actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
279,PT04M26.00S,2021-11-05T02:56:18.3Z,2,REGULAR,2pt,Jump Shot,[],101108,78.26872536136662,27.205882352941174,1610612756,46,48,2021-11-05T02:56:21Z,2730000,-114.0,152.0,1,right,MISS C. Paul 18' step back bank Shot,[101108],1610612756.0,PHX,step back bank,,,Paul,C. Paul,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,
280,PT04M24.00S,2021-11-05T02:56:20.3Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,46,48,2021-11-05T02:56:21Z,2740000,,,0,,D. Nwaba REBOUND (Off:0 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,,,
281,PT04M18.00S,2021-11-05T02:56:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,6.783837056504599,49.754901960784316,1610612745,46,50,2021-11-05T02:56:30Z,2750000,1.0,11.0,1,left,K. Porter Jr. driving bank Jump Shot (7 PTS),[1629645],1610612745.0,HOU,driving bank,,,Porter Jr.,K. Porter Jr.,,,,,1.14,Made,,,,,,,,,,,,,7.0,,,,,
282,PT04M02.00S,2021-11-05T02:56:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.47371879106439,50.49019607843137,1610612756,48,50,2021-11-05T02:56:46Z,2760000,2.0,112.0,1,right,D. Booker 11' pullup Jump Shot (9 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.22,Made,,,,,,,,,,,,,9.0,C. Paul,101108.0,6.0,,
284,PT03M49.00S,2021-11-05T02:56:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,12.171484888304862,46.568627450980394,1610612745,48,50,2021-11-05T02:57:06Z,2780000,17.0,62.0,1,left,MISS K. Porter Jr. 6' driving Layup - blocked,"[1629645, 101108]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,6.42,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
345,PT03M49.00S,2021-11-05T02:56:58.1Z,2,REGULAR,block,,[],101108,,,1610612745,48,50,2021-11-05T03:11:59Z,2785000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M49.00S,2021-11-05T02:56:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,48,50,2021-11-05T02:57:10Z,2790000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,
286,PT03M49.00S,2021-11-05T02:57:05.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,48,50,2021-11-05T02:57:10Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,out,[],101108,,,1610612745,48,50,2021-11-05T02:57:23Z,2810000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,out,[],1628021,,,1610612745,48,50,2021-11-05T02:57:23Z,2820000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,out,[],1629717,,,1610612745,48,50,2021-11-05T02:57:23Z,2830000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,in,[],203901,,,1610612745,48,50,2021-11-05T02:57:23Z,2840000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,48,50,2021-11-05T02:57:23Z,2850000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M49.00S,2021-11-05T02:57:06.3Z,2,REGULAR,substitution,in,[],201569,,,1610612745,48,50,2021-11-05T02:57:23Z,2860000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M40.00S,2021-11-05T02:57:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,6.915243101182654,52.450980392156865,1610612745,48,52,2021-11-05T02:57:32Z,2870000,-12.0,13.0,1,left,J. Tate cutting Layup (6 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,1.75,Made,,,,,,,,,,,,,6.0,J. Green,1630224.0,1.0,,
295,PT03M40.00S,2021-11-05T02:57:30.4Z,2,REGULAR,foul,personal,['1freethrow'],203901,,,1610612745,48,52,2021-11-05T02:57:44Z,2890000,,,0,,E. Payton shooting personal FOUL (1 PF) (Tate 1 FT),"[203901, 1630256]",1610612756.0,PHX,shooting,,,Payton,E. Payton,,,,,,,,,,,,,,1148.0,1.0,0.0,Tate,1630256.0,,,,,,
297,PT03M40.00S,2021-11-05T02:57:48.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,48,53,2021-11-05T02:57:48Z,2910000,,,0,,J. Tate Free Throw 1 of 1 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
298,PT03M30.00S,2021-11-05T02:58:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.30026281208936,47.05882352941176,1610612756,50,53,2021-11-05T02:58:04Z,2920000,-15.0,1.0,1,right,M. Bridges cutting Layup (10 PTS) (E. Payton 3 AST),"[1628969, 203901]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,1.47,Made,,,,,,,,,,,,,10.0,E. Payton,203901.0,3.0,,
300,PT03M16.00S,2021-11-05T02:58:13.2Z,2,REGULAR,2pt,Jump Shot,[],1626174,26.888961892247043,42.40196078431372,1610612745,50,53,2021-11-05T02:58:18Z,2940000,38.0,200.0,1,left,MISS C. Wood 20' Jump Shot,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,20.39,Missed,,,,,,,,,,,,,,,,,,
301,PT03M12.00S,2021-11-05T02:58:17.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,53,2021-11-05T02:58:18Z,2950000,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,,,,,
302,PT03M01.00S,2021-11-05T02:58:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.9862023653088,49.50980392156863,1610612756,52,53,2021-11-05T02:58:36Z,2960000,-2.0,13.0,1,right,D. Ayton alley-oop Layup (8 PTS) (D. Booker 3 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,1.36,Made,,,,,,,,,,,,,8.0,D. Booker,1626164.0,3.0,,
304,PT02M42.00S,2021-11-05T02:58:47.3Z,2,REGULAR,3pt,Jump Shot,[],201569,30.962549277266753,12.5,1610612745,52,56,2021-11-05T02:58:53Z,2980000,188.0,239.0,1,left,E. Gordon 30' 3PT  (7 PTS) (J. Green 2 AST),"[201569, 1630224]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,30.34,Made,,,,,,,,,,,,,7.0,J. Green,1630224.0,2.0,,
305,PT02M23.00S,2021-11-05T02:59:07.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,89.56964520367937,52.94117647058824,1610612756,52,56,2021-11-05T02:59:13Z,2990000,15.0,46.0,1,right,MISS D. Ayton Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,4.78,Missed,,,,,,,,,,,,,,,,,,
306,PT02M20.00S,2021-11-05T02:59:10.6Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,52,56,2021-11-05T02:59:13Z,3000000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,305.0,3.0,3.0,0.0,,,,,,,,,,,,,,
307,PT02M18.00S,2021-11-05T02:59:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.915243101182654,62.254901960784316,1610612745,52,58,2021-11-05T02:59:33Z,3010000,-61.0,13.0,1,left,K. Porter Jr. 6' driving Layup (9 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,6.26,Made,,,,,,,,,,,,,9.0,,,,,
308,PT02M18.00S,2021-11-05T02:59:18.0Z,2,REGULAR,foul,personal,['1freethrow'],203901,,,1610612745,52,58,2021-11-05T02:59:29Z,3020000,,,0,,E. Payton shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[203901, 1629645]",1610612756.0,PHX,shooting,,,Payton,E. Payton,,,,,,,,,,,,,,1148.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,
311,PT02M18.00S,2021-11-05T02:59:58.9Z,2,REGULAR,freethrow,1 of 1,[],1629645,,,1610612745,52,59,2021-11-05T02:59:58Z,3040000,,,0,,K. Porter Jr. Free Throw 1 of 1 (10 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
312,PT02M00.00S,2021-11-05T03:00:18.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,92.59198423127464,66.91176470588235,1610612756,52,59,2021-11-05T03:13:59Z,3050000,85.0,17.0,1,right,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,
313,PT01M57.00S,2021-11-05T03:00:21.2Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,52,59,2021-11-05T03:00:21Z,3060000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,,,,,
314,PT01M51.00S,2021-11-05T03:00:26.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,35.29894875164258,51.71568627450981,1610612745,52,59,2021-11-05T03:00:35Z,3070000,-9.0,279.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,27.94,Missed,,,,,,,,,,,,,,,,,,
315,PT01M44.00S,2021-11-05T03:00:33.4Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,52,59,2021-11-05T03:01:03Z,3080000,,,0,,C. Wood REBOUND (Off:2 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,314.0,11.0,9.0,2.0,,,,,,,,,,,,,,
316,PT01M41.00S,2021-11-05T03:00:36.5Z,2,REGULAR,2pt,Layup,['2ndchance'],1629645,9.411957950065702,25.0,1610612745,52,59,2021-11-05T03:15:05Z,3090000,125.0,36.0,1,left,MISS K. Porter Jr. 13' cutting Layup,[1629645],1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,
317,PT01M39.00S,2021-11-05T03:00:38.5Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,52,59,2021-11-05T03:00:40Z,3100000,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,316.0,7.0,6.0,1.0,,,,,,,,,,,,,,
318,PT01M35.00S,2021-11-05T03:00:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,95.0886990801577,44.6078431372549,1610612756,54,59,2021-11-05T03:00:49Z,3110000,-27.0,-6.0,1,right,M. Bridges running alley-oop Layup (12 PTS) (E. Payton 4 AST),"[1628969, 203901]",1610612756.0,PHX,running alley-oop,,,Bridges,M. Bridges,,,,,2.77,Made,,,,,,,,,,,,,12.0,E. Payton,203901.0,4.0,,
320,PT01M15.00S,2021-11-05T03:01:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,12.171484888304862,56.127450980392155,1610612745,54,61,2021-11-05T03:01:07Z,3130000,-31.0,62.0,1,left,C. Wood 6' driving Layup (12 PTS) (J. Green 3 AST),"[1626174, 1630224]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,6.91,Made,,,,,,,,,,,,,12.0,J. Green,1630224.0,3.0,,
322,PT01M06.00S,2021-11-05T03:01:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203901,94.1688567674113,44.36274509803921,1610612756,56,61,2021-11-05T03:01:18Z,3150000,-28.0,2.0,1,right,E. Payton reverse Layup (4 PTS),[203901],1610612756.0,PHX,reverse,,,Payton,E. Payton,,,,,2.83,Made,,,,,,,,,,,,,4.0,,,,,
323,PT01M00.00S,2021-11-05T03:01:19.5Z,2,REGULAR,foul,personal,[],1626164,,,1610612745,56,61,2021-11-05T03:01:26Z,3160000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1630224]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,1627534.0,1.0,0.0,Green,1630224.0,,,,,,
325,PT01M00.00S,2021-11-05T03:01:37.8Z,2,REGULAR,substitution,out,[],203901,,,1610612745,56,61,2021-11-05T03:01:42Z,3180000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M00.00S,2021-11-05T03:01:37.8Z,2,REGULAR,substitution,in,[],101108,,,1610612745,56,61,2021-11-05T03:01:42Z,3190000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M57.50S,2021-11-05T03:01:56.7Z,2,REGULAR,foul,offensive,[],1629645,,,1610612745,56,61,2021-11-05T03:19:13Z,3200000,,,0,,K. Porter Jr. offensive FOUL (1 PF),"[1629645, 101108]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,1193.0,1.0,0.0,Paul,101108.0,,,,,,
329,PT00M57.50S,2021-11-05T03:01:56.7Z,2,REGULAR,turnover,offensive foul,[],1629645,,,1610612745,56,61,2021-11-05T03:19:13Z,3220000,,,0,,K. Porter Jr. offensive foul TURNOVER (2 TO),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,2.0,,,1193.0,,,,,,,,,,
330,PT00M46.90S,2021-11-05T03:02:19.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,85.49605781865965,96.07843137254902,1610612756,56,61,2021-11-05T03:02:23Z,3230000,230.0,84.0,1,right,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
331,PT00M43.90S,2021-11-05T03:02:22.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,56,61,2021-11-05T03:02:23Z,3240000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,330.0,1.0,1.0,0.0,,,,,,,,,,,,,,
332,PT00M32.50S,2021-11-05T03:02:33.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,6.258212877792378,52.69607843137255,1610612745,56,61,2021-11-05T03:02:37Z,3250000,-13.0,6.0,1,left,MISS J. Tate turnaround bank Hook,[1630256],1610612745.0,HOU,turnaround bank,,,Tate,J. Tate,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
333,PT00M32.30S,2021-11-05T03:02:33.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,56,61,2021-11-05T03:17:48Z,3260000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
334,PT00M32.30S,2021-11-05T03:02:40.7Z,2,REGULAR,foul,personal,[],1630256,,,1610612756,56,61,2021-11-05T04:22:31Z,3270000,,,0,,J. Tate loose ball personal FOUL (1 PF),"[1630256, 101108]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,,,,,,,,,,1148.0,1.0,0.0,Paul,101108.0,,,,,,
336,PT00M11.90S,2021-11-05T03:03:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,82.47371879106439,62.99019607843137,1610612756,56,61,2021-11-05T03:07:08Z,3290000,65.0,112.0,1,right,MISS C. Paul 12' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,
337,PT00M09.70S,2021-11-05T03:03:26.9Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,56,61,2021-11-05T03:07:08Z,3300000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,336.0,5.0,3.0,2.0,,,,,,,,,,,,,,
338,PT00M08.90S,2021-11-05T03:03:32.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,94.40999984741211,50.0,1610612756,56,61,2021-11-05T03:07:45Z,3310000,0.0,0.0,1,right,MISS D. Ayton putback Layup,[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
342,PT00M06.60S,2021-11-05T03:03:34.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,56,61,2021-11-05T03:07:45Z,3315000,,,0,,D. Ayton REBOUND (Off:3 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,338.0,6.0,3.0,3.0,,,,,,,,,,,,,,
343,PT00M06.30S,2021-11-05T03:03:34.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,95.48291721419186,31.127450980392158,1610612756,56,61,2021-11-05T03:09:05Z,3317500,-94.0,-10.0,1,right,MISS D. Ayton 9' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,9.49,Missed,,,,,,,,,,,,,,,,,,
344,PT00M05.30S,2021-11-05T03:03:35.7Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,56,61,2021-11-05T03:18:27Z,3318750,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,,,,,,
339,PT00M00.30S,2021-11-05T03:03:37.0Z,2,REGULAR,2pt,Jump Shot,[],201569,7.046649145860711,22.30392156862745,1610612745,56,61,2021-11-05T03:18:36Z,3320000,138.0,14.0,1,left,MISS E. Gordon 13' driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,13.92,Missed,,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2021-11-05T03:03:37.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,56,61,2021-11-05T03:09:29Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2021-11-05T03:03:52.0Z,2,REGULAR,period,end,[],0,,,1610612745,56,61,2021-11-05T03:09:29Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-05T03:17:46.6Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612745,56,61,2021-11-05T03:18:38Z,3350000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-05T03:17:46.6Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,56,61,2021-11-05T03:18:38Z,3360000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-11-05T03:18:53.7Z,3,REGULAR,period,start,[],0,,,1610612745,56,61,2021-11-05T03:18:53Z,3370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M51.00S,2021-11-05T03:19:02.4Z,3,REGULAR,2pt,Jump Shot,[],1630224,87.86136662286465,72.54901960784314,1610612745,56,61,2021-11-05T03:19:07Z,3380000,113.0,62.0,1,right,MISS J. Green 12' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,
350,PT11M48.00S,2021-11-05T03:19:05.4Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,56,61,2021-11-05T03:19:07Z,3390000,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,349.0,8.0,7.0,1.0,,,,,,,,,,,,,,
351,PT11M43.00S,2021-11-05T03:19:10.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,28.728646517739815,18.38235294117647,1610612756,56,61,2021-11-05T03:19:19Z,3400000,158.0,218.0,1,left,MISS M. Bridges 26' 3PT - blocked,"[1628969, 1626174]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,26.89,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
370,PT11M43.00S,2021-11-05T03:19:10.5Z,3,REGULAR,block,,[],1626174,,,1610612756,56,61,2021-11-05T03:21:35Z,3405000,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M39.00S,2021-11-05T03:19:14.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,56,61,2021-11-05T03:19:19Z,3410000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,351.0,2.0,2.0,0.0,,,,,,,,,,,,,,
353,PT11M28.00S,2021-11-05T03:19:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,86.5473061760841,49.01960784313725,1610612745,56,61,2021-11-05T03:19:33Z,3420000,-5.0,74.0,1,right,MISS A. Sengun 7' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
354,PT11M25.00S,2021-11-05T03:19:27.5Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,56,61,2021-11-05T03:19:28Z,3430000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,353.0,2.0,2.0,0.0,,,,,,,,,,,,,,
355,PT11M08.00S,2021-11-05T03:19:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,4.5499342969776615,96.07843137254902,1610612756,56,61,2021-11-05T03:19:49Z,3440000,-230.0,-10.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
356,PT11M05.00S,2021-11-05T03:19:48.1Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,56,61,2021-11-05T03:19:49Z,3450000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,355.0,5.0,5.0,0.0,,,,,,,,,,,,,,
357,PT10M46.00S,2021-11-05T03:20:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629645,94.03745072273325,46.568627450980394,1610612745,56,63,2021-11-05T03:20:32Z,3460000,-17.0,4.0,1,right,K. Porter Jr. cutting Layup (12 PTS) (C. Wood 2 AST),"[1629645, 1626174]",1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,1.76,Made,,,,,,,,,,,,,12.0,C. Wood,1626174.0,2.0,,
360,PT10M46.00S,2021-11-05T03:20:25.6Z,3,REGULAR,violation,defensive goaltending,[],1626164,,,1610612745,56,63,2021-11-05T03:20:44Z,3490000,,,0,,D. Booker defensive goaltending VIOLATION,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,1148.0,,,,,,,,,,
361,PT10M32.00S,2021-11-05T03:20:30.2Z,3,REGULAR,2pt,Jump Shot,[],1628969,26.757555847568987,49.50980392156863,1610612756,56,63,2021-11-05T03:23:17Z,3500000,2.0,199.0,1,left,MISS M. Bridges 19' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,19.9,Missed,,,,,,,,,,,,,,,,,,
362,PT10M29.00S,2021-11-05T03:20:32.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,56,63,2021-11-05T03:20:32Z,3510000,,,0,,C. Wood REBOUND (Off:2 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,361.0,12.0,10.0,2.0,,,,,,,,,,,,,,
363,PT10M27.00S,2021-11-05T03:20:37.2Z,3,REGULAR,foul,offensive,[],1626174,,,1610612745,56,63,2021-11-05T03:20:45Z,3520000,,,0,,C. Wood charge offensive FOUL (1 PF),"[1626174, 1628969]",1610612745.0,HOU,charge,,,Wood,C. Wood,,,,,,,,,,,,,,1148.0,1.0,0.0,Bridges,1628969.0,,,,,,
365,PT10M27.00S,2021-11-05T03:20:37.2Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,56,63,2021-11-05T03:20:37Z,3540000,,,0,,C. Wood offensive foul TURNOVER (1 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,1.0,,,1148.0,,,,,,,,,,
366,PT10M18.00S,2021-11-05T03:20:59.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629028,8.886333771353483,50.73529411764706,1610612756,58,63,2021-11-05T03:21:05Z,3550000,-4.0,31.0,1,left,D. Ayton Hook (10 PTS) (C. Paul 7 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.12,Made,,,,,,,,,,,,,10.0,C. Paul,101108.0,7.0,,
