actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
369,PT10M53.00S,2022-02-11T04:29:34.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,66,56,2022-02-11T04:29:34Z,3550000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,368.0,4.0,3.0,1.0,,,,,,
370,PT10M42.00S,2022-02-11T04:29:46.9Z,3,REGULAR,3pt,Jump Shot,[],203114,31.35676741130092,70.34313725490196,1610612749,66,56,2022-02-11T04:29:52Z,3560000,-102.0,242.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
371,PT10M40.00S,2022-02-11T04:29:48.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,66,56,2022-02-11T04:29:52Z,3570000,,,0,,J. Crowder REBOUND (Off:1 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,370.0,6.0,5.0,1.0,,,,,,
372,PT10M34.00S,2022-02-11T04:29:54.7Z,3,REGULAR,2pt,Jump Shot,[],1629028,92.46057818659659,24.509803921568626,1610612756,66,56,2022-02-11T04:30:01Z,3580000,-127.0,18.0,1,right,MISS D. Ayton 12' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,12.88,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M30.00S,2022-02-11T04:29:58.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,66,56,2022-02-11T04:30:01Z,3590000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,372.0,7.0,7.0,0.0,,,,,,
374,PT10M25.00S,2022-02-11T04:30:02.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,6.389618922470433,97.30392156862744,1610612749,66,56,2022-02-11T04:30:09Z,3600000,-237.0,8.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M21.00S,2022-02-11T04:30:06.8Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,66,56,2022-02-11T04:30:09Z,3610000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,374.0,5.0,5.0,0.0,,,,,,
376,PT10M10.00S,2022-02-11T04:30:18.2Z,3,REGULAR,2pt,Jump Shot,[],101108,79.45137976346912,64.70588235294117,1610612756,66,56,2022-02-11T04:30:22Z,3620000,74.0,141.0,1,right,MISS C. Paul 15' Jump Shot - blocked,"[101108, 1626171]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,15.87,Missed,,,,,,,,,,,,,,,,,,Portis,1626171.0
377,PT10M10.00S,2022-02-11T04:30:18.2Z,3,REGULAR,block,,[],1626171,,,1610612756,66,56,2022-02-11T04:30:20Z,3630000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M07.00S,2022-02-11T04:30:21.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,66,56,2022-02-11T04:30:22Z,3640000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,376.0,5.0,4.0,1.0,,,,,,
379,PT10M04.00S,2022-02-11T04:30:24.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,28.33442838370565,15.931372549019606,1610612749,66,56,2022-02-11T04:30:29Z,3650000,170.0,214.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
380,PT10M00.00S,2022-02-11T04:30:28.7Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,66,56,2022-02-11T04:30:29Z,3660000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,379.0,1.0,1.0,0.0,,,,,,
381,PT09M44.00S,2022-02-11T04:30:43.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,77.08607095926413,87.74509803921569,1610612756,66,56,2022-02-11T04:30:47Z,3670000,189.0,163.0,1,right,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
382,PT09M42.00S,2022-02-11T04:30:45.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,66,56,2022-02-11T04:30:47Z,3680000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,381.0,6.0,5.0,1.0,,,,,,
383,PT09M28.00S,2022-02-11T04:31:07.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,66,56,2022-02-11T04:31:07Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M18.00S,2022-02-11T04:31:27.0Z,3,REGULAR,2pt,Jump Shot,[],201950,22.421156373193167,78.67647058823529,1610612749,66,56,2022-02-11T04:31:34Z,3700000,-143.0,158.0,1,left,MISS J. Holiday 21' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,21.36,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M15.00S,2022-02-11T04:31:30.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,66,56,2022-02-11T04:31:30Z,3710000,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,384.0,5.0,5.0,0.0,,,,,,
386,PT09M09.00S,2022-02-11T04:31:36.1Z,3,REGULAR,3pt,Jump Shot,[],203109,68.01905387647832,67.8921568627451,1610612756,66,56,2022-02-11T04:31:39Z,3720000,89.0,248.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
387,PT09M06.00S,2022-02-11T04:31:39.1Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,66,56,2022-02-11T04:31:39Z,3730000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,386.0,4.0,3.0,1.0,,,,,,
388,PT08M54.00S,2022-02-11T04:31:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.966491458607096,40.19607843137255,1610612749,66,56,2022-02-11T04:32:03Z,3740000,49.0,22.0,1,left,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M52.00S,2022-02-11T04:31:53.6Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612749,66,56,2022-02-11T04:31:53Z,3750000,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,388.0,1.0,0.0,1.0,,,,,,
390,PT08M50.00S,2022-02-11T04:31:55.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,7.440867279894875,2.450980392156863,1610612749,66,59,2022-02-11T04:32:01Z,3760000,238.0,17.0,1,left,B. Portis 3PT  (9 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.83,Made,9.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
392,PT08M25.00S,2022-02-11T04:32:22.9Z,3,REGULAR,foul,personal,[],1626171,,,1610612756,66,59,2022-02-11T04:32:50Z,3780000,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 1629028]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,1148.0,2.0,0.0,Ayton,1629028.0,,,,,,,,,,
394,PT08M25.00S,2022-02-11T04:32:49.6Z,3,REGULAR,foul,technical,['1freethrow'],1626171,,,1610612756,66,59,2022-02-11T04:32:56Z,3800000,,,0,,B. Portis technical FOUL (1 Tech),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,1148.0,2.0,1.0,,,,,,,,,,,,
395,PT08M25.00S,2022-02-11T04:32:57.5Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,67,59,2022-02-11T04:32:57Z,3810000,,,0,,D. Booker technical Free Throw 1 of 1 (8 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2022-02-11T04:33:17.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,92.9862023653088,95.09803921568627,1610612756,70,59,2022-02-11T04:33:24Z,3820000,225.0,13.0,1,right,M. Bridges 3PT  (12 PTS) (C. Paul 10 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.59,Made,12.0,C. Paul,101108.0,10.0,,,,,,,,,,,,,,,
398,PT07M59.00S,2022-02-11T04:33:31.7Z,3,REGULAR,2pt,Jump Shot,[],203507,7.703679369250986,81.12745098039215,1610612749,70,59,2022-02-11T04:33:37Z,3840000,-156.0,20.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,15.69,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M58.00S,2022-02-11T04:33:32.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,70,59,2022-02-11T04:33:37Z,3850000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,398.0,3.0,2.0,1.0,,,,,,
400,PT07M53.00S,2022-02-11T04:33:42.2Z,3,REGULAR,foul,personal,[],1628960,,,1610612756,70,59,2022-02-11T04:33:52Z,3860000,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 1628969]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,201245.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,
402,PT07M51.00S,2022-02-11T04:33:59.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,70,59,2022-02-11T04:34:00Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M41.00S,2022-02-11T04:34:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.56964520367937,62.00980392156863,1610612756,72,59,2022-02-11T04:34:26Z,3890000,60.0,46.0,1,right,D. Ayton 7' turnaround bank Jump Shot (17 PTS) (C. Paul 11 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround bank,,,Ayton,D. Ayton,,,,,7.53,Made,17.0,C. Paul,101108.0,11.0,,,,,,,,,,,,,,,
405,PT07M26.00S,2022-02-11T04:34:33.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,4.944152431011826,80.3921568627451,1610612749,72,61,2022-02-11T04:34:38Z,3910000,-152.0,-6.0,1,left,B. Portis 15' pullup Jump Shot (11 PTS),[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,15.21,Made,11.0,,,,,,,,,,,,,,,,,,
406,PT07M01.00S,2022-02-11T04:35:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,90.88370565045992,56.61764705882353,1610612756,74,61,2022-02-11T04:35:06Z,3920000,33.0,33.0,1,right,D. Ayton reverse Layup (19 PTS) (C. Paul 12 AST),"[1629028, 101108]",1610612756.0,PHX,reverse,,,Ayton,D. Ayton,,,,,4.69,Made,19.0,C. Paul,101108.0,12.0,,,,,,,,,,,,,,,
408,PT06M50.00S,2022-02-11T04:35:13.6Z,3,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,74,61,2022-02-11T04:38:05Z,3940000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
409,PT06M50.00S,2022-02-11T04:35:27.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,74,61,2022-02-11T04:35:27Z,3950000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M50.00S,2022-02-11T04:38:06.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,74,61,2022-02-11T04:38:21Z,3960000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M50.00S,2022-02-11T04:38:06.5Z,3,REGULAR,substitution,out,[],1626171,,,1610612756,74,61,2022-02-11T04:38:21Z,3970000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M50.00S,2022-02-11T04:38:06.5Z,3,REGULAR,substitution,in,[],1629623,,,1610612756,74,61,2022-02-11T04:38:21Z,3980000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M50.00S,2022-02-11T04:38:06.5Z,3,REGULAR,substitution,in,[],1626192,,,1610612756,74,61,2022-02-11T04:38:21Z,3990000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M37.00S,2022-02-11T04:38:52.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,90.88370565045992,45.83333333333333,1610612756,76,61,2022-02-11T04:38:57Z,4000000,-21.0,33.0,1,right,D. Ayton alley-oop DUNK (21 PTS) (C. Paul 13 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,3.92,Made,21.0,C. Paul,101108.0,13.0,,,,,,,,,,,,,,,
416,PT06M30.00S,2022-02-11T04:39:00.7Z,3,REGULAR,foul,personal,[],203109,,,1610612749,76,61,2022-02-11T04:39:11Z,4020000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 203114]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,201245.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,
418,PT06M16.00S,2022-02-11T04:39:31.7Z,3,REGULAR,2pt,Jump Shot,[],203114,3.235873850197109,21.323529411764707,1610612749,76,63,2022-02-11T04:39:49Z,4040000,143.0,-22.0,1,left,K. Middleton 14' turnaround fadeaway Jump Shot (14 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,14.51,Made,14.0,,,,,,,,,,,,,,,,,,
420,PT06M02.00S,2022-02-11T04:39:45.5Z,3,REGULAR,2pt,Jump Shot,[],1626164,83.78777923784494,78.43137254901961,1610612756,78,63,2022-02-11T04:39:49Z,4060000,142.0,100.0,1,right,D. Booker 17' pullup Jump Shot (10 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,17.38,Made,10.0,,,,,,,,,,,,,,,,,,
421,PT05M42.00S,2022-02-11T04:40:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626192,33.722076215505915,45.09803921568628,1610612749,78,63,2022-02-11T04:40:11Z,4070000,25.0,264.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
422,PT05M38.00S,2022-02-11T04:40:09.8Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,78,63,2022-02-11T04:40:11Z,4080000,,,0,,J. Crowder REBOUND (Off:1 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,421.0,7.0,6.0,1.0,,,,,,
423,PT05M31.00S,2022-02-11T04:40:15.9Z,3,REGULAR,2pt,Jump Shot,[],101108,92.19776609724047,21.813725490196077,1610612756,80,63,2022-02-11T04:40:20Z,4090000,-141.0,21.0,1,right,C. Paul 14' pullup Jump Shot (11 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.24,Made,11.0,,,,,,,,,,,,,,,,,,
424,PT05M18.00S,2022-02-11T04:40:32.4Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612749,80,63,2022-02-11T04:40:40Z,4100000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203109, 203507]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,201245.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
426,PT05M18.00S,2022-02-11T04:41:27.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,80,63,2022-02-11T04:41:27Z,4120000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M18.00S,2022-02-11T04:41:27.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,80,63,2022-02-11T04:41:27Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,426.0,,,,,,,,,
428,PT05M18.00S,2022-02-11T04:41:29.6Z,3,REGULAR,substitution,out,[],203114,,,1610612749,80,63,2022-02-11T04:41:32Z,4140000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M18.00S,2022-02-11T04:41:29.6Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,80,63,2022-02-11T04:41:32Z,4150000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M18.00S,2022-02-11T04:41:53.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,80,64,2022-02-11T04:41:53Z,4160000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
431,PT05M07.00S,2022-02-11T04:42:09.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.97043363994744,51.470588235294116,1610612756,82,64,2022-02-11T04:42:14Z,4170000,7.0,89.0,1,right,D. Ayton 8' turnaround Hook (23 PTS) (C. Paul 14 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.91,Made,23.0,C. Paul,101108.0,14.0,,,,,,,,,,,,,,,
433,PT04M57.00S,2022-02-11T04:42:18.9Z,3,REGULAR,2pt,Jump Shot,[],203507,10.988830486202366,21.813725490196077,1610612749,82,66,2022-02-11T04:42:22Z,4190000,141.0,51.0,1,left,G. Antetokounmpo 14' pullup Jump Shot (13 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,14.98,Made,13.0,,,,,,,,,,,,,,,,,,
434,PT04M31.00S,2022-02-11T04:42:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,92.9862023653088,94.85294117647058,1610612756,85,66,2022-02-11T04:42:49Z,4200000,224.0,13.0,1,right,M. Bridges 3PT  (15 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.47,Made,15.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,,,
436,PT04M19.00S,2022-02-11T04:42:56.3Z,3,REGULAR,3pt,Jump Shot,[],1626192,5.075558475689881,95.83333333333334,1610612749,85,69,2022-02-11T04:43:00Z,4220000,-229.0,-5.0,1,left,P. Connaughton 3PT  (3 PTS) (G. Antetokounmpo 7 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,22.93,Made,3.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,,,,,
438,PT04M00.00S,2022-02-11T04:43:15.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,87.46714848883047,28.186274509803923,1610612756,85,69,2022-02-11T04:43:19Z,4240000,-109.0,65.0,1,right,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M58.00S,2022-02-11T04:43:17.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,69,2022-02-11T04:43:19Z,4250000,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,438.0,7.0,6.0,1.0,,,,,,
440,PT03M52.00S,2022-02-11T04:43:23.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,8.623521681997373,58.333333333333336,1610612749,85,71,2022-02-11T04:43:41Z,4260000,-42.0,29.0,1,left,G. Antetokounmpo driving Layup (15 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,5.06,Made,15.0,,,,,,,,,,,,,,,,,,
443,PT03M40.00S,2022-02-11T04:43:38.0Z,3,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612756,85,71,2022-02-11T04:43:47Z,4290000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Paul 2 FT),"[1626192, 101108]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,1148.0,1.0,0.0,Paul,101108.0,,,,,,,,,,
445,PT03M40.00S,2022-02-11T04:44:05.0Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,86,71,2022-02-11T04:44:05Z,4310000,,,0,,C. Paul Free Throw 1 of 2 (12 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
446,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,86,71,2022-02-11T04:44:25Z,4320000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,out,[],203109,,,1610612756,86,71,2022-02-11T04:44:25Z,4330000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,out,[],201950,,,1610612756,86,71,2022-02-11T04:44:25Z,4340000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,86,71,2022-02-11T04:44:25Z,4350000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,in,[],202687,,,1610612756,86,71,2022-02-11T04:44:25Z,4360000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M40.00S,2022-02-11T04:44:05.5Z,3,REGULAR,substitution,in,[],1629670,,,1610612756,86,71,2022-02-11T04:44:25Z,4370000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M40.00S,2022-02-11T04:44:29.7Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,87,71,2022-02-11T04:44:29Z,4380000,,,0,,C. Paul Free Throw 2 of 2 (13 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
453,PT03M34.00S,2022-02-11T04:44:38.7Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612749,87,71,2022-02-11T04:44:47Z,4390000,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[202687, 203507]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,1148.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
455,PT03M34.00S,2022-02-11T04:45:13.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,87,72,2022-02-11T04:45:13Z,4410000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
456,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,out,[],101108,,,1610612749,87,72,2022-02-11T04:45:34Z,4420000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,87,72,2022-02-11T04:45:34Z,4430000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,out,[],1629623,,,1610612749,87,72,2022-02-11T04:45:34Z,4440000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,in,[],203901,,,1610612749,87,72,2022-02-11T04:45:34Z,4450000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,in,[],1628960,,,1610612749,87,72,2022-02-11T04:45:34Z,4460000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M34.00S,2022-02-11T04:45:14.0Z,3,REGULAR,substitution,in,[],202083,,,1610612749,87,72,2022-02-11T04:45:34Z,4470000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
