actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
458,PT02M56.00S,2022-03-05T04:53:52.3Z,3,REGULAR,substitution,in,[],1630579,,,1610612756,75,83,2022-03-05T04:54:03Z,4540000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M56.00S,2022-03-05T04:54:21.4Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,76,83,2022-03-05T04:54:21Z,4550000,,,0,,C. Johnson Free Throw 2 of 2 (14 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
460,PT02M41.00S,2022-03-05T04:54:41.7Z,3,REGULAR,3pt,Jump Shot,[],203095,66.3107752956636,56.372549019607845,1610612752,76,86,2022-03-05T04:58:09Z,4560000,32.0,264.0,1,right,E. Fournier 26' 3PT step back (16 PTS) (I. Quickley 2 AST),"[203095, 1630193]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,,,26.61,Made,16.0,,,,,,,,,,I. Quickley,1630193.0,2.0,,,
462,PT02M40.00S,2022-03-05T04:55:53.0Z,3,REGULAR,instantreplay,altercationrequest,[],0,,,1610612756,76,86,2022-03-05T04:56:44Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
463,PT02M40.00S,2022-03-05T04:59:00.7Z,3,REGULAR,foul,technical,[],1629661,,,1610612756,76,86,2022-03-05T04:59:20Z,4590000,,,0,,C. Johnson double technical FOUL (1 Tech),[1629661],1610612756.0,PHX,double,,,Johnson,C. Johnson,,,,,,,,,,,2714.0,1.0,1.0,,,,,,,,,,,,
464,PT02M40.00S,2022-03-05T04:59:00.7Z,3,REGULAR,foul,technical,[],203944,,,1610612756,76,86,2022-03-05T04:59:16Z,4600000,,,0,,J. Randle double technical FOUL (1 Tech),[203944],1610612752.0,NYK,double,,,Randle,J. Randle,,,,,,,,,,,2714.0,2.0,1.0,,,,,,,,,,,,
471,PT02M40.00S,2022-03-05T04:59:10.4Z,3,REGULAR,foul,technical,['1freethrow'],203944,,,1610612756,76,86,2022-03-05T05:00:56Z,4605000,,,0,,J. Randle technical FOUL (2 Tech),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2714.0,2.0,2.0,,,,,,,,,,,,
465,PT02M40.00S,2022-03-05T04:59:20.2Z,3,REGULAR,ejection,other,[],203944,,,1610612756,76,86,2022-03-05T04:59:31Z,4610000,,,0,,Ejection J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
468,PT02M40.00S,2022-03-05T04:59:36.7Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,77,86,2022-03-05T05:00:25Z,4615000,,,0,,C. Johnson technical Free Throw 1 of 1 (15 PTS),[1629661],1610612756.0,PHX,technical,,,Johnson,C. Johnson,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
466,PT02M40.00S,2022-03-05T04:59:53.3Z,3,REGULAR,substitution,out,[],203944,,,1610612756,77,86,2022-03-05T05:00:06Z,4620000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M40.00S,2022-03-05T04:59:53.3Z,3,REGULAR,substitution,in,[],1629628,,,1610612756,77,86,2022-03-05T05:00:06Z,4630000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M24.00S,2022-03-05T05:00:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,13.091327201051248,39.950980392156865,1610612756,77,86,2022-03-05T05:01:28Z,4640000,50.0,71.0,1,left,MISS C. Johnson 8' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,,,,8.66,Missed,,,,,,,,,,,,,,,,
470,PT02M23.00S,2022-03-05T05:00:32.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,77,86,2022-03-05T05:01:28Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,
476,PT02M23.00S,2022-03-05T05:00:45.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,77,86,2022-03-05T05:01:40Z,4655000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M12.00S,2022-03-05T05:01:00.2Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,77,86,2022-03-05T05:01:09Z,4660000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (2 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,2.0,,,,,,2714.0,,,,,,,,,,,,,,
473,PT02M00.00S,2022-03-05T05:01:13.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628988,13.485545335085414,44.6078431372549,1610612756,79,86,2022-03-05T05:01:18Z,4670000,27.0,74.0,1,left,A. Holiday 7' driving floating Jump Shot (10 PTS),[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,,,,7.91,Made,10.0,,,,,,,,,,,,,,,
474,PT01M37.00S,2022-03-05T05:01:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.72339027595268,51.225490196078425,1610612752,79,86,2022-03-05T05:01:39Z,4680000,6.0,16.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,,,,1.7,Missed,,,,,,,,,,,,,,,,
475,PT01M36.00S,2022-03-05T05:01:37.8Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,79,86,2022-03-05T05:01:39Z,4690000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,474.0,1.0,1.0,0.0,,,,,,
477,PT01M28.00S,2022-03-05T05:01:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,17.69053876478318,53.92156862745098,1610612756,79,86,2022-03-05T05:01:49Z,4700000,-20.0,114.0,1,left,MISS A. Holiday 11' driving floating Shot,[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,,,,11.55,Missed,,,,,,,,,,,,,,,,
478,PT01M25.00S,2022-03-05T05:01:49.5Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,79,86,2022-03-05T05:01:49Z,4710000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,477.0,6.0,6.0,0.0,,,,,,
479,PT01M18.00S,2022-03-05T05:01:55.9Z,3,REGULAR,2pt,Jump Shot,[],1630193,78.66294349540078,49.01960784313725,1610612752,79,88,2022-03-05T05:01:59Z,4720000,-5.0,148.0,1,right,I. Quickley 14' driving floating Jump Shot (7 PTS) (A. Burks 4 AST),"[1630193, 202692]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,14.82,Made,7.0,,,,,,,,,,A. Burks,202692.0,4.0,,,
481,PT01M00.00S,2022-03-05T05:02:13.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,11.908672798948752,95.58823529411765,1610612756,79,88,2022-03-05T05:02:17Z,4740000,-228.0,59.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,23.55,Missed,,,,,,,,,,,,,,,,
482,PT00M58.10S,2022-03-05T05:02:15.6Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,79,88,2022-03-05T05:02:17Z,4750000,,,0,,A. Burks REBOUND (Off:0 Def:7),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,481.0,7.0,7.0,0.0,,,,,,
483,PT00M49.50S,2022-03-05T05:02:24.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,71.17279894875165,13.480392156862745,1610612752,79,91,2022-03-05T05:02:28Z,4760000,-183.0,218.0,1,right,I. Quickley 28' 3PT  (10 PTS) (J. Sims 1 AST),"[1630193, 1630579]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,28.48,Made,10.0,,,,,,,,,,J. Sims,1630579.0,1.0,,,
485,PT00M33.50S,2022-03-05T05:02:45.6Z,3,REGULAR,turnover,bad pass,[],1628988,,,1610612756,79,91,2022-03-05T05:02:50Z,4780000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 202692]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,1.0,Burks,202692.0,,,,,,,,,,,,,,,,,,
486,PT00M33.50S,2022-03-05T05:02:45.6Z,3,REGULAR,steal,,[],202692,,,1610612752,79,91,2022-03-05T05:04:29Z,4790000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M30.00S,2022-03-05T05:02:49.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.77463863337714,48.77450980392157,1610612752,79,93,2022-03-05T05:02:53Z,4800000,-6.0,6.0,1,right,R. Barrett running DUNK (14 PTS) (A. Burks 5 AST),"[1629628, 202692]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,0.86,Made,14.0,,,,,,,,,,A. Burks,202692.0,5.0,,,
489,PT00M09.80S,2022-03-05T05:03:15.8Z,3,REGULAR,foul,personal,[],202692,,,1610612756,79,93,2022-03-05T05:03:19Z,4820000,,,0,,A. Burks personal FOUL (4 PF),"[202692, 1628969]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,2714.0,4.0,0.0,Bridges,1628969.0,,,,,,,,,,
491,PT00M09.80S,2022-03-05T05:03:35.5Z,3,REGULAR,substitution,out,[],202692,,,1610612756,79,93,2022-03-05T05:03:40Z,4840000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M09.80S,2022-03-05T05:03:35.5Z,3,REGULAR,substitution,in,[],1629629,,,1610612756,79,93,2022-03-05T05:03:40Z,4850000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M01.50S,2022-03-05T05:03:55.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612756,79,93,2022-03-05T05:04:00Z,4860000,,,0,,J. Sims personal FOUL (3 PF) (Johnson 2 FT),"[1630579, 1629661]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,203592.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,,
495,PT00M01.50S,2022-03-05T05:04:20.8Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,80,93,2022-03-05T05:04:20Z,4880000,,,0,,C. Johnson Free Throw 1 of 2 (16 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
496,PT00M01.50S,2022-03-05T05:04:32.9Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,81,93,2022-03-05T05:04:32Z,4890000,,,0,,C. Johnson Free Throw 2 of 2 (17 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
497,PT00M00.30S,2022-03-05T05:04:45.4Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,81,93,2022-03-05T05:04:49Z,4900000,,,0,,R. Barrett bad pass TURNOVER (3 TO),"[1629628, 1629661]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,3.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,,
498,PT00M00.30S,2022-03-05T05:04:45.4Z,3,REGULAR,steal,,[],1629661,,,1610612756,81,93,2022-03-05T05:04:48Z,4910000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M00.00S,2022-03-05T05:04:49.5Z,3,REGULAR,period,end,[],0,,,1610612756,81,93,2022-03-05T05:04:49Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-03-05T05:07:46.3Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612756,81,93,2022-03-05T05:08:00Z,4930000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-05T05:07:46.3Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,81,93,2022-03-05T05:08:00Z,4940000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-03-05T05:07:46.3Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,81,93,2022-03-05T05:08:00Z,4960000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-03-05T05:07:46.3Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612756,81,93,2022-03-05T05:08:00Z,4970000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-03-05T05:08:24.2Z,4,REGULAR,period,start,[],0,,,1610612756,81,93,2022-03-05T05:08:24Z,4990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M43.00S,2022-03-05T05:08:40.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,28.991458607095925,25.98039215686275,1610612756,81,93,2022-03-05T05:08:44Z,5000000,120.0,220.0,1,left,MISS C. Payne 25' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,,25.06,Missed,,,,,,,,,,,,,,,,
508,PT11M42.00S,2022-03-05T05:08:41.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,81,93,2022-03-05T05:08:44Z,5010000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,
509,PT11M42.00S,2022-03-05T05:08:44.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,81,93,2022-03-05T05:08:44Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M29.00S,2022-03-05T05:09:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,90.09526938239159,39.46078431372549,1610612752,81,95,2022-03-05T05:09:03Z,5030000,-53.0,41.0,1,right,R. Barrett 6' driving bank Jump Shot (16 PTS) (J. Sims 2 AST),"[1629628, 1630579]",1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,,,,6.65,Made,16.0,,,,,,,,,,J. Sims,1630579.0,2.0,,,
511,PT11M12.00S,2022-03-05T05:09:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,9.411957950065702,63.48039215686274,1610612756,81,95,2022-03-05T05:09:19Z,5040000,-67.0,36.0,1,left,MISS C. Payne 7' driving bank Shot,[1626166],1610612756.0,PHX,driving bank,,,Payne,C. Payne,,,,,,,,7.64,Missed,,,,,,,,,,,,,,,,
512,PT11M10.00S,2022-03-05T05:09:18.8Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,81,95,2022-03-05T05:09:19Z,5050000,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,511.0,1.0,1.0,0.0,,,,,,
514,PT11M08.00S,2022-03-05T05:09:20.6Z,4,REGULAR,turnover,lost ball,[],1630579,,,1610612752,81,95,2022-03-05T05:09:56Z,5070000,,,0,,J. Sims lost ball TURNOVER (1 TO),"[1630579, 1626166]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,,,
516,PT11M08.00S,2022-03-05T05:09:20.6Z,4,REGULAR,steal,,[],1626166,,,1610612756,81,95,2022-03-05T05:09:22Z,5080000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M06.00S,2022-03-05T05:09:24.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,9.806176084099869,57.107843137254896,1610612756,83,95,2022-03-05T05:09:52Z,5090000,-36.0,40.0,1,left,C. Johnson driving Layup (19 PTS) (C. Payne 10 AST),"[1629661, 1626166]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,,,,5.33,Made,19.0,,,,,,,,,,C. Payne,1626166.0,10.0,,,
519,PT11M06.00S,2022-03-05T05:09:27.9Z,4,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612756,83,95,2022-03-05T05:09:38Z,5110000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630193, 1629661]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,203592.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,
521,PT11M06.00S,2022-03-05T05:09:47.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629661,,,1610612756,84,95,2022-03-05T05:09:47Z,5130000,,,0,,C. Johnson Free Throw 1 of 1 (20 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
522,PT10M40.00S,2022-03-05T05:10:15.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,67.7562417871222,27.696078431372552,1610612752,84,95,2022-03-05T05:10:18Z,5140000,-112.0,251.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,27.43,Missed,,,,,,,,,,,,,,,,
523,PT10M38.00S,2022-03-05T05:10:17.5Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,84,95,2022-03-05T05:10:17Z,5150000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,
524,PT10M26.00S,2022-03-05T05:10:29.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,29.517082785808146,75.49019607843137,1610612756,87,95,2022-03-05T05:10:33Z,5160000,-127.0,225.0,1,left,C. Johnson 25' 3PT  (23 PTS) (C. Payne 11 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,25.86,Made,23.0,,,,,,,,,,C. Payne,1626166.0,11.0,,,
526,PT10M24.00S,2022-03-05T05:10:38.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,87,95,2022-03-05T05:10:38Z,5180000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M24.00S,2022-03-05T05:12:50.3Z,4,REGULAR,memo,,[],0,,,1610612752,87,95,2022-03-05T05:14:04Z,5190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - C. Payne, Career High Assists (prev. 10, 3x, last 3/4/21 vs GSW)"
528,PT10M24.00S,2022-03-05T05:12:51.1Z,4,REGULAR,substitution,out,[],203095,,,1610612752,87,95,2022-03-05T05:13:17Z,5200000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M24.00S,2022-03-05T05:12:51.1Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,87,95,2022-03-05T05:13:17Z,5210000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M24.00S,2022-03-05T05:12:51.1Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,87,95,2022-03-05T05:13:17Z,5220000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M24.00S,2022-03-05T05:12:51.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,87,95,2022-03-05T05:13:17Z,5230000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M00.00S,2022-03-05T05:14:23.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,87,95,2022-03-05T05:14:29Z,5240000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
533,PT09M50.00S,2022-03-05T05:14:44.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,12.171484888304862,60.29411764705882,1610612756,89,95,2022-03-05T05:15:16Z,5250000,-51.0,62.0,1,left,C. Payne 8' driving floating Jump Shot (13 PTS) (B. Biyombo 1 AST),"[1626166, 202687]",1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,8.05,Made,13.0,,,,,,,,,,B. Biyombo,202687.0,1.0,,,
535,PT09M50.00S,2022-03-05T05:14:46.6Z,4,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612756,89,95,2022-03-05T05:14:53Z,5270000,,,0,,I. Quickley shooting personal FOUL (2 PF) (Payne 1 FT),"[1630193, 1626166]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,203592.0,2.0,0.0,Payne,1626166.0,,,,,,,,,,
537,PT09M50.00S,2022-03-05T05:15:13.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626166,,,1610612756,90,95,2022-03-05T05:15:13Z,5290000,,,0,,C. Payne Free Throw 1 of 1 (14 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
538,PT09M34.00S,2022-03-05T05:15:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,89.43823915900131,39.46078431372549,1610612752,90,97,2022-03-05T05:15:35Z,5300000,-53.0,47.0,1,right,C. Reddish 7' driving bank Jump Shot (4 PTS) (M. McBride 1 AST),"[1629629, 1630540]",1610612752.0,NYK,driving bank,,,Reddish,C. Reddish,,,,,,,,7.05,Made,4.0,,,,,,,,,,M. McBride,1630540.0,1.0,,,
540,PT09M12.00S,2022-03-05T05:15:52.3Z,4,REGULAR,3pt,Jump Shot,[],1628470,27.677398160315374,11.76470588235294,1610612756,90,97,2022-03-05T05:15:55Z,5320000,191.0,208.0,1,left,MISS T. Craig 28' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,28.23,Missed,,,,,,,,,,,,,,,,
541,PT09M11.00S,2022-03-05T05:15:53.3Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,90,97,2022-03-05T05:15:55Z,5330000,,,0,,M. Robinson REBOUND (Off:6 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,540.0,11.0,5.0,6.0,,,,,,
542,PT08M55.00S,2022-03-05T05:16:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.9862023653088,42.40196078431372,1610612752,90,97,2022-03-05T05:16:18Z,5340000,-38.0,13.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,4.03,Missed,,,,,,,,,,,,,,,,
544,PT08M52.00S,2022-03-05T05:16:13.5Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,90,97,2022-03-05T05:16:18Z,5360000,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,542.0,2.0,2.0,0.0,,,,,,
545,PT08M49.00S,2022-03-05T05:16:19.5Z,4,REGULAR,foul,offensive,[],202687,,,1610612756,90,97,2022-03-05T05:51:00Z,5370000,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 1629629]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,203592.0,1.0,0.0,Reddish,1629629.0,,,,,,,,,,
547,PT08M49.00S,2022-03-05T05:16:19.5Z,4,REGULAR,turnover,offensive foul,[],202687,,,1610612756,90,97,2022-03-05T05:16:35Z,5390000,,,0,,B. Biyombo offensive foul TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,1.0,,,,,,203592.0,,,,,,,,,,,,,,
548,PT08M33.00S,2022-03-05T05:16:48.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,68.80749014454665,23.284313725490197,1610612752,90,97,2022-03-05T05:16:52Z,5400000,-134.0,241.0,1,right,MISS C. Reddish 27' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,27.53,Missed,,,,,,,,,,,,,,,,
549,PT08M31.00S,2022-03-05T05:16:50.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612756,90,97,2022-03-05T05:16:52Z,5410000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,548.0,2.0,2.0,0.0,,,,,,
550,PT08M19.00S,2022-03-05T05:17:01.8Z,4,REGULAR,2pt,Jump Shot,[],1626166,8.886333771353483,31.372549019607842,1610612756,90,97,2022-03-05T05:18:04Z,5420000,93.0,31.0,1,left,MISS C. Payne 9' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,9.81,Missed,,,,,,,,,,,,,,,,
551,PT08M16.00S,2022-03-05T05:17:04.8Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612752,90,97,2022-03-05T05:17:08Z,5430000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,550.0,2.0,2.0,0.0,,,,,,
