actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
553,PT10M27.00S,2022-01-29T03:57:17.3Z,4,REGULAR,substitution,out,[],1630188,,,1610612750,104,98,2022-01-29T03:57:24Z,5470000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M27.00S,2022-01-29T03:57:17.3Z,4,REGULAR,substitution,in,[],1630688,,,1610612750,104,98,2022-01-29T03:57:24Z,5480000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M27.00S,2022-01-29T03:57:43.0Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,104,99,2022-01-29T03:57:43Z,5490000,,,0,,N. Reid Free Throw 2 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
556,PT10M12.00S,2022-01-29T03:57:59.8Z,4,REGULAR,2pt,Jump Shot,[],101108,5.601182654402102,77.20588235294117,1610612756,104,99,2022-01-29T03:58:04Z,5500000,-136.0,0.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,,,Missed,,13.6,,,,,,,,,,,,,
557,PT10M11.00S,2022-01-29T03:58:00.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,104,99,2022-01-29T03:58:25Z,5510000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,
558,PT10M11.00S,2022-01-29T03:58:07.7Z,4,REGULAR,foul,personal,[],1629661,,,1610612750,104,99,2022-01-29T03:58:21Z,5520000,,,0,,C. Johnson loose ball personal FOUL (3 PF),"[1629661, 1630162]",1610612756.0,PHX,loose ball,,,Johnson,C. Johnson,,,,,203591.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
560,PT09M52.00S,2022-01-29T03:58:40.7Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,104,99,2022-01-29T03:58:43Z,5540000,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1629661]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,
561,PT09M52.00S,2022-01-29T03:58:40.7Z,4,REGULAR,steal,,[],1629661,,,1610612756,104,99,2022-01-29T03:58:42Z,5550000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M45.00S,2022-01-29T03:58:47.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,30.17411300919842,20.588235294117645,1610612756,107,99,2022-01-29T03:58:51Z,5560000,147.0,231.0,1,left,C. Johnson 27' 3PT  (13 PTS) (C. Paul 12 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,13.0,27.39,C. Paul,101108.0,12.0,,,,,,,,,,
564,PT09M21.00S,2022-01-29T03:59:11.1Z,4,REGULAR,2pt,Jump Shot,[],1627736,94.56307490144546,83.33333333333334,1610612750,107,101,2022-01-29T03:59:33Z,5580000,167.0,-1.0,1,right,M. Beasley 16' pullup Jump Shot (12 PTS) (A. Edwards 9 AST),"[1627736, 1630162]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,Made,12.0,16.67,A. Edwards,1630162.0,9.0,,,,,,,,,,
565,PT09M09.00S,2022-01-29T03:59:26.1Z,4,REGULAR,foul,offensive,[],1630688,,,1610612756,107,101,2022-01-29T03:59:35Z,5590000,,,0,,I. Wainright offensive FOUL (3 PF),"[1630688, 1627752]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,203591.0,3.0,0.0,Prince,1627752.0,,,,,,,,,,,,,,,,
568,PT09M09.00S,2022-01-29T03:59:26.1Z,4,REGULAR,turnover,offensive foul,[],1630688,,,1610612756,107,101,2022-01-29T03:59:26Z,5610000,,,0,,I. Wainright offensive foul TURNOVER (1 TO),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,203591.0,,,,,,,,,,,,,,,1.0,,,,,
569,PT08M58.00S,2022-01-29T03:59:54.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,67.23061760840999,50.49019607843137,1610612750,107,104,2022-01-29T03:59:58Z,5620000,2.0,256.0,1,right,M. Beasley 25' 3PT pullup (15 PTS),[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,Made,15.0,25.55,,,,,,,,,,,,,
570,PT08M41.00S,2022-01-29T04:00:13.8Z,4,REGULAR,foul,personal,[],1627736,,,1610612756,107,104,2022-01-29T04:00:21Z,5630000,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1629013]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,202027.0,1.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,,,
572,PT08M30.00S,2022-01-29T04:00:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,32.933639947437584,75.24509803921569,1610612756,107,104,2022-01-29T04:00:55Z,5650000,-126.0,257.0,1,left,MISS L. Shamet 28' step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,,,,,,Missed,,28.64,,,,,,,,,,,,,
573,PT08M25.00S,2022-01-29T04:00:55.6Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,107,104,2022-01-29T04:00:55Z,5660000,,,0,,T. Prince REBOUND (Off:0 Def:5),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,572.0,5.0,5.0,0.0,,,,,,
574,PT08M06.00S,2022-01-29T04:01:13.9Z,4,REGULAR,3pt,Jump Shot,[],1629162,77.61169513797634,89.4607843137255,1610612750,107,104,2022-01-29T04:01:20Z,5670000,197.0,158.0,1,right,MISS J. McLaughlin 25' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,Missed,,25.28,,,,,,,,,,,,,
575,PT08M01.00S,2022-01-29T04:01:18.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,107,104,2022-01-29T04:01:20Z,5680000,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,574.0,5.0,4.0,1.0,,,,,,
576,PT08M00.00S,2022-01-29T04:01:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,12.171484888304862,40.19607843137255,1610612756,109,104,2022-01-29T04:01:30Z,5690000,49.0,62.0,1,left,C. Johnson 7' running Layup (15 PTS),[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,,,Made,15.0,7.89,,,,,,,,,,,,,
577,PT08M00.00S,2022-01-29T04:01:27.7Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612756,109,104,2022-01-29T04:01:33Z,5700000,,,0,,N. Reid shooting personal FOUL (4 PF) (Johnson 1 FT),"[1629675, 1629661]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,202053.0,4.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,,
579,PT08M00.00S,2022-01-29T04:01:38.2Z,4,REGULAR,substitution,out,[],1630688,,,1610612756,109,104,2022-01-29T04:01:45Z,5720000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M00.00S,2022-01-29T04:01:38.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612756,109,104,2022-01-29T04:01:45Z,5730000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M00.00S,2022-01-29T04:01:38.2Z,4,REGULAR,substitution,in,[],202687,,,1610612756,109,104,2022-01-29T04:01:45Z,5740000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M00.00S,2022-01-29T04:01:38.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612756,109,104,2022-01-29T04:01:45Z,5750000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M00.00S,2022-01-29T04:01:55.3Z,4,REGULAR,substitution,out,[],1629162,,,1610612756,109,104,2022-01-29T04:01:57Z,5760000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M00.00S,2022-01-29T04:01:55.3Z,4,REGULAR,substitution,in,[],1629669,,,1610612756,109,104,2022-01-29T04:01:57Z,5770000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M00.00S,2022-01-29T04:02:13.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629661,,,1610612756,110,104,2022-01-29T04:02:13Z,5780000,,,0,,C. Johnson Free Throw 1 of 1 (16 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
586,PT07M48.00S,2022-01-29T04:02:27.5Z,4,REGULAR,3pt,Jump Shot,[],1626157,68.28186596583443,69.36274509803921,1610612750,110,104,2022-01-29T04:02:30Z,5790000,97.0,246.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Missed,,26.41,,,,,,,,,,,,,
587,PT07M45.00S,2022-01-29T04:02:30.5Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,110,104,2022-01-29T04:02:30Z,5800000,,,0,,C. Paul REBOUND (Off:1 Def:6),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,586.0,7.0,6.0,1.0,,,,,,
588,PT07M39.00S,2022-01-29T04:02:36.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,8.492115637319317,52.450980392156865,1610612756,112,104,2022-01-29T04:02:40Z,5810000,-12.0,27.0,1,left,B. Biyombo cutting DUNK (14 PTS) (C. Paul 13 AST),"[202687, 101108]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,,,,,,Made,14.0,2.99,C. Paul,101108.0,13.0,,,,,,,,,,
590,PT07M26.00S,2022-01-29T04:02:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,90.88370565045992,59.80392156862745,1610612750,112,106,2022-01-29T04:06:46Z,5830000,49.0,33.0,1,right,M. Beasley cutting Layup (17 PTS) (A. Edwards 10 AST),"[1627736, 1630162]",1610612750.0,MIN,cutting,,,Beasley,M. Beasley,,,,,,,,,,Made,17.0,5.92,A. Edwards,1630162.0,10.0,,,,,,,,,,
591,PT07M16.00S,2022-01-29T04:03:01.3Z,4,REGULAR,foul,personal,[],1627736,,,1610612756,112,106,2022-01-29T04:03:23Z,5840000,,,0,,M. Beasley personal FOUL (2 PF),"[1627736, 202687]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,202027.0,2.0,0.0,Biyombo,202687.0,,,,,,,,,,,,,,,,
594,PT07M16.00S,2022-01-29T04:03:22.8Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,112,106,2022-01-29T04:03:27Z,5860000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M16.00S,2022-01-29T04:03:22.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,112,106,2022-01-29T04:03:27Z,5870000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M09.00S,2022-01-29T04:03:42.7Z,4,REGULAR,turnover,traveling,[],1629661,,,1610612756,112,106,2022-01-29T04:03:49Z,5880000,,,0,,C. Johnson traveling TURNOVER (1 TO),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,202027.0,,,,,,,,,,,,,,,1.0,,,,,
597,PT06M54.00S,2022-01-29T04:04:15.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,112,106,2022-01-29T04:04:15Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M54.00S,2022-01-29T04:04:21.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,112,106,2022-01-29T04:04:21Z,5900000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M54.00S,2022-01-29T04:06:36.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,112,106,2022-01-29T04:07:23Z,5910000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M54.00S,2022-01-29T04:06:36.8Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,112,106,2022-01-29T04:07:23Z,5920000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M48.00S,2022-01-29T04:07:36.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,83.39356110381078,58.08823529411765,1610612750,112,108,2022-01-29T04:08:00Z,5940000,40.0,104.0,1,right,A. Edwards 11' floating Jump Shot (24 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,,,,,,Made,24.0,11.12,K. Towns,1626157.0,4.0,,,,,,,,,,
604,PT06M30.00S,2022-01-29T04:07:56.2Z,4,REGULAR,foul,personal,[],1629669,,,1610612756,112,108,2022-01-29T04:08:09Z,5960000,,,0,,J. Nowell personal FOUL (4 PF),"[1629669, 1629661]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,202053.0,4.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,,
606,PT06M23.00S,2022-01-29T04:08:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629661,7.046649145860711,95.09803921568627,1610612756,115,108,2022-01-29T04:08:26Z,5980000,-225.0,14.0,1,left,C. Johnson 3PT  (19 PTS) (D. Booker 8 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,19.0,22.59,D. Booker,1626164.0,8.0,,,,,,,,,,
608,PT06M05.00S,2022-01-29T04:08:40.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,66.17936925098554,48.529411764705884,1610612750,115,108,2022-01-29T04:08:46Z,6000000,-7.0,265.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Missed,,26.55,,,,,,,,,,,,,
609,PT06M02.00S,2022-01-29T04:08:43.8Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,115,108,2022-01-29T04:08:46Z,6010000,,,0,,C. Paul REBOUND (Off:1 Def:7),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,608.0,8.0,7.0,1.0,,,,,,
610,PT05M56.00S,2022-01-29T04:08:49.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,26.10052562417871,85.7843137254902,1610612756,118,108,2022-01-29T04:08:54Z,6020000,-179.0,193.0,1,left,C. Johnson 26' 3PT  (22 PTS) (C. Paul 14 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,22.0,26.3,C. Paul,101108.0,14.0,,,,,,,,,,
612,PT05M41.00S,2022-01-29T04:09:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,90.3580814717477,57.35294117647059,1610612750,118,110,2022-01-29T04:10:29Z,6040000,37.0,38.0,1,right,J. Nowell driving Layup (10 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,,,,,,Made,10.0,5.3,,,,,,,,,,,,,
613,PT05M26.00S,2022-01-29T04:09:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629013,9.411957950065702,3.6764705882352944,1610612756,121,110,2022-01-29T04:09:23Z,6050000,232.0,36.0,1,left,L. Shamet 3PT  (17 PTS) (C. Johnson 3 AST),"[1629013, 1629661]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,17.0,23.44,C. Johnson,1629661.0,3.0,,,,,,,,,,
615,PT05M26.00S,2022-01-29T04:09:27.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,121,110,2022-01-29T04:09:27Z,6070000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M26.00S,2022-01-29T04:11:47.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612750,121,110,2022-01-29T04:12:04Z,6080000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M26.00S,2022-01-29T04:11:47.8Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,121,110,2022-01-29T04:12:04Z,6090000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M26.00S,2022-01-29T04:11:47.8Z,4,REGULAR,substitution,in,[],1628969,,,1610612750,121,110,2022-01-29T04:12:04Z,6100000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M26.00S,2022-01-29T04:11:47.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,121,110,2022-01-29T04:12:04Z,6110000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M10.00S,2022-01-29T04:12:34.0Z,4,REGULAR,foul,personal,[],1626164,,,1610612750,121,110,2022-01-29T04:13:00Z,6120000,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1630162]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,203591.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
622,PT05M03.00S,2022-01-29T04:12:57.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,76.2976346911958,89.2156862745098,1610612750,121,113,2022-01-29T04:13:51Z,6140000,196.0,170.0,1,right,A. Edwards 25' 3PT pullup (27 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Made,27.0,25.97,,,,,,,,,,,,,
624,PT04M48.00S,2022-01-29T04:13:11.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,29.25427069645204,22.54901960784314,1610612756,121,113,2022-01-29T04:18:10Z,6160000,137.0,222.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,Missed,,26.15,,,,,,,,,,,,,
625,PT04M46.00S,2022-01-29T04:13:13.2Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,121,113,2022-01-29T04:13:19Z,6170000,,,0,,B. Biyombo REBOUND (Off:3 Def:7),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,624.0,10.0,7.0,3.0,,,,,,
626,PT04M43.00S,2022-01-29T04:13:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,32.14520367936925,59.068627450980394,1610612756,124,113,2022-01-29T04:13:22Z,6180000,-45.0,250.0,1,left,C. Paul 25' 3PT  (18 PTS) (C. Johnson 4 AST),"[101108, 1629661]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,18.0,25.38,C. Johnson,1629661.0,4.0,,,,,,,,,,
628,PT04M26.00S,2022-01-29T04:13:34.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,67.09921156373193,47.549019607843135,1610612750,124,113,2022-01-29T04:15:28Z,6200000,-12.0,257.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Missed,,25.71,,,,,,,,,,,,,
629,PT04M23.00S,2022-01-29T04:13:37.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,124,113,2022-01-29T04:13:39Z,6210000,,,0,,C. Paul REBOUND (Off:1 Def:8),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,628.0,9.0,8.0,1.0,,,,,,
630,PT04M18.00S,2022-01-29T04:13:42.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,22.815374507227332,91.66666666666666,1610612756,124,113,2022-01-29T04:15:50Z,6220000,-208.0,162.0,1,left,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,,,,,,Missed,,26.39,,,,,,,,,,,,,
631,PT04M15.00S,2022-01-29T04:13:45.5Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,124,113,2022-01-29T04:13:45Z,6230000,,,0,,B. Biyombo REBOUND (Off:4 Def:7),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,630.0,11.0,7.0,4.0,,,,,,
632,PT04M11.00S,2022-01-29T04:13:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,8.09789750328515,54.41176470588235,1610612756,126,113,2022-01-29T04:18:22Z,6240000,-22.0,24.0,1,left,M. Bridges Layup (18 PTS) (D. Booker 9 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,Made,18.0,3.23,D. Booker,1626164.0,9.0,,,,,,,,,,
634,PT04M11.00S,2022-01-29T04:13:54.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,126,113,2022-01-29T04:13:54Z,6260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M57.00S,2022-01-29T04:15:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612750,126,113,2022-01-29T04:15:56Z,6270000,,,0,,B. Biyombo shooting personal FOUL (5 PF) (Beasley 2 FT),"[202687, 1627736]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,202027.0,5.0,0.0,Beasley,1627736.0,,,,,,,,,,,,,,,,
637,PT03M57.00S,2022-01-29T04:16:16.6Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612750,126,114,2022-01-29T04:16:16Z,6290000,,,0,,M. Beasley Free Throw 1 of 2 (18 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
638,PT03M57.00S,2022-01-29T04:16:17.6Z,4,REGULAR,substitution,out,[],202687,,,1610612750,126,114,2022-01-29T04:16:20Z,6300000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M57.00S,2022-01-29T04:16:17.6Z,4,REGULAR,substitution,in,[],1630188,,,1610612750,126,114,2022-01-29T04:16:20Z,6310000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M57.00S,2022-01-29T04:16:38.1Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612750,126,115,2022-01-29T04:16:38Z,6320000,,,0,,M. Beasley Free Throw 2 of 2 (19 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
641,PT03M39.00S,2022-01-29T04:16:57.7Z,4,REGULAR,2pt,Jump Shot,[],101108,21.76412614980289,30.637254901960787,1610612756,126,115,2022-01-29T04:17:01Z,6330000,97.0,152.0,1,left,MISS C. Paul 18' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,,,Missed,,18.03,,,,,,,,,,,,,
642,PT03M37.00S,2022-01-29T04:16:59.7Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,126,115,2022-01-29T04:17:01Z,6340000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,641.0,2.0,2.0,0.0,,,,,,
643,PT03M31.00S,2022-01-29T04:17:05.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,66.83639947437582,50.98039215686274,1610612750,126,118,2022-01-29T04:17:12Z,6350000,5.0,259.0,1,right,M. Beasley 25' 3PT running pullup (22 PTS),[1627736],1610612750.0,MIN,running pullup,,,Beasley,M. Beasley,,,,,,,,,,Made,22.0,25.92,,,,,,,,,,,,,
644,PT03M31.00S,2022-01-29T04:17:10.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,126,118,2022-01-29T04:17:10Z,6360000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M21.00S,2022-01-29T04:19:00.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,32.933639947437584,51.225490196078425,1610612756,126,118,2022-01-29T04:19:25Z,6370000,-6.0,257.0,1,left,MISS D. Booker 25' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,,,Missed,,25.72,,,,,,,,,,,,,
646,PT03M17.00S,2022-01-29T04:19:04.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,126,118,2022-01-29T04:19:04Z,6380000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,645.0,8.0,5.0,3.0,,,,,,
647,PT03M02.00S,2022-01-29T04:19:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.48948751642575,47.794117647058826,1610612750,126,118,2022-01-29T04:19:24Z,6390000,-11.0,37.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 1630188]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,Missed,,3.85,,,,,,,,,,,Smith,1630188.0,
648,PT03M02.00S,2022-01-29T04:19:18.7Z,4,REGULAR,block,,[],1630188,,,1610612750,126,118,2022-01-29T04:20:23Z,6400000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
