actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
275,PT03M46.00S,2021-12-01T03:54:13.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,50,50,2021-12-01T03:54:13Z,2620000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M46.00S,2021-12-01T03:55:12.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612744,50,50,2021-12-01T03:55:41Z,2630000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M46.00S,2021-12-01T03:55:12.4Z,2,REGULAR,substitution,out,[],1629185,,,1610612744,50,50,2021-12-01T03:55:41Z,2640000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M46.00S,2021-12-01T03:55:12.4Z,2,REGULAR,substitution,in,[],1626166,,,1610612744,50,50,2021-12-01T03:55:41Z,2650000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M46.00S,2021-12-01T03:55:12.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,50,50,2021-12-01T03:55:41Z,2660000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M37.00S,2021-12-01T03:56:03.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,5.206964520367937,2.941176470588235,1610612744,50,50,2021-12-01T04:00:59Z,2670000,235.0,-4.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M35.00S,2021-12-01T03:56:05.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,50,50,2021-12-01T04:00:59Z,2680000,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,280.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
282,PT03M34.00S,2021-12-01T03:56:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,8.754927726675426,56.61764705882353,1610612744,50,50,2021-12-01T04:05:45Z,2690000,-33.0,30.0,1,left,MISS K. Looney putback Layup - blocked,"[1626172, 1629661]",1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,4.45,Missed,,,,,,,,,Johnson,1629661.0,,,,,,,,,
283,PT03M34.00S,2021-12-01T03:56:07.4Z,2,REGULAR,block,,[],1629661,,,1610612744,50,50,2021-12-01T04:01:56Z,2700000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M33.00S,2021-12-01T03:56:08.4Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,50,50,2021-12-01T04:02:31Z,2710000,,,0,,K. Looney REBOUND (Off:3 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,282.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
337,PT03M33.00S,2021-12-01T03:56:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,7.670827858081481,55.14705882352941,1610612744,50,50,2021-12-01T04:05:29Z,2715000,-26.0,20.0,1,left,MISS K. Looney putback Layup,[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
338,PT03M31.00S,2021-12-01T03:56:12.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,50,50,2021-12-01T04:05:29Z,2717500,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
285,PT03M27.00S,2021-12-01T03:56:13.4Z,2,REGULAR,foul,personal,[],1629673,,,1610612756,50,50,2021-12-01T04:03:33Z,2720000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 101108]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Paul,101108.0,,,,
287,PT03M27.00S,2021-12-01T03:56:23.6Z,2,REGULAR,substitution,out,[],1626172,,,1610612756,50,50,2021-12-01T04:03:33Z,2740000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M27.00S,2021-12-01T03:56:23.6Z,2,REGULAR,substitution,in,[],203490,,,1610612756,50,50,2021-12-01T04:03:33Z,2750000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M17.00S,2021-12-01T03:56:50.3Z,2,REGULAR,foul,personal,[],203110,,,1610612756,50,50,2021-12-01T04:03:33Z,2760000,,,0,,D. Green personal FOUL (2 PF),"[203110, 1628969]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Bridges,1628969.0,,,,
291,PT03M04.00S,2021-12-01T03:57:23.9Z,2,REGULAR,3pt,Jump Shot,[],1626166,81.68528252299606,93.62745098039215,1610612756,53,50,2021-12-01T03:59:13Z,2780000,218.0,120.0,1,right,C. Payne 24' 3PT step back (3 PTS) (C. Johnson 2 AST),"[1626166, 1629661]",1610612756.0,PHX,step back,,,Payne,C. Payne,,,,,24.88,Made,,,,,3.0,C. Johnson,1629661.0,2.0,,,,,,,,,,,
293,PT02M51.00S,2021-12-01T03:57:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.937582128777924,53.92156862745098,1610612744,53,50,2021-12-01T04:08:57Z,2800000,-20.0,41.0,1,left,MISS S. Curry finger roll Layup,[201939],1610612744.0,GSW,finger roll,,,Curry,S. Curry,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M50.00S,2021-12-01T03:57:38.9Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,53,50,2021-12-01T04:08:57Z,2810000,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,293.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
343,PT02M50.00S,2021-12-01T03:57:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,7.933639947437584,49.754901960784316,1610612744,53,50,2021-12-01T04:09:33Z,2815000,1.0,22.0,1,left,MISS S. Curry tip Layup,[201939],1610612744.0,GSW,tip,,,Curry,S. Curry,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
344,PT02M47.00S,2021-12-01T03:57:47.7Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,53,50,2021-12-01T04:09:33Z,2817500,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,343.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
295,PT02M35.00S,2021-12-01T03:57:51.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203490,6.915243101182654,96.81372549019608,1610612744,53,53,2021-12-01T04:09:33Z,2820000,-234.0,13.0,1,left,O. Porter Jr. 3PT  (12 PTS) (A. Wiggins 2 AST),"[203490, 203952]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.44,Made,,,,,12.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,
297,PT02M13.00S,2021-12-01T03:58:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,87.72996057818659,47.05882352941176,1610612756,53,53,2021-12-01T03:58:22Z,2840000,-15.0,63.0,1,right,MISS D. Ayton 6' driving floating Shot,[1629028],1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M11.00S,2021-12-01T03:58:16.0Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,53,2021-12-01T03:58:22Z,2850000,,,0,,D. Green REBOUND (Off:2 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,297.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
299,PT02M07.00S,2021-12-01T03:58:20.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,32.933639947437584,26.47058823529412,1610612744,53,53,2021-12-01T04:10:30Z,2860000,118.0,257.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M04.00S,2021-12-01T03:58:23.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,53,53,2021-12-01T03:58:25Z,2870000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
301,PT01M52.00S,2021-12-01T03:58:36.5Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,53,53,2021-12-01T03:58:42Z,2880000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629673]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,1.0,Poole,1629673.0,
302,PT01M52.00S,2021-12-01T03:58:36.5Z,2,REGULAR,steal,,[],1629673,,,1610612744,53,53,2021-12-01T03:58:38Z,2890000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M50.00S,2021-12-01T03:58:41.3Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,53,53,2021-12-01T03:58:48Z,2900000,,,0,,J. Poole lost ball out-of-bounds TURNOVER (3 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,,,,,,,,,,,,,201639.0,,,,,3.0,,,
304,PT01M50.00S,2021-12-01T03:58:46.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,53,53,2021-12-01T03:58:46Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M44.00S,2021-12-01T03:58:58.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,90.3580814717477,68.62745098039215,1610612756,53,53,2021-12-01T03:59:04Z,2920000,93.0,38.0,1,right,MISS C. Payne 10' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M42.00S,2021-12-01T03:59:00.2Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,53,53,2021-12-01T03:59:04Z,2930000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
307,PT01M41.00S,2021-12-01T03:59:03.0Z,2,REGULAR,foul,personal,[],101108,,,1610612744,53,53,2021-12-01T03:59:14Z,2940000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 203952]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Wiggins,203952.0,,,,
309,PT01M32.00S,2021-12-01T03:59:32.4Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,53,53,2021-12-01T03:59:39Z,2960000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 101108]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,
310,PT01M32.00S,2021-12-01T03:59:32.4Z,2,REGULAR,steal,,[],101108,,,1610612756,53,53,2021-12-01T03:59:34Z,2970000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M27.00S,2021-12-01T03:59:39.8Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,53,53,2021-12-01T03:59:47Z,2980000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (2 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,201639.0,,,,,2.0,,,
312,PT01M18.00S,2021-12-01T03:59:58.4Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,53,53,2021-12-01T04:00:08Z,2990000,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,,,,,,1204.0,,,,,2.0,,,
313,PT01M11.00S,2021-12-01T04:00:12.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,69.72733245729303,26.225490196078432,1610612756,53,53,2021-12-01T04:00:17Z,3000000,-119.0,232.0,1,right,MISS C. Paul 26' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
314,PT01M09.00S,2021-12-01T04:00:14.0Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,53,53,2021-12-01T04:00:17Z,3010000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
315,PT00M59.50S,2021-12-01T04:00:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612744,53,53,2021-12-01T04:00:39Z,3020000,,,0,,C. Paul personal FOUL (2 PF) (Wiggins 2 FT),"[101108, 203952]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Wiggins,203952.0,,,,
317,PT00M59.50S,2021-12-01T04:00:51.7Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,53,53,2021-12-01T04:00:51Z,3040000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M59.50S,2021-12-01T04:00:51.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,53,53,2021-12-01T04:00:51Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,,
319,PT00M59.50S,2021-12-01T04:01:12.0Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,53,54,2021-12-01T04:01:12Z,3060000,,,0,,A. Wiggins Free Throw 2 of 2 (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
321,PT00M49.30S,2021-12-01T04:01:30.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612756,53,54,2021-12-01T04:01:37Z,3080000,,,0,,J. Poole shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629673, 1629661]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Johnson,1629661.0,,,,
323,PT00M49.30S,2021-12-01T04:02:01.5Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,54,54,2021-12-01T04:02:01Z,3100000,,,0,,C. Johnson Free Throw 1 of 2 (9 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
324,PT00M49.30S,2021-12-01T04:02:14.4Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,54,54,2021-12-01T04:02:14Z,3110000,,,0,,MISS C. Johnson Free Throw 2 of 2,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M47.60S,2021-12-01T04:02:15.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,54,54,2021-12-01T04:02:15Z,3120000,,,0,,D. Green REBOUND (Off:2 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,324.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
326,PT00M32.00S,2021-12-01T04:02:30.9Z,2,REGULAR,3pt,Jump Shot,[],201939,33.590670170827856,74.01960784313727,1610612744,54,54,2021-12-01T04:02:44Z,3130000,-120.0,263.0,1,left,MISS S. Curry 28' step back 3PT - blocked,"[201939, 1629028]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.94,Missed,,,,,,,,,Ayton,1629028.0,,,,,,,,,
327,PT00M32.00S,2021-12-01T04:02:30.9Z,2,REGULAR,block,,[],1629028,,,1610612744,54,54,2021-12-01T04:02:35Z,3140000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M26.50S,2021-12-01T04:02:36.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,54,54,2021-12-01T04:02:39Z,3150000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,326.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
329,PT00M15.60S,2021-12-01T04:02:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.01511169513797,48.28431372549019,1610612756,56,54,2021-12-01T04:02:53Z,3160000,-9.0,32.0,1,right,D. Ayton cutting Layup (11 PTS) (C. Paul 7 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,3.31,Made,,,,,11.0,C. Paul,101108.0,7.0,,,,,,,,,,,
331,PT00M00.90S,2021-12-01T04:03:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,11.12023653088042,49.26470588235294,1610612744,56,54,2021-12-01T04:04:26Z,3180000,4.0,52.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1628969]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,5.21,Missed,,,,,,,,,Bridges,1628969.0,,,,,,,,,
342,PT00M00.90S,2021-12-01T04:03:05.4Z,2,REGULAR,block,,[],1628969,,,1610612744,56,54,2021-12-01T04:04:40Z,3185000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.90S,2021-12-01T04:03:05.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,56,54,2021-12-01T04:04:40Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,,
333,PT00M00.90S,2021-12-01T04:03:14.5Z,2,REGULAR,substitution,out,[],1629028,,,1610612744,56,54,2021-12-01T04:04:40Z,3200000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M00.90S,2021-12-01T04:03:14.5Z,2,REGULAR,substitution,in,[],1629013,,,1610612744,56,54,2021-12-01T04:04:40Z,3210000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-12-01T04:03:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,12.040078843626807,48.77450980392157,1610612744,56,54,2021-12-01T04:14:02Z,3220000,6.0,61.0,1,left,MISS D. Green 6' cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2021-12-01T04:03:29.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,56,54,2021-12-01T04:14:34Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2021-12-01T04:03:52.0Z,2,REGULAR,period,end,[],0,,,1610612744,56,54,2021-12-01T04:14:34Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612744,56,54,2021-12-01T04:19:59Z,3250000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,out,['startperiod'],1629013,,,1610612744,56,54,2021-12-01T04:19:59Z,3260000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,56,54,2021-12-01T04:19:59Z,3270000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612744,56,54,2021-12-01T04:19:59Z,3280000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612744,56,54,2021-12-01T04:19:59Z,3290000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-01T04:19:33.7Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,56,54,2021-12-01T04:19:59Z,3300000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-12-01T04:20:13.4Z,3,REGULAR,period,start,[],0,,,1610612744,56,54,2021-12-01T04:20:13Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M43.00S,2021-12-01T04:20:30.2Z,3,REGULAR,3pt,Jump Shot,[],201939,73.27529566360053,82.35294117647058,1610612744,56,54,2021-12-01T04:20:36Z,3320000,162.0,199.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
353,PT11M39.00S,2021-12-01T04:20:34.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,56,54,2021-12-01T04:20:36Z,3330000,,,0,,D. Ayton REBOUND (Off:4 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,352.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
354,PT11M34.00S,2021-12-01T04:20:38.8Z,3,REGULAR,3pt,Jump Shot,[],203109,30.436925098554536,24.264705882352942,1610612756,56,54,2021-12-01T04:20:43Z,3340000,129.0,234.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M31.00S,2021-12-01T04:20:41.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,56,54,2021-12-01T04:20:43Z,3350000,,,0,,D. Green REBOUND (Off:2 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,354.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
356,PT11M22.00S,2021-12-01T04:20:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,94.56307490144546,60.78431372549019,1610612744,56,54,2021-12-01T04:21:27Z,3360000,54.0,-1.0,1,right,MISS K. Looney Layup,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
357,PT11M22.00S,2021-12-01T04:20:51.7Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,56,54,2021-12-01T04:21:27Z,3370000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,356.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
358,PT11M22.00S,2021-12-01T04:21:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612744,56,54,2021-12-01T04:23:51Z,3380000,,,0,,K. Looney flagrant-type-1 personal FOUL (1 PF) (Crowder 2 FT),"[1626172, 203109]",1610612744.0,GSW,flagrant-type-1,,,Looney,K. Looney,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Crowder,203109.0,,,,
361,PT11M22.00S,2021-12-01T04:21:05.8Z,3,REGULAR,turnover,,[],1626172,,,1610612744,56,54,2021-12-01T04:21:05Z,3395000,,,0,,K. Looney TURNOVER (2 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,1204.0,,,,,2.0,,,
362,PT11M22.00S,2021-12-01T04:22:19.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,56,54,2021-12-01T04:24:09Z,3410000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,Common Foul to Flagrant 1
363,PT11M22.00S,2021-12-01T04:23:51.9Z,3,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,56,54,2021-12-01T04:24:00Z,3420000,,,0,,MISS J. Crowder flagrant Free Throw 1 of 2,[203109],1610612756.0,PHX,flagrant,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
364,PT11M22.00S,2021-12-01T04:23:51.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,56,54,2021-12-01T04:24:00Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,
365,PT11M22.00S,2021-12-01T04:23:51.9Z,3,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,56,54,2021-12-01T04:24:00Z,3440000,,,0,,MISS J. Crowder flagrant Free Throw 2 of 2,[203109],1610612756.0,PHX,flagrant,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M22.00S,2021-12-01T04:23:51.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,56,54,2021-12-01T04:24:00Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,,,,
