actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
357,PT09M55.00S,2021-12-24T03:22:03.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630598,,,1610612760,49,51,2021-12-24T03:22:03Z,3480000,,,0,,A. Wiggins clear-path Free Throw 1 of 2 (2 PTS),[1630598],1610612760.0,OKC,clear-path,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
358,PT09M55.00S,2021-12-24T03:22:04.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630598,,,1610612760,49,52,2021-12-24T03:22:04Z,3490000,,,0,,A. Wiggins clear-path Free Throw 2 of 2 (3 PTS),[1630598],1610612760.0,OKC,clear-path,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
359,PT09M38.00S,2021-12-24T03:22:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,90.48948751642575,44.11764705882353,1610612760,49,54,2021-12-24T03:22:39Z,3500000,-29.0,37.0,1,right,A. Wiggins driving Layup (5 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,4.72,Made,,,,,,,,5.0,,,,,,,,,,,
360,PT09M17.00S,2021-12-24T03:22:55.3Z,3,REGULAR,3pt,Jump Shot,[],1626164,32.670827858081466,69.85294117647058,1610612756,52,54,2021-12-24T03:22:59Z,3510000,-99.0,255.0,1,left,D. Booker 27' 3PT pullup (11 PTS) (J. Crowder 1 AST),"[1626164, 203109]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.33,Made,,,,,,,,11.0,,J. Crowder,203109.0,1.0,,,,,,,
361,PT09M03.00S,2021-12-24T03:23:09.5Z,3,REGULAR,3pt,Jump Shot,[],1630526,66.3107752956636,41.911764705882355,1610612760,52,54,2021-12-24T03:23:17Z,3520000,-40.0,264.0,1,right,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
362,PT09M00.00S,2021-12-24T03:23:12.5Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,52,54,2021-12-24T03:26:09Z,3530000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,361.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
363,PT08M54.00S,2021-12-24T03:23:18.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.258212877792378,49.26470588235294,1610612756,54,54,2021-12-24T03:23:25Z,3540000,4.0,6.0,1,left,D. Ayton DUNK (13 PTS) (C. Paul 4 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,0.73,Made,,,,,,,,13.0,,C. Paul,101108.0,4.0,,,,,,,
366,PT08M40.00S,2021-12-24T03:23:34.0Z,3,REGULAR,2pt,Jump Shot,[],1630581,90.3580814717477,28.921568627450984,1610612760,54,54,2021-12-24T03:23:45Z,3560000,-105.0,38.0,1,right,MISS J. Giddey 11' driving floating Shot - blocked,"[1630581, 1629028]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,11.21,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0,
367,PT08M40.00S,2021-12-24T03:23:34.0Z,3,REGULAR,block,,[],1629028,,,1610612760,54,54,2021-12-24T03:23:36Z,3570000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M40.00S,2021-12-24T03:23:34.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,54,54,2021-12-24T03:23:45Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,
369,PT08M40.00S,2021-12-24T03:23:39.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,54,54,2021-12-24T03:23:39Z,3590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M38.00S,2021-12-24T03:23:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,89.17542706964521,59.55882352941176,1610612760,54,56,2021-12-24T03:23:58Z,3600000,48.0,49.0,1,right,L. Dort 6' cutting Layup (10 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,6.87,Made,,,,,,,,10.0,,J. Giddey,1630581.0,1.0,,,,,,,
379,PT08M18.00S,2021-12-24T03:24:39.9Z,3,REGULAR,violation,kicked ball,[],1630598,,,1610612756,54,56,2021-12-24T03:27:08Z,3625000,,,0,,A. Wiggins kicked ball VIOLATION,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
373,PT08M10.00S,2021-12-24T03:25:01.2Z,3,REGULAR,3pt,Jump Shot,[],203109,15.456636005256241,2.941176470588235,1610612756,54,56,2021-12-24T03:25:14Z,3630000,235.0,93.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
374,PT08M07.00S,2021-12-24T03:25:03.8Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,54,56,2021-12-24T03:25:03Z,3640000,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,373.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
375,PT08M04.00S,2021-12-24T03:25:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,9.280551905387648,55.88235294117647,1610612756,54,56,2021-12-24T03:25:17Z,3650000,-29.0,35.0,1,left,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,,
376,PT08M02.00S,2021-12-24T03:25:08.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,54,56,2021-12-24T03:25:17Z,3660000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
377,PT07M45.00S,2021-12-24T03:25:24.8Z,3,REGULAR,3pt,Jump Shot,[],1628983,71.43561103810775,19.362745098039216,1610612760,54,59,2021-12-24T03:25:48Z,3670000,-153.0,216.0,1,right,S. Gilgeous-Alexander 26' 3PT  (17 PTS) (J. Giddey 2 AST),"[1628983, 1630581]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.48,Made,,,,,,,,17.0,,J. Giddey,1630581.0,2.0,,,,,,,
380,PT07M32.00S,2021-12-24T03:25:37.8Z,3,REGULAR,3pt,Jump Shot,[],101108,30.436925098554536,73.0392156862745,1610612756,54,59,2021-12-24T03:25:51Z,3690000,-115.0,234.0,1,left,MISS C. Paul 26' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M32.00S,2021-12-24T03:25:37.8Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,54,59,2021-12-24T03:25:51Z,3700000,,,0,,M. Bridges REBOUND (Off:2 Def:0),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,380.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
382,PT07M27.00S,2021-12-24T03:25:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.5722733245729295,55.14705882352941,1610612756,54,59,2021-12-24T03:25:53Z,3710000,-26.0,19.0,1,left,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M25.00S,2021-12-24T03:25:45.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,54,59,2021-12-24T03:25:53Z,3720000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,382.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
384,PT07M20.00S,2021-12-24T03:25:50.8Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,54,59,2021-12-24T03:25:56Z,3730000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 203109]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,3.0,Crowder,203109.0,,,,,,,,,,,,
385,PT07M20.00S,2021-12-24T03:25:50.8Z,3,REGULAR,steal,,[],203109,,,1610612756,54,59,2021-12-24T03:25:52Z,3740000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M13.00S,2021-12-24T03:25:57.0Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,54,59,2021-12-24T03:26:06Z,3750000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1629652]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,,,
387,PT07M13.00S,2021-12-24T03:25:57.0Z,3,REGULAR,steal,,[],1629652,,,1610612760,54,59,2021-12-24T03:26:06Z,3760000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M08.00S,2021-12-24T03:26:06.1Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612760,54,59,2021-12-24T03:26:18Z,3770000,,,0,,J. Crowder shooting personal FOUL (4 PF) (Giddey 2 FT),"[203109, 1630581]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,202037.0,,,,4.0,0.0,Giddey,1630581.0,,,
390,PT07M08.00S,2021-12-24T03:26:28.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630581,,,1610612760,54,59,2021-12-24T03:26:28Z,3790000,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
391,PT07M08.00S,2021-12-24T03:26:28.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,54,59,2021-12-24T03:26:28Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,
392,PT07M08.00S,2021-12-24T03:26:31.5Z,3,REGULAR,substitution,out,[],203109,,,1610612760,54,59,2021-12-24T03:26:35Z,3810000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M08.00S,2021-12-24T03:26:31.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612760,54,59,2021-12-24T03:26:35Z,3820000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M08.00S,2021-12-24T03:26:46.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630581,,,1610612760,54,60,2021-12-24T03:26:46Z,3830000,,,0,,J. Giddey Free Throw 2 of 2 (8 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,,,,8.0,,,,,,,,,,,
395,PT07M01.00S,2021-12-24T03:26:58.1Z,3,REGULAR,2pt,Jump Shot,[],101108,22.158344283837057,44.6078431372549,1610612756,56,60,2021-12-24T03:27:04Z,3840000,27.0,156.0,1,left,C. Paul 15' pullup Jump Shot (8 PTS) (D. Booker 4 AST),"[101108, 1626164]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.81,Made,,,,,,,,8.0,,D. Booker,1626164.0,4.0,,,,,,,
397,PT06M47.00S,2021-12-24T03:27:11.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,67.23061760840999,48.77450980392157,1610612760,56,60,2021-12-24T03:27:16Z,3860000,-6.0,256.0,1,right,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
398,PT06M45.00S,2021-12-24T03:27:13.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,56,60,2021-12-24T03:27:16Z,3870000,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,397.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
399,PT06M37.00S,2021-12-24T03:27:22.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,10.726018396846255,50.0,1610612756,58,60,2021-12-24T03:27:28Z,3880000,0.0,48.0,1,left,D. Ayton turnaround Jump Shot (15 PTS) (C. Johnson 2 AST),"[1629028, 1629661]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,4.83,Made,,,,,,,,15.0,,C. Johnson,1629661.0,2.0,,,,,,,
401,PT06M25.00S,2021-12-24T03:27:34.7Z,3,REGULAR,2pt,Jump Shot,[],1630581,86.81011826544021,29.901960784313726,1610612760,58,62,2021-12-24T03:27:41Z,3900000,-100.0,71.0,1,right,J. Giddey 12' driving floating bank Jump Shot (10 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,12.33,Made,,,,,,,,10.0,,,,,,,,,,,
402,PT06M13.00S,2021-12-24T03:27:46.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,11.12023653088042,96.81372549019608,1610612756,61,62,2021-12-24T03:27:51Z,3910000,-234.0,52.0,1,left,C. Johnson 3PT  (13 PTS) (C. Paul 5 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.98,Made,,,,,,,,13.0,,C. Paul,101108.0,5.0,,,,,,,
404,PT05M52.00S,2021-12-24T03:28:06.7Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,61,62,2021-12-24T03:28:11Z,3930000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 101108]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,4.0,Paul,101108.0,,,,,,,,,,,,
405,PT05M52.00S,2021-12-24T03:28:06.7Z,3,REGULAR,steal,,[],101108,,,1610612756,61,62,2021-12-24T03:28:08Z,3940000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M48.00S,2021-12-24T03:28:11.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,7.966491458607096,3.6764705882352944,1610612756,61,62,2021-12-24T03:28:21Z,3950000,232.0,22.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M46.00S,2021-12-24T03:28:13.6Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,61,62,2021-12-24T03:28:13Z,3960000,,,0,,D. Booker REBOUND (Off:2 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,406.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
408,PT05M45.00S,2021-12-24T03:28:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626164,6.783837056504599,41.66666666666667,1610612756,63,62,2021-12-24T03:32:52Z,3970000,42.0,11.0,1,left,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,4.32,Made,,,,,,,,13.0,,,,,,,,,,,
409,PT05M45.00S,2021-12-24T03:28:19.5Z,3,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612756,63,62,2021-12-24T03:28:29Z,3980000,,,0,,L. Dort shooting personal FOUL (3 PF) (Booker 1 FT),"[1629652, 1626164]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,1628951.0,,,,3.0,0.0,Booker,1626164.0,,,
411,PT05M45.00S,2021-12-24T03:28:36.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,63,62,2021-12-24T03:31:44Z,4000000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M45.00S,2021-12-24T03:31:26.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626164,,,1610612756,64,62,2021-12-24T03:31:26Z,4010000,,,0,,D. Booker Free Throw 1 of 1 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
413,PT05M31.00S,2021-12-24T03:31:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.86136662286465,60.78431372549019,1610612760,64,62,2021-12-24T03:31:47Z,4020000,54.0,62.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,8.19,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M29.00S,2021-12-24T03:31:44.9Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,64,62,2021-12-24T03:31:47Z,4030000,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,413.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
415,PT05M18.00S,2021-12-24T03:31:55.5Z,3,REGULAR,2pt,Jump Shot,[],101108,19.398817345597898,32.1078431372549,1610612756,64,62,2021-12-24T03:31:59Z,4040000,89.0,130.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.77,Missed,,,,,,,,,,,,,,,,,,,
416,PT05M16.00S,2021-12-24T03:31:57.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,64,62,2021-12-24T03:31:59Z,4050000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,415.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
417,PT05M09.00S,2021-12-24T03:32:07.4Z,3,REGULAR,foul,personal,[],1628969,,,1610612760,64,62,2021-12-24T03:32:21Z,4060000,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 1628983]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
419,PT05M09.00S,2021-12-24T03:32:15.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,64,62,2021-12-24T03:32:18Z,4080000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M09.00S,2021-12-24T03:32:15.2Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,64,62,2021-12-24T03:32:18Z,4090000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M55.00S,2021-12-24T03:32:43.0Z,3,REGULAR,3pt,Jump Shot,[],1629652,70.77858081471747,80.14705882352942,1610612760,64,62,2021-12-24T03:32:51Z,4100000,151.0,222.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M53.00S,2021-12-24T03:32:45.0Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,64,62,2021-12-24T03:33:01Z,4110000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,421.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
423,PT04M51.00S,2021-12-24T03:32:48.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629647,94.40999984741211,50.0,1610612760,64,62,2021-12-24T03:33:08Z,4120000,0.0,0.0,1,right,MISS D. Bazley putback DUNK,[1629647],1610612760.0,OKC,putback,,,Bazley,D. Bazley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M50.00S,2021-12-24T03:32:49.9Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,64,62,2021-12-24T03:33:08Z,4130000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
425,PT04M45.00S,2021-12-24T03:32:55.0Z,3,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612756,64,62,2021-12-24T03:33:02Z,4140000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Paul 2 FT),"[1630598, 101108]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628951.0,,,,1.0,0.0,Paul,101108.0,,,
427,PT04M45.00S,2021-12-24T03:33:17.3Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,64,62,2021-12-24T03:33:19Z,4160000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M45.00S,2021-12-24T03:33:17.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,64,62,2021-12-24T03:33:19Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,
429,PT04M45.00S,2021-12-24T03:33:30.6Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,65,62,2021-12-24T03:33:30Z,4180000,,,0,,C. Paul Free Throw 2 of 2 (9 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,,9.0,,,,,,,,,,,
430,PT04M34.00S,2021-12-24T03:33:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,89.56964520367937,59.31372549019608,1610612760,65,62,2021-12-24T03:33:49Z,4190000,47.0,46.0,1,right,MISS J. Robinson-Earl 6' cutting Layup,[1630526],1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,6.51,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M32.00S,2021-12-24T03:33:46.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,65,62,2021-12-24T03:33:49Z,4200000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,430.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
432,PT04M27.00S,2021-12-24T03:33:51.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,26.757555847568987,83.08823529411765,1610612756,65,62,2021-12-24T03:33:58Z,4210000,-165.0,199.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
433,PT04M24.00S,2021-12-24T03:33:54.1Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,65,62,2021-12-24T03:33:58Z,4220000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
434,PT04M23.00S,2021-12-24T03:33:58.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612760,65,62,2021-12-24T03:34:09Z,4230000,,,0,,C. Paul shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[101108, 1628983]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
436,PT04M23.00S,2021-12-24T03:34:24.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,65,63,2021-12-24T03:34:24Z,4250000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,18.0,,,,,,,,,,,
437,PT04M23.00S,2021-12-24T03:34:25.3Z,3,REGULAR,substitution,out,[],101108,,,1610612760,65,63,2021-12-24T03:34:33Z,4260000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M23.00S,2021-12-24T03:34:25.3Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,65,63,2021-12-24T03:34:33Z,4270000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M23.00S,2021-12-24T03:34:25.3Z,3,REGULAR,substitution,in,[],1626166,,,1610612760,65,63,2021-12-24T03:34:33Z,4280000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M23.00S,2021-12-24T03:34:25.3Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,65,63,2021-12-24T03:34:33Z,4290000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M23.00S,2021-12-24T03:34:40.6Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,65,64,2021-12-24T03:34:40Z,4300000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
442,PT04M09.00S,2021-12-24T03:34:57.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,23.603810775295663,50.0,1610612756,67,64,2021-12-24T03:35:02Z,4310000,0.0,169.0,1,left,D. Booker 16' pullup Jump Shot (16 PTS) (D. Ayton 2 AST),"[1626164, 1629028]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.94,Made,,,,,,,,16.0,,D. Ayton,1629028.0,2.0,,,,,,,
