actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
265,PT04M24.00S,2022-02-27T21:29:23.5Z,2,REGULAR,2pt,Jump Shot,[],1629028,22.421156373193167,47.549019607843135,1610612756,45,50,2022-02-27T21:29:26Z,2600000,12.0,158.0,1,left,D. Ayton 15' Jump Shot (11 PTS) (D. Booker 3 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,15.88,Made,,,,,,,11.0,D. Booker,1626164.0,3.0,,,,,,,,,
267,PT04M04.00S,2022-02-27T21:29:49.5Z,2,REGULAR,foul,personal,[],1628969,,,1610612762,45,50,2022-02-27T21:29:54Z,2620000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 202711]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Bogdanovic,202711.0,
269,PT03M50.00S,2022-02-27T21:30:16.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,45,50,2022-02-27T21:30:29Z,2640000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,
270,PT03M44.00S,2022-02-27T21:30:40.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612756,45,50,2022-02-27T21:30:47Z,2650000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Booker 2 FT),"[202355, 1626164]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Booker,1626164.0,
272,PT03M44.00S,2022-02-27T21:31:01.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,46,50,2022-02-27T21:31:01Z,2670000,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
273,PT03M44.00S,2022-02-27T21:31:01.8Z,2,REGULAR,substitution,out,[],203903,,,1610612756,46,50,2022-02-27T21:31:22Z,2680000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M44.00S,2022-02-27T21:31:01.8Z,2,REGULAR,substitution,out,[],202355,,,1610612756,46,50,2022-02-27T21:31:22Z,2690000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M44.00S,2022-02-27T21:31:01.8Z,2,REGULAR,substitution,in,[],201144,,,1610612756,46,50,2022-02-27T21:31:22Z,2700000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M44.00S,2022-02-27T21:31:01.8Z,2,REGULAR,substitution,in,[],203497,,,1610612756,46,50,2022-02-27T21:31:22Z,2710000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M44.00S,2022-02-27T21:31:22.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,47,50,2022-02-27T21:31:22Z,2720000,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
278,PT03M24.00S,2022-02-27T21:31:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,89.17542706964521,59.31372549019608,1610612762,47,50,2022-02-27T21:31:47Z,2730000,47.0,49.0,1,right,MISS M. Conley 6' driving bank Shot,[201144],1610612762.0,UTA,driving bank,,,Conley,M. Conley,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M21.00S,2022-02-27T21:31:47.3Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,47,50,2022-02-27T21:31:47Z,2740000,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,278.0,10.0,5.0,5.0,,,,,,,,,,,,,
280,PT03M20.00S,2022-02-27T21:31:47.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,92.9862023653088,48.529411764705884,1610612762,47,52,2022-02-27T21:31:51Z,2750000,-7.0,13.0,1,right,R. Gobert tip DUNK (6 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,1.53,Made,,,,,,,6.0,,,,,,,,,,,,
281,PT03M11.00S,2022-02-27T21:31:57.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,7.966491458607096,26.715686274509803,1610612756,47,52,2022-02-27T21:32:25Z,2760000,116.0,22.0,1,left,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,11.85,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M09.00S,2022-02-27T21:31:59.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,47,52,2022-02-27T21:32:00Z,2770000,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,281.0,11.0,6.0,5.0,,,,,,,,,,,,,
283,PT02M58.00S,2022-02-27T21:32:10.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,92.9862023653088,3.1862745098039214,1610612762,47,52,2022-02-27T21:32:15Z,2780000,-234.0,13.0,1,right,MISS R. O'Neale step back 3PT,[1626220],1610612762.0,UTA,step back,,,O'Neale,R. O'Neale,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M56.00S,2022-02-27T21:32:12.8Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,47,52,2022-02-27T21:32:15Z,2790000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,,,
285,PT02M49.00S,2022-02-27T21:32:20.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,6.389618922470433,51.225490196078425,1610612756,49,52,2022-02-27T21:32:59Z,2800000,-6.0,8.0,1,left,M. Bridges cutting Layup (4 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,0.97,Made,,,,,,,4.0,C. Johnson,1629661.0,2.0,,,,,,,,,
287,PT02M49.00S,2022-02-27T21:32:23.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203497,,,1610612756,49,52,2022-02-27T21:36:07Z,2820000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Bridges 1 FT),"[203497, 1628969]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Bridges,1628969.0,
289,PT02M49.00S,2022-02-27T21:32:44.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,49,52,2022-02-27T21:32:44Z,2840000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M49.00S,2022-02-27T21:35:26.8Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,49,52,2022-02-27T21:35:47Z,2850000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M49.00S,2022-02-27T21:35:26.8Z,2,REGULAR,substitution,in,[],1628988,,,1610612756,49,52,2022-02-27T21:35:47Z,2860000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M49.00S,2022-02-27T21:36:08.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628969,,,1610612756,50,52,2022-02-27T21:36:08Z,2870000,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
355,PT02M34.00S,2022-02-27T21:36:18.6Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612762,50,52,2022-02-27T22:01:17Z,2875000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1.0,,,,,,,,
293,PT02M34.00S,2022-02-27T21:36:29.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612756,50,52,2022-02-27T22:01:17Z,2880000,,,0,,D. Mitchell loose ball personal FOUL (2 PF) (Crowder 2 FT),"[1628378, 203109]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Crowder,203109.0,
296,PT02M34.00S,2022-02-27T21:37:24.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203109,,,1610612756,51,52,2022-02-27T22:01:17Z,2910000,,,0,,J. Crowder Free Throw 1 of 2 (4 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
297,PT02M34.00S,2022-02-27T21:37:25.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203109,,,1610612756,52,52,2022-02-27T22:01:17Z,2920000,,,0,,J. Crowder Free Throw 2 of 2 (5 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
298,PT02M19.00S,2022-02-27T21:37:35.3Z,2,REGULAR,2pt,Jump Shot,[],201144,83.78777923784494,68.13725490196079,1610612762,52,54,2022-02-27T21:37:38Z,2930000,91.0,100.0,1,right,M. Conley 13' driving floating Jump Shot (8 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,13.49,Made,,,,,,,8.0,,,,,,,,,,,,
299,PT02M02.00S,2022-02-27T21:37:52.8Z,2,REGULAR,2pt,Jump Shot,[],1629028,22.946780551905388,54.166666666666664,1610612756,54,54,2022-02-27T21:37:56Z,2940000,-21.0,163.0,1,left,D. Ayton 16' Jump Shot (13 PTS) (A. Holiday 1 AST),"[1629028, 1628988]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,16.45,Made,,,,,,,13.0,A. Holiday,1628988.0,1.0,,,,,,,,,
301,PT01M48.00S,2022-02-27T21:38:06.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.49342969776609,33.57843137254902,1610612762,54,54,2022-02-27T21:38:09Z,2960000,-82.0,253.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M46.00S,2022-02-27T21:38:08.0Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,54,54,2022-02-27T21:38:09Z,2970000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,
303,PT01M36.00S,2022-02-27T21:38:18.3Z,2,REGULAR,2pt,Jump Shot,[],1629028,15.193823915900131,24.754901960784316,1610612756,56,54,2022-02-27T21:38:20Z,2980000,126.0,90.0,1,left,D. Ayton 15' Jump Shot (15 PTS) (A. Holiday 2 AST),"[1629028, 1628988]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,15.52,Made,,,,,,,15.0,A. Holiday,1628988.0,2.0,,,,,,,,,
305,PT01M10.00S,2022-02-27T21:39:18.5Z,2,REGULAR,jumpball,recovered,[],1629028,,,1610612762,56,54,2022-02-27T21:40:16Z,3000000,,,0,,Jump Ball J. Crowder vs. M. Conley: Tip to D. Ayton,"[1629028, 203109, 201144]",1610612756.0,PHX,heldball,D. Ayton,1629028.0,Ayton,D. Ayton,Crowder,203109.0,Conley,201144.0,,,,,,,,,,,,,,,,,,,,,
308,PT01M05.00S,2022-02-27T21:39:18.5Z,2,REGULAR,turnover,lost ball,[],201144,,,1610612762,56,54,2022-02-27T21:39:18Z,3030000,,,0,,M. Conley lost ball TURNOVER (3 TO),"[201144, 203109]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,3.0,Crowder,203109.0,,,,,,
309,PT01M05.00S,2022-02-27T21:39:18.5Z,2,REGULAR,steal,,[],203109,,,1610612756,56,54,2022-02-27T21:39:18Z,3040000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M54.00S,2022-02-27T21:39:30.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,10.726018396846255,50.49019607843137,1610612756,58,54,2022-02-27T21:39:33Z,3050000,-2.0,48.0,1,left,D. Ayton Jump Shot (17 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,4.84,Made,,,,,,,17.0,,,,,,,,,,,,
311,PT00M38.10S,2022-02-27T21:39:48.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.99014454664915,68.62745098039215,1610612762,58,54,2022-02-27T21:41:04Z,3060000,93.0,230.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M33.50S,2022-02-27T21:39:52.6Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,58,54,2022-02-27T21:39:53Z,3070000,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,311.0,5.0,5.0,0.0,,,,,,,,,,,,,
313,PT00M26.50S,2022-02-27T21:39:59.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,27.808804204993432,20.833333333333336,1610612756,58,54,2022-02-27T21:40:05Z,3080000,146.0,209.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M24.70S,2022-02-27T21:40:01.3Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,58,54,2022-02-27T21:40:05Z,3090000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,
315,PT00M24.70S,2022-02-27T21:40:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,7.703679369250986,49.50980392156863,1610612756,60,54,2022-02-27T21:40:14Z,3100000,2.0,20.0,1,left,M. Bridges tip Layup (7 PTS),[1628969],1610612756.0,PHX,tip,,,Bridges,M. Bridges,,,,,2.01,Made,,,,,,,7.0,,,,,,,,,,,,
316,PT00M00.20S,2022-02-27T21:40:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,83.78777923784494,47.30392156862745,1610612762,60,56,2022-02-27T21:40:35Z,3110000,-13.0,100.0,1,right,M. Conley 10' driving floating Jump Shot (10 PTS) (D. Mitchell 1 AST),"[201144, 1628378]",1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,10.08,Made,,,,,,,10.0,D. Mitchell,1628378.0,1.0,,,,,,,,,
318,PT00M00.00S,2022-02-27T21:40:40.3Z,2,REGULAR,period,end,[],0,,,1610612756,60,56,2022-02-27T21:40:40Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-27T21:55:44.9Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612756,60,56,2022-02-27T21:56:42Z,3140000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-27T21:55:44.9Z,3,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,60,56,2022-02-27T21:56:42Z,3150000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-27T21:56:56.6Z,3,REGULAR,period,start,[],0,,,1610612762,60,56,2022-02-27T21:56:56Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M48.00S,2022-02-27T21:57:07.9Z,3,REGULAR,3pt,Jump Shot,[],202711,28.728646517739815,73.2843137254902,1610612762,60,56,2022-02-27T21:57:11Z,3170000,-116.0,218.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
325,PT11M45.00S,2022-02-27T21:57:10.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,60,56,2022-02-27T21:57:11Z,3180000,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,324.0,6.0,6.0,0.0,,,,,,,,,,,,,
326,PT11M40.00S,2022-02-27T21:57:15.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,92.06636005256242,96.07843137254902,1610612756,63,56,2022-02-27T21:57:19Z,3190000,230.0,22.0,1,right,C. Johnson 3PT running (16 PTS) (D. Booker 4 AST),"[1629661, 1626164]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,23.15,Made,,,,,,,16.0,D. Booker,1626164.0,4.0,,,,,,,,,
328,PT11M25.00S,2022-02-27T21:57:29.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.652431011826544,51.470588235294116,1610612762,63,58,2022-02-27T21:57:32Z,3210000,-7.0,10.0,1,left,R. Gobert cutting DUNK (8 PTS) (B. Bogdanovic 1 AST),"[203497, 202711]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,1.24,Made,,,,,,,8.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,
330,PT11M07.00S,2022-02-27T21:57:48.4Z,3,REGULAR,3pt,Jump Shot,[],203109,68.80749014454665,32.35294117647059,1610612756,66,58,2022-02-27T21:57:50Z,3230000,-88.0,241.0,1,right,J. Crowder 25' 3PT  (8 PTS) (D. Booker 5 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.64,Made,,,,,,,8.0,D. Booker,1626164.0,5.0,,,,,,,,,
332,PT10M51.00S,2022-02-27T21:58:04.2Z,3,REGULAR,3pt,Jump Shot,[],1626220,28.991458607095925,15.686274509803921,1610612762,66,61,2022-02-27T21:58:08Z,3250000,172.0,220.0,1,left,R. O'Neale 27' 3PT  (6 PTS) (D. Mitchell 2 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.9,Made,,,,,,,6.0,D. Mitchell,1628378.0,2.0,,,,,,,,,
334,PT10M33.00S,2022-02-27T21:58:24.0Z,3,REGULAR,3pt,Jump Shot,[],203109,69.07030223390277,69.36274509803921,1610612756,69,61,2022-02-27T22:06:26Z,3262500,97.0,238.0,1,right,J. Crowder 25' 3PT  (11 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.71,Made,,,,,,,11.0,,,,,,,,,,,,
335,PT10M06.00S,2022-02-27T21:58:49.6Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612762,69,61,2022-02-27T21:58:55Z,3280000,,,0,,M. Conley bad pass TURNOVER (4 TO),"[201144, 1629028]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,4.0,Ayton,1629028.0,,,,,,
336,PT10M06.00S,2022-02-27T21:58:49.6Z,3,REGULAR,steal,,[],1629028,,,1610612756,69,61,2022-02-27T21:58:53Z,3290000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT10M01.00S,2022-02-27T21:58:54.4Z,3,REGULAR,turnover,bad pass,[],1629028,,,1610612756,69,61,2022-02-27T22:09:02Z,3300000,,,0,,D. Ayton bad pass TURNOVER (1 TO),"[1629028, 202711]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1.0,Bogdanovic,202711.0,,,,,,
338,PT10M01.00S,2022-02-27T21:58:54.4Z,3,REGULAR,steal,,[],202711,,,1610612762,69,61,2022-02-27T21:58:56Z,3310000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT09M57.00S,2022-02-27T21:58:58.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,7.440867279894875,2.696078431372549,1610612762,69,64,2022-02-27T21:59:05Z,3320000,237.0,17.0,1,left,R. O'Neale 3PT running (9 PTS) (B. Bogdanovic 2 AST),"[1626220, 202711]",1610612762.0,UTA,running,,,O'Neale,R. O'Neale,,,,,23.71,Made,,,,,,,9.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,
341,PT09M36.00S,2022-02-27T21:59:23.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,69,64,2022-02-27T21:59:23Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M33.00S,2022-02-27T21:59:36.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,85.49605781865965,77.94117647058823,1610612756,71,64,2022-02-27T22:03:00Z,3350000,140.0,84.0,1,right,D. Booker 16' Jump Shot (14 PTS) (J. Crowder 2 AST),"[1626164, 203109]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,16.29,Made,,,,,,,14.0,J. Crowder,203109.0,2.0,,,,,,,,,
347,PT09M11.00S,2022-02-27T21:59:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,12.171484888304862,60.049019607843135,1610612762,71,66,2022-02-27T22:00:02Z,3370000,-50.0,62.0,1,left,M. Conley 7' driving bank Jump Shot (12 PTS),[201144],1610612762.0,UTA,driving bank,,,Conley,M. Conley,,,,,7.97,Made,,,,,,,12.0,,,,,,,,,,,,
348,PT08M53.00S,2022-02-27T22:00:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,92.85479632063075,39.46078431372549,1610612756,73,66,2022-02-27T22:00:19Z,3380000,-53.0,15.0,1,right,C. Johnson driving bank Jump Shot (18 PTS),[1629661],1610612756.0,PHX,driving bank,,,Johnson,C. Johnson,,,,,5.47,Made,,,,,,,18.0,,,,,,,,,,,,
349,PT08M32.00S,2022-02-27T22:00:37.3Z,3,REGULAR,3pt,Jump Shot,[],201144,28.728646517739815,23.03921568627451,1610612762,73,66,2022-02-27T22:00:42Z,3390000,135.0,218.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
350,PT08M29.00S,2022-02-27T22:00:40.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,73,66,2022-02-27T22:00:42Z,3400000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,,,,
351,PT08M29.00S,2022-02-27T22:00:43.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,73,66,2022-02-27T22:00:43Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M05.00S,2022-02-27T22:01:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.1688567674113,58.57843137254902,1610612756,75,66,2022-02-27T22:01:17Z,3420000,43.0,2.0,1,right,M. Bridges cutting Layup (9 PTS) (C. Johnson 3 AST),"[1628969, 1629661]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,4.3,Made,,,,,,,9.0,C. Johnson,1629661.0,3.0,,,,,,,,,
356,PT07M52.00S,2022-02-27T22:01:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,13.87976346911958,45.83333333333333,1610612762,75,66,2022-02-27T22:01:35Z,3440000,21.0,78.0,1,left,MISS D. Mitchell 8' driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,8.07,Missed,,,,,,,,,,,,,,,,,,,
357,PT07M50.00S,2022-02-27T22:01:30.2Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,75,66,2022-02-27T22:01:30Z,3450000,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,356.0,12.0,6.0,6.0,,,,,,,,,,,,,
358,PT07M50.00S,2022-02-27T22:01:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,7.835085413929041,50.98039215686274,1610612762,75,66,2022-02-27T22:01:37Z,3460000,-5.0,21.0,1,left,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
359,PT07M50.00S,2022-02-27T22:01:31.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,75,66,2022-02-27T22:01:31Z,3470000,,,0,,R. Gobert REBOUND (Off:7 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,358.0,13.0,6.0,7.0,,,,,,,,,,,,,
360,PT07M50.00S,2022-02-27T22:01:33.3Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612762,75,66,2022-02-27T22:01:44Z,3480000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Gobert 2 FT),"[203109, 203497]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Gobert,203497.0,
362,PT07M50.00S,2022-02-27T22:02:02.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,75,67,2022-02-27T22:02:02Z,3500000,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
363,PT07M50.00S,2022-02-27T22:02:21.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,75,68,2022-02-27T22:02:21Z,3510000,,,0,,R. Gobert Free Throw 2 of 2 (10 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
