actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
279,PT04M12.00S,2021-10-31T02:51:35.3Z,2,REGULAR,rebound,defensive,[],203901,,,1610612756,41,46,2021-10-31T02:51:35Z,2690000,,,0,,E. Payton REBOUND (Off:0 Def:2),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,
280,PT03M57.00S,2021-10-31T02:51:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203901,88.12417871222075,48.529411764705884,1610612756,41,46,2021-10-31T02:51:53Z,2700000,-7.0,59.0,1,right,MISS E. Payton driving Layup,[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,
281,PT03M56.00S,2021-10-31T02:51:50.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,41,46,2021-10-31T02:51:53Z,2710000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,280.0,5.0,5.0,0.0,,,,,,,,,,,,,,
282,PT03M39.00S,2021-10-31T02:52:09.9Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,41,46,2021-10-31T02:52:20Z,2720000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (3 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,,,,,,,,1151.0,,,,,,,,3.0,,,,
284,PT03M28.00S,2021-10-31T02:52:28.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,86.28449408672799,57.107843137254896,1610612756,43,46,2021-10-31T02:52:33Z,2740000,36.0,76.0,1,right,D. Ayton 8' alley-oop DUNK (8 PTS) (D. Booker 5 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,8.42,Made,,,,,8.0,,,,,,D. Booker,1626164.0,5.0,,,,,
286,PT03M01.00S,2021-10-31T02:52:56.4Z,2,REGULAR,3pt,Jump Shot,[],201937,10.33180026281209,97.05882352941177,1610612739,43,46,2021-10-31T02:53:00Z,2760000,-235.0,45.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,
287,PT02M58.00S,2021-10-31T02:52:59.4Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,43,46,2021-10-31T02:53:00Z,2770000,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,286.0,6.0,5.0,1.0,,,,,,,,,,,,,,
288,PT02M58.00S,2021-10-31T02:53:05.0Z,2,REGULAR,foul,personal,[],203901,,,1610612739,43,46,2021-10-31T02:53:13Z,2780000,,,0,,E. Payton personal FOUL (2 PF),"[203901, 201567]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,1627964.0,2.0,0.0,Love,201567.0,,,,,,,,
290,PT02M58.00S,2021-10-31T02:53:17.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,43,46,2021-10-31T02:53:17Z,2800000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,out,[],203901,,,1610612739,43,46,2021-10-31T02:55:49Z,2810000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,43,46,2021-10-31T02:55:49Z,2820000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,43,46,2021-10-31T02:55:49Z,2830000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,in,[],101108,,,1610612739,43,46,2021-10-31T02:55:49Z,2840000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612739,43,46,2021-10-31T02:55:49Z,2850000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M58.00S,2021-10-31T02:55:31.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,43,46,2021-10-31T02:55:49Z,2860000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M46.00S,2021-10-31T02:56:21.9Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,43,46,2021-10-31T03:05:46Z,2895000,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 101108]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,4.0,Paul,101108.0,,
341,PT02M46.00S,2021-10-31T02:56:21.9Z,2,REGULAR,steal,,[],101108,,,1610612756,43,46,2021-10-31T03:05:46Z,2897500,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M39.00S,2021-10-31T02:56:25.5Z,2,REGULAR,turnover,lost ball,[],1628969,,,1610612756,43,46,2021-10-31T02:58:37Z,2900000,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628969, 201937]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,2.0,Rubio,201937.0,,
301,PT02M39.00S,2021-10-31T02:56:25.5Z,2,REGULAR,steal,,[],201937,,,1610612739,43,46,2021-10-31T02:56:27Z,2910000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M32.00S,2021-10-31T02:56:31.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,32.14520367936925,66.17647058823529,1610612739,43,46,2021-10-31T02:56:37Z,2920000,-81.0,250.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
303,PT02M29.00S,2021-10-31T02:56:34.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,43,46,2021-10-31T02:56:37Z,2930000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,,,,
304,PT02M16.00S,2021-10-31T02:56:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,90.22667542706965,45.588235294117645,1610612756,45,46,2021-10-31T02:57:01Z,2940000,-22.0,39.0,1,right,D. Ayton driving Layup (10 PTS) (D. Booker 6 AST),"[1629028, 1626164]",1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,4.52,Made,,,,,10.0,,,,,,D. Booker,1626164.0,6.0,,,,,
306,PT02M16.00S,2021-10-31T02:56:53.4Z,2,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612756,45,46,2021-10-31T02:57:06Z,2960000,,,0,,J. Allen shooting personal FOUL (1 PF) (Ayton 1 FT),"[1628386, 1629028]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,1627964.0,1.0,0.0,Ayton,1629028.0,,,,,,,,
308,PT02M16.00S,2021-10-31T02:57:16.5Z,2,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,46,46,2021-10-31T02:57:16Z,2980000,,,0,,D. Ayton Free Throw 1 of 1 (11 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
309,PT01M58.00S,2021-10-31T02:57:39.9Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,46,46,2021-10-31T03:07:32Z,2990000,,,0,,D. Garland lost ball TURNOVER (5 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,1151.0,,,,,,,,5.0,,,,
310,PT01M48.00S,2021-10-31T02:57:54.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,80.3712220762155,48.28431372549019,1610612756,46,46,2021-10-31T02:58:04Z,3000000,-9.0,132.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,13.23,Missed,,,,,,,,,,,,,,,,,,
311,PT01M42.00S,2021-10-31T02:58:00.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,46,46,2021-10-31T02:57:59Z,3010000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,310.0,7.0,6.0,1.0,,,,,,,,,,,,,,
312,PT01M25.00S,2021-10-31T02:58:21.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,46,46,2021-10-31T02:58:21Z,3020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M22.00S,2021-10-31T02:58:35.5Z,2,REGULAR,2pt,Hook,[],201567,4.155716162943495,26.225490196078432,1610612739,46,46,2021-10-31T02:58:41Z,3030000,119.0,-13.0,1,left,MISS K. Love 11' Hook,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,11.97,Missed,,,,,,,,,,,,,,,,,,
314,PT01M19.00S,2021-10-31T02:58:37.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,46,46,2021-10-31T02:58:37Z,3040000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,,,
315,PT01M13.00S,2021-10-31T02:58:44.0Z,2,REGULAR,2pt,Jump Shot,[],101108,89.04402102496715,76.47058823529412,1610612756,46,46,2021-10-31T02:58:47Z,3050000,132.0,50.0,1,right,MISS C. Paul 14' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.17,Missed,,,,,,,,,,,,,,,,,,
316,PT01M11.00S,2021-10-31T02:58:46.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,46,46,2021-10-31T02:58:47Z,3060000,,,0,,K. Love REBOUND (Off:1 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,315.0,8.0,7.0,1.0,,,,,,,,,,,,,,
317,PT01M08.00S,2021-10-31T02:58:51.5Z,2,REGULAR,foul,offensive,[],1629012,,,1610612739,46,46,2021-10-31T03:08:29Z,3070000,,,0,,C. Sexton charge offensive FOUL (2 PF),"[1629012, 203109]",1610612739.0,CLE,charge,,,Sexton,C. Sexton,,,,,,,,,,,,1627964.0,2.0,0.0,Crowder,203109.0,,,,,,,,
319,PT01M08.00S,2021-10-31T02:58:51.5Z,2,REGULAR,turnover,offensive foul,[],1629012,,,1610612739,46,46,2021-10-31T02:58:51Z,3090000,,,0,,C. Sexton offensive foul TURNOVER (4 TO),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,1627964.0,,,,,,,,4.0,,,,
320,PT01M08.00S,2021-10-31T02:59:05.5Z,2,REGULAR,substitution,out,[],201567,,,1610612756,46,46,2021-10-31T02:59:10Z,3100000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M08.00S,2021-10-31T02:59:05.5Z,2,REGULAR,substitution,in,[],1630596,,,1610612756,46,46,2021-10-31T02:59:10Z,3110000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M58.80S,2021-10-31T02:59:30.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,75.77201051248358,61.274509803921575,1610612756,46,46,2021-10-31T03:08:44Z,3120000,56.0,175.0,1,right,MISS D. Booker 18' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,18.41,Missed,,,,,,,,,,,,,,,,,,
323,PT00M56.90S,2021-10-31T02:59:32.6Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,46,46,2021-10-31T02:59:34Z,3130000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,,,,,
324,PT00M48.30S,2021-10-31T02:59:41.7Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,46,46,2021-10-31T02:59:46Z,3140000,,,0,,D. Garland lost ball TURNOVER (6 TO),"[1629636, 203109]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,6.0,Crowder,203109.0,,
325,PT00M48.30S,2021-10-31T02:59:41.7Z,2,REGULAR,steal,,[],203109,,,1610612756,46,46,2021-10-31T02:59:43Z,3150000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M44.00S,2021-10-31T02:59:46.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,92.06636005256242,47.549019607843135,1610612756,48,46,2021-10-31T02:59:57Z,3160000,-12.0,22.0,1,right,M. Bridges running Layup (8 PTS) (D. Booker 7 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,2.53,Made,,,,,8.0,,,,,,D. Booker,1626164.0,7.0,,,,,
328,PT00M36.00S,2021-10-31T02:59:59.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,48,46,2021-10-31T02:59:59Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M34.30S,2021-10-31T03:00:22.2Z,2,REGULAR,3pt,Jump Shot,[],201937,30.042706964520367,75.49019607843137,1610612739,48,46,2021-10-31T03:00:26Z,3190000,-127.0,230.0,1,left,MISS R. Rubio 26' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
331,PT00M31.90S,2021-10-31T03:00:24.6Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,48,46,2021-10-31T03:00:26Z,3200000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,,
332,PT00M12.80S,2021-10-31T03:00:43.7Z,2,REGULAR,2pt,Jump Shot,[],1626164,86.81011826544021,80.63725490196079,1610612756,50,46,2021-10-31T03:00:47Z,3210000,153.0,71.0,1,right,D. Booker 16' pullup Jump Shot (10 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.91,Made,,,,,10.0,,,,,,,,,,,,,
333,PT00M04.00S,2021-10-31T03:00:58.6Z,2,REGULAR,foul,personal,[],1628969,,,1610612739,50,46,2021-10-31T03:01:05Z,3220000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1629012]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,1151.0,2.0,0.0,Sexton,1629012.0,,,,,,,,
335,PT00M04.00S,2021-10-31T03:01:09.2Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,50,46,2021-10-31T03:01:15Z,3240000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M04.00S,2021-10-31T03:01:09.2Z,2,REGULAR,substitution,in,[],201567,,,1610612739,50,46,2021-10-31T03:01:15Z,3250000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M02.30S,2021-10-31T03:01:32.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,28.465834428383708,21.07843137254902,1610612739,50,46,2021-10-31T03:02:53Z,3260000,145.0,215.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
338,PT00M01.70S,2021-10-31T03:01:33.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,50,46,2021-10-31T03:03:43Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2021-10-31T03:01:47.0Z,2,REGULAR,period,end,[],0,,,1610612739,50,46,2021-10-31T03:01:47Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-31T03:16:42.0Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612739,50,46,2021-10-31T03:17:09Z,3290000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-31T03:16:42.0Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,50,46,2021-10-31T03:17:09Z,3300000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-10-31T03:16:42.0Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,50,46,2021-10-31T03:17:09Z,3310000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-10-31T03:16:42.0Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,50,46,2021-10-31T03:17:09Z,3320000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-10-31T03:17:08.0Z,3,REGULAR,period,start,[],0,,,1610612739,50,46,2021-10-31T03:17:10Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M38.00S,2021-10-31T03:17:30.4Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612739,50,46,2021-10-31T03:17:50Z,3340000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Sexton 2 FT),"[1628969, 1629012]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,1179.0,3.0,0.0,Sexton,1629012.0,,,,,,,,
350,PT11M38.00S,2021-10-31T03:17:54.0Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612739,50,47,2021-10-31T03:17:54Z,3360000,,,0,,C. Sexton Free Throw 1 of 2 (9 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
351,PT11M38.00S,2021-10-31T03:18:10.4Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612739,50,48,2021-10-31T03:18:10Z,3370000,,,0,,C. Sexton Free Throw 2 of 2 (10 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
352,PT11M31.00S,2021-10-31T03:18:24.9Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612756,50,48,2021-10-31T03:18:37Z,3380000,,,0,,D. Garland shooting personal FOUL (1 PF) (Paul 2 FT),"[1629636, 101108]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,1151.0,1.0,0.0,Paul,101108.0,,,,,,,,
354,PT11M31.00S,2021-10-31T03:18:45.8Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,51,48,2021-10-31T03:18:45Z,3400000,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
355,PT11M31.00S,2021-10-31T03:18:57.2Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,52,48,2021-10-31T03:18:57Z,3410000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
356,PT11M22.00S,2021-10-31T03:19:07.1Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612739,52,48,2021-10-31T03:19:10Z,3420000,,,0,,C. Sexton lost ball TURNOVER (5 TO),"[1629012, 101108]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,5.0,Paul,101108.0,,
357,PT11M22.00S,2021-10-31T03:19:07.1Z,3,REGULAR,steal,,[],101108,,,1610612756,52,48,2021-10-31T03:19:09Z,3430000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M18.00S,2021-10-31T03:19:11.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629028,10.85742444152431,51.225490196078425,1610612756,54,48,2021-10-31T03:19:25Z,3440000,-6.0,50.0,1,left,D. Ayton running alley-oop DUNK (13 PTS) (C. Paul 3 AST),"[1629028, 101108]",1610612756.0,PHX,running alley-oop,,,Ayton,D. Ayton,,,,,5.0,Made,,,,,13.0,,,,,,C. Paul,101108.0,3.0,,,,,
360,PT10M58.00S,2021-10-31T03:19:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,82.07950065703022,53.92156862745098,1610612739,54,48,2021-10-31T03:19:34Z,3460000,20.0,116.0,1,right,MISS E. Mobley 11' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,
361,PT10M56.00S,2021-10-31T03:19:33.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,54,48,2021-10-31T03:19:34Z,3470000,,,0,,D. Ayton REBOUND (Off:1 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,360.0,10.0,9.0,1.0,,,,,,,,,,,,,,
362,PT10M45.00S,2021-10-31T03:19:44.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,6.044678055190539,8.60140931372549,1610612756,56,48,2021-10-31T03:20:07Z,3480000,207.0,4.0,1,left,D. Booker 20' Jump Shot (12 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,20.7,Made,,,,,12.0,,,,,,M. Bridges,1628969.0,2.0,,,,,
364,PT10M45.00S,2021-10-31T03:19:54.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,56,48,2021-10-31T03:19:54Z,3500000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M23.00S,2021-10-31T03:22:59.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.93495400788436,52.69607843137255,1610612739,56,50,2021-10-31T03:23:02Z,3510000,13.0,23.0,1,right,J. Allen turnaround Hook (4 PTS) (L. Markkanen 1 AST),"[1628386, 1628374]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,2.69,Made,,,,,4.0,,,,,,L. Markkanen,1628374.0,1.0,,,,,
367,PT10M04.00S,2021-10-31T03:23:18.5Z,3,REGULAR,3pt,Jump Shot,[],203109,26.677480289093296,14.104626225490197,1610612756,59,50,2021-10-31T03:23:24Z,3530000,179.0,198.0,1,left,J. Crowder 26' 3PT  (6 PTS) (C. Paul 4 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.75,Made,,,,,6.0,,,,,,C. Paul,101108.0,4.0,,,,,
369,PT09M50.00S,2021-10-31T03:23:34.9Z,3,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612739,59,50,2021-10-31T03:23:40Z,3550000,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (6 TO),[1629012],1610612739.0,CLE,bad pass,,,Sexton,C. Sexton,,,,,,,,,,,,1151.0,,,,,,,,6.0,,,,
370,PT09M42.00S,2021-10-31T03:23:53.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],101108,21.23850197109067,60.29411764705882,1610612756,61,50,2021-10-31T03:23:57Z,3560000,-51.0,147.0,1,left,C. Paul 15' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.59,Made,,,,,7.0,,,,,,,,,,,,,
371,PT09M28.00S,2021-10-31T03:24:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,83.26215505913272,38.970588235294116,1610612739,61,52,2021-10-31T03:24:09Z,3570000,-55.0,105.0,1,right,D. Garland 11' driving floating Jump Shot (11 PTS) (E. Mobley 4 AST),"[1629636, 1630596]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,11.84,Made,,,,,11.0,,,,,,E. Mobley,1630596.0,4.0,,,,,
373,PT09M12.00S,2021-10-31T03:24:23.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,12.959921156373195,76.9607843137255,1610612756,63,52,2021-10-31T03:24:26Z,3590000,-135.0,69.0,1,left,D. Booker 15' Jump Shot (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,15.16,Made,,,,,14.0,,,,,,,,,,,,,
374,PT08M57.00S,2021-10-31T03:24:39.2Z,3,REGULAR,3pt,Jump Shot,[],1628374,78.13731931668858,91.42156862745098,1610612739,63,52,2021-10-31T03:24:43Z,3600000,207.0,153.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
375,PT08M54.00S,2021-10-31T03:24:42.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,63,52,2021-10-31T03:24:43Z,3610000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,,,,,,,
