actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
364,PT12M00.00S,2022-04-06T03:57:42.6Z,3,REGULAR,period,start,[],0,,,1610612747,63,58,2022-04-06T03:57:45Z,3620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M40.00S,2022-04-06T03:58:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,84.57621550591328,52.69607843137255,1610612747,63,58,2022-04-06T03:58:04Z,3630000,13.0,92.0,1,right,MISS M. Monk 9' driving floating Shot,[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,9.35,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M38.00S,2022-04-06T03:58:03.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,63,58,2022-04-06T03:58:04Z,3640000,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,365.0,6.0,5.0,1.0,,,,,,
367,PT11M30.00S,2022-04-06T03:58:11.5Z,3,REGULAR,2pt,Jump Shot,[],101108,12.171484888304862,29.901960784313726,1610612756,65,58,2022-04-06T03:58:13Z,3650000,100.0,62.0,1,left,C. Paul 11' pullup Jump Shot (6 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,11.8,Made,6.0,,,,,,,,,,,,,,,,,,
368,PT11M17.00S,2022-04-06T03:58:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,86.94152431011827,60.5392156862745,1610612747,65,58,2022-04-06T03:58:27Z,3660000,53.0,70.0,1,right,MISS R. Westbrook 8' turnaround fadeaway Shot,[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,,
369,PT11M15.00S,2022-04-06T03:58:26.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,58,2022-04-06T03:58:27Z,3670000,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,368.0,8.0,6.0,2.0,,,,,,
370,PT11M08.00S,2022-04-06T03:58:34.0Z,3,REGULAR,3pt,Jump Shot,[],203109,27.414586070959263,21.813725490196077,1610612756,65,58,2022-04-06T03:58:37Z,3680000,141.0,205.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
371,PT11M05.00S,2022-04-06T03:58:37.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,65,58,2022-04-06T03:58:37Z,3690000,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,370.0,6.0,6.0,0.0,,,,,,
372,PT10M51.00S,2022-04-06T03:58:50.2Z,3,REGULAR,turnover,lost ball,[],1628370,,,1610612747,65,58,2022-04-06T03:58:55Z,3700000,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1628969]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,
373,PT10M51.00S,2022-04-06T03:58:50.2Z,3,REGULAR,steal,,[],1628969,,,1610612756,65,58,2022-04-06T03:58:51Z,3710000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT10M48.00S,2022-04-06T03:58:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.783837056504599,49.01960784313725,1610612756,67,58,2022-04-06T03:58:58Z,3720000,5.0,11.0,1,left,M. Bridges running Layup (6 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.23,Made,6.0,,,,,,,,,,,,,,,,,,
375,PT10M30.00S,2022-04-06T03:59:11.0Z,3,REGULAR,3pt,Jump Shot,[],203076,69.59592641261499,70.83333333333334,1610612747,67,58,2022-04-06T03:59:17Z,3730000,104.0,233.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M24.00S,2022-04-06T03:59:17.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,67,58,2022-04-06T03:59:17Z,3740000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,
377,PT10M16.00S,2022-04-06T03:59:24.9Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612756,67,58,2022-04-06T03:59:27Z,3750000,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 203076]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,1.0,Davis,203076.0,,,
378,PT10M16.00S,2022-04-06T03:59:24.9Z,3,REGULAR,steal,,[],203076,,,1610612747,67,58,2022-04-06T03:59:26Z,3760000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT10M08.00S,2022-04-06T03:59:33.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,73.27529566360053,21.323529411764707,1610612747,67,61,2022-04-06T03:59:37Z,3770000,-143.0,199.0,1,right,R. Westbrook 24' 3PT  (21 PTS) (M. Monk 3 AST),"[201566, 1628370]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.5,Made,21.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,,
381,PT09M50.00S,2022-04-06T03:59:51.5Z,3,REGULAR,3pt,Jump Shot,[],101108,33.327858081471746,62.5,1610612756,67,61,2022-04-06T03:59:56Z,3790000,-62.0,261.0,1,left,MISS C. Paul 26' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
382,PT09M46.00S,2022-04-06T03:59:55.5Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,67,61,2022-04-06T03:59:56Z,3800000,,,0,,D. Ayton REBOUND (Off:3 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,381.0,9.0,6.0,3.0,,,,,,
383,PT09M44.00S,2022-04-06T03:59:58.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,25.837713534822605,85.29411764705883,1610612756,70,61,2022-04-06T04:00:01Z,3810000,-176.0,190.0,1,left,D. Booker 25' 3PT pullup (19 PTS) (D. Ayton 2 AST),"[1626164, 1629028]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.96,Made,19.0,D. Ayton,1629028.0,2.0,,,,,,,,,,,,,,,
385,PT09M20.00S,2022-04-06T04:00:25.4Z,3,REGULAR,foul,personal,[],101108,,,1610612747,70,61,2022-04-06T04:00:32Z,3830000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 2730]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,2002.0,1.0,0.0,Howard,2730.0,,,,,,,,,,
387,PT09M04.00S,2022-04-06T04:00:54.6Z,3,REGULAR,2pt,Jump Shot,[],202340,94.48094612352168,6.640625,1610612747,70,63,2022-04-06T04:02:08Z,3850000,-217.0,-1.0,1,right,A. Bradley 21' Jump Shot (5 PTS) (R. Westbrook 2 AST),"[202340, 201566]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,21.68,Made,5.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
400,PT09M04.00S,2022-04-06T04:01:00.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,70,63,2022-04-06T04:02:54Z,3865000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,Changed to 2-pt FG,,
389,PT08M51.00S,2022-04-06T04:01:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,16.507884362680684,54.65686274509803,1610612756,72,63,2022-04-06T04:01:09Z,3870000,-23.0,103.0,1,left,D. Ayton 10' Jump Shot (16 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,10.53,Made,16.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,,
391,PT08M39.00S,2022-04-06T04:01:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2730,93.11760840998686,51.71568627450981,1610612747,72,65,2022-04-06T04:01:22Z,3890000,9.0,12.0,1,right,D. Howard alley-oop Layup (10 PTS) (M. Monk 4 AST),"[2730, 1628370]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,1.49,Made,10.0,M. Monk,1628370.0,4.0,,,,,,,,,,,,,,,
393,PT08M23.00S,2022-04-06T04:01:34.5Z,3,REGULAR,3pt,Jump Shot,[],203109,10.463206307490145,96.56862745098039,1610612756,75,65,2022-04-06T04:01:38Z,3910000,-233.0,46.0,1,left,J. Crowder 3PT  (8 PTS) (C. Paul 9 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.73,Made,8.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,,
395,PT08M06.00S,2022-04-06T04:01:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.72339027595268,50.0,1610612747,75,65,2022-04-06T04:01:55Z,3930000,0.0,16.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M04.00S,2022-04-06T04:01:54.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,75,65,2022-04-06T04:03:55Z,3940000,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,395.0,2.0,1.0,1.0,,,,,,
397,PT08M03.00S,2022-04-06T04:01:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.521024967148489,48.77450980392157,1610612756,77,65,2022-04-06T04:02:01Z,3950000,6.0,9.0,1,left,M. Bridges running Layup (8 PTS) (C. Paul 10 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.07,Made,8.0,C. Paul,101108.0,10.0,,,,,,,,,,,,,,,
399,PT08M03.00S,2022-04-06T04:02:03.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,77,65,2022-04-06T04:02:03Z,3970000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M03.00S,2022-04-06T04:04:40.3Z,3,REGULAR,substitution,out,[],2730,,,1610612747,77,65,2022-04-06T04:04:54Z,3980000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M03.00S,2022-04-06T04:04:40.3Z,3,REGULAR,substitution,in,[],1626169,,,1610612747,77,65,2022-04-06T04:04:54Z,3990000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M47.00S,2022-04-06T04:05:11.2Z,3,REGULAR,2pt,Jump Shot,[],1628370,85.89027595269383,31.61764705882353,1610612747,77,65,2022-04-06T04:05:14Z,4000000,-92.0,80.0,1,right,MISS M. Monk 12' driving floating Shot,[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M46.00S,2022-04-06T04:05:12.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,77,65,2022-04-06T04:05:14Z,4010000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,403.0,3.0,3.0,0.0,,,,,,
405,PT07M41.00S,2022-04-06T04:05:17.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629028,7.178055190538765,52.69607843137255,1610612756,79,65,2022-04-06T04:05:21Z,4020000,-13.0,15.0,1,left,D. Ayton running alley-oop DUNK (18 PTS) (D. Booker 4 AST),"[1629028, 1626164]",1610612756.0,PHX,running alley-oop,,,Ayton,D. Ayton,,,,,2.02,Made,18.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,
407,PT07M28.00S,2022-04-06T04:05:33.1Z,3,REGULAR,turnover,out-of-bounds,[],1626169,,,1610612747,79,65,2022-04-06T04:05:41Z,4040000,,,0,,S. Johnson lost ball out-of-bounds TURNOVER (2 TO),[1626169],1610612747.0,LAL,lost ball,,,Johnson,S. Johnson,,,,,,,,,,,204058.0,,,,,,,,,2.0,,,,,
408,PT07M14.00S,2022-04-06T04:05:56.5Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,79,65,2022-04-06T04:06:04Z,4050000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 202340]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1.0,Bradley,202340.0,,,
412,PT07M14.00S,2022-04-06T04:05:56.5Z,3,REGULAR,steal,,[],202340,,,1610612747,79,65,2022-04-06T04:06:14Z,4060000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M14.00S,2022-04-06T04:06:00.4Z,3,REGULAR,foul,personal,[],203109,,,1610612747,79,65,2022-04-06T04:06:09Z,4070000,,,0,,J. Crowder take personal FOUL (1 PF),"[203109, 202340]",1610612756.0,PHX,take,,,Crowder,J. Crowder,,,,,,,,,,,2002.0,1.0,0.0,Bradley,202340.0,,,,,,,,,,
413,PT06M59.00S,2022-04-06T04:06:29.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203076,85.49605781865965,30.14705882352941,1610612747,79,65,2022-04-06T04:06:33Z,4090000,-99.0,84.0,1,right,MISS A. Davis 12' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,12.99,Missed,,,,,,,,,,,,,,,,,,,
414,PT06M58.00S,2022-04-06T04:06:30.1Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,79,65,2022-04-06T04:06:33Z,4100000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,
415,PT06M43.00S,2022-04-06T04:06:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,7.046649145860711,51.71568627450981,1610612756,79,65,2022-04-06T04:07:24Z,4110000,-9.0,14.0,1,left,MISS D. Ayton floating Shot,[1629028],1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
416,PT06M42.00S,2022-04-06T04:06:45.9Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,79,65,2022-04-06T04:06:49Z,4120000,,,0,,D. Ayton REBOUND (Off:4 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,415.0,10.0,6.0,4.0,,,,,,
419,PT06M39.00S,2022-04-06T04:06:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.046649145860711,47.30392156862745,1610612756,81,65,2022-04-06T04:06:58Z,4150000,13.0,14.0,1,left,D. Ayton putback Layup (20 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,1.92,Made,20.0,,,,,,,,,,,,,,,,,,
420,PT06M23.00S,2022-04-06T04:07:07.2Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,81,65,2022-04-06T04:07:14Z,4160000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (6 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,2002.0,,,,,,,,,6.0,,,,,
421,PT06M15.00S,2022-04-06T04:07:22.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,29.517082785808146,72.54901960784314,1610612756,84,65,2022-04-06T04:07:27Z,4170000,-113.0,225.0,1,left,D. Booker 25' 3PT  (22 PTS) (C. Paul 11 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.16,Made,22.0,C. Paul,101108.0,11.0,,,,,,,,,,,,,,,
423,PT06M13.00S,2022-04-06T04:07:29.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,65,2022-04-06T04:07:29Z,4190000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M52.00S,2022-04-06T04:10:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,83.78777923784494,46.568627450980394,1610612747,84,65,2022-04-06T04:10:49Z,4200000,-17.0,100.0,1,right,MISS S. Johnson 10' driving floating Shot - blocked,"[1626169, 1629028]",1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,10.14,Missed,,,,,,,,,,,,,,,,,,Ayton,1629028.0
425,PT05M52.00S,2022-04-06T04:10:45.0Z,3,REGULAR,block,,[],1629028,,,1610612747,84,65,2022-04-06T04:10:47Z,4210000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M47.00S,2022-04-06T04:10:50.0Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,84,65,2022-04-06T04:10:49Z,4220000,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,424.0,7.0,6.0,1.0,,,,,,
427,PT05M46.00S,2022-04-06T04:10:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,91.93495400788436,49.754901960784316,1610612747,84,67,2022-04-06T04:10:53Z,4230000,-1.0,23.0,1,right,A. Davis putback Layup (14 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,2.33,Made,14.0,,,,,,,,,,,,,,,,,,
428,PT05M30.00S,2022-04-06T04:11:06.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,9.280551905387648,4.411764705882353,1610612756,87,67,2022-04-06T04:11:09Z,4240000,228.0,35.0,1,left,D. Booker 3PT  (25 PTS) (M. Bridges 1 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.05,Made,25.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,,
430,PT05M20.00S,2022-04-06T04:11:16.0Z,3,REGULAR,2pt,Jump Shot,[],201566,87.07293035479631,20.588235294117645,1610612747,87,67,2022-04-06T04:11:19Z,4260000,-147.0,69.0,1,right,MISS R. Westbrook 16' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
431,PT05M19.00S,2022-04-06T04:11:17.0Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,87,67,2022-04-06T04:11:19Z,4270000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,430.0,4.0,3.0,1.0,,,,,,
432,PT05M11.00S,2022-04-06T04:11:25.5Z,3,REGULAR,3pt,Jump Shot,[],203109,32.670827858081466,64.2156862745098,1610612756,87,67,2022-04-06T04:11:29Z,4280000,-71.0,255.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
433,PT05M08.00S,2022-04-06T04:11:28.5Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,87,67,2022-04-06T04:11:29Z,4290000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,
434,PT05M01.00S,2022-04-06T04:11:39.1Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612747,87,67,2022-04-06T04:11:44Z,4300000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Davis 2 FT),"[203109, 203076]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,2002.0,2.0,0.0,Davis,203076.0,,,,,,,,,,
436,PT05M01.00S,2022-04-06T04:12:04.5Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,87,68,2022-04-06T04:12:27Z,4320000,,,0,,A. Davis Free Throw 1 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
437,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,out,[],201566,,,1610612747,87,68,2022-04-06T04:12:12Z,4330000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,out,[],202340,,,1610612747,87,68,2022-04-06T04:12:12Z,4340000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,87,68,2022-04-06T04:12:12Z,4350000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,87,68,2022-04-06T04:12:12Z,4360000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,87,68,2022-04-06T04:12:12Z,4370000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M01.00S,2022-04-06T04:12:05.5Z,3,REGULAR,substitution,in,[],201571,,,1610612747,87,68,2022-04-06T04:12:12Z,4380000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M01.00S,2022-04-06T04:12:04.5Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,87,68,2022-04-06T04:12:27Z,4390000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M59.00S,2022-04-06T04:12:06.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,87,68,2022-04-06T04:12:27Z,4400000,,,0,,D. Ayton REBOUND (Off:4 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,443.0,11.0,7.0,4.0,,,,,,
445,PT04M46.00S,2022-04-06T04:12:38.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,18.610381077529567,94.85294117647058,1610612756,90,68,2022-04-06T04:12:42Z,4410000,-224.0,122.0,1,left,D. Booker 25' 3PT  (28 PTS) (J. Crowder 4 AST),"[1626164, 203109]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.55,Made,28.0,J. Crowder,203109.0,4.0,,,,,,,,,,,,,,,
447,PT04M30.00S,2022-04-06T04:12:55.3Z,3,REGULAR,2pt,Jump Shot,[],203076,86.02168199737189,30.14705882352941,1610612747,90,70,2022-04-06T04:12:58Z,4430000,-99.0,79.0,1,right,A. Davis 12' Jump Shot (17 PTS) (M. Monk 5 AST),"[203076, 1628370]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,12.68,Made,17.0,M. Monk,1628370.0,5.0,,,,,,,,,,,,,,,
449,PT04M14.00S,2022-04-06T04:13:11.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,30.699737187910642,69.36274509803921,1610612756,90,70,2022-04-06T04:13:15Z,4450000,-97.0,236.0,1,left,MISS D. Booker 25' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
450,PT04M12.00S,2022-04-06T04:13:13.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,90,70,2022-04-06T04:13:15Z,4460000,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,449.0,8.0,7.0,1.0,,,,,,
511,PT03M57.00S,2022-04-06T04:13:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,84.67477003942182,49.50980392156863,1610612747,90,70,2022-04-06T04:22:57Z,4472500,-2.0,92.0,1,right,MISS M. Monk 9' driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,9.16,Missed,,,,,,,,,,,,,,,,,,,
512,PT03M56.00S,2022-04-06T04:13:24.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,90,70,2022-04-06T04:22:57Z,4478750,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,511.0,7.0,6.0,1.0,,,,,,
453,PT03M47.00S,2022-04-06T04:13:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.783837056504599,48.529411764705884,1610612756,92,70,2022-04-06T04:23:01Z,4490000,7.0,11.0,1,left,D. Booker driving Layup (30 PTS) (J. Crowder 5 AST),"[1626164, 203109]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.35,Made,30.0,J. Crowder,203109.0,5.0,,,,,,,,,,,,,,,
455,PT03M32.00S,2022-04-06T04:13:54.0Z,3,REGULAR,turnover,bad pass,[],201571,,,1610612747,92,70,2022-04-06T04:13:57Z,4510000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 101108]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,
456,PT03M32.00S,2022-04-06T04:13:54.0Z,3,REGULAR,steal,,[],101108,,,1610612756,92,70,2022-04-06T04:13:55Z,4520000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
