actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
555,PT06M51.00S,2022-01-25T03:55:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,10.726018396846255,49.01960784313725,1610612762,101,95,2022-01-25T03:56:36Z,5280000,5.0,48.0,1,left,MISS H. Whiteside Layup,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,
556,PT06M51.00S,2022-01-25T03:55:04.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,101,95,2022-01-25T03:55:14Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,
557,PT06M51.00S,2022-01-25T03:55:10.0Z,4,REGULAR,foul,personal,[],101108,,,1610612762,101,95,2022-01-25T03:55:26Z,5300000,,,0,,C. Paul loose ball personal FOUL (2 PF),"[101108, 202355]",1610612756.0,PHX,loose ball,,,Paul,C. Paul,,,,,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Whiteside,202355.0
559,PT06M51.00S,2022-01-25T03:55:23.4Z,4,REGULAR,substitution,out,[],202687,,,1610612762,101,95,2022-01-25T03:55:26Z,5320000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M51.00S,2022-01-25T03:55:23.4Z,4,REGULAR,substitution,in,[],201580,,,1610612762,101,95,2022-01-25T03:55:26Z,5330000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M42.00S,2022-01-25T03:55:43.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,33.85348226018397,51.470588235294116,1610612762,101,95,2022-01-25T03:55:47Z,5340000,-7.0,266.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
562,PT06M40.00S,2022-01-25T03:55:45.9Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,101,95,2022-01-25T03:55:47Z,5350000,,,0,,C. Paul REBOUND (Off:1 Def:7),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,561.0,8.0,7.0,1.0,,,,,,,,,
563,PT06M32.00S,2022-01-25T03:55:53.8Z,4,REGULAR,turnover,lost ball,[],101108,,,1610612756,101,95,2022-01-25T03:56:00Z,5360000,,,0,,C. Paul lost ball TURNOVER (7 TO),"[101108, 1630215]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,7.0,Butler,1630215.0,,,,,,
564,PT06M32.00S,2022-01-25T03:55:53.8Z,4,REGULAR,steal,,[],1630215,,,1610612762,101,95,2022-01-25T04:05:22Z,5370000,,,0,,J. Butler STEAL (4 STL),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M26.00S,2022-01-25T03:55:59.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",200752,7.30946123521682,55.63725490196079,1610612762,101,95,2022-01-25T03:56:09Z,5380000,-28.0,16.0,1,left,MISS R. Gay Layup,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,
566,PT06M24.00S,2022-01-25T03:56:01.5Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,101,95,2022-01-25T03:56:05Z,5390000,,,0,,J. McGee REBOUND (Off:5 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,565.0,8.0,3.0,5.0,,,,,,,,,
567,PT06M17.00S,2022-01-25T03:56:10.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612756,101,95,2022-01-25T03:56:24Z,5400000,,,0,,R. Gay personal FOUL (2 PF) (Paul 2 FT),"[200752, 101108]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Paul,101108.0
569,PT06M17.00S,2022-01-25T03:56:44.2Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,101,95,2022-01-25T03:56:44Z,5420000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,
570,PT06M17.00S,2022-01-25T03:56:44.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,101,95,2022-01-25T03:56:44Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,
571,PT06M17.00S,2022-01-25T03:56:45.3Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,101,95,2022-01-25T03:57:03Z,5440000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M17.00S,2022-01-25T03:56:45.3Z,4,REGULAR,substitution,out,[],1630215,,,1610612756,101,95,2022-01-25T03:57:03Z,5450000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M17.00S,2022-01-25T03:56:45.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,101,95,2022-01-25T03:57:03Z,5460000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M17.00S,2022-01-25T03:56:45.3Z,4,REGULAR,substitution,in,[],1630235,,,1610612756,101,95,2022-01-25T03:57:03Z,5470000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M17.00S,2022-01-25T03:57:05.1Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,102,95,2022-01-25T03:57:05Z,5480000,,,0,,C. Paul Free Throw 2 of 2 (21 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
576,PT06M02.00S,2022-01-25T03:57:17.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,8.492115637319317,49.50980392156863,1610612762,102,97,2022-01-25T03:57:24Z,5490000,2.0,27.0,1,left,H. Whiteside cutting DUNK (9 PTS) (J. Clarkson 5 AST),"[202355, 203903]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,2.74,Made,9.0,J. Clarkson,203903.0,5.0,,,,,,,,,,,,,,
579,PT05M44.00S,2022-01-25T03:57:34.8Z,4,REGULAR,3pt,Jump Shot,[],1629661,65.65374507227332,44.36274509803921,1610612756,105,97,2022-01-25T04:07:55Z,5520000,-28.0,270.0,1,right,C. Johnson 27' 3PT  (17 PTS) (C. Paul 14 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,27.19,Made,17.0,C. Paul,101108.0,14.0,,,,,,,,,,,,,,
581,PT05M31.00S,2022-01-25T03:57:52.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,105,97,2022-01-25T03:57:52Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M31.00S,2022-01-25T03:57:53.1Z,4,REGULAR,substitution,out,[],200752,,,1610612762,105,97,2022-01-25T03:57:58Z,5550000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M31.00S,2022-01-25T03:57:53.1Z,4,REGULAR,substitution,in,[],1629672,,,1610612762,105,97,2022-01-25T03:57:58Z,5560000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M22.00S,2022-01-25T03:58:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,7.30946123521682,49.01960784313725,1610612762,105,99,2022-01-25T03:58:22Z,5570000,5.0,16.0,1,left,T. Forrest driving Layup (17 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,1.69,Made,17.0,,,,,,,,,,,,,,,,,
585,PT05M07.00S,2022-01-25T03:58:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,91.80354796320631,55.63725490196079,1610612756,107,99,2022-01-25T03:58:38Z,5580000,28.0,25.0,1,right,C. Paul driving bank Jump Shot (23 PTS),[101108],1610612756.0,PHX,driving bank,,,Paul,C. Paul,,,,,3.74,Made,23.0,,,,,,,,,,,,,,,,,
586,PT04M51.00S,2022-01-25T03:58:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,11.908672798948752,40.68627450980392,1610612762,107,99,2022-01-25T03:58:56Z,5590000,47.0,59.0,1,left,MISS T. Forrest 7' driving floating Shot,[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,
587,PT04M48.00S,2022-01-25T03:58:52.4Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,107,99,2022-01-25T03:58:56Z,5600000,,,0,,J. McGee REBOUND (Off:5 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,586.0,9.0,4.0,5.0,,,,,,,,,
588,PT04M37.00S,2022-01-25T03:59:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,82.47371879106439,50.98039215686274,1610612756,107,99,2022-01-25T03:59:09Z,5610000,5.0,112.0,1,right,MISS J. McGee 11' floating Shot,[201580],1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,11.23,Missed,,,,,,,,,,,,,,,,,,
589,PT04M35.00S,2022-01-25T03:59:05.3Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612762,107,99,2022-01-25T03:59:09Z,5620000,,,0,,D. House Jr. REBOUND (Off:0 Def:5),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,588.0,5.0,5.0,0.0,,,,,,,,,
590,PT04M32.00S,2022-01-25T03:59:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,9.411957950065702,59.31372549019608,1610612762,107,99,2022-01-25T03:59:18Z,5630000,-47.0,36.0,1,left,MISS D. House Jr. Layup,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,
591,PT04M28.00S,2022-01-25T03:59:12.5Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,107,99,2022-01-25T04:01:01Z,5640000,,,0,,D. Booker REBOUND (Off:2 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,590.0,7.0,5.0,2.0,,,,,,,,,
592,PT04M22.00S,2022-01-25T03:59:18.4Z,4,REGULAR,3pt,Jump Shot,[],1626164,95.87713534822602,96.81372549019608,1610612756,107,99,2022-01-25T03:59:28Z,5650000,234.0,-14.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
593,PT04M21.00S,2022-01-25T03:59:19.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,107,99,2022-01-25T04:04:16Z,5660000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,592.0,,,,,,,,,,,,
594,PT04M21.00S,2022-01-25T03:59:26.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612762,107,99,2022-01-25T04:09:51Z,5670000,,,0,,J. McGee loose ball personal FOUL (5 PF) (Whiteside 2 FT),"[201580, 202355]",1610612756.0,PHX,loose ball,,,McGee,J. McGee,,,,,,,,,,,1155.0,,,,,,,,,,5.0,0.0,Whiteside,202355.0
609,PT04M21.00S,2022-01-25T03:59:26.2Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,107,99,2022-01-25T04:03:57Z,5695000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT04M21.00S,2022-01-25T03:59:26.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,107,99,2022-01-25T04:03:57Z,5697500,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,
611,PT04M21.00S,2022-01-25T03:59:26.2Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,107,100,2022-01-25T04:03:57Z,5698750,,,0,,H. Whiteside Free Throw 2 of 2 (10 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
597,PT04M21.00S,2022-01-25T04:00:41.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,107,100,2022-01-25T04:03:57Z,5700000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M21.00S,2022-01-25T04:02:59.2Z,4,REGULAR,substitution,out,[],201580,,,1610612756,107,100,2022-01-25T04:03:57Z,5710000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M21.00S,2022-01-25T04:02:59.2Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,107,100,2022-01-25T04:03:57Z,5720000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M21.00S,2022-01-25T04:02:59.2Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,107,100,2022-01-25T04:03:57Z,5730000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M21.00S,2022-01-25T04:02:59.2Z,4,REGULAR,substitution,in,[],202687,,,1610612756,107,100,2022-01-25T04:03:57Z,5740000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M04.00S,2022-01-25T04:03:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.9862023653088,53.431372549019606,1610612756,107,100,2022-01-25T04:04:04Z,5750000,17.0,13.0,1,right,MISS D. Booker Layup,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,
603,PT04M01.00S,2022-01-25T04:03:36.8Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612762,107,100,2022-01-25T04:03:36Z,5760000,,,0,,T. Forrest REBOUND (Off:2 Def:4),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,602.0,6.0,4.0,2.0,,,,,,,,,
604,PT03M59.00S,2022-01-25T04:03:39.4Z,4,REGULAR,turnover,bad pass,[],1630235,,,1610612762,107,100,2022-01-25T04:04:15Z,5770000,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 101108]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,,,,
605,PT03M59.00S,2022-01-25T04:03:39.4Z,4,REGULAR,steal,,[],101108,,,1610612756,107,100,2022-01-25T04:10:29Z,5780000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M54.00S,2022-01-25T04:03:44.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,96.00854139290408,2.2058823529411766,1610612756,107,100,2022-01-25T04:04:22Z,5790000,-239.0,-15.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,
607,PT03M52.00S,2022-01-25T04:03:49.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,107,100,2022-01-25T04:03:49Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,,,
608,PT03M52.00S,2022-01-25T04:03:53.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,107,100,2022-01-25T04:03:53Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M52.00S,2022-01-25T04:03:57.2Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,107,100,2022-01-25T04:04:00Z,5820000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M52.00S,2022-01-25T04:03:57.2Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,107,100,2022-01-25T04:04:00Z,5830000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M48.00S,2022-01-25T04:04:14.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630235,,,1610612756,107,100,2022-01-25T04:04:27Z,5840000,,,0,,T. Forrest personal FOUL (3 PF) (Paul 2 FT),"[1630235, 101108]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,1155.0,,,,,,,,,,3.0,0.0,Paul,101108.0
616,PT03M48.00S,2022-01-25T04:04:37.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",101108,,,1610612756,108,100,2022-01-25T04:04:37Z,5860000,,,0,,C. Paul Free Throw 1 of 2 (24 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
617,PT03M48.00S,2022-01-25T04:04:39.6Z,4,REGULAR,substitution,out,[],1629672,,,1610612756,108,100,2022-01-25T04:04:45Z,5870000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M48.00S,2022-01-25T04:04:39.6Z,4,REGULAR,substitution,in,[],200752,,,1610612756,108,100,2022-01-25T04:04:45Z,5880000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M48.00S,2022-01-25T04:04:53.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",101108,,,1610612756,109,100,2022-01-25T04:04:53Z,5890000,,,0,,C. Paul Free Throw 2 of 2 (25 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
621,PT03M32.00S,2022-01-25T04:05:13.6Z,4,REGULAR,3pt,Jump Shot,[],203903,33.590670170827856,48.529411764705884,1610612762,109,100,2022-01-25T04:11:48Z,5910000,7.0,263.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
622,PT03M30.00S,2022-01-25T04:05:16.8Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,109,100,2022-01-25T04:05:16Z,5920000,,,0,,C. Paul REBOUND (Off:1 Def:8),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,621.0,9.0,8.0,1.0,,,,,,,,,
623,PT03M23.00S,2022-01-25T04:05:23.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.42247043363994,62.99019607843137,1610612756,111,100,2022-01-25T04:05:27Z,5930000,65.0,122.0,1,right,C. Paul 13' pullup Jump Shot (27 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.83,Made,27.0,,,,,,,,,,,,,,,,,
624,PT03M11.00S,2022-01-25T04:05:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,111,100,2022-01-25T04:05:39Z,5940000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M02.00S,2022-01-25T04:07:34.0Z,4,REGULAR,3pt,Jump Shot,[],1627863,34.37910643889619,52.20588235294118,1610612762,111,100,2022-01-25T04:07:39Z,5950000,-11.0,271.0,1,left,MISS D. House Jr. 27' 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
626,PT02M58.00S,2022-01-25T04:07:38.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,111,100,2022-01-25T04:07:39Z,5960000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,625.0,4.0,3.0,1.0,,,,,,,,,
627,PT02M46.00S,2022-01-25T04:07:48.8Z,4,REGULAR,3pt,Jump Shot,[],1626164,67.7562417871222,60.5392156862745,1610612756,111,100,2022-01-25T04:07:55Z,5970000,53.0,251.0,1,right,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
628,PT02M43.00S,2022-01-25T04:07:51.8Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,111,100,2022-01-25T04:07:55Z,5980000,,,0,,J. Clarkson REBOUND (Off:2 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,627.0,4.0,2.0,2.0,,,,,,,,,
629,PT02M28.00S,2022-01-25T04:08:07.5Z,4,REGULAR,3pt,Jump Shot,[],203903,31.750985545335087,31.372549019607842,1610612762,111,103,2022-01-25T04:08:13Z,5990000,93.0,246.0,1,left,J. Clarkson 26' 3PT step back (16 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,26.3,Made,16.0,,,,,,,,,,,,,,,,,
630,PT02M08.00S,2022-01-25T04:08:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,89.96386333771353,62.254901960784316,1610612756,111,103,2022-01-25T04:09:39Z,6000000,61.0,42.0,1,right,MISS C. Paul 7' Layup,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
631,PT02M07.00S,2022-01-25T04:08:29.7Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,111,103,2022-01-25T04:10:37Z,6010000,,,0,,B. Biyombo REBOUND (Off:4 Def:9),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,630.0,13.0,9.0,4.0,,,,,,,,,
647,PT02M07.00S,2022-01-25T04:08:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,92.46057818659659,49.01960784313725,1610612756,111,103,2022-01-25T04:10:54Z,6015000,-5.0,18.0,1,right,MISS B. Biyombo tip Layup,[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
648,PT02M06.00S,2022-01-25T04:08:33.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,111,103,2022-01-25T04:10:54Z,6017500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,647.0,,,,,,,,,,,,
632,PT02M05.00S,2022-01-25T04:08:36.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612756,111,103,2022-01-25T04:08:45Z,6020000,,,0,,H. Whiteside loose ball personal FOUL (1 PF) (Biyombo 2 FT),"[202355, 202687]",1610612762.0,UTA,loose ball,,,Whiteside,H. Whiteside,,,,,,,,,,,201640.0,,,,,,,,,,1.0,0.0,Biyombo,202687.0
634,PT02M05.00S,2022-01-25T04:09:04.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202687,,,1610612756,111,103,2022-01-25T04:10:54Z,6040000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
635,PT02M05.00S,2022-01-25T04:09:04.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,111,103,2022-01-25T04:09:04Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,634.0,,,,,,,,,,,,
636,PT02M05.00S,2022-01-25T04:09:04.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202687,,,1610612756,111,103,2022-01-25T04:10:54Z,6060000,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
637,PT02M03.00S,2022-01-25T04:09:06.8Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612756,111,103,2022-01-25T04:09:25Z,6070000,,,0,,C. Johnson REBOUND (Off:2 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,636.0,5.0,3.0,2.0,,,,,,,,,
638,PT01M51.00S,2022-01-25T04:09:36.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,66.83639947437582,50.0,1610612756,111,103,2022-01-25T04:09:47Z,6080000,0.0,259.0,1,right,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
639,PT01M48.00S,2022-01-25T04:09:39.6Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612762,111,103,2022-01-25T04:09:39Z,6090000,,,0,,D. House Jr. REBOUND (Off:0 Def:6),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,638.0,6.0,6.0,0.0,,,,,,,,,
640,PT01M41.00S,2022-01-25T04:09:46.3Z,4,REGULAR,3pt,Jump Shot,[],203903,37.66425755584757,55.14705882352941,1610612762,111,106,2022-01-25T04:09:51Z,6100000,-26.0,302.0,1,left,J. Clarkson 30' 3PT pullup (19 PTS) (D. House Jr. 4 AST),"[203903, 1627863]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,30.26,Made,19.0,D. House Jr.,1627863.0,4.0,,,,,,,,,,,,,,
