actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
364,PT06M00.00S,2021-10-21T03:39:45.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,65,66,2021-10-21T03:39:47Z,3600000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,363.0,5.0,4.0,1.0,,,,,,,
365,PT05M50.00S,2021-10-21T03:39:55.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.11760840998686,49.50980392156863,1610612743,65,68,2021-10-21T03:39:59Z,3610000,-2.0,12.0,1,right,A. Gordon cutting DUNK (12 PTS) (M. Porter Jr. 5 AST),"[203932, 1629008]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,1.25,Made,12.0,M. Porter Jr.,1629008.0,5.0,,,,,,,,,,,,,,
367,PT05M37.00S,2021-10-21T03:40:12.3Z,3,REGULAR,foul,personal,[],203999,,,1610612756,65,68,2021-10-21T03:40:20Z,3630000,,,0,,N. Jokic personal FOUL (2 PF),"[203999, 1628969]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Bridges,1628969.0,,
369,PT05M37.00S,2021-10-21T03:40:17.9Z,3,REGULAR,substitution,out,[],101108,,,1610612756,65,68,2021-10-21T03:40:22Z,3650000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M37.00S,2021-10-21T03:40:17.9Z,3,REGULAR,substitution,out,[],203109,,,1610612756,65,68,2021-10-21T03:40:22Z,3660000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M37.00S,2021-10-21T03:40:17.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,65,68,2021-10-21T03:40:22Z,3670000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M37.00S,2021-10-21T03:40:17.9Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,65,68,2021-10-21T03:40:22Z,3680000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M24.00S,2021-10-21T03:40:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,8.360709592641262,51.225490196078425,1610612756,65,68,2021-10-21T03:40:53Z,3690000,-6.0,26.0,1,left,MISS M. Bridges cutting Layup,[1628969],1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
374,PT05M24.00S,2021-10-21T03:40:51.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,65,68,2021-10-21T03:40:51Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,373.0,,,,,,,,,,
375,PT05M24.00S,2021-10-21T03:40:53.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,65,68,2021-10-21T03:40:53Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M22.00S,2021-10-21T03:41:04.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,9.149145860709593,11.76470588235294,1610612756,65,68,2021-10-21T03:41:08Z,3720000,191.0,34.0,1,left,MISS D. Booker 19' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,19.41,Missed,,,,,,,,,,,,,,,,,,
377,PT05M20.00S,2021-10-21T03:41:07.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,68,2021-10-21T03:41:07Z,3730000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,376.0,5.0,3.0,2.0,,,,,,,
378,PT05M17.00S,2021-10-21T03:41:12.5Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612743,65,68,2021-10-21T03:41:27Z,3740000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Morris 2 FT),"[1628969, 1628420]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Morris,1628420.0,,
380,PT05M17.00S,2021-10-21T03:41:39.3Z,3,REGULAR,freethrow,1 of 2,[],1628420,,,1610612743,65,68,2021-10-21T03:41:57Z,3760000,,,0,,MISS M. Morris Free Throw 1 of 2,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT05M17.00S,2021-10-21T03:41:39.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,65,68,2021-10-21T03:41:57Z,3770000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,
382,PT05M17.00S,2021-10-21T03:41:39.3Z,3,REGULAR,freethrow,2 of 2,[],1628420,,,1610612743,65,68,2021-10-21T03:41:57Z,3780000,,,0,,MISS M. Morris Free Throw 2 of 2,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Missed,,,,,,,,,,,,,,,,,,
383,PT05M15.00S,2021-10-21T03:41:41.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,68,2021-10-21T03:41:57Z,3790000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,382.0,6.0,4.0,2.0,,,,,,,
384,PT05M05.00S,2021-10-21T03:42:06.2Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,65,68,2021-10-21T03:42:10Z,3800000,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 203115]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,2.0,Barton,203115.0,,,,,,,,,,,
385,PT05M05.00S,2021-10-21T03:42:06.2Z,3,REGULAR,steal,,[],203115,,,1610612743,65,68,2021-10-21T03:42:27Z,3810000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M01.00S,2021-10-21T03:42:10.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,68.9388961892247,69.11764705882352,1610612743,65,71,2021-10-21T03:42:14Z,3820000,96.0,239.0,1,right,M. Porter Jr. 25' 3PT running (13 PTS),[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,25.79,Made,13.0,,,,,,,,,,,,,,,,,
387,PT04M47.00S,2021-10-21T03:42:24.4Z,3,REGULAR,2pt,Layup,[],1629661,13.87976346911958,66.42156862745098,1610612756,65,71,2021-10-21T03:42:46Z,3830000,-82.0,78.0,1,left,MISS C. Johnson 11' driving Layup,[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,11.32,Missed,,,,,,,,,,,,,,,,,,
388,PT04M45.00S,2021-10-21T03:42:26.2Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612756,65,71,2021-10-21T03:42:26Z,3840000,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,387.0,1.0,0.0,1.0,,,,,,,
389,PT04M43.00S,2021-10-21T03:42:27.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629661,5.601182654402102,53.18627450980392,1610612756,65,71,2021-10-21T03:42:43Z,3850000,-16.0,0.0,1,left,MISS C. Johnson Hook,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
390,PT04M40.00S,2021-10-21T03:42:30.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,71,2021-10-21T03:42:37Z,3860000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,389.0,10.0,8.0,2.0,,,,,,,
391,PT04M36.00S,2021-10-21T03:42:35.4Z,3,REGULAR,3pt,Jump Shot,[],1628420,69.59592641261499,30.392156862745097,1610612743,65,74,2021-10-21T03:42:39Z,3870000,-98.0,233.0,1,right,M. Morris 25' 3PT  (9 PTS) (A. Gordon 4 AST),"[1628420, 203932]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.3,Made,9.0,A. Gordon,203932.0,4.0,,,,,,,,,,,,,,
393,PT04M36.00S,2021-10-21T03:42:50.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,65,74,2021-10-21T03:42:50Z,3890000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M36.00S,2021-10-21T03:45:02.0Z,3,REGULAR,substitution,out,[],203115,,,1610612756,65,74,2021-10-21T03:45:48Z,3900000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M36.00S,2021-10-21T03:45:02.0Z,3,REGULAR,substitution,in,[],1628408,,,1610612756,65,74,2021-10-21T03:45:48Z,3910000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M19.00S,2021-10-21T03:46:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.652431011826544,51.470588235294116,1610612756,67,74,2021-10-21T03:46:26Z,3920000,-7.0,10.0,1,left,C. Payne driving Layup (3 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.24,Made,3.0,,,,,,,,,,,,,,,,,
397,PT04M02.00S,2021-10-21T03:46:44.9Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612743,67,74,2021-10-21T03:46:57Z,3930000,,,0,,C. Payne shooting personal FOUL (1 PF) (Dozier 2 FT),"[1626166, 1628408]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Dozier,1628408.0,,
399,PT04M02.00S,2021-10-21T03:47:05.8Z,3,REGULAR,freethrow,1 of 2,[],1628408,,,1610612743,67,75,2021-10-21T03:47:34Z,3950000,,,0,,P. Dozier Free Throw 1 of 2 (4 PTS),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
400,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612743,67,75,2021-10-21T03:47:19Z,3960000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612743,67,75,2021-10-21T03:47:19Z,3970000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,out,[],203932,,,1610612743,67,75,2021-10-21T03:47:19Z,3980000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,in,[],201580,,,1610612743,67,75,2021-10-21T03:47:19Z,3990000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612743,67,75,2021-10-21T03:47:19Z,4000000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M02.00S,2021-10-21T03:47:07.1Z,3,REGULAR,substitution,in,[],201145,,,1610612743,67,75,2021-10-21T03:47:19Z,4010000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M02.00S,2021-10-21T03:47:05.8Z,3,REGULAR,freethrow,2 of 2,[],1628408,,,1610612743,67,75,2021-10-21T03:47:34Z,4020000,,,0,,MISS P. Dozier Free Throw 2 of 2,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,Missed,,,,,,,,,,,,,,,,,,
407,PT03M59.00S,2021-10-21T03:47:08.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,67,75,2021-10-21T03:47:34Z,4030000,,,0,,J. McGee REBOUND (Off:0 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,406.0,5.0,5.0,0.0,,,,,,,
408,PT03M43.00S,2021-10-21T03:47:49.7Z,3,REGULAR,3pt,Jump Shot,[],1626166,27.020367936925098,78.43137254901961,1610612756,70,75,2021-10-21T03:47:52Z,4040000,-142.0,201.0,1,left,C. Payne 24' 3PT  (6 PTS) (D. Booker 4 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.66,Made,6.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,
410,PT03M17.00S,2021-10-21T03:48:16.2Z,3,REGULAR,3pt,Jump Shot,[],203999,66.83639947437582,50.98039215686274,1610612743,70,75,2021-10-21T03:48:21Z,4060000,5.0,259.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
411,PT03M12.00S,2021-10-21T03:48:21.2Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,70,75,2021-10-21T03:48:21Z,4070000,,,0,,J. McGee REBOUND (Off:0 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,410.0,6.0,6.0,0.0,,,,,,,
412,PT03M11.00S,2021-10-21T03:48:22.3Z,3,REGULAR,turnover,lost ball,[],201580,,,1610612756,70,75,2021-10-21T03:48:27Z,4080000,,,0,,J. McGee lost ball TURNOVER (2 TO),"[201580, 1628408]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,2.0,Dozier,1628408.0,,,,,,,,,,,
413,PT03M11.00S,2021-10-21T03:48:22.3Z,3,REGULAR,steal,,[],1628408,,,1610612743,70,75,2021-10-21T03:48:25Z,4090000,,,0,,P. Dozier STEAL (1 STL),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M06.00S,2021-10-21T03:48:27.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628408,79.71419185282524,7.8431372549019605,1610612743,70,78,2021-10-21T03:49:44Z,4100000,-211.0,138.0,1,right,P. Dozier 25' 3PT  (7 PTS),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,25.21,Made,7.0,,,,,,,,,,,,,,,,,
416,PT03M06.00S,2021-10-21T03:48:44.7Z,3,REGULAR,foul,technical,[],1626164,,,1610612756,70,78,2021-10-21T03:49:52Z,4120000,,,0,,D. Booker double technical FOUL (1 Tech),[1626164],1610612756.0,PHX,double,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,1201.0,2.0,1.0,,,,
417,PT03M06.00S,2021-10-21T03:48:55.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612756,70,78,2021-10-21T03:48:57Z,4130000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M06.00S,2021-10-21T03:48:55.3Z,3,REGULAR,substitution,in,[],1630267,,,1610612756,70,78,2021-10-21T03:48:57Z,4140000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M06.00S,2021-10-21T03:48:55.7Z,3,REGULAR,foul,technical,[],203999,,,1610612756,70,78,2021-10-21T03:51:14Z,4145000,,,0,,N. Jokic double technical FOUL (1 Tech),[203999],1610612743.0,DEN,double,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,1201.0,2.0,1.0,,,,
419,PT02M52.00S,2021-10-21T03:49:18.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,16.376478318002626,34.068627450980394,1610612756,70,78,2021-10-21T03:49:22Z,4150000,80.0,101.0,1,left,MISS C. Payne 12' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,12.9,Missed,,,,,,,,,,,,,,,,,,
420,PT02M50.00S,2021-10-21T03:49:20.0Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,70,78,2021-10-21T03:49:22Z,4160000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,419.0,1.0,1.0,0.0,,,,,,,
421,PT02M43.00S,2021-10-21T03:49:27.8Z,3,REGULAR,turnover,bad pass,[],1630267,,,1610612743,70,78,2021-10-21T03:49:32Z,4170000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1629661]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,
422,PT02M43.00S,2021-10-21T03:49:27.8Z,3,REGULAR,steal,,[],1629661,,,1610612756,70,78,2021-10-21T03:49:29Z,4180000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M40.00S,2021-10-21T03:49:35.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,70,78,2021-10-21T03:49:35Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M40.00S,2021-10-21T03:49:44.0Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,70,78,2021-10-21T03:49:54Z,4200000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M40.00S,2021-10-21T03:49:44.0Z,3,REGULAR,substitution,out,[],203999,,,1610612756,70,78,2021-10-21T03:49:54Z,4210000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M40.00S,2021-10-21T03:49:44.0Z,3,REGULAR,substitution,in,[],1627846,,,1610612756,70,78,2021-10-21T03:49:54Z,4220000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M40.00S,2021-10-21T03:49:44.0Z,3,REGULAR,substitution,in,[],203210,,,1610612756,70,78,2021-10-21T03:49:54Z,4230000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M37.00S,2021-10-21T03:50:09.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,6.521024967148489,48.28431372549019,1610612756,72,78,2021-10-21T03:50:15Z,4240000,9.0,9.0,1,left,C. Johnson cutting Layup (5 PTS) (C. Payne 2 AST),"[1629661, 1626166]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,1.23,Made,5.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
430,PT02M20.00S,2021-10-21T03:50:25.8Z,3,REGULAR,2pt,Jump Shot,[],1629008,79.71419185282524,25.735294117647058,1610612743,72,80,2021-10-21T03:50:29Z,4260000,-121.0,138.0,1,right,M. Porter Jr. 18' pullup Jump Shot (15 PTS) (J. Green 1 AST),"[1629008, 201145]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,18.39,Made,15.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
432,PT02M08.00S,2021-10-21T03:50:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.863994743758213,49.01960784313725,1610612756,74,80,2021-10-21T03:50:45Z,4280000,5.0,3.0,1,left,C. Payne driving finger roll Layup (8 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,0.55,Made,8.0,,,,,,,,,,,,,,,,,
433,PT02M08.00S,2021-10-21T03:50:43.5Z,3,REGULAR,foul,personal,['1freethrow'],1628408,,,1610612756,74,80,2021-10-21T03:51:00Z,4290000,,,0,,P. Dozier shooting personal FOUL (1 PF) (Payne 1 FT),"[1628408, 1626166]",1610612743.0,DEN,shooting,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Payne,1626166.0,,
435,PT02M08.00S,2021-10-21T03:50:55.5Z,3,REGULAR,substitution,out,[],1629008,,,1610612756,74,80,2021-10-21T03:51:13Z,4310000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M08.00S,2021-10-21T03:50:55.5Z,3,REGULAR,substitution,in,[],203115,,,1610612756,74,80,2021-10-21T03:51:13Z,4320000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M08.00S,2021-10-21T03:51:11.5Z,3,REGULAR,freethrow,1 of 1,[],1626166,,,1610612756,74,80,2021-10-21T03:51:14Z,4330000,,,0,,MISS C. Payne Free Throw 1 of 1,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Missed,,,,,,,,,,,,,,,,,,
438,PT02M06.00S,2021-10-21T03:51:13.5Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,74,80,2021-10-21T03:51:14Z,4340000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,
439,PT01M54.00S,2021-10-21T03:51:24.6Z,3,REGULAR,3pt,Jump Shot,[],203115,70.90998685939553,21.07843137254902,1610612743,74,83,2021-10-21T03:51:29Z,4350000,-145.0,221.0,1,right,W. Barton 26' 3PT  (14 PTS) (P. Dozier 1 AST),"[203115, 1628408]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.4,Made,14.0,P. Dozier,1628408.0,1.0,,,,,,,,,,,,,,
440,PT01M42.00S,2021-10-21T03:51:36.3Z,3,REGULAR,turnover,bad pass,[],1626166,,,1610612756,74,83,2021-10-21T03:51:40Z,4360000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1630267]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,2.0,Campazzo,1630267.0,,,,,,,,,,,
441,PT01M42.00S,2021-10-21T03:51:36.3Z,3,REGULAR,steal,,[],1630267,,,1610612743,74,83,2021-10-21T03:56:17Z,4370000,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M39.00S,2021-10-21T03:51:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612743,74,83,2021-10-21T03:52:02Z,4380000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Green 2 FT),"[1629661, 201145]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Green,201145.0,,
445,PT01M39.00S,2021-10-21T03:52:21.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201145,,,1610612743,74,84,2021-10-21T03:52:21Z,4400000,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
446,PT01M39.00S,2021-10-21T03:52:40.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201145,,,1610612743,74,85,2021-10-21T03:52:40Z,4410000,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
447,PT01M28.00S,2021-10-21T03:52:54.8Z,3,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612756,74,85,2021-10-21T03:53:05Z,4420000,,,0,,F. Campazzo shooting personal FOUL (1 PF) (Payne 2 FT),"[1630267, 1626166]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Payne,1626166.0,,
449,PT01M28.00S,2021-10-21T03:53:20.2Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,75,85,2021-10-21T03:53:20Z,4440000,,,0,,C. Payne Free Throw 1 of 2 (9 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
450,PT01M28.00S,2021-10-21T03:53:40.6Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,76,85,2021-10-21T03:53:40Z,4450000,,,0,,C. Payne Free Throw 2 of 2 (10 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
451,PT01M02.00S,2021-10-21T03:54:12.9Z,3,REGULAR,3pt,Jump Shot,[],1628408,71.04139290407359,21.813725490196077,1610612743,76,85,2021-10-21T03:54:16Z,4460000,-141.0,220.0,1,right,MISS P. Dozier 26' 3PT,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
452,PT01M00.00S,2021-10-21T03:54:15.0Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,76,85,2021-10-21T03:54:15Z,4470000,,,0,,J. McGee REBOUND (Off:0 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,451.0,7.0,7.0,0.0,,,,,,,
453,PT00M54.90S,2021-10-21T03:54:20.8Z,3,REGULAR,3pt,Jump Shot,[],1629661,8.623521681997373,3.431372549019608,1610612756,79,85,2021-10-21T03:54:24Z,4480000,233.0,29.0,1,left,C. Johnson 3PT  (8 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.46,Made,8.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
