actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
183,PT10M06.00S,2022-04-11T02:10:10.2Z,2,REGULAR,substitution,in,[],1628367,,,1610612756,26,39,2022-04-11T02:10:14Z,1780000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M56.00S,2022-04-11T02:10:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,81.02825229960578,92.64705882352942,1610612756,26,39,2022-04-11T02:10:30Z,1790000,213.0,126.0,1,right,MISS T. Craig 24' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M53.00S,2022-04-11T02:10:30.3Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,26,39,2022-04-11T02:10:30Z,1800000,,,0,,B. Biyombo REBOUND (Off:2 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,184.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
186,PT09M46.00S,2022-04-11T02:10:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202687,91.80354796320631,50.0,1610612756,28,39,2022-04-11T02:10:42Z,1810000,0.0,25.0,1,right,B. Biyombo cutting Layup (4 PTS) (T. Craig 2 AST),"[202687, 1628470]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,2.45,Made,,,,,,,,4.0,T. Craig,1628470.0,2.0,,,,,,,,
188,PT09M25.00S,2022-04-11T02:10:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,19.92444152431012,39.705882352941174,1610612758,28,41,2022-04-11T02:11:02Z,1830000,51.0,135.0,1,left,C. Metu 14' turnaround Jump Shot (2 PTS),[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,14.43,Made,,,,,,,,2.0,,,,,,,,,,,
189,PT09M09.00S,2022-04-11T02:11:14.0Z,2,REGULAR,turnover,lost ball,[],1628470,,,1610612756,28,41,2022-04-11T02:11:27Z,1840000,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1629002]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,,,,,,
190,PT09M09.00S,2022-04-11T02:11:14.0Z,2,REGULAR,steal,,[],1629002,,,1610612758,28,41,2022-04-11T02:15:49Z,1850000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M01.00S,2022-04-11T02:11:22.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,22.552562417871222,50.49019607843137,1610612758,28,43,2022-04-11T02:11:35Z,1860000,-2.0,159.0,1,left,D. Mitchell 15' Jump Shot (8 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,15.95,Made,,,,,,,,8.0,,,,,,,,,,,
192,PT08M39.00S,2022-04-11T02:11:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630994,71.30420499342969,78.67647058823529,1610612756,31,43,2022-04-11T02:11:48Z,1870000,143.0,217.0,1,right,G. Lundberg 26' 3PT  (3 PTS) (T. Craig 3 AST),"[1630994, 1628470]",1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,26.03,Made,,,,,,,,3.0,T. Craig,1628470.0,3.0,,,,,,,,
194,PT08M13.00S,2022-04-11T02:12:10.1Z,2,REGULAR,2pt,Jump Shot,[],1628367,4.944152431011826,82.35294117647058,1610612758,31,43,2022-04-11T02:12:14Z,1890000,-162.0,-6.0,1,left,MISS J. Jackson 16' step back Shot,[1628367],1610612758.0,SAC,step back,,,Jackson,J. Jackson,,,,,16.19,Missed,,,,,,,,,,,,,,,,,,,
195,PT08M10.00S,2022-04-11T02:12:13.1Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,31,43,2022-04-11T02:12:14Z,1900000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
196,PT08M04.00S,2022-04-11T02:12:19.4Z,2,REGULAR,3pt,Jump Shot,[],1628470,91.14651773981603,3.6764705882352944,1610612756,31,43,2022-04-11T02:12:23Z,1910000,-232.0,31.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M00.00S,2022-04-11T02:12:23.4Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612758,31,43,2022-04-11T02:12:23Z,1920000,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
198,PT07M53.00S,2022-04-11T02:12:30.4Z,2,REGULAR,3pt,Jump Shot,[],203087,33.065045992115635,58.57843137254902,1610612758,31,46,2022-04-11T02:12:34Z,1930000,-43.0,258.0,1,left,J. Lamb 26' 3PT pullup (3 PTS),[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,26.18,Made,,,,,,,,3.0,,,,,,,,,,,
199,PT07M33.00S,2022-04-11T02:12:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,91.01511169513797,49.01960784313725,1610612756,31,46,2022-04-11T02:12:52Z,1940000,-5.0,32.0,1,right,MISS E. Payton driving floating Shot,[203901],1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
200,PT07M31.00S,2022-04-11T02:12:51.8Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,31,46,2022-04-11T02:12:52Z,1950000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,199.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
201,PT07M22.00S,2022-04-11T02:13:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629002,27.677398160315374,77.20588235294117,1610612758,31,49,2022-04-11T02:13:07Z,1960000,-136.0,208.0,1,left,C. Metu 24' 3PT  (5 PTS) (D. Mitchell 7 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,24.83,Made,,,,,,,,5.0,D. Mitchell,1630558.0,7.0,,,,,,,,
203,PT07M20.00S,2022-04-11T02:13:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,31,49,2022-04-11T02:13:07Z,1980000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,31,49,2022-04-11T02:15:50Z,1990000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,out,[],203901,,,1610612756,31,49,2022-04-11T02:15:50Z,2000000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,out,[],1629674,,,1610612756,31,49,2022-04-11T02:15:50Z,2010000,,,0,,SUB out: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,out,[],1628367,,,1610612756,31,49,2022-04-11T02:15:50Z,2020000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,31,49,2022-04-11T02:15:50Z,2030000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,in,[],1628988,,,1610612756,31,49,2022-04-11T02:15:50Z,2040000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,in,[],203200,,,1610612756,31,49,2022-04-11T02:15:50Z,2050000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M20.00S,2022-04-11T02:13:47.9Z,2,REGULAR,substitution,in,[],1627745,,,1610612756,31,49,2022-04-11T02:15:50Z,2060000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M06.00S,2022-04-11T02:16:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630688,91.80354796320631,95.58823529411765,1610612756,34,49,2022-04-11T02:16:19Z,2070000,228.0,25.0,1,right,I. Wainright 3PT  (3 PTS) (G. Lundberg 2 AST),"[1630688, 1630994]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,22.92,Made,,,,,,,,3.0,G. Lundberg,1630994.0,2.0,,,,,,,,
214,PT06M44.00S,2022-04-11T02:16:36.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,10.33180026281209,54.166666666666664,1610612758,34,49,2022-04-11T02:16:39Z,2090000,-21.0,45.0,1,left,MISS C. Metu turnaround Hook,[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,,
215,PT06M41.00S,2022-04-11T02:16:39.5Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612758,34,49,2022-04-11T02:16:39Z,2100000,,,0,,D. Jones REBOUND (Off:1 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
216,PT06M37.00S,2022-04-11T02:16:42.9Z,2,REGULAR,turnover,bad pass,[],1627745,,,1610612758,34,49,2022-04-11T02:16:47Z,2110000,,,0,,D. Jones bad pass TURNOVER (1 TO),"[1627745, 1630688]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,1.0,Wainright,1630688.0,,,,,,,,,,,,
217,PT06M37.00S,2022-04-11T02:16:42.9Z,2,REGULAR,steal,,[],1630688,,,1610612756,34,49,2022-04-11T02:16:45Z,2120000,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M32.00S,2022-04-11T02:16:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630994,91.93495400788436,50.245098039215684,1610612756,34,49,2022-04-11T02:16:53Z,2130000,1.0,23.0,1,right,MISS G. Lundberg running Layup - blocked,"[1630994, 1630558]",1610612756.0,PHX,running,,,Lundberg,G. Lundberg,,,,,2.33,Missed,,,,,,,,,,,,Mitchell,1630558.0,,,,,,
219,PT06M32.00S,2022-04-11T02:16:47.7Z,2,REGULAR,block,,[],1630558,,,1610612756,34,49,2022-04-11T02:16:50Z,2140000,,,0,,D. Mitchell BLOCK (1 BLK),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M28.00S,2022-04-11T02:16:51.7Z,2,REGULAR,rebound,defensive,[],203200,,,1610612758,34,49,2022-04-11T02:18:02Z,2150000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
221,PT06M27.00S,2022-04-11T02:17:01.6Z,2,REGULAR,foul,personal,[],1630688,,,1610612758,34,49,2022-04-11T02:18:13Z,2160000,,,0,,I. Wainright personal FOUL (2 PF),"[1630688, 203200]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Holiday,203200.0,
223,PT06M27.00S,2022-04-11T02:17:15.0Z,2,REGULAR,substitution,out,[],202687,,,1610612758,34,49,2022-04-11T02:17:17Z,2180000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M27.00S,2022-04-11T02:17:15.0Z,2,REGULAR,substitution,in,[],201580,,,1610612758,34,49,2022-04-11T02:17:17Z,2190000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M19.00S,2022-04-11T02:17:33.8Z,2,REGULAR,turnover,lost ball,[],1630558,,,1610612758,34,49,2022-04-11T02:17:37Z,2200000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1630994]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,1.0,Lundberg,1630994.0,,,,,,,,,,,,
226,PT06M19.00S,2022-04-11T02:17:33.8Z,2,REGULAR,steal,,[],1630994,,,1610612756,34,49,2022-04-11T02:17:35Z,2210000,,,0,,G. Lundberg STEAL (1 STL),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M11.00S,2022-04-11T02:17:42.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,93.24901445466492,3.1862745098039214,1610612756,34,49,2022-04-11T02:17:48Z,2220000,-234.0,11.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
228,PT06M05.00S,2022-04-11T02:17:48.3Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,34,49,2022-04-11T02:17:48Z,2230000,,,0,,J. McGee REBOUND (Off:3 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,227.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
229,PT06M05.00S,2022-04-11T02:17:47.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,94.40999984741211,50.0,1610612756,36,49,2022-04-11T02:17:47Z,2240000,0.0,0.0,1,right,J. McGee tip DUNK (10 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,,,,10.0,,,,,,,,,,,
230,PT05M52.00S,2022-04-11T02:18:00.2Z,2,REGULAR,2pt,Jump Shot,[],203087,11.383048620236531,68.62745098039215,1610612758,36,51,2022-04-11T02:18:05Z,2250000,-93.0,55.0,1,left,J. Lamb 10' turnaround Jump Shot (5 PTS),[203087],1610612758.0,SAC,turnaround,,,Lamb,J. Lamb,,,,,10.79,Made,,,,,,,,5.0,,,,,,,,,,,
231,PT05M39.00S,2022-04-11T02:18:14.2Z,2,REGULAR,turnover,lost ball,[],201580,,,1610612756,36,51,2022-04-11T02:18:17Z,2260000,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 1629002]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,,,,,,
232,PT05M39.00S,2022-04-11T02:18:14.2Z,2,REGULAR,steal,,[],1629002,,,1610612758,36,51,2022-04-11T02:18:16Z,2270000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M30.00S,2022-04-11T02:18:24.8Z,2,REGULAR,foul,personal,[],201580,,,1610612758,36,51,2022-04-11T02:18:31Z,2280000,,,0,,J. McGee personal FOUL (1 PF),"[201580, 1627745]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Jones,1627745.0,
235,PT05M30.00S,2022-04-11T02:18:33.4Z,2,REGULAR,substitution,out,[],1630994,,,1610612758,36,51,2022-04-11T02:18:37Z,2300000,,,0,,SUB out: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M30.00S,2022-04-11T02:18:33.4Z,2,REGULAR,substitution,in,[],1629013,,,1610612758,36,51,2022-04-11T02:18:37Z,2310000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M25.00S,2022-04-11T02:18:50.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203200,31.35676741130092,67.40196078431373,1610612758,36,54,2022-04-11T02:18:55Z,2320000,-87.0,242.0,1,left,J. Holiday 25' 3PT  (16 PTS) (D. Mitchell 8 AST),"[203200, 1630558]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.74,Made,,,,,,,,16.0,D. Mitchell,1630558.0,8.0,,,,,,,,
239,PT05M06.00S,2022-04-11T02:19:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629661,95.48291721419186,3.1862745098039214,1610612756,39,54,2022-04-11T02:19:12Z,2340000,-234.0,-10.0,1,right,C. Johnson 3PT  (5 PTS) (A. Holiday 1 AST),"[1629661, 1628988]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.43,Made,,,,,,,,5.0,A. Holiday,1628988.0,1.0,,,,,,,,
241,PT04M53.00S,2022-04-11T02:19:22.2Z,2,REGULAR,2pt,Jump Shot,[],1630558,20.05584756898817,68.13725490196079,1610612758,39,54,2022-04-11T02:19:26Z,2360000,-91.0,136.0,1,left,MISS D. Mitchell 16' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,16.35,Missed,,,,,,,,,,,,,,,,,,,
242,PT04M50.00S,2022-04-11T02:19:25.2Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,39,54,2022-04-11T02:19:26Z,2370000,,,0,,J. McGee REBOUND (Off:3 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,241.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
243,PT04M40.00S,2022-04-11T02:19:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,93.9060446780552,3.6764705882352944,1610612756,42,54,2022-04-11T02:19:39Z,2380000,-232.0,5.0,1,right,L. Shamet 3PT  (10 PTS) (A. Holiday 2 AST),"[1629013, 1628988]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.16,Made,,,,,,,,10.0,A. Holiday,1628988.0,2.0,,,,,,,,
245,PT04M31.00S,2022-04-11T02:19:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,42,54,2022-04-11T02:19:49Z,2400000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,42,54,2022-04-11T02:22:47Z,2410000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,out,[],203200,,,1610612758,42,54,2022-04-11T02:22:47Z,2420000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,out,[],203087,,,1610612758,42,54,2022-04-11T02:22:47Z,2430000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,in,[],1626168,,,1610612758,42,54,2022-04-11T02:22:47Z,2440000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,in,[],203084,,,1610612758,42,54,2022-04-11T02:22:47Z,2450000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M31.00S,2022-04-11T02:21:39.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612758,42,54,2022-04-11T02:22:47Z,2460000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M26.00S,2022-04-11T02:23:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612758,42,54,2022-04-11T02:23:30Z,2470000,,,0,,A. Holiday personal FOUL (3 PF) (DiVincenzo 2 FT),"[1628988, 1628978]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,DiVincenzo,1628978.0,
254,PT04M26.00S,2022-04-11T02:23:31.3Z,2,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,42,55,2022-04-11T02:23:31Z,2490000,,,0,,D. DiVincenzo Free Throw 1 of 2 (1 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
255,PT04M26.00S,2022-04-11T02:23:43.7Z,2,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,42,56,2022-04-11T02:23:43Z,2500000,,,0,,D. DiVincenzo Free Throw 2 of 2 (2 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
256,PT04M12.00S,2022-04-11T02:24:00.1Z,2,REGULAR,foul,personal,[],1628978,,,1610612756,42,56,2022-04-11T02:24:07Z,2510000,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1629013]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Shamet,1629013.0,
258,PT04M08.00S,2022-04-11T02:24:19.8Z,2,REGULAR,2pt,Jump Shot,[],1628988,77.34888304862024,49.26470588235294,1610612756,42,56,2022-04-11T02:24:26Z,2530000,-4.0,160.0,1,right,MISS A. Holiday 16' pullup Shot,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M06.00S,2022-04-11T02:24:21.8Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,42,56,2022-04-11T02:43:42Z,2540000,,,0,,J. McGee REBOUND (Off:4 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,258.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
262,PT04M06.00S,2022-04-11T02:24:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,91.67214191852825,50.98039215686274,1610612756,42,56,2022-04-11T02:43:19Z,2545000,5.0,26.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M06.00S,2022-04-11T02:24:29.3Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,42,56,2022-04-11T02:43:19Z,2547500,,,0,,J. McGee REBOUND (Off:5 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,262.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
260,PT04M02.00S,2022-04-11T02:24:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,90.22667542706965,42.15686274509804,1610612756,42,56,2022-04-11T02:44:06Z,2550000,-39.0,39.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M02.00S,2022-04-11T02:24:29.3Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,42,56,2022-04-11T02:44:06Z,2560000,,,0,,J. McGee REBOUND (Off:6 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,260.0,7.0,1.0,6.0,,,,,,,,,,,,,,,
266,PT04M00.00S,2022-04-11T02:24:36.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,74.32654402102497,85.29411764705883,1610612756,42,56,2022-04-11T02:30:46Z,2565000,176.0,189.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M58.00S,2022-04-11T02:24:38.2Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,42,56,2022-04-11T02:30:46Z,2567500,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
264,PT03M45.00S,2022-04-11T02:24:43.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,23.078186596583443,92.64705882352942,1610612758,42,59,2022-04-11T02:25:07Z,2590000,-213.0,164.0,1,left,D. DiVincenzo 26' 3PT  (5 PTS) (D. Jones 2 AST),"[1628978, 1627745]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.92,Made,,,,,,,,5.0,D. Jones,1627745.0,2.0,,,,,,,,
268,PT03M25.00S,2022-04-11T02:25:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,76.95466491458606,87.5,1610612756,42,59,2022-04-11T02:25:10Z,2610000,188.0,164.0,1,right,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2022-04-11T02:25:02.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,42,59,2022-04-11T02:25:10Z,2620000,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,268.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
270,PT03M19.00S,2022-04-11T02:25:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612758,42,59,2022-04-11T02:25:27Z,2630000,,,0,,J. McGee personal FOUL (2 PF) (Jones 2 FT),"[201580, 1627745]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Jones,1627745.0,
