actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
447,PT04M03.00S,2021-12-20T02:36:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,91.14651773981603,57.35294117647059,1610612766,94,61,2021-12-20T02:36:22Z,4370000,37.0,31.0,1,right,MISS L. Ball driving floating bank Shot,[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
448,PT04M01.00S,2021-12-20T02:36:21.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,94,61,2021-12-20T02:36:22Z,4380000,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,447.0,6.0,6.0,0.0,,,,,,,,,
449,PT03M52.00S,2021-12-20T02:36:30.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,8.492115637319317,3.9215686274509802,1610612756,97,61,2021-12-20T02:36:34Z,4390000,230.0,27.0,1,left,C. Johnson 3PT  (6 PTS) (M. Bridges 5 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.2,Made,6.0,M. Bridges,1628969.0,5.0,,,,,,,,,,,,,,,
451,PT03M33.00S,2021-12-20T02:36:53.2Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612766,97,61,2021-12-20T02:37:10Z,4410000,,,0,,J. McGee shooting personal FOUL (3 PF) (Washington 2 FT),"[201580, 1629023]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,1662.0,,,,,,3.0,0.0,Washington,1629023.0,,,,,
453,PT03M33.00S,2021-12-20T02:37:21.6Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,97,62,2021-12-20T02:37:21Z,4430000,,,0,,P. Washington Free Throw 1 of 2 (9 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
454,PT03M33.00S,2021-12-20T02:37:22.4Z,3,REGULAR,substitution,out,[],1626164,,,1610612766,97,62,2021-12-20T02:37:27Z,4440000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M33.00S,2021-12-20T02:37:22.4Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,97,62,2021-12-20T02:37:27Z,4450000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M33.00S,2021-12-20T02:37:22.4Z,3,REGULAR,substitution,in,[],1629013,,,1610612766,97,62,2021-12-20T02:37:27Z,4460000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M33.00S,2021-12-20T02:37:22.4Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,97,62,2021-12-20T02:37:27Z,4470000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M33.00S,2021-12-20T02:37:39.9Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,97,63,2021-12-20T02:37:39Z,4480000,,,0,,P. Washington Free Throw 2 of 2 (10 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
459,PT03M13.00S,2021-12-20T02:38:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,9.543363994743759,46.32352941176471,1610612756,99,63,2021-12-20T02:39:11Z,4490000,18.0,37.0,1,left,J. McGee Layup (8 PTS) (L. Shamet 1 AST),"[201580, 1629013]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,4.15,Made,8.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,,,,,
461,PT03M01.00S,2021-12-20T02:38:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.47371879106439,48.529411764705884,1610612766,99,65,2021-12-20T02:38:18Z,4510000,-7.0,112.0,1,right,K. Oubre Jr. 11' driving floating Jump Shot (6 PTS) (P. Washington 2 AST),"[1626162, 1629023]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,11.24,Made,6.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,,
462,PT02M50.00S,2021-12-20T02:38:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,11.645860709592641,46.07843137254902,1610612756,101,65,2021-12-20T02:38:28Z,4520000,20.0,57.0,1,left,J. McGee 6' driving finger roll Layup (10 PTS),[201580],1610612756.0,PHX,driving finger roll,,,McGee,J. McGee,,,,,6.03,Made,10.0,,,,,,,,,,,,,,,,,,
463,PT02M38.00S,2021-12-20T02:38:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.40932982917214,56.61764705882353,1610612766,101,67,2021-12-20T02:38:38Z,4530000,33.0,28.0,1,right,M. Bridges alley-oop Layup (21 PTS) (P. Washington 3 AST),"[1628970, 1629023]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,4.35,Made,21.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,,
466,PT02M32.00S,2021-12-20T02:38:43.9Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,101,67,2021-12-20T02:39:04Z,4550000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,,,,,,,1662.0,1.0,,,,,,,,,,,,,
467,PT02M32.00S,2021-12-20T02:38:54.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,101,67,2021-12-20T02:38:54Z,4560000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M18.00S,2021-12-20T02:41:50.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,77.4802890932983,88.48039215686273,1610612766,101,70,2021-12-20T02:41:54Z,4570000,192.0,159.0,1,right,M. Bridges 24' 3PT step back (24 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,24.97,Made,24.0,,,,,,,,,,,,,,,,,,
469,PT02M00.00S,2021-12-20T02:42:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,8.09789750328515,57.59803921568627,1610612756,103,70,2021-12-20T02:42:10Z,4580000,-38.0,24.0,1,left,J. McGee driving Layup (12 PTS) (C. Payne 2 AST),"[201580, 1626166]",1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,4.47,Made,12.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,,
471,PT01M51.00S,2021-12-20T02:42:17.1Z,3,REGULAR,3pt,Jump Shot,[],1629023,70.51576872536137,73.52941176470588,1610612766,103,73,2021-12-20T02:42:20Z,4600000,118.0,225.0,1,right,P. Washington 25' 3PT  (13 PTS) (J. McDaniels 2 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.36,Made,13.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,,
473,PT01M36.00S,2021-12-20T02:42:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.915243101182654,56.61764705882353,1610612756,105,73,2021-12-20T02:42:36Z,4620000,-33.0,13.0,1,left,C. Johnson driving Layup (8 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,3.54,Made,8.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,,
475,PT01M30.00S,2021-12-20T02:42:37.7Z,3,REGULAR,turnover,bad pass,[],202397,,,1610612766,105,73,2021-12-20T02:43:13Z,4640000,,,0,,I. Smith bad pass TURNOVER (3 TO),"[202397, 1626166]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,3.0,,,,,,,,,Payne,1626166.0,,,
476,PT01M30.00S,2021-12-20T02:42:37.7Z,3,REGULAR,steal,,[],1626166,,,1610612756,105,73,2021-12-20T02:42:39Z,4650000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M23.00S,2021-12-20T02:42:45.0Z,3,REGULAR,turnover,lost ball,[],201580,,,1610612756,105,73,2021-12-20T02:42:49Z,4660000,,,0,,J. McGee lost ball TURNOVER (2 TO),"[201580, 1629023]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,2.0,,,,,,,,,Washington,1629023.0,,,
478,PT01M23.00S,2021-12-20T02:42:45.0Z,3,REGULAR,steal,,[],1629023,,,1610612766,105,73,2021-12-20T02:42:46Z,4670000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M17.00S,2021-12-20T02:42:50.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,92.19776609724047,59.55882352941176,1610612766,105,75,2021-12-20T02:42:57Z,4680000,48.0,21.0,1,right,M. Bridges running alley-oop DUNK (26 PTS) (I. Smith 1 AST),"[1628970, 202397]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,5.21,Made,26.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,,
481,PT01M07.00S,2021-12-20T02:43:03.0Z,3,REGULAR,foul,personal,['2freethrow'],202397,,,1610612756,105,75,2021-12-20T02:43:09Z,4700000,,,0,,I. Smith shooting personal FOUL (2 PF) (Shamet 2 FT),"[202397, 1629013]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,,,,201638.0,,,,,,2.0,0.0,Shamet,1629013.0,,,,,
483,PT01M07.00S,2021-12-20T02:43:32.9Z,3,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,105,75,2021-12-20T02:43:32Z,4720000,,,0,,MISS L. Shamet Free Throw 1 of 2,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
484,PT01M07.00S,2021-12-20T02:43:32.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,105,75,2021-12-20T02:43:32Z,4730000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,,
485,PT01M07.00S,2021-12-20T02:43:44.9Z,3,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,106,75,2021-12-20T02:43:44Z,4740000,,,0,,L. Shamet Free Throw 2 of 2 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
486,PT00M51.80S,2021-12-20T02:44:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629023,67.62483574244416,52.69607843137255,1610612766,106,75,2021-12-20T02:44:04Z,4750000,13.0,252.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
487,PT00M49.30S,2021-12-20T02:44:03.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,106,75,2021-12-20T02:44:04Z,4760000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,,,,
488,PT00M36.30S,2021-12-20T02:44:17.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,6.521024967148489,97.05882352941177,1610612756,106,75,2021-12-20T02:44:21Z,4770000,-235.0,9.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M34.30S,2021-12-20T02:44:19.1Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,106,75,2021-12-20T02:44:21Z,4780000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,488.0,3.0,2.0,1.0,,,,,,,,,
490,PT00M32.30S,2021-12-20T02:44:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,10.200394218134035,54.166666666666664,1610612756,106,75,2021-12-20T02:44:24Z,4790000,-21.0,43.0,1,left,MISS M. Bridges putback Layup,[1628969],1610612756.0,PHX,putback,,,Bridges,M. Bridges,,,,,4.81,Missed,,,,,,,,,,,,,,,,,,,
491,PT00M31.20S,2021-12-20T02:44:22.2Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,106,75,2021-12-20T02:44:22Z,4800000,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,490.0,4.0,2.0,2.0,,,,,,,,,
492,PT00M30.40S,2021-12-20T02:44:23.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,7.5722733245729295,54.41176470588235,1610612756,108,75,2021-12-20T02:46:58Z,4810000,-22.0,19.0,1,left,M. Bridges fadeaway Jump Shot (16 PTS),[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,2.89,Made,16.0,,,,,,,,,,,,,,,,,,
493,PT00M21.80S,2021-12-20T02:44:36.0Z,3,REGULAR,3pt,Jump Shot,[],202397,90.48948751642575,3.6764705882352944,1610612766,108,78,2021-12-20T02:44:39Z,4820000,-232.0,37.0,1,right,I. Smith 3PT  (5 PTS) (P. Washington 4 AST),"[202397, 1629023]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,23.45,Made,5.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,,
495,PT00M05.50S,2021-12-20T02:44:55.6Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612756,108,78,2021-12-20T02:44:59Z,4840000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1628970]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,1.0,,,,,,,,,Bridges,1628970.0,,,
496,PT00M05.50S,2021-12-20T02:44:55.6Z,3,REGULAR,steal,,[],1628970,,,1610612766,108,78,2021-12-20T02:46:45Z,4850000,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M02.40S,2021-12-20T02:44:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,91.67214191852825,47.794117647058826,1610612766,108,80,2021-12-20T02:45:03Z,4860000,-11.0,26.0,1,right,K. Oubre Jr. running Layup (8 PTS) (I. Smith 2 AST),"[1626162, 202397]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,2.8,Made,8.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,,,
512,PT00M00.00S,2021-12-20T02:48:45.1Z,3,REGULAR,memo,,[],0,,,1610612756,108,80,2021-12-20T03:06:47Z,4885000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Season High Points in 3rd Qtr, 39 (prev. 37 10/22 @ LAL, 11/4 vs HOU)"
501,PT00M00.00S,2021-12-20T02:45:10.3Z,3,REGULAR,period,end,[],0,,,1610612756,108,80,2021-12-20T02:45:49Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-20T02:47:21.0Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,108,80,2021-12-20T02:47:38Z,4910000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-20T02:47:21.0Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612756,108,80,2021-12-20T02:47:38Z,4920000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-20T02:47:21.0Z,4,REGULAR,substitution,in,['startperiod'],203901,,,1610612756,108,80,2021-12-20T02:47:38Z,4930000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-20T02:47:21.0Z,4,REGULAR,substitution,in,['startperiod'],1630547,,,1610612756,108,80,2021-12-20T02:47:38Z,4940000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-20T02:47:46.3Z,4,REGULAR,period,start,[],0,,,1610612756,108,80,2021-12-20T02:47:46Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M49.00S,2021-12-20T02:47:59.6Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,108,80,2021-12-20T02:50:00Z,4960000,,,0,,C. Payne step out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,step,,,Payne,C. Payne,,,,,,,,,,,201638.0,2.0,,,,,,,,,,,,,
508,PT11M36.00S,2021-12-20T02:48:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,94.82588699080158,3.9215686274509802,1610612766,108,80,2021-12-20T02:48:47Z,4970000,-230.0,-4.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M35.00S,2021-12-20T02:48:21.2Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,108,80,2021-12-20T02:48:47Z,4980000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,508.0,4.0,3.0,1.0,,,,,,,,,
510,PT11M28.00S,2021-12-20T02:48:30.6Z,4,REGULAR,foul,personal,[],202397,,,1610612756,108,80,2021-12-20T02:48:35Z,4990000,,,0,,I. Smith personal FOUL (3 PF),"[202397, 1626166]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,201638.0,,,,,,3.0,0.0,Payne,1626166.0,,,,,
513,PT11M18.00S,2021-12-20T02:49:08.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,8.754927726675426,46.32352941176471,1610612756,110,80,2021-12-20T02:50:21Z,5020000,18.0,30.0,1,left,J. McGee alley-oop DUNK (14 PTS) (C. Payne 4 AST),"[201580, 1626166]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,3.5,Made,14.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,,
515,PT10M57.00S,2021-12-20T02:49:27.1Z,4,REGULAR,3pt,Jump Shot,[],1629667,66.96780551905388,48.03921568627451,1610612766,110,80,2021-12-20T02:49:30Z,5040000,-10.0,258.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
516,PT10M55.00S,2021-12-20T02:49:29.1Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,110,80,2021-12-20T02:49:30Z,5050000,,,0,,J. McGee REBOUND (Off:1 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,515.0,5.0,4.0,1.0,,,,,,,,,
517,PT10M39.00S,2021-12-20T02:49:45.1Z,4,REGULAR,turnover,lost ball,[],203901,,,1610612756,110,80,2021-12-20T02:50:30Z,5060000,,,0,,E. Payton lost ball TURNOVER (3 TO),"[203901, 1629023]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,3.0,,,,,,,,,Washington,1629023.0,,,
518,PT10M39.00S,2021-12-20T02:49:45.1Z,4,REGULAR,steal,,[],1629023,,,1610612766,110,80,2021-12-20T02:49:48Z,5070000,,,0,,P. Washington STEAL (2 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M37.00S,2021-12-20T02:49:52.1Z,4,REGULAR,foul,personal,['2freethrow'],203901,,,1610612766,110,80,2021-12-20T02:50:06Z,5080000,,,0,,E. Payton shooting personal FOUL (3 PF) (McDaniels 2 FT),"[203901, 1629667]",1610612756.0,PHX,shooting,,,Payton,E. Payton,,,,,,,,,,,1662.0,,,,,,3.0,0.0,McDaniels,1629667.0,,,,,
521,PT10M37.00S,2021-12-20T02:50:21.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629667,,,1610612766,110,81,2021-12-20T02:50:36Z,5100000,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
522,PT10M37.00S,2021-12-20T02:50:21.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629667,,,1610612766,110,81,2021-12-20T02:50:36Z,5110000,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,,
523,PT10M34.00S,2021-12-20T02:50:24.2Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,110,81,2021-12-20T02:50:36Z,5120000,,,0,,J. McGee REBOUND (Off:1 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,522.0,6.0,5.0,1.0,,,,,,,,,
524,PT10M23.00S,2021-12-20T02:50:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,6.1268068331143235,96.32352941176471,1610612756,110,81,2021-12-20T02:50:50Z,5130000,-232.0,5.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
525,PT10M21.00S,2021-12-20T02:50:49.1Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,110,81,2021-12-20T02:50:50Z,5140000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,524.0,1.0,1.0,0.0,,,,,,,,,
526,PT10M04.00S,2021-12-20T02:51:06.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,88.91261498028909,50.0,1610612766,110,81,2021-12-20T02:51:13Z,5150000,0.0,52.0,1,right,MISS P. Washington Hook,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,,
527,PT10M03.00S,2021-12-20T02:51:07.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,110,81,2021-12-20T02:51:13Z,5160000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,526.0,3.0,3.0,0.0,,,,,,,,,
528,PT10M03.00S,2021-12-20T02:51:10.0Z,4,REGULAR,foul,personal,[],202397,,,1610612756,110,81,2021-12-20T02:51:19Z,5170000,,,0,,I. Smith personal FOUL (4 PF),"[202397, 1629661]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,1662.0,,,,,,4.0,0.0,Johnson,1629661.0,,,,,
530,PT09M52.00S,2021-12-20T02:51:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,7.966491458607096,2.941176470588235,1610612756,110,81,2021-12-20T02:51:42Z,5190000,235.0,22.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,,
531,PT09M49.00S,2021-12-20T02:51:42.2Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,110,81,2021-12-20T02:51:42Z,5200000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,530.0,3.0,2.0,1.0,,,,,,,,,
532,PT09M45.00S,2021-12-20T02:51:49.9Z,4,REGULAR,foul,personal,[],201580,,,1610612766,110,81,2021-12-20T02:52:00Z,5210000,,,0,,J. McGee personal FOUL (4 PF),"[201580, 1629023]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,1662.0,,,,,,4.0,0.0,Washington,1629023.0,,,,,
534,PT09M31.00S,2021-12-20T02:52:24.4Z,4,REGULAR,3pt,Jump Shot,[],202397,66.83639947437582,47.30392156862745,1610612766,110,81,2021-12-20T02:52:27Z,5230000,-13.0,259.0,1,right,MISS I. Smith 25' pullup 3PT,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
535,PT09M28.00S,2021-12-20T02:52:27.4Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,110,81,2021-12-20T02:52:27Z,5240000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,534.0,7.0,6.0,1.0,,,,,,,,,
536,PT09M16.00S,2021-12-20T02:52:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.783837056504599,40.68627450980392,1610612756,112,81,2021-12-20T02:52:43Z,5250000,47.0,11.0,1,left,C. Johnson alley-oop Layup (10 PTS) (J. McGee 1 AST),"[1629661, 201580]",1610612756.0,PHX,alley-oop,,,Johnson,C. Johnson,,,,,4.8,Made,10.0,J. McGee,201580.0,1.0,,,,,,,,,,,,,,,
538,PT09M01.00S,2021-12-20T02:52:53.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630547,86.94152431011827,49.01960784313725,1610612766,112,81,2021-12-20T02:52:57Z,5280000,-5.0,70.0,1,right,MISS J. Bouknight 7' driving Hook,[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,,
539,PT08M59.00S,2021-12-20T02:52:55.9Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,112,81,2021-12-20T02:52:57Z,5290000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,538.0,1.0,1.0,0.0,,,,,,,,,
