actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
273,PT04M10.00S,2021-10-28T02:54:00.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612756,48,40,2021-10-28T02:54:38Z,2680000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M10.00S,2021-10-28T02:54:15.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626164,,,1610612756,49,40,2021-10-28T02:54:15Z,2690000,,,0,,D. Booker Free Throw 1 of 1 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
275,PT03M51.00S,2021-10-28T02:54:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,18.478975032851512,50.245098039215684,1610612758,49,40,2021-10-28T02:54:41Z,2700000,-1.0,121.0,1,left,MISS B. Hield 12' driving floating Shot,[1627741],1610612758.0,SAC,driving floating,,,Hield,B. Hield,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M50.00S,2021-10-28T02:54:37.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,49,40,2021-10-28T02:54:41Z,2710000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,
277,PT03M41.00S,2021-10-28T02:54:47.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,88.51839684625493,95.34313725490196,1610612756,49,40,2021-10-28T02:54:52Z,2720000,227.0,55.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M38.00S,2021-10-28T02:54:50.0Z,2,REGULAR,rebound,offensive,[],203901,,,1610612756,49,40,2021-10-28T02:54:52Z,2730000,,,0,,E. Payton REBOUND (Off:1 Def:0),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,277.0,1.0,0.0,1.0,,,,,,,,,,,,,,
279,PT03M38.00S,2021-10-28T02:54:52.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203901,94.40999984741211,50.0,1610612756,51,40,2021-10-28T02:54:52Z,2740000,0.0,0.0,1,right,E. Payton tip DUNK (7 PTS),[203901],1610612756.0,PHX,tip,,,Payton,E. Payton,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
280,PT03M38.00S,2021-10-28T02:55:02.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,51,40,2021-10-28T02:55:02Z,2750000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M38.00S,2021-10-28T02:56:00.2Z,2,REGULAR,substitution,out,[],203458,,,1610612758,51,40,2021-10-28T02:56:24Z,2760000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M38.00S,2021-10-28T02:56:00.2Z,2,REGULAR,substitution,in,[],1626158,,,1610612758,51,40,2021-10-28T02:56:24Z,2770000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M24.00S,2021-10-28T02:56:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.178055190538765,55.14705882352941,1610612758,51,42,2021-10-28T02:56:53Z,2780000,-26.0,15.0,1,left,H. Barnes driving Layup (10 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.98,Made,10.0,,,,,,,,,,,,,,,,,,
284,PT03M08.00S,2021-10-28T02:57:06.4Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612756,51,42,2021-10-28T02:57:11Z,2790000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Payton 2 FT),"[1630558, 203901]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Payton,203901.0,,,,,,
286,PT03M08.00S,2021-10-28T02:57:29.3Z,2,REGULAR,freethrow,1 of 2,[],203901,,,1610612756,51,42,2021-10-28T02:57:29Z,2810000,,,0,,MISS E. Payton Free Throw 1 of 2,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2021-10-28T02:57:29.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,51,42,2021-10-28T02:57:29Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT03M08.00S,2021-10-28T02:57:44.9Z,2,REGULAR,freethrow,2 of 2,[],203901,,,1610612756,52,42,2021-10-28T02:57:44Z,2830000,,,0,,E. Payton Free Throw 2 of 2 (8 PTS),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
289,PT02M56.00S,2021-10-28T02:58:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628368,33.196452036793694,63.970588235294116,1610612758,52,45,2021-10-28T02:58:11Z,2840000,-70.0,260.0,1,left,D. Fox 26' 3PT bank (8 PTS) (D. Mitchell 2 AST),"[1628368, 1630558]",1610612758.0,SAC,bank,,,Fox,D. Fox,,,,,26.87,Made,8.0,,,,,,,,,,,,,D. Mitchell,1630558.0,2.0,,,
291,PT02M34.00S,2021-10-28T02:58:26.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.67214191852825,53.92156862745098,1610612756,52,45,2021-10-28T02:58:29Z,2860000,20.0,26.0,1,right,MISS D. Ayton Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M33.00S,2021-10-28T02:58:27.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,52,45,2021-10-28T02:58:27Z,2870000,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,291.0,10.0,7.0,3.0,,,,,,,,,,,,,,
293,PT02M32.00S,2021-10-28T02:58:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.72339027595268,51.71568627450981,1610612756,54,45,2021-10-28T02:58:33Z,2880000,9.0,16.0,1,right,D. Ayton putback Layup (16 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,1.81,Made,16.0,,,,,,,,,,,,,,,,,,
294,PT02M15.00S,2021-10-28T02:58:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.850854139290407,43.38235294117647,1610612758,54,45,2021-10-28T02:59:05Z,2890000,33.0,96.0,1,left,MISS D. Fox 10' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M13.00S,2021-10-28T02:58:47.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,54,45,2021-10-28T02:59:05Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,
296,PT02M13.00S,2021-10-28T02:59:06.2Z,2,REGULAR,substitution,out,[],203901,,,1610612758,54,45,2021-10-28T02:59:14Z,2910000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M13.00S,2021-10-28T02:59:06.2Z,2,REGULAR,substitution,in,[],101108,,,1610612758,54,45,2021-10-28T02:59:14Z,2920000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M05.00S,2021-10-28T02:59:33.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,28.991458607095925,76.47058823529412,1610612758,54,48,2021-10-28T02:59:37Z,2930000,-132.0,220.0,1,left,B. Hield 25' 3PT  (6 PTS) (R. Holmes 2 AST),"[1627741, 1626158]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.68,Made,6.0,,,,,,,,,,,,,R. Holmes,1626158.0,2.0,,,
300,PT02M05.00S,2021-10-28T02:59:36.7Z,2,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612758,54,48,2021-10-28T02:59:45Z,2950000,,,0,,D. Booker shooting personal FOUL (2 PF) (Hield 1 FT),"[1626164, 1627741]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Hield,1627741.0,,,,,,
302,PT02M05.00S,2021-10-28T03:00:05.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627741,,,1610612758,54,49,2021-10-28T03:00:05Z,2970000,,,0,,B. Hield Free Throw 1 of 1 (7 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
307,PT01M55.00S,2021-10-28T03:00:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,90.40735873850197,46.22395833333333,1610612756,54,49,2021-10-28T03:04:02Z,2975000,-19.0,38.0,1,right,MISS D. Booker driving Layup - blocked,"[1626164, 1627741]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,4.22,Missed,,,,,,,,,,,,,,,,,Hield,1627741.0,
308,PT01M55.00S,2021-10-28T03:00:13.8Z,2,REGULAR,block,,[],1627741,,,1610612756,54,49,2021-10-28T03:01:02Z,2977500,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M54.00S,2021-10-28T03:00:14.8Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,54,49,2021-10-28T03:04:02Z,2978750,,,0,,D. Booker REBOUND (Off:2 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,307.0,3.0,1.0,2.0,,,,,,,,,,,,,,
303,PT01M53.00S,2021-10-28T03:00:22.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,87.46714848883047,50.73529411764706,1610612756,56,49,2021-10-28T03:01:02Z,2980000,4.0,65.0,1,right,D. Booker 6' Jump Shot (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,6.54,Made,12.0,,,,,,,,,,,,,,,,,,
304,PT01M53.00S,2021-10-28T03:00:25.0Z,2,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612756,56,49,2021-10-28T03:00:33Z,2990000,,,0,,B. Hield shooting personal FOUL (1 PF) (Booker 1 FT),"[1627741, 1626164]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Booker,1626164.0,,,,,,
306,PT01M53.00S,2021-10-28T03:00:50.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626164,,,1610612756,57,49,2021-10-28T03:01:02Z,3010000,,,0,,D. Booker Free Throw 1 of 1 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
310,PT01M40.00S,2021-10-28T03:01:04.8Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612758,57,49,2021-10-28T03:01:11Z,3020000,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 101108]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,3.0,Paul,101108.0,,,,,,,,,,,
311,PT01M40.00S,2021-10-28T03:01:04.8Z,2,REGULAR,steal,,[],101108,,,1610612756,57,49,2021-10-28T03:01:06Z,3030000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M35.00S,2021-10-28T03:01:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203109,94.82588699080158,48.77450980392157,1610612756,59,49,2021-10-28T03:01:15Z,3040000,-6.0,-4.0,1,right,J. Crowder running Layup (4 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,0.72,Made,4.0,,,,,,,,,,,,,D. Booker,1626164.0,3.0,,,
314,PT01M09.00S,2021-10-28T03:01:35.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,19.398817345597898,91.91176470588235,1610612758,59,49,2021-10-28T03:01:39Z,3060000,-210.0,130.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M07.00S,2021-10-28T03:01:37.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,59,49,2021-10-28T03:01:39Z,3070000,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,314.0,11.0,8.0,3.0,,,,,,,,,,,,,,
316,PT01M06.00S,2021-10-28T03:01:40.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,59,49,2021-10-28T03:01:40Z,3080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M48.00S,2021-10-28T03:02:08.8Z,2,REGULAR,2pt,Jump Shot,[],1626164,88.64980289093299,68.87254901960785,1610612756,61,49,2021-10-28T03:02:11Z,3090000,94.0,54.0,1,right,D. Booker 10' step back Jump Shot (15 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,10.89,Made,15.0,,,,,,,,,,,,,C. Paul,101108.0,6.0,,,
319,PT00M34.20S,2021-10-28T03:02:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.908672798948752,50.73529411764706,1610612758,61,51,2021-10-28T03:02:29Z,3110000,-4.0,59.0,1,left,D. Fox step back Jump Shot (10 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,5.95,Made,10.0,,,,,,,,,,,,,,,,,,
320,PT00M11.70S,2021-10-28T03:02:54.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,87.33574244415243,15.196078431372548,1610612756,61,51,2021-10-28T03:02:59Z,3120000,-174.0,67.0,1,right,MISS D. Booker 18' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,18.63,Missed,,,,,,,,,,,,,,,,,,,
321,PT00M07.00S,2021-10-28T03:02:58.9Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,61,51,2021-10-28T03:02:59Z,3130000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,,,,,,
322,PT00M02.60S,2021-10-28T03:03:03.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626158,7.440867279894875,48.77450980392157,1610612758,61,53,2021-10-28T03:03:08Z,3140000,6.0,17.0,1,left,R. Holmes running alley-oop DUNK (8 PTS) (D. Mitchell 3 AST),"[1626158, 1630558]",1610612758.0,SAC,running alley-oop,,,Holmes,R. Holmes,,,,,1.84,Made,8.0,,,,,,,,,,,,,D. Mitchell,1630558.0,3.0,,,
324,PT00M00.10S,2021-10-28T03:03:12.0Z,2,REGULAR,3pt,Jump Shot,[],203109,44.8915900131406,25.0,1610612756,61,53,2021-10-28T03:04:38Z,3160000,-125.0,466.0,1,right,MISS J. Crowder 48' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,48.2,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M00.10S,2021-10-28T03:03:12.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,61,53,2021-10-28T03:04:38Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2021-10-28T03:03:22.4Z,2,REGULAR,period,end,[],0,,,1610612756,61,53,2021-10-28T03:03:22Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-10-28T03:18:06.6Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612756,61,53,2021-10-28T03:18:40Z,3190000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-10-28T03:18:06.6Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612756,61,53,2021-10-28T03:18:40Z,3200000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-10-28T03:18:06.6Z,3,REGULAR,substitution,in,['startperiod'],203090,,,1610612756,61,53,2021-10-28T03:18:40Z,3210000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-10-28T03:18:06.6Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612756,61,53,2021-10-28T03:18:40Z,3220000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-10-28T03:18:50.8Z,3,REGULAR,period,start,[],0,,,1610612758,61,53,2021-10-28T03:18:50Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M37.00S,2021-10-28T03:19:13.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,92.32917214191852,75.98039215686273,1610612758,61,53,2021-10-28T03:19:16Z,3240000,130.0,20.0,1,right,MISS D. Fox 13' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,13.14,Missed,,,,,,,,,,,,,,,,,,,
333,PT11M35.00S,2021-10-28T03:19:15.1Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,61,53,2021-10-28T03:19:16Z,3250000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,,,,,,
334,PT11M26.00S,2021-10-28T03:19:26.3Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,61,53,2021-10-28T03:19:59Z,3260000,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628969],1610612756.0,PHX,lost ball,,,Bridges,M. Bridges,,,,,,,,,,,,2.0,,,1627529.0,,,,,,,,,,
335,PT11M14.00S,2021-10-28T03:19:45.1Z,3,REGULAR,turnover,traveling,[],203090,,,1610612758,61,53,2021-10-28T03:19:51Z,3270000,,,0,,M. Harkless traveling TURNOVER (1 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,1.0,,,1627529.0,,,,,,,,,,
336,PT10M56.00S,2021-10-28T03:20:15.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,12.302890932982917,50.73529411764706,1610612756,61,53,2021-10-28T03:20:18Z,3280000,-4.0,63.0,1,left,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,,
337,PT10M54.00S,2021-10-28T03:20:17.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,61,53,2021-10-28T03:20:18Z,3290000,,,0,,R. Holmes REBOUND (Off:3 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,336.0,8.0,5.0,3.0,,,,,,,,,,,,,,
338,PT10M51.00S,2021-10-28T03:20:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.70762155059133,48.28431372549019,1610612758,61,55,2021-10-28T03:20:27Z,3300000,-9.0,91.0,1,right,D. Fox 9' pullup Jump Shot (12 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,9.16,Made,12.0,,,,,,,,,,,,,,,,,,
339,PT10M51.00S,2021-10-28T03:20:25.0Z,3,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612758,61,55,2021-10-28T03:20:33Z,3310000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Fox 1 FT),"[1628969, 1628368]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Fox,1628368.0,,,,,,
341,PT10M51.00S,2021-10-28T03:20:43.2Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,61,55,2021-10-28T03:20:44Z,3330000,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M49.00S,2021-10-28T03:20:45.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,61,55,2021-10-28T03:20:44Z,3340000,,,0,,D. Ayton REBOUND (Off:3 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,341.0,12.0,9.0,3.0,,,,,,,,,,,,,,
343,PT10M31.00S,2021-10-28T03:21:01.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,17.69053876478318,95.83333333333334,1610612756,61,55,2021-10-28T03:21:05Z,3350000,-229.0,114.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
344,PT10M29.00S,2021-10-28T03:21:03.7Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,61,55,2021-10-28T03:21:05Z,3360000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,,,,,,
345,PT10M22.00S,2021-10-28T03:21:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,91.01511169513797,38.72549019607843,1610612758,61,57,2021-10-28T03:21:14Z,3370000,-56.0,32.0,1,right,H. Barnes 6' driving bank Jump Shot (12 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612758.0,SAC,driving bank,,,Barnes,H. Barnes,,,,,6.48,Made,12.0,,,,,,,,,,,,,D. Fox,1628368.0,3.0,,,
347,PT10M10.00S,2021-10-28T03:21:22.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,14.14257555847569,95.58823529411765,1610612756,61,57,2021-10-28T03:21:25Z,3390000,-228.0,80.0,1,left,MISS D. Booker 24' step back 3PT - blocked,"[1626164, 203090]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,24.17,Missed,,,,,,,,,,,,,,,,,Harkless,203090.0,
348,PT10M10.00S,2021-10-28T03:21:22.1Z,3,REGULAR,block,,[],203090,,,1610612756,61,57,2021-10-28T03:21:24Z,3400000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT10M08.00S,2021-10-28T03:21:24.1Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,61,57,2021-10-28T03:21:25Z,3410000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,,,,,
350,PT09M58.00S,2021-10-28T03:21:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.80354796320631,45.09803921568628,1610612758,61,59,2021-10-28T03:21:39Z,3420000,-25.0,25.0,1,right,D. Fox driving Layup (14 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.46,Made,14.0,,,,,,,,,,,,,,,,,,
351,PT09M45.00S,2021-10-28T03:21:50.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,61,59,2021-10-28T03:21:50Z,3430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M36.00S,2021-10-28T03:22:21.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,61,59,2021-10-28T03:22:21Z,3440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M34.00S,2021-10-28T03:22:36.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,14.536793692509855,28.921568627450984,1610612756,61,59,2021-10-28T03:22:41Z,3450000,105.0,84.0,1,left,MISS D. Booker 13' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
354,PT09M32.00S,2021-10-28T03:22:38.4Z,3,REGULAR,rebound,offensive,[],101108,,,1610612756,61,59,2021-10-28T03:22:41Z,3460000,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,353.0,2.0,1.0,1.0,,,,,,,,,,,,,,
355,PT09M23.00S,2021-10-28T03:22:54.2Z,3,REGULAR,foul,personal,[],203090,,,1610612756,61,59,2021-10-28T03:22:59Z,3470000,,,0,,M. Harkless personal FOUL (1 PF),"[203090, 1626164]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Booker,1626164.0,,,,,,
357,PT09M16.00S,2021-10-28T03:23:18.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",101108,14.536793692509855,55.392156862745104,1610612756,61,59,2021-10-28T03:23:21Z,3490000,-27.0,84.0,1,left,MISS C. Paul 8' driving floating bank Shot,[101108],1610612756.0,PHX,driving floating bank,,,Paul,C. Paul,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M16.00S,2021-10-28T03:23:18.2Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,61,59,2021-10-28T03:23:21Z,3500000,,,0,,R. Holmes REBOUND (Off:3 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,357.0,9.0,6.0,3.0,,,,,,,,,,,,,,
359,PT09M16.00S,2021-10-28T03:23:22.8Z,3,REGULAR,foul,personal,[],101108,,,1610612758,61,59,2021-10-28T03:23:33Z,3510000,,,0,,C. Paul take personal FOUL (2 PF),"[101108, 1626158]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Holmes,1626158.0,,,,,,
