actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
289,PT02M35.00S,2021-11-22T02:00:34.7Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,70,53,2021-11-22T02:00:34Z,2750000,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
290,PT02M27.00S,2021-11-22T02:00:48.2Z,2,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612756,70,53,2021-11-22T02:02:00Z,2760000,,,0,,D. Ayton lost ball out-of-bounds TURNOVER (2 TO),[1629028],1610612756.0,PHX,lost ball,,,Ayton,D. Ayton,,,,,1627541.0,,,,,,,,,,,,,,,2.0,,,,,
295,PT02M11.00S,2021-11-22T02:01:11.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203115,88.61695137976346,47.30392156862745,1610612743,70,53,2021-11-22T02:01:16Z,2770000,-13.0,55.0,1,right,MISS W. Barton driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,,,,,,Missed,,5.61,,,,,,,,,,,,,
296,PT02M09.00S,2021-11-22T02:01:13.6Z,2,REGULAR,rebound,offensive,[],203115,,,1610612743,70,53,2021-11-22T02:01:16Z,2780000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,295.0,3.0,2.0,1.0,,,,,,,,,
297,PT02M08.00S,2021-11-22T02:01:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203115,88.2227332457293,50.49019607843137,1610612743,70,53,2021-11-22T02:24:29Z,2790000,2.0,58.0,1,right,MISS W. Barton tip Layup,[203115],1610612743.0,DEN,tip,,,Barton,W. Barton,,,,,,,,,,Missed,,5.83,,,,,,,,,,,,,
298,PT02M06.00S,2021-11-22T02:01:16.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,70,53,2021-11-22T02:24:29Z,2800000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,297.0,4.0,2.0,2.0,,,,,,,,,
299,PT02M04.00S,2021-11-22T02:01:17.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,24.6222076215506,14.705882352941174,1610612756,70,53,2021-11-22T02:01:24Z,2810000,176.0,179.0,1,left,MISS D. Booker 25' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,,,,,,Missed,,25.13,,,,,,,,,,,,,
300,PT02M02.00S,2021-11-22T02:01:19.9Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,70,53,2021-11-22T02:01:24Z,2820000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,
301,PT01M53.00S,2021-11-22T02:01:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612743,70,53,2021-11-22T02:01:40Z,2830000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Green 2 FT),"[1629028, 201145]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,1628159.0,3.0,1.0,Green,201145.0,,,,,,,,,,,,,,,,
303,PT01M53.00S,2021-11-22T02:02:19.4Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,70,54,2021-11-22T02:02:19Z,2850000,,,0,,J. Green Free Throw 1 of 2 (12 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
304,PT01M53.00S,2021-11-22T02:02:22.1Z,2,REGULAR,substitution,out,[],1629028,,,1610612743,70,54,2021-11-22T02:02:36Z,2860000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M53.00S,2021-11-22T02:02:22.1Z,2,REGULAR,substitution,out,[],203109,,,1610612743,70,54,2021-11-22T02:02:36Z,2870000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M53.00S,2021-11-22T02:02:22.1Z,2,REGULAR,substitution,in,[],201580,,,1610612743,70,54,2021-11-22T02:02:36Z,2880000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M53.00S,2021-11-22T02:02:22.1Z,2,REGULAR,substitution,in,[],1629661,,,1610612743,70,54,2021-11-22T02:02:36Z,2890000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M53.00S,2021-11-22T02:02:45.4Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,70,55,2021-11-22T02:02:45Z,2900000,,,0,,J. Green Free Throw 2 of 2 (13 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
309,PT01M41.00S,2021-11-22T02:02:58.4Z,2,REGULAR,3pt,Jump Shot,[],1626164,14.898160315374511,97.54901960784314,1610612756,70,55,2021-11-22T02:03:03Z,2910000,-238.0,88.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Missed,,25.33,,,,,,,,,,,,,
310,PT01M39.00S,2021-11-22T02:03:00.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,70,55,2021-11-22T02:03:03Z,2920000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,309.0,5.0,3.0,2.0,,,,,,,,,
311,PT01M32.00S,2021-11-22T02:03:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,89.4053876478318,40.931372549019606,1610612743,70,57,2021-11-22T02:03:16Z,2930000,-45.0,47.0,1,right,A. Gordon 6' driving Layup (15 PTS) (W. Barton 1 AST),"[203932, 203115]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,,,,Made,15.0,6.53,,,,,W. Barton,203115.0,1.0,,,,,,
313,PT01M32.00S,2021-11-22T02:03:13.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201580,,,1610612743,70,57,2021-11-22T02:03:25Z,2950000,,,0,,J. McGee shooting personal FOUL (3 PF) (Gordon 1 FT),"[201580, 203932]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,1627541.0,3.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,,
315,PT01M32.00S,2021-11-22T02:03:39.4Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,70,58,2021-11-22T02:03:39Z,2970000,,,0,,A. Gordon Free Throw 1 of 1 (16 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
316,PT01M22.00S,2021-11-22T02:03:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,9.773324572930349,39.4607843137255,1610612756,72,58,2021-11-22T02:03:58Z,2980000,53.0,39.0,1,left,C. Paul 6' driving bank Jump Shot (8 PTS),[101108],1610612756.0,PHX,driving bank,,,Paul,C. Paul,,,,,,,,,,Made,8.0,6.58,,,,,,,,,,,,,
317,PT01M22.00S,2021-11-22T02:03:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628408,,,1610612756,72,58,2021-11-22T02:04:07Z,2990000,,,0,,P. Dozier shooting personal FOUL (1 PF) (Paul 1 FT),"[1628408, 101108]",1610612743.0,DEN,shooting,,,Dozier,P. Dozier,,,,,1627541.0,1.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
319,PT01M22.00S,2021-11-22T02:04:10.1Z,2,REGULAR,substitution,out,[],201580,,,1610612756,72,58,2021-11-22T02:04:56Z,3010000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M22.00S,2021-11-22T02:04:10.1Z,2,REGULAR,substitution,in,[],203109,,,1610612756,72,58,2021-11-22T02:04:56Z,3020000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M22.00S,2021-11-22T02:04:31.0Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,73,58,2021-11-22T02:04:31Z,3030000,,,0,,C. Paul Free Throw 1 of 1 (9 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
322,PT01M00.00S,2021-11-22T02:04:53.8Z,2,REGULAR,turnover,bad pass,[],203115,,,1610612743,73,58,2021-11-22T02:34:54Z,3040000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1628969]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,
433,PT01M00.00S,2021-11-22T02:04:53.8Z,2,REGULAR,steal,,[],1628969,,,1610612756,73,58,2021-11-22T02:34:54Z,3050000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M55.90S,2021-11-22T02:05:00.9Z,2,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,73,58,2021-11-22T02:05:20Z,3060000,,,0,,D. Booker lost ball out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,lost ball,,,Booker,D. Booker,,,,,201640.0,,,,,,,,,,,,,,,1.0,,,,,
325,PT00M46.60S,2021-11-22T02:05:18.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628408,86.25164257555848,81.37254901960785,1610612743,73,58,2021-11-22T02:05:26Z,3070000,157.0,77.0,1,right,MISS P. Dozier 17' pullup Shot,[1628408],1610612743.0,DEN,pullup,,,Dozier,P. Dozier,,,,,,,,,,Missed,,17.46,,,,,,,,,,,,,
326,PT00M44.10S,2021-11-22T02:05:20.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,73,58,2021-11-22T02:05:23Z,3080000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,325.0,3.0,3.0,0.0,,,,,,,,,
327,PT00M33.50S,2021-11-22T02:05:31.4Z,2,REGULAR,3pt,Jump Shot,[],1626164,25.804862023653087,16.666666666666657,1610612756,73,58,2021-11-22T02:05:34Z,3090000,167.0,190.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Missed,,25.28,,,,,,,,,,,,,
328,PT00M30.70S,2021-11-22T02:05:34.2Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,73,58,2021-11-22T02:05:34Z,3100000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,,
329,PT00M21.20S,2021-11-22T02:05:45.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612743,73,58,2021-11-22T02:05:56Z,3110000,,,0,,D. Booker shooting personal FOUL (1 PF) (Barton 2 FT),"[1626164, 203115]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,201640.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,,
331,PT00M21.20S,2021-11-22T02:06:07.9Z,2,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,73,59,2021-11-22T02:06:08Z,3130000,,,0,,W. Barton Free Throw 1 of 2 (7 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
332,PT00M21.20S,2021-11-22T02:06:27.9Z,2,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,73,60,2021-11-22T02:06:27Z,3140000,,,0,,W. Barton Free Throw 2 of 2 (8 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
333,PT00M02.60S,2021-11-22T02:06:48.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,10.95597897503285,97.54901960784314,1610612756,73,60,2021-11-22T02:06:52Z,3150000,-238.0,50.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,24.3,,,,,,,,,,,,,
334,PT00M02.60S,2021-11-22T02:06:48.6Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,73,60,2021-11-22T02:06:52Z,3160000,,,0,,W. Barton REBOUND (Off:1 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,333.0,5.0,4.0,1.0,,,,,,,,,
335,PT00M00.00S,2021-11-22T02:06:58.0Z,2,REGULAR,period,end,[],0,,,1610612743,73,60,2021-11-22T02:06:58Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612743,73,60,2021-11-22T02:22:20Z,3180000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612743,73,60,2021-11-22T02:22:20Z,3190000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,out,['startperiod'],1628408,,,1610612743,73,60,2021-11-22T02:22:20Z,3200000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612743,73,60,2021-11-22T02:22:20Z,3210000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,in,['startperiod'],203210,,,1610612743,73,60,2021-11-22T02:22:20Z,3220000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2021-11-22T02:21:55.3Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612743,73,60,2021-11-22T02:22:20Z,3230000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2021-11-22T02:22:20.5Z,3,REGULAR,period,start,[],0,,,1610612743,73,60,2021-11-22T02:22:20Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-11-22T02:22:28.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,73,60,2021-11-22T02:22:43Z,3245000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M44.00S,2021-11-22T02:22:35.6Z,3,REGULAR,3pt,Jump Shot,[],1628420,32.90078843626807,55.14705882352941,1610612743,73,60,2021-11-22T02:22:47Z,3250000,-26.0,257.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,25.81,,,,,,,,,,,,,
366,PT11M42.00S,2021-11-22T02:22:37.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,73,60,2021-11-22T02:22:37Z,3260000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,365.0,3.0,3.0,0.0,,,,,,,,,
368,PT11M32.00S,2021-11-22T02:22:50.0Z,3,REGULAR,foul,personal,[],203210,,,1610612756,73,60,2021-11-22T02:22:56Z,3270000,,,0,,J. Green personal FOUL (1 PF),"[203210, 1629028]",1610612743.0,DEN,,,,Green,J. Green,,,,,1628159.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
370,PT11M23.00S,2021-11-22T02:23:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.63929040735874,50.49019607843137,1610612756,75,60,2021-11-22T02:37:41Z,3290000,2.0,26.0,1,right,D. Ayton cutting Layup (20 PTS) (J. Crowder 1 AST),"[1629028, 203109]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,,,,,,Made,20.0,2.62,,,,,J. Crowder,203109.0,1.0,,,,,,
372,PT11M07.00S,2021-11-22T02:23:28.6Z,3,REGULAR,3pt,Jump Shot,[],201145,15.292378449408673,4.901960784313729,1610612743,75,60,2021-11-22T02:23:32Z,3310000,225.0,91.0,1,left,MISS J. Green 24' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,24.32,,,,,,,,,,,,,
373,PT11M03.00S,2021-11-22T02:23:32.6Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,75,60,2021-11-22T02:23:32Z,3320000,,,0,,A. Gordon REBOUND (Off:3 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,372.0,6.0,3.0,3.0,,,,,,,,,
376,PT10M52.00S,2021-11-22T02:24:13.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,75,60,2021-11-22T02:31:14Z,3350000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT10M52.00S,2021-11-22T02:24:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,5.831143232588701,55.88235294117647,1610612743,75,60,2021-11-22T02:30:03Z,3355000,-29.0,2.0,1,left,MISS W. Barton driving Layup - blocked,"[203115, 1629028]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,,,,,,Missed,,2.95,,,,,,,,,,,,Ayton,1629028.0
402,PT10M52.00S,2021-11-22T02:24:17.7Z,3,REGULAR,block,,[],1629028,,,1610612743,75,60,2021-11-22T02:30:03Z,3357500,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT10M52.00S,2021-11-22T02:24:17.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,75,60,2021-11-22T02:30:03Z,3358750,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,
377,PT10M52.00S,2021-11-22T02:24:22.0Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612743,75,60,2021-11-22T02:30:56Z,3360000,,,0,,,[],1610612756.0,PHX,overturned,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,No Foul on D. Ayton,,
378,PT10M49.00S,2021-11-22T02:27:01.4Z,3,REGULAR,jumpball,recovered,[],203932,,,1610612743,75,60,2021-11-22T02:27:01Z,3370000,,,0,,Jump Ball J. Green vs. D. Ayton: Tip to A. Gordon,"[203932, 203210, 1629028]",1610612743.0,DEN,challenge,A. Gordon,203932.0,Gordon,A. Gordon,Green,203210.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,
381,PT10M44.00S,2021-11-22T02:27:06.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201145,10.036136662286467,97.05882352941177,1610612743,75,60,2021-11-22T02:30:03Z,3400000,-235.0,42.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,23.9,,,,,,,,,,,,,
382,PT10M42.00S,2021-11-22T02:27:08.3Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,75,60,2021-11-22T02:27:09Z,3410000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,,
383,PT10M32.00S,2021-11-22T02:27:19.4Z,3,REGULAR,3pt,Jump Shot,[],203109,68.11760840998686,68.38235294117646,1610612756,75,60,2021-11-22T02:27:23Z,3420000,92.0,247.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,Missed,,26.37,,,,,,,,,,,,,
384,PT10M30.00S,2021-11-22T02:27:21.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,75,60,2021-11-22T02:27:23Z,3430000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,383.0,,,,,,,,,,,,
385,PT10M30.00S,2021-11-22T02:27:24.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,75,60,2021-11-22T02:27:24Z,3440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT10M20.00S,2021-11-22T02:27:38.3Z,3,REGULAR,foul,personal,['2freethrow'],101108,,,1610612743,75,60,2021-11-22T02:28:05Z,3450000,,,0,,C. Paul shooting personal FOUL (3 PF) (Green 2 FT),"[101108, 203210]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,1627541.0,3.0,0.0,Green,203210.0,,,,,,,,,,,,,,,,
388,PT10M20.00S,2021-11-22T02:28:05.9Z,3,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,75,61,2021-11-22T02:28:05Z,3470000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
389,PT10M20.00S,2021-11-22T02:28:23.0Z,3,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,75,62,2021-11-22T02:28:23Z,3480000,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
390,PT10M18.00S,2021-11-22T02:28:31.8Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612756,75,62,2021-11-22T02:28:31Z,3490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT10M06.00S,2021-11-22T02:29:00.7Z,3,REGULAR,2pt,Jump Shot,[],1626164,86.51445466491458,26.470588235294116,1610612756,75,62,2021-11-22T02:40:49Z,3500000,-118.0,74.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,Missed,,13.91,,,,,,,,,,,,,
392,PT10M03.00S,2021-11-22T02:29:03.7Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,75,62,2021-11-22T02:29:04Z,3510000,,,0,,D. Ayton REBOUND (Off:3 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,391.0,5.0,2.0,3.0,,,,,,,,,
393,PT10M02.00S,2021-11-22T02:29:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,94.26741130091985,43.13725490196079,1610612756,75,62,2021-11-22T02:41:50Z,3520000,-34.0,1.0,1,right,MISS D. Ayton putback Layup,[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,,,,,,Missed,,3.43,,,,,,,,,,,,,
395,PT09M58.00S,2021-11-22T02:29:08.3Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,75,62,2021-11-22T02:29:09Z,3540000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,393.0,1.0,1.0,0.0,,,,,,,,,
396,PT09M45.00S,2021-11-22T02:29:20.2Z,3,REGULAR,3pt,Jump Shot,[],201145,32.24375821287779,58.088235294117645,1610612743,75,62,2021-11-22T02:29:24Z,3550000,-40.0,251.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,25.38,,,,,,,,,,,,,
397,PT09M43.00S,2021-11-22T02:29:22.2Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,75,62,2021-11-22T02:29:24Z,3560000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,396.0,2.0,2.0,0.0,,,,,,,,,
398,PT09M29.00S,2021-11-22T02:29:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.57227332457293,62.99019607843137,1610612756,77,62,2021-11-22T02:29:41Z,3570000,65.0,111.0,1,right,D. Booker 12' pullup Jump Shot (13 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,Made,13.0,12.89,,,,,,,,,,,,,
399,PT09M16.00S,2021-11-22T02:29:51.5Z,3,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,77,62,2021-11-22T02:30:22Z,3580000,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (2 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,201640.0,,,,,,,,,,,,,,,2.0,,,,,
404,PT08M56.00S,2021-11-22T02:30:24.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203109,86.64586070959264,35.5392156862745,1610612756,79,62,2021-11-22T02:45:23Z,3600000,-72.0,73.0,1,right,J. Crowder 10' floating Jump Shot (13 PTS) (M. Bridges 3 AST),"[203109, 1628969]",1610612756.0,PHX,floating,,,Crowder,J. Crowder,,,,,,,,,,Made,13.0,10.27,,,,,M. Bridges,1628969.0,3.0,,,,,,
406,PT08M37.00S,2021-11-22T02:30:42.9Z,3,REGULAR,3pt,Jump Shot,[],203115,23.04533508541394,91.91176470588235,1610612743,79,62,2021-11-22T02:30:51Z,3620000,-210.0,164.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,26.62,,,,,,,,,,,,,
407,PT08M35.00S,2021-11-22T02:30:44.9Z,3,REGULAR,rebound,offensive,[],203210,,,1610612743,79,62,2021-11-22T02:30:51Z,3630000,,,0,,J. Green REBOUND (Off:2 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,406.0,6.0,4.0,2.0,,,,,,,,,
