actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
275,PT03M18.00S,2022-01-09T02:56:50.2Z,2,REGULAR,steal,,[],1629639,,,1610612748,44,56,2022-01-09T02:56:52Z,2680000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M14.00S,2022-01-09T02:56:53.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.258212877792378,48.28431372549019,1610612748,44,58,2022-01-09T02:56:57Z,2690000,9.0,6.0,1,left,T. Herro running DUNK (9 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,1.07,Made,,,,,,,9.0,,,,,,,,,,
277,PT03M00.00S,2022-01-09T02:57:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,44,58,2022-01-09T02:57:15Z,2700000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,1626300.0,2.0,,,,,,,,,,,,,,,,,,,
278,PT02M51.00S,2022-01-09T02:57:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,7.440867279894875,48.28431372549019,1610612748,44,60,2022-01-09T03:10:12Z,2710000,9.0,17.0,1,left,K. Lowry driving finger roll Layup (7 PTS),[200768],1610612748.0,MIA,driving finger roll,,,Lowry,K. Lowry,,,,,,,1.94,Made,,,,,,,7.0,,,,,,,,,,
279,PT02M38.00S,2022-01-09T02:57:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,87.86136662286465,3.1862745098039214,1610612756,44,60,2022-01-09T02:57:38Z,2720000,-234.0,62.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,24.21,Missed,,,,,,,,,,,,,,,,,
280,PT02M37.00S,2022-01-09T02:57:36.5Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,44,60,2022-01-09T02:57:38Z,2730000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,279.0,4.0,4.0,0.0,,,,,,,,,,,,,
281,PT02M31.00S,2022-01-09T02:57:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,5.863994743758213,42.40196078431372,1610612748,44,62,2022-01-09T02:57:46Z,2740000,38.0,3.0,1,left,T. Herro running Layup (11 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,3.81,Made,,,,,,,11.0,,,,,,,,,,
283,PT02M16.00S,2022-01-09T02:57:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.59855453350855,53.18627450980392,1610612756,44,62,2022-01-09T03:00:12Z,2760000,16.0,64.0,1,right,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,,,6.6,Missed,,,,,,,,,,,,,,,,,
284,PT02M16.00S,2022-01-09T02:57:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,44,62,2022-01-09T03:00:12Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,,,,
285,PT02M16.00S,2022-01-09T02:58:05.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,44,62,2022-01-09T02:58:05Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M16.00S,2022-01-09T02:58:06.2Z,2,REGULAR,substitution,out,[],201580,,,1610612756,44,62,2022-01-09T02:58:13Z,2790000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M16.00S,2022-01-09T02:58:06.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,44,62,2022-01-09T02:58:13Z,2800000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M16.00S,2022-01-09T02:58:06.2Z,2,REGULAR,substitution,in,[],101108,,,1610612756,44,62,2022-01-09T02:58:13Z,2810000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M16.00S,2022-01-09T02:58:06.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,44,62,2022-01-09T02:58:13Z,2820000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M14.00S,2022-01-09T02:58:23.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,84.97043363994744,76.9607843137255,1610612756,44,62,2022-01-09T02:58:27Z,2830000,135.0,89.0,1,right,MISS D. Booker 16' bank Shot,[1626164],1610612756.0,PHX,bank,,,Booker,D. Booker,,,,,,,16.14,Missed,,,,,,,,,,,,,,,,,
291,PT02M10.00S,2022-01-09T02:58:27.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,44,62,2022-01-09T02:58:27Z,2840000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,
292,PT01M53.00S,2022-01-09T02:58:43.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,5.732588699080158,96.56862745098039,1610612748,44,62,2022-01-09T02:58:48Z,2850000,-233.0,1.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,23.28,Missed,,,,,,,,,,,,,,,,,
293,PT01M51.00S,2022-01-09T02:58:45.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,44,62,2022-01-09T02:58:48Z,2860000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,292.0,4.0,3.0,1.0,,,,,,,,,,,,,
294,PT01M51.00S,2022-01-09T02:58:51.0Z,2,REGULAR,foul,personal,[],200782,,,1610612756,44,62,2022-01-09T02:58:56Z,2870000,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 1629028]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,1626300.0,,,,,,,,,,,,,,2.0,0.0,Ayton,1629028.0,,,
296,PT01M44.00S,2022-01-09T02:59:10.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612756,44,62,2022-01-09T02:59:38Z,2890000,,,0,,K. Lowry personal FOUL (1 PF) (Booker 2 FT),"[200768, 1626164]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,1662.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,
298,PT01M44.00S,2022-01-09T02:59:39.3Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,45,62,2022-01-09T02:59:39Z,2910000,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
299,PT01M44.00S,2022-01-09T02:59:41.3Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,45,62,2022-01-09T02:59:44Z,2920000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M44.00S,2022-01-09T02:59:41.3Z,2,REGULAR,substitution,in,[],203109,,,1610612756,45,62,2022-01-09T02:59:44Z,2930000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M44.00S,2022-01-09T02:59:53.8Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,46,62,2022-01-09T02:59:53Z,2940000,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
302,PT01M20.00S,2022-01-09T03:00:20.1Z,2,REGULAR,3pt,Jump Shot,[],1629639,5.075558475689881,95.83333333333334,1610612748,46,65,2022-01-09T03:10:19Z,2950000,-229.0,-5.0,1,left,T. Herro 3PT pullup (14 PTS) (K. Lowry 4 AST),"[1629639, 200768]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,22.93,Made,,,,,,,14.0,K. Lowry,200768.0,4.0,,,,,,,
304,PT01M00.00S,2022-01-09T03:00:39.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,89.83245729303549,42.40196078431372,1610612756,48,65,2022-01-09T03:00:44Z,2970000,-38.0,43.0,1,right,D. Ayton turnaround Hook (6 PTS) (C. Paul 4 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,5.75,Made,,,,,,,6.0,C. Paul,101108.0,4.0,,,,,,,
306,PT00M39.30S,2022-01-09T03:01:02.5Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,48,65,2022-01-09T03:01:47Z,2990000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1628969]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,1.0,,,,,,,Bridges,1628969.0,,,,,,,,,,,
307,PT00M39.30S,2022-01-09T03:01:02.5Z,2,REGULAR,steal,,[],1628969,,,1610612756,48,65,2022-01-09T03:01:47Z,3000000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M35.60S,2022-01-09T03:01:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612756,48,65,2022-01-09T03:01:24Z,3010000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Booker 2 FT),"[200768, 1626164]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,1626300.0,,,,,,,,,,,,,,2.0,0.0,Booker,1626164.0,,,
310,PT00M35.60S,2022-01-09T03:01:32.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,49,65,2022-01-09T03:01:32Z,3030000,,,0,,D. Booker Free Throw 1 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,
311,PT00M35.60S,2022-01-09T03:01:32.5Z,2,REGULAR,substitution,out,[],200782,,,1610612756,49,65,2022-01-09T03:01:38Z,3040000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M35.60S,2022-01-09T03:01:32.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612756,49,65,2022-01-09T03:01:38Z,3050000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M35.60S,2022-01-09T03:01:49.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,50,65,2022-01-09T03:01:49Z,3060000,,,0,,D. Booker Free Throw 2 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,
314,PT00M28.70S,2022-01-09T03:02:01.4Z,2,REGULAR,foul,personal,['3freethrow'],1629028,,,1610612748,50,65,2022-01-09T03:04:29Z,3070000,,,0,,D. Ayton flagrant-type-1 personal FOUL (1 PF) (Herro 3 FT),"[1629028, 1629639]",1610612756.0,PHX,flagrant-type-1,,,Ayton,D. Ayton,,,,,1628171.0,,,,,,,,,,,,,,1.0,0.0,Herro,1629639.0,,,
316,PT00M28.70S,2022-01-09T03:02:31.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,50,65,2022-01-09T03:07:59Z,3090000,,,0,,,[],,,overturned,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
317,PT00M28.70S,2022-01-09T03:04:22.2Z,2,REGULAR,freethrow,1 of 3,[],1629639,,,1610612748,50,66,2022-01-09T03:06:54Z,3145000,,,0,,T. Herro flagrant Free Throw 1 of 3 (15 PTS),[1629639],1610612748.0,MIA,flagrant,,,Herro,T. Herro,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
318,PT00M28.70S,2022-01-09T03:04:22.2Z,2,REGULAR,freethrow,2 of 3,[],1629639,,,1610612748,50,67,2022-01-09T03:06:54Z,3147500,,,0,,T. Herro flagrant Free Throw 2 of 3 (16 PTS),[1629639],1610612748.0,MIA,flagrant,,,Herro,T. Herro,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,
319,PT00M28.70S,2022-01-09T03:04:22.2Z,2,REGULAR,freethrow,3 of 3,[],1629639,,,1610612748,50,68,2022-01-09T03:06:54Z,3148750,,,0,,T. Herro flagrant Free Throw 3 of 3 (17 PTS),[1629639],1610612748.0,MIA,flagrant,,,Herro,T. Herro,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,
320,PT00M28.20S,2022-01-09T03:04:47.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612756,50,68,2022-01-09T03:08:13Z,3149375,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M28.20S,2022-01-09T03:04:47.2Z,2,REGULAR,substitution,in,[],1629130,,,1610612756,50,68,2022-01-09T03:08:13Z,3149687,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M06.40S,2022-01-09T03:05:23.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,5.075558475689881,95.34313725490196,1610612748,50,71,2022-01-09T03:05:27Z,3150000,-227.0,-5.0,1,left,D. Robinson 3PT  (18 PTS) (T. Herro 2 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,22.68,Made,,,,,,,18.0,T. Herro,1629639.0,2.0,,,,,,,
324,PT00M00.00S,2022-01-09T03:05:37.6Z,2,REGULAR,period,end,[],0,,,1610612756,50,71,2022-01-09T03:05:37Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612756,50,71,2022-01-09T03:20:56Z,3180000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629735,,,1610612756,50,71,2022-01-09T03:20:56Z,3190000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612756,50,71,2022-01-09T03:20:56Z,3200000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612756,50,71,2022-01-09T03:20:56Z,3210000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612756,50,71,2022-01-09T03:20:56Z,3220000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-09T03:20:37.7Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612756,50,71,2022-01-09T03:20:56Z,3230000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-09T03:21:04.0Z,3,REGULAR,period,start,[],0,,,1610612748,50,71,2022-01-09T03:21:04Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M38.00S,2022-01-09T03:21:25.1Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612748,50,71,2022-01-09T03:21:27Z,3250000,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 203109]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,2.0,,,,,,,Crowder,203109.0,,,,,,,,,,,
333,PT11M38.00S,2022-01-09T03:21:25.1Z,3,REGULAR,steal,,[],203109,,,1610612756,50,71,2022-01-09T03:21:26Z,3260000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M25.00S,2022-01-09T03:21:37.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,8.492115637319317,2.2058823529411766,1610612756,53,71,2022-01-09T03:21:42Z,3270000,239.0,27.0,1,left,M. Bridges 24' 3PT  (13 PTS) (D. Booker 2 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,24.06,Made,,,,,,,13.0,D. Booker,1626164.0,2.0,,,,,,,
336,PT11M11.00S,2022-01-09T03:21:52.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,80.50262812089356,42.15686274509804,1610612748,53,73,2022-01-09T03:21:55Z,3290000,-39.0,131.0,1,right,K. Lowry 13' turnaround fadeaway Jump Shot (9 PTS),[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,,,13.65,Made,,,,,,,9.0,,,,,,,,,,
337,PT10M46.00S,2022-01-09T03:22:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,10.988830486202366,39.950980392156865,1610612756,55,73,2022-01-09T03:22:19Z,3300000,50.0,51.0,1,left,M. Bridges 7' driving floating Jump Shot (15 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,,,7.14,Made,,,,,,,15.0,D. Ayton,1629028.0,1.0,,,,,,,
339,PT10M26.00S,2022-01-09T03:22:36.5Z,3,REGULAR,3pt,Jump Shot,[],1629622,76.69185282522996,86.76470588235294,1610612748,55,76,2022-01-09T03:22:40Z,3320000,184.0,167.0,1,right,M. Strus 24' 3PT  (11 PTS) (K. Lowry 5 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,24.81,Made,,,,,,,11.0,K. Lowry,200768.0,5.0,,,,,,,
341,PT10M09.00S,2022-01-09T03:22:53.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,7.046649145860711,3.9215686274509802,1610612756,58,76,2022-01-09T03:22:56Z,3340000,230.0,14.0,1,left,M. Bridges 3PT  (18 PTS) (C. Paul 5 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,23.08,Made,,,,,,,18.0,C. Paul,101108.0,5.0,,,,,,,
343,PT09M44.00S,2022-01-09T03:23:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,86.5473061760841,58.57843137254902,1610612748,58,78,2022-01-09T03:23:23Z,3360000,43.0,74.0,1,right,O. Yurtseven 8' floating Jump Shot (2 PTS) (K. Lowry 6 AST),"[1630209, 200768]",1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,8.55,Made,,,,,,,2.0,K. Lowry,200768.0,6.0,,,,,,,
345,PT09M30.00S,2022-01-09T03:23:36.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,58,78,2022-01-09T03:23:36Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M24.00S,2022-01-09T03:23:55.7Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,58,78,2022-01-09T03:23:58Z,3390000,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 200782]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,3.0,,,,,,,Tucker,200782.0,,,,,,,,,,,
347,PT09M24.00S,2022-01-09T03:23:55.7Z,3,REGULAR,steal,,[],200782,,,1610612748,58,78,2022-01-09T03:23:56Z,3400000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M17.00S,2022-01-09T03:24:07.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,58,78,2022-01-09T03:24:07Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M05.00S,2022-01-09T03:24:31.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,86.15308804204993,68.13725490196079,1610612748,58,80,2022-01-09T03:24:34Z,3420000,91.0,78.0,1,right,C. Martin 11' driving floating bank Jump Shot (8 PTS) (P. Tucker 1 AST),"[1628997, 200782]",1610612748.0,MIA,driving floating bank,,,Martin,C. Martin,,,,,,,11.94,Made,,,,,,,8.0,P. Tucker,200782.0,1.0,,,,,,,
351,PT08M54.00S,2022-01-09T03:24:43.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,32.933639947437584,48.03921568627451,1610612756,58,80,2022-01-09T03:24:47Z,3440000,10.0,257.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,25.73,Missed,,,,,,,,,,,,,,,,,
352,PT08M52.00S,2022-01-09T03:24:47.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,58,80,2022-01-09T03:24:47Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,
353,PT08M52.00S,2022-01-09T03:24:48.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,58,80,2022-01-09T03:24:48Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M41.00S,2022-01-09T03:25:31.3Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612756,58,80,2022-01-09T03:25:53Z,3500000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Crowder 2 FT),"[200768, 203109]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,1628171.0,,,,,,,,,,,,,,3.0,0.0,Crowder,203109.0,,,
359,PT08M41.00S,2022-01-09T03:25:54.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203109,,,1610612756,58,80,2022-01-09T03:25:54Z,3520000,,,0,,MISS J. Crowder Free Throw 1 of 2,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,Missed,,,,,,,,,,,,,,,,,
360,PT08M41.00S,2022-01-09T03:25:54.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,58,80,2022-01-09T03:25:54Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,
361,PT08M41.00S,2022-01-09T03:26:00.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203109,,,1610612756,59,80,2022-01-09T03:26:00Z,3540000,,,0,,J. Crowder Free Throw 2 of 2 (3 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,
362,PT08M24.00S,2022-01-09T03:26:19.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,82.9993429697766,44.85294117647059,1610612748,59,80,2022-01-09T03:34:38Z,3550000,-26.0,107.0,1,right,MISS P. Tucker 11' Hook,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,11.03,Missed,,,,,,,,,,,,,,,,,
363,PT08M20.00S,2022-01-09T03:26:23.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,59,80,2022-01-09T03:26:24Z,3560000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,362.0,1.0,1.0,0.0,,,,,,,,,,,,,
364,PT08M14.00S,2022-01-09T03:26:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.1268068331143235,54.90196078431373,1610612756,61,80,2022-01-09T03:27:23Z,3570000,-25.0,5.0,1,left,M. Bridges driving finger roll Layup (20 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,,,2.5,Made,,,,,,,20.0,C. Paul,101108.0,6.0,,,,,,,
366,PT08M02.00S,2022-01-09T03:26:40.6Z,3,REGULAR,2pt,Jump Shot,[],1628997,76.42904073587385,62.745098039215684,1610612748,61,80,2022-01-09T03:26:43Z,3590000,64.0,169.0,1,right,MISS C. Martin 18' Jump Shot,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,18.07,Missed,,,,,,,,,,,,,,,,,
367,PT08M01.00S,2022-01-09T03:26:41.6Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,61,80,2022-01-09T03:26:43Z,3600000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,
368,PT07M56.00S,2022-01-09T03:26:47.5Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,61,80,2022-01-09T03:26:54Z,3610000,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 200782]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,4.0,,,,,,,Tucker,200782.0,,,,,,,,,,,
369,PT07M56.00S,2022-01-09T03:26:47.5Z,3,REGULAR,steal,,[],200782,,,1610612748,61,80,2022-01-09T03:26:51Z,3620000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M49.00S,2022-01-09T03:26:54.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,92.85479632063075,51.71568627450981,1610612748,61,82,2022-01-09T03:28:00Z,3630000,9.0,15.0,1,right,C. Martin cutting finger roll Layup (10 PTS) (K. Lowry 7 AST),"[1628997, 200768]",1610612748.0,MIA,cutting finger roll,,,Martin,C. Martin,,,,,,,1.7,Made,,,,,,,10.0,K. Lowry,200768.0,7.0,,,,,,,
