actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
274,PT02M59.00S,2022-02-16T03:49:23.0Z,2,REGULAR,turnover,out-of-bounds,[],203496,,,1610612746,47,40,2022-02-16T03:49:31Z,2610000,,,0,,R. Covington bad pass out-of-bounds TURNOVER (2 TO),[203496],1610612746.0,LAC,bad pass,,,Covington,R. Covington,,,,,,,,,,,203593.0,2.0,,,,,,,,,,,,
275,PT02M44.00S,2022-02-16T03:49:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,5.601182654402102,44.11764705882353,1610612756,47,40,2022-02-16T03:49:50Z,2620000,29.0,0.0,1,left,MISS D. Ayton cutting Layup - blocked,"[1629028, 201587]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,2.94,Missed,,,,,,,,,,,Batum,201587.0,,,,,,
284,PT02M44.00S,2022-02-16T03:49:46.2Z,2,REGULAR,block,,[],201587,,,1610612756,47,40,2022-02-16T03:50:45Z,2625000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M41.00S,2022-02-16T03:49:49.2Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,47,40,2022-02-16T03:49:50Z,2630000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,275.0,6.0,5.0,1.0,,,,,,,,,,,,,,
277,PT02M40.00S,2022-02-16T03:49:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,5.075558475689881,46.07843137254902,1610612756,47,40,2022-02-16T03:51:58Z,2640000,20.0,-5.0,1,left,MISS D. Ayton tip Layup - blocked,"[1629028, 203496]",1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,2.02,Missed,,,,,,,,,,,Covington,203496.0,,,,,,
280,PT02M40.00S,2022-02-16T03:49:49.6Z,2,REGULAR,block,,[],203496,,,1610612756,47,40,2022-02-16T03:49:56Z,2645000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M40.00S,2022-02-16T03:49:49.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,47,40,2022-02-16T03:49:56Z,2650000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,277.0,4.0,4.0,0.0,,,,,,,,,,,,,,
279,PT02M36.00S,2022-02-16T03:49:53.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201587,70.38436268068331,27.450980392156865,1610612746,47,40,2022-02-16T03:50:00Z,2660000,-113.0,226.0,1,right,MISS N. Batum 25' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
281,PT02M36.00S,2022-02-16T03:49:53.5Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,47,40,2022-02-16T03:50:00Z,2670000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,,
282,PT02M30.00S,2022-02-16T03:50:09.4Z,2,REGULAR,substitution,out,[],203496,,,1610612756,47,40,2022-02-16T03:50:22Z,2680000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M30.00S,2022-02-16T03:50:09.4Z,2,REGULAR,substitution,in,[],202694,,,1610612756,47,40,2022-02-16T03:50:22Z,2690000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M26.00S,2022-02-16T03:50:48.9Z,2,REGULAR,jumpball,recovered,[],1626164,,,1610612756,47,40,2022-02-16T03:50:48Z,2700000,,,0,,Jump Ball C. Paul vs. N. Batum: Tip to D. Booker,"[1626164, 101108, 201587]",1610612756.0,PHX,heldball,D. Booker,1626164.0,Booker,D. Booker,Paul,101108.0,Batum,201587.0,,,,,,,,,,,,,,,,,,,,
288,PT02M16.00S,2022-02-16T03:50:58.7Z,2,REGULAR,2pt,Jump Shot,[],1626164,13.354139290407357,20.833333333333336,1610612756,47,40,2022-02-16T03:51:02Z,2730000,146.0,73.0,1,left,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.31,Missed,,,,,,,,,,,,,,,,,,
289,PT02M14.00S,2022-02-16T03:51:00.7Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,47,40,2022-02-16T03:51:02Z,2740000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,,
290,PT01M56.00S,2022-02-16T03:51:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,83.13074901445466,36.27450980392157,1610612746,47,42,2022-02-16T03:51:22Z,2750000,-69.0,106.0,1,right,R. Jackson 12' fadeaway Jump Shot (2 PTS),[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,12.63,Made,,,,,,,2.0,,,,,,,,,,,
291,PT01M45.00S,2022-02-16T03:51:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.485545335085414,58.82352941176471,1610612756,49,42,2022-02-16T03:55:13Z,2760000,-44.0,74.0,1,left,D. Ayton 8' floating Jump Shot (8 PTS) (C. Paul 7 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,8.64,Made,,,,,,,8.0,C. Paul,101108.0,7.0,,,,,,,,
293,PT01M18.00S,2022-02-16T03:51:57.3Z,2,REGULAR,3pt,Jump Shot,[],202694,87.86136662286465,3.6764705882352944,1610612746,49,45,2022-02-16T03:52:01Z,2780000,-232.0,62.0,1,right,M. Morris Sr. 3PT turnaround (14 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,23.97,Made,,,,,,,14.0,,,,,,,,,,,
294,PT01M04.00S,2022-02-16T03:52:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.136005256241788,64.70588235294117,1610612756,51,45,2022-02-16T03:52:17Z,2790000,-74.0,127.0,1,left,C. Paul 14' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.71,Made,,,,,,,4.0,,,,,,,,,,,
295,PT00M50.90S,2022-02-16T03:52:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,89.17542706964521,57.59803921568627,1610612746,51,45,2022-02-16T03:56:47Z,2800000,38.0,49.0,1,right,MISS R. Jackson 6' driving floating Shot - blocked,"[202704, 1629028]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,6.22,Missed,,,,,,,,,,,Ayton,1629028.0,,,,,,
296,PT00M50.90S,2022-02-16T03:52:25.7Z,2,REGULAR,block,,[],1629028,,,1610612746,51,45,2022-02-16T03:52:27Z,2810000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M48.70S,2022-02-16T03:52:27.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,51,45,2022-02-16T03:52:34Z,2820000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,295.0,7.0,6.0,1.0,,,,,,,,,,,,,,
300,PT00M46.90S,2022-02-16T03:52:47.0Z,2,REGULAR,foul,personal,[],202694,,,1610612756,51,45,2022-02-16T03:52:56Z,2850000,,,0,,M. Morris Sr. take personal FOUL (1 PF),"[202694, 101108]",1610612746.0,LAC,take,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Paul,101108.0,,
302,PT00M44.30S,2022-02-16T03:52:58.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612756,51,45,2022-02-16T03:53:15Z,2870000,,,0,,T. Mann personal FOUL (1 PF) (Paul 2 FT),"[1629611, 101108]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Paul,101108.0,,
304,PT00M44.30S,2022-02-16T03:53:20.2Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,52,45,2022-02-16T03:53:20Z,2890000,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
305,PT00M44.30S,2022-02-16T03:53:42.1Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,53,45,2022-02-16T03:53:42Z,2900000,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
306,PT00M32.20S,2022-02-16T03:54:00.9Z,2,REGULAR,2pt,Jump Shot,[],202694,89.56964520367937,78.67647058823529,1610612746,53,45,2022-02-16T03:57:27Z,2910000,143.0,46.0,1,right,MISS M. Morris Sr. 15' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,15.04,Missed,,,,,,,,,,,,,,,,,,
307,PT00M28.40S,2022-02-16T03:54:04.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,53,45,2022-02-16T03:54:05Z,2920000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,306.0,8.0,7.0,1.0,,,,,,,,,,,,,,
308,PT00M23.80S,2022-02-16T03:54:13.7Z,2,REGULAR,foul,offensive,[],1626164,,,1610612756,53,45,2022-02-16T03:54:18Z,2930000,,,0,,D. Booker offensive FOUL (2 PF),"[1626164, 202704]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,2003.0,,,,,,,,2.0,0.0,Jackson,202704.0,,
310,PT00M23.80S,2022-02-16T03:54:13.7Z,2,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,53,45,2022-02-16T03:54:13Z,2950000,,,0,,D. Booker offensive foul TURNOVER (2 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,2003.0,2.0,,,,,,,,,,,,
311,PT00M23.80S,2022-02-16T03:54:21.5Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,53,45,2022-02-16T03:54:28Z,2960000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M23.80S,2022-02-16T03:54:21.5Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,53,45,2022-02-16T03:54:28Z,2970000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M23.80S,2022-02-16T03:54:21.5Z,2,REGULAR,substitution,out,[],1629028,,,1610612746,53,45,2022-02-16T03:54:40Z,2980000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M23.80S,2022-02-16T03:54:21.5Z,2,REGULAR,substitution,in,[],1628470,,,1610612746,53,45,2022-02-16T03:54:40Z,2990000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M03.10S,2022-02-16T03:55:06.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,94.43166885676742,47.05882352941176,1610612746,53,47,2022-02-16T03:55:11Z,3000000,-15.0,0.0,1,right,R. Jackson driving reverse Layup (4 PTS),[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,1.47,Made,,,,,,,4.0,,,,,,,,,,,
316,PT00M00.20S,2022-02-16T03:55:11.0Z,2,REGULAR,3pt,Jump Shot,[],101108,45.02299605781866,73.77450980392157,1610612756,53,47,2022-02-16T03:55:16Z,3010000,-119.0,371.0,1,left,MISS C. Paul 38' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,38.93,Missed,,,,,,,,,,,,,,,,,,
317,PT00M00.20S,2022-02-16T03:55:11.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,53,47,2022-02-16T03:55:16Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2022-02-16T03:55:16.5Z,2,REGULAR,period,end,[],0,,,1610612756,53,47,2022-02-16T03:55:16Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-16T04:11:24.0Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612756,53,47,2022-02-16T04:11:46Z,3040000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-16T04:11:24.0Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612756,53,47,2022-02-16T04:11:46Z,3050000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-16T04:11:24.0Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612756,53,47,2022-02-16T04:11:46Z,3060000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-16T04:11:24.0Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612756,53,47,2022-02-16T04:11:46Z,3070000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-16T04:11:59.4Z,3,REGULAR,period,start,[],0,,,1610612756,53,47,2022-02-16T04:11:59Z,3080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M43.00S,2022-02-16T04:12:14.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,92.46057818659659,52.20588235294118,1610612756,53,47,2022-02-16T04:13:52Z,3090000,11.0,18.0,1,right,MISS D. Ayton Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,
325,PT11M42.00S,2022-02-16T04:12:15.6Z,3,REGULAR,rebound,offensive,[],203109,,,1610612756,53,47,2022-02-16T04:12:19Z,3100000,,,0,,J. Crowder REBOUND (Off:2 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,324.0,5.0,3.0,2.0,,,,,,,,,,,,,,
326,PT11M42.00S,2022-02-16T04:12:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,93.51182654402102,42.15686274509804,1610612756,53,47,2022-02-16T04:13:33Z,3110000,-39.0,8.0,1,right,MISS J. Crowder tip Layup,[203109],1610612756.0,PHX,tip,,,Crowder,J. Crowder,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,
327,PT11M42.00S,2022-02-16T04:12:16.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,47,2022-02-16T04:12:48Z,3120000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
328,PT11M42.00S,2022-02-16T04:12:20.5Z,3,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612746,53,47,2022-02-16T04:12:31Z,3130000,,,0,,T. Mann step out-of-bounds TURNOVER (1 TO),[1629611],1610612746.0,LAC,step,,,Mann,T. Mann,,,,,,,,,,,202027.0,1.0,,,,,,,,,,,,
329,PT11M31.00S,2022-02-16T04:13:03.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203109,74.98357424441524,13.970588235294118,1610612756,53,47,2022-02-16T04:13:07Z,3140000,-180.0,183.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
330,PT11M28.00S,2022-02-16T04:13:06.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,47,2022-02-16T04:13:07Z,3150000,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,329.0,10.0,7.0,3.0,,,,,,,,,,,,,,
331,PT11M22.00S,2022-02-16T04:13:15.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,53,47,2022-02-16T04:13:15Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M09.00S,2022-02-16T04:13:43.2Z,3,REGULAR,2pt,Jump Shot,[],202694,9.806176084099869,26.715686274509803,1610612746,53,49,2022-02-16T04:13:46Z,3170000,116.0,40.0,1,left,M. Morris Sr. 12' pullup Jump Shot (16 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,12.3,Made,,,,,,,16.0,,,,,,,,,,,
333,PT10M55.00S,2022-02-16T04:13:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,88.51839684625493,48.28431372549019,1610612756,55,49,2022-02-16T04:14:47Z,3180000,-9.0,55.0,1,right,C. Paul floating Jump Shot (8 PTS),[101108],1610612756.0,PHX,floating,,,Paul,C. Paul,,,,,5.61,Made,,,,,,,8.0,,,,,,,,,,,
334,PT10M43.00S,2022-02-16T04:14:12.3Z,3,REGULAR,foul,personal,[],203109,,,1610612746,55,49,2022-02-16T04:14:18Z,3190000,,,0,,J. Crowder personal FOUL (1 PF),"[203109, 202694]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,203593.0,,,,,,,,1.0,0.0,Morris Sr.,202694.0,,
336,PT10M30.00S,2022-02-16T04:14:38.4Z,3,REGULAR,2pt,Jump Shot,[],202694,19.398817345597898,24.264705882352942,1610612746,55,49,2022-02-16T04:14:41Z,3210000,129.0,130.0,1,left,MISS M. Morris Sr. 18' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,18.28,Missed,,,,,,,,,,,,,,,,,,
337,PT10M27.00S,2022-02-16T04:14:41.4Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,55,49,2022-02-16T04:14:41Z,3220000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,336.0,4.0,4.0,0.0,,,,,,,,,,,,,,
338,PT10M18.00S,2022-02-16T04:14:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,83.52496714848883,39.705882352941174,1610612756,55,49,2022-02-16T04:14:53Z,3230000,-51.0,102.0,1,right,MISS C. Paul 11' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,
339,PT10M15.00S,2022-02-16T04:14:53.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,55,49,2022-02-16T04:14:53Z,3240000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,,,
340,PT09M56.00S,2022-02-16T04:15:11.7Z,3,REGULAR,3pt,Jump Shot,[],201587,13.091327201051248,3.9215686274509802,1610612746,55,52,2022-02-16T04:15:15Z,3250000,230.0,71.0,1,left,N. Batum 24' 3PT  (16 PTS) (R. Jackson 6 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.1,Made,,,,,,,16.0,R. Jackson,202704.0,6.0,,,,,,,,
342,PT09M43.00S,2022-02-16T04:15:24.9Z,3,REGULAR,2pt,Jump Shot,[],1629028,91.01511169513797,67.64705882352942,1610612756,57,52,2022-02-16T04:17:51Z,3270000,88.0,32.0,1,right,D. Ayton 9' floating Jump Shot (10 PTS) (D. Booker 2 AST),"[1629028, 1626164]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,9.38,Made,,,,,,,10.0,D. Booker,1626164.0,2.0,,,,,,,,
344,PT09M22.00S,2022-02-16T04:15:46.1Z,3,REGULAR,2pt,Jump Shot,[],202704,23.47240473061761,53.92156862745098,1610612746,57,54,2022-02-16T04:15:49Z,3290000,-20.0,168.0,1,left,R. Jackson 16' step back Jump Shot (6 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,16.92,Made,,,,,,,6.0,,,,,,,,,,,
345,PT09M09.00S,2022-02-16T04:15:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629028,66.04796320630749,45.588235294117645,1610612756,57,54,2022-02-16T04:16:01Z,3300000,-22.0,267.0,1,right,MISS D. Ayton 26' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
346,PT09M08.00S,2022-02-16T04:15:59.4Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,57,54,2022-02-16T04:16:01Z,3310000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,,
347,PT09M01.00S,2022-02-16T04:16:12.1Z,3,REGULAR,foul,personal,[],1628969,,,1610612746,57,54,2022-02-16T04:16:18Z,3320000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 202704]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Jackson,202704.0,,
349,PT08M53.00S,2022-02-16T04:16:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202694,7.046649145860711,47.30392156862745,1610612746,57,56,2022-02-16T04:16:43Z,3340000,13.0,14.0,1,left,M. Morris Sr. driving reverse Layup (18 PTS) (I. Zubac 3 AST),"[202694, 1627826]",1610612746.0,LAC,driving reverse,,,Morris Sr.,M. Morris Sr.,,,,,1.92,Made,,,,,,,18.0,I. Zubac,1627826.0,3.0,,,,,,,,
351,PT08M40.00S,2022-02-16T04:16:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,84.1819973718791,64.2156862745098,1610612756,57,56,2022-02-16T04:16:54Z,3360000,71.0,96.0,1,right,MISS D. Booker 11' pullup Shot - blocked,"[1626164, 201587]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.96,Missed,,,,,,,,,,,Batum,201587.0,,,,,,
352,PT08M40.00S,2022-02-16T04:16:50.3Z,3,REGULAR,block,,[],201587,,,1610612756,57,56,2022-02-16T04:16:52Z,3370000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M37.00S,2022-02-16T04:16:53.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,57,56,2022-02-16T04:16:54Z,3380000,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,351.0,9.0,7.0,2.0,,,,,,,,,,,,,,
354,PT08M34.00S,2022-02-16T04:16:57.2Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,57,56,2022-02-16T04:16:59Z,3390000,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 201587]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,3.0,,,,,,,,,,,Batum,201587.0
355,PT08M34.00S,2022-02-16T04:16:57.2Z,3,REGULAR,steal,,[],201587,,,1610612746,57,56,2022-02-16T04:16:58Z,3400000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M28.00S,2022-02-16T04:17:03.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627826,6.915243101182654,48.529411764705884,1610612746,57,58,2022-02-16T04:17:08Z,3410000,7.0,13.0,1,left,I. Zubac running DUNK (9 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,1.45,Made,,,,,,,9.0,T. Mann,1629611.0,1.0,,,,,,,,
358,PT08M27.00S,2022-02-16T04:17:13.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,57,58,2022-02-16T04:17:13Z,3430000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT08M24.00S,2022-02-16T04:20:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612756,57,58,2022-02-16T04:20:50Z,3440000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Bridges 2 FT),"[1627826, 1628969]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,2003.0,,,,,,,,2.0,0.0,Bridges,1628969.0,,
361,PT08M24.00S,2022-02-16T04:21:05.7Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,57,58,2022-02-16T04:21:05Z,3460000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT08M24.00S,2022-02-16T04:21:05.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,57,58,2022-02-16T04:21:05Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,
363,PT08M24.00S,2022-02-16T04:21:23.5Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,58,58,2022-02-16T04:21:23Z,3480000,,,0,,M. Bridges Free Throw 2 of 2 (5 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
