actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
178,PT11M44.00S,2022-03-14T01:40:28.5Z,2,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612747,48,22,2022-03-14T01:40:36Z,1750000,,,0,,T. Horton-Tucker bad pass out-of-bounds TURNOVER (1 TO),[1629659],1610612747.0,LAL,bad pass,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,1.0,,,,,,,,,,,,1204.0,,,,,
179,PT11M32.00S,2022-03-14T01:40:49.5Z,2,REGULAR,foul,personal,['2freethrow'],2546,,,1610612756,48,22,2022-03-14T01:41:01Z,1760000,,,0,,C. Anthony shooting personal FOUL (1 PF) (McGee 2 FT),"[2546, 201580]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,McGee,201580.0,
182,PT11M32.00S,2022-03-14T01:41:12.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201580,,,1610612756,49,22,2022-03-14T01:41:12Z,1780000,,,0,,J. McGee Free Throw 1 of 2 (3 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
183,PT11M32.00S,2022-03-14T01:41:32.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201580,,,1610612756,50,22,2022-03-14T01:41:32Z,1790000,,,0,,J. McGee Free Throw 2 of 2 (4 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
184,PT11M17.00S,2022-03-14T01:41:50.2Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612747,50,22,2022-03-14T01:41:57Z,1800000,,,0,,T. Craig shooting personal FOUL (1 PF) (James 2 FT),"[1628470, 2544]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,James,2544.0,
186,PT11M17.00S,2022-03-14T01:42:13.3Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,50,23,2022-03-14T01:42:13Z,1820000,,,0,,L. James Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
187,PT11M17.00S,2022-03-14T01:42:32.4Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,50,24,2022-03-14T01:42:32Z,1830000,,,0,,L. James Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
188,PT11M06.00S,2022-03-14T01:42:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.19776609724047,48.28431372549019,1610612756,50,24,2022-03-14T01:42:48Z,1840000,-9.0,21.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612756.0,PHX,driving,,,Holiday,A. Holiday,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
189,PT11M04.00S,2022-03-14T01:42:46.4Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,50,24,2022-03-14T01:42:48Z,1850000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,
190,PT10M58.00S,2022-03-14T01:42:51.9Z,2,REGULAR,3pt,Jump Shot,[],2546,22.421156373193167,85.7843137254902,1610612747,50,27,2022-03-14T01:42:55Z,1860000,-179.0,158.0,1,left,C. Anthony 3PT pullup (6 PTS) (L. James 2 AST),"[2546, 2544]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,23.89,Made,6.0,,,,,,,,L. James,2544.0,2.0,,,,,,,,
192,PT10M40.00S,2022-03-14T01:43:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,92.32917214191852,44.11764705882353,1610612756,52,27,2022-03-14T01:44:37Z,1880000,-29.0,20.0,1,right,J. McGee Layup (6 PTS) (L. Shamet 1 AST),"[201580, 1629013]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,3.53,Made,6.0,,,,,,,,L. Shamet,1629013.0,1.0,,,,,,,,
194,PT10M30.00S,2022-03-14T01:43:20.5Z,2,REGULAR,foul,personal,['3freethrow'],201580,,,1610612747,52,27,2022-03-14T01:43:26Z,1900000,,,0,,J. McGee shooting personal FOUL (3 PF) (Anthony 3 FT),"[201580, 2546]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Anthony,2546.0,
196,PT10M30.00S,2022-03-14T01:43:53.7Z,2,REGULAR,freethrow,1 of 3,[],2546,,,1610612747,52,28,2022-03-14T01:44:34Z,1920000,,,0,,C. Anthony Free Throw 1 of 3 (7 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
197,PT10M30.00S,2022-03-14T01:43:53.7Z,2,REGULAR,freethrow,2 of 3,[],2546,,,1610612747,52,28,2022-03-14T01:44:34Z,1930000,,,0,,MISS C. Anthony Free Throw 2 of 3,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M30.00S,2022-03-14T01:43:53.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,52,28,2022-03-14T01:44:34Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,,,
199,PT10M30.00S,2022-03-14T01:44:10.1Z,2,REGULAR,substitution,out,[],201580,,,1610612747,52,28,2022-03-14T01:44:14Z,1950000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M30.00S,2022-03-14T01:44:10.1Z,2,REGULAR,substitution,in,[],202687,,,1610612747,52,28,2022-03-14T01:44:14Z,1960000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M30.00S,2022-03-14T01:43:53.7Z,2,REGULAR,freethrow,3 of 3,[],2546,,,1610612747,52,28,2022-03-14T01:44:34Z,1970000,,,0,,MISS C. Anthony Free Throw 3 of 3,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M27.00S,2022-03-14T01:43:56.7Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,52,28,2022-03-14T01:44:34Z,1980000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,
203,PT10M11.00S,2022-03-14T01:44:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628988,92.85479632063075,3.6764705882352944,1610612756,52,28,2022-03-14T01:44:52Z,1990000,-232.0,15.0,1,right,MISS A. Holiday 3PT,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
204,PT10M09.00S,2022-03-14T01:44:51.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,52,28,2022-03-14T01:44:52Z,2000000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,203.0,4.0,4.0,0.0,,,,,,,,,,,
205,PT09M58.00S,2022-03-14T01:45:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.440867279894875,44.85294117647059,1610612747,52,30,2022-03-14T01:45:09Z,2010000,26.0,17.0,1,left,L. James driving Layup (11 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.1,Made,11.0,,,,,,,,,,,,,,,,,,
206,PT09M58.00S,2022-03-14T01:45:08.0Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612747,52,30,2022-03-14T01:45:14Z,2020000,,,0,,B. Biyombo shooting personal FOUL (1 PF) (James 1 FT),"[202687, 2544]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,James,2544.0,
208,PT09M58.00S,2022-03-14T01:45:31.3Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,52,31,2022-03-14T01:45:31Z,2040000,,,0,,L. James Free Throw 1 of 1 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
209,PT09M52.00S,2022-03-14T01:45:43.2Z,2,REGULAR,turnover,traveling,[],1628470,,,1610612756,52,31,2022-03-14T01:45:47Z,2050000,,,0,,T. Craig traveling TURNOVER (1 TO),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,1.0,,,,,,,,,,,,1204.0,,,,,
210,PT09M47.00S,2022-03-14T01:46:03.0Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612747,52,31,2022-03-14T01:46:08Z,2060000,,,0,,T. Craig shooting personal FOUL (2 PF) (James 2 FT),"[1628470, 2544]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,James,2544.0,
212,PT09M47.00S,2022-03-14T01:46:28.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,52,32,2022-03-14T01:46:28Z,2080000,,,0,,L. James Free Throw 1 of 2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
213,PT09M47.00S,2022-03-14T01:46:32.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612747,52,32,2022-03-14T01:46:34Z,2090000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M47.00S,2022-03-14T01:46:32.5Z,2,REGULAR,substitution,in,[],1626166,,,1610612747,52,32,2022-03-14T01:46:34Z,2100000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M47.00S,2022-03-14T01:46:51.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,52,33,2022-03-14T01:46:51Z,2110000,,,0,,L. James Free Throw 2 of 2 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
216,PT09M40.00S,2022-03-14T01:47:05.8Z,2,REGULAR,foul,personal,[],1629659,,,1610612756,52,33,2022-03-14T01:47:18Z,2120000,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1626166]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Payne,1626166.0,
218,PT09M27.00S,2022-03-14T01:47:28.4Z,2,REGULAR,2pt,Jump Shot,[],1626166,83.919185282523,77.20588235294117,1610612756,52,33,2022-03-14T01:47:31Z,2140000,136.0,99.0,1,right,MISS C. Payne 16' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
219,PT09M25.00S,2022-03-14T01:47:30.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,52,33,2022-03-14T01:47:31Z,2150000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,218.0,5.0,5.0,0.0,,,,,,,,,,,
220,PT09M22.00S,2022-03-14T01:47:35.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612747,52,33,2022-03-14T01:47:47Z,2160000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (James 2 FT),"[202687, 2544]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,James,2544.0,
222,PT09M22.00S,2022-03-14T01:48:02.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,52,34,2022-03-14T01:48:02Z,2180000,,,0,,L. James Free Throw 1 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
223,PT09M22.00S,2022-03-14T01:48:06.2Z,2,REGULAR,substitution,out,[],1628470,,,1610612747,52,34,2022-03-14T01:48:10Z,2190000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M22.00S,2022-03-14T01:48:06.2Z,2,REGULAR,substitution,in,[],203109,,,1610612747,52,34,2022-03-14T01:48:10Z,2200000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M22.00S,2022-03-14T01:48:02.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,52,34,2022-03-14T01:48:29Z,2210000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
226,PT09M19.00S,2022-03-14T01:48:05.8Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,52,34,2022-03-14T01:48:29Z,2220000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,
227,PT08M59.00S,2022-03-14T01:48:48.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,80.89684625492772,4.6568627450980395,1610612756,52,34,2022-03-14T01:48:52Z,2230000,-227.0,127.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M58.00S,2022-03-14T01:48:49.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,52,34,2022-03-14T01:48:52Z,2240000,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,227.0,6.0,6.0,0.0,,,,,,,,,,,
229,PT08M45.00S,2022-03-14T01:49:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202340,10.200394218134035,55.63725490196079,1610612747,52,34,2022-03-14T01:49:05Z,2250000,-28.0,43.0,1,left,MISS A. Bradley cutting Layup - blocked,"[202340, 202687]",1610612747.0,LAL,cutting,,,Bradley,A. Bradley,,,,,5.18,Missed,,,,,,,,,,,,Biyombo,202687.0,,,,,,
230,PT08M45.00S,2022-03-14T01:49:02.5Z,2,REGULAR,block,,[],202687,,,1610612747,52,34,2022-03-14T01:49:04Z,2260000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M42.00S,2022-03-14T01:49:05.5Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,52,34,2022-03-14T01:49:05Z,2270000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,
232,PT08M39.00S,2022-03-14T01:49:09.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,75.90341655716163,9.803921568627452,1610612756,52,34,2022-03-14T01:49:12Z,2280000,-201.0,174.0,1,right,MISS J. Crowder 26' running 3PT,[203109],1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
233,PT08M36.00S,2022-03-14T01:49:11.6Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,52,34,2022-03-14T01:49:11Z,2290000,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,232.0,3.0,1.0,2.0,,,,,,,,,,,
234,PT08M34.00S,2022-03-14T01:49:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,91.01511169513797,48.28431372549019,1610612756,52,34,2022-03-14T01:49:17Z,2300000,-9.0,32.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
235,PT08M33.00S,2022-03-14T01:49:15.3Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,52,34,2022-03-14T01:49:17Z,2310000,,,0,,M. Bridges REBOUND (Off:3 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,234.0,4.0,1.0,3.0,,,,,,,,,,,
236,PT08M32.00S,2022-03-14T01:49:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,94.03745072273325,44.85294117647059,1610612756,52,34,2022-03-14T01:49:28Z,2320000,-26.0,4.0,1,right,MISS M. Bridges reverse Layup,[1628969],1610612756.0,PHX,reverse,,,Bridges,M. Bridges,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M29.00S,2022-03-14T01:49:19.6Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,52,34,2022-03-14T01:49:19Z,2330000,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,236.0,2.0,1.0,1.0,,,,,,,,,,,
238,PT08M28.00S,2022-03-14T01:49:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,94.03745072273325,47.30392156862745,1610612756,54,34,2022-03-14T01:49:25Z,2340000,-13.0,4.0,1,right,B. Biyombo tip Layup (2 PTS),[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,1.39,Made,2.0,,,,,,,,,,,,,,,,,,
239,PT08M20.00S,2022-03-14T01:49:27.2Z,2,REGULAR,3pt,Jump Shot,[],2546,19.004599211563733,94.11764705882352,1610612747,54,37,2022-03-14T01:49:31Z,2350000,-221.0,126.0,1,left,C. Anthony 25' 3PT  (10 PTS) (L. James 3 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.41,Made,10.0,,,,,,,,L. James,2544.0,3.0,,,,,,,,
241,PT08M20.00S,2022-03-14T01:49:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,54,37,2022-03-14T01:49:33Z,2370000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,54,37,2022-03-14T01:52:35Z,2380000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,out,[],202687,,,1610612756,54,37,2022-03-14T01:52:35Z,2390000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,out,[],201566,,,1610612756,54,37,2022-03-14T01:52:35Z,2400000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,54,37,2022-03-14T01:52:35Z,2410000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,54,37,2022-03-14T01:52:35Z,2420000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M20.00S,2022-03-14T01:52:01.2Z,2,REGULAR,substitution,in,[],1628370,,,1610612756,54,37,2022-03-14T01:52:35Z,2430000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M10.00S,2022-03-14T01:53:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.51182654402102,49.26470588235294,1610612756,56,37,2022-03-14T01:53:09Z,2440000,-4.0,8.0,1,right,C. Payne driving Layup (5 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,0.93,Made,5.0,,,,,,,,,,,,,,,,,,
249,PT08M00.00S,2022-03-14T01:53:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612747,56,37,2022-03-14T01:53:37Z,2450000,,,0,,D. Booker personal FOUL (2 PF) (Horton-Tucker 2 FT),"[1626164, 1629659]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Horton-Tucker,1629659.0,
251,PT08M00.00S,2022-03-14T01:53:43.2Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,56,37,2022-03-14T01:53:43Z,2470000,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
252,PT08M00.00S,2022-03-14T01:53:43.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,56,37,2022-03-14T01:53:43Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,
253,PT08M00.00S,2022-03-14T01:53:58.3Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,56,38,2022-03-14T01:53:58Z,2490000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (1 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
254,PT07M50.00S,2022-03-14T01:54:08.7Z,2,REGULAR,2pt,Jump Shot,[],1626166,81.68528252299606,32.35294117647059,1610612756,56,38,2022-03-14T01:54:11Z,2500000,-88.0,120.0,1,right,MISS C. Payne 14' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,,
255,PT07M49.00S,2022-03-14T01:54:09.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,56,38,2022-03-14T01:54:11Z,2510000,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,254.0,7.0,7.0,0.0,,,,,,,,,,,
256,PT07M46.00S,2022-03-14T01:54:16.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,56,38,2022-03-14T01:54:16Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M42.00S,2022-03-14T01:54:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.046649145860711,52.69607843137255,1610612747,56,40,2022-03-14T01:54:39Z,2530000,-13.0,14.0,1,left,M. Monk driving Layup (7 PTS) (T. Horton-Tucker 1 AST),"[1628370, 1629659]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,1.92,Made,7.0,,,,,,,,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
259,PT07M31.00S,2022-03-14T01:54:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.51182654402102,46.568627450980394,1610612756,58,40,2022-03-14T01:54:49Z,2550000,-17.0,8.0,1,right,D. Ayton alley-oop Layup (12 PTS) (J. Crowder 1 AST),"[1629028, 203109]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,1.92,Made,12.0,,,,,,,,J. Crowder,203109.0,1.0,,,,,,,,
261,PT07M16.00S,2022-03-14T01:55:01.9Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612747,58,40,2022-03-14T01:55:04Z,2570000,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1629028]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,2.0,Ayton,1629028.0,,,,,,,,,,,,,,,
262,PT07M16.00S,2022-03-14T01:55:01.9Z,2,REGULAR,steal,,[],1629028,,,1610612756,58,40,2022-03-14T01:55:03Z,2580000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M12.00S,2022-03-14T01:55:05.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,73.27529566360053,14.705882352941178,1610612756,58,40,2022-03-14T01:55:12Z,2590000,-176.0,199.0,1,right,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
264,PT07M07.00S,2022-03-14T01:55:10.8Z,2,REGULAR,rebound,offensive,[],203109,,,1610612756,58,40,2022-03-14T01:55:12Z,2600000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,,,,
265,PT07M04.00S,2022-03-14T01:55:13.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203109,92.9862023653088,3.6764705882352944,1610612756,58,40,2022-03-14T01:55:19Z,2610000,-232.0,13.0,1,right,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
266,PT06M59.00S,2022-03-14T01:55:18.9Z,2,REGULAR,rebound,defensive,[],202340,,,1610612747,58,40,2022-03-14T02:06:25Z,2620000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,265.0,1.0,1.0,0.0,,,,,,,,,,,
267,PT06M50.00S,2022-03-14T01:55:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.046649145860711,50.98039215686274,1610612747,58,40,2022-03-14T01:55:32Z,2630000,-5.0,14.0,1,left,MISS L. James cutting Layup - blocked,"[2544, 203109]",1610612747.0,LAL,cutting,,,James,L. James,,,,,1.45,Missed,,,,,,,,,,,,Crowder,203109.0,,,,,,
