actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
172,PT10M51.00S,2023-04-08T00:42:18.4Z,2,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,32,30,2023-04-08T00:42:37Z,1670000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,bad pass,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1.0,,,,,,
173,PT10M51.00S,2023-04-08T00:42:26.8Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,32,30,2023-04-08T00:42:29Z,1680000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M51.00S,2023-04-08T00:42:26.8Z,2,REGULAR,substitution,in,[],1630167,,,1610612752,32,30,2023-04-08T00:42:29Z,1690000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M38.00S,2023-04-08T00:42:39.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203095,8.09789750328515,95.34313725490196,1610612752,32,30,2023-04-08T00:43:55Z,1700000,False,-227.0,24.0,1,left,MISS E. Fournier step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
176,PT10M34.00S,2023-04-08T00:42:43.3Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,32,30,2023-04-08T00:42:56Z,1710000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,
177,PT10M32.00S,2023-04-08T00:42:45.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630530,90.09526938239159,49.01960784313725,1610612740,34,30,2023-04-08T00:43:12Z,1720000,False,-5.0,41.0,1,right,T. Murphy III alley-oop DUNK (9 PTS) (N. Marshall 3 AST),"[1630530, 1630230]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,,,9.0,N. Marshall,1630230.0,3.0,,,,,,,,
179,PT10M16.00S,2023-04-08T00:43:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630540,31.882391590013142,34.80392156862745,1610612752,34,30,2023-04-08T00:43:14Z,1740000,False,76.0,247.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
180,PT10M16.00S,2023-04-08T00:43:01.4Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612740,34,30,2023-04-08T00:43:14Z,1750000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,
181,PT10M02.00S,2023-04-08T00:43:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,90.27595269382391,59.00352328431372,1610612740,36,30,2023-04-08T00:45:24Z,1760000,False,45.0,39.0,1,right,T. Murphy III turnaround bank Jump Shot (11 PTS) (C. McCollum 1 AST),"[1630530, 203468]",1610612740.0,NOP,turnaround bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,11.0,C. McCollum,203468.0,1.0,,,,,,,,
183,PT09M53.00S,2023-04-08T00:43:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,36,30,2023-04-08T00:43:29Z,1780000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M40.00S,2023-04-08T00:46:36.7Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612752,36,30,2023-04-08T00:46:43Z,1790000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Hart 2 FT),"[202685, 1628404]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,3.0,0.0,Hart,1628404.0,,
186,PT09M40.00S,2023-04-08T00:47:03.3Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,36,31,2023-04-08T00:47:03Z,1810000,False,,,0,,J. Hart Free Throw 1 of 2 (1 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
187,PT09M40.00S,2023-04-08T00:47:05.4Z,2,REGULAR,substitution,out,[],202685,,,1610612752,36,31,2023-04-08T00:47:08Z,1820000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M40.00S,2023-04-08T00:47:05.4Z,2,REGULAR,substitution,in,[],1626204,,,1610612752,36,31,2023-04-08T00:47:08Z,1830000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M40.00S,2023-04-08T00:47:29.0Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,36,32,2023-04-08T00:47:29Z,1840000,False,,,0,,J. Hart Free Throw 2 of 2 (2 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
190,PT09M28.00S,2023-04-08T00:47:43.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.70105124835742,53.67647058823529,1610612740,36,32,2023-04-08T00:47:54Z,1850000,False,18.0,44.0,1,right,MISS N. Marshall driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
191,PT09M23.00S,2023-04-08T00:47:48.6Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,36,32,2023-04-08T00:48:46Z,1860000,False,,,0,,J. Sims REBOUND (Off:4 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,190.0,6.0,2.0,4.0,,,,,,,,,,,,
194,PT09M18.00S,2023-04-08T00:47:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,10.5946123521682,44.85294117647059,1610612752,36,32,2023-04-08T00:48:30Z,1890000,False,26.0,47.0,1,left,MISS J. Hart driving Layup - blocked,"[1628404, 1630530]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,Murphy III,1630530.0,,,,,,,,,,,,,,,,
195,PT09M18.00S,2023-04-08T00:47:54.0Z,2,REGULAR,block,,[],1630530,,,1610612752,36,32,2023-04-08T00:47:56Z,1900000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M18.00S,2023-04-08T00:47:54.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,36,32,2023-04-08T00:48:30Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,194.0,,,,,,,,,,,,,,,
198,PT09M18.00S,2023-04-08T00:48:03.2Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,36,32,2023-04-08T00:48:05Z,1930000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M18.00S,2023-04-08T00:48:03.2Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,36,32,2023-04-08T00:48:05Z,1940000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M13.00S,2023-04-08T00:48:17.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,18.084756898817346,3.1862745098039214,1610612752,36,35,2023-04-08T00:52:25Z,1950000,False,234.0,117.0,1,left,O. Toppin 26' 3PT step back (3 PTS),[1630167],1610612752.0,NYK,step back,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,3.0,,,,,,,,,,,
201,PT08M58.00S,2023-04-08T00:48:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630530,74.72076215505913,14.950980392156863,1610612740,36,35,2023-04-08T00:48:42Z,1960000,False,-175.0,185.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
202,PT08M58.00S,2023-04-08T00:48:31.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,36,35,2023-04-08T00:48:42Z,1970000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,
203,PT08M46.00S,2023-04-08T00:48:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,6.307490144546648,53.14031862745098,1610612752,36,35,2023-04-08T00:53:52Z,1980000,False,-16.0,7.0,1,left,MISS M. McBride driving reverse Layup,[1630540],1610612752.0,NYK,driving reverse,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
205,PT08M46.00S,2023-04-08T00:48:44.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,36,35,2023-04-08T00:48:57Z,2000000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,
206,PT08M40.00S,2023-04-08T00:48:51.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,93.69250985545335,45.366115196078425,1610612740,38,35,2023-04-08T00:54:49Z,2010000,False,-23.0,7.0,1,right,T. Murphy III running Layup (13 PTS) (N. Marshall 4 AST),"[1630530, 1630230]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,13.0,N. Marshall,1630230.0,4.0,,,,,,,,
208,PT08M18.00S,2023-04-08T00:49:12.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,32.53942181340342,39.705882352941174,1610612752,38,35,2023-04-08T00:55:27Z,2030000,False,51.0,253.0,1,left,MISS J. Hart 25' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2023-04-08T00:49:15.2Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612740,38,35,2023-04-08T00:49:18Z,2040000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,
210,PT08M05.00S,2023-04-08T00:49:24.8Z,2,REGULAR,3pt,Jump Shot,[],1626196,68.80749014454665,24.019607843137255,1610612740,38,35,2023-04-08T00:49:33Z,2050000,False,-130.0,241.0,1,right,MISS J. Richardson 27' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
211,PT08M03.00S,2023-04-08T00:49:26.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,38,35,2023-04-08T00:49:33Z,2060000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,210.0,4.0,4.0,0.0,,,,,,,,,,,,
212,PT08M01.00S,2023-04-08T00:49:29.7Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,38,35,2023-04-08T00:49:36Z,2070000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1626196]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Richardson,1626196.0
213,PT08M01.00S,2023-04-08T00:49:29.7Z,2,REGULAR,steal,,[],1626196,,,1610612740,38,35,2023-04-08T00:49:31Z,2080000,False,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT07M47.00S,2023-04-08T00:49:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,91.93495400788436,45.83333333333333,1610612740,40,35,2023-04-08T00:50:12Z,2090000,False,-21.0,23.0,1,right,C. McCollum driving Layup (6 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,6.0,,,,,,,,,,,
215,PT07M40.00S,2023-04-08T00:50:00.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,40,35,2023-04-08T00:50:00Z,2100000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M40.00S,2023-04-08T00:51:14.3Z,2,REGULAR,substitution,out,[],1626196,,,1610612752,40,35,2023-04-08T00:52:31Z,2110000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M40.00S,2023-04-08T00:51:14.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612752,40,35,2023-04-08T00:52:31Z,2120000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M34.00S,2023-04-08T00:52:50.9Z,2,REGULAR,3pt,Jump Shot,[],1630167,9.017739816031538,4.411764705882353,1610612752,40,35,2023-04-08T00:52:55Z,2130000,False,228.0,32.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.02,Missed,,,,,,,,,,,,,,,,,,
219,PT07M31.00S,2023-04-08T00:52:53.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,40,35,2023-04-08T00:52:55Z,2140000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,218.0,3.0,3.0,0.0,,,,,,,,,,,,
220,PT07M28.00S,2023-04-08T00:52:57.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630530,93.11760840998686,53.18627450980392,1610612740,42,35,2023-04-08T00:56:51Z,2150000,False,16.0,12.0,1,right,T. Murphy III running alley-oop DUNK (15 PTS) (N. Marshall 5 AST),"[1630530, 1630230]",1610612740.0,NOP,running alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,15.0,N. Marshall,1630230.0,5.0,,,,,,,,
222,PT07M14.00S,2023-04-08T00:53:10.9Z,2,REGULAR,3pt,Jump Shot,[],203095,32.670827858081466,57.84313725490197,1610612752,42,38,2023-04-08T00:53:15Z,2170000,False,-39.0,255.0,1,left,E. Fournier 25' 3PT  (3 PTS) (I. Hartenstein 2 AST),"[203095, 1628392]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,,,3.0,I. Hartenstein,1628392.0,2.0,,,,,,,,
224,PT06M54.00S,2023-04-08T00:53:30.2Z,2,REGULAR,3pt,Jump Shot,[],1630530,69.99014454664915,73.0392156862745,1610612740,42,38,2023-04-08T00:53:34Z,2190000,False,115.0,230.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
225,PT06M52.00S,2023-04-08T00:53:32.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,42,38,2023-04-08T00:53:34Z,2200000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,224.0,5.0,5.0,0.0,,,,,,,,,,,,
226,PT06M42.00S,2023-04-08T00:53:47.0Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612752,42,38,2023-04-08T00:54:04Z,2210000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Toppin 2 FT),"[1630230, 1630167]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Toppin,1630167.0,,
228,PT06M42.00S,2023-04-08T00:54:12.9Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,42,39,2023-04-08T00:54:36Z,2230000,False,,,0,,O. Toppin Free Throw 1 of 2 (4 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
229,PT06M42.00S,2023-04-08T00:54:14.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612752,42,39,2023-04-08T00:54:17Z,2240000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2023-04-08T00:54:14.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612752,42,39,2023-04-08T00:54:17Z,2250000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M42.00S,2023-04-08T00:54:12.9Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,42,39,2023-04-08T00:54:36Z,2260000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT06M39.00S,2023-04-08T00:54:15.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,42,39,2023-04-08T00:54:36Z,2270000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,
233,PT06M27.00S,2023-04-08T00:54:45.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,93.51182654402102,96.32352941176471,1610612740,42,39,2023-04-08T00:54:56Z,2280000,False,232.0,8.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2023-04-08T00:54:49.9Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,42,39,2023-04-08T00:54:56Z,2290000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,233.0,1.0,0.0,1.0,,,,,,,,,,,,
235,PT06M17.00S,2023-04-08T00:54:54.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,92.9862023653088,45.83333333333333,1610612740,44,39,2023-04-08T00:58:33Z,2300000,False,-21.0,13.0,1,right,L. Nance Jr. DUNK (4 PTS) (B. Ingram 3 AST),"[1626204, 1627742]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,4.0,B. Ingram,1627742.0,3.0,,,,,,,,
237,PT05M58.00S,2023-04-08T00:55:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,7.966491458607096,53.431372549019606,1610612752,44,41,2023-04-08T00:55:17Z,2320000,False,-17.0,22.0,1,left,M. McBride cutting Layup (2 PTS) (I. Hartenstein 3 AST),"[1630540, 1628392]",1610612752.0,NYK,cutting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,2.0,I. Hartenstein,1628392.0,3.0,,,,,,,,
239,PT05M43.00S,2023-04-08T00:55:29.7Z,2,REGULAR,3pt,Jump Shot,[],203468,68.15045992115637,27.450980392156865,1610612740,44,41,2023-04-08T00:59:15Z,2340000,False,-113.0,247.0,1,right,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
240,PT05M40.00S,2023-04-08T00:55:32.7Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,44,41,2023-04-08T00:55:40Z,2350000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,
241,PT05M38.00S,2023-04-08T00:55:37.4Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612752,44,41,2023-04-08T00:55:56Z,2360000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Hart 2 FT),"[203468, 1628404]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Hart,1628404.0,,
243,PT05M38.00S,2023-04-08T00:56:16.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612752,44,42,2023-04-08T00:56:16Z,2380000,False,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
244,PT05M38.00S,2023-04-08T00:56:17.4Z,2,REGULAR,substitution,out,[],203468,,,1610612752,44,42,2023-04-08T00:56:21Z,2390000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M38.00S,2023-04-08T00:56:17.4Z,2,REGULAR,substitution,in,[],1630700,,,1610612752,44,42,2023-04-08T00:56:21Z,2400000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2023-04-08T00:56:40.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612752,44,43,2023-04-08T00:56:40Z,2410000,False,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
247,PT05M22.00S,2023-04-08T00:56:59.2Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,44,43,2023-04-08T00:57:08Z,2420000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202007.0,2.0,,,,,,
248,PT05M00.00S,2023-04-08T00:57:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,7.966491458607096,52.94117647058824,1610612752,44,45,2023-04-08T00:57:31Z,2430000,False,-15.0,22.0,1,left,O. Toppin driving Layup (6 PTS),[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,6.0,,,,,,,,,,,
249,PT04M43.00S,2023-04-08T00:57:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,91.93495400788436,47.794117647058826,1610612740,46,45,2023-04-08T00:57:51Z,2440000,False,-11.0,23.0,1,right,H. Jones cutting finger roll Layup (6 PTS) (D. Daniels 1 AST),"[1630529, 1630700]",1610612740.0,NOP,cutting finger roll,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,6.0,D. Daniels,1630700.0,1.0,,,,,,,,
251,PT04M33.00S,2023-04-08T00:57:56.9Z,2,REGULAR,violation,kicked ball,[],1630530,,,1610612752,46,45,2023-04-08T00:58:05Z,2460000,False,,,0,,T. Murphy III kicked ball VIOLATION,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,
252,PT04M33.00S,2023-04-08T00:58:03.0Z,2,REGULAR,substitution,out,[],203095,,,1610612752,46,45,2023-04-08T00:58:07Z,2470000,False,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M33.00S,2023-04-08T00:58:03.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,46,45,2023-04-08T00:58:07Z,2480000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M26.00S,2023-04-08T00:58:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,11.645860709592641,50.49019607843137,1610612752,46,47,2023-04-08T00:58:26Z,2490000,False,-2.0,57.0,1,left,R. Barrett cutting Layup (7 PTS) (I. Hartenstein 4 AST),"[1629628, 1628392]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,,,,,,,7.0,I. Hartenstein,1628392.0,4.0,,,,,,,,
256,PT04M06.00S,2023-04-08T00:58:40.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,70.38436268068331,24.509803921568626,1610612740,49,47,2023-04-08T00:58:54Z,2510000,False,-127.0,226.0,1,right,T. Murphy III 25' 3PT  (18 PTS) (D. Daniels 2 AST),"[1630530, 1630700]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,18.0,D. Daniels,1630700.0,2.0,,,,,,,,
