actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
259,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,out,[],1627732,,,1610612740,46,37,2023-01-07T01:34:22Z,2540000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,out,[],202681,,,1610612740,46,37,2023-01-07T01:34:22Z,2550000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,out,[],203925,,,1610612740,46,37,2023-01-07T01:34:22Z,2560000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,in,[],201142,,,1610612740,46,37,2023-01-07T01:34:22Z,2570000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,in,[],203552,,,1610612740,46,37,2023-01-07T01:34:22Z,2580000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M00.00S,2023-01-07T01:34:11.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612740,46,37,2023-01-07T01:34:22Z,2590000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M00.00S,2023-01-07T01:34:37.1Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,47,37,2023-01-07T01:34:37Z,2600000,False,,,0,,T. Murphy III Free Throw 2 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
266,PT04M41.00S,2023-01-07T01:34:58.4Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,47,37,2023-01-07T01:35:08Z,2610000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1628984]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,Graham,1628984.0,,,
267,PT04M41.00S,2023-01-07T01:34:58.4Z,2,REGULAR,steal,,[],1628984,,,1610612740,47,37,2023-01-07T01:35:00Z,2620000,False,,,0,,D. Graham STEAL (2 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
279,PT04M36.00S,2023-01-07T01:35:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,87.33574244415243,40.931372549019606,1610612740,47,37,2023-01-07T01:36:23Z,2645000,False,-45.0,67.0,1,right,MISS H. Jones 8' running Layup - blocked,"[1630529, 1626220]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,8.05,O'Neale,1626220.0,,,,,,,,,,
280,PT04M36.00S,2023-01-07T01:35:05.2Z,2,REGULAR,block,,[],1626220,,,1610612740,47,37,2023-01-07T01:36:20Z,2647500,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
281,PT04M35.00S,2023-01-07T01:35:06.2Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,47,37,2023-01-07T01:36:20Z,2648750,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,
270,PT04M33.00S,2023-01-07T01:35:07.7Z,2,REGULAR,2pt,Jump Shot,[],201142,20.45006570302234,31.127450980392158,1610612751,47,39,2023-01-07T01:36:20Z,2650000,False,94.0,140.0,1,left,K. Durant 16' pullup Jump Shot (13 PTS) (S. Curry 2 AST),"[201142, 203552]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,Made,13.0,16.86,,,,,,,,,,S. Curry,203552.0,2.0
271,PT04M33.00S,2023-01-07T01:35:15.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202685,,,1610612751,47,39,2023-01-07T01:35:29Z,2660000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Durant 1 FT),"[202685, 201142]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Right,204059.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
274,PT04M33.00S,2023-01-07T01:35:30.3Z,2,REGULAR,substitution,in,[],1630631,,,1610612751,47,39,2023-01-07T01:35:33Z,2690000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M33.00S,2023-01-07T01:35:30.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612751,47,39,2023-01-07T01:37:05Z,2695000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M33.00S,2023-01-07T01:35:42.1Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,47,40,2023-01-07T01:36:20Z,2700000,False,,,0,,K. Durant Free Throw 1 of 1 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
277,PT04M25.00S,2023-01-07T01:35:55.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612740,47,40,2023-01-07T01:36:04Z,2710000,False,,,0,,S. Curry personal FOUL (2 PF) (McCollum 2 FT),"[203552, 203468]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,204059.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
282,PT04M25.00S,2023-01-07T01:36:23.4Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,48,40,2023-01-07T01:36:23Z,2730000,False,,,0,,C. McCollum Free Throw 1 of 2 (4 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
283,PT04M25.00S,2023-01-07T01:36:24.3Z,2,REGULAR,substitution,out,[],203933,,,1610612740,48,40,2023-01-07T01:36:29Z,2740000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M25.00S,2023-01-07T01:36:24.3Z,2,REGULAR,substitution,in,[],1629139,,,1610612740,48,40,2023-01-07T01:36:29Z,2750000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M25.00S,2023-01-07T01:36:44.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,49,40,2023-01-07T01:36:44Z,2760000,False,,,0,,C. McCollum Free Throw 2 of 2 (5 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
287,PT04M10.00S,2023-01-07T01:37:04.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612751,49,40,2023-01-07T01:37:11Z,2770000,False,,,0,,H. Jones personal FOUL (2 PF) (Durant 2 FT),"[1630529, 201142]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,1626302.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
289,PT04M10.00S,2023-01-07T01:37:31.7Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,49,41,2023-01-07T01:37:31Z,2790000,False,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
290,PT04M10.00S,2023-01-07T01:37:50.2Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,49,42,2023-01-07T01:37:50Z,2800000,False,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
291,PT03M59.00S,2023-01-07T01:38:05.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612740,49,42,2023-01-07T01:38:19Z,2810000,False,,,0,,N. Claxton personal FOUL (3 PF) (Valanciunas 2 FT),"[1629651, 202685]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
294,PT03M59.00S,2023-01-07T01:40:03.4Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,50,42,2023-01-07T01:40:03Z,2840000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
295,PT03M59.00S,2023-01-07T01:40:04.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612740,50,42,2023-01-07T01:40:07Z,2850000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M59.00S,2023-01-07T01:40:04.3Z,2,REGULAR,substitution,in,[],1627732,,,1610612740,50,42,2023-01-07T01:40:07Z,2860000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M59.00S,2023-01-07T01:40:29.3Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,51,42,2023-01-07T01:40:29Z,2870000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (4 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
298,PT03M46.00S,2023-01-07T01:40:44.5Z,2,REGULAR,3pt,Jump Shot,[],203552,7.440867279894875,4.166666666666666,1610612751,51,45,2023-01-07T01:40:49Z,2880000,False,229.0,17.0,1,left,S. Curry 3PT  (6 PTS) (B. Simmons 4 AST),"[203552, 1627732]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,22.99,,,,,,,,,,B. Simmons,1627732.0,4.0
300,PT03M36.00S,2023-01-07T01:40:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,91.67214191852825,52.20588235294118,1610612740,53,45,2023-01-07T01:41:02Z,2900000,False,11.0,26.0,1,right,C. McCollum driving finger roll Layup (7 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.8,,,,,,,,,,,,
301,PT03M26.00S,2023-01-07T01:41:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,10.33180026281209,43.13725490196079,1610612751,53,47,2023-01-07T01:41:52Z,2910000,False,34.0,45.0,1,left,B. Simmons cutting Layup (4 PTS) (K. Durant 1 AST),"[1627732, 201142]",1610612751.0,BKN,cutting,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.63,,,,,,,,,,K. Durant,201142.0,1.0
306,PT03M19.00S,2023-01-07T01:41:30.4Z,2,REGULAR,turnover,traveling,[],203468,,,1610612740,53,47,2023-01-07T01:41:44Z,2960000,False,,,0,,C. McCollum traveling TURNOVER (2 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,,,,,,2.0,,,,,
307,PT03M19.00S,2023-01-07T01:41:34.0Z,2,REGULAR,substitution,out,[],202685,,,1610612751,53,47,2023-01-07T01:41:36Z,2970000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M19.00S,2023-01-07T01:41:34.0Z,2,REGULAR,substitution,in,[],1626204,,,1610612751,53,47,2023-01-07T01:41:36Z,2980000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M01.00S,2023-01-07T01:41:57.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,7.5722733245729295,72.30392156862744,1610612751,53,47,2023-01-07T01:42:03Z,2990000,False,-112.0,19.0,1,left,MISS S. Curry 11' turnaround Shot,[203552],1610612751.0,BKN,turnaround,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,Missed,,11.31,,,,,,,,,,,,
310,PT02M57.00S,2023-01-07T01:42:01.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,53,47,2023-01-07T01:42:03Z,3000000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,309.0,3.0,3.0,0.0,,,,,,
311,PT02M49.00S,2023-01-07T01:42:08.6Z,2,REGULAR,3pt,Jump Shot,[],1630530,65.55313731931669,21.59160539215686,1610612740,56,47,2023-01-07T01:42:18Z,3010000,False,-142.0,271.0,1,right,T. Murphy III 30' 3PT  (8 PTS) (H. Jones 2 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,30.62,,,,,,,,,,H. Jones,1630529.0,2.0
313,PT02M38.00S,2023-01-07T01:42:27.9Z,2,REGULAR,2pt,Jump Shot,[],201142,22.421156373193167,27.450980392156865,1610612751,56,47,2023-01-07T01:42:32Z,3030000,False,113.0,158.0,1,left,MISS K. Durant 19' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.43,,,,,,,,,,,,
314,PT02M34.00S,2023-01-07T01:42:31.9Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,56,47,2023-01-07T01:42:32Z,3040000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,313.0,3.0,3.0,0.0,,,,,,
315,PT02M27.00S,2023-01-07T01:42:38.0Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,56,47,2023-01-07T01:42:42Z,3050000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 203552]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Curry,203552.0,,,
316,PT02M27.00S,2023-01-07T01:42:38.0Z,2,REGULAR,steal,,[],203552,,,1610612751,56,47,2023-01-07T01:42:40Z,3060000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT02M07.00S,2023-01-07T01:42:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203552,10.068988173455978,41.911764705882355,1610612751,56,49,2023-01-07T01:43:04Z,3070000,False,40.0,42.0,1,left,S. Curry driving Layup (8 PTS),[203552],1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.83,,,,,,,,,,,,
318,PT01M50.00S,2023-01-07T01:43:15.2Z,2,REGULAR,2pt,Jump Shot,[],203468,78.13731931668858,29.411764705882355,1610612740,56,49,2023-01-07T01:43:20Z,3080000,False,-103.0,153.0,1,right,MISS C. McCollum 18' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,18.44,,,,,,,,,,,,
319,PT01M46.00S,2023-01-07T01:43:19.2Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,56,49,2023-01-07T01:43:20Z,3090000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,318.0,5.0,5.0,0.0,,,,,,
320,PT01M40.00S,2023-01-07T01:43:28.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612751,56,49,2023-01-07T01:43:34Z,3100000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Durant 2 FT),"[1630631, 201142]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,204059.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
322,PT01M40.00S,2023-01-07T01:43:53.1Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,56,50,2023-01-07T01:46:17Z,3120000,False,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
327,PT01M40.00S,2023-01-07T01:43:53.1Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,56,51,2023-01-07T01:46:17Z,3125000,False,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
323,PT01M40.00S,2023-01-07T01:43:54.2Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,56,51,2023-01-07T01:46:17Z,3130000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M40.00S,2023-01-07T01:43:54.2Z,2,REGULAR,substitution,out,[],1626220,,,1610612740,56,51,2023-01-07T01:46:17Z,3140000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M40.00S,2023-01-07T01:43:54.2Z,2,REGULAR,substitution,in,[],1630230,,,1610612740,56,51,2023-01-07T01:46:17Z,3150000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M40.00S,2023-01-07T01:43:54.2Z,2,REGULAR,substitution,in,[],202681,,,1610612740,56,51,2023-01-07T01:46:17Z,3160000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M32.00S,2023-01-07T01:44:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.06636005256242,60.78431372549019,1610612740,56,51,2023-01-07T01:44:48Z,3165000,False,54.0,22.0,1,right,MISS J. Alvarado driving Layup - blocked,"[1630631, 201142]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.83,Durant,201142.0,,,,,,,,,,
329,PT01M32.00S,2023-01-07T01:44:26.5Z,2,REGULAR,block,,[],201142,,,1610612740,56,51,2023-01-07T01:44:30Z,3167500,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M31.00S,2023-01-07T01:44:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,51,2023-01-07T01:44:48Z,3168750,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,328.0,,,,,,,,,
332,PT01M22.00S,2023-01-07T01:44:48.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,81.68528252299606,63.970588235294116,1610612740,58,51,2023-01-07T01:45:03Z,3220000,False,70.0,120.0,1,right,C. McCollum 13' pullup Jump Shot (9 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,9.0,13.86,,,,,,,,,,,,
333,PT01M22.00S,2023-01-07T01:44:57.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202681,,,1610612740,58,51,2023-01-07T01:45:04Z,3230000,False,,,0,,K. Irving shooting personal FOUL (2 PF) (McCollum 1 FT),"[202681, 203468]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
335,PT01M22.00S,2023-01-07T01:45:14.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203468,,,1610612740,59,51,2023-01-07T01:45:14Z,3250000,False,,,0,,C. McCollum Free Throw 1 of 1 (10 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
336,PT01M05.00S,2023-01-07T01:45:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,10.200394218134035,45.09803921568628,1610612751,59,51,2023-01-07T01:45:39Z,3260000,False,25.0,43.0,1,left,MISS S. Curry driving Layup - blocked,"[203552, 1626204]",1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.98,Nance Jr.,1626204.0,,,,,,,,,,
337,PT01M05.00S,2023-01-07T01:45:32.7Z,2,REGULAR,block,,[],1626204,,,1610612751,59,51,2023-01-07T01:45:36Z,3270000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2023-01-07T01:45:37.7Z,2,REGULAR,rebound,offensive,[],1627732,,,1610612751,59,51,2023-01-07T01:45:39Z,3280000,False,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,336.0,3.0,2.0,1.0,,,,,,
339,PT01M00.00S,2023-01-07T01:45:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,5.590000152587891,50.0,1610612751,59,53,2023-01-07T01:45:38Z,3290000,False,0.0,0.0,1,left,B. Simmons tip Layup (6 PTS),[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,0.0,,,,,,,,,,,,
341,PT00M47.40S,2023-01-07T01:46:00.1Z,2,REGULAR,substitution,out,[],203552,,,1610612740,59,53,2023-01-07T01:46:08Z,3310000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M47.40S,2023-01-07T01:46:00.1Z,2,REGULAR,substitution,in,[],1626220,,,1610612740,59,53,2023-01-07T01:46:08Z,3320000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M45.70S,2023-01-07T01:46:20.1Z,2,REGULAR,3pt,Jump Shot,[],203468,84.05059132720105,94.6078431372549,1610612740,62,53,2023-01-07T01:46:24Z,3330000,False,223.0,97.0,1,right,C. McCollum 24' 3PT  (13 PTS) (J. Alvarado 2 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,24.33,,,,,,,,,,J. Alvarado,1630631.0,2.0
345,PT00M31.00S,2023-01-07T01:46:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.30946123521682,55.14705882352941,1610612751,62,53,2023-01-07T01:46:44Z,3350000,False,-26.0,16.0,1,left,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.04,,,,,,,,,,,,
346,PT00M28.90S,2023-01-07T01:46:42.5Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,62,53,2023-01-07T01:46:42Z,3360000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,345.0,5.0,5.0,0.0,,,,,,
347,PT00M25.80S,2023-01-07T01:46:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612740,62,53,2023-01-07T01:46:53Z,3370000,False,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Alvarado 2 FT),"[1629139, 1630631]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,1626302.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
349,PT00M25.80S,2023-01-07T01:47:18.5Z,2,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,63,53,2023-01-07T01:47:18Z,3390000,False,,,0,,J. Alvarado Free Throw 1 of 2 (14 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
350,PT00M25.80S,2023-01-07T01:47:19.6Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,63,53,2023-01-07T01:47:27Z,3400000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M25.80S,2023-01-07T01:47:19.6Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,63,53,2023-01-07T01:47:27Z,3410000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
