actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
424,PT03M04.00S,2023-03-09T02:14:02.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630529,,,1610612740,75,63,2023-03-09T02:14:02Z,4150000,False,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,Made,,,,,11.0,,,,,,,,
425,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,out,[],203468,,,1610612740,75,63,2023-03-09T02:14:16Z,4160000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
426,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,out,[],203939,,,1610612740,75,63,2023-03-09T02:14:16Z,4170000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,
427,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,out,[],203501,,,1610612740,75,63,2023-03-09T02:14:16Z,4180000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
428,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,75,63,2023-03-09T02:14:16Z,4190000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
429,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,in,[],1626174,,,1610612740,75,63,2023-03-09T02:14:16Z,4200000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
430,PT03M04.00S,2023-03-09T02:14:03.5Z,3,REGULAR,substitution,in,[],1629033,,,1610612740,75,63,2023-03-09T02:14:16Z,4210000,False,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,,,,,,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,
431,PT03M04.00S,2023-03-09T02:14:30.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630529,,,1610612740,76,63,2023-03-09T02:14:30Z,4220000,False,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,Made,,,,,12.0,,,,,,,,
432,PT02M47.00S,2023-03-09T02:14:49.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,90.48948751642575,20.098039215686274,1610612742,76,63,2023-03-09T02:14:56Z,4230000,False,-150.0,37.0,1,right,MISS L. Doncic 15' step back Shot,[1629029],1610612742.0,DAL,step back,,,,,,Mid-Range,8-16 Left,,,,Doncic,L. Doncic,,,15.4,Missed,,,,,,,,,,,,,
433,PT02M43.00S,2023-03-09T02:14:53.2Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,76,63,2023-03-09T02:14:56Z,4240000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Hernangomez,W. Hernangomez,,,,,432.0,1.0,1.0,0.0,,,,,,,,,
434,PT02M39.00S,2023-03-09T02:14:56.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,5.075558475689881,44.36274509803921,1610612740,78,63,2023-03-09T02:15:36Z,4250000,False,28.0,-5.0,1,left,H. Jones running Layup (14 PTS) (J. Richardson 2 AST),"[1630529, 1626196]",1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,2.86,Made,,,,,14.0,J. Richardson,1626196.0,2.0,,,,,
436,PT02M29.00S,2023-03-09T02:15:12.1Z,3,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612742,78,63,2023-03-09T02:15:30Z,4270000,False,,,0,,W. Hernangomez shooting personal FOUL (3 PF) (Irving 2 FT),"[1626195, 202681]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Right,1162.0,3.0,0.0,Hernangomez,W. Hernangomez,Irving,202681.0,,,,,,,,,,,,,,,
438,PT02M29.00S,2023-03-09T02:15:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,78,63,2023-03-09T02:15:28Z,4290000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M29.00S,2023-03-09T02:18:09.6Z,3,REGULAR,substitution,out,[],1629029,,,1610612742,78,63,2023-03-09T02:18:26Z,4300000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,
440,PT02M29.00S,2023-03-09T02:18:09.6Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,78,63,2023-03-09T02:18:26Z,4310000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
441,PT02M29.00S,2023-03-09T02:19:08.0Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,78,64,2023-03-09T02:19:08Z,4320000,False,,,0,,K. Irving Free Throw 1 of 2 (15 PTS),[202681],1610612742.0,DAL,,,,,,,,,,,,Irving,K. Irving,,,,Made,,,,,15.0,,,,,,,,
442,PT02M29.00S,2023-03-09T02:19:30.8Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,78,65,2023-03-09T02:19:30Z,4330000,False,,,0,,K. Irving Free Throw 2 of 2 (16 PTS),[202681],1610612742.0,DAL,,,,,,,,,,,,Irving,K. Irving,,,,Made,,,,,16.0,,,,,,,,
443,PT02M16.00S,2023-03-09T02:19:44.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,13.354139290407357,5.147058823529411,1610612740,81,65,2023-03-09T02:19:50Z,4340000,False,224.0,73.0,1,left,J. Richardson 3PT  (6 PTS) (D. Daniels 5 AST),"[1626196, 1630700]",1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Richardson,J. Richardson,,,23.59,Made,,,,,6.0,D. Daniels,1630700.0,5.0,,,,,
445,PT01M58.00S,2023-03-09T02:20:02.1Z,3,REGULAR,3pt,Jump Shot,[],203200,94.43166885676742,94.6078431372549,1610612742,81,65,2023-03-09T02:20:07Z,4360000,False,223.0,0.0,1,right,MISS J. Holiday 3PT,[203200],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Holiday,J. Holiday,,,22.3,Missed,,,,,,,,,,,,,
446,PT01M54.00S,2023-03-09T02:20:06.1Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,81,65,2023-03-09T02:20:07Z,4370000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Hernangomez,W. Hernangomez,,,,,445.0,2.0,2.0,0.0,,,,,,,,,
447,PT01M44.00S,2023-03-09T02:20:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.075558475689881,53.92156862745098,1610612740,83,65,2023-03-09T02:20:20Z,4380000,False,-20.0,-5.0,1,left,W. Hernangomez cutting Layup (6 PTS) (D. Daniels 6 AST),"[1626195, 1630700]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Hernangomez,W. Hernangomez,,,2.02,Made,,,,,6.0,D. Daniels,1630700.0,6.0,,,,,
449,PT01M23.00S,2023-03-09T02:20:37.6Z,3,REGULAR,2pt,Jump Shot,[],202681,79.05716162943496,69.85294117647058,1610612742,83,65,2023-03-09T02:20:44Z,4400000,False,99.0,144.0,1,right,MISS K. Irving 17' pullup Shot,[202681],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Right Center,,,,Irving,K. Irving,,,17.52,Missed,,,,,,,,,,,,,
450,PT01M21.00S,2023-03-09T02:20:39.6Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,83,65,2023-03-09T02:21:21Z,4410000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:3),[1626195],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,,Hernangomez,W. Hernangomez,,,,,449.0,3.0,3.0,0.0,,,,,,,,,
451,PT01M20.00S,2023-03-09T02:20:49.3Z,3,REGULAR,foul,personal,[],202681,,,1610612740,83,65,2023-03-09T02:21:11Z,4420000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1626195]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,0.0,Irving,K. Irving,Hernangomez,1626195.0,,,,,,,,,,,,,,,
453,PT01M20.00S,2023-03-09T02:20:57.6Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,83,65,2023-03-09T02:21:00Z,4440000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,
454,PT01M20.00S,2023-03-09T02:20:57.6Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,83,65,2023-03-09T02:21:00Z,4450000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
455,PT01M07.00S,2023-03-09T02:21:27.5Z,3,REGULAR,foul,offensive,[],1626195,,,1610612740,83,65,2023-03-09T02:22:20Z,4460000,False,,,0,,W. Hernangomez offensive FOUL (4 PF),"[1626195, 1629033]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,4.0,0.0,Hernangomez,W. Hernangomez,Pinson,1629033.0,,,,,,,,,,,,,,,
457,PT01M07.00S,2023-03-09T02:21:27.5Z,3,REGULAR,turnover,offensive foul,[],1626195,,,1610612740,83,65,2023-03-09T02:21:27Z,4480000,False,,,0,,W. Hernangomez offensive foul TURNOVER (3 TO),[1626195],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,3.0,,,,
458,PT00M53.80S,2023-03-09T02:21:48.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629033,73.53810775295663,84.31372549019608,1610612742,83,65,2023-03-09T02:21:55Z,4490000,False,172.0,196.0,1,right,MISS T. Pinson 26' 3PT,[1629033],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Pinson,T. Pinson,,,26.07,Missed,,,,,,,,,,,,,
460,PT00M50.30S,2023-03-09T02:21:51.5Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612740,83,65,2023-03-09T02:21:55Z,4510000,False,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Richardson,J. Richardson,,,,,458.0,3.0,1.0,2.0,,,,,,,,,
461,PT00M38.00S,2023-03-09T02:22:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630700,7.046649145860711,3.9215686274509802,1610612740,83,65,2023-03-09T02:22:12Z,4520000,False,230.0,14.0,1,left,MISS D. Daniels 3PT,[1630700],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Daniels,D. Daniels,,,23.08,Missed,,,,,,,,,,,,,
462,PT00M34.60S,2023-03-09T02:22:07.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,83,65,2023-03-09T02:22:12Z,4530000,False,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Wood,C. Wood,,,,,461.0,6.0,4.0,2.0,,,,,,,,,
463,PT00M27.30S,2023-03-09T02:22:15.2Z,3,REGULAR,3pt,Jump Shot,[],1626174,66.3107752956636,45.588235294117645,1610612742,83,65,2023-03-09T02:23:18Z,4540000,False,-22.0,264.0,1,right,MISS C. Wood 26' pullup 3PT,[1626174],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,,,,Wood,C. Wood,,,26.51,Missed,,,,,,,,,,,,,
464,PT00M23.90S,2023-03-09T02:22:18.6Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,83,65,2023-03-09T02:25:33Z,4550000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Marshall,N. Marshall,,,,,463.0,4.0,4.0,0.0,,,,,,,,,
466,PT00M02.90S,2023-03-09T02:22:52.1Z,3,REGULAR,2pt,Jump Shot,[],1626196,21.76412614980289,58.57843137254902,1610612740,83,65,2023-03-09T02:24:53Z,4570000,False,-43.0,152.0,1,left,MISS J. Richardson 15' pullup Shot,[1626196],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Center,,,,Richardson,J. Richardson,,,15.8,Missed,,,,,,,,,,,,,
467,PT00M00.40S,2023-03-09T02:22:54.6Z,3,REGULAR,rebound,defensive,[],203200,,,1610612742,83,65,2023-03-09T02:23:15Z,4580000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Center,,,,Holiday,J. Holiday,,,,,466.0,3.0,3.0,0.0,,,,,,,,,
468,PT00M00.30S,2023-03-09T02:22:56.2Z,3,REGULAR,3pt,Jump Shot,[],202681,42.526281208935615,27.450980392156865,1610612742,83,65,2023-03-09T02:23:07Z,4590000,False,-113.0,488.0,1,right,MISS K. Irving 50' 3PT,[202681],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Irving,K. Irving,,,50.06,Missed,,,,,,,,,,,,,
469,PT00M00.10S,2023-03-09T02:22:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,83,65,2023-03-09T02:23:07Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,468.0,,,,,,,,,,,,
470,PT00M00.00S,2023-03-09T02:22:59.5Z,3,REGULAR,period,end,[],0,,,1610612742,83,65,2023-03-09T02:22:59Z,4610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,out,['startperiod'],1626195,,,1610612742,83,65,2023-03-09T02:26:24Z,4620000,False,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,out,['startperiod'],203200,,,1610612742,83,65,2023-03-09T02:26:24Z,4630000,False,,,0,,SUB out: J. Holiday,[203200],1610612742.0,DAL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,out,['startperiod'],1629033,,,1610612742,83,65,2023-03-09T02:26:24Z,4640000,False,,,0,,SUB out: T. Pinson,[1629033],1610612742.0,DAL,,,,,,,,,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612742,83,65,2023-03-09T02:26:24Z,4650000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,83,65,2023-03-09T02:26:24Z,4660000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-03-09T02:26:04.6Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612742,83,65,2023-03-09T02:26:24Z,4670000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-03-09T02:26:37.9Z,4,REGULAR,period,start,[],0,,,1610612742,83,65,2023-03-09T02:26:37Z,4680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M38.00S,2023-03-09T02:26:59.7Z,4,REGULAR,3pt,Jump Shot,[],203501,71.56701708278581,82.35294117647058,1610612742,83,68,2023-03-09T02:27:05Z,4690000,False,162.0,215.0,1,right,T. Hardaway Jr. 26' 3PT  (11 PTS) (K. Irving 3 AST),"[203501, 202681]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,26.89,Made,,,,,11.0,K. Irving,202681.0,3.0,,,,,
480,PT11M25.00S,2023-03-09T02:27:17.6Z,4,REGULAR,foul,offensive,[],1629637,,,1610612740,83,68,2023-03-09T02:27:37Z,4710000,False,,,0,,J. Hayes off-the-ball offensive FOUL (3 PF),"[1629637, 1630182]",1610612740.0,NOP,off-the-ball,,,,,,Mid-Range,16-24 Right Center,1162.0,3.0,0.0,Hayes,J. Hayes,Green,1630182.0,,,,,,,,,,,,,,,
482,PT11M25.00S,2023-03-09T02:27:17.6Z,4,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,83,68,2023-03-09T02:27:17Z,4730000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,1162.0,,,Hayes,J. Hayes,,,,,,,,,,,,,1.0,,,,
483,PT11M14.00S,2023-03-09T02:27:36.4Z,4,REGULAR,turnover,lost ball,[],202681,,,1610612742,83,68,2023-03-09T02:27:39Z,4740000,False,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 1626196]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Right Center,,,,Irving,K. Irving,,,,,,,,,,,,,2.0,Richardson,1626196.0,,
484,PT11M14.00S,2023-03-09T02:27:36.4Z,4,REGULAR,steal,,[],1626196,,,1610612740,83,68,2023-03-09T02:27:38Z,4750000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
485,PT11M07.00S,2023-03-09T02:27:44.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629637,6.258212877792378,49.50980392156863,1610612740,85,68,2023-03-09T02:27:52Z,4760000,False,2.0,6.0,1,left,J. Hayes cutting DUNK (14 PTS) (N. Marshall 3 AST),"[1629637, 1630230]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Hayes,J. Hayes,,,0.68,Made,,,,,14.0,N. Marshall,1630230.0,3.0,,,,,
487,PT10M54.00S,2023-03-09T02:27:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630702,75.77201051248358,87.25490196078431,1610612742,85,71,2023-03-09T02:28:35Z,4780000,False,186.0,175.0,1,right,J. Hardy 25' 3PT pullup (5 PTS),[1630702],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Hardy,J. Hardy,,,25.57,Made,,,,,5.0,,,,,,,,
488,PT10M39.00S,2023-03-09T02:28:15.0Z,4,REGULAR,foul,personal,['2freethrow'],202681,,,1610612740,85,71,2023-03-09T02:28:23Z,4790000,False,,,0,,K. Irving shooting personal FOUL (3 PF) (Marshall 2 FT),"[202681, 1630230]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,3.0,0.0,Irving,K. Irving,Marshall,1630230.0,,,,,,,,,,,,,,,
490,PT10M39.00S,2023-03-09T02:28:56.9Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,86,71,2023-03-09T02:28:56Z,4810000,False,,,0,,N. Marshall Free Throw 1 of 2 (4 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,Made,,,,,4.0,,,,,,,,
491,PT10M39.00S,2023-03-09T02:29:12.9Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,87,71,2023-03-09T02:29:12Z,4820000,False,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,Made,,,,,5.0,,,,,,,,
492,PT10M27.00S,2023-03-09T02:29:28.4Z,4,REGULAR,3pt,Jump Shot,[],1626174,80.1084099868594,5.637254901960785,1610612742,87,74,2023-03-09T02:29:33Z,4830000,False,-222.0,134.0,1,right,C. Wood 25' 3PT  (12 PTS) (J. Hardy 1 AST),"[1626174, 1630702]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Wood,C. Wood,,,25.94,Made,,,,,12.0,J. Hardy,1630702.0,1.0,,,,,
494,PT10M08.00S,2023-03-09T02:29:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,26.62614980289093,84.06862745098039,1610612740,90,74,2023-03-09T02:29:54Z,4850000,False,-170.0,198.0,1,left,T. Murphy III 26' 3PT  (14 PTS) (N. Marshall 4 AST),"[1630530, 1630230]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,26.1,Made,,,,,14.0,N. Marshall,1630230.0,4.0,,,,,
496,PT09M55.00S,2023-03-09T02:29:59.2Z,4,REGULAR,3pt,Jump Shot,[],203501,74.72076215505913,85.04901960784314,1610612742,90,74,2023-03-09T02:30:31Z,4870000,False,175.0,185.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,25.49,Missed,,,,,,,,,,,,,
497,PT09M53.00S,2023-03-09T02:30:01.2Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,90,74,2023-03-09T02:30:04Z,4880000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Marshall,N. Marshall,,,,,496.0,5.0,5.0,0.0,,,,,,,,,
498,PT09M38.00S,2023-03-09T02:30:17.9Z,4,REGULAR,3pt,Jump Shot,[],1626196,25.837713534822605,82.1078431372549,1610612740,90,74,2023-03-09T02:30:28Z,4890000,False,-161.0,190.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,24.9,Missed,,,,,,,,,,,,,
499,PT09M33.00S,2023-03-09T02:30:22.9Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,90,74,2023-03-09T02:30:28Z,4900000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Green,J. Green,,,,,498.0,1.0,1.0,0.0,,,,,,,,,
500,PT09M26.00S,2023-03-09T02:30:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.38042049934296,52.450980392156865,1610612742,90,76,2023-03-09T02:30:35Z,4910000,False,12.0,10.0,1,right,K. Irving driving Layup (18 PTS),[202681],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,1.57,Made,,,,,18.0,,,,,,,,
501,PT09M14.00S,2023-03-09T02:30:45.1Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612740,90,76,2023-03-09T02:30:52Z,4920000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1630182, 1630530]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,3.0,0.0,Green,J. Green,Murphy III,1630530.0,,,,,,,,,,,,,,,
503,PT09M14.00S,2023-03-09T02:31:09.4Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,91,76,2023-03-09T02:31:09Z,4940000,False,,,0,,T. Murphy III Free Throw 1 of 2 (15 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,Made,,,,,15.0,,,,,,,,
504,PT09M14.00S,2023-03-09T02:31:10.2Z,4,REGULAR,substitution,out,[],1626196,,,1610612740,91,76,2023-03-09T02:31:17Z,4950000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
505,PT09M14.00S,2023-03-09T02:31:10.2Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,91,76,2023-03-09T02:31:17Z,4960000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
506,PT09M14.00S,2023-03-09T02:31:10.2Z,4,REGULAR,substitution,in,[],203468,,,1610612740,91,76,2023-03-09T02:31:17Z,4970000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
507,PT09M14.00S,2023-03-09T02:31:10.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,91,76,2023-03-09T02:31:17Z,4980000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,
508,PT09M14.00S,2023-03-09T02:31:32.8Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,92,76,2023-03-09T02:31:32Z,4990000,False,,,0,,T. Murphy III Free Throw 2 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,Made,,,,,16.0,,,,,,,,
509,PT08M53.00S,2023-03-09T02:31:58.5Z,4,REGULAR,foul,offensive,[],1626174,,,1610612742,92,76,2023-03-09T02:32:35Z,5000000,False,,,0,,C. Wood offensive FOUL (1 PF),"[1626174, 1630529]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Left,1628953.0,1.0,0.0,Wood,C. Wood,Jones,1630529.0,,,,,,,,,,,,,,,
511,PT08M53.00S,2023-03-09T02:31:58.5Z,4,REGULAR,turnover,offensive foul,[],1626174,,,1610612742,92,76,2023-03-09T02:31:58Z,5020000,False,,,0,,C. Wood offensive foul TURNOVER (1 TO),[1626174],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Left,1628953.0,,,Wood,C. Wood,,,,,,,,,,,,,1.0,,,,
