actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
424,PT06M56.00S,2022-12-29T02:34:52.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630233,,,1610612740,64,72,2022-12-29T02:35:10Z,4230000,False,,,0,,N. Knight shooting personal FOUL (1 PF) (Williamson 1 FT),"[1630233, 1629627]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,1.0,0.0,Williamson,1629627.0,,,,,
426,PT06M56.00S,2022-12-29T02:35:14.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,64,72,2022-12-29T02:35:25Z,4250000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M56.00S,2022-12-29T02:38:15.7Z,3,REGULAR,violation,lane,[],1630233,,,1610612740,64,72,2022-12-29T02:38:15Z,4260000,False,,,0,,N. Knight lane VIOLATION,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M56.00S,2022-12-29T02:38:15.7Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,65,72,2022-12-29T02:38:42Z,4270000,False,,,0,,Z. Williamson Free Throw 1 of 1 (23 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
430,PT06M45.00S,2022-12-29T02:38:51.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612750,65,72,2022-12-29T02:39:23Z,4280000,False,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Knight 2 FT),"[1626204, 1630233]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,3.0,0.0,Knight,1630233.0,,,,,
432,PT06M45.00S,2022-12-29T02:39:24.2Z,3,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,65,72,2022-12-29T02:39:24Z,4300000,False,,,0,,MISS N. Knight Free Throw 1 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT06M45.00S,2022-12-29T02:39:24.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,65,72,2022-12-29T02:39:24Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,
434,PT06M45.00S,2022-12-29T02:39:41.4Z,3,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,65,73,2022-12-29T02:39:41Z,4320000,False,,,0,,N. Knight Free Throw 2 of 2 (1 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
435,PT06M33.00S,2022-12-29T02:39:54.2Z,3,REGULAR,2pt,Jump Shot,[],203468,78.9257555847569,67.15686274509804,1610612740,67,73,2022-12-29T02:39:58Z,4330000,False,86.0,146.0,1,right,C. McCollum 16' pullup Jump Shot (11 PTS) (D. Daniels 2 AST),"[203468, 1630700]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,16.9,Made,,,,,,,,,11.0,,,,,D. Daniels,1630700.0,2.0,,
437,PT06M19.00S,2022-12-29T02:40:08.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,27.414586070959263,20.833333333333336,1610612750,67,73,2022-12-29T02:40:17Z,4350000,False,146.0,205.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
438,PT06M15.00S,2022-12-29T02:40:12.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,67,73,2022-12-29T02:40:17Z,4360000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,437.0,2.0,2.0,0.0,,,,,,,,,,,,,,
439,PT06M10.00S,2022-12-29T02:40:17.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,92.72339027595268,42.8921568627451,1610612740,69,73,2022-12-29T02:40:28Z,4370000,False,-36.0,16.0,1,right,C. McCollum driving floating Jump Shot (13 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,,,,,13.0,,,,,,,,,
440,PT05M56.00S,2022-12-29T02:40:38.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629627,,,1610612750,69,73,2022-12-29T02:40:46Z,4380000,False,,,0,,Z. Williamson defensive-3-second technical FOUL (1 Tech),[1629627],1610612740.0,NOP,defensive-3-second,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,,,,,1.0,1.0,,,,,,,
441,PT05M56.00S,2022-12-29T02:40:55.4Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,69,74,2022-12-29T02:40:55Z,4390000,False,,,0,,D. Russell technical Free Throw 1 of 1 (18 PTS),[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
442,PT05M56.00S,2022-12-29T02:40:57.3Z,3,REGULAR,substitution,out,[],203085,,,1610612750,69,74,2022-12-29T02:41:04Z,4400000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M56.00S,2022-12-29T02:40:57.3Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,69,74,2022-12-29T02:41:04Z,4410000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M52.00S,2022-12-29T02:41:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612750,69,74,2022-12-29T02:41:29Z,4420000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Russell 2 FT),"[1630230, 1626156]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,1627961.0,,,,,3.0,0.0,Russell,1626156.0,,,,,
446,PT05M52.00S,2022-12-29T02:41:38.7Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,69,75,2022-12-29T02:41:38Z,4440000,False,,,0,,D. Russell Free Throw 1 of 2 (19 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
447,PT05M52.00S,2022-12-29T02:41:41.4Z,3,REGULAR,substitution,out,[],1630230,,,1610612750,69,75,2022-12-29T02:41:47Z,4450000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M52.00S,2022-12-29T02:41:41.4Z,3,REGULAR,substitution,in,[],1630530,,,1610612750,69,75,2022-12-29T02:41:47Z,4460000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M52.00S,2022-12-29T02:41:59.4Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,69,76,2022-12-29T02:41:59Z,4470000,False,,,0,,D. Russell Free Throw 2 of 2 (20 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
450,PT05M36.00S,2022-12-29T02:42:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612740,69,76,2022-12-29T02:45:19Z,4480000,False,,,0,,C. McCollum flagrant-type-1 personal FOUL (2 PF) (Russell 2 FT),"[203468, 1626156]",1610612740.0,NOP,flagrant-type-1,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,,,,,2.0,0.0,Russell,1626156.0,,,,,
452,PT05M36.00S,2022-12-29T02:42:17.3Z,3,REGULAR,turnover,offensive foul,[],203468,,,1610612740,69,76,2022-12-29T02:42:17Z,4500000,False,,,0,,C. McCollum offensive foul TURNOVER (3 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,3.0,,,,,,,,,,,,
454,PT05M36.00S,2022-12-29T02:45:20.8Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,69,77,2022-12-29T02:45:20Z,4520000,False,,,0,,D. Russell flagrant Free Throw 1 of 2 (21 PTS),[1626156],1610612750.0,MIN,flagrant,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
455,PT05M36.00S,2022-12-29T02:45:27.9Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,69,78,2022-12-29T02:45:27Z,4530000,False,,,0,,D. Russell flagrant Free Throw 2 of 2 (22 PTS),[1626156],1610612750.0,MIN,flagrant,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
456,PT05M21.00S,2022-12-29T02:46:06.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612750,69,78,2022-12-29T02:46:13Z,4540000,False,,,0,,L. Nance Jr. shooting personal FOUL (4 PF) (Edwards 2 FT),"[1626204, 1630162]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,4.0,0.0,Edwards,1630162.0,,,,,
458,PT05M21.00S,2022-12-29T02:46:24.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,69,78,2022-12-29T02:46:41Z,4560000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT05M21.00S,2022-12-29T02:46:24.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,69,78,2022-12-29T02:46:41Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
460,PT05M21.00S,2022-12-29T02:46:24.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,69,78,2022-12-29T02:46:41Z,4580000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT05M17.00S,2022-12-29T02:46:28.3Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,69,78,2022-12-29T02:46:41Z,4590000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,
462,PT05M06.00S,2022-12-29T02:46:56.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630233,,,1610612740,69,78,2022-12-29T02:47:03Z,4600000,False,,,0,,N. Knight personal FOUL (2 PF) (Williamson 2 FT),"[1630233, 1629627]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Mid-Range,16-24 Center,,,,,,,201246.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,
464,PT05M06.00S,2022-12-29T02:47:24.5Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,70,78,2022-12-29T02:47:24Z,4620000,False,,,0,,Z. Williamson Free Throw 1 of 2 (24 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
465,PT05M06.00S,2022-12-29T02:47:44.8Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,71,78,2022-12-29T02:47:44Z,4630000,False,,,0,,Z. Williamson Free Throw 2 of 2 (25 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
466,PT04M50.00S,2022-12-29T02:48:01.2Z,3,REGULAR,3pt,Jump Shot,[],1629669,28.597240473061763,76.22549019607843,1610612750,71,81,2022-12-29T02:48:09Z,4640000,False,-131.0,216.0,1,left,J. Nowell 25' 3PT  (3 PTS) (N. Knight 1 AST),"[1629669, 1630233]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.29,Made,,,,,,,,,3.0,,,,,N. Knight,1630233.0,1.0,,
468,PT04M23.00S,2022-12-29T02:48:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,46.07843137254902,1610612740,73,81,2022-12-29T02:48:33Z,4660000,False,-20.0,6.0,1,right,Z. Williamson driving Layup (27 PTS) (C. McCollum 5 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,,,27.0,,,,,C. McCollum,203468.0,5.0,,
487,PT04M22.00S,2022-12-29T02:48:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,11.826544021024969,34.58180147058824,1610612750,73,81,2022-12-29T02:53:27Z,4685000,False,77.0,59.0,1,left,MISS A. Edwards 9' driving Layup - blocked,"[1630162, 1630700]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,Daniels,1630700.0
488,PT04M22.00S,2022-12-29T02:48:47.3Z,3,REGULAR,block,,[],1630700,,,1610612750,73,81,2022-12-29T02:53:27Z,4692500,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT04M19.00S,2022-12-29T02:48:50.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,73,81,2022-12-29T02:53:27Z,4696250,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,487.0,,,,,,,,,,,,,,,,,
472,PT04M19.00S,2022-12-29T02:49:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,73,81,2022-12-29T02:53:27Z,4700000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,out,[],203468,,,1610612740,73,81,2022-12-29T02:53:27Z,4720000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612740,73,81,2022-12-29T02:53:27Z,4730000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,out,[],1630233,,,1610612740,73,81,2022-12-29T02:53:27Z,4740000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,73,81,2022-12-29T02:53:27Z,4750000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,in,[],1627854,,,1610612740,73,81,2022-12-29T02:53:27Z,4760000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M19.00S,2022-12-29T02:51:21.0Z,3,REGULAR,substitution,in,[],203085,,,1610612740,73,81,2022-12-29T02:53:27Z,4770000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M12.00S,2022-12-29T02:52:08.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,72.48685939553219,86.27450980392157,1610612740,73,81,2022-12-29T02:52:15Z,4780000,False,181.0,206.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
481,PT04M12.00S,2022-12-29T02:52:08.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,73,81,2022-12-29T02:52:24Z,4790000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,480.0,,,,,,,,,,,,,,,,,
484,PT03M53.00S,2022-12-29T02:52:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612750,73,81,2022-12-29T02:52:58Z,4820000,False,,,0,,Z. Williamson personal FOUL (2 PF) (Nowell 2 FT),"[1629627, 1629669]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,,,,,2.0,1.0,Nowell,1629669.0,,,,,
486,PT03M53.00S,2022-12-29T02:53:14.1Z,3,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,73,82,2022-12-29T02:53:14Z,4840000,False,,,0,,J. Nowell Free Throw 1 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
490,PT03M53.00S,2022-12-29T02:53:29.4Z,3,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,73,83,2022-12-29T02:53:29Z,4850000,False,,,0,,J. Nowell Free Throw 2 of 2 (5 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
491,PT03M38.00S,2022-12-29T02:53:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,71.04139290407359,22.30392156862745,1610612740,76,83,2022-12-29T02:53:50Z,4860000,False,-138.0,220.0,1,right,D. Daniels 25' 3PT  (3 PTS) (T. Murphy III 2 AST),"[1630700, 1630530]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,,3.0,,,,,T. Murphy III,1630530.0,2.0,,
493,PT03M20.00S,2022-12-29T02:54:03.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,27.283180026281208,15.931372549019606,1610612750,76,83,2022-12-29T02:54:08Z,4880000,False,170.0,204.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
494,PT03M17.00S,2022-12-29T02:54:06.6Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,76,83,2022-12-29T02:54:08Z,4890000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,493.0,3.0,3.0,0.0,,,,,,,,,,,,,,
495,PT03M08.00S,2022-12-29T02:54:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,69.59592641261499,12.990196078431374,1610612740,79,83,2022-12-29T02:54:20Z,4900000,False,-185.0,233.0,1,right,T. Murphy III 29' 3PT  (15 PTS) (Z. Williamson 4 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,29.77,Made,,,,,,,,,15.0,,,,,Z. Williamson,1629627.0,4.0,,
497,PT02M49.00S,2022-12-29T02:54:34.9Z,3,REGULAR,3pt,Jump Shot,[],203085,8.623521681997373,97.05882352941177,1610612750,79,83,2022-12-29T02:54:39Z,4920000,False,-235.0,29.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
498,PT02M46.00S,2022-12-29T02:54:37.9Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,79,83,2022-12-29T02:54:39Z,4930000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,497.0,2.0,2.0,0.0,,,,,,,,,,,,,,
499,PT02M37.00S,2022-12-29T02:54:55.3Z,3,REGULAR,foul,offensive,['inpenalty'],1629627,,,1610612740,79,83,2022-12-29T02:55:18Z,4940000,False,,,0,,Z. Williamson charge offensive FOUL (3 PF),"[1629627, 1629675]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,3.0,1.0,Reid,1629675.0,,,,,
501,PT02M37.00S,2022-12-29T02:54:55.3Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,79,83,2022-12-29T02:54:55Z,4960000,False,,,0,,Z. Williamson offensive foul TURNOVER (4 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,4.0,,,,,,,,,,,,
502,PT02M37.00S,2022-12-29T02:55:48.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,79,83,2022-12-29T02:55:48Z,4970000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M23.00S,2022-12-29T02:56:58.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,32.40801576872536,35.78431372549019,1610612750,79,86,2022-12-29T02:57:02Z,4980000,False,71.0,252.0,1,left,J. Nowell 26' 3PT  (8 PTS) (B. Forbes 1 AST),"[1629669, 1627854]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,,,8.0,,,,,B. Forbes,1627854.0,1.0,,
505,PT02M06.00S,2022-12-29T02:57:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.64323258869908,45.09803921568628,1610612740,79,86,2022-12-29T02:57:21Z,5000000,False,-25.0,7.0,1,right,MISS Z. Williamson running finger roll Layup,[1629627],1610612740.0,NOP,running finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
506,PT02M04.00S,2022-12-29T02:57:16.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,79,86,2022-12-29T02:57:21Z,5010000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,505.0,5.0,4.0,1.0,,,,,,,,,,,,,,
507,PT01M59.00S,2022-12-29T02:57:20.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,11.383048620236531,50.49019607843137,1610612750,79,86,2022-12-29T02:57:26Z,5020000,False,-2.0,55.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1628984]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,Graham,1628984.0
508,PT01M59.00S,2022-12-29T02:57:20.9Z,3,REGULAR,block,,[],1628984,,,1610612750,79,86,2022-12-29T02:57:23Z,5030000,False,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT01M57.00S,2022-12-29T02:57:22.9Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,79,86,2022-12-29T02:57:26Z,5040000,False,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,507.0,3.0,3.0,0.0,,,,,,,,,,,,,,
510,PT01M54.00S,2022-12-29T02:57:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612740,79,86,2022-12-29T03:02:26Z,5050000,False,,,0,,A. Rivers flagrant-type-1 personal FOUL (3 PF) (Nance Jr. 2 FT),"[203085, 1626204]",1610612750.0,MIN,flagrant-type-1,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,3.0,0.0,Nance Jr.,1626204.0,,,,,
515,PT01M54.00S,2022-12-29T02:59:58.2Z,3,REGULAR,substitution,out,[],1626204,,,1610612740,79,86,2022-12-29T03:00:25Z,5100000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M54.00S,2022-12-29T02:59:58.2Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,79,86,2022-12-29T03:00:25Z,5110000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M54.00S,2022-12-29T03:01:27.2Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,80,86,2022-12-29T03:11:25Z,5125000,False,,,0,,T. Murphy III flagrant Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,flagrant,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
525,PT01M54.00S,2022-12-29T03:01:27.2Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,81,86,2022-12-29T03:11:25Z,5132500,False,,,0,,T. Murphy III flagrant Free Throw 2 of 2 (17 PTS),[1630530],1610612740.0,NOP,flagrant,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
520,PT01M40.00S,2022-12-29T03:01:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.48948751642575,48.77450980392157,1610612740,81,86,2022-12-29T03:01:52Z,5150000,False,-6.0,37.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1629675]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
