actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
345,PT10M41.00S,2022-12-01T02:22:24.4Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,75,52,2022-12-01T02:43:48Z,3420000,False,,,0,,J. Valanciunas bad pass TURNOVER (3 TO),"[202685, 1629018]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,Trent Jr.,1629018.0,,
346,PT10M41.00S,2022-12-01T02:22:24.4Z,3,REGULAR,steal,,[],1629018,,,1610612761,75,52,2022-12-01T02:22:27Z,3430000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M39.00S,2022-12-01T02:22:33.5Z,3,REGULAR,foul,personal,[],1630530,,,1610612761,75,52,2022-12-01T02:22:54Z,3440000,False,,,0,,T. Murphy III personal FOUL (2 PF),"[1630530, 1627783]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,1627534.0,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,
349,PT10M31.00S,2022-12-01T02:22:59.3Z,3,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612761,75,52,2022-12-01T02:23:05Z,3460000,False,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630631, 1627783]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,
351,PT10M31.00S,2022-12-01T02:23:22.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,75,53,2022-12-01T02:23:22Z,3480000,False,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
352,PT10M31.00S,2022-12-01T02:23:40.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,75,54,2022-12-01T02:23:40Z,3490000,False,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
353,PT10M18.00S,2022-12-01T02:23:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,5.206964520367937,50.245098039215684,1610612740,77,54,2022-12-01T02:24:47Z,3500000,False,-1.0,-4.0,1,left,J. Valanciunas cutting finger roll Layup (11 PTS) (J. Alvarado 4 AST),"[202685, 1630631]",1610612740.0,NOP,cutting finger roll,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,0.38,Made,11.0,,,,,J. Alvarado,1630631.0,4.0,,,,,,,,
355,PT10M08.00S,2022-12-01T02:24:08.3Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612761,77,54,2022-12-01T02:24:19Z,3520000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[202685, 1629018]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,
359,PT10M08.00S,2022-12-01T02:24:29.5Z,3,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,77,54,2022-12-01T02:24:29Z,3550000,False,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
360,PT10M08.00S,2022-12-01T02:24:29.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,77,54,2022-12-01T02:24:29Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,
361,PT10M08.00S,2022-12-01T02:24:29.5Z,3,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,77,55,2022-12-01T02:24:54Z,3570000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (14 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
362,PT09M56.00S,2022-12-01T02:24:56.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,5.338370565045992,53.67647058823529,1610612740,79,55,2022-12-01T02:27:15Z,3580000,False,-18.0,-2.0,1,left,Z. Williamson Hook (19 PTS) (J. Valanciunas 3 AST),"[1629627, 202685]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,1.85,Made,19.0,,,,,J. Valanciunas,202685.0,3.0,,,,,,,,
364,PT09M45.00S,2022-12-01T02:25:08.2Z,3,REGULAR,3pt,Jump Shot,[],1628384,81.94809461235218,5.637254901960785,1610612761,79,55,2022-12-01T02:25:16Z,3600000,False,-222.0,117.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,25.09,Missed,,,,,,,,,,,,,,,,
365,PT09M45.00S,2022-12-01T02:25:08.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,79,55,2022-12-01T02:25:16Z,3610000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,364.0,11.0,10.0,1.0,,,,,,,,,,,
366,PT09M30.00S,2022-12-01T02:25:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.389618922470433,44.6078431372549,1610612740,79,55,2022-12-01T02:25:36Z,3620000,False,27.0,8.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,2.8,Missed,,,,,,,,,,,,,,,,
367,PT09M30.00S,2022-12-01T02:25:27.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,79,55,2022-12-01T02:25:36Z,3630000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,366.0,,,,,,,,,,,,,,
369,PT09M19.00S,2022-12-01T02:25:57.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,79.188567674113,48.77450980392157,1610612761,79,57,2022-12-01T02:26:00Z,3650000,False,-6.0,143.0,1,right,G. Trent Jr. 14' pullup Jump Shot (16 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Center,,,14.32,Made,16.0,,,,,P. Siakam,1627783.0,2.0,,,,,,,,
371,PT09M03.00S,2022-12-01T02:26:21.3Z,3,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612740,79,57,2022-12-01T02:26:27Z,3670000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (Williamson 2 FT),"[1631132, 1629627]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,1.0,0.0,Williamson,1629627.0,,,,
373,PT09M03.00S,2022-12-01T02:26:45.1Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,80,57,2022-12-01T02:26:45Z,3690000,False,,,0,,Z. Williamson Free Throw 1 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
374,PT09M03.00S,2022-12-01T02:26:56.0Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,81,57,2022-12-01T02:26:56Z,3700000,False,,,0,,Z. Williamson Free Throw 2 of 2 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
375,PT09M03.00S,2022-12-01T02:27:02.9Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612761,81,57,2022-12-01T02:27:15Z,3710000,False,,,0,,TEAM foul technical,[203606],1610612761.0,TOR,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
376,PT09M03.00S,2022-12-01T02:27:18.5Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612761,82,57,2022-12-01T02:27:18Z,3720000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (17 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
377,PT08M45.00S,2022-12-01T02:27:47.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,77.87450722733246,23.03921568627451,1610612761,82,57,2022-12-01T02:29:25Z,3730000,False,-135.0,155.0,1,right,MISS G. Trent Jr. 20' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,20.58,Missed,,,,,,,,,,,,,,,,
378,PT08M41.00S,2022-12-01T02:27:51.1Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,82,57,2022-12-01T02:27:52Z,3740000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,,,
379,PT08M37.00S,2022-12-01T02:27:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630529,17.427726675427067,96.32352941176471,1610612740,82,57,2022-12-01T02:28:09Z,3750000,False,-232.0,111.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,25.7,Missed,,,,,,,,,,,,,,,,
380,PT08M34.00S,2022-12-01T02:27:58.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,82,57,2022-12-01T02:28:09Z,3760000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,379.0,2.0,2.0,0.0,,,,,,,,,,,
381,PT08M30.00S,2022-12-01T02:28:03.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,94.03745072273325,2.696078431372549,1610612761,82,57,2022-12-01T02:29:55Z,3770000,False,-237.0,4.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,23.65,Missed,,,,,,,,,,,,,,,,
382,PT08M26.00S,2022-12-01T02:28:07.2Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,82,57,2022-12-01T02:28:14Z,3780000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,,
383,PT08M11.00S,2022-12-01T02:28:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,12.828515111695138,45.83333333333333,1610612740,82,57,2022-12-01T02:28:30Z,3790000,False,21.0,68.0,1,left,MISS Z. Williamson 7' Layup - blocked,"[1629627, 1630567]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,7.12,Missed,,,,,,,,,,,,,,,Barnes,1630567.0
384,PT08M11.00S,2022-12-01T02:28:22.0Z,3,REGULAR,block,,[],1630567,,,1610612740,82,57,2022-12-01T02:28:25Z,3800000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT08M06.00S,2022-12-01T02:28:27.0Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,82,57,2022-12-01T02:28:30Z,3810000,False,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,383.0,4.0,3.0,1.0,,,,,,,,,,,
386,PT08M06.00S,2022-12-01T02:28:27.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,17.16491458607096,96.07843137254902,1610612740,82,57,2022-12-01T02:28:34Z,3820000,False,-230.0,109.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
387,PT08M03.00S,2022-12-01T02:28:29.9Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,82,57,2022-12-01T02:28:29Z,3830000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,386.0,3.0,3.0,0.0,,,,,,,,,,,
388,PT08M00.00S,2022-12-01T02:28:32.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628384,93.9060446780552,53.67647058823529,1610612761,82,57,2022-12-01T02:31:05Z,3840000,False,18.0,5.0,1,right,MISS O. Anunoby running Layup,[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.9,Missed,,,,,,,,,,,,,,,,
389,PT08M00.00S,2022-12-01T02:28:32.7Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,82,57,2022-12-01T02:28:38Z,3850000,False,,,0,,P. Siakam REBOUND (Off:2 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,388.0,3.0,1.0,2.0,,,,,,,,,,,
390,PT07M52.00S,2022-12-01T02:28:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,93.77463863337714,45.83333333333333,1610612761,82,59,2022-12-01T02:28:46Z,3860000,False,-21.0,6.0,1,right,O. Anunoby driving Layup (8 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,2.16,Made,8.0,,,,,,,,,,,,,,,
391,PT07M52.00S,2022-12-01T02:28:50.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,82,59,2022-12-01T02:28:50Z,3870000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M52.00S,2022-12-01T02:30:59.7Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,82,59,2022-12-01T02:31:16Z,3880000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M52.00S,2022-12-01T02:30:59.7Z,3,REGULAR,substitution,in,[],1630700,,,1610612740,82,59,2022-12-01T02:31:16Z,3890000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M33.00S,2022-12-01T02:31:58.6Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612740,82,59,2022-12-01T02:32:15Z,3900000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1629018, 202685]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Valanciunas,202685.0,,,,
396,PT07M33.00S,2022-12-01T02:32:25.7Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,83,59,2022-12-01T02:32:25Z,3920000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
397,PT07M33.00S,2022-12-01T02:32:42.4Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,84,59,2022-12-01T02:32:42Z,3930000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
398,PT07M11.00S,2022-12-01T02:33:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631132,94.1688567674113,51.71568627450981,1610612761,84,61,2022-12-01T02:33:12Z,3940000,False,9.0,2.0,1,right,C. Koloko Layup (6 PTS) (S. Barnes 5 AST),"[1631132, 1630567]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,0.89,Made,6.0,,,,,S. Barnes,1630567.0,5.0,,,,,,,,
400,PT06M55.00S,2022-12-01T02:33:24.8Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,84,61,2022-12-01T02:33:33Z,3960000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1629018]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Trent Jr.,1629018.0,,
401,PT06M55.00S,2022-12-01T02:33:24.8Z,3,REGULAR,steal,,[],1629018,,,1610612761,84,61,2022-12-01T02:33:26Z,3970000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
402,PT06M53.00S,2022-12-01T02:33:40.3Z,3,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,84,61,2022-12-01T02:33:51Z,3980000,False,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612761.0,TOR,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,201246.0,1.0,,,,,,,,,,,,,,,,,,
403,PT06M40.00S,2022-12-01T02:34:01.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,29.25427069645204,24.509803921568626,1610612740,87,61,2022-12-01T02:34:07Z,3990000,False,127.0,222.0,1,left,T. Murphy III 25' 3PT  (20 PTS) (Z. Williamson 5 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,25.64,Made,20.0,,,,,Z. Williamson,1629627.0,5.0,,,,,,,,
405,PT06M21.00S,2022-12-01T02:34:20.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,86.94152431011827,50.73529411764706,1610612761,87,63,2022-12-01T02:34:24Z,4010000,False,4.0,70.0,1,right,P. Siakam 7' turnaround Hook (18 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,7.03,Made,18.0,,,,,,,,,,,,,,,
406,PT06M10.00S,2022-12-01T02:34:38.7Z,3,REGULAR,foul,offensive,[],1629627,,,1610612740,87,63,2022-12-01T02:34:46Z,4020000,False,,,0,,Z. Williamson off-the-ball offensive FOUL (1 PF),"[1629627, 1629018]",1610612740.0,NOP,off-the-ball,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,201246.0,,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,
408,PT06M10.00S,2022-12-01T02:34:38.7Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,87,63,2022-12-01T02:34:38Z,4040000,False,,,0,,Z. Williamson offensive foul TURNOVER (3 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,201246.0,3.0,,,,,,,,,,,,,,,,,,
409,PT05M57.00S,2022-12-01T02:34:55.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,95.0886990801577,96.81372549019608,1610612761,87,63,2022-12-01T02:34:58Z,4050000,False,234.0,-6.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,23.42,Missed,,,,,,,,,,,,,,,,
410,PT05M54.00S,2022-12-01T02:34:57.7Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,87,63,2022-12-01T02:34:57Z,4060000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,,,,409.0,6.0,4.0,2.0,,,,,,,,,,,
411,PT05M47.00S,2022-12-01T02:35:05.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,5.601182654402102,52.450980392156865,1610612740,89,63,2022-12-01T02:37:35Z,4070000,False,-12.0,0.0,1,left,Z. Williamson running Layup (23 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,1.23,Made,23.0,,,,,,,,,,,,,,,
412,PT05M33.00S,2022-12-01T02:35:18.8Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,89,63,2022-12-01T02:35:29Z,4080000,False,,,0,,P. Siakam bad pass TURNOVER (4 TO),"[1627783, 1630631]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,,,,,,,,Alvarado,1630631.0,,
413,PT05M33.00S,2022-12-01T02:35:18.8Z,3,REGULAR,steal,,[],1630631,,,1610612740,89,63,2022-12-01T02:35:20Z,4090000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
414,PT05M28.00S,2022-12-01T02:35:24.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,6.652431011826544,51.470588235294116,1610612740,89,63,2022-12-01T02:35:33Z,4100000,False,-7.0,10.0,1,left,MISS T. Murphy III running DUNK,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,1.24,Missed,,,,,,,,,,,,,,,,
415,PT05M25.00S,2022-12-01T02:35:27.0Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,89,63,2022-12-01T02:35:27Z,4110000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,414.0,1.0,0.0,1.0,,,,,,,,,,,
416,PT05M23.00S,2022-12-01T02:35:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630700,4.944152431011826,52.69607843137255,1610612740,91,63,2022-12-01T02:38:37Z,4120000,False,-13.0,-6.0,1,left,D. Daniels driving Layup (10 PTS) (J. Alvarado 5 AST),"[1630700, 1630631]",1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.48,Made,10.0,,,,,J. Alvarado,1630631.0,5.0,,,,,,,,
418,PT05M09.00S,2022-12-01T02:35:43.1Z,3,REGULAR,3pt,Jump Shot,[],1628384,69.07030223390277,59.80392156862745,1610612761,91,63,2022-12-01T02:35:50Z,4140000,False,49.0,238.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,24.32,Missed,,,,,,,,,,,,,,,,
419,PT05M05.00S,2022-12-01T02:35:47.1Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,91,63,2022-12-01T02:35:50Z,4150000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,418.0,7.0,5.0,2.0,,,,,,,,,,,
420,PT05M02.00S,2022-12-01T02:35:50.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,5.863994743758213,3.6764705882352944,1610612740,91,63,2022-12-01T02:39:00Z,4160000,False,232.0,3.0,1,left,MISS T. Murphy III running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,23.16,Missed,,,,,,,,,,,,,,,,
421,PT04M58.00S,2022-12-01T02:35:54.6Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,91,63,2022-12-01T02:35:54Z,4170000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,,,,420.0,12.0,10.0,2.0,,,,,,,,,,,
422,PT04M53.00S,2022-12-01T02:35:59.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202685,27.54599211563732,76.9607843137255,1610612740,94,63,2022-12-01T02:36:03Z,4180000,False,-135.0,206.0,1,left,J. Valanciunas 24' 3PT  (16 PTS) (D. Daniels 6 AST),"[202685, 1630700]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,24.65,Made,16.0,,,,,D. Daniels,1630700.0,6.0,,,,,,,,
424,PT04M52.00S,2022-12-01T02:36:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,94,63,2022-12-01T02:36:11Z,4200000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M52.00S,2022-12-01T02:37:51.6Z,3,REGULAR,substitution,out,[],1630631,,,1610612761,94,63,2022-12-01T02:38:51Z,4210000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M52.00S,2022-12-01T02:37:51.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,94,63,2022-12-01T02:38:51Z,4220000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M52.00S,2022-12-01T02:37:51.6Z,3,REGULAR,substitution,out,[],1631132,,,1610612761,94,63,2022-12-01T02:38:51Z,4230000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M52.00S,2022-12-01T02:37:51.6Z,3,REGULAR,substitution,in,[],1628984,,,1610612761,94,63,2022-12-01T02:38:51Z,4240000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
