actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
429,PT01M46.00S,2022-10-26T01:09:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612742,87,84,2022-10-26T01:09:09Z,4220000,,,0,,D. Daniels shooting personal FOUL (3 PF) (Wood 2 FT),"[1630700, 1626174]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,
431,PT01M46.00S,2022-10-26T01:09:26.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626174,,,1610612742,87,84,2022-10-26T01:09:26Z,4240000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT01M46.00S,2022-10-26T01:09:26.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,87,84,2022-10-26T01:09:26Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,
433,PT01M46.00S,2022-10-26T01:09:28.2Z,3,REGULAR,substitution,out,[],203493,,,1610612742,87,84,2022-10-26T01:09:31Z,4260000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M46.00S,2022-10-26T01:09:28.2Z,3,REGULAR,substitution,in,[],1630267,,,1610612742,87,84,2022-10-26T01:09:31Z,4270000,,,0,,SUB in: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M46.00S,2022-10-26T01:09:47.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626174,,,1610612742,87,85,2022-10-26T01:09:47Z,4280000,,,0,,C. Wood Free Throw 2 of 2 (16 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
436,PT01M26.00S,2022-10-26T01:10:10.2Z,3,REGULAR,2pt,Jump Shot,[],1628984,28.991458607095925,45.83333333333333,1610612740,87,85,2022-10-26T01:10:17Z,4290000,21.0,220.0,1,left,MISS D. Graham 22' step back Shot,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,22.1,Missed,,,,,,,,,,,,,,,,,,
437,PT01M22.00S,2022-10-26T01:10:14.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,87,85,2022-10-26T01:10:17Z,4300000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Center,,,,,,,,,436.0,3.0,3.0,0.0,,,,,,,,
438,PT01M05.00S,2022-10-26T01:10:30.8Z,3,REGULAR,2pt,Jump Shot,[],1626174,94.30026281208936,80.63725490196079,1610612742,87,87,2022-10-26T01:22:02Z,4310000,153.0,1.0,1,right,C. Wood 15' Jump Shot (18 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,15.32,Made,18.0,,,,,,,,,,,,,,,,,
439,PT00M48.70S,2022-10-26T01:10:49.0Z,3,REGULAR,turnover,bad pass,[],1626204,,,1610612740,87,87,2022-10-26T01:10:52Z,4320000,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 1630267]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0
440,PT00M48.70S,2022-10-26T01:10:49.0Z,3,REGULAR,steal,,[],1630267,,,1610612742,87,87,2022-10-26T01:10:50Z,4330000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
441,PT00M34.00S,2022-10-26T01:11:10.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612742,87,87,2022-10-26T01:11:15Z,4340000,,,0,,D. Graham personal FOUL (1 PF) (Wood 2 FT),"[1628984, 1626174]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,101283.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,
443,PT00M34.00S,2022-10-26T01:11:30.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626174,,,1610612742,87,88,2022-10-26T01:11:30Z,4360000,,,0,,C. Wood Free Throw 1 of 2 (19 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
444,PT00M34.00S,2022-10-26T01:11:48.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626174,,,1610612742,87,89,2022-10-26T01:11:48Z,4370000,,,0,,C. Wood Free Throw 2 of 2 (20 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
445,PT00M14.50S,2022-10-26T01:12:14.0Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612740,87,89,2022-10-26T01:12:33Z,4380000,,,0,,L. Doncic shooting personal FOUL (3 PF) (Hayes 2 FT),"[1629029, 1629637]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,3.0,1.0,Hayes,1629637.0,,,,,,,,,,,,
447,PT00M14.50S,2022-10-26T01:12:40.7Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,87,89,2022-10-26T01:12:40Z,4400000,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT00M14.50S,2022-10-26T01:12:40.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,87,89,2022-10-26T01:12:40Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,447.0,,,,,,,,,,,
449,PT00M14.50S,2022-10-26T01:12:40.7Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,87,89,2022-10-26T01:12:59Z,4420000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT00M12.60S,2022-10-26T01:12:42.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,87,89,2022-10-26T01:12:59Z,4430000,,,0,,L. Doncic REBOUND (Off:3 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,449.0,11.0,8.0,3.0,,,,,,,,
451,PT00M02.00S,2022-10-26T01:13:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,63.288436268068324,51.9607843137255,1610612742,87,89,2022-10-26T01:13:14Z,4440000,10.0,293.0,1,right,MISS L. Doncic 29' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,29.28,Missed,,,,,,,,,,,,,,,,,,
452,PT00M00.50S,2022-10-26T01:13:13.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,87,89,2022-10-26T01:13:13Z,4450000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,451.0,,,,,,,,,,,
455,PT00M00.00S,2022-10-26T01:13:28.2Z,3,REGULAR,period,end,[],0,,,1610612740,87,89,2022-10-26T01:13:28Z,4470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,87,89,2022-10-26T01:16:54Z,4480000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,87,89,2022-10-26T01:16:54Z,4490000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612740,87,89,2022-10-26T01:16:54Z,4500000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612740,87,89,2022-10-26T01:16:54Z,4510000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,in,['startperiod'],1630631,,,1610612740,87,89,2022-10-26T01:16:54Z,4520000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,87,89,2022-10-26T01:16:54Z,4530000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612740,87,89,2022-10-26T01:16:54Z,4540000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-10-26T01:16:32.4Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612740,87,89,2022-10-26T01:16:54Z,4550000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-10-26T01:17:00.1Z,4,REGULAR,period,start,[],0,,,1610612742,87,89,2022-10-26T01:17:00Z,4560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M45.00S,2022-10-26T01:17:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630267,94.30026281208936,4.6568627450980395,1610612742,87,92,2022-10-26T01:17:20Z,4570000,-227.0,1.0,1,right,F. Campazzo 3PT  (3 PTS) (S. Dinwiddie 4 AST),"[1630267, 203915]",1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Left Corner 3,24+ Left,22.67,Made,3.0,,,,,,,,,,S. Dinwiddie,203915.0,4.0,,,,,
467,PT11M20.00S,2022-10-26T01:17:39.1Z,4,REGULAR,3pt,Jump Shot,[],1629637,7.966491458607096,95.83333333333334,1610612740,87,92,2022-10-26T01:17:45Z,4590000,-229.0,22.0,1,left,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
468,PT11M14.00S,2022-10-26T01:17:45.1Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,87,92,2022-10-26T01:17:45Z,4600000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,467.0,2.0,2.0,0.0,,,,,,,,
469,PT11M08.00S,2022-10-26T01:17:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.9862023653088,53.67647058823529,1610612742,87,94,2022-10-26T01:17:56Z,4610000,18.0,13.0,1,right,S. Dinwiddie driving finger roll Layup (19 PTS) (F. Campazzo 2 AST),"[203915, 1630267]",1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.28,Made,19.0,,,,,,,,,,F. Campazzo,1630267.0,2.0,,,,,
470,PT11M00.00S,2022-10-26T01:18:01.5Z,4,REGULAR,foul,personal,[],203915,,,1610612740,87,94,2022-10-26T01:18:10Z,4620000,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1628984]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,101283.0,2.0,0.0,Graham,1628984.0,,,,,,,,,,,,
477,PT10M52.00S,2022-10-26T01:18:22.8Z,4,REGULAR,turnover,bad pass,[],1629637,,,1610612740,87,94,2022-10-26T01:18:26Z,4640000,,,0,,J. Hayes bad pass TURNOVER (1 TO),"[1629637, 1630267]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0
478,PT10M52.00S,2022-10-26T01:18:22.8Z,4,REGULAR,steal,,[],1630267,,,1610612742,87,94,2022-10-26T01:18:24Z,4650000,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
479,PT10M46.00S,2022-10-26T01:18:29.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630267,92.9862023653088,46.07843137254902,1610612742,87,94,2022-10-26T01:25:44Z,4660000,-20.0,13.0,1,right,MISS F. Campazzo driving Layup,[1630267],1610612742.0,DAL,driving,,,Campazzo,F. Campazzo,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
480,PT10M43.00S,2022-10-26T01:18:32.2Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612742,87,94,2022-10-26T01:25:44Z,4670000,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,
482,PT10M29.00S,2022-10-26T01:18:56.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630267,72.09264126149803,16.911764705882355,1610612742,87,94,2022-10-26T01:19:10Z,4690000,-165.0,210.0,1,right,MISS F. Campazzo 26' 3PT,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
483,PT10M29.00S,2022-10-26T01:19:00.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,87,94,2022-10-26T01:19:00Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,482.0,,,,,,,,,,,
484,PT10M29.00S,2022-10-26T01:19:00.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,87,94,2022-10-26T01:19:14Z,4710000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,1198.0,,,,,,,,,,,,,,,,
485,PT10M29.00S,2022-10-26T01:19:05.1Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,87,94,2022-10-26T01:19:10Z,4720000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M29.00S,2022-10-26T01:19:05.1Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,87,94,2022-10-26T01:19:10Z,4730000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M18.00S,2022-10-26T01:19:28.7Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612740,87,94,2022-10-26T01:19:54Z,4740000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Daniels 2 FT),"[1627827, 1630700]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,101283.0,2.0,0.0,Daniels,1630700.0,,,,,,,,,,,,
489,PT10M18.00S,2022-10-26T01:19:45.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,87,94,2022-10-26T01:19:45Z,4760000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M18.00S,2022-10-26T01:22:12.6Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,87,94,2022-10-26T01:22:25Z,4780000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M18.00S,2022-10-26T01:22:12.6Z,4,REGULAR,substitution,in,[],203468,,,1610612740,87,94,2022-10-26T01:22:25Z,4790000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M18.00S,2022-10-26T01:23:07.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630700,,,1610612740,88,94,2022-10-26T01:23:07Z,4800000,,,0,,D. Daniels Free Throw 1 of 2 (10 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
494,PT10M18.00S,2022-10-26T01:23:24.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630700,,,1610612740,89,94,2022-10-26T01:23:24Z,4810000,,,0,,D. Daniels Free Throw 2 of 2 (11 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
495,PT10M03.00S,2022-10-26T01:23:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.85479632063075,47.05882352941176,1610612742,89,94,2022-10-26T01:23:53Z,4820000,-15.0,15.0,1,right,MISS C. Wood cutting Layup - blocked,"[1626174, 202685]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,Valanciunas,202685.0,,,
496,PT10M03.00S,2022-10-26T01:23:46.1Z,4,REGULAR,block,,[],202685,,,1610612742,89,94,2022-10-26T01:23:48Z,4830000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT10M00.00S,2022-10-26T01:23:49.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,89,94,2022-10-26T01:42:00Z,4840000,,,0,,J. Valanciunas REBOUND (Off:0 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,495.0,7.0,7.0,0.0,,,,,,,,
498,PT09M55.00S,2022-10-26T01:23:54.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.588042049934298,48.28431372549019,1610612740,91,94,2022-10-26T01:24:04Z,4850000,9.0,94.0,1,left,C. McCollum 9' floating Jump Shot (9 PTS),[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.44,Made,9.0,,,,,,,,,,,,,,,,,
499,PT09M40.00S,2022-10-26T01:24:09.9Z,4,REGULAR,3pt,Jump Shot,[],1626174,68.54467805519053,73.2843137254902,1610612742,91,97,2022-10-26T01:24:14Z,4860000,116.0,243.0,1,right,C. Wood 26' 3PT  (23 PTS) (S. Dinwiddie 5 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,26.96,Made,23.0,,,,,,,,,,S. Dinwiddie,203915.0,5.0,,,,,
501,PT09M23.00S,2022-10-26T01:24:36.7Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612740,91,97,2022-10-26T01:26:03Z,4880000,,,0,,J. Green shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1630182, 202685]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,1198.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,
503,PT09M23.00S,2022-10-26T01:25:10.3Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,92,97,2022-10-26T01:25:10Z,4900000,,,0,,J. Valanciunas Free Throw 1 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
504,PT09M23.00S,2022-10-26T01:25:11.6Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,92,97,2022-10-26T01:25:23Z,4910000,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M23.00S,2022-10-26T01:25:11.6Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,92,97,2022-10-26T01:25:23Z,4920000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M23.00S,2022-10-26T01:25:51.7Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,93,97,2022-10-26T01:25:51Z,4930000,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
507,PT09M04.00S,2022-10-26T01:26:16.9Z,4,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,93,97,2022-10-26T01:26:24Z,4940000,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,101283.0,,,,,,,,,,,,,,2.0,,
508,PT09M04.00S,2022-10-26T01:26:20.2Z,4,REGULAR,substitution,out,[],202685,,,1610612740,93,97,2022-10-26T01:26:25Z,4950000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M04.00S,2022-10-26T01:26:20.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612740,93,97,2022-10-26T01:26:25Z,4960000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M50.00S,2022-10-26T01:26:42.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,26.757555847568987,78.92156862745098,1610612740,96,97,2022-10-26T01:26:47Z,4970000,-145.0,199.0,1,left,C. McCollum 24' 3PT pullup (12 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.6,Made,12.0,,,,,,,,,,,,,,,,,
511,PT08M25.00S,2022-10-26T01:27:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630267,69.07030223390277,21.323529411764707,1610612742,96,97,2022-10-26T01:27:16Z,4980000,-143.0,238.0,1,right,MISS F. Campazzo 27' step back 3PT,[1630267],1610612742.0,DAL,step back,,,Campazzo,F. Campazzo,,,,,Above the Break 3,24+ Left Center,27.8,Missed,,,,,,,,,,,,,,,,,,
512,PT08M22.00S,2022-10-26T01:27:11.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,96,97,2022-10-26T01:27:16Z,4990000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,511.0,,,,,,,,,,,
514,PT08M22.00S,2022-10-26T01:27:16.4Z,4,REGULAR,substitution,out,[],1630182,,,1610612740,96,97,2022-10-26T01:27:21Z,5010000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M22.00S,2022-10-26T01:27:16.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612740,96,97,2022-10-26T01:27:21Z,5020000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M10.00S,2022-10-26T01:27:41.8Z,4,REGULAR,2pt,Jump Shot,[],203468,19.530223390275953,70.34313725490196,1610612740,98,97,2022-10-26T01:31:16Z,5030000,-102.0,131.0,1,left,C. McCollum 16' step back Jump Shot (14 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,16.59,Made,14.0,,,,,,,,,,,,,,,,,
517,PT07M48.00S,2022-10-26T01:28:12.6Z,4,REGULAR,foul,personal,[],1628984,,,1610612742,98,97,2022-10-26T01:32:09Z,5040000,,,0,,D. Graham personal FOUL (2 PF),"[1628984, 1628467]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Right,,,,1198.0,2.0,0.0,Kleber,1628467.0,,,,,,,,,,,,
541,PT07M48.00S,2022-10-26T01:28:24.1Z,4,REGULAR,substitution,out,[],1630267,,,1610612742,98,97,2022-10-26T01:32:26Z,5055000,,,0,,SUB out: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M48.00S,2022-10-26T01:28:24.1Z,4,REGULAR,substitution,in,[],203493,,,1610612742,98,97,2022-10-26T01:32:26Z,5057500,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M41.00S,2022-10-26T01:28:35.7Z,4,REGULAR,3pt,Jump Shot,[],203915,67.49342969776609,30.14705882352941,1610612742,98,100,2022-10-26T01:28:41Z,5060000,-99.0,253.0,1,right,S. Dinwiddie 27' 3PT step back (22 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,27.19,Made,22.0,,,,,,,,,,,,,,,,,
