actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
269,PT04M01.00S,2023-03-13T00:01:16.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629642,24.129434954007884,83.82352941176471,1610612757,59,48,2023-03-13T00:01:23Z,2620000,False,-169.0,174.0,1,left,MISS N. Little 24' running pullup 3PT,[1629642],1610612757.0,POR,running pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,24.28,Missed,,,,,,,,,,,,
270,PT03M58.00S,2023-03-13T00:01:19.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,59,48,2023-03-13T00:01:23Z,2630000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,269.0,3.0,2.0,1.0,,,,
271,PT03M52.00S,2023-03-13T00:01:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,61.44875164257556,24.019607843137255,1610612740,62,48,2023-03-13T00:01:36Z,2640000,False,-130.0,310.0,1,right,T. Murphy III 33' 3PT  (23 PTS) (C. McCollum 7 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,33.6,Made,23.0,C. McCollum,203468.0,7.0,,,,,,,,
273,PT03M30.00S,2023-03-13T00:01:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,11.777266754270697,48.77450980392157,1610612757,62,50,2023-03-13T00:01:51Z,2660000,False,6.0,58.0,1,left,C. Reddish driving floating Jump Shot (9 PTS),[1629629],1610612757.0,POR,driving floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.85,Made,9.0,,,,,,,,,,,
274,PT03M05.00S,2023-03-13T00:02:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,90.48948751642575,95.83333333333334,1610612740,62,50,2023-03-13T00:02:17Z,2670000,False,229.0,37.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,,23.22,Missed,,,,,,,,,,,,
275,PT03M01.00S,2023-03-13T00:02:16.3Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,62,50,2023-03-13T00:02:17Z,2680000,False,,,0,,T. Watford REBOUND (Off:0 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,274.0,4.0,4.0,0.0,,,,
276,PT02M55.00S,2023-03-13T00:02:22.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629680,5.601182654402102,46.32352941176471,1610612757,62,50,2023-03-13T00:14:18Z,2690000,False,18.0,0.0,1,left,MISS M. Thybulle running finger roll Layup,[1629680],1610612757.0,POR,running finger roll,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,1.84,Missed,,,,,,,,,,,,
277,PT02M51.00S,2023-03-13T00:02:26.0Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,62,50,2023-03-13T00:14:18Z,2700000,False,,,0,,T. Watford REBOUND (Off:1 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,276.0,5.0,4.0,1.0,,,,
278,PT02M51.00S,2023-03-13T00:02:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,5.590000152587891,50.0,1610612757,62,52,2023-03-13T00:02:26Z,2710000,False,0.0,0.0,1,left,T. Watford tip Layup (8 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,8.0,,,,,,,,,,,
279,PT02M41.00S,2023-03-13T00:02:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,89.96386333771353,37.5,1610612740,64,52,2023-03-13T00:02:42Z,2720000,False,-62.0,42.0,1,right,C. McCollum 7' driving floating bank Jump Shot (21 PTS) (N. Marshall 3 AST),"[203468, 1630230]",1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.52,Made,21.0,N. Marshall,1630230.0,3.0,,,,,,,,
281,PT02M14.00S,2023-03-13T00:03:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,6.258212877792378,52.94117647058824,1610612757,64,54,2023-03-13T00:03:06Z,2740000,False,-15.0,6.0,1,left,M. Thybulle driving Layup (10 PTS) (N. Little 4 AST),"[1629680, 1629642]",1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,1.6,Made,10.0,N. Little,1629642.0,4.0,,,,,,,,
282,PT01M50.00S,2023-03-13T00:03:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.38042049934296,53.18627450980392,1610612740,66,54,2023-03-13T00:16:28Z,2750000,False,16.0,10.0,1,right,H. Jones driving Layup (9 PTS) (N. Marshall 4 AST),"[1630529, 1630230]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1.86,Made,9.0,N. Marshall,1630230.0,4.0,,,,,,,,
284,PT01M32.00S,2023-03-13T00:03:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,13.222733245729303,49.50980392156863,1610612757,66,54,2023-03-13T00:03:49Z,2770000,False,2.0,72.0,1,left,MISS T. Watford 7' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.18,Missed,,,,,,,,,,,,
285,PT01M30.00S,2023-03-13T00:03:46.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,66,54,2023-03-13T00:03:49Z,2780000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,284.0,4.0,3.0,1.0,,,,
286,PT01M20.00S,2023-03-13T00:03:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612740,66,54,2023-03-13T00:04:10Z,2790000,False,,,0,,C. Reddish shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1629629, 1630530]",1610612757.0,POR,shooting,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,1151.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
288,PT01M20.00S,2023-03-13T00:04:16.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,66,54,2023-03-13T00:04:16Z,2810000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,66,54,2023-03-13T00:06:53Z,2820000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,out,[],1629014,,,1610612740,66,54,2023-03-13T00:06:53Z,2830000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,out,[],1630570,,,1610612740,66,54,2023-03-13T00:06:53Z,2840000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,out,[],1629680,,,1610612740,66,54,2023-03-13T00:06:53Z,2850000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,in,[],1626196,,,1610612740,66,54,2023-03-13T00:06:53Z,2860000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,in,[],203994,,,1610612740,66,54,2023-03-13T00:06:53Z,2870000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,in,[],1627853,,,1610612740,66,54,2023-03-13T00:06:53Z,2880000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M20.00S,2023-03-13T00:06:27.9Z,2,REGULAR,substitution,in,[],203924,,,1610612740,66,54,2023-03-13T00:06:53Z,2890000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M20.00S,2023-03-13T00:07:11.4Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,67,54,2023-03-13T00:07:11Z,2900000,False,,,0,,T. Murphy III Free Throw 1 of 2 (24 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,Made,24.0,,,,,,,,,,,
298,PT01M20.00S,2023-03-13T00:07:25.2Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,68,54,2023-03-13T00:07:25Z,2910000,False,,,0,,T. Murphy III Free Throw 2 of 2 (25 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,Made,25.0,,,,,,,,,,,
299,PT00M56.00S,2023-03-13T00:07:54.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,68,54,2023-03-13T00:08:18Z,2920000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,1151.0,,,,,,,,,,,,,,,,,,,
300,PT00M47.10S,2023-03-13T00:08:19.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,77.87450722733246,91.66666666666666,1610612740,71,54,2023-03-13T00:08:25Z,2930000,False,208.0,155.0,1,right,J. Richardson 25' 3PT  (10 PTS) (H. Jones 4 AST),"[1626196, 1630529]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,25.99,Made,10.0,H. Jones,1630529.0,4.0,,,,,,,,
302,PT00M33.90S,2023-03-13T00:08:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.674770039421814,51.9607843137255,1610612757,71,54,2023-03-13T00:08:43Z,2950000,False,-10.0,38.0,1,left,MISS J. Nurkic driving finger roll Layup - blocked,"[203994, 202685]",1610612757.0,POR,driving finger roll,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,3.96,Missed,,,,,,,,,,,Valanciunas,202685.0
303,PT00M33.90S,2023-03-13T00:08:37.1Z,2,REGULAR,block,,[],202685,,,1610612757,71,54,2023-03-13T00:08:39Z,2960000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M29.10S,2023-03-13T00:08:41.9Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,71,54,2023-03-13T00:08:43Z,2970000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,302.0,2.0,1.0,1.0,,,,
305,PT00M28.60S,2023-03-13T00:08:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,7.835085413929041,51.225490196078425,1610612757,71,54,2023-03-13T00:08:48Z,2980000,False,-6.0,21.0,1,left,MISS J. Nurkic putback Layup - blocked,"[203994, 202685]",1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,2.2,Missed,,,,,,,,,,,Valanciunas,202685.0
306,PT00M28.60S,2023-03-13T00:08:42.4Z,2,REGULAR,block,,[],202685,,,1610612757,71,54,2023-03-13T00:08:44Z,2990000,False,,,0,,J. Valanciunas BLOCK (2 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT00M28.60S,2023-03-13T00:08:42.4Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612740,71,54,2023-03-13T00:08:48Z,3000000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,305.0,1.0,1.0,0.0,,,,
308,PT00M28.20S,2023-03-13T00:08:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627853,,,1610612740,71,54,2023-03-13T00:09:02Z,3010000,False,,,0,,R. Arcidiacono shooting personal FOUL (1 PF) (Richardson 2 FT),"[1627853, 1626196]",1610612757.0,POR,shooting,,,Arcidiacono,R. Arcidiacono,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
310,PT00M28.20S,2023-03-13T00:09:16.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626196,,,1610612740,72,54,2023-03-13T00:09:16Z,3030000,False,,,0,,J. Richardson Free Throw 1 of 2 (11 PTS),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
311,PT00M28.20S,2023-03-13T00:09:34.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626196,,,1610612740,73,54,2023-03-13T00:09:34Z,3040000,False,,,0,,J. Richardson Free Throw 2 of 2 (12 PTS),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
312,PT00M08.30S,2023-03-13T00:09:55.7Z,2,REGULAR,3pt,Jump Shot,[],203994,33.459264126149804,39.705882352941174,1610612757,73,54,2023-03-13T00:10:15Z,3050000,False,51.0,262.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,26.7,Missed,,,,,,,,,,,,
313,PT00M04.80S,2023-03-13T00:09:59.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,73,54,2023-03-13T00:09:59Z,3060000,False,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,312.0,4.0,3.0,1.0,,,,
314,PT00M01.00S,2023-03-13T00:10:06.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627853,,,1610612740,73,54,2023-03-13T00:10:20Z,3070000,False,,,0,,R. Arcidiacono shooting personal FOUL (2 PF) (McCollum 2 FT),"[1627853, 203468]",1610612757.0,POR,shooting,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),8-16 Center,202037.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
316,PT00M01.00S,2023-03-13T00:10:36.4Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,73,54,2023-03-13T00:10:36Z,3090000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
317,PT00M01.00S,2023-03-13T00:10:36.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,73,54,2023-03-13T00:10:36Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,,,,
318,PT00M01.00S,2023-03-13T00:10:37.3Z,2,REGULAR,substitution,out,[],202685,,,1610612740,73,54,2023-03-13T00:10:43Z,3110000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M01.00S,2023-03-13T00:10:37.3Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,73,54,2023-03-13T00:10:43Z,3120000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M01.00S,2023-03-13T00:10:37.3Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,73,54,2023-03-13T00:10:43Z,3130000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M01.00S,2023-03-13T00:10:37.3Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,73,54,2023-03-13T00:10:43Z,3140000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M01.00S,2023-03-13T00:10:58.8Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,74,54,2023-03-13T00:10:58Z,3150000,False,,,0,,C. McCollum Free Throw 2 of 2 (22 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,
323,PT00M00.00S,2023-03-13T00:11:37.0Z,2,REGULAR,period,end,[],0,,,1610612757,74,54,2023-03-13T00:11:37Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612757,74,54,2023-03-13T00:26:08Z,3170000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,out,['startperiod'],1630700,,,1610612757,74,54,2023-03-13T00:26:08Z,3180000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612757,74,54,2023-03-13T00:26:08Z,3190000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,74,54,2023-03-13T00:26:08Z,3200000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,out,['startperiod'],1627853,,,1610612757,74,54,2023-03-13T00:26:08Z,3210000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612757,74,54,2023-03-13T00:26:08Z,3220000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612757,74,54,2023-03-13T00:26:08Z,3230000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,in,['startperiod'],1630530,,,1610612757,74,54,2023-03-13T00:26:08Z,3240000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,74,54,2023-03-13T00:26:08Z,3250000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-03-13T00:25:29.0Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612757,74,54,2023-03-13T00:26:08Z,3260000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-03-13T00:26:11.7Z,3,REGULAR,period,start,[],0,,,1610612740,74,54,2023-03-13T00:26:11Z,3270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M44.00S,2023-03-13T00:26:28.2Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,74,54,2023-03-13T00:26:41Z,3280000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (2 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,2.0,,,,,,,,,,,,,,
337,PT11M33.00S,2023-03-13T00:26:46.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,95.22010512483574,2.450980392156863,1610612757,74,54,2023-03-13T00:26:52Z,3290000,False,-238.0,-8.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,,,23.78,Missed,,,,,,,,,,,,
338,PT11M31.00S,2023-03-13T00:26:48.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,74,54,2023-03-13T00:26:52Z,3300000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,337.0,5.0,4.0,1.0,,,,
339,PT11M23.00S,2023-03-13T00:26:57.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,2.7102496714848883,95.34313725490196,1610612740,77,54,2023-03-13T00:27:02Z,3310000,False,-227.0,-27.0,1,left,H. Jones 3PT  (12 PTS) (C. McCollum 8 AST),"[1630529, 203468]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,22.83,Made,12.0,C. McCollum,203468.0,8.0,,,,,,,,
341,PT11M02.00S,2023-03-13T00:27:17.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.04402102496715,41.17647058823529,1610612757,77,54,2023-03-13T00:28:37Z,3330000,False,-44.0,50.0,1,right,MISS J. Nurkic 6' driving Hook,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.7,Missed,,,,,,,,,,,,
342,PT10M59.00S,2023-03-13T00:27:20.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,77,54,2023-03-13T00:27:20Z,3340000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,341.0,5.0,4.0,1.0,,,,
343,PT10M54.00S,2023-03-13T00:27:25.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,33.98488830486202,37.99019607843137,1610612740,77,54,2023-03-13T00:29:31Z,3350000,False,60.0,267.0,1,left,MISS T. Murphy III 27' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,27.37,Missed,,,,,,,,,,,,
344,PT10M48.00S,2023-03-13T00:27:31.4Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,77,54,2023-03-13T00:27:44Z,3360000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,343.0,6.0,4.0,2.0,,,,
345,PT10M47.00S,2023-03-13T00:27:32.6Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,77,54,2023-03-13T00:27:48Z,3370000,False,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 203994]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,Nurkic,203994.0,,
346,PT10M47.00S,2023-03-13T00:27:32.6Z,3,REGULAR,steal,,[],203994,,,1610612757,77,54,2023-03-13T00:27:34Z,3380000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M40.00S,2023-03-13T00:27:42.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629014,93.77463863337714,50.245098039215684,1610612757,77,56,2023-03-13T00:27:54Z,3390000,False,1.0,6.0,1,right,A. Simons driving DUNK (13 PTS) (J. Grant 3 AST),"[1629014, 203924]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,0.61,Made,13.0,J. Grant,203924.0,3.0,,,,,,,,
349,PT10M40.00S,2023-03-13T00:27:50.8Z,3,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612757,77,56,2023-03-13T00:28:02Z,3410000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Simons 1 FT),"[1630529, 1629014]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
351,PT10M40.00S,2023-03-13T00:28:06.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629014,,,1610612757,77,57,2023-03-13T00:28:06Z,3430000,False,,,0,,A. Simons Free Throw 1 of 1 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,
