actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
321,PT01M49.00S,2022-11-29T01:59:15.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630700,6.258212877792378,52.20588235294118,1610612740,52,45,2022-11-29T02:08:32Z,3180000,False,-11.0,6.0,1,left,D. Daniels driving DUNK (8 PTS) (Z. Williamson 6 AST),"[1630700, 1629627]",1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,1.27,Made,,,,,8.0,Z. Williamson,1629627.0,6.0,,
323,PT01M25.00S,2022-11-29T01:59:40.0Z,2,REGULAR,3pt,Jump Shot,[],1628983,72.09264126149803,84.06862745098039,1610612760,52,45,2022-11-29T01:59:45Z,3200000,False,170.0,210.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.02,Missed,,,,,,,,,,
324,PT01M22.00S,2022-11-29T01:59:43.0Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,52,45,2022-11-29T01:59:45Z,3210000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,323.0,3.0,1.0,2.0,,,,,,
325,PT01M19.00S,2022-11-29T01:59:48.8Z,2,REGULAR,foul,personal,[],1630631,,,1610612760,52,45,2022-11-29T01:59:57Z,3220000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1629652]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,202901.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
327,PT01M19.00S,2022-11-29T02:00:02.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,52,45,2022-11-29T02:00:07Z,3240000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M19.00S,2022-11-29T02:00:02.9Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,52,45,2022-11-29T02:00:07Z,3250000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M06.00S,2022-11-29T02:00:24.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630526,90.48948751642575,49.26470588235294,1610612760,52,45,2022-11-29T02:00:29Z,3260000,False,-4.0,37.0,1,right,MISS J. Robinson-Earl turnaround Hook,[1630526],1610612760.0,OKC,turnaround,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,3.71,Missed,,,,,,,,,,
330,PT01M04.00S,2022-11-29T02:00:26.8Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,52,45,2022-11-29T02:00:29Z,3270000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,329.0,5.0,4.0,1.0,,,,,,
331,PT00M54.80S,2022-11-29T02:00:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,46.32352941176471,1610612740,54,45,2022-11-29T02:00:41Z,3280000,False,18.0,0.0,1,left,Z. Williamson driving Layup (10 PTS) (D. Daniels 1 AST),"[1629627, 1630700]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,1.84,Made,,,,,10.0,D. Daniels,1630700.0,1.0,,
333,PT00M31.60S,2022-11-29T02:01:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,86.28449408672799,57.35294117647059,1610612760,54,45,2022-11-29T02:01:10Z,3300000,False,37.0,76.0,1,right,MISS S. Gilgeous-Alexander 8' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.48,Missed,,,,,,,,,,
334,PT00M30.10S,2022-11-29T02:01:06.5Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,54,45,2022-11-29T02:01:10Z,3310000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,333.0,4.0,3.0,1.0,,,,,,
335,PT00M30.10S,2022-11-29T02:01:09.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,54,47,2022-11-29T02:09:39Z,3320000,False,0.0,0.0,1,right,J. Williams tip DUNK (4 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,,,,4.0,,,,,
336,PT00M12.80S,2022-11-29T02:01:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.389618922470433,54.65686274509803,1610612740,56,47,2022-11-29T02:01:32Z,3330000,False,-23.0,8.0,1,left,J. Alvarado driving Layup (10 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,2.45,Made,,,,,10.0,,,,,
337,PT00M03.10S,2022-11-29T02:01:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.03745072273325,46.568627450980394,1610612760,56,49,2022-11-29T02:01:47Z,3340000,False,-17.0,4.0,1,right,S. Gilgeous-Alexander driving Layup (10 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,1.76,Made,,,,,10.0,,,,,
338,PT00M03.10S,2022-11-29T02:01:44.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630529,,,1610612760,56,49,2022-11-29T02:02:06Z,3350000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1630529, 1628983]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
340,PT00M03.10S,2022-11-29T02:02:07.4Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,56,50,2022-11-29T02:02:07Z,3370000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,11.0,,,,,
341,PT00M00.00S,2022-11-29T02:02:20.7Z,2,REGULAR,period,end,[],0,,,1610612740,56,50,2022-11-29T02:02:20Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-11-29T02:17:02.2Z,3,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,56,50,2022-11-29T02:17:23Z,3390000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-11-29T02:17:02.2Z,3,REGULAR,substitution,out,['startperiod'],1631114,,,1610612740,56,50,2022-11-29T02:17:23Z,3400000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-11-29T02:17:02.2Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,56,50,2022-11-29T02:17:23Z,3410000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-11-29T02:17:02.2Z,3,REGULAR,substitution,in,['startperiod'],1630197,,,1610612740,56,50,2022-11-29T02:17:23Z,3420000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-11-29T02:17:25.4Z,3,REGULAR,period,start,[],0,,,1610612760,56,50,2022-11-29T02:17:25Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M38.00S,2022-11-29T02:17:46.8Z,3,REGULAR,3pt,Jump Shot,[],1630197,11.12023653088042,95.58823529411765,1610612760,56,50,2022-11-29T02:18:12Z,3440000,False,-228.0,52.0,1,left,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,,,,,,,,,23.38,Missed,,,,,,,,,,
348,PT11M34.00S,2022-11-29T02:17:50.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,56,50,2022-11-29T02:18:12Z,3450000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,347.0,6.0,5.0,1.0,,,,,,
349,PT11M28.00S,2022-11-29T02:17:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630631,96.27135348226018,3.431372549019608,1610612740,56,50,2022-11-29T02:18:16Z,3460000,False,-233.0,-17.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,,,,,,23.35,Missed,,,,,,,,,,
350,PT11M27.00S,2022-11-29T02:18:01.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,50,2022-11-29T02:18:00Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,349.0,,,,,,,,,
352,PT11M23.00S,2022-11-29T02:18:16.3Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,56,50,2022-11-29T02:18:22Z,3490000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1628983]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
353,PT11M23.00S,2022-11-29T02:18:16.3Z,3,REGULAR,steal,,[],1628983,,,1610612760,56,50,2022-11-29T02:18:19Z,3500000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
354,PT11M10.00S,2022-11-29T02:18:28.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,14.273981603153747,54.65686274509803,1610612760,56,50,2022-11-29T02:18:43Z,3510000,False,-23.0,82.0,1,left,MISS J. Giddey 8' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.5,Missed,,,,,,,,,,
355,PT11M07.00S,2022-11-29T02:18:31.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,56,50,2022-11-29T02:18:43Z,3520000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,354.0,2.0,1.0,1.0,,,,,,
356,PT10M51.00S,2022-11-29T02:18:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612740,56,50,2022-11-29T02:18:57Z,3530000,False,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1630197, 202685]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
358,PT10M51.00S,2022-11-29T02:19:16.0Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,57,50,2022-11-29T02:19:16Z,3550000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,Made,,,,,3.0,,,,,
359,PT10M51.00S,2022-11-29T02:19:38.5Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,58,50,2022-11-29T02:19:38Z,3560000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (4 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,
360,PT10M35.00S,2022-11-29T02:19:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,11.251642575558476,54.41176470588235,1610612760,58,50,2022-11-29T02:20:13Z,3570000,False,-22.0,53.0,1,left,MISS L. Dort Layup,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.77,Missed,,,,,,,,,,
361,PT10M33.00S,2022-11-29T02:19:57.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,58,50,2022-11-29T02:20:13Z,3580000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,360.0,7.0,5.0,2.0,,,,,,
362,PT10M27.00S,2022-11-29T02:20:08.1Z,3,REGULAR,turnover,traveling,[],202685,,,1610612740,58,50,2022-11-29T02:20:19Z,3590000,False,,,0,,J. Valanciunas traveling TURNOVER (4 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,202058.0,,,,,4.0,,,,,,,,,,,,,,
363,PT10M16.00S,2022-11-29T02:20:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,10.068988173455978,46.07843137254902,1610612760,58,50,2022-11-29T02:20:43Z,3600000,False,20.0,42.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1629627]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.64,Missed,,,,,,,,,Williamson,1629627.0
364,PT10M16.00S,2022-11-29T02:20:35.5Z,3,REGULAR,block,,[],1629627,,,1610612760,58,50,2022-11-29T02:21:07Z,3610000,False,,,0,,Z. Williamson BLOCK (2 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M16.00S,2022-11-29T02:20:35.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,58,50,2022-11-29T02:20:43Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,363.0,,,,,,,,,
367,PT10M08.00S,2022-11-29T02:21:01.2Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612760,58,50,2022-11-29T02:21:09Z,3640000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629627, 1628983]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,202901.0,2.0,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
369,PT10M08.00S,2022-11-29T02:21:24.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628983,,,1610612760,58,51,2022-11-29T02:21:24Z,3660000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,12.0,,,,,
370,PT10M08.00S,2022-11-29T02:21:40.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628983,,,1610612760,58,52,2022-11-29T02:21:40Z,3670000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,13.0,,,,,
371,PT09M46.00S,2022-11-29T02:22:04.2Z,3,REGULAR,3pt,Jump Shot,[],1630631,73.40670170827858,17.15686274509804,1610612740,61,52,2022-11-29T02:22:09Z,3680000,False,-164.0,197.0,1,right,J. Alvarado 25' 3PT  (13 PTS) (H. Jones 2 AST),"[1630631, 1630529]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.68,Made,,,,,13.0,H. Jones,1630529.0,2.0,,
373,PT09M35.00S,2022-11-29T02:22:25.6Z,3,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612760,61,52,2022-11-29T02:22:32Z,3700000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630530, 1628983]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Center,202901.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
375,PT09M35.00S,2022-11-29T02:22:54.3Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,61,53,2022-11-29T02:22:54Z,3720000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,14.0,,,,,
376,PT09M35.00S,2022-11-29T02:23:05.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,61,54,2022-11-29T02:23:05Z,3730000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,15.0,,,,,
377,PT09M24.00S,2022-11-29T02:23:23.3Z,3,REGULAR,foul,personal,[],1630581,,,1610612740,61,54,2022-11-29T02:23:30Z,3740000,False,,,0,,J. Giddey personal FOUL (2 PF),"[1630581, 1630529]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,202058.0,2.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
379,PT09M18.00S,2022-11-29T02:23:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,87.07293035479631,45.09803921568628,1610612740,61,54,2022-11-29T02:23:58Z,3760000,False,-25.0,69.0,1,right,MISS Z. Williamson 7' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.32,Missed,,,,,,,,,,
381,PT09M14.00S,2022-11-29T02:23:45.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,54,2022-11-29T02:23:58Z,3780000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,379.0,4.0,3.0,1.0,,,,,,
382,PT09M13.00S,2022-11-29T02:23:52.2Z,3,REGULAR,foul,offensive,[],1630581,,,1610612760,61,54,2022-11-29T02:24:03Z,3790000,False,,,0,,J. Giddey charge offensive FOUL (3 PF),"[1630581, 1630529]",1610612760.0,OKC,charge,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,202058.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
384,PT09M13.00S,2022-11-29T02:23:52.2Z,3,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,61,54,2022-11-29T02:23:52Z,3810000,False,,,0,,J. Giddey offensive foul TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,2.0,,,,,,,,,,,,,,
385,PT09M02.00S,2022-11-29T02:24:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,69.33311432325887,27.696078431372552,1610612740,61,54,2022-11-29T02:24:29Z,3820000,False,-112.0,236.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.08,Missed,,,,,,,,,,
386,PT08M54.00S,2022-11-29T02:24:29.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,61,54,2022-11-29T02:24:29Z,3830000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,385.0,8.0,5.0,3.0,,,,,,
387,PT08M54.00S,2022-11-29T02:24:28.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202685,94.40999984741211,50.0,1610612740,63,54,2022-11-29T02:24:31Z,3840000,False,0.0,0.0,1,right,J. Valanciunas putback Layup (6 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,,,,,6.0,,,,,
388,PT08M43.00S,2022-11-29T02:24:39.5Z,3,REGULAR,2pt,Jump Shot,[],1628983,7.835085413929041,70.34313725490196,1610612760,63,56,2022-11-29T02:24:43Z,3850000,False,-102.0,21.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (17 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,10.39,Made,,,,,17.0,,,,,
389,PT08M29.00S,2022-11-29T02:25:04.4Z,3,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612740,63,56,2022-11-29T02:25:16Z,3860000,False,,,0,,J. Giddey defensive-3-second technical FOUL (1 Tech),[1630581],1610612760.0,OKC,defensive-3-second,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,202901.0,3.0,1.0,,,,,,,,,,,,,,,,,
390,PT08M29.00S,2022-11-29T02:25:17.5Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,64,56,2022-11-29T02:25:17Z,3870000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (7 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
391,PT08M22.00S,2022-11-29T02:25:34.7Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,64,56,2022-11-29T02:25:38Z,3880000,False,,,0,,J. Valanciunas bad pass TURNOVER (5 TO),"[202685, 1630526]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,,,,5.0,Robinson-Earl,1630526.0,,,,,,,,,,,,
392,PT08M22.00S,2022-11-29T02:25:34.7Z,3,REGULAR,steal,,[],1630526,,,1610612760,64,56,2022-11-29T02:25:36Z,3890000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
393,PT08M13.00S,2022-11-29T02:25:48.2Z,3,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612760,64,56,2022-11-29T02:25:57Z,3900000,False,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630631, 1628983]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,204058.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
395,PT08M13.00S,2022-11-29T02:26:06.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,64,57,2022-11-29T02:26:06Z,3920000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,18.0,,,,,
396,PT08M13.00S,2022-11-29T02:26:20.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,64,58,2022-11-29T02:26:20Z,3930000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,Made,,,,,19.0,,,,,
397,PT08M01.00S,2022-11-29T02:26:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,62.5,35.78431372549019,1610612740,64,58,2022-11-29T02:26:40Z,3940000,False,-71.0,300.0,1,right,MISS T. Murphy III 30' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,30.83,Missed,,,,,,,,,,
398,PT07M58.00S,2022-11-29T02:26:35.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,64,58,2022-11-29T02:26:40Z,3950000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,397.0,1.0,1.0,0.0,,,,,,
399,PT07M48.00S,2022-11-29T02:26:46.1Z,3,REGULAR,turnover,lost ball,[],1629652,,,1610612760,64,58,2022-11-29T02:26:50Z,3960000,False,,,0,,L. Dort lost ball TURNOVER (2 TO),"[1629652, 1629627]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,Williamson,1629627.0,,,,,,,,,,,,
400,PT07M48.00S,2022-11-29T02:26:46.1Z,3,REGULAR,steal,,[],1629627,,,1610612740,64,58,2022-11-29T02:26:48Z,3970000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M44.00S,2022-11-29T02:26:50.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,93.51182654402102,49.754901960784316,1610612740,66,58,2022-11-29T02:26:55Z,3980000,False,-1.0,8.0,1,right,T. Murphy III cutting DUNK (9 PTS) (Z. Williamson 7 AST),"[1630530, 1629627]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,0.86,Made,,,,,9.0,Z. Williamson,1629627.0,7.0,,
