actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
425,PT04M56.00S,2026-02-25T02:39:34.1Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612741,65,84,2026-02-25T02:39:38Z,4160000,False,,,0,,C. Sexton lost ball TURNOVER (2 TO),"[1629012, 1630163]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Ball,1630163.0,,,,,,,,,,,
426,PT04M56.00S,2026-02-25T02:39:34.1Z,3,REGULAR,steal,,[],1630163,,,1610612766,65,84,2026-02-25T02:40:14Z,4170000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT04M50.00S,2026-02-25T02:39:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642851,95.22010512483574,52.69607843137255,1610612766,65,84,2026-02-25T02:39:45Z,4180000,False,13.0,-8.0,1,right,MISS K. Knueppel running Layup,[1642851],1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
428,PT04M46.00S,2026-02-25T02:39:44.1Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,65,84,2026-02-25T02:39:45Z,4190000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,427.0,,,,,,6.0,3.0,3.0,,
429,PT04M46.00S,2026-02-25T02:39:43.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631217,94.40999984741211,50.0,1610612766,65,86,2026-02-25T02:40:57Z,4200000,False,0.0,0.0,1,right,M. Diabaté putback Layup (6 PTS),[1631217],1610612766.0,CHA,putback,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
430,PT04M40.00S,2026-02-25T02:39:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,14.011169513797633,50.49019607843137,1610612741,65,86,2026-02-25T02:39:53Z,4210000,False,-2.0,79.0,1,left,MISS T. Jones 7' driving floating Shot - blocked,"[1630200, 1628970]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0
431,PT04M40.00S,2026-02-25T02:39:49.3Z,3,REGULAR,block,,[],1628970,,,1610612741,65,86,2026-02-25T02:40:56Z,4220000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT04M37.00S,2026-02-25T02:39:52.3Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,65,86,2026-02-25T02:41:20Z,4230000,False,,,0,,B. Miller REBOUND (Off:1 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,430.0,,,,,,3.0,2.0,1.0,,
433,PT04M35.00S,2026-02-25T02:39:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,94.43166885676742,51.225490196078425,1610612766,65,88,2026-02-25T02:40:03Z,4240000,False,6.0,0.0,1,right,B. Miller running Layup (18 PTS) (K. Knueppel 2 AST),"[1641706, 1642851]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.61,Made,18.0,K. Knueppel,1642851.0,2.0,,,,,,,,,,,,,,
435,PT04M26.00S,2026-02-25T02:40:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,24.26084099868594,12.5,1610612741,65,88,2026-02-25T02:40:06Z,4260000,False,188.0,176.0,1,left,MISS I. Okoro 25' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
436,PT04M24.00S,2026-02-25T02:40:04.6Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,65,88,2026-02-25T02:40:06Z,4270000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,435.0,,,,,,7.0,4.0,3.0,,
437,PT04M19.00S,2026-02-25T02:40:17.6Z,3,REGULAR,foul,personal,[],1642265,,,1610612766,65,88,2026-02-25T02:41:03Z,4280000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1630163]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Ball,1630163.0,,,,,
439,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,65,88,2026-02-25T02:40:50Z,4300000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612766,65,88,2026-02-25T02:40:50Z,4310000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,65,88,2026-02-25T02:40:50Z,4320000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,out,[],1631217,,,1610612766,65,88,2026-02-25T02:40:50Z,4330000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,in,[],1627824,,,1610612766,65,88,2026-02-25T02:40:50Z,4340000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,in,[],1630172,,,1610612766,65,88,2026-02-25T02:40:50Z,4350000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612766,65,88,2026-02-25T02:40:50Z,4360000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M19.00S,2026-02-25T02:40:24.5Z,3,REGULAR,substitution,in,[],1641750,,,1610612766,65,88,2026-02-25T02:40:50Z,4370000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M12.00S,2026-02-25T02:41:13.0Z,3,REGULAR,3pt,Jump Shot,[],1642851,70.12155059132719,73.77450980392157,1610612766,65,88,2026-02-25T02:41:18Z,4380000,False,119.0,228.0,1,right,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
448,PT04M10.00S,2026-02-25T02:41:15.0Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,65,88,2026-02-25T02:41:18Z,4390000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,447.0,,,,,,1.0,1.0,0.0,,
449,PT04M07.00S,2026-02-25T02:41:21.0Z,3,REGULAR,foul,personal,['2freethrow'],1642851,,,1610612741,65,88,2026-02-25T02:41:29Z,4400000,False,,,0,,K. Knueppel shooting personal FOUL (2 PF) (Dillingham 2 FT),"[1642851, 1642265]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,2.0,0.0,Dillingham,1642265.0,,,,,
451,PT04M07.00S,2026-02-25T02:41:46.7Z,3,REGULAR,freethrow,1 of 2,[],1642265,,,1610612741,66,88,2026-02-25T02:41:46Z,4420000,False,,,0,,R. Dillingham Free Throw 1 of 2 (3 PTS),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
452,PT04M07.00S,2026-02-25T02:41:47.3Z,3,REGULAR,substitution,out,[],1628970,,,1610612741,66,88,2026-02-25T02:41:50Z,4430000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M07.00S,2026-02-25T02:41:47.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612741,66,88,2026-02-25T02:41:50Z,4440000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M07.00S,2026-02-25T02:42:03.2Z,3,REGULAR,freethrow,2 of 2,[],1642265,,,1610612741,67,88,2026-02-25T02:42:03Z,4450000,False,,,0,,R. Dillingham Free Throw 2 of 2 (4 PTS),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
455,PT03M45.00S,2026-02-25T02:42:27.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,89.70105124835742,52.20588235294118,1610612766,67,88,2026-02-25T02:42:31Z,4460000,False,11.0,44.0,1,right,MISS K. Knueppel driving floating Shot,[1642851],1610612766.0,CHA,driving floating,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
456,PT03M42.00S,2026-02-25T02:42:30.8Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612741,67,88,2026-02-25T02:42:31Z,4470000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,455.0,,,,,,1.0,1.0,0.0,,
457,PT03M34.00S,2026-02-25T02:42:38.0Z,3,REGULAR,turnover,bad pass,[],1642265,,,1610612741,67,88,2026-02-25T02:42:42Z,4480000,False,,,0,,R. Dillingham bad pass TURNOVER (2 TO),"[1642265, 1642851]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Knueppel,1642851.0,,,,,,,,,,,
458,PT03M34.00S,2026-02-25T02:42:38.0Z,3,REGULAR,steal,,[],1642851,,,1610612766,67,88,2026-02-25T02:42:40Z,4490000,False,,,0,,K. Knueppel STEAL (2 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
459,PT03M29.00S,2026-02-25T02:42:43.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629684,86.67871222076215,3.431372549019608,1610612766,67,88,2026-02-25T02:45:25Z,4500000,False,-233.0,73.0,1,right,MISS G. Williams 24' running 3PT,[1629684],1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2026-02-25T02:42:48.7Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,67,88,2026-02-25T02:42:49Z,4510000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:3),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,,,,,,,,,,459.0,,,,,,3.0,3.0,0.0,,
461,PT03M20.00S,2026-02-25T02:42:52.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,28.597240473061763,22.058823529411764,1610612741,67,88,2026-02-25T02:43:01Z,4520000,False,140.0,216.0,1,left,MISS P. Williams 25' running pullup 3PT,[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
462,PT03M18.00S,2026-02-25T02:42:54.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,67,88,2026-02-25T02:43:01Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,461.0,,,,,,,,,,
464,PT03M18.00S,2026-02-25T02:43:01.5Z,3,REGULAR,substitution,out,[],1642851,,,1610612741,67,88,2026-02-25T02:43:05Z,4550000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M18.00S,2026-02-25T02:43:01.5Z,3,REGULAR,substitution,in,[],1630182,,,1610612741,67,88,2026-02-25T02:43:05Z,4560000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M09.00S,2026-02-25T02:43:26.1Z,3,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,67,88,2026-02-25T02:43:36Z,4570000,False,,,0,,P. Williams step out-of-bounds TURNOVER (4 TO),[1630172],1610612741.0,CHI,step,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,4.0,,,,201639.0,,,,,,,,,
467,PT03M09.00S,2026-02-25T02:43:32.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,67,88,2026-02-25T02:43:32Z,4580000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M53.00S,2026-02-25T02:45:22.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,68.41327201051249,71.07843137254902,1610612766,67,91,2026-02-25T02:45:25Z,4590000,False,105.0,244.0,1,right,B. Miller 26' 3PT  (21 PTS) (R. Kalkbrenner 1 AST),"[1641706, 1641750]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.62,Made,21.0,R. Kalkbrenner,1641750.0,1.0,,,,,,,,,,,,,,
470,PT02M36.00S,2026-02-25T02:45:38.4Z,3,REGULAR,3pt,Jump Shot,[],1627824,30.962549277266753,26.225490196078432,1610612741,67,91,2026-02-25T02:45:44Z,4610000,False,119.0,239.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
471,PT02M32.00S,2026-02-25T02:45:42.4Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,67,91,2026-02-25T02:45:44Z,4620000,False,,,0,,B. Miller REBOUND (Off:1 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,470.0,,,,,,4.0,3.0,1.0,,
472,PT02M28.00S,2026-02-25T02:45:46.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,70.90998685939553,19.11764705882353,1610612766,67,91,2026-02-25T02:45:53Z,4630000,False,-154.0,221.0,1,right,MISS C. White 26' running pullup 3PT,[1629632],1610612766.0,CHA,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
473,PT02M24.00S,2026-02-25T02:45:50.1Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612766,67,91,2026-02-25T02:45:50Z,4640000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,472.0,,,,,,3.0,2.0,1.0,,
474,PT02M22.00S,2026-02-25T02:45:52.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,66.83639947437582,54.41176470588235,1610612766,67,91,2026-02-25T02:45:56Z,4650000,False,22.0,259.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
475,PT02M20.00S,2026-02-25T02:45:54.4Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,67,91,2026-02-25T02:45:56Z,4660000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,474.0,,,,,,2.0,2.0,0.0,,
476,PT02M13.00S,2026-02-25T02:46:02.0Z,3,REGULAR,3pt,Jump Shot,[],1627824,32.40801576872536,43.13725490196079,1610612741,67,91,2026-02-25T02:46:07Z,4670000,False,34.0,252.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
477,PT02M09.00S,2026-02-25T02:46:06.0Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,67,91,2026-02-25T02:46:07Z,4680000,False,,,0,,B. Miller REBOUND (Off:1 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,476.0,,,,,,5.0,4.0,1.0,,
479,PT01M52.00S,2026-02-25T02:46:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,93.77463863337714,49.26470588235294,1610612766,67,93,2026-02-25T02:46:38Z,4700000,False,-4.0,6.0,1,right,B. Miller cutting Layup (23 PTS) (C. White 4 AST),"[1641706, 1629632]",1610612766.0,CHA,cutting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.7,Made,23.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,
481,PT01M43.00S,2026-02-25T02:46:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,7.440867279894875,45.83333333333333,1610612741,69,93,2026-02-25T02:46:47Z,4720000,False,21.0,17.0,1,left,R. Dillingham driving Layup (6 PTS),[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,2.71,Made,6.0,,,,,,,,,,,,,,,,,
482,PT01M24.00S,2026-02-25T02:47:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.38042049934296,53.431372549019606,1610612766,69,93,2026-02-25T02:47:08Z,4730000,False,17.0,10.0,1,right,MISS C. White driving Layup,[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
483,PT01M22.00S,2026-02-25T02:47:05.5Z,3,REGULAR,rebound,offensive,[],1641750,,,1610612766,69,93,2026-02-25T02:47:08Z,4740000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,482.0,,,,,,1.0,0.0,1.0,,
484,PT01M20.00S,2026-02-25T02:47:07.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,76.60972404730617,9.581801470588236,1610612766,69,93,2026-02-25T02:47:31Z,4750000,False,-202.0,167.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
485,PT01M17.00S,2026-02-25T02:47:10.4Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612766,69,93,2026-02-25T02:47:18Z,4760000,False,,,0,,J. Green REBOUND (Off:2 Def:2),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,484.0,,,,,,4.0,2.0,2.0,,
486,PT01M05.00S,2026-02-25T02:47:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,94.30026281208936,96.81372549019608,1610612766,69,96,2026-02-25T02:47:28Z,4770000,False,234.0,1.0,1,right,J. Green 3PT  (3 PTS) (B. Miller 3 AST),"[1630182, 1641706]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.41,Made,3.0,B. Miller,1641706.0,3.0,,,,,,,,,,,,,,
488,PT00M45.90S,2026-02-25T02:47:44.9Z,3,REGULAR,foul,personal,[],1641706,,,1610612741,69,96,2026-02-25T02:47:57Z,4790000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1629012]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201639.0,2.0,0.0,Sexton,1629012.0,,,,,
490,PT00M45.90S,2026-02-25T02:47:55.8Z,3,REGULAR,substitution,out,[],1641706,,,1610612741,69,96,2026-02-25T02:48:10Z,4810000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M45.90S,2026-02-25T02:47:55.8Z,3,REGULAR,substitution,in,[],1642883,,,1610612741,69,96,2026-02-25T02:48:10Z,4820000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M39.70S,2026-02-25T02:48:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,7.095926412614981,42.302389705882355,1610612741,69,96,2026-02-25T02:48:28Z,4830000,False,38.0,14.0,1,left,MISS R. Dillingham driving finger roll Layup,[1642265],1610612741.0,CHI,driving finger roll,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
494,PT00M39.70S,2026-02-25T02:48:15.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,69,96,2026-02-25T02:48:28Z,4850000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,492.0,,,,,,,,,,
495,PT00M39.70S,2026-02-25T02:48:24.2Z,3,REGULAR,foul,personal,[],1642265,,,1610612766,69,96,2026-02-25T02:48:51Z,4860000,False,,,0,,R. Dillingham loose ball personal FOUL (2 PF),"[1642265, 1642883]",1610612741.0,CHI,loose ball,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,James,1642883.0,,,,,
497,PT00M39.70S,2026-02-25T02:48:39.9Z,3,REGULAR,substitution,out,[],1629012,,,1610612766,69,96,2026-02-25T02:48:54Z,4880000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M39.70S,2026-02-25T02:48:39.9Z,3,REGULAR,substitution,out,[],1630172,,,1610612766,69,96,2026-02-25T02:48:54Z,4890000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M39.70S,2026-02-25T02:48:39.9Z,3,REGULAR,substitution,in,[],1641824,,,1610612766,69,96,2026-02-25T02:48:54Z,4900000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M39.70S,2026-02-25T02:48:39.9Z,3,REGULAR,substitution,in,[],1630581,,,1610612766,69,96,2026-02-25T02:48:54Z,4910000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M32.50S,2026-02-25T02:49:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.38042049934296,50.98039215686274,1610612766,69,98,2026-02-25T02:49:09Z,4920000,False,5.0,10.0,1,right,C. White driving Layup (10 PTS),[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.09,Made,10.0,,,,,,,,,,,,,,,,,
502,PT00M21.90S,2026-02-25T02:49:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642883,,,1610612741,69,98,2026-02-25T02:49:27Z,4930000,False,,,0,,S. James shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1642883, 1627824]",1610612766.0,CHA,shooting,,,James,S. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,1.0,0.0,Yabusele,1627824.0,,,,,
504,PT00M21.90S,2026-02-25T02:49:46.8Z,3,REGULAR,freethrow,1 of 2,[],1627824,,,1610612741,70,98,2026-02-25T02:49:46Z,4950000,False,,,0,,G. Yabusele Free Throw 1 of 2 (4 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
505,PT00M21.90S,2026-02-25T02:50:07.5Z,3,REGULAR,freethrow,2 of 2,[],1627824,,,1610612741,71,98,2026-02-25T02:50:07Z,4960000,False,,,0,,G. Yabusele Free Throw 2 of 2 (5 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2026-02-25T02:50:33.7Z,3,REGULAR,2pt,Jump Shot,[],1629632,74.58935611038108,73.52941176470588,1610612766,71,98,2026-02-25T02:50:38Z,4970000,False,118.0,186.0,1,right,MISS C. White 22' pullup Shot,[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,22.04,Missed,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2026-02-25T02:50:33.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,71,98,2026-02-25T02:50:38Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,506.0,,,,,,,,,,
508,PT00M00.00S,2026-02-25T02:50:38.0Z,3,REGULAR,period,end,[],0,,,1610612766,71,98,2026-02-25T02:50:38Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
