actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
354,PT02M35.00S,2025-11-23T02:02:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642273,94.1688567674113,50.98039215686274,1610612764,59,70,2025-11-23T02:05:24Z,3295000,False,5.0,2.0,1,right,MISS K. George tip Layup,[1642273],1610612764.0,WAS,tip,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.54,,,,,,,,,,,,
355,PT02M35.00S,2025-11-23T02:02:38.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,59,70,2025-11-23T02:05:24Z,3297500,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,354.0,2.0,2.0,0.0,,,,,
340,PT02M32.00S,2025-11-23T02:02:46.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,6.258212877792378,34.068627450980394,1610612741,59,70,2025-11-23T02:04:45Z,3320000,False,80.0,6.0,1,left,MISS N. Vučević 7' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.99,,,,,,,,,,,,
341,PT02M32.00S,2025-11-23T02:02:46.1Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,59,70,2025-11-23T02:02:51Z,3330000,False,,,0,,K. George REBOUND (Off:3 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,340.0,9.0,6.0,3.0,,,,,
342,PT02M32.00S,2025-11-23T02:02:50.9Z,2,REGULAR,foul,personal,[],202696,,,1610612764,59,70,2025-11-23T02:03:08Z,3340000,False,,,0,,N. Vučević personal FOUL (3 PF),"[202696, 1642273]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1628487.0,3.0,0.0,George,1642273.0,,,,,,,,,,,,,,,
344,PT02M20.00S,2025-11-23T02:03:15.4Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,59,70,2025-11-23T02:03:40Z,3360000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,1628487.0,,,,,,,,,,,,,,,1.0,,,,
345,PT02M20.00S,2025-11-23T02:03:19.7Z,2,REGULAR,substitution,out,[],202696,,,1610612741,59,70,2025-11-23T02:03:26Z,3370000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M20.00S,2025-11-23T02:03:19.7Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,59,70,2025-11-23T02:03:26Z,3380000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M08.00S,2025-11-23T02:03:49.8Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612741,59,70,2025-11-23T02:04:12Z,3390000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Buzelis 2 FT),"[203468, 1641824]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
350,PT02M08.00S,2025-11-23T02:04:13.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641824,,,1610612741,60,70,2025-11-23T02:04:13Z,3410000,False,,,0,,M. Buzelis Free Throw 1 of 2 (9 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
351,PT02M08.00S,2025-11-23T02:04:27.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641824,,,1610612741,61,70,2025-11-23T02:04:27Z,3420000,False,,,0,,M. Buzelis Free Throw 2 of 2 (10 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
352,PT01M53.00S,2025-11-23T02:04:43.1Z,2,REGULAR,3pt,Jump Shot,[],1642273,81.8166885676741,94.36274509803921,1610612764,61,70,2025-11-23T02:05:03Z,3430000,False,222.0,118.0,1,right,MISS K. George 25' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.14,,,,,,,,,,,,
353,PT01M50.00S,2025-11-23T02:04:46.2Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,61,70,2025-11-23T02:04:46Z,3440000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,352.0,3.0,3.0,0.0,,,,,
356,PT01M43.00S,2025-11-23T02:04:54.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,35.43035479632063,51.470588235294116,1610612741,61,70,2025-11-23T02:05:05Z,3450000,False,-7.0,281.0,1,left,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.06,,,,,,,,,,,,
357,PT01M40.00S,2025-11-23T02:04:57.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612764,61,70,2025-11-23T02:05:05Z,3460000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,356.0,1.0,1.0,0.0,,,,,
358,PT01M29.00S,2025-11-23T02:05:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,61,70,2025-11-23T02:06:05Z,3470000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (2 TO),[1642273],1610612764.0,WAS,bad pass,,,George,K. George,,,,,Mid-Range,16-24 Left Center,202053.0,,,,,,,,,,,,,,,2.0,,,,
359,PT01M29.00S,2025-11-23T02:05:19.3Z,2,REGULAR,substitution,out,[],1630551,,,1610612741,61,70,2025-11-23T02:05:25Z,3480000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M29.00S,2025-11-23T02:05:19.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612741,61,70,2025-11-23T02:05:25Z,3490000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M18.00S,2025-11-23T02:05:40.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,6.783837056504599,3.9215686274509802,1610612741,61,70,2025-11-23T02:28:34Z,3500000,False,230.0,11.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.07,,,,,,,,,,,,
362,PT01M14.00S,2025-11-23T02:05:44.0Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,61,70,2025-11-23T02:28:34Z,3510000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,361.0,3.0,3.0,0.0,,,,,
363,PT01M05.00S,2025-11-23T02:05:53.1Z,2,REGULAR,turnover,lost ball,[],1642259,,,1610612764,61,70,2025-11-23T02:06:45Z,3520000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1630581]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Giddey,1630581.0
364,PT01M05.00S,2025-11-23T02:05:53.1Z,2,REGULAR,steal,,[],1630581,,,1610612741,61,70,2025-11-23T02:05:55Z,3530000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
365,PT01M01.00S,2025-11-23T02:05:56.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,5.206964520367937,51.225490196078425,1610612741,63,70,2025-11-23T02:06:22Z,3540000,False,-6.0,-4.0,1,left,J. Giddey running DUNK (6 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.71,,,,,,,,,,,,
366,PT00M35.90S,2025-11-23T02:06:23.8Z,2,REGULAR,2pt,Jump Shot,[],203468,70.12155059132719,37.254901960784316,1610612764,63,70,2025-11-23T02:07:00Z,3550000,False,-64.0,228.0,1,right,MISS C. McCollum 23' step back Shot,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,Missed,,23.71,,,,,,,,,,,,
367,PT00M33.20S,2025-11-23T02:06:27.2Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,63,70,2025-11-23T02:06:27Z,3560000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,366.0,3.0,3.0,0.0,,,,,
368,PT00M30.40S,2025-11-23T02:06:31.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612741,63,70,2025-11-23T02:06:42Z,3570000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (White 2 FT),"[203468, 1629632]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
370,PT00M30.40S,2025-11-23T02:06:57.9Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,63,70,2025-11-23T02:06:57Z,3590000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
371,PT00M30.40S,2025-11-23T02:06:57.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,63,70,2025-11-23T02:06:57Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,,,,,
372,PT00M30.40S,2025-11-23T02:06:58.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612741,63,70,2025-11-23T02:07:04Z,3610000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M30.40S,2025-11-23T02:06:58.9Z,2,REGULAR,substitution,in,[],1630188,,,1610612741,63,70,2025-11-23T02:07:04Z,3620000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M30.40S,2025-11-23T02:07:19.1Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,64,70,2025-11-23T02:07:19Z,3630000,False,,,0,,C. White Free Throw 2 of 2 (13 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
375,PT00M11.10S,2025-11-23T02:07:39.8Z,2,REGULAR,3pt,Jump Shot,[],1642267,92.85479632063075,95.34313725490196,1610612764,64,70,2025-11-23T02:07:54Z,3640000,False,227.0,15.0,1,right,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.72,,,,,,,,,,,,
376,PT00M07.90S,2025-11-23T02:07:42.9Z,2,REGULAR,rebound,offensive,[],1642267,,,1610612764,64,70,2025-11-23T02:07:42Z,3650000,False,,,0,,B. Carrington REBOUND (Off:1 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,375.0,3.0,2.0,1.0,,,,,
377,PT00M00.10S,2025-11-23T02:07:51.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,92.06636005256242,64.4607843137255,1610612764,64,70,2025-11-23T02:08:15Z,3660000,False,72.0,22.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.56,,,,,,,,,,,,
378,PT00M00.10S,2025-11-23T02:07:53.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,64,70,2025-11-23T02:07:53Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,377.0,,,,,,,,
380,PT00M00.00S,2025-11-23T02:08:03.1Z,2,REGULAR,period,end,[],0,,,1610612741,64,70,2025-11-23T02:08:03Z,3690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-11-23T02:23:13.5Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612741,64,70,2025-11-23T02:23:24Z,3700000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-11-23T02:23:13.5Z,3,REGULAR,substitution,out,['startperiod'],1642267,,,1610612741,64,70,2025-11-23T02:23:24Z,3710000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-11-23T02:23:13.5Z,3,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,64,70,2025-11-23T02:23:24Z,3720000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-11-23T02:23:13.5Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612741,64,70,2025-11-23T02:23:24Z,3730000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-11-23T02:23:18.0Z,3,REGULAR,period,start,[],0,,,1610612741,64,70,2025-11-23T02:23:25Z,3740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M45.00S,2025-11-23T02:23:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,81.02825229960578,34.068627450980394,1610612741,66,70,2025-11-23T02:24:18Z,3750000,False,-80.0,126.0,1,right,N. Vučević 14' pullup Jump Shot (16 PTS) (J. Giddey 5 AST),"[202696, 1630581]",1610612741.0,CHI,pullup,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,16.0,14.89,J. Giddey,1630581.0,5.0,,,,,,,,,
388,PT11M24.00S,2025-11-23T02:23:52.9Z,3,REGULAR,3pt,Jump Shot,[],1641731,6.389618922470433,3.6764705882352944,1610612764,66,73,2025-11-23T02:24:00Z,3770000,False,232.0,8.0,1,left,B. Coulibaly 3PT  (5 PTS) (K. George 4 AST),"[1641731, 1642273]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.17,K. George,1642273.0,4.0,,,,,,,,,
390,PT11M10.00S,2025-11-23T02:24:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,85.89027595269383,48.03921568627451,1610612741,68,73,2025-11-23T02:24:50Z,3790000,False,-10.0,80.0,1,right,N. Vučević 8' floating Jump Shot (18 PTS) (J. Giddey 6 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,18.0,8.07,J. Giddey,1630581.0,6.0,,,,,,,,,
392,PT11M02.00S,2025-11-23T02:24:17.2Z,3,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,68,73,2025-11-23T02:25:19Z,3810000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (1 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,,,,1.0,,,,
393,PT10M52.00S,2025-11-23T02:24:35.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,69.99014454664915,75.49019607843137,1610612741,71,73,2025-11-23T02:24:51Z,3820000,False,127.0,230.0,1,right,C. White 26' 3PT  (16 PTS) (N. Vučević 2 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Made,16.0,26.26,N. Vučević,202696.0,2.0,,,,,,,,,
395,PT10M52.00S,2025-11-23T02:24:37.9Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612741,71,73,2025-11-23T02:24:48Z,3840000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (White 1 FT),"[203468, 1629632]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,1626300.0,3.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
397,PT10M52.00S,2025-11-23T02:25:03.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629632,,,1610612741,72,73,2025-11-23T02:25:03Z,3860000,False,,,0,,C. White Free Throw 1 of 1 (17 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
398,PT10M33.00S,2025-11-23T02:25:24.0Z,3,REGULAR,3pt,Jump Shot,[],1630557,29.122864651773984,14.215686274509803,1610612764,72,73,2025-11-23T02:25:28Z,3870000,False,179.0,221.0,1,left,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.46,,,,,,,,,,,,
399,PT10M30.00S,2025-11-23T02:25:26.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,72,73,2025-11-23T02:25:26Z,3880000,False,,,0,,N. Vučević REBOUND (Off:7 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,398.0,8.0,1.0,7.0,,,,,
400,PT10M26.00S,2025-11-23T02:25:30.6Z,3,REGULAR,3pt,Jump Shot,[],1641824,70.38436268068331,18.627450980392158,1610612741,72,73,2025-11-23T02:25:46Z,3890000,False,-157.0,226.0,1,right,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.5,,,,,,,,,,,,
401,PT10M23.00S,2025-11-23T02:25:34.3Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,72,73,2025-11-23T02:25:34Z,3900000,False,,,0,,N. Vučević REBOUND (Off:8 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,400.0,9.0,1.0,8.0,,,,,
402,PT10M20.00S,2025-11-23T02:25:37.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,73.53810775295663,13.970588235294118,1610612741,72,73,2025-11-23T02:25:49Z,3910000,False,-180.0,196.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.63,,,,,,,,,,,,
403,PT10M16.00S,2025-11-23T02:25:41.0Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,73,2025-11-23T02:25:49Z,3920000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,402.0,4.0,4.0,0.0,,,,,
404,PT10M09.00S,2025-11-23T02:25:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.536793692509855,47.05882352941176,1610612764,72,75,2025-11-23T02:25:56Z,3930000,False,15.0,84.0,1,left,C. McCollum 8' driving floating Jump Shot (10 PTS),[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,8.54,,,,,,,,,,,,
405,PT10M09.00S,2025-11-23T02:25:54.2Z,3,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612764,72,75,2025-11-23T02:26:12Z,3940000,False,,,0,,C. White shooting personal FOUL (2 PF) (McCollum 1 FT),"[1629632, 203468]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
407,PT10M09.00S,2025-11-23T02:26:11.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,72,75,2025-11-23T02:26:11Z,3960000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT10M09.00S,2025-11-23T02:29:06.8Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612764,72,76,2025-11-23T02:29:06Z,3980000,False,,,0,,C. McCollum Free Throw 1 of 1 (11 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
410,PT09M53.00S,2025-11-23T02:29:28.1Z,3,REGULAR,foul,personal,[],1642273,,,1610612741,72,76,2025-11-23T02:29:36Z,3990000,False,,,0,,K. George personal FOUL (2 PF),"[1642273, 202696]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Center,202053.0,2.0,0.0,Vučević,202696.0,,,,,,,,,,,,,,,
412,PT09M38.00S,2025-11-23T02:29:54.2Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,72,76,2025-11-23T02:29:57Z,4010000,False,,,0,,C. White bad pass TURNOVER (3 TO),"[1629632, 1642273]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,George,1642273.0
413,PT09M38.00S,2025-11-23T02:29:54.2Z,3,REGULAR,steal,,[],1642273,,,1610612764,72,76,2025-11-23T02:29:56Z,4020000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
414,PT09M30.00S,2025-11-23T02:30:02.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,29.517082785808146,75.0,1610612764,72,76,2025-11-23T02:30:44Z,4030000,False,-125.0,225.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.74,,,,,,,,,,,,
415,PT09M25.00S,2025-11-23T02:30:07.7Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,72,76,2025-11-23T02:30:07Z,4040000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,
416,PT09M24.00S,2025-11-23T02:30:08.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,6.1268068331143235,50.73529411764706,1610612764,72,76,2025-11-23T02:31:04Z,4050000,False,-4.0,5.0,1,left,MISS A. Sarr turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.63,,,,,,,,,,,,
417,PT09M24.00S,2025-11-23T02:30:08.5Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,72,76,2025-11-23T02:30:14Z,4060000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,416.0,2.0,1.0,1.0,,,,,
418,PT09M19.00S,2025-11-23T02:30:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630557,5.590000152587891,50.0,1610612764,72,78,2025-11-23T02:30:13Z,4070000,False,0.0,0.0,1,left,C. Kispert putback Layup (17 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,Made,17.0,0.0,,,,,,,,,,,,
419,PT09M09.00S,2025-11-23T02:30:23.7Z,3,REGULAR,3pt,Jump Shot,[],202696,65.78515111695138,46.81372549019608,1610612741,72,78,2025-11-23T02:30:28Z,4080000,False,-16.0,269.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.96,,,,,,,,,,,,
420,PT09M06.00S,2025-11-23T02:30:26.7Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,78,2025-11-23T02:30:28Z,4090000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,419.0,6.0,5.0,1.0,,,,,
421,PT08M57.00S,2025-11-23T02:30:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,11.645860709592641,49.754901960784316,1610612764,72,78,2025-11-23T02:30:41Z,4100000,False,1.0,57.0,1,left,MISS A. Sarr turnaround Shot,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.7,,,,,,,,,,,,
422,PT08M55.00S,2025-11-23T02:30:38.1Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,72,78,2025-11-23T02:30:41Z,4110000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,421.0,4.0,4.0,0.0,,,,,
423,PT08M48.00S,2025-11-23T02:30:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630245,86.81011826544021,95.09803921568627,1610612741,72,78,2025-11-23T02:30:48Z,4120000,False,225.0,71.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.66,,,,,,,,,,,,
