actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
391,PT10M13.00S,2025-10-23T01:32:33.0Z,3,REGULAR,3pt,Jump Shot,[],1630595,30.699737187910642,70.09803921568627,1610612765,66,55,2025-10-23T01:32:41Z,3880000,False,-100.0,236.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
392,PT10M10.00S,2025-10-23T01:32:36.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,66,55,2025-10-23T01:32:37Z,3890000,False,,,0,,N. Vučević REBOUND (Off:4 Def:9),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,391.0,13.0,9.0,4.0,,
393,PT09M56.00S,2025-10-23T01:32:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,86.5473061760841,50.49019607843137,1610612741,66,55,2025-10-23T01:32:56Z,3900000,False,2.0,74.0,1,right,MISS T. Jones 7' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
394,PT09M54.00S,2025-10-23T01:32:52.1Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,66,55,2025-10-23T01:32:52Z,3910000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,393.0,3.0,2.0,1.0,,
395,PT09M51.00S,2025-10-23T01:32:55.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,94.30026281208936,95.58823529411765,1610612741,69,55,2025-10-23T01:32:58Z,3920000,False,228.0,1.0,1,right,T. Jones 3PT  (9 PTS) (J. Giddey 7 AST),"[1630200, 1630581]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.79,Made,9.0,J. Giddey,1630581.0,7.0,,,,,,,,,,,,,,
397,PT09M37.00S,2025-10-23T01:33:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.652431011826544,49.26470588235294,1610612765,69,55,2025-10-23T01:33:11Z,3940000,False,4.0,10.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
398,PT09M36.00S,2025-10-23T01:33:09.6Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,69,55,2025-10-23T01:33:11Z,3950000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,397.0,2.0,2.0,0.0,,
399,PT09M29.00S,2025-10-23T01:33:17.1Z,3,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,54.166666666666664,1610612741,72,55,2025-10-23T01:33:22Z,3960000,False,21.0,254.0,1,right,N. Vučević 25' 3PT  (18 PTS) (J. Giddey 8 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.51,Made,18.0,J. Giddey,1630581.0,8.0,,,,,,,,,,,,,,
401,PT09M17.00S,2025-10-23T01:33:34.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,72,55,2025-10-23T01:33:34Z,3980000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT09M17.00S,2025-10-23T01:35:06.2Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,72,55,2025-10-23T01:36:55Z,3985000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M17.00S,2025-10-23T01:35:06.2Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,72,55,2025-10-23T01:36:55Z,3987500,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M11.00S,2025-10-23T01:36:38.5Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612765,72,55,2025-10-23T01:37:06Z,3990000,False,,,0,,I. Okoro shooting personal FOUL (4 PF) (Cunningham 2 FT),"[1630171, 1630595]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,4.0,0.0,Cunningham,1630595.0,,,,,,,,,
406,PT09M11.00S,2025-10-23T01:37:07.4Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,72,55,2025-10-23T01:38:13Z,4010000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
407,PT09M11.00S,2025-10-23T01:37:07.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,72,55,2025-10-23T01:38:13Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,
408,PT09M11.00S,2025-10-23T01:37:07.4Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,72,55,2025-10-23T01:38:13Z,4030000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
409,PT09M10.00S,2025-10-23T01:37:08.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,72,55,2025-10-23T01:38:13Z,4040000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,,,,,
411,PT08M55.00S,2025-10-23T01:37:45.9Z,3,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,52.450980392156865,1610612741,72,55,2025-10-23T01:38:24Z,4060000,False,12.0,254.0,1,right,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
412,PT08M55.00S,2025-10-23T01:37:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,72,55,2025-10-23T01:37:53Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,411.0,,,,,
413,PT08M55.00S,2025-10-23T01:37:54.8Z,3,REGULAR,foul,personal,[],1629130,,,1610612741,72,55,2025-10-23T01:37:58Z,4080000,False,,,0,,D. Robinson loose ball personal FOUL (2 PF),"[1629130, 1630171]",1610612765.0,DET,loose ball,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,
415,PT08M50.00S,2025-10-23T01:38:13.9Z,3,REGULAR,foul,personal,[],1630595,,,1610612741,72,55,2025-10-23T01:38:18Z,4100000,False,,,0,,C. Cunningham personal FOUL (4 PF),"[1630595, 1630200]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,4.0,0.0,Jones,1630200.0,,,,,,,,,
417,PT08M50.00S,2025-10-23T01:38:37.9Z,3,REGULAR,foul,offensive,[],1630581,,,1610612741,72,55,2025-10-23T01:38:46Z,4120000,False,,,0,,J. Giddey off-the-ball offensive FOUL (2 PF),"[1630581, 1641842]",1610612741.0,CHI,off-the-ball,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,2.0,0.0,Holland II,1641842.0,,,,,,,,,
419,PT08M50.00S,2025-10-23T01:38:37.9Z,3,REGULAR,turnover,offensive foul,[],1630581,,,1610612741,72,55,2025-10-23T01:38:37Z,4140000,False,,,0,,J. Giddey offensive foul TURNOVER (3 TO),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,3.0,,,,,,,,
420,PT08M40.00S,2025-10-23T01:38:57.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,33.327858081471746,33.33333333333333,1610612765,72,55,2025-10-23T01:39:05Z,4150000,False,83.0,261.0,1,left,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,,
421,PT08M34.00S,2025-10-23T01:39:03.4Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,72,55,2025-10-23T01:39:05Z,4160000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,420.0,1.0,0.0,1.0,,
422,PT08M33.00S,2025-10-23T01:39:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,8.886333771353483,49.26470588235294,1610612765,72,55,2025-10-23T01:39:14Z,4170000,False,4.0,31.0,1,left,MISS J. Duren putback Layup - blocked,"[1631105, 1641824]",1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Buzelis,1641824.0
423,PT08M33.00S,2025-10-23T01:39:04.2Z,3,REGULAR,block,,[],1641824,,,1610612765,72,55,2025-10-23T01:39:07Z,4180000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT08M30.00S,2025-10-23T01:39:07.2Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,72,55,2025-10-23T01:39:14Z,4190000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,422.0,1.0,1.0,0.0,,
425,PT08M29.00S,2025-10-23T01:39:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202696,93.64323258869908,52.20588235294118,1610612741,74,55,2025-10-23T01:39:22Z,4200000,False,11.0,7.0,1,right,N. Vučević running alley-oop Layup (20 PTS) (J. Giddey 9 AST),"[202696, 1630581]",1610612741.0,CHI,running alley-oop,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.32,Made,20.0,J. Giddey,1630581.0,9.0,,,,,,,,,,,,,,
427,PT08M02.00S,2025-10-23T01:39:35.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,26.363337713534822,15.441176470588236,1610612765,74,55,2025-10-23T01:39:42Z,4220000,False,173.0,195.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
428,PT07M56.00S,2025-10-23T01:39:41.2Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,74,55,2025-10-23T01:39:42Z,4230000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,427.0,2.0,1.0,1.0,,
429,PT07M56.00S,2025-10-23T01:39:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,5.590000152587891,50.0,1610612765,74,55,2025-10-23T01:39:40Z,4240000,False,0.0,0.0,1,left,MISS C. Cunningham tip Layup,[1630595],1610612765.0,DET,tip,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
430,PT07M55.00S,2025-10-23T01:39:42.1Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612741,74,55,2025-10-23T01:39:42Z,4250000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,429.0,3.0,2.0,1.0,,
431,PT07M53.00S,2025-10-23T01:39:46.9Z,3,REGULAR,foul,personal,['3freethrow'],1631105,,,1610612741,74,55,2025-10-23T01:41:01Z,4260000,False,,,0,,J. Duren flagrant-type-1 personal FOUL (3 PF) (Buzelis 3 FT),"[1631105, 1641824]",1610612765.0,DET,flagrant-type-1,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,3.0,0.0,Buzelis,1641824.0,,,,,,,,,
434,PT07M53.00S,2025-10-23T01:41:44.4Z,3,REGULAR,freethrow,1 of 3,[],1641824,,,1610612741,75,55,2025-10-23T01:42:21Z,4290000,False,,,0,,M. Buzelis flagrant Free Throw 1 of 3 (11 PTS),[1641824],1610612741.0,CHI,flagrant,,,Buzelis,M. Buzelis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
435,PT07M53.00S,2025-10-23T01:41:44.4Z,3,REGULAR,freethrow,2 of 3,[],1641824,,,1610612741,76,55,2025-10-23T01:42:21Z,4300000,False,,,0,,M. Buzelis flagrant Free Throw 2 of 3 (12 PTS),[1641824],1610612741.0,CHI,flagrant,,,Buzelis,M. Buzelis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
436,PT07M53.00S,2025-10-23T01:41:44.4Z,3,REGULAR,freethrow,3 of 3,[],1641824,,,1610612741,77,55,2025-10-23T01:42:21Z,4310000,False,,,0,,M. Buzelis flagrant Free Throw 3 of 3 (13 PTS),[1641824],1610612741.0,CHI,flagrant,,,Buzelis,M. Buzelis,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
437,PT07M53.00S,2025-10-23T01:42:22.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612765,77,55,2025-10-23T01:42:25Z,4320000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M53.00S,2025-10-23T01:42:22.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612765,77,55,2025-10-23T01:42:25Z,4330000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M53.00S,2025-10-23T01:42:22.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612765,77,55,2025-10-23T01:42:41Z,4340000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M53.00S,2025-10-23T01:42:22.3Z,3,REGULAR,substitution,in,[],1628989,,,1610612765,77,55,2025-10-23T01:42:41Z,4350000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M45.00S,2025-10-23T01:42:41.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,95.0886990801577,5.147058823529411,1610612741,77,55,2025-10-23T01:42:52Z,4360000,False,-224.0,-6.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
442,PT07M39.00S,2025-10-23T01:42:47.8Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,77,55,2025-10-23T01:42:52Z,4370000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,441.0,3.0,2.0,1.0,,
443,PT07M30.00S,2025-10-23T01:42:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,6.915243101182654,46.568627450980394,1610612765,77,55,2025-10-23T01:43:10Z,4380000,False,17.0,13.0,1,left,MISS T. Harris fadeaway Shot,[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
444,PT07M26.00S,2025-10-23T01:43:00.7Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,77,55,2025-10-23T01:43:07Z,4390000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,443.0,2.0,0.0,2.0,,
445,PT07M26.00S,2025-10-23T01:43:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.590000152587891,50.0,1610612765,77,55,2025-10-23T01:43:03Z,4400000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
446,PT07M25.00S,2025-10-23T01:43:06.1Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,77,55,2025-10-23T01:43:06Z,4410000,False,,,0,,J. Duren REBOUND (Off:3 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,445.0,3.0,0.0,3.0,,
447,PT07M25.00S,2025-10-23T01:43:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.590000152587891,50.0,1610612765,77,57,2025-10-23T01:43:06Z,4420000,False,0.0,0.0,1,left,J. Duren putback Layup (10 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
448,PT07M14.00S,2025-10-23T01:43:17.4Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,77,57,2025-10-23T01:43:27Z,4430000,False,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 1641842]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,Holland II,1641842.0,,,,,,
449,PT07M14.00S,2025-10-23T01:43:17.4Z,3,REGULAR,steal,,[],1641842,,,1610612765,77,57,2025-10-23T01:43:19Z,4440000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT07M12.00S,2025-10-23T01:43:22.6Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612765,77,57,2025-10-23T01:43:34Z,4450000,False,,,0,,J. Giddey shooting personal FOUL (3 PF) (Holland II 2 FT),"[1630581, 1641842]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,3.0,0.0,Holland II,1641842.0,,,,,,,,,
452,PT07M12.00S,2025-10-23T01:43:51.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641842,,,1610612765,77,58,2025-10-23T01:43:51Z,4470000,False,,,0,,R. Holland II Free Throw 1 of 2 (7 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
453,PT07M12.00S,2025-10-23T01:43:52.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,77,58,2025-10-23T01:43:55Z,4480000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M12.00S,2025-10-23T01:43:52.2Z,3,REGULAR,substitution,in,[],1627747,,,1610612765,77,58,2025-10-23T01:43:55Z,4490000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M12.00S,2025-10-23T01:44:10.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641842,,,1610612765,77,59,2025-10-23T01:44:10Z,4500000,False,,,0,,R. Holland II Free Throw 2 of 2 (8 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
456,PT06M55.00S,2025-10-23T01:44:30.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,93.77463863337714,55.392156862745104,1610612741,77,59,2025-10-23T01:45:07Z,4510000,False,27.0,6.0,1,right,MISS J. Giddey floating Shot,[1630581],1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
457,PT06M55.00S,2025-10-23T01:44:30.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,77,59,2025-10-23T01:45:07Z,4520000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,456.0,,,,,
458,PT06M55.00S,2025-10-23T01:44:41.0Z,3,REGULAR,foul,personal,[],1641824,,,1610612765,77,59,2025-10-23T01:45:09Z,4530000,False,,,0,,M. Buzelis loose ball personal FOUL (3 PF),"[1641824, 1630595]",1610612741.0,CHI,loose ball,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,1627529.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
460,PT06M55.00S,2025-10-23T01:45:08.0Z,3,REGULAR,substitution,out,[],1630581,,,1610612765,77,59,2025-10-23T01:45:11Z,4550000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M55.00S,2025-10-23T01:45:08.0Z,3,REGULAR,substitution,in,[],1630245,,,1610612765,77,59,2025-10-23T01:45:11Z,4560000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M44.00S,2025-10-23T01:45:20.3Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,77,59,2025-10-23T01:45:23Z,4570000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 202696]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,3.0,Vučević,202696.0,,,,,,
463,PT06M44.00S,2025-10-23T01:45:20.3Z,3,REGULAR,steal,,[],202696,,,1610612741,77,59,2025-10-23T01:45:22Z,4580000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
464,PT06M27.00S,2025-10-23T01:45:37.7Z,3,REGULAR,turnover,lost ball,[],1641824,,,1610612741,77,59,2025-10-23T01:45:42Z,4590000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1641842]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Holland II,1641842.0,,,,,,
465,PT06M27.00S,2025-10-23T01:45:37.7Z,3,REGULAR,steal,,[],1641842,,,1610612765,77,59,2025-10-23T01:45:39Z,4600000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
466,PT06M21.00S,2025-10-23T01:45:42.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,5.995400788436268,51.225490196078425,1610612765,77,61,2025-10-23T01:46:31Z,4610000,False,-6.0,4.0,1,left,J. Duren running DUNK (12 PTS) (R. Holland II 3 AST),"[1631105, 1641842]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.72,Made,12.0,R. Holland II,1641842.0,3.0,,,,,,,,,,,,,,
469,PT06M05.00S,2025-10-23T01:46:08.6Z,3,REGULAR,foul,personal,[],1641842,,,1610612741,77,61,2025-10-23T01:46:28Z,4640000,False,,,0,,R. Holland II personal FOUL (3 PF),"[1641842, 1628989]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,1627529.0,3.0,0.0,Huerter,1628989.0,,,,,,,,,
471,PT06M01.00S,2025-10-23T01:46:39.4Z,3,REGULAR,turnover,lost ball,[],1628989,,,1610612741,77,61,2025-10-23T01:46:47Z,4660000,False,,,0,,K. Huerter lost ball TURNOVER (1 TO),"[1628989, 1627747]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,LeVert,1627747.0,,,,,,
472,PT06M01.00S,2025-10-23T01:46:39.4Z,3,REGULAR,steal,,[],1627747,,,1610612765,77,61,2025-10-23T01:46:41Z,4670000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
473,PT05M57.00S,2025-10-23T01:46:44.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,13.748357424441524,4.6568627450980395,1610612765,77,61,2025-10-23T01:47:39Z,4680000,False,227.0,77.0,1,left,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,,
474,PT05M55.00S,2025-10-23T01:46:46.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,77,61,2025-10-23T01:47:39Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,473.0,,,,,
476,PT05M55.00S,2025-10-23T01:46:51.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612741,77,61,2025-10-23T01:47:32Z,4710000,False,,,0,,J. Duren loose ball personal FOUL (4 PF) (Williams 2 FT),"[1631105, 1630172]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,4.0,0.0,Williams,1630172.0,,,,,,,,,
478,PT05M55.00S,2025-10-23T01:47:47.7Z,3,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,77,61,2025-10-23T01:47:47Z,4730000,False,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
