actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
258,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,44,47,2025-12-06T01:55:27Z,2550000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,in,[],202696,,,1610612741,44,47,2025-12-06T01:55:27Z,2560000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,out,[],1629614,,,1610612741,44,47,2025-12-06T01:56:19Z,2565000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,in,[],204456,,,1610612741,44,47,2025-12-06T01:56:19Z,2567500,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M11.00S,2025-12-06T01:55:28.6Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,44,47,2025-12-06T01:55:47Z,2570000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 204456]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,McConnell,204456.0
261,PT04M11.00S,2025-12-06T01:55:28.6Z,2,REGULAR,steal,,[],204456,,,1610612754,44,47,2025-12-06T01:55:35Z,2580000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
262,PT04M08.00S,2025-12-06T01:55:38.0Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612754,44,47,2025-12-06T01:55:59Z,2590000,False,,,0,,C. White shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629632, 1631097]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0,,
264,PT04M08.00S,2025-12-06T01:56:09.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,44,48,2025-12-06T01:56:09Z,2610000,False,,,0,,B. Mathurin Free Throw 1 of 2 (13 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
265,PT04M08.00S,2025-12-06T01:56:13.0Z,2,REGULAR,substitution,out,[],1641824,,,1610612754,44,48,2025-12-06T01:56:16Z,2620000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M08.00S,2025-12-06T01:56:13.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612754,44,48,2025-12-06T01:56:16Z,2630000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M08.00S,2025-12-06T01:56:33.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631097,,,1610612754,44,49,2025-12-06T01:56:33Z,2640000,False,,,0,,B. Mathurin Free Throw 2 of 2 (14 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
270,PT03M49.00S,2025-12-06T01:56:54.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641801,88.51839684625493,48.28431372549019,1610612741,46,49,2025-12-06T02:03:12Z,2650000,False,-9.0,55.0,1,right,E. Miller turnaround Hook (4 PTS) (J. Phillips 1 AST),"[1641801, 1641763]",1610612741.0,CHI,turnaround,,,Miller,E. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,5.61,Made,,,,,,,4.0,J. Phillips,1641763.0,1.0,,,,,,
272,PT03M39.00S,2025-12-06T01:57:05.6Z,2,REGULAR,3pt,Jump Shot,[],1630679,23.078186596583443,12.009803921568627,1610612754,46,52,2025-12-06T01:57:10Z,2670000,False,190.0,164.0,1,left,E. Thompson 25' 3PT  (6 PTS) (T. McConnell 3 AST),"[1630679, 204456]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Right Center,,,25.13,Made,,,,,,,6.0,T. McConnell,204456.0,3.0,,,,,,
274,PT03M18.00S,2025-12-06T01:57:26.1Z,2,REGULAR,3pt,Jump Shot,[],1641763,95.22010512483574,95.09803921568627,1610612741,46,52,2025-12-06T01:57:30Z,2690000,False,225.0,-8.0,1,right,MISS J. Phillips 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,22.56,Missed,,,,,,,,,,,,,,,,
275,PT03M15.00S,2025-12-06T01:57:29.1Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,46,52,2025-12-06T01:57:30Z,2700000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,
276,PT03M10.00S,2025-12-06T01:57:34.2Z,2,REGULAR,3pt,Jump Shot,[],1627783,23.340998685939553,10.53921568627451,1610612754,46,55,2025-12-06T02:03:55Z,2710000,False,197.0,167.0,1,left,P. Siakam 25' 3PT  (12 PTS) (E. Thompson 2 AST),"[1627783, 1630679]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,25.84,Made,,,,,,,12.0,E. Thompson,1630679.0,2.0,,,,,,
278,PT02M58.00S,2025-12-06T01:57:49.2Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612741,46,55,2025-12-06T01:57:58Z,2730000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (White 2 FT),"[204456, 1629632]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,
280,PT02M58.00S,2025-12-06T01:58:13.2Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,47,55,2025-12-06T01:58:13Z,2750000,False,,,0,,C. White Free Throw 1 of 2 (6 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
281,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,out,[],1641801,,,1610612741,47,55,2025-12-06T01:58:24Z,2760000,False,,,0,,SUB out: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,47,55,2025-12-06T01:58:24Z,2770000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,out,[],204456,,,1610612741,47,55,2025-12-06T01:58:24Z,2780000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,47,55,2025-12-06T01:58:24Z,2790000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,47,55,2025-12-06T01:58:24Z,2800000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M58.00S,2025-12-06T01:58:14.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612741,47,55,2025-12-06T01:58:24Z,2810000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M58.00S,2025-12-06T01:58:33.2Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,48,55,2025-12-06T01:58:33Z,2820000,False,,,0,,C. White Free Throw 2 of 2 (7 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
288,PT02M36.00S,2025-12-06T01:58:57.8Z,2,REGULAR,3pt,Jump Shot,[],1631097,29.122864651773984,70.83333333333334,1610612754,48,55,2025-12-06T02:04:38Z,2830000,False,-104.0,221.0,1,left,MISS B. Mathurin 24' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,24.46,Missed,,,,,,,,,,,,,,,,
289,PT02M33.00S,2025-12-06T01:59:00.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,48,55,2025-12-06T01:59:02Z,2840000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,288.0,1.0,1.0,0.0,,,,,,,,,,,,
290,PT02M30.00S,2025-12-06T01:59:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1630679,,,1610612741,48,55,2025-12-06T01:59:15Z,2850000,False,,,0,,E. Thompson shooting personal FOUL (1 PF) (White 2 FT),"[1630679, 1629632]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,
292,PT02M30.00S,2025-12-06T01:59:27.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,48,55,2025-12-06T01:59:45Z,2870000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
293,PT02M30.00S,2025-12-06T01:59:27.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,48,55,2025-12-06T01:59:45Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,
294,PT02M30.00S,2025-12-06T01:59:27.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,48,55,2025-12-06T01:59:45Z,2890000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
295,PT02M27.00S,2025-12-06T01:59:30.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,48,55,2025-12-06T01:59:45Z,2900000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,294.0,5.0,4.0,1.0,,,,,,,,,,,,
297,PT02M11.00S,2025-12-06T02:00:07.0Z,2,REGULAR,substitution,out,[],1630679,,,1610612754,48,55,2025-12-06T02:00:18Z,2920000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M11.00S,2025-12-06T02:00:07.0Z,2,REGULAR,substitution,in,[],1629726,,,1610612754,48,55,2025-12-06T02:00:18Z,2930000,False,,,0,,SUB in: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M05.00S,2025-12-06T02:00:39.1Z,2,REGULAR,2pt,Jump Shot,[],1627783,20.581471747700395,55.88235294117647,1610612754,48,57,2025-12-06T02:06:41Z,2940000,False,-29.0,141.0,1,left,P. Siakam 14' pullup Jump Shot (14 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,14.4,Made,,,,,,,14.0,,,,,,,,,
301,PT02M01.00S,2025-12-06T02:00:46.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612741,48,57,2025-12-06T02:00:54Z,2960000,False,,,0,,G. Mathews personal FOUL (3 PF) (White 2 FT),"[1629726, 1629632]",1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,1628171.0,,,,,,,,,,,,,,3.0,0.0,White,1629632.0,,
303,PT02M01.00S,2025-12-06T02:01:12.9Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,49,57,2025-12-06T02:01:12Z,2980000,False,,,0,,C. White Free Throw 1 of 2 (8 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
304,PT02M01.00S,2025-12-06T02:01:15.3Z,2,REGULAR,substitution,out,[],1629726,,,1610612741,49,57,2025-12-06T02:01:19Z,2990000,False,,,0,,SUB out: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M01.00S,2025-12-06T02:01:15.3Z,2,REGULAR,substitution,in,[],1630679,,,1610612741,49,57,2025-12-06T02:01:19Z,3000000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M01.00S,2025-12-06T02:01:30.4Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,50,57,2025-12-06T02:01:30Z,3010000,False,,,0,,C. White Free Throw 2 of 2 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
307,PT01M43.00S,2025-12-06T02:01:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,5.601182654402102,50.0,1610612754,50,59,2025-12-06T02:01:55Z,3020000,False,0.0,0.0,1,left,J. Huff driving finger roll Layup (4 PTS) (A. Nembhard 6 AST),"[1630643, 1629614]",1610612754.0,IND,driving finger roll,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,0.02,Made,,,,,,,4.0,A. Nembhard,1629614.0,6.0,,,,,,
309,PT01M27.00S,2025-12-06T02:02:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.40932982917214,49.50980392156863,1610612741,52,59,2025-12-06T02:02:11Z,3040000,False,-2.0,28.0,1,right,C. White driving finger roll Layup (11 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,2.84,Made,,,,,,,11.0,,,,,,,,,
311,PT01M14.00S,2025-12-06T02:02:23.9Z,2,REGULAR,foul,personal,[],1641824,,,1610612754,52,59,2025-12-06T02:02:31Z,3060000,False,,,0,,M. Buzelis personal FOUL (1 PF),"[1641824, 1627783]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right Center,201638.0,,,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,
313,PT01M03.00S,2025-12-06T02:03:14.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.683968462549277,60.29411764705882,1610612754,52,59,2025-12-06T02:08:20Z,3080000,False,-51.0,161.0,1,left,MISS P. Siakam 16' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,16.88,Missed,,,,,,,,,,,,,,,,
314,PT01M02.00S,2025-12-06T02:03:15.5Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,52,59,2025-12-06T02:08:20Z,3090000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,,,,,313.0,7.0,6.0,1.0,,,,,,,,,,,,
315,PT00M48.80S,2025-12-06T02:03:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630172,90.09526938239159,3.431372549019608,1610612741,52,59,2025-12-06T02:03:32Z,3100000,False,-233.0,41.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,23.63,Missed,,,,,,,,,,,,,,,,
316,PT00M45.60S,2025-12-06T02:03:29.5Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,52,59,2025-12-06T02:20:24Z,3110000,False,,,0,,C. White REBOUND (Off:1 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,315.0,2.0,1.0,1.0,,,,,,,,,,,,
317,PT00M38.00S,2025-12-06T02:03:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,92.59198423127464,51.470588235294116,1610612741,54,59,2025-12-06T02:03:43Z,3120000,False,7.0,17.0,1,right,C. White driving Layup (13 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,,,13.0,,,,,,,,,
318,PT00M31.00S,2025-12-06T02:03:46.6Z,2,REGULAR,3pt,Jump Shot,[],1630679,5.601182654402102,2.696078431372549,1610612754,54,62,2025-12-06T02:03:53Z,3130000,False,237.0,0.0,1,left,E. Thompson 3PT  (9 PTS) (P. Siakam 1 AST),"[1630679, 1627783]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,,,23.65,Made,,,,,,,9.0,P. Siakam,1627783.0,1.0,,,,,,
320,PT00M13.00S,2025-12-06T02:04:07.7Z,2,REGULAR,3pt,Jump Shot,[],1630581,68.80749014454665,23.03921568627451,1610612741,57,62,2025-12-06T02:04:11Z,3150000,False,-135.0,241.0,1,right,J. Giddey 27' 3PT  (5 PTS) (N. Vučević 2 AST),"[1630581, 202696]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,27.59,Made,,,,,,,5.0,N. Vučević,202696.0,2.0,,,,,,
322,PT00M02.50S,2025-12-06T02:04:23.0Z,2,REGULAR,3pt,Jump Shot,[],1629614,28.07161629434954,75.0,1610612754,57,62,2025-12-06T02:04:30Z,3170000,False,-125.0,211.0,1,left,MISS A. Nembhard 24' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,24.56,Missed,,,,,,,,,,,,,,,,
323,PT00M02.50S,2025-12-06T02:04:23.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,57,62,2025-12-06T02:04:30Z,3180000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,322.0,6.0,6.0,0.0,,,,,,,,,,,,
325,PT00M00.40S,2025-12-06T02:04:25.4Z,2,REGULAR,heave,,[],0,,,1610612741,57,62,2025-12-06T02:13:16Z,3185000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,73.4,,,,,,,,,,,,,,,,,
326,PT00M00.10S,2025-12-06T02:04:25.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,57,62,2025-12-06T02:10:28Z,3187500,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,325.0,,,,,,,,,,,,,,,
324,PT00M00.00S,2025-12-06T02:04:27.9Z,2,REGULAR,period,end,[],0,,,1610612741,57,62,2025-12-06T02:04:27Z,3190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-12-06T02:19:41.8Z,3,REGULAR,period,start,[],0,,,1610612754,57,62,2025-12-06T02:19:41Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M43.00S,2025-12-06T02:19:58.9Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612754,57,62,2025-12-06T02:20:07Z,3210000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630172, 1627783]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,1628171.0,,,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,
330,PT11M43.00S,2025-12-06T02:20:31.1Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,57,63,2025-12-06T02:20:31Z,3230000,False,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
331,PT11M43.00S,2025-12-06T02:20:49.9Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,57,64,2025-12-06T02:20:49Z,3240000,False,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,,
332,PT11M27.00S,2025-12-06T02:21:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.601182654402102,52.450980392156865,1610612741,59,64,2025-12-06T02:21:13Z,3250000,False,-12.0,0.0,1,left,M. Buzelis driving finger roll Layup (14 PTS),[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,1.23,Made,,,,,,,14.0,,,,,,,,,
333,PT11M20.00S,2025-12-06T02:21:21.3Z,3,REGULAR,foul,personal,[],1641824,,,1610612754,59,64,2025-12-06T02:21:50Z,3260000,False,,,0,,M. Buzelis personal FOUL (2 PF),"[1641824, 1630679]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,201638.0,,,,,,,,,,,,,,2.0,0.0,Thompson,1630679.0,,
335,PT11M08.00S,2025-12-06T02:21:49.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,96.13994743758212,93.87254901960785,1610612754,59,64,2025-12-06T02:21:53Z,3280000,False,219.0,-16.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,22.0,Missed,,,,,,,,,,,,,,,,
336,PT11M06.00S,2025-12-06T02:21:51.2Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612754,59,64,2025-12-06T02:21:53Z,3290000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,,,,,335.0,2.0,1.0,1.0,,,,,,,,,,,,
337,PT11M03.00S,2025-12-06T02:21:55.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,69.20170827858082,23.774509803921568,1610612754,59,67,2025-12-06T02:21:59Z,3300000,False,-131.0,237.0,1,right,B. Mathurin 27' 3PT  (17 PTS) (J. Huff 2 AST),"[1631097, 1630643]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,27.08,Made,,,,,,,17.0,J. Huff,1630643.0,2.0,,,,,,
339,PT11M03.00S,2025-12-06T02:22:01.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,59,67,2025-12-06T02:22:01Z,3320000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M38.00S,2025-12-06T02:25:17.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,23.340998685939553,89.4607843137255,1610612741,59,67,2025-12-06T02:25:21Z,3330000,False,-197.0,167.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,25.84,Missed,,,,,,,,,,,,,,,,
341,PT10M37.00S,2025-12-06T02:25:18.9Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,59,67,2025-12-06T02:25:41Z,3340000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,340.0,1.0,1.0,0.0,,,,,,,,,,,,
342,PT10M25.00S,2025-12-06T02:25:31.3Z,3,REGULAR,3pt,Jump Shot,[],1630643,66.83639947437582,46.81372549019608,1610612754,59,67,2025-12-06T02:25:36Z,3350000,False,-16.0,259.0,1,right,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,25.97,Missed,,,,,,,,,,,,,,,,
343,PT10M21.00S,2025-12-06T02:25:35.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,67,2025-12-06T02:25:36Z,3360000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,342.0,4.0,4.0,0.0,,,,,,,,,,,,
344,PT10M18.00S,2025-12-06T02:25:41.2Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,59,67,2025-12-06T02:25:47Z,3370000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (4 TO),[1630581],1610612741.0,CHI,lost ball,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,201638.0,4.0,,,,,,,,,,,,,,,,,,
345,PT10M11.00S,2025-12-06T02:25:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,72.35545335085413,15.441176470588236,1610612754,59,70,2025-12-06T02:26:39Z,3380000,False,-173.0,207.0,1,right,P. Siakam 27' 3PT pullup (19 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,27.0,Made,,,,,,,19.0,,,,,,,,,
489,PT09M54.00S,2025-12-06T02:26:17.2Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,59,70,2025-12-06T02:54:02Z,3405000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (5 TO),[1630581],1610612741.0,CHI,lost ball,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,201638.0,5.0,,,,,,,,,,,,,,,,,,
