actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
170,PT00M00.00S,2026-01-30T01:35:03.5Z,1,REGULAR,period,end,[],0,,,1610612741,31,34,2026-01-30T01:35:03Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-01-30T01:37:22.1Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,31,34,2026-01-30T01:37:36Z,1690000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-30T01:37:22.1Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,31,34,2026-01-30T01:37:36Z,1700000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-30T01:37:52.1Z,2,REGULAR,period,start,[],0,,,1610612741,31,34,2026-01-30T01:37:52Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M33.00S,2026-01-30T01:38:18.5Z,2,REGULAR,2pt,Jump Shot,[],1630172,26.62614980289093,33.82352941176471,1610612741,31,34,2026-01-30T01:38:22Z,1720000,False,81.0,198.0,1,left,MISS P. Williams 21' turnaround Shot,[1630172],1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,21.37,Missed,,,,,,,,,,,,,,,,,,
175,PT11M30.00S,2026-01-30T01:38:21.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,31,34,2026-01-30T01:38:22Z,1730000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,174.0,4.0,4.0,0.0,,
176,PT11M22.00S,2026-01-30T01:38:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628389,76.82325886990802,51.470588235294116,1610612748,31,34,2026-01-30T01:38:33Z,1740000,False,7.0,165.0,1,right,MISS B. Adebayo 16' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,16.56,Missed,,,,,,,,,,,,,,,,,,
177,PT11M18.00S,2026-01-30T01:38:32.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,31,34,2026-01-30T01:38:33Z,1750000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,
178,PT11M01.00S,2026-01-30T01:38:49.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,22.683968462549277,8.088235294117647,1610612741,31,34,2026-01-30T01:38:54Z,1760000,False,210.0,161.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
179,PT10M58.00S,2026-01-30T01:38:52.9Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,31,34,2026-01-30T01:38:54Z,1770000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,178.0,2.0,2.0,0.0,,
180,PT10M53.00S,2026-01-30T01:38:58.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631107,91.14651773981603,37.99019607843137,1610612748,31,36,2026-01-30T01:46:05Z,1780000,False,-60.0,31.0,1,right,N. Jović 6' running pullup Jump Shot (2 PTS),[1631107],1610612748.0,MIA,running pullup,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,2.0,,,,,,,,,,,,,,,,,
181,PT10M29.00S,2026-01-30T01:39:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,12.302890932982917,51.9607843137255,1610612741,31,36,2026-01-30T01:39:25Z,1790000,False,-10.0,63.0,1,left,MISS P. Williams 6' driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
182,PT10M27.00S,2026-01-30T01:39:24.0Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,31,36,2026-01-30T01:39:25Z,1800000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,
183,PT10M16.00S,2026-01-30T01:39:35.6Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,31,36,2026-01-30T01:39:39Z,1810000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1631207]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Terry,1631207.0,,,,,,,,,,
184,PT10M16.00S,2026-01-30T01:39:35.6Z,2,REGULAR,steal,,[],1631207,,,1610612741,31,36,2026-01-30T01:39:37Z,1820000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
185,PT10M12.00S,2026-01-30T01:39:48.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612741,31,36,2026-01-30T01:39:53Z,1830000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M12.00S,2026-01-30T01:39:48.1Z,2,REGULAR,substitution,in,[],1630171,,,1610612741,31,36,2026-01-30T01:39:53Z,1840000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M08.00S,2026-01-30T01:40:17.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,32.670827858081466,71.32352941176471,1610612741,34,36,2026-01-30T01:40:21Z,1850000,False,-107.0,255.0,1,left,N. Vučević 27' 3PT  (7 PTS) (D. Terry 1 AST),"[202696, 1631207]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,27.6,Made,7.0,D. Terry,1631207.0,1.0,,,,,,,,,,,,,,
189,PT09M49.00S,2026-01-30T01:40:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.14651773981603,56.372549019607845,1610612748,34,36,2026-01-30T01:40:44Z,1870000,False,32.0,31.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
190,PT09M46.00S,2026-01-30T01:40:40.4Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,34,36,2026-01-30T01:40:44Z,1880000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,189.0,5.0,4.0,1.0,,
191,PT09M46.00S,2026-01-30T01:40:44.8Z,2,REGULAR,foul,personal,[],1630171,,,1610612748,34,36,2026-01-30T01:41:07Z,1890000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1628389]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,1626301.0,,,,1.0,0.0,Adebayo,1628389.0,,,,,,
193,PT09M46.00S,2026-01-30T01:41:08.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,34,36,2026-01-30T01:41:10Z,1910000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M46.00S,2026-01-30T01:41:08.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612748,34,36,2026-01-30T01:41:10Z,1920000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M41.00S,2026-01-30T01:41:18.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,80.3712220762155,91.66666666666666,1610612748,34,36,2026-01-30T01:41:22Z,1930000,False,208.0,132.0,1,right,MISS S. Fontecchio 24' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
196,PT09M37.00S,2026-01-30T01:41:22.7Z,2,REGULAR,rebound,offensive,[],1631107,,,1610612748,34,36,2026-01-30T01:43:04Z,1940000,False,,,0,,N. Jović REBOUND (Off:1 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,195.0,3.0,2.0,1.0,,
197,PT09M27.00S,2026-01-30T01:41:31.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,93.64323258869908,48.03921568627451,1610612748,34,38,2026-01-30T01:41:36Z,1950000,False,-10.0,7.0,1,right,B. Adebayo alley-oop DUNK (9 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.22,Made,9.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
199,PT09M09.00S,2026-01-30T01:41:49.7Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,34,38,2026-01-30T01:41:53Z,1970000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1630696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,Smith,1630696.0,,,,,,,,,,
200,PT09M09.00S,2026-01-30T01:41:49.7Z,2,REGULAR,steal,,[],1630696,,,1610612748,34,38,2026-01-30T01:41:52Z,1980000,False,,,0,,D. Smith STEAL (2 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
201,PT09M02.00S,2026-01-30T01:41:56.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,72.09264126149803,14.705882352941178,1610612748,34,41,2026-01-30T01:42:01Z,1990000,False,-176.0,210.0,1,right,B. Adebayo 27' 3PT  (12 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,27.42,Made,12.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,,,,
203,PT09M01.00S,2026-01-30T01:43:13.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,41,2026-01-30T01:43:13Z,2010000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M01.00S,2026-01-30T01:44:40.2Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,34,41,2026-01-30T01:44:42Z,2020000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M01.00S,2026-01-30T01:44:40.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,34,41,2026-01-30T01:44:42Z,2030000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M42.00S,2026-01-30T01:46:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,11.514454664914586,49.754901960784316,1610612741,34,41,2026-01-30T01:46:13Z,2050000,False,1.0,56.0,1,left,MISS M. Buzelis driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
208,PT08M39.00S,2026-01-30T01:46:13.0Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,34,41,2026-01-30T01:50:54Z,2060000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,
209,PT08M35.00S,2026-01-30T01:46:19.6Z,2,REGULAR,turnover,out-of-bounds,[],1630696,,,1610612748,34,41,2026-01-30T01:46:25Z,2070000,False,,,0,,D. Smith bad pass out-of-bounds TURNOVER (1 TO),[1630696],1610612748.0,MIA,bad pass,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,,,,,,,,,,,,
210,PT08M35.00S,2026-01-30T01:46:24.0Z,2,REGULAR,substitution,out,[],202696,,,1610612741,34,41,2026-01-30T01:46:29Z,2080000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M35.00S,2026-01-30T01:46:24.0Z,2,REGULAR,substitution,in,[],1630188,,,1610612741,34,41,2026-01-30T01:46:29Z,2090000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M13.00S,2026-01-30T01:46:52.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,30.305519053876477,78.18627450980392,1610612741,34,41,2026-01-30T01:51:40Z,2100000,False,-141.0,232.0,1,left,MISS I. Okoro 27' pullup 3PT,[1630171],1610612741.0,CHI,pullup,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
213,PT08M09.00S,2026-01-30T01:46:56.4Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,34,41,2026-01-30T01:46:56Z,2110000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,212.0,3.0,3.0,0.0,,
214,PT08M06.00S,2026-01-30T01:47:06.0Z,2,REGULAR,foul,personal,[],1630171,,,1610612748,34,41,2026-01-30T01:47:12Z,2120000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1628389]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,,,,2.0,0.0,Adebayo,1628389.0,,,,,,
216,PT08M06.00S,2026-01-30T01:47:16.3Z,2,REGULAR,substitution,out,[],1631207,,,1610612748,34,41,2026-01-30T01:47:21Z,2140000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M06.00S,2026-01-30T01:47:16.3Z,2,REGULAR,substitution,in,[],1628989,,,1610612748,34,41,2026-01-30T01:47:21Z,2150000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M59.00S,2026-01-30T01:47:36.1Z,2,REGULAR,3pt,Jump Shot,[],1628389,66.17936925098554,51.9607843137255,1610612748,34,41,2026-01-30T01:47:40Z,2160000,False,10.0,265.0,1,right,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
219,PT07M55.00S,2026-01-30T01:47:40.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,41,2026-01-30T01:47:40Z,2170000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,218.0,2.0,2.0,0.0,,
220,PT07M48.00S,2026-01-30T01:47:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.783837056504599,50.0,1610612741,36,41,2026-01-30T01:47:50Z,2180000,False,0.0,11.0,1,left,A. Dosunmu driving Layup (2 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
221,PT07M39.00S,2026-01-30T01:47:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.77463863337714,47.05882352941176,1610612748,36,43,2026-01-30T01:47:59Z,2190000,False,-15.0,6.0,1,right,J. Jaquez Jr. driving Layup (6 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,,,,,,,,
223,PT07M28.00S,2026-01-30T01:48:07.3Z,2,REGULAR,3pt,Jump Shot,[],1630245,27.677398160315374,21.323529411764707,1610612741,36,43,2026-01-30T01:53:02Z,2200000,False,143.0,208.0,1,left,MISS A. Dosunmu 25' pullup 3PT,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2026-01-30T01:48:10.3Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,36,43,2026-01-30T01:53:02Z,2210000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,223.0,3.0,2.0,1.0,,
225,PT07M21.00S,2026-01-30T01:48:12.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630188,5.590000152587891,50.0,1610612741,36,43,2026-01-30T01:48:14Z,2220000,False,0.0,0.0,1,left,MISS J. Smith tip Layup,[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2026-01-30T01:48:12.3Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,36,43,2026-01-30T01:48:14Z,2230000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,225.0,4.0,2.0,2.0,,
227,PT07M20.00S,2026-01-30T01:48:13.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630188,5.590000152587891,50.0,1610612741,36,43,2026-01-30T01:48:16Z,2240000,False,0.0,0.0,1,left,MISS J. Smith tip Layup,[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
228,PT07M20.00S,2026-01-30T01:48:13.7Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,36,43,2026-01-30T01:48:16Z,2250000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,227.0,2.0,2.0,0.0,,
229,PT07M07.00S,2026-01-30T01:48:27.5Z,2,REGULAR,3pt,Jump Shot,[],1630696,84.05059132720105,95.34313725490196,1610612748,36,46,2026-01-30T01:48:31Z,2260000,False,227.0,97.0,1,right,D. Smith 24' 3PT  (6 PTS) (J. Jaquez Jr. 3 AST),"[1630696, 1631170]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,24.67,Made,6.0,J. Jaquez Jr.,1631170.0,3.0,,,,,,,,,,,,,,
231,PT07M00.00S,2026-01-30T01:48:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.652431011826544,50.73529411764706,1610612741,38,46,2026-01-30T01:48:45Z,2280000,False,-4.0,10.0,1,left,A. Dosunmu driving finger roll Layup (4 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.07,Made,4.0,,,,,,,,,,,,,,,,,
232,PT06M49.00S,2026-01-30T01:48:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,94.43166885676742,60.78431372549019,1610612748,38,46,2026-01-30T01:48:49Z,2290000,False,54.0,0.0,1,right,MISS J. Jaquez Jr. driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2026-01-30T01:48:48.6Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,38,46,2026-01-30T01:48:48Z,2300000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,232.0,4.0,3.0,1.0,,
234,PT06M45.00S,2026-01-30T01:48:48.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,94.40999984741211,50.0,1610612748,38,48,2026-01-30T01:48:48Z,2310000,False,0.0,0.0,1,right,J. Jaquez Jr. putback Layup (8 PTS),[1631170],1610612748.0,MIA,putback,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
235,PT06M37.00S,2026-01-30T01:48:57.2Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,38,48,2026-01-30T01:49:00Z,2320000,False,,,0,,A. Dosunmu bad pass TURNOVER (3 TO),"[1630245, 1631170]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Jaquez Jr.,1631170.0,,,,,,,,,,
236,PT06M37.00S,2026-01-30T01:48:57.2Z,2,REGULAR,steal,,[],1631170,,,1610612748,38,48,2026-01-30T01:48:58Z,2330000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
237,PT06M33.00S,2026-01-30T01:49:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612748,38,48,2026-01-30T01:49:15Z,2340000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1630171, 1628389]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,3.0,0.0,Adebayo,1628389.0,,,,,,
239,PT06M33.00S,2026-01-30T01:49:38.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,38,49,2026-01-30T01:49:38Z,2360000,False,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
240,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,38,49,2026-01-30T01:49:46Z,2370000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,38,49,2026-01-30T01:49:46Z,2380000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,38,49,2026-01-30T01:49:46Z,2390000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,in,[],1626181,,,1610612748,38,49,2026-01-30T01:49:46Z,2400000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,in,[],203952,,,1610612748,38,49,2026-01-30T01:49:46Z,2410000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M33.00S,2026-01-30T01:49:38.7Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,38,49,2026-01-30T01:49:46Z,2420000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2026-01-30T01:49:38.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,38,50,2026-01-30T01:55:31Z,2430000,False,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
247,PT06M18.00S,2026-01-30T01:50:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612741,38,50,2026-01-30T01:50:36Z,2440000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Huerter 2 FT),"[1626181, 1628989]",1610612748.0,MIA,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626301.0,,,,1.0,0.0,Huerter,1628989.0,,,,,,
249,PT06M18.00S,2026-01-30T01:50:55.2Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612741,38,50,2026-01-30T01:50:55Z,2460000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT06M18.00S,2026-01-30T01:50:55.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,38,50,2026-01-30T01:50:55Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,,,,,
