actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
513,PT00M52.50S,2026-04-05T21:20:28.7Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,82,85,2026-04-05T21:20:34Z,4990000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M52.50S,2026-04-05T21:20:28.7Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,82,85,2026-04-05T21:20:34Z,5000000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M52.50S,2026-04-05T21:20:49.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,82,86,2026-04-05T21:20:49Z,5010000,False,,,0,,D. Booker Free Throw 2 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,22.0,,,,,
516,PT00M38.80S,2026-04-05T21:21:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.9862023653088,49.50980392156863,1610612741,82,86,2026-04-05T21:21:13Z,5020000,False,-2.0,13.0,1,right,MISS T. Jones driving Layup - blocked,"[1630200, 1642345]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,1.36,Missed,,,,,,,,,,,,,Ighodaro,1642345.0
517,PT00M38.80S,2026-04-05T21:21:05.8Z,3,REGULAR,block,,[],1642345,,,1610612741,82,86,2026-04-05T21:21:07Z,5030000,False,,,0,,O. Ighodaro BLOCK (2 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT00M38.80S,2026-04-05T21:21:05.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,82,86,2026-04-05T21:21:13Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,516.0,,,,,,,,,,,,,
520,PT00M28.50S,2026-04-05T21:21:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,87.99277266754271,55.14705882352941,1610612741,84,86,2026-04-05T21:21:39Z,5060000,False,26.0,60.0,1,right,I. Okoro 6' driving Layup (8 PTS),[1630171],1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.56,Made,,,,,,,,,8.0,,,,,
522,PT00M03.90S,2026-04-05T21:22:14.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,24.26084099868594,12.5,1610612756,84,86,2026-04-05T21:22:28Z,5080000,False,188.0,176.0,1,left,MISS D. Booker 25' fadeaway 3PT,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,25.69,Missed,,,,,,,,,,,,,,
523,PT00M02.20S,2026-04-05T21:22:24.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,84,86,2026-04-05T21:22:24Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,522.0,,,,,,,,,,,,,
524,PT00M02.20S,2026-04-05T21:22:25.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642950,,,1610612756,84,86,2026-04-05T21:22:38Z,5100000,False,,,0,,L. Olbrich loose ball personal FOUL (3 PF) (Ighodaro 2 FT),"[1642950, 1642345]",1610612741.0,CHI,loose ball,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,1626301.0,,,,,,,3.0,0.0,Ighodaro,1642345.0,,,,,,
526,PT00M02.20S,2026-04-05T21:22:55.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642345,,,1610612756,84,86,2026-04-05T21:22:55Z,5120000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
527,PT00M02.20S,2026-04-05T21:22:55.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,84,86,2026-04-05T21:22:55Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,
528,PT00M02.20S,2026-04-05T21:22:55.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642345,,,1610612756,84,86,2026-04-05T21:23:21Z,5140000,False,,,0,,MISS O. Ighodaro Free Throw 2 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
529,PT00M00.30S,2026-04-05T21:22:57.4Z,3,REGULAR,rebound,defensive,[],1642950,,,1610612741,84,86,2026-04-05T21:23:21Z,5150000,False,,,0,,L. Olbrich REBOUND (Off:2 Def:3),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,528.0,5.0,3.0,2.0,,,,,,,,,,
530,PT00M00.00S,2026-04-05T21:23:19.2Z,3,REGULAR,heave,,[],0,,,1610612741,84,86,2026-04-05T21:25:17Z,5160000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,66.2,,,,,,,,,,,,,,,
531,PT00M00.00S,2026-04-05T21:23:19.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,84,86,2026-04-05T21:25:17Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,530.0,,,,,,,,,,,,,
532,PT00M00.00S,2026-04-05T21:23:23.7Z,3,REGULAR,period,end,[],0,,,1610612741,84,86,2026-04-05T21:23:23Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612741,84,86,2026-04-05T21:25:53Z,5190000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,out,['startperiod'],1642950,,,1610612741,84,86,2026-04-05T21:25:53Z,5200000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612741,84,86,2026-04-05T21:25:53Z,5210000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,out,['startperiod'],1630692,,,1610612741,84,86,2026-04-05T21:25:53Z,5220000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,84,86,2026-04-05T21:25:53Z,5230000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612741,84,86,2026-04-05T21:25:53Z,5240000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612741,84,86,2026-04-05T21:25:53Z,5250000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2026-04-05T21:25:18.4Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612741,84,86,2026-04-05T21:25:53Z,5260000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2026-04-05T21:26:00.9Z,4,REGULAR,period,start,[],0,,,1610612756,84,86,2026-04-05T21:26:00Z,5270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M46.00S,2026-04-05T21:26:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.601182654402102,47.794117647058826,1610612756,84,88,2026-04-05T21:26:18Z,5280000,False,11.0,0.0,1,left,J. Green driving Layup (20 PTS) (O. Ighodaro 1 AST),"[1630224, 1642345]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,1.1,Made,,,,,,,,,20.0,O. Ighodaro,1642345.0,1.0,,
544,PT11M26.00S,2026-04-05T21:26:33.8Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612741,84,88,2026-04-05T21:26:37Z,5300000,False,,,0,,R. Dillingham bad pass TURNOVER (2 TO),"[1642265, 1642345]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right,2.0,Ighodaro,1642345.0,,,,,,,,,,,,,,,,,
545,PT11M26.00S,2026-04-05T21:26:33.8Z,4,REGULAR,steal,,[],1642345,,,1610612756,84,88,2026-04-05T21:27:21Z,5310000,False,,,0,,O. Ighodaro STEAL (2 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
546,PT11M16.00S,2026-04-05T21:26:43.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628415,7.046649145860711,43.13725490196079,1610612756,84,90,2026-04-05T21:30:02Z,5320000,False,34.0,14.0,1,left,D. Brooks driving bank Hook (6 PTS),[1628415],1610612756.0,PHX,driving bank,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,3.69,Made,,,,,,,,,6.0,,,,,
547,PT10M53.00S,2026-04-05T21:27:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630200,69.72733245729303,71.07843137254902,1610612741,87,90,2026-04-05T21:27:11Z,5330000,False,105.0,232.0,1,right,T. Jones 25' 3PT  (25 PTS) (L. Miller 2 AST),"[1630200, 1631159]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,25.49,Made,,,,,,,,,25.0,L. Miller,1631159.0,2.0,,
549,PT10M32.00S,2026-04-05T21:27:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,5.469776609724048,50.98039215686274,1610612756,87,92,2026-04-05T21:27:32Z,5350000,False,-5.0,-1.0,1,left,D. Brooks driving Layup (8 PTS),[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,0.5,Made,,,,,,,,,8.0,,,,,
550,PT10M12.00S,2026-04-05T21:27:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,53.18627450980392,1610612741,87,92,2026-04-05T21:27:52Z,5360000,False,16.0,17.0,1,right,MISS T. Jones driving Layup - blocked,"[1630200, 1642345]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,2.33,Missed,,,,,,,,,,,,,Ighodaro,1642345.0
551,PT10M12.00S,2026-04-05T21:27:48.0Z,4,REGULAR,block,,[],1642345,,,1610612741,87,92,2026-04-05T21:27:51Z,5370000,False,,,0,,O. Ighodaro BLOCK (3 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT10M08.00S,2026-04-05T21:27:52.0Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612756,87,92,2026-04-05T21:27:52Z,5380000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,550.0,3.0,3.0,0.0,,,,,,,,,,
553,PT10M00.00S,2026-04-05T21:27:59.5Z,4,REGULAR,3pt,Jump Shot,[],1628415,21.76412614980289,7.598039215686274,1610612756,87,92,2026-04-05T21:28:05Z,5390000,False,212.0,152.0,1,left,MISS D. Brooks 26' step back 3PT,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,26.09,Missed,,,,,,,,,,,,,,
554,PT09M57.00S,2026-04-05T21:28:02.5Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612741,87,92,2026-04-05T21:28:05Z,5400000,False,,,0,,L. Miller REBOUND (Off:2 Def:6),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,553.0,8.0,6.0,2.0,,,,,,,,,,
555,PT09M51.00S,2026-04-05T21:28:08.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,68.01905387647832,63.23529411764706,1610612741,87,92,2026-04-05T21:32:24Z,5410000,False,66.0,248.0,1,right,MISS T. Jones 25' running pullup 3PT,[1630200],1610612741.0,CHI,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,25.68,Missed,,,,,,,,,,,,,,
556,PT09M50.00S,2026-04-05T21:28:09.7Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,87,92,2026-04-05T21:28:12Z,5420000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,555.0,3.0,3.0,0.0,,,,,,,,,,
557,PT09M29.00S,2026-04-05T21:28:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.302890932982917,52.450980392156865,1610612756,87,92,2026-04-05T21:32:45Z,5430000,False,-12.0,63.0,1,left,MISS D. Brooks 6' driving floating Shot,[1628415],1610612756.0,PHX,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.43,Missed,,,,,,,,,,,,,,
558,PT09M28.00S,2026-04-05T21:28:31.3Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,87,92,2026-04-05T21:28:34Z,5440000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:7),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,557.0,8.0,7.0,1.0,,,,,,,,,,
559,PT09M20.00S,2026-04-05T21:28:43.5Z,4,REGULAR,foul,personal,[],1628415,,,1610612741,87,92,2026-04-05T21:28:58Z,5450000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1627824]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,2882.0,,,,,,,2.0,0.0,Yabusele,1627824.0,,,,,,
561,PT09M20.00S,2026-04-05T21:28:48.6Z,4,REGULAR,substitution,out,[],1642265,,,1610612741,87,92,2026-04-05T21:28:55Z,5470000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M20.00S,2026-04-05T21:28:48.6Z,4,REGULAR,substitution,out,[],1630200,,,1610612741,87,92,2026-04-05T21:28:55Z,5480000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M20.00S,2026-04-05T21:28:48.6Z,4,REGULAR,substitution,in,[],1629012,,,1610612741,87,92,2026-04-05T21:28:55Z,5490000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M20.00S,2026-04-05T21:28:48.6Z,4,REGULAR,substitution,in,[],1630644,,,1610612741,87,92,2026-04-05T21:28:55Z,5500000,False,,,0,,SUB in: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M04.00S,2026-04-05T21:29:33.3Z,4,REGULAR,2pt,Jump Shot,[],1629012,88.38699080157687,29.166666666666668,1610612741,87,92,2026-04-05T21:33:25Z,5520000,False,-104.0,57.0,1,right,MISS C. Sexton 11' pullup bank Shot,[1629012],1610612741.0,CHI,pullup bank,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,11.86,Missed,,,,,,,,,,,,,,
567,PT09M04.00S,2026-04-05T21:29:33.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,87,92,2026-04-05T21:29:37Z,5530000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,566.0,,,,,,,,,,,,,
569,PT08M52.00S,2026-04-05T21:29:54.1Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612756,87,92,2026-04-05T21:29:57Z,5550000,False,,,0,,J. Green lost ball TURNOVER (6 TO),"[1630224, 1629012]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,6.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
570,PT08M52.00S,2026-04-05T21:29:54.1Z,4,REGULAR,steal,,[],1629012,,,1610612741,87,92,2026-04-05T21:29:55Z,5560000,False,,,0,,C. Sexton STEAL (3 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
571,PT08M49.00S,2026-04-05T21:29:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,92.72339027595268,51.225490196078425,1610612741,89,92,2026-04-05T21:30:04Z,5570000,False,6.0,16.0,1,right,C. Sexton running Layup (15 PTS),[1629012],1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,1.7,Made,,,,,,,,,15.0,,,,,
572,PT08M42.00S,2026-04-05T21:30:04.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,4.812746386333772,3.1862745098039214,1610612756,89,95,2026-04-05T21:30:07Z,5580000,False,234.0,-7.0,1,left,R. O'Neale 3PT  (3 PTS) (C. Gillespie 3 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,23.42,Made,,,,,,,,,3.0,C. Gillespie,1631221.0,3.0,,
574,PT08M31.00S,2026-04-05T21:30:21.0Z,4,REGULAR,foul,personal,[],1630224,,,1610612741,89,95,2026-04-05T21:30:39Z,5600000,False,,,0,,J. Green personal FOUL (4 PF),"[1630224, 1629012]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,2882.0,,,,,,,4.0,0.0,Sexton,1629012.0,,,,,,
576,PT08M31.00S,2026-04-05T21:30:27.1Z,4,REGULAR,substitution,out,[],1631159,,,1610612741,89,95,2026-04-05T21:30:30Z,5620000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M31.00S,2026-04-05T21:30:27.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,89,95,2026-04-05T21:30:30Z,5630000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M16.00S,2026-04-05T21:30:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.24901445466492,50.73529411764706,1610612741,91,95,2026-04-05T21:31:08Z,5640000,False,4.0,11.0,1,right,I. Okoro driving Layup (10 PTS) (G. Yabusele 1 AST),"[1630171, 1627824]",1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,1.16,Made,,,,,,,,,10.0,G. Yabusele,1627824.0,1.0,,
580,PT08M01.00S,2026-04-05T21:31:11.5Z,4,REGULAR,2pt,Jump Shot,[],1628415,8.623521681997373,28.431372549019606,1610612756,91,97,2026-04-05T21:31:39Z,5660000,False,108.0,29.0,1,left,D. Brooks 11' turnaround fadeaway Jump Shot (10 PTS),[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,11.15,Made,,,,,,,,,10.0,,,,,
581,PT07M45.00S,2026-04-05T21:31:29.6Z,4,REGULAR,foul,personal,[],1626220,,,1610612741,91,97,2026-04-05T21:31:44Z,5670000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1630172]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,1626301.0,,,,,,,2.0,0.0,Williams,1630172.0,,,,,,
583,PT07M45.00S,2026-04-05T21:31:46.2Z,4,REGULAR,substitution,out,[],1631221,,,1610612741,91,97,2026-04-05T21:31:52Z,5690000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M45.00S,2026-04-05T21:31:46.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612741,91,97,2026-04-05T21:31:52Z,5700000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M35.00S,2026-04-05T21:32:08.8Z,4,REGULAR,3pt,Jump Shot,[],1629012,73.01248357424441,84.80392156862744,1610612741,94,97,2026-04-05T21:32:13Z,5710000,False,174.0,201.0,1,right,C. Sexton 26' 3PT  (18 PTS) (P. Williams 3 AST),"[1629012, 1630172]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,26.6,Made,,,,,,,,,18.0,P. Williams,1630172.0,3.0,,
587,PT07M24.00S,2026-04-05T21:32:27.2Z,4,REGULAR,foul,personal,[],1630644,,,1610612756,94,97,2026-04-05T21:32:47Z,5730000,False,,,0,,M. McClung personal FOUL (1 PF),"[1630644, 1628415]",1610612741.0,CHI,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,1.0,0.0,Brooks,1628415.0,,,,,,
589,PT07M24.00S,2026-04-05T21:32:33.9Z,4,REGULAR,substitution,out,[],1628415,,,1610612756,94,97,2026-04-05T21:32:38Z,5750000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M24.00S,2026-04-05T21:32:33.9Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,94,97,2026-04-05T21:32:38Z,5760000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M24.00S,2026-04-05T21:32:46.3Z,4,REGULAR,foul,technical,[],1630644,,,1610612756,94,97,2026-04-05T21:32:59Z,5770000,False,,,0,,M. McClung double technical FOUL (1 Tech),[1630644],1610612741.0,CHI,double,,,McClung,M. McClung,,,,,,,,,,2882.0,,,,,,,1.0,1.0,,,,,,,,
592,PT07M24.00S,2026-04-05T21:32:46.3Z,4,REGULAR,foul,technical,[],1628415,,,1610612756,94,97,2026-04-05T21:32:56Z,5780000,False,,,0,,D. Brooks double technical FOUL (1 Tech),[1628415],1610612756.0,PHX,double,,,Brooks,D. Brooks,,,,,,,,,,2882.0,,,,,,,2.0,1.0,,,,,,,,
593,PT07M13.00S,2026-04-05T21:33:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630692,22.683968462549277,86.51960784313727,1610612756,94,100,2026-04-05T21:33:10Z,5790000,False,-183.0,161.0,1,left,J. Goodwin 24' 3PT  (12 PTS) (D. Booker 4 AST),"[1630692, 1626164]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,24.32,Made,,,,,,,,,12.0,D. Booker,1626164.0,4.0,,
595,PT07M01.00S,2026-04-05T21:33:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.51182654402102,49.50980392156863,1610612741,96,100,2026-04-05T21:36:12Z,5810000,False,-2.0,8.0,1,right,P. Williams driving Layup (4 PTS) (M. McClung 1 AST),"[1630172, 1630644]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,0.89,Made,,,,,,,,,4.0,M. McClung,1630644.0,1.0,,
597,PT07M01.00S,2026-04-05T21:33:22.2Z,4,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612741,96,100,2026-04-05T21:33:31Z,5830000,False,,,0,,D. Booker shooting personal FOUL (4 PF) (Williams 1 FT),"[1626164, 1630172]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,4.0,0.0,Williams,1630172.0,,,,,,
599,PT07M01.00S,2026-04-05T21:33:43.4Z,4,REGULAR,freethrow,1 of 1,[],1630172,,,1610612741,97,100,2026-04-05T21:33:43Z,5850000,False,,,0,,P. Williams Free Throw 1 of 1 (5 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,Made,,,,,,,,,5.0,,,,,
600,PT06M47.00S,2026-04-05T21:33:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.521024967148489,48.28431372549019,1610612756,97,102,2026-04-05T21:34:02Z,5860000,False,9.0,9.0,1,left,J. Green driving Layup (22 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,1.23,Made,,,,,,,,,22.0,,,,,
601,PT06M39.00S,2026-04-05T21:34:10.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612741,97,102,2026-04-05T21:34:28Z,5870000,False,,,0,,D. Booker shooting personal FOUL (5 PF) (McClung 2 FT),"[1626164, 1630644]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1626301.0,,,,,,,5.0,0.0,McClung,1630644.0,,,,,,
603,PT06M39.00S,2026-04-05T21:34:35.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,97,102,2026-04-05T21:34:35Z,5890000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
