actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT06M34.00S,2025-12-04T02:37:05.0Z,3,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,57,73,2025-12-04T02:37:05Z,4130000,False,,,0,,MISS J. Giddey technical Free Throw 1 of 1,[1630581],1610612741.0,CHI,technical,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT06M34.00S,2025-12-04T02:37:05.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,57,73,2025-12-04T02:37:05Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,,,,
425,PT06M27.00S,2025-12-04T02:37:23.0Z,3,REGULAR,3pt,Jump Shot,[],202696,97.05978975032852,94.11764705882352,1610612741,60,73,2025-12-04T02:37:27Z,4150000,False,221.0,-25.0,1,right,N. Vučević 3PT  (14 PTS) (J. Giddey 7 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,22.2,Made,,,,,,,,14.0,,,,J. Giddey,1630581.0,7.0,,,,
427,PT06M14.00S,2025-12-04T02:37:36.0Z,3,REGULAR,turnover,lost ball,[],1642856,,,1610612751,60,73,2025-12-04T02:37:40Z,4170000,False,,,0,,E. Dëmin lost ball TURNOVER (2 TO),"[1642856, 1641763]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Phillips,1641763.0,,,,,,,,,,,
428,PT06M14.00S,2025-12-04T02:37:36.0Z,3,REGULAR,steal,,[],1641763,,,1610612741,60,73,2025-12-04T02:39:53Z,4180000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
429,PT06M09.00S,2025-12-04T02:37:39.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,92.32917214191852,48.77450980392157,1610612741,62,73,2025-12-04T02:37:45Z,4190000,False,-6.0,20.0,1,right,J. Giddey running DUNK (21 PTS) (J. Phillips 1 AST),"[1630581, 1641763]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,,21.0,,,,J. Phillips,1641763.0,1.0,,,,
431,PT05M50.00S,2025-12-04T02:37:58.9Z,3,REGULAR,3pt,Jump Shot,[],1641730,30.436925098554536,26.96078431372549,1610612751,62,73,2025-12-04T02:38:04Z,4210000,False,115.0,234.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
432,PT05M47.00S,2025-12-04T02:38:01.9Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,62,73,2025-12-04T02:38:04Z,4220000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,431.0,4.0,3.0,1.0,,,,,,,,,,,,,,
436,PT05M24.00S,2025-12-04T02:38:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.46057818659659,51.9607843137255,1610612741,64,73,2025-12-04T02:41:07Z,4260000,False,10.0,18.0,1,right,A. Dosunmu cutting finger roll Layup (7 PTS) (J. Giddey 8 AST),"[1630245, 1630581]",1610612741.0,CHI,cutting finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,7.0,,,,J. Giddey,1630581.0,8.0,,,,
438,PT05M24.00S,2025-12-04T02:38:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,64,73,2025-12-04T02:38:35Z,4280000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,out,[],202696,,,1610612751,64,73,2025-12-04T02:41:24Z,4290000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,out,[],1641824,,,1610612751,64,73,2025-12-04T02:41:24Z,4300000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,out,[],1631213,,,1610612751,64,73,2025-12-04T02:41:24Z,4310000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,out,[],1642856,,,1610612751,64,73,2025-12-04T02:41:24Z,4320000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612751,64,73,2025-12-04T02:41:24Z,4330000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,in,[],1631207,,,1610612751,64,73,2025-12-04T02:41:24Z,4340000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,in,[],1642879,,,1610612751,64,73,2025-12-04T02:41:24Z,4350000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M24.00S,2025-12-04T02:40:57.3Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,64,73,2025-12-04T02:41:24Z,4360000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M04.00S,2025-12-04T02:41:46.2Z,3,REGULAR,turnover,bad pass,[],1629008,,,1610612751,64,73,2025-12-04T02:41:50Z,4370000,False,,,0,,M. Porter Jr. bad pass TURNOVER (3 TO),"[1629008, 1641763]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,3.0,Phillips,1641763.0,,,,,,,,,,,
448,PT05M04.00S,2025-12-04T02:41:46.2Z,3,REGULAR,steal,,[],1641763,,,1610612741,64,73,2025-12-04T02:41:49Z,4380000,False,,,0,,J. Phillips STEAL (2 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
449,PT04M41.00S,2025-12-04T02:42:08.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,64.33968462549278,46.07843137254902,1610612741,64,73,2025-12-04T02:42:12Z,4390000,False,-20.0,283.0,1,right,MISS P. Williams 28' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,28.34,Missed,,,,,,,,,,,,,,,,,,
450,PT04M39.00S,2025-12-04T02:42:10.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,73,2025-12-04T02:42:12Z,4400000,False,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,449.0,5.0,5.0,0.0,,,,,,,,,,,,,,
451,PT04M29.00S,2025-12-04T02:42:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,9.806176084099869,48.77450980392157,1610612751,64,73,2025-12-04T02:42:50Z,4410000,False,6.0,40.0,1,left,MISS N. Clowney driving finger roll Layup,[1641730],1610612751.0,BKN,driving finger roll,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
452,PT04M27.00S,2025-12-04T02:42:23.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,64,73,2025-12-04T02:42:27Z,4420000,False,,,0,,J. Giddey REBOUND (Off:1 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,451.0,9.0,8.0,1.0,,,,,,,,,,,,,,
453,PT04M21.00S,2025-12-04T02:42:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.19776609724047,47.30392156862745,1610612741,64,73,2025-12-04T02:43:31Z,4430000,False,-13.0,21.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
454,PT04M21.00S,2025-12-04T02:42:30.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,64,73,2025-12-04T02:43:05Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,453.0,,,,,,,,,,,,,,,,,
456,PT04M21.00S,2025-12-04T02:42:35.8Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,64,73,2025-12-04T02:42:47Z,4460000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M21.00S,2025-12-04T02:42:35.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612741,64,73,2025-12-04T02:42:47Z,4470000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M21.00S,2025-12-04T02:42:35.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,64,73,2025-12-04T02:42:47Z,4480000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M21.00S,2025-12-04T02:42:35.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612741,64,73,2025-12-04T02:42:47Z,4490000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M12.00S,2025-12-04T02:43:11.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,73.27529566360053,27.941176470588236,1610612741,64,73,2025-12-04T02:43:17Z,4500000,False,-110.0,199.0,1,right,MISS J. Giddey 22' step back Shot,[1630581],1610612741.0,CHI,step back,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,22.73,Missed,,,,,,,,,,,,,,,,,,
461,PT04M10.00S,2025-12-04T02:43:13.7Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,64,73,2025-12-04T02:43:17Z,4510000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,
462,PT04M04.00S,2025-12-04T02:43:23.5Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612751,64,73,2025-12-04T02:44:42Z,4520000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1630172, 1629008]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Porter Jr.,1629008.0
464,PT04M04.00S,2025-12-04T02:43:45.6Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,64,73,2025-12-04T02:43:45Z,4540000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 2,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT04M04.00S,2025-12-04T02:43:45.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,64,73,2025-12-04T02:43:45Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,,
466,PT04M04.00S,2025-12-04T02:43:49.4Z,3,REGULAR,substitution,out,[],1641763,,,1610612751,64,73,2025-12-04T02:43:53Z,4560000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M04.00S,2025-12-04T02:43:49.4Z,3,REGULAR,substitution,in,[],1641824,,,1610612751,64,73,2025-12-04T02:43:53Z,4570000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M04.00S,2025-12-04T02:43:58.5Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,64,74,2025-12-04T02:43:58Z,4580000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (24 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
469,PT03M54.00S,2025-12-04T02:44:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.93495400788436,47.549019607843135,1610612741,66,74,2025-12-04T02:44:22Z,4590000,False,-12.0,23.0,1,right,J. Giddey driving finger roll Layup (23 PTS),[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,23.0,,,,,,,,,,
470,PT03M39.00S,2025-12-04T02:44:25.4Z,3,REGULAR,3pt,Jump Shot,[],1629008,21.107095926412615,89.95098039215686,1610612751,66,77,2025-12-04T02:44:31Z,4600000,False,-200.0,146.0,1,left,M. Porter Jr. 24' 3PT  (27 PTS) (D. Powell 2 AST),"[1629008, 1642962]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,,27.0,,,,D. Powell,1642962.0,2.0,,,,
472,PT03M29.00S,2025-12-04T02:44:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612741,66,77,2025-12-04T02:45:02Z,4620000,False,,,0,,B. Saraf shooting personal FOUL (1 PF) (Giddey 2 FT),"[1642879, 1630581]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Giddey,1630581.0
474,PT03M29.00S,2025-12-04T02:45:06.8Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,67,77,2025-12-04T02:45:06Z,4640000,False,,,0,,J. Giddey Free Throw 1 of 2 (24 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
475,PT03M29.00S,2025-12-04T02:45:08.0Z,3,REGULAR,substitution,out,[],1641730,,,1610612741,67,77,2025-12-04T02:45:14Z,4650000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M29.00S,2025-12-04T02:45:08.0Z,3,REGULAR,substitution,in,[],1630533,,,1610612741,67,77,2025-12-04T02:45:14Z,4660000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M29.00S,2025-12-04T02:45:06.8Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,67,77,2025-12-04T02:45:32Z,4670000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT03M26.00S,2025-12-04T02:45:09.8Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,67,77,2025-12-04T02:45:32Z,4680000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,,,,,
479,PT03M17.00S,2025-12-04T02:45:42.6Z,3,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612751,67,77,2025-12-04T02:46:11Z,4690000,False,,,0,,D. Terry shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1631207, 1629008]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Porter Jr.,1629008.0
481,PT03M17.00S,2025-12-04T02:46:12.2Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,67,78,2025-12-04T02:46:35Z,4710000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (28 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,28.0,,,,,,,,,,
482,PT03M17.00S,2025-12-04T02:46:12.2Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,67,78,2025-12-04T02:46:35Z,4720000,False,,,0,,MISS M. Porter Jr. Free Throw 2 of 2,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT03M14.00S,2025-12-04T02:46:15.2Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,67,78,2025-12-04T02:46:35Z,4730000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,482.0,5.0,4.0,1.0,,,,,,,,,,,,,,
484,PT03M07.00S,2025-12-04T02:46:34.9Z,3,REGULAR,3pt,Jump Shot,[],1641824,71.17279894875165,78.18627450980392,1610612741,70,78,2025-12-04T02:46:39Z,4740000,False,141.0,218.0,1,right,M. Buzelis 26' 3PT  (9 PTS) (J. Giddey 9 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.0,Made,,,,,,,,9.0,,,,J. Giddey,1630581.0,9.0,,,,
486,PT02M54.00S,2025-12-04T02:46:48.7Z,3,REGULAR,turnover,lost ball,[],1642962,,,1610612751,70,78,2025-12-04T02:46:53Z,4760000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[1642962, 1631207]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Terry,1631207.0,,,,,,,,,,,
487,PT02M54.00S,2025-12-04T02:46:48.7Z,3,REGULAR,steal,,[],1631207,,,1610612741,70,78,2025-12-04T02:46:50Z,4770000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
488,PT02M50.00S,2025-12-04T02:46:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,92.32917214191852,51.71568627450981,1610612741,72,78,2025-12-04T02:47:00Z,4780000,False,9.0,20.0,1,right,M. Buzelis running Layup (11 PTS) (J. Giddey 10 AST),"[1641824, 1630581]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,11.0,,,,J. Giddey,1630581.0,10.0,,,,
490,PT02M50.00S,2025-12-04T02:47:00.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,72,78,2025-12-04T02:47:00Z,4800000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M50.00S,2025-12-04T02:48:29.0Z,3,REGULAR,substitution,out,[],1630581,,,1610612751,72,78,2025-12-04T02:48:46Z,4810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M50.00S,2025-12-04T02:48:29.0Z,3,REGULAR,substitution,out,[],1629008,,,1610612751,72,78,2025-12-04T02:48:46Z,4820000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M50.00S,2025-12-04T02:48:29.0Z,3,REGULAR,substitution,in,[],1630245,,,1610612751,72,78,2025-12-04T02:48:46Z,4830000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M50.00S,2025-12-04T02:48:29.0Z,3,REGULAR,substitution,in,[],1642874,,,1610612751,72,78,2025-12-04T02:48:46Z,4840000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M28.00S,2025-12-04T02:48:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630533,28.07161629434954,21.323529411764707,1610612751,72,78,2025-12-04T02:49:00Z,4850000,False,143.0,211.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
496,PT02M22.00S,2025-12-04T02:48:59.3Z,3,REGULAR,rebound,defensive,[],1631207,,,1610612741,72,78,2025-12-04T02:49:00Z,4860000,False,,,0,,D. Terry REBOUND (Off:1 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,495.0,3.0,2.0,1.0,,,,,,,,,,,,,,
497,PT02M16.00S,2025-12-04T02:49:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,85.10183968462549,46.32352941176471,1610612741,72,78,2025-12-04T02:49:08Z,4870000,False,-18.0,88.0,1,right,MISS P. Williams 8' driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.94,Missed,,,,,,,,,,,,,,,,,,
498,PT02M14.00S,2025-12-04T02:49:06.8Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,78,2025-12-04T02:49:08Z,4880000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,497.0,4.0,4.0,0.0,,,,,,,,,,,,,,
499,PT02M09.00S,2025-12-04T02:49:14.7Z,3,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,72,78,2025-12-04T02:49:20Z,4890000,False,,,0,,B. Saraf lost ball out-of-bounds TURNOVER (2 TO),[1642879],1610612751.0,BKN,lost ball,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,101283.0,,,,,,,,,
500,PT01M59.00S,2025-12-04T02:49:36.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,91.27792378449409,53.92156862745098,1610612741,72,78,2025-12-04T02:49:44Z,4900000,False,20.0,29.0,1,right,MISS A. Dosunmu driving floating bank Shot,[1630245],1610612741.0,CHI,driving floating bank,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
501,PT01M57.00S,2025-12-04T02:49:38.2Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,72,78,2025-12-04T02:49:44Z,4910000,False,,,0,,D. Wolf REBOUND (Off:1 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,500.0,4.0,3.0,1.0,,,,,,,,,,,,,,
502,PT01M52.00S,2025-12-04T02:49:42.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642962,3.1044678055190538,94.6078431372549,1610612751,72,81,2025-12-04T02:50:20Z,4920000,False,-223.0,-23.0,1,left,D. Powell 3PT running (5 PTS) (B. Saraf 2 AST),"[1642962, 1642879]",1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,22.42,Made,,,,,,,,5.0,,,,B. Saraf,1642879.0,2.0,,,,
504,PT01M30.00S,2025-12-04T02:50:04.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,71.43561103810775,80.3921568627451,1610612741,72,81,2025-12-04T02:50:09Z,4940000,False,152.0,216.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
505,PT01M28.00S,2025-12-04T02:50:07.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,81,2025-12-04T02:50:07Z,4950000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,504.0,5.0,5.0,0.0,,,,,,,,,,,,,,
507,PT01M11.00S,2025-12-04T02:50:37.6Z,3,REGULAR,turnover,bad pass,[],1642879,,,1610612751,72,81,2025-12-04T02:50:42Z,4970000,False,,,0,,B. Saraf bad pass TURNOVER (3 TO),"[1642879, 1630172]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Williams,1630172.0,,,,,,,,,,,
508,PT01M11.00S,2025-12-04T02:50:37.6Z,3,REGULAR,steal,,[],1630172,,,1610612741,72,81,2025-12-04T02:50:39Z,4980000,False,,,0,,P. Williams STEAL (3 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
509,PT01M04.00S,2025-12-04T02:50:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,68.54467805519053,23.774509803921568,1610612741,72,81,2025-12-04T02:50:48Z,4990000,False,-131.0,243.0,1,right,MISS A. Dosunmu 27' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
