actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,out,['startperiod'],1631110,,,1610612752,78,83,2026-02-23T02:51:15Z,4970000,False,,,0,,SUB out: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,in,['startperiod'],1630171,,,1610612752,78,83,2026-02-23T02:51:15Z,4980000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612752,78,83,2026-02-23T02:51:15Z,4990000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,78,83,2026-02-23T02:51:15Z,5000000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,78,83,2026-02-23T02:51:15Z,5010000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612752,78,83,2026-02-23T02:51:15Z,5020000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-02-23T02:51:20.7Z,4,REGULAR,period,start,[],0,,,1610612741,78,83,2026-02-23T02:51:20Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M45.00S,2026-02-23T02:51:57.4Z,4,REGULAR,jumpball,recovered,[],1642265,,,1610612741,78,83,2026-02-23T02:59:06Z,5040000,False,,,0,,Jump Ball C. Sexton vs. O. Anunoby: Tip to R. Dillingham,"[1642265, 1629012, 1628384]",1610612741.0,CHI,heldball,R. Dillingham,1642265.0,Dillingham,R. Dillingham,Sexton,1629012.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,,,,,,
520,PT11M36.00S,2026-02-23T02:52:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,92.59198423127464,47.05882352941176,1610612741,78,83,2026-02-23T02:59:24Z,5070000,False,-15.0,17.0,1,right,MISS G. Yabusele cutting Layup,[1627824],1610612741.0,CHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,2.25,Missed,,,,,,,,,,,,,,,,
521,PT11M35.00S,2026-02-23T02:52:04.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,78,83,2026-02-23T02:52:06Z,5080000,False,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,520.0,6.0,4.0,2.0,,,,,,,
522,PT11M28.00S,2026-02-23T02:52:12.1Z,4,REGULAR,3pt,Jump Shot,[],1626157,30.042706964520367,70.58823529411765,1610612752,78,83,2026-02-23T02:52:17Z,5090000,False,-103.0,230.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,25.19,Missed,,,,,,,,,,,,,,,,
523,PT11M22.00S,2026-02-23T02:52:18.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,78,83,2026-02-23T02:52:17Z,5100000,False,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,522.0,7.0,4.0,3.0,,,,,,,
524,PT11M22.00S,2026-02-23T02:52:16.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612752,78,85,2026-02-23T02:52:17Z,5110000,False,0.0,0.0,1,left,K. Towns putback DUNK (19 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,0.0,Made,19.0,,,,,,,,,,,,,,,
525,PT11M09.00S,2026-02-23T02:52:31.1Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612741,78,85,2026-02-23T02:52:40Z,5120000,False,,,0,,L. Shamet shooting personal FOUL (4 PF) (Williams 2 FT),"[1629013, 1630172]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,202027.0,,,,,4.0,0.0,Williams,1630172.0,,,,,,,,,,,
527,PT11M09.00S,2026-02-23T02:52:58.0Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,79,85,2026-02-23T02:52:58Z,5140000,False,,,0,,P. Williams Free Throw 1 of 2 (9 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
528,PT11M09.00S,2026-02-23T02:53:11.3Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,80,85,2026-02-23T02:53:11Z,5150000,False,,,0,,P. Williams Free Throw 2 of 2 (10 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
529,PT10M50.00S,2026-02-23T02:53:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.521024967148489,49.50980392156863,1610612752,80,85,2026-02-23T02:53:45Z,5160000,False,2.0,9.0,1,left,MISS O. Anunoby driving finger roll Layup,[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,0.91,Missed,,,,,,,,,,,,,,,,
530,PT10M50.00S,2026-02-23T02:53:32.4Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612741,80,85,2026-02-23T02:53:53Z,5170000,False,,,0,,I. Okoro REBOUND (Off:2 Def:2),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,529.0,4.0,2.0,2.0,,,,,,,
531,PT10M42.00S,2026-02-23T02:53:39.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,96.13994743758212,96.07843137254902,1610612741,80,85,2026-02-23T03:01:16Z,5180000,False,230.0,-16.0,1,right,MISS P. Williams running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,23.1,Missed,,,,,,,,,,,,,,,,
532,PT10M38.00S,2026-02-23T02:53:43.8Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612752,80,85,2026-02-23T02:53:47Z,5190000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:4),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,,,,,531.0,4.0,4.0,0.0,,,,,,,
533,PT10M34.00S,2026-02-23T02:53:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,5.863994743758213,50.98039215686274,1610612752,80,87,2026-02-23T02:54:03Z,5200000,False,-5.0,3.0,1,left,O. Anunoby running Layup (9 PTS) (J. Alvarado 2 AST),"[1628384, 1630631]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,0.55,Made,9.0,,,,,,,,,J. Alvarado,1630631.0,2.0,,,,
535,PT10M33.00S,2026-02-23T02:53:55.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,80,87,2026-02-23T02:53:55Z,5220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M18.00S,2026-02-23T02:57:11.0Z,4,REGULAR,3pt,Jump Shot,[],1627824,66.83639947437582,34.31372549019608,1610612741,80,87,2026-02-23T02:57:17Z,5230000,False,-78.0,259.0,1,right,MISS G. Yabusele 27' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,27.08,Missed,,,,,,,,,,,,,,,,
537,PT10M14.00S,2026-02-23T02:57:15.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,80,87,2026-02-23T02:57:17Z,5240000,False,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,536.0,8.0,5.0,3.0,,,,,,,
539,PT09M54.00S,2026-02-23T02:57:53.5Z,4,REGULAR,3pt,Jump Shot,[],1630631,27.414586070959263,78.92156862745098,1610612752,80,87,2026-02-23T02:57:58Z,5260000,False,-145.0,205.0,1,left,MISS J. Alvarado 25' step back 3PT,[1630631],1610612752.0,NYK,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,25.1,Missed,,,,,,,,,,,,,,,,
540,PT09M51.00S,2026-02-23T02:57:56.5Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,80,87,2026-02-23T02:57:58Z,5270000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:12),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,539.0,13.0,12.0,1.0,,,,,,,
541,PT09M35.00S,2026-02-23T02:58:11.9Z,4,REGULAR,2pt,Jump Shot,[],1642265,71.04139290407359,39.705882352941174,1610612741,82,87,2026-02-23T02:58:19Z,5280000,False,-51.0,220.0,1,right,R. Dillingham 22' step back Jump Shot (8 PTS) (P. Williams 6 AST),"[1642265, 1630172]",1610612741.0,CHI,step back,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,22.57,Made,8.0,,,,,,,,,P. Williams,1630172.0,6.0,,,,
542,PT09M16.00S,2026-02-23T02:58:31.6Z,4,REGULAR,foul,personal,['3freethrow'],1642265,,,1610612752,82,87,2026-02-23T03:39:02Z,5286250,False,,,0,,R. Dillingham shooting personal FOUL (2 PF) (Shamet 3 FT),"[1642265, 1629013]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,202027.0,,,,,2.0,0.0,Shamet,1629013.0,,,,,,,,,,,
545,PT09M16.00S,2026-02-23T02:59:00.5Z,4,REGULAR,freethrow,1 of 3,[],1629013,,,1610612752,82,88,2026-02-23T03:37:45Z,5287500,False,,,0,,L. Shamet Free Throw 1 of 3 (15 PTS),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
546,PT09M16.00S,2026-02-23T02:59:00.5Z,4,REGULAR,freethrow,2 of 3,[],1629013,,,1610612752,82,89,2026-02-23T03:37:45Z,5288750,False,,,0,,L. Shamet Free Throw 2 of 3 (16 PTS),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
697,PT09M16.00S,2026-02-23T02:59:46.0Z,4,REGULAR,substitution,out,[],1627824,,,1610612752,82,89,2026-02-23T03:38:49Z,5289062,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT09M16.00S,2026-02-23T02:59:46.0Z,4,REGULAR,substitution,in,[],1630208,,,1610612752,82,89,2026-02-23T03:38:49Z,5289218,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M16.00S,2026-02-23T02:59:00.5Z,4,REGULAR,freethrow,3 of 3,[],1629013,,,1610612752,82,89,2026-02-23T03:37:45Z,5289375,False,,,0,,MISS L. Shamet Free Throw 3 of 3,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
550,PT09M14.00S,2026-02-23T02:59:02.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,82,89,2026-02-23T03:37:45Z,5289687,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,549.0,7.0,5.0,2.0,,,,,,,
552,PT08M53.00S,2026-02-23T02:59:58.9Z,4,REGULAR,3pt,Jump Shot,[],1642265,75.50919842312747,87.25490196078431,1610612741,82,89,2026-02-23T03:00:12Z,5380000,False,186.0,178.0,1,right,MISS R. Dillingham 25' 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,25.75,Missed,,,,,,,,,,,,,,,,
553,PT08M49.00S,2026-02-23T03:00:03.5Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612741,82,89,2026-02-23T03:00:03Z,5390000,False,,,0,,N. Richards REBOUND (Off:3 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,552.0,8.0,5.0,3.0,,,,,,,
554,PT08M48.00S,2026-02-23T03:00:04.3Z,4,REGULAR,turnover,lost ball,[],1630208,,,1610612741,82,89,2026-02-23T03:00:28Z,5400000,False,,,0,,N. Richards lost ball TURNOVER (2 TO),"[1630208, 1628969]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Bridges,1628969.0,,
555,PT08M48.00S,2026-02-23T03:00:04.3Z,4,REGULAR,steal,,[],1628969,,,1610612752,82,89,2026-02-23T03:08:01Z,5410000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
556,PT08M39.00S,2026-02-23T03:00:13.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,4.944152431011826,4.901960784313726,1610612752,82,89,2026-02-23T03:00:30Z,5420000,False,225.0,-6.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,22.56,Missed,,,,,,,,,,,,,,,,
557,PT08M35.00S,2026-02-23T03:00:16.8Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,82,89,2026-02-23T03:00:16Z,5430000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:3),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,,,,,556.0,4.0,3.0,1.0,,,,,,,
558,PT08M30.00S,2026-02-23T03:00:21.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,91.14651773981603,4.411764705882353,1610612741,82,89,2026-02-23T03:09:02Z,5440000,False,-228.0,31.0,1,right,MISS I. Okoro running 3PT,[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,23.0,Missed,,,,,,,,,,,,,,,,
559,PT08M26.00S,2026-02-23T03:00:25.7Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612741,82,89,2026-02-23T03:00:25Z,5450000,False,,,0,,I. Okoro REBOUND (Off:3 Def:2),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,,558.0,5.0,2.0,3.0,,,,,,,
560,PT08M23.00S,2026-02-23T03:00:28.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,94.56307490144546,99.01960784313727,1610612741,82,89,2026-02-23T03:00:35Z,5460000,False,245.0,-1.0,1,right,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,24.51,Missed,,,,,,,,,,,,,,,,
561,PT08M21.00S,2026-02-23T03:00:30.2Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612741,82,89,2026-02-23T03:00:35Z,5470000,False,,,0,,N. Richards REBOUND (Off:4 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,560.0,9.0,5.0,4.0,,,,,,,
562,PT08M18.00S,2026-02-23T03:00:33.7Z,4,REGULAR,turnover,bad pass,[],1630208,,,1610612741,82,89,2026-02-23T03:02:38Z,5480000,False,,,0,,N. Richards bad pass TURNOVER (3 TO),"[1630208, 1626157]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,,,,,,,,,Towns,1626157.0,,
563,PT08M18.00S,2026-02-23T03:00:33.7Z,4,REGULAR,steal,,[],1626157,,,1610612752,82,89,2026-02-23T03:00:35Z,5490000,False,,,0,,K. Towns STEAL (3 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT08M12.00S,2026-02-23T03:00:39.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,26.231931668856767,80.3921568627451,1610612752,82,89,2026-02-23T03:10:09Z,5500000,False,-152.0,194.0,1,left,MISS J. Alvarado 24' running 3PT,[1630631],1610612752.0,NYK,running,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,24.65,Missed,,,,,,,,,,,,,,,,
565,PT08M07.00S,2026-02-23T03:00:44.6Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,82,89,2026-02-23T03:00:46Z,5510000,False,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,564.0,9.0,5.0,4.0,,,,,,,
566,PT08M06.00S,2026-02-23T03:00:45.5Z,4,REGULAR,turnover,lost ball,[],1626157,,,1610612752,82,89,2026-02-23T03:00:52Z,5520000,False,,,0,,K. Towns lost ball TURNOVER (3 TO),"[1626157, 1629012]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,Sexton,1629012.0,,
567,PT08M06.00S,2026-02-23T03:00:45.5Z,4,REGULAR,steal,,[],1629012,,,1610612741,82,89,2026-02-23T03:01:16Z,5530000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT07M55.00S,2026-02-23T03:00:57.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,74.06373193166885,84.80392156862744,1610612741,85,89,2026-02-23T03:11:56Z,5540000,False,174.0,191.0,1,right,C. Sexton 25' 3PT pullup (3 PTS),[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,25.86,Made,3.0,,,,,,,,,,,,,,,
569,PT07M54.00S,2026-02-23T03:01:03.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,85,89,2026-02-23T03:01:03Z,5550000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M54.00S,2026-02-23T03:03:43.6Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,85,89,2026-02-23T03:03:48Z,5560000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M54.00S,2026-02-23T03:03:43.6Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,85,89,2026-02-23T03:03:48Z,5570000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M35.00S,2026-02-23T03:04:18.2Z,4,REGULAR,3pt,Jump Shot,[],1630631,29.6484888304862,25.245098039215684,1610612752,85,89,2026-02-23T03:04:21Z,5580000,False,124.0,226.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,25.79,Missed,,,,,,,,,,,,,,,,
573,PT07M33.00S,2026-02-23T03:04:20.3Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612752,85,89,2026-02-23T03:04:20Z,5590000,False,,,0,,L. Shamet REBOUND (Off:1 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,572.0,2.0,1.0,1.0,,,,,,,
574,PT07M32.00S,2026-02-23T03:04:21.0Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612752,85,89,2026-02-23T03:04:24Z,5600000,False,,,0,,L. Shamet lost ball TURNOVER (2 TO),"[1629013, 1629012]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Sexton,1629012.0,,
575,PT07M32.00S,2026-02-23T03:04:21.0Z,4,REGULAR,steal,,[],1629012,,,1610612741,85,89,2026-02-23T03:04:22Z,5610000,False,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT07M14.00S,2026-02-23T03:04:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,94.1688567674113,4.166666666666666,1610612741,85,89,2026-02-23T03:13:08Z,5620000,False,-229.0,2.0,1,right,MISS C. Sexton pullup 3PT,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,22.92,Missed,,,,,,,,,,,,,,,,
577,PT07M09.00S,2026-02-23T03:04:43.4Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612741,85,89,2026-02-23T03:04:43Z,5630000,False,,,0,,N. Richards REBOUND (Off:5 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,,,,,,576.0,10.0,5.0,5.0,,,,,,,
578,PT07M09.00S,2026-02-23T03:04:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,94.40999984741211,50.0,1610612741,87,89,2026-02-23T03:04:43Z,5640000,False,0.0,0.0,1,right,N. Richards putback Layup (9 PTS),[1630208],1610612741.0,CHI,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,0.0,Made,9.0,,,,,,,,,,,,,,,
579,PT06M56.00S,2026-02-23T03:04:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,11.514454664914586,51.470588235294116,1610612752,87,91,2026-02-23T03:13:31Z,5650000,False,-7.0,56.0,1,left,J. Hart driving floating Jump Shot (11 PTS) (M. Bridges 4 AST),"[1628404, 1628969]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,5.62,Made,11.0,,,,,,,,,M. Bridges,1628969.0,4.0,,,,
581,PT06M33.00S,2026-02-23T03:05:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.64323258869908,51.9607843137255,1610612741,87,91,2026-02-23T03:14:18Z,5670000,False,10.0,7.0,1,right,MISS I. Okoro cutting Layup,[1630171],1610612741.0,CHI,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,1.22,Missed,,,,,,,,,,,,,,,,
582,PT06M30.00S,2026-02-23T03:05:23.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,87,91,2026-02-23T03:05:24Z,5680000,False,,,0,,K. Towns REBOUND (Off:4 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,581.0,10.0,6.0,4.0,,,,,,,
583,PT06M23.00S,2026-02-23T03:05:29.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,33.85348226018397,35.049019607843135,1610612752,87,94,2026-02-23T03:06:01Z,5690000,False,75.0,266.0,1,left,K. Towns 27' 3PT  (22 PTS) (M. Bridges 5 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,27.6,Made,22.0,,,,,,,,,M. Bridges,1628969.0,5.0,,,,
585,PT05M56.00S,2026-02-23T03:05:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,67.7562417871222,34.80392156862745,1610612741,90,94,2026-02-23T03:06:04Z,5710000,False,-76.0,251.0,1,right,C. Sexton 26' 3PT  (6 PTS) (P. Williams 7 AST),"[1629012, 1630172]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,26.19,Made,6.0,,,,,,,,,P. Williams,1630172.0,7.0,,,,
587,PT05M39.00S,2026-02-23T03:06:13.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,31.225361366622867,66.66666666666666,1610612752,90,94,2026-02-23T03:06:21Z,5730000,False,-83.0,241.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,25.5,Missed,,,,,,,,,,,,,,,,
588,PT05M36.00S,2026-02-23T03:06:16.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,90,94,2026-02-23T03:06:21Z,5740000,False,,,0,,N. Richards REBOUND (Off:5 Def:6),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,587.0,11.0,6.0,5.0,,,,,,,
589,PT05M31.00S,2026-02-23T03:06:23.4Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612741,90,94,2026-02-23T03:06:32Z,5750000,False,,,0,,L. Shamet shooting personal FOUL (5 PF) (Sexton 2 FT),"[1629013, 1629012]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2530.0,,,,,5.0,0.0,Sexton,1629012.0,,,,,,,,,,,
591,PT05M31.00S,2026-02-23T03:06:57.2Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612741,91,94,2026-02-23T03:06:57Z,5770000,False,,,0,,C. Sexton Free Throw 1 of 2 (7 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
