actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
257,PT06M55.00S,2025-11-05T01:48:20.2Z,2,REGULAR,foul,personal,['3freethrow'],1641763,,,1610612755,39,57,2025-11-05T01:51:40Z,2550000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Grimes 3 FT),"[1641763, 1629656]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,1627524.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
259,PT06M55.00S,2025-11-05T01:48:36.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,39,57,2025-11-05T01:48:36Z,2570000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M55.00S,2025-11-05T01:51:12.4Z,2,REGULAR,substitution,out,[],1641763,,,1610612755,39,57,2025-11-05T01:51:35Z,2580000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M55.00S,2025-11-05T01:51:12.4Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,39,57,2025-11-05T01:51:35Z,2590000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M55.00S,2025-11-05T01:51:12.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612755,39,57,2025-11-05T01:51:35Z,2600000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M55.00S,2025-11-05T01:51:12.4Z,2,REGULAR,substitution,in,[],1631133,,,1610612755,39,57,2025-11-05T01:51:35Z,2610000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M55.00S,2025-11-05T01:51:43.4Z,2,REGULAR,freethrow,1 of 3,[],1629656,,,1610612755,39,57,2025-11-05T01:51:43Z,2620000,False,,,0,,MISS Q. Grimes Free Throw 1 of 3,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
265,PT06M55.00S,2025-11-05T01:51:43.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,39,57,2025-11-05T01:51:43Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,264.0,,,,,,,,
266,PT06M55.00S,2025-11-05T01:51:58.9Z,2,REGULAR,freethrow,2 of 3,[],1629656,,,1610612755,39,58,2025-11-05T01:51:58Z,2640000,False,,,0,,Q. Grimes Free Throw 2 of 3 (7 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
267,PT06M55.00S,2025-11-05T01:52:11.7Z,2,REGULAR,freethrow,3 of 3,[],1629656,,,1610612755,39,59,2025-11-05T01:52:11Z,2650000,False,,,0,,Q. Grimes Free Throw 3 of 3 (8 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
268,PT06M33.00S,2025-11-05T01:52:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.61695137976347,50.245098039215684,1610612741,39,59,2025-11-05T01:52:49Z,2660000,False,-1.0,75.0,1,left,MISS N. Vučević 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.55,,,,,,,,,
269,PT06M33.00S,2025-11-05T01:52:35.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,39,59,2025-11-05T01:52:49Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,268.0,,,,,,,,
271,PT06M11.00S,2025-11-05T01:53:07.2Z,2,REGULAR,2pt,Jump Shot,[],1642845,93.9060446780552,77.45098039215686,1610612755,39,59,2025-11-05T01:53:12Z,2690000,False,137.0,5.0,1,right,MISS V. Edgecombe 13' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,13.74,,,,,,,,,
272,PT06M07.00S,2025-11-05T01:53:11.2Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612755,39,59,2025-11-05T01:53:12Z,2700000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,271.0,3.0,2.0,1.0,,,,,
273,PT06M00.00S,2025-11-05T01:53:16.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,88.83048620236531,55.25045955882353,1610612755,39,61,2025-11-05T01:53:45Z,2710000,False,26.0,52.0,1,right,T. Maxey driving floating Jump Shot (22 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,22.0,,,,5.87,,,,,,,,,
274,PT05M52.00S,2025-11-05T01:53:26.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,11.038107752956636,52.454810049019606,1610612741,41,61,2025-11-05T01:53:36Z,2720000,False,-12.0,51.0,1,left,M. Buzelis driving floating Jump Shot (2 PTS) (I. Okoro 3 AST),"[1641824, 1630171]",1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,5.28,,,,,I. Okoro,1630171.0,3.0,,
275,PT05M31.00S,2025-11-05T01:53:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,94.1688567674113,52.69607843137255,1610612755,41,63,2025-11-05T01:57:08Z,2730000,False,13.0,2.0,1,right,J. Walker driving Layup (2 PTS),[1631133],1610612755.0,PHI,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.37,,,,,,,,,
276,PT05M31.00S,2025-11-05T01:53:58.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630172,,,1610612755,41,63,2025-11-05T01:55:11Z,2740000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Walker 1 FT),"[1630172, 1631133]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
279,PT05M31.00S,2025-11-05T01:54:05.0Z,2,REGULAR,substitution,out,[],1630200,,,1610612755,41,63,2025-11-05T01:54:27Z,2760000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M31.00S,2025-11-05T01:54:05.0Z,2,REGULAR,substitution,out,[],1641737,,,1610612755,41,63,2025-11-05T01:54:27Z,2770000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M31.00S,2025-11-05T01:54:05.0Z,2,REGULAR,substitution,in,[],1630581,,,1610612755,41,63,2025-11-05T01:54:27Z,2780000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M31.00S,2025-11-05T01:54:05.0Z,2,REGULAR,substitution,in,[],203954,,,1610612755,41,63,2025-11-05T01:54:27Z,2790000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M31.00S,2025-11-05T01:54:32.3Z,2,REGULAR,freethrow,1 of 1,[],1631133,,,1610612755,41,63,2025-11-05T01:55:14Z,2800000,False,,,0,,MISS J. Walker Free Throw 1 of 1,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
285,PT05M28.00S,2025-11-05T01:54:35.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,41,63,2025-11-05T01:54:34Z,2810000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,
286,PT05M18.00S,2025-11-05T01:54:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630172,28.203022339027594,19.362745098039216,1610612741,41,63,2025-11-05T01:55:42Z,2820000,False,153.0,213.0,1,left,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.2,,,,,,,,,
287,PT05M18.00S,2025-11-05T01:54:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,41,63,2025-11-05T01:55:42Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,286.0,,,,,,,,
289,PT05M18.00S,2025-11-05T01:54:54.2Z,2,REGULAR,foul,personal,[],1631133,,,1610612741,41,63,2025-11-05T01:55:24Z,2850000,False,,,0,,J. Walker loose ball personal FOUL (1 PF),"[1631133, 202696]",1610612755.0,PHI,loose ball,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Vučević,202696.0,,,,,,,,,,,,,,,
291,PT05M16.00S,2025-11-05T01:55:11.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,28.07161629434954,43.38235294117647,1610612741,41,63,2025-11-05T02:16:44Z,2870000,False,33.0,211.0,1,left,MISS J. Giddey 21' Jump Shot,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,21.4,,,,,,,,,
292,PT05M14.00S,2025-11-05T01:55:13.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,41,63,2025-11-05T02:16:44Z,2880000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,291.0,2.0,1.0,1.0,,,,,
293,PT04M56.00S,2025-11-05T01:55:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.11760840998686,48.28431372549019,1610612755,41,63,2025-11-05T01:58:51Z,2890000,False,-9.0,12.0,1,right,MISS J. Walker cutting Layup - blocked,"[1631133, 1641824]",1610612755.0,PHI,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.49,,,,,,,,Buzelis,1641824.0
377,PT04M56.00S,2025-11-05T01:55:23.6Z,2,REGULAR,block,,[],1641824,,,1610612755,41,63,2025-11-05T02:09:31Z,2895000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT04M54.00S,2025-11-05T01:55:25.6Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612755,41,63,2025-11-05T01:58:51Z,2900000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,293.0,3.0,1.0,2.0,,,,,
295,PT04M53.00S,2025-11-05T01:55:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,93.11760840998686,46.32352941176471,1610612755,41,63,2025-11-05T01:59:24Z,2910000,False,-18.0,12.0,1,right,MISS J. Walker putback Layup,[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.21,,,,,,,,,
296,PT04M53.00S,2025-11-05T01:55:27.0Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,41,63,2025-11-05T01:55:33Z,2920000,False,,,0,,J. Embiid REBOUND (Off:2 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,295.0,3.0,1.0,2.0,,,,,
297,PT04M50.00S,2025-11-05T01:55:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,94.40999984741211,50.0,1610612755,41,65,2025-11-05T01:55:30Z,2930000,False,0.0,0.0,1,right,J. Embiid putback Layup (11 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,Made,11.0,,,,0.0,,,,,,,,,
298,PT04M33.00S,2025-11-05T01:55:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,11.777266754270697,4.411764705882353,1610612741,44,65,2025-11-05T02:00:10Z,2940000,False,228.0,58.0,1,left,I. Okoro 3PT pullup (8 PTS) (J. Giddey 5 AST),"[1630171, 1630581]",1610612741.0,CHI,pullup,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,,,,23.52,,,,,J. Giddey,1630581.0,5.0,,
300,PT04M20.00S,2025-11-05T01:55:59.7Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,44,65,2025-11-05T01:56:04Z,2960000,False,,,0,,T. Maxey bad pass TURNOVER (4 TO),"[1630178, 1630171]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,Okoro,1630171.0,,,,,,,,,,
301,PT04M20.00S,2025-11-05T01:55:59.7Z,2,REGULAR,steal,,[],1630171,,,1610612741,44,65,2025-11-05T01:56:01Z,2970000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
302,PT04M16.00S,2025-11-05T01:56:03.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630172,5.863994743758213,50.49019607843137,1610612741,46,65,2025-11-05T01:56:13Z,2980000,False,-2.0,3.0,1,left,P. Williams running DUNK (2 PTS),[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,0.36,,,,,,,,,
304,PT04M10.00S,2025-11-05T01:56:11.7Z,2,REGULAR,turnover,bad pass,[],1642845,,,1610612755,46,65,2025-11-05T01:58:28Z,3000000,False,,,0,,V. Edgecombe bad pass TURNOVER (2 TO),"[1642845, 1630171]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Okoro,1630171.0,,,,,,,,,,
305,PT04M10.00S,2025-11-05T01:56:11.7Z,2,REGULAR,steal,,[],1630171,,,1610612741,46,65,2025-11-05T01:56:14Z,3010000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
306,PT04M10.00S,2025-11-05T01:56:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630171,6.915243101182654,51.71568627450981,1610612741,48,65,2025-11-05T01:56:20Z,3020000,False,-9.0,13.0,1,left,I. Okoro Layup (10 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,1.52,,,,,,,,,
307,PT04M10.00S,2025-11-05T01:56:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,48,65,2025-11-05T01:56:25Z,3030000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M10.00S,2025-11-05T01:58:45.4Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,48,65,2025-11-05T01:58:57Z,3040000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M10.00S,2025-11-05T01:58:45.4Z,2,REGULAR,substitution,in,[],1642272,,,1610612755,48,65,2025-11-05T01:58:57Z,3050000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M48.00S,2025-11-05T01:59:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,93.51182654402102,38.48039215686275,1610612755,48,67,2025-11-05T02:01:35Z,3060000,False,-58.0,8.0,1,right,J. Embiid turnaround fadeaway bank Jump Shot (13 PTS),[203954],1610612755.0,PHI,turnaround fadeaway bank,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,5.82,,,,,,,,,
311,PT03M35.00S,2025-11-05T01:59:51.8Z,2,REGULAR,turnover,lost ball,[],1641824,,,1610612741,48,67,2025-11-05T02:01:17Z,3070000,False,,,0,,M. Buzelis lost ball TURNOVER (1 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,,
313,PT03M35.00S,2025-11-05T01:59:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612755,48,67,2025-11-05T02:00:23Z,3090000,False,,,0,,M. Buzelis loose ball personal FOUL (2 PF) (Embiid 2 FT),"[1641824, 203954]",1610612741.0,CHI,loose ball,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,202058.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
315,PT03M35.00S,2025-11-05T02:00:31.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,48,67,2025-11-05T02:00:31Z,3110000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
316,PT03M35.00S,2025-11-05T02:00:31.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,48,67,2025-11-05T02:00:31Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,
317,PT03M35.00S,2025-11-05T02:00:34.7Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,48,67,2025-11-05T02:00:39Z,3130000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M35.00S,2025-11-05T02:00:34.7Z,2,REGULAR,substitution,in,[],1630570,,,1610612755,48,67,2025-11-05T02:00:39Z,3140000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M35.00S,2025-11-05T02:02:00.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,48,68,2025-11-05T02:02:00Z,3160000,False,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
321,PT03M22.00S,2025-11-05T02:02:12.0Z,2,REGULAR,3pt,Jump Shot,[],202696,32.53942181340342,52.20588235294118,1610612741,48,68,2025-11-05T02:02:16Z,3170000,False,-11.0,253.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.36,,,,,,,,,
322,PT03M20.00S,2025-11-05T02:02:14.0Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,48,68,2025-11-05T02:02:16Z,3180000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,
323,PT03M10.00S,2025-11-05T02:02:24.0Z,2,REGULAR,2pt,Jump Shot,[],203954,79.31997371879106,73.77450980392157,1610612755,48,70,2025-11-05T02:04:03Z,3190000,False,119.0,142.0,1,right,J. Embiid 18' step back Jump Shot (16 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,Made,16.0,,,,18.51,,,,,,,,,
324,PT02M52.00S,2025-11-05T02:02:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.1268068331143235,47.549019607843135,1610612741,50,70,2025-11-05T02:02:45Z,3200000,False,12.0,5.0,1,left,J. Giddey driving Layup (15 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,1.33,,,,,,,,,
327,PT02M39.00S,2025-11-05T02:02:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,91.27792378449409,49.01960784313725,1610612755,50,70,2025-11-05T02:04:55Z,3230000,False,-5.0,29.0,1,right,MISS V. Edgecombe cutting Layup - blocked,"[1642845, 1630172]",1610612755.0,PHI,cutting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.99,,,,,,,,Williams,1630172.0
328,PT02M39.00S,2025-11-05T02:02:57.2Z,2,REGULAR,block,,[],1630172,,,1610612755,50,70,2025-11-05T02:03:01Z,3240000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT02M39.00S,2025-11-05T02:02:57.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,50,70,2025-11-05T02:03:03Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,327.0,,,,,,,,
331,PT02M39.00S,2025-11-05T02:03:03.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612755,50,70,2025-11-05T02:03:07Z,3270000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M39.00S,2025-11-05T02:03:03.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612755,50,70,2025-11-05T02:03:07Z,3280000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M31.00S,2025-11-05T02:03:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642272,64.60249671484888,30.14705882352941,1610612755,50,70,2025-11-05T02:03:41Z,3290000,False,-99.0,280.0,1,right,MISS J. McCain 29' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,29.73,,,,,,,,,
334,PT02M27.00S,2025-11-05T02:03:39.3Z,2,REGULAR,rebound,offensive,[],1642845,,,1610612755,50,70,2025-11-05T02:03:41Z,3300000,False,,,0,,V. Edgecombe REBOUND (Off:3 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,333.0,5.0,2.0,3.0,,,,,
335,PT02M19.00S,2025-11-05T02:03:47.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203954,92.46057818659659,85.5392156862745,1610612755,50,70,2025-11-05T02:08:18Z,3310000,False,178.0,18.0,1,right,MISS J. Embiid 17' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,17.87,,,,,,,,,
336,PT02M16.00S,2025-11-05T02:03:50.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,50,70,2025-11-05T02:03:51Z,3320000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,335.0,5.0,3.0,2.0,,,,,
337,PT02M11.00S,2025-11-05T02:03:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,26.49474375821288,12.5,1610612741,53,70,2025-11-05T02:04:02Z,3330000,False,188.0,197.0,1,left,K. Huerter 27' 3PT running (5 PTS) (J. Giddey 6 AST),"[1628989, 1630581]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,,,,27.17,,,,,J. Giddey,1630581.0,6.0,,
339,PT01M55.00S,2025-11-05T02:04:10.2Z,2,REGULAR,3pt,Jump Shot,[],203954,69.85873850197109,33.088235294117645,1610612755,53,70,2025-11-05T02:04:16Z,3350000,False,-85.0,231.0,1,right,MISS J. Embiid 24' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.58,,,,,,,,,
340,PT01M53.00S,2025-11-05T02:04:12.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,53,70,2025-11-05T02:04:16Z,3360000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,339.0,6.0,4.0,2.0,,,,,
341,PT01M39.00S,2025-11-05T02:04:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.300919842312746,54.10539215686274,1610612741,55,70,2025-11-05T02:04:38Z,3370000,False,-21.0,54.0,1,left,N. Vučević driving floating Jump Shot (8 PTS) (J. Giddey 7 AST),"[202696, 1630581]",1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,5.75,,,,,J. Giddey,1630581.0,7.0,,
343,PT01M25.00S,2025-11-05T02:04:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,94.03745072273325,58.57843137254902,1610612755,55,72,2025-11-05T02:09:11Z,3390000,False,43.0,4.0,1,right,V. Edgecombe driving floating bank Jump Shot (8 PTS),[1642845],1610612755.0,PHI,driving floating bank,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,4.3,,,,,,,,,
