actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
81,PT05M29.00S,2026-02-22T01:23:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641842,94.1688567674113,55.392156862745104,1610612765,21,19,2026-02-22T01:32:44Z,790000,False,27.0,2.0,1,right,R. Holland II cutting Layup (2 PTS) (A. Thompson 3 AST),"[1641842, 1641709]",1610612765.0,DET,cutting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.71,A. Thompson,1641709.0,3.0,,,,,
83,PT05M29.00S,2026-02-22T01:23:31.8Z,1,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612765,21,19,2026-02-22T01:24:03Z,810000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Holland II 1 FT),"[1630208, 1641842]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,,,,,,,
85,PT05M29.00S,2026-02-22T01:23:43.5Z,1,REGULAR,substitution,out,[],1641824,,,1610612765,21,19,2026-02-22T01:23:48Z,830000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M29.00S,2026-02-22T01:23:43.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,21,19,2026-02-22T01:23:48Z,840000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M29.00S,2026-02-22T01:23:43.5Z,1,REGULAR,substitution,in,[],1629014,,,1610612765,21,19,2026-02-22T01:23:48Z,850000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M29.00S,2026-02-22T01:23:43.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612765,21,19,2026-02-22T01:23:48Z,860000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M29.00S,2026-02-22T01:24:04.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1641842,,,1610612765,21,20,2026-02-22T01:24:04Z,870000,False,,,0,,R. Holland II Free Throw 1 of 1 (3 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
90,PT05M05.00S,2026-02-22T01:24:30.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,11.777266754270697,49.01960784313725,1610612741,21,20,2026-02-22T01:24:43Z,880000,False,5.0,58.0,1,left,MISS N. Richards driving Hook,[1630208],1610612741.0,CHI,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.84,,,,,,,,
91,PT05M04.00S,2026-02-22T01:24:31.1Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,21,20,2026-02-22T01:24:33Z,890000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,90.0,3.0,3.0,0.0,,,,,,,,,
92,PT04M50.00S,2026-02-22T01:24:44.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,94.1688567674113,51.225490196078425,1610612765,21,22,2026-02-22T01:33:35Z,900000,False,6.0,2.0,1,right,P. Reed DUNK (2 PTS) (C. LeVert 1 AST),"[1630194, 1627747]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,0.65,C. LeVert,1627747.0,1.0,,,,,
94,PT04M36.00S,2026-02-22T01:25:01.2Z,1,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612741,21,22,2026-02-22T01:25:10Z,920000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Richards 2 FT),"[1630194, 1630208]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
96,PT04M36.00S,2026-02-22T01:25:30.5Z,1,REGULAR,freethrow,1 of 2,[],1630208,,,1610612741,22,22,2026-02-22T01:25:30Z,940000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
97,PT04M36.00S,2026-02-22T01:25:32.3Z,1,REGULAR,substitution,out,[],1627824,,,1610612741,22,22,2026-02-22T01:25:36Z,950000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2026-02-22T01:25:32.3Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,22,22,2026-02-22T01:25:36Z,960000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M36.00S,2026-02-22T01:25:30.5Z,1,REGULAR,freethrow,2 of 2,[],1630208,,,1610612741,22,22,2026-02-22T01:25:55Z,970000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
100,PT04M34.00S,2026-02-22T01:25:32.5Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,22,22,2026-02-22T01:25:55Z,980000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,
101,PT04M18.00S,2026-02-22T01:26:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,72.09264126149803,20.833333333333336,1610612765,22,22,2026-02-22T01:34:02Z,990000,False,-146.0,210.0,1,right,MISS C. Cunningham 25' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.55,,,,,,,,
102,PT04M16.00S,2026-02-22T01:26:11.2Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612741,22,22,2026-02-22T01:26:13Z,1000000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,
103,PT04M08.00S,2026-02-22T01:26:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,10.200394218134035,50.73529411764706,1610612741,22,22,2026-02-22T01:35:02Z,1010000,False,-4.0,43.0,1,left,MISS N. Richards floating Shot - blocked,"[1630208, 1627747]",1610612741.0,CHI,floating,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.36,,,,,LeVert,1627747.0,,
104,PT04M08.00S,2026-02-22T01:26:19.1Z,1,REGULAR,block,,[],1627747,,,1610612741,22,22,2026-02-22T01:39:24Z,1020000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2026-02-22T01:26:22.1Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,22,22,2026-02-22T01:26:24Z,1030000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,103.0,3.0,1.0,2.0,,,,,,,,,
106,PT04M04.00S,2026-02-22T01:26:24.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,93.64323258869908,54.166666666666664,1610612765,22,24,2026-02-22T01:39:49Z,1040000,False,21.0,7.0,1,right,C. Cunningham running reverse Layup (8 PTS) (A. Thompson 4 AST),"[1630595, 1641709]",1610612765.0,DET,running reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,2.2,A. Thompson,1641709.0,4.0,,,,,
108,PT04M04.00S,2026-02-22T01:26:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,22,24,2026-02-22T01:26:31Z,1060000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M04.00S,2026-02-22T01:28:57.2Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,22,24,2026-02-22T01:29:15Z,1070000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M04.00S,2026-02-22T01:28:57.2Z,1,REGULAR,substitution,out,[],1630595,,,1610612741,22,24,2026-02-22T01:29:15Z,1080000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M04.00S,2026-02-22T01:28:57.2Z,1,REGULAR,substitution,in,[],1629012,,,1610612741,22,24,2026-02-22T01:29:15Z,1090000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M04.00S,2026-02-22T01:28:57.2Z,1,REGULAR,substitution,in,[],1642450,,,1610612741,22,24,2026-02-22T01:29:15Z,1100000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M48.00S,2026-02-22T01:29:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,19.530223390275953,60.049019607843135,1610612741,22,24,2026-02-22T01:40:20Z,1110000,False,-50.0,131.0,1,left,MISS A. Simons 14' pullup Shot - blocked,"[1629014, 1627747]",1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,14.04,,,,,LeVert,1627747.0,,
119,PT03M48.00S,2026-02-22T01:29:40.9Z,1,REGULAR,block,,[],1627747,,,1610612741,22,24,2026-02-22T01:29:44Z,1120000,False,,,0,,C. LeVert BLOCK (2 BLK),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT03M45.00S,2026-02-22T01:29:43.9Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,22,24,2026-02-22T01:29:45Z,1130000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,,
121,PT03M45.00S,2026-02-22T01:29:50.0Z,1,REGULAR,foul,offensive,[],1641842,,,1610612765,22,24,2026-02-22T01:30:01Z,1140000,False,,,0,,R. Holland II charge offensive FOUL (1 PF),"[1641842, 1630200]",1610612765.0,DET,charge,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
123,PT03M45.00S,2026-02-22T01:29:50.0Z,1,REGULAR,turnover,offensive foul,[],1641842,,,1610612765,22,24,2026-02-22T01:29:50Z,1160000,False,,,0,,R. Holland II offensive foul TURNOVER (1 TO),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,,,,,,1.0,,,,
124,PT03M30.00S,2026-02-22T01:30:17.6Z,1,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612741,22,24,2026-02-22T01:41:44Z,1170000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1630200],1610612741.0,CHI,bad pass,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,1628172.0,,,,,,,,,,,,,,,1.0,,,,
125,PT03M10.00S,2026-02-22T01:30:52.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630194,86.5473061760841,52.20588235294118,1610612765,22,24,2026-02-22T01:30:59Z,1180000,False,11.0,74.0,1,right,MISS P. Reed 7' turnaround fadeaway Shot,[1630194],1610612765.0,DET,turnaround fadeaway,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.48,,,,,,,,
126,PT03M07.00S,2026-02-22T01:30:55.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612741,22,24,2026-02-22T01:30:59Z,1190000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,
127,PT03M06.00S,2026-02-22T01:30:56.5Z,1,REGULAR,turnover,lost ball,[],1630208,,,1610612741,22,24,2026-02-22T01:31:01Z,1200000,False,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 1641709]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,,,Thompson,1641709.0
128,PT03M06.00S,2026-02-22T01:30:56.5Z,1,REGULAR,steal,,[],1641709,,,1610612765,22,24,2026-02-22T01:30:58Z,1210000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
129,PT03M04.00S,2026-02-22T01:31:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641842,94.30026281208936,50.245098039215684,1610612765,22,26,2026-02-22T01:31:05Z,1220000,False,1.0,1.0,1,right,R. Holland II DUNK (5 PTS) (A. Thompson 5 AST),"[1641842, 1641709]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,0.16,A. Thompson,1641709.0,5.0,,,,,
131,PT02M55.00S,2026-02-22T01:31:12.0Z,1,REGULAR,foul,personal,[],1641842,,,1610612741,22,26,2026-02-22T01:31:19Z,1240000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 1629012]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,200833.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,
133,PT02M55.00S,2026-02-22T01:31:17.4Z,1,REGULAR,substitution,out,[],1641709,,,1610612741,22,26,2026-02-22T01:31:20Z,1260000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M55.00S,2026-02-22T01:31:17.4Z,1,REGULAR,substitution,in,[],202699,,,1610612741,22,26,2026-02-22T01:31:20Z,1270000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M48.00S,2026-02-22T01:31:33.3Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612741,22,26,2026-02-22T01:31:37Z,1280000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1641842]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Holland II,1641842.0
136,PT02M48.00S,2026-02-22T01:31:33.3Z,1,REGULAR,steal,,[],1641842,,,1610612765,22,26,2026-02-22T01:31:34Z,1290000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
137,PT02M45.00S,2026-02-22T01:31:36.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630194,94.43166885676742,47.794117647058826,1610612765,22,28,2026-02-22T01:31:41Z,1300000,False,-11.0,0.0,1,right,P. Reed running Layup (4 PTS) (R. Holland II 1 AST),"[1630194, 1641842]",1610612765.0,DET,running,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,1.1,R. Holland II,1641842.0,1.0,,,,,
139,PT02M45.00S,2026-02-22T01:31:42.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,22,28,2026-02-22T01:31:42Z,1320000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M27.00S,2026-02-22T01:33:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,16.90210249671485,49.01960784313725,1610612741,22,28,2026-02-22T01:33:42Z,1330000,False,5.0,106.0,1,left,MISS C. Sexton 10' pullup Shot,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,10.65,,,,,,,,
141,PT02M23.00S,2026-02-22T01:33:41.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,22,28,2026-02-22T01:33:42Z,1340000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,
142,PT02M11.00S,2026-02-22T01:33:57.7Z,1,REGULAR,foul,personal,[],1630172,,,1610612765,22,28,2026-02-22T01:34:10Z,1350000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1642450]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Jenkins,1642450.0,,,,,,,,,,,,,,,
144,PT02M00.00S,2026-02-22T01:34:38.1Z,1,REGULAR,3pt,Jump Shot,[],1641842,91.80354796320631,97.30392156862744,1610612765,22,28,2026-02-22T01:34:47Z,1370000,False,237.0,25.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.78,,,,,,,,
145,PT01M57.00S,2026-02-22T01:34:41.1Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612741,22,28,2026-02-22T01:34:47Z,1380000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT01M43.00S,2026-02-22T01:34:58.5Z,1,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612741,22,28,2026-02-22T01:35:08Z,1390000,False,,,0,,A. Simons step out-of-bounds TURNOVER (1 TO),[1629014],1610612741.0,CHI,step,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,202041.0,,,,,,,,,,,,,,,1.0,,,,
147,PT01M26.00S,2026-02-22T01:35:22.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,87.99277266754271,73.77450980392157,1610612765,22,28,2026-02-22T01:35:26Z,1400000,False,119.0,60.0,1,right,MISS T. Harris 13' step back Shot,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,13.34,,,,,,,,
148,PT01M23.00S,2026-02-22T01:35:25.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,22,28,2026-02-22T01:35:26Z,1410000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,
149,PT01M19.00S,2026-02-22T01:35:29.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,30.962549277266753,69.36274509803921,1610612741,25,28,2026-02-22T01:45:19Z,1420000,False,-97.0,239.0,1,left,P. Williams 25' 3PT running pullup (3 PTS),[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,25.74,,,,,,,,
150,PT01M01.00S,2026-02-22T01:35:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.68528252299606,47.794117647058826,1610612765,25,28,2026-02-22T01:35:51Z,1430000,False,-11.0,120.0,1,right,MISS C. LeVert 12' pullup Shot,[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.02,,,,,,,,
151,PT00M58.90S,2026-02-22T01:35:49.0Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612741,25,28,2026-02-22T01:35:51Z,1440000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,
153,PT00M56.90S,2026-02-22T01:35:55.6Z,1,REGULAR,substitution,out,[],1630208,,,1610612741,25,28,2026-02-22T01:36:01Z,1460000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M56.90S,2026-02-22T01:35:55.6Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,25,28,2026-02-22T01:36:01Z,1470000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M49.30S,2026-02-22T01:36:25.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612741,25,28,2026-02-22T01:36:35Z,1480000,False,,,0,,R. Holland II personal FOUL (3 PF) (Smith 2 FT),"[1641842, 1630188]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,200833.0,3.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
157,PT00M49.30S,2026-02-22T01:36:46.8Z,1,REGULAR,freethrow,1 of 2,[],1630188,,,1610612741,26,28,2026-02-22T01:36:46Z,1500000,False,,,0,,J. Smith Free Throw 1 of 2 (4 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
158,PT00M49.30S,2026-02-22T01:36:54.4Z,1,REGULAR,substitution,out,[],1641842,,,1610612741,26,28,2026-02-22T01:37:01Z,1510000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M49.30S,2026-02-22T01:36:54.4Z,1,REGULAR,substitution,in,[],1630595,,,1610612741,26,28,2026-02-22T01:37:01Z,1520000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M49.30S,2026-02-22T01:37:15.0Z,1,REGULAR,freethrow,2 of 2,[],1630188,,,1610612741,27,28,2026-02-22T01:37:15Z,1530000,False,,,0,,J. Smith Free Throw 2 of 2 (5 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
161,PT00M36.30S,2026-02-22T01:37:31.2Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612765,27,28,2026-02-22T01:37:35Z,1540000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612765.0,DET,bad pass,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,200833.0,,,,,,,,,,,,,,,1.0,,,,
162,PT00M26.40S,2026-02-22T01:37:46.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,33.98488830486202,49.01960784313725,1610612741,30,28,2026-02-22T01:37:51Z,1550000,False,5.0,267.0,1,left,J. Smith 26' 3PT  (8 PTS) (T. Jones 1 AST),"[1630188, 1630200]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,,,,,26.7,T. Jones,1630200.0,1.0,,,,,
164,PT00M02.80S,2026-02-22T01:38:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,93.64323258869908,52.69607843137255,1610612765,30,28,2026-02-22T01:38:19Z,1570000,False,13.0,7.0,1,right,MISS D. Jenkins driving finger roll Layup - blocked,"[1642450, 1630188]",1610612765.0,DET,driving finger roll,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.53,,,,,Smith,1630188.0,,
165,PT00M02.80S,2026-02-22T01:38:13.8Z,1,REGULAR,block,,[],1630188,,,1610612765,30,28,2026-02-22T01:38:16Z,1580000,False,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M02.80S,2026-02-22T01:38:13.8Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612765,30,28,2026-02-22T01:50:03Z,1590000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,164.0,1.0,0.0,1.0,,,,,,,,,
253,PT00M01.80S,2026-02-22T01:38:16.2Z,1,REGULAR,turnover,lost ball,[],1630194,,,1610612765,30,28,2026-02-22T01:50:31Z,1595000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 1629012]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Sexton,1629012.0
254,PT00M01.80S,2026-02-22T01:38:16.2Z,1,REGULAR,steal,,[],1629012,,,1610612741,30,28,2026-02-22T01:50:31Z,1597500,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2026-02-22T01:38:18.7Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612741,30,28,2026-02-22T01:50:31Z,1600000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,57.35,,,,,,,,
168,PT00M00.00S,2026-02-22T01:38:21.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,30,28,2026-02-22T01:38:21Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,167.0,,,,,,,,,,,,
