actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
253,PT08M25.00S,2024-10-27T00:53:10.6Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,47,31,2024-10-27T00:53:18Z,2520000,False,,,0,,MISS J. Jackson Jr. away-from-play Free Throw 1 of 1,[1628991],1610612763.0,MEM,away-from-play,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT08M25.00S,2024-10-27T00:53:10.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,47,31,2024-10-27T00:53:18Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,
255,PT08M22.00S,2024-10-27T00:53:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641744,3.4986859395532193,2.941176470588235,1610612763,50,31,2024-10-27T00:53:30Z,2540000,False,235.0,-20.0,1,left,Z. Edey 3PT  (5 PTS) (J. Morant 3 AST),"[1641744, 1629630]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Right Corner 3,24+ Right,23.61,Made,5.0,,,,,,,J. Morant,1629630.0,3.0,,,,,,,,
257,PT08M08.00S,2024-10-27T00:53:39.0Z,2,REGULAR,3pt,Jump Shot,[],1641724,69.99014454664915,69.6078431372549,1610612753,50,31,2024-10-27T00:53:43Z,2560000,False,98.0,230.0,1,right,MISS J. Howard 24' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
258,PT08M05.00S,2024-10-27T00:53:42.0Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,50,31,2024-10-27T00:53:43Z,2570000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,257.0,3.0,2.0,1.0,,,,,,,,,,,,,
259,PT07M57.00S,2024-10-27T00:53:54.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612763,50,31,2024-10-27T00:54:11Z,2580000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1628976, 1628991]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,
261,PT07M57.00S,2024-10-27T00:54:30.2Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,50,31,2024-10-27T00:55:07Z,2600000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT07M57.00S,2024-10-27T00:54:30.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,50,31,2024-10-27T00:55:07Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,
383,PT07M57.00S,2024-10-27T00:54:30.5Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,50,31,2024-10-27T01:18:07Z,2635000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M57.00S,2024-10-27T00:54:30.5Z,2,REGULAR,substitution,out,[],1641724,,,1610612763,50,31,2024-10-27T01:18:07Z,2647500,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M57.00S,2024-10-27T00:54:30.5Z,2,REGULAR,substitution,in,[],1630590,,,1610612763,50,31,2024-10-27T01:18:07Z,2653750,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M57.00S,2024-10-27T00:54:30.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612763,50,31,2024-10-27T01:18:07Z,2656875,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M57.00S,2024-10-27T00:54:30.2Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,50,31,2024-10-27T00:55:07Z,2660000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT07M54.00S,2024-10-27T00:54:33.2Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,50,31,2024-10-27T00:58:10Z,2670000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,,,,,
270,PT07M54.00S,2024-10-27T00:54:30.8Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,50,31,2024-10-27T00:57:36Z,2674375,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1631222]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,LaRavia,1631222.0
271,PT07M54.00S,2024-10-27T00:54:30.8Z,2,REGULAR,steal,,[],1631222,,,1610612763,50,31,2024-10-27T00:55:29Z,2676562,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT07M38.00S,2024-10-27T00:55:28.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,11.777266754270697,42.40196078431372,1610612763,50,31,2024-10-27T00:55:36Z,2680000,False,38.0,58.0,1,left,MISS J. Jackson Jr. 6' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
272,PT07M36.00S,2024-10-27T00:55:31.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,31,2024-10-27T00:55:31Z,2690000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,269.0,2.0,1.0,1.0,,,,,,,,,,,,,
274,PT07M21.00S,2024-10-27T00:55:45.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,91.80354796320631,3.6764705882352944,1610612753,50,34,2024-10-27T00:55:50Z,2700000,False,-232.0,25.0,1,right,F. Wagner 3PT  (4 PTS) (A. Black 1 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.29,Made,4.0,,,,,,,A. Black,1641710.0,1.0,,,,,,,,
276,PT07M05.00S,2024-10-27T00:56:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628991,27.283180026281208,77.45098039215686,1610612763,50,34,2024-10-27T00:56:06Z,2720000,False,-137.0,204.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
277,PT07M02.00S,2024-10-27T00:56:04.1Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,50,34,2024-10-27T00:56:06Z,2730000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,
278,PT06M54.00S,2024-10-27T00:56:12.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,78.40013140604468,7.598039215686274,1610612753,50,34,2024-10-27T00:56:18Z,2740000,False,-212.0,151.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
279,PT06M50.00S,2024-10-27T00:56:16.0Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,50,34,2024-10-27T00:56:16Z,2750000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,278.0,7.0,4.0,3.0,,,,,,,,,,,,,
280,PT06M41.00S,2024-10-27T00:56:26.8Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612753,50,34,2024-10-27T00:59:34Z,2760000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[203935, 1628976]",1610612763.0,MEM,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,1.0,0.0,Carter Jr.,1628976.0,,,,
282,PT06M41.00S,2024-10-27T00:56:52.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,50,34,2024-10-27T00:56:52Z,2780000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,out,[],1631222,,,1610612753,50,34,2024-10-27T00:59:15Z,2790000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612753,50,34,2024-10-27T00:59:15Z,2800000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,out,[],203935,,,1610612753,50,34,2024-10-27T00:59:15Z,2810000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,in,[],1642377,,,1610612753,50,34,2024-10-27T00:59:15Z,2820000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,50,34,2024-10-27T00:59:15Z,2830000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M41.00S,2024-10-27T00:58:13.3Z,2,REGULAR,substitution,in,[],1630583,,,1610612753,50,34,2024-10-27T00:59:15Z,2840000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M41.00S,2024-10-27T00:59:38.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,50,35,2024-10-27T00:59:56Z,2850000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
290,PT06M41.00S,2024-10-27T00:59:38.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,50,35,2024-10-27T00:59:56Z,2860000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT06M38.00S,2024-10-27T00:59:41.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,50,35,2024-10-27T00:59:56Z,2870000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,,,,
292,PT06M21.00S,2024-10-27T01:00:14.6Z,2,REGULAR,turnover,lost ball,[],1630217,,,1610612763,50,35,2024-10-27T01:00:36Z,2880000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,,,,,,,,,,,
293,PT06M21.00S,2024-10-27T01:00:18.5Z,2,REGULAR,foul,personal,[],1630217,,,1610612753,50,35,2024-10-27T01:00:32Z,2890000,False,,,0,,D. Bane loose ball personal FOUL (1 PF),"[1630217, 1630591]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628480.0,,,,,1.0,0.0,Suggs,1630591.0,,,,
295,PT06M02.00S,2024-10-27T01:00:56.9Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,50,35,2024-10-27T01:01:01Z,2910000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1630590]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,,,Pippen Jr.,1630590.0
296,PT06M02.00S,2024-10-27T01:00:56.9Z,2,REGULAR,steal,,[],1630590,,,1610612763,50,35,2024-10-27T01:00:59Z,2920000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
297,PT05M55.00S,2024-10-27T01:01:04.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,27.94021024967148,77.69607843137256,1610612763,53,35,2024-10-27T01:01:08Z,2930000,False,-138.0,210.0,1,left,S. Pippen Jr. 25' 3PT  (5 PTS) (J. Wells 2 AST),"[1630590, 1642377]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,25.16,Made,5.0,,,,,,,J. Wells,1642377.0,2.0,,,,,,,,
299,PT05M30.00S,2024-10-27T01:01:31.0Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,53,35,2024-10-27T01:01:37Z,2950000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (3 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1148.0,3.0,,,,,,,,,,,
300,PT05M15.00S,2024-10-27T01:01:54.7Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,53,35,2024-10-27T01:01:58Z,2960000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1630591]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,,,,Suggs,1630591.0
301,PT05M15.00S,2024-10-27T01:01:54.7Z,2,REGULAR,steal,,[],1630591,,,1610612753,53,35,2024-10-27T01:01:56Z,2970000,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT05M08.00S,2024-10-27T01:02:03.7Z,2,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,53,35,2024-10-27T01:02:09Z,2980000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (2 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627541.0,2.0,,,,,,,,,,,
303,PT04M59.00S,2024-10-27T01:02:17.9Z,2,REGULAR,2pt,Hook,['fromturnover'],1641744,7.046649145860711,66.17647058823529,1610612763,53,35,2024-10-27T01:02:21Z,2990000,False,-81.0,14.0,1,left,MISS Z. Edey 8' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,8.21,Missed,,,,,,,,,,,,,,,,,,
304,PT04M57.00S,2024-10-27T01:02:19.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,35,2024-10-27T01:02:21Z,3000000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,
305,PT04M52.00S,2024-10-27T01:02:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.88370565045992,50.73529411764706,1610612753,53,37,2024-10-27T01:02:32Z,3010000,False,4.0,33.0,1,right,P. Banchero driving finger roll Layup (11 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.34,Made,11.0,,,,,,,,,,,,,,,,,
306,PT04M52.00S,2024-10-27T01:02:30.2Z,2,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612753,53,37,2024-10-27T01:02:49Z,3020000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Banchero 1 FT),"[1630217, 1631094]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,,2.0,0.0,Banchero,1631094.0,,,,
308,PT04M52.00S,2024-10-27T01:02:37.1Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,53,37,2024-10-27T01:02:43Z,3040000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M52.00S,2024-10-27T01:02:37.1Z,2,REGULAR,substitution,in,[],203484,,,1610612753,53,37,2024-10-27T01:02:43Z,3050000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M52.00S,2024-10-27T01:03:01.0Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,53,37,2024-10-27T01:03:02Z,3060000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT04M50.00S,2024-10-27T01:03:03.0Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,53,37,2024-10-27T01:03:02Z,3070000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,
312,PT04M40.00S,2024-10-27T01:03:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,7.178055190538765,48.529411764705884,1610612763,55,37,2024-10-27T01:03:15Z,3080000,False,7.0,15.0,1,left,S. Pippen Jr. cutting Layup (7 PTS) (S. Aldama 1 AST),"[1630590, 1630583]",1610612763.0,MEM,cutting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.67,Made,7.0,,,,,,,S. Aldama,1630583.0,1.0,,,,,,,,
314,PT04M22.00S,2024-10-27T01:03:29.4Z,2,REGULAR,3pt,Jump Shot,[],1630591,73.40670170827858,15.931372549019606,1610612753,55,37,2024-10-27T01:03:34Z,3100000,False,-170.0,197.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
315,PT04M20.00S,2024-10-27T01:03:31.4Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,55,37,2024-10-27T01:03:34Z,3110000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,
316,PT04M13.00S,2024-10-27T01:03:37.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,32.670827858081466,49.50980392156863,1610612763,55,37,2024-10-27T01:03:43Z,3120000,False,2.0,255.0,1,left,MISS S. Aldama 25' running pullup 3PT,[1630583],1610612763.0,MEM,running pullup,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
317,PT04M11.00S,2024-10-27T01:03:39.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,55,37,2024-10-27T01:03:43Z,3130000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,316.0,2.0,2.0,0.0,,,,,,,,,,,,,
318,PT04M00.00S,2024-10-27T01:04:01.5Z,2,REGULAR,foul,technical,['1freethrow'],1630583,,,1610612753,55,37,2024-10-27T01:04:11Z,3140000,False,,,0,,S. Aldama defensive-3-second technical FOUL (1 Tech),[1630583],1610612763.0,MEM,defensive-3-second,,,Aldama,S. Aldama,,,,,,,,,,,,,,1627541.0,,,,,0.0,1.0,,,,,,
319,PT04M00.00S,2024-10-27T01:04:17.5Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612753,55,38,2024-10-27T01:04:17Z,3150000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (3 PTS),[203484],1610612753.0,ORL,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
320,PT03M48.00S,2024-10-27T01:04:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.62089356110381,44.36274509803921,1610612753,55,40,2024-10-27T01:04:48Z,3160000,False,-28.0,36.0,1,right,F. Wagner driving finger roll Layup (6 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,6.0,,,,,,,,,,,,,,,,,
321,PT03M37.00S,2024-10-27T01:04:52.0Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,55,40,2024-10-27T01:04:55Z,3170000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (3 TO),"[1630590, 1630591]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,,,,Suggs,1630591.0
322,PT03M37.00S,2024-10-27T01:04:52.0Z,2,REGULAR,steal,,[],1630591,,,1610612753,55,40,2024-10-27T01:04:53Z,3180000,False,,,0,,J. Suggs STEAL (4 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT03M33.00S,2024-10-27T01:04:56.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,94.43166885676742,95.34313725490196,1610612753,55,40,2024-10-27T01:05:03Z,3190000,False,227.0,0.0,1,right,MISS K. Caldwell-Pope running 3PT,[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
324,PT03M31.00S,2024-10-27T01:04:59.2Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,55,40,2024-10-27T01:04:59Z,3200000,False,,,0,,P. Banchero REBOUND (Off:2 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,323.0,4.0,2.0,2.0,,,,,,,,,,,,,
325,PT03M31.00S,2024-10-27T01:05:02.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641744,,,1610612753,55,40,2024-10-27T01:05:12Z,3210000,False,,,0,,Z. Edey shooting personal FOUL (3 PF) (Banchero 2 FT),"[1641744, 1631094]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,3.0,0.0,Banchero,1631094.0,,,,
327,PT03M31.00S,2024-10-27T01:05:30.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631094,,,1610612753,55,40,2024-10-27T01:05:54Z,3230000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT03M31.00S,2024-10-27T01:05:30.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,55,40,2024-10-27T01:05:54Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,
329,PT03M31.00S,2024-10-27T01:05:31.3Z,2,REGULAR,substitution,out,[],1641744,,,1610612753,55,40,2024-10-27T01:05:36Z,3250000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M31.00S,2024-10-27T01:05:31.3Z,2,REGULAR,substitution,in,[],1629634,,,1610612753,55,40,2024-10-27T01:05:36Z,3260000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M31.00S,2024-10-27T01:05:30.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631094,,,1610612753,55,40,2024-10-27T01:05:54Z,3270000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT03M28.00S,2024-10-27T01:05:33.5Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,55,40,2024-10-27T01:05:54Z,3280000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,331.0,2.0,1.0,1.0,,,,,,,,,,,,,
333,PT03M24.00S,2024-10-27T01:05:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,7.30946123521682,44.85294117647059,1610612763,57,40,2024-10-27T01:06:10Z,3290000,False,26.0,16.0,1,left,D. Bane running Layup (4 PTS) (S. Pippen Jr. 6 AST),"[1630217, 1630590]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.04,Made,4.0,,,,,,,S. Pippen Jr.,1630590.0,6.0,,,,,,,,
