actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
255,PT05M46.00S,2025-03-02T01:59:57.0Z,2,REGULAR,3pt,Jump Shot,[],1629640,6.915243101182654,97.30392156862744,1610612759,42,56,2025-03-02T02:00:01Z,2530000,False,-237.0,13.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,23.68,Missed,,,,,,,,,,,,
256,PT05M42.00S,2025-03-02T02:00:01.0Z,2,REGULAR,rebound,offensive,[],101108,,,1610612759,42,56,2025-03-02T02:00:01Z,2540000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,,
257,PT05M34.00S,2025-03-02T02:00:08.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,12.959921156373195,95.09803921568627,1610612759,42,59,2025-03-02T02:00:11Z,2550000,False,-225.0,69.0,1,left,K. Johnson 3PT  (8 PTS) (S. Castle 3 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,23.59,Made,,,,,8.0,S. Castle,1642264.0,3.0,,,,
259,PT05M21.00S,2025-03-02T02:00:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,81.15965834428384,50.98039215686274,1610612763,44,59,2025-03-02T02:00:26Z,2570000,False,5.0,125.0,1,right,L. Kennard 12' pullup Jump Shot (4 PTS) (S. Aldama 3 AST),"[1628379, 1630583]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.47,Made,,,,,4.0,S. Aldama,1630583.0,3.0,,,,
260,PT05M06.00S,2025-03-02T02:00:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,11.514454664914586,49.26470588235294,1610612759,44,61,2025-03-02T02:00:39Z,2580000,False,4.0,56.0,1,left,S. Castle driving floating Jump Shot (9 PTS),[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.58,Made,,,,,9.0,,,,,,,
261,PT04M52.00S,2025-03-02T02:00:51.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.38042049934296,50.98039215686274,1610612763,46,61,2025-03-02T02:00:54Z,2590000,False,5.0,10.0,1,right,Z. Edey alley-oop DUNK (8 PTS) (S. Aldama 4 AST),"[1641744, 1630583]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,1.09,Made,,,,,8.0,S. Aldama,1630583.0,4.0,,,,
263,PT04M31.00S,2025-03-02T02:01:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202687,7.046649145860711,47.794117647058826,1610612759,46,63,2025-03-02T02:01:15Z,2610000,False,11.0,14.0,1,left,B. Biyombo cutting Layup (4 PTS) (C. Paul 4 AST),"[202687, 101108]",1610612759.0,SAS,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,1.76,Made,,,,,4.0,C. Paul,101108.0,4.0,,,,
265,PT04M08.00S,2025-03-02T02:01:34.5Z,2,REGULAR,3pt,Jump Shot,[],1642377,67.88764783180025,66.91176470588235,1610612763,46,63,2025-03-02T02:01:41Z,2630000,False,85.0,249.0,1,right,MISS J. Wells 26' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,26.34,Missed,,,,,,,,,,,,
266,PT04M04.00S,2025-03-02T02:01:38.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,46,63,2025-03-02T02:01:41Z,2640000,False,,,0,,C. Paul REBOUND (Off:1 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,,
267,PT03M59.00S,2025-03-02T02:01:43.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642264,6.258212877792378,49.754901960784316,1610612759,46,65,2025-03-02T02:02:31Z,2650000,False,1.0,6.0,1,left,S. Castle running DUNK (11 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,0.64,Made,,,,,11.0,,,,,,,
268,PT03M58.00S,2025-03-02T02:01:51.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,46,65,2025-03-02T02:01:51Z,2660000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,out,[],1641744,,,1610612763,46,65,2025-03-02T02:03:20Z,2670000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612763,46,65,2025-03-02T02:03:20Z,2680000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,out,[],1630577,,,1610612763,46,65,2025-03-02T02:03:20Z,2690000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,out,[],202687,,,1610612763,46,65,2025-03-02T02:03:20Z,2700000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,46,65,2025-03-02T02:03:20Z,2710000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,in,[],1631110,,,1610612763,46,65,2025-03-02T02:03:20Z,2720000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,in,[],1630170,,,1610612763,46,65,2025-03-02T02:03:20Z,2730000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M58.00S,2025-03-02T02:02:43.5Z,2,REGULAR,substitution,in,[],203084,,,1610612763,46,65,2025-03-02T02:03:20Z,2740000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M34.00S,2025-03-02T02:03:44.0Z,2,REGULAR,2pt,Jump Shot,[],1642377,90.3580814717477,20.098039215686274,1610612763,46,65,2025-03-02T02:05:38Z,2750000,False,-150.0,38.0,1,right,MISS J. Wells 15' fadeaway Shot,[1642377],1610612763.0,MEM,fadeaway,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,,,,,,,15.43,Missed,,,,,,,,,,,,
279,PT03M34.00S,2025-03-02T02:03:44.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,46,65,2025-03-02T02:04:21Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,278.0,,,,,,,,,,,
280,PT03M34.00S,2025-03-02T02:03:46.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,46,65,2025-03-02T02:04:07Z,2770000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left,204059.0,,,,,,,,,,,,,,,,,,,
281,PT03M13.00S,2025-03-02T02:04:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,5.863994743758213,46.568627450980394,1610612759,46,67,2025-03-02T02:04:27Z,2780000,False,17.0,3.0,1,left,H. Barnes driving reverse Layup (5 PTS) (C. Paul 5 AST),"[203084, 101108]",1610612759.0,SAS,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,1.74,Made,,,,,5.0,C. Paul,101108.0,5.0,,,,
282,PT02M57.00S,2025-03-02T02:04:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.46057818659659,53.67647058823529,1610612763,46,67,2025-03-02T02:04:42Z,2790000,False,18.0,18.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.6,Missed,,,,,,,,,,,,
283,PT02M57.00S,2025-03-02T02:04:40.1Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612763,46,67,2025-03-02T02:04:40Z,2800000,False,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,282.0,1.0,0.0,1.0,,,,,,,,
284,PT02M57.00S,2025-03-02T02:04:44.9Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612763,46,67,2025-03-02T02:05:04Z,2810000,False,,,0,,C. Paul shooting personal FOUL (2 PF) (Kennard 2 FT),"[101108, 1628379]",1610612759.0,SAS,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,204059.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
286,PT02M57.00S,2025-03-02T02:05:04.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628379,,,1610612763,47,67,2025-03-02T02:05:04Z,2830000,False,,,0,,L. Kennard Free Throw 1 of 2 (5 PTS),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
287,PT02M57.00S,2025-03-02T02:05:05.1Z,2,REGULAR,substitution,out,[],1642264,,,1610612763,47,67,2025-03-02T02:05:11Z,2840000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M57.00S,2025-03-02T02:05:05.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612763,47,67,2025-03-02T02:05:11Z,2850000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M57.00S,2025-03-02T02:05:22.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628379,,,1610612763,48,67,2025-03-02T02:05:22Z,2860000,False,,,0,,L. Kennard Free Throw 2 of 2 (6 PTS),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
290,PT02M42.00S,2025-03-02T02:05:40.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,29.517082785808146,27.205882352941174,1610612759,48,70,2025-03-02T02:05:43Z,2870000,False,114.0,225.0,1,left,D. Vassell 25' 3PT  (13 PTS) (C. Paul 6 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.22,Made,,,,,13.0,C. Paul,101108.0,6.0,,,,
292,PT02M30.00S,2025-03-02T02:05:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.83902759526939,45.83333333333333,1610612763,50,70,2025-03-02T02:05:56Z,2890000,False,-21.0,90.0,1,right,J. Jackson Jr. 9' turnaround Jump Shot (11 PTS) (L. Kennard 1 AST),"[1628991, 1628379]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.24,Made,,,,,11.0,L. Kennard,1628379.0,1.0,,,,
294,PT02M18.00S,2025-03-02T02:06:03.3Z,2,REGULAR,3pt,Jump Shot,[],203084,9.806176084099869,98.0392156862745,1610612759,50,70,2025-03-02T02:06:06Z,2910000,False,-240.0,40.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,24.35,Missed,,,,,,,,,,,,
295,PT02M15.00S,2025-03-02T02:06:06.3Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612763,50,70,2025-03-02T02:06:06Z,2920000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,,,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,
296,PT02M09.00S,2025-03-02T02:06:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,91.67214191852825,47.05882352941176,1610612763,52,70,2025-03-02T02:06:20Z,2930000,False,-15.0,26.0,1,right,L. Stevens driving finger roll Layup (4 PTS),[1630205],1610612763.0,MEM,driving finger roll,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,2.97,Made,,,,,4.0,,,,,,,
297,PT01M50.00S,2025-03-02T02:06:31.4Z,2,REGULAR,3pt,Jump Shot,[],101108,27.94021024967148,80.3921568627451,1610612759,52,70,2025-03-02T02:06:37Z,2940000,False,-152.0,210.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,25.93,Missed,,,,,,,,,,,,
298,PT01M45.00S,2025-03-02T02:06:36.4Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,52,70,2025-03-02T02:06:37Z,2950000,False,,,0,,L. Kennard REBOUND (Off:1 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,
299,PT01M37.00S,2025-03-02T02:06:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,92.46057818659659,43.13725490196079,1610612763,54,70,2025-03-02T02:06:50Z,2960000,False,-34.0,18.0,1,right,L. Kennard floating Jump Shot (8 PTS),[1628379],1610612763.0,MEM,floating,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,3.89,Made,,,,,8.0,,,,,,,
300,PT01M37.00S,2025-03-02T02:06:49.7Z,2,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612763,54,70,2025-03-02T02:06:59Z,2970000,False,,,0,,D. Vassell shooting personal FOUL (3 PF) (Kennard 1 FT),"[1630170, 1628379]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1627529.0,3.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
302,PT01M37.00S,2025-03-02T02:07:14.3Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612763,54,70,2025-03-02T02:07:14Z,2990000,False,,,0,,MISS L. Kennard Free Throw 1 of 1,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
303,PT01M35.00S,2025-03-02T02:07:16.3Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,54,70,2025-03-02T02:07:17Z,3000000,False,,,0,,J. Sochan REBOUND (Off:2 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,302.0,5.0,3.0,2.0,,,,,,,,
304,PT01M27.00S,2025-03-02T02:07:23.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,5.469776609724048,51.71568627450981,1610612759,54,72,2025-03-02T02:07:29Z,3010000,False,-9.0,-1.0,1,left,J. Sochan cutting DUNK (13 PTS) (D. Fox 4 AST),"[1631110, 1628368]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,0.87,Made,,,,,13.0,D. Fox,1628368.0,4.0,,,,
306,PT01M16.00S,2025-03-02T02:07:34.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,68.15045992115637,61.029411764705884,1610612763,54,72,2025-03-02T02:11:50Z,3030000,False,55.0,247.0,1,right,MISS L. Kennard 25' pullup 3PT,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,25.3,Missed,,,,,,,,,,,,
307,PT01M16.00S,2025-03-02T02:07:34.3Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,54,72,2025-03-02T02:08:58Z,3040000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,306.0,3.0,3.0,0.0,,,,,,,,
308,PT01M15.00S,2025-03-02T02:07:42.7Z,2,REGULAR,foul,technical,['1freethrow'],1628379,,,1610612759,54,72,2025-03-02T02:08:01Z,3050000,False,,,0,,L. Kennard technical FOUL (1 Tech),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,1627529.0,0.0,1.0,,,,,,,,,,,,,,,,,
309,PT01M15.00S,2025-03-02T02:08:03.4Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,54,72,2025-03-02T02:08:03Z,3060000,False,,,0,,MISS C. Paul technical Free Throw 1 of 1,[101108],1610612759.0,SAS,technical,,,Paul,C. Paul,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
310,PT01M15.00S,2025-03-02T02:08:03.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,54,72,2025-03-02T02:08:03Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,
311,PT01M05.00S,2025-03-02T02:08:32.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,27.151773981603156,80.63725490196079,1610612759,54,72,2025-03-02T02:08:36Z,3080000,False,-153.0,203.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,25.41,Missed,,,,,,,,,,,,
312,PT01M01.00S,2025-03-02T02:08:35.5Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,54,72,2025-03-02T02:08:35Z,3090000,False,,,0,,J. Sochan REBOUND (Off:3 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,311.0,6.0,3.0,3.0,,,,,,,,
313,PT00M55.10S,2025-03-02T02:08:42.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,23.340998685939553,12.990196078431374,1610612759,54,75,2025-03-02T02:08:45Z,3100000,False,185.0,167.0,1,left,C. Paul 24' 3PT  (6 PTS) (D. Fox 5 AST),"[101108, 1628368]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,24.92,Made,,,,,6.0,D. Fox,1628368.0,5.0,,,,
315,PT00M44.60S,2025-03-02T02:08:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.85479632063075,53.92156862745098,1610612763,56,75,2025-03-02T02:09:01Z,3120000,False,20.0,15.0,1,right,L. Kennard driving finger roll Layup (10 PTS) (J. Jackson Jr. 2 AST),"[1628379, 1628991]",1610612763.0,MEM,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,2.45,Made,,,,,10.0,J. Jackson Jr.,1628991.0,2.0,,,,
317,PT00M33.00S,2025-03-02T02:09:09.4Z,2,REGULAR,2pt,Jump Shot,[],1628368,21.76412614980289,68.38235294117648,1610612759,56,77,2025-03-02T02:09:21Z,3140000,False,-92.0,152.0,1,left,D. Fox 17' pullup Jump Shot (7 PTS) (C. Paul 7 AST),"[1628368, 101108]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,17.77,Made,,,,,7.0,C. Paul,101108.0,7.0,,,,
319,PT00M22.40S,2025-03-02T02:09:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628991,69.99014454664915,26.47058823529412,1610612763,56,77,2025-03-02T02:09:29Z,3160000,False,-118.0,230.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.8,Missed,,,,,,,,,,,,
320,PT00M19.60S,2025-03-02T02:09:28.3Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612763,56,77,2025-03-02T02:09:28Z,3170000,False,,,0,,L. Kennard REBOUND (Off:2 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,319.0,3.0,1.0,2.0,,,,,,,,
321,PT00M19.60S,2025-03-02T02:09:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628379,94.40999984741211,50.0,1610612763,58,77,2025-03-02T02:09:28Z,3180000,False,0.0,0.0,1,right,L. Kennard tip Layup (12 PTS),[1628379],1610612763.0,MEM,tip,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,12.0,,,,,,,
322,PT00M04.30S,2025-03-02T02:09:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.440867279894875,51.9607843137255,1610612759,58,77,2025-03-02T02:09:49Z,3190000,False,-10.0,17.0,1,left,MISS D. Fox driving finger roll Layup,[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Missed,,,,,,,,,,,,
323,PT00M02.70S,2025-03-02T02:09:45.7Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,58,77,2025-03-02T02:09:45Z,3200000,False,,,0,,L. Kennard REBOUND (Off:2 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,322.0,4.0,2.0,2.0,,,,,,,,
324,PT00M00.00S,2025-03-02T02:09:54.5Z,2,REGULAR,period,end,[],0,,,1610612763,58,77,2025-03-02T02:09:54Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-03-02T02:09:57.6Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,58,77,2025-03-02T02:24:59Z,3220000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-03-02T02:09:57.6Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612763,58,77,2025-03-02T02:24:59Z,3230000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-03-02T02:09:57.6Z,3,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,58,77,2025-03-02T02:24:59Z,3240000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-03-02T02:09:57.6Z,3,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,58,77,2025-03-02T02:24:59Z,3250000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-03-02T02:25:05.9Z,3,REGULAR,period,start,[],0,,,1610612763,58,77,2025-03-02T02:25:05Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M43.00S,2025-03-02T02:25:22.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,9.411957950065702,56.127450980392155,1610612763,60,77,2025-03-02T02:25:25Z,3270000,False,-31.0,36.0,1,left,J. Jackson Jr. turnaround Hook (13 PTS) (S. Pippen Jr. 4 AST),"[1628991, 1630590]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.72,Made,,,,,13.0,S. Pippen Jr.,1630590.0,4.0,,,,
333,PT11M25.00S,2025-03-02T02:25:40.8Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612759,60,77,2025-03-02T02:25:44Z,3290000,False,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1628991]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,1.0,,,,,,,,,,,Jackson Jr.,1628991.0,,
334,PT11M25.00S,2025-03-02T02:25:40.8Z,3,REGULAR,steal,,[],1628991,,,1610612763,60,77,2025-03-02T02:25:42Z,3300000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
335,PT11M25.00S,2025-03-02T02:25:49.1Z,3,REGULAR,foul,personal,[],1628368,,,1610612763,60,77,2025-03-02T02:26:16Z,3310000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1630590]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,204059.0,2.0,0.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,
337,PT11M14.00S,2025-03-02T02:26:11.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628991,9.017739816031538,70.58823529411765,1610612763,62,77,2025-03-02T02:28:17Z,3330000,False,-103.0,32.0,1,left,J. Jackson Jr. 10' driving floating bank Jump Shot (15 PTS) (S. Pippen Jr. 5 AST),"[1628991, 1630590]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,10.79,Made,,,,,15.0,S. Pippen Jr.,1630590.0,5.0,,,,
