actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
459,PT05M48.00S,2024-10-31T01:45:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630553,31.35676741130092,60.049019607843135,1610612751,76,81,2024-10-31T01:45:56Z,4580000,False,-50.0,242.0,1,left,MISS K. Johnson 24' 3PT,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Center,24.74,Missed,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M44.00S,2024-10-31T01:45:54.3Z,3,REGULAR,rebound,offensive,[],1630553,,,1610612751,76,81,2024-10-31T01:45:56Z,4590000,False,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Center,,,459.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
461,PT05M42.00S,2024-10-31T01:45:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612751,76,81,2024-10-31T01:46:09Z,4600000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630583, 1629661]",1610612763.0,MEM,1626302.0,Aldama,S. Aldama,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Johnson,1629661.0,,,,,,,,
463,PT05M42.00S,2024-10-31T01:46:30.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629661,,,1610612751,76,82,2024-10-31T01:46:30Z,4620000,False,,,0,,C. Johnson Free Throw 1 of 2 (13 PTS),[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,,,,Made,,,,,13.0,,,,,,,,,,,,,,,,,,
464,PT05M42.00S,2024-10-31T01:46:32.4Z,3,REGULAR,substitution,out,[],1629723,,,1610612751,76,82,2024-10-31T01:46:34Z,4630000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M42.00S,2024-10-31T01:46:32.4Z,3,REGULAR,substitution,in,[],1642377,,,1610612751,76,82,2024-10-31T01:46:34Z,4640000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M42.00S,2024-10-31T01:46:50.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629661,,,1610612751,76,83,2024-10-31T01:46:50Z,4650000,False,,,0,,C. Johnson Free Throw 2 of 2 (14 PTS),[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,,,,Made,,,,,14.0,,,,,,,,,,,,,,,,,,
467,PT05M17.00S,2024-10-31T01:47:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,91.40932982917214,45.83333333333333,1610612763,78,83,2024-10-31T01:47:24Z,4660000,False,-21.0,28.0,1,right,B. Clarke driving reverse Layup (11 PTS) (J. Wells 2 AST),"[1629634, 1642377]",1610612763.0,MEM,,Clarke,B. Clarke,driving reverse,Restricted Area,0-8 Center,3.51,Made,,,,,11.0,J. Wells,1642377.0,2.0,,,,,,,,,,,,,,,
469,PT05M02.00S,2024-10-31T01:47:31.5Z,3,REGULAR,3pt,Jump Shot,[],1629661,26.757555847568987,78.67647058823529,1610612751,78,83,2024-10-31T01:47:35Z,4680000,False,-143.0,199.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M00.00S,2024-10-31T01:47:33.5Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,78,83,2024-10-31T01:47:35Z,4690000,False,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,Above the Break 3,24+ Left Center,,,469.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
471,PT04M56.00S,2024-10-31T01:47:38.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,68.67608409986859,72.79411764705883,1610612763,81,83,2024-10-31T01:47:45Z,4700000,False,114.0,242.0,1,right,J. Morant 26' 3PT running pullup (11 PTS),[1629630],1610612763.0,MEM,,Morant,J. Morant,running pullup,Above the Break 3,24+ Right Center,26.74,Made,,,,,11.0,,,,,,,,,,,,,,,,,,
473,PT04M27.00S,2024-10-31T01:48:26.0Z,3,REGULAR,3pt,Jump Shot,[],203471,31.750985545335087,60.78431372549019,1610612751,81,83,2024-10-31T01:48:32Z,4720000,False,-54.0,246.0,1,left,MISS D. Schröder 25' pullup 3PT,[203471],1610612751.0,BKN,,Schröder,D. Schröder,pullup,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M24.00S,2024-10-31T01:48:29.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,81,83,2024-10-31T01:48:32Z,4730000,False,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,Morant,J. Morant,,Above the Break 3,24+ Center,,,473.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
475,PT04M08.00S,2024-10-31T01:48:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.80354796320631,55.88235294117647,1610612763,81,83,2024-10-31T01:48:49Z,4740000,False,29.0,25.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,,Morant,J. Morant,driving finger roll,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M07.00S,2024-10-31T01:48:47.1Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,81,83,2024-10-31T01:48:47Z,4750000,False,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,Morant,J. Morant,,Restricted Area,0-8 Center,,,475.0,7.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
477,PT04M05.00S,2024-10-31T01:48:48.5Z,3,REGULAR,foul,offensive,[],1642377,,,1610612763,81,83,2024-10-31T01:49:10Z,4760000,False,,,0,,J. Wells offensive FOUL (1 PF),"[1642377, 203471]",1610612763.0,MEM,101283.0,Wells,J. Wells,,Left Corner 3,24+ Left,,,,,,,,,,,,,,1.0,0.0,Schröder,203471.0,,,,,,,,
479,PT04M05.00S,2024-10-31T01:48:48.5Z,3,REGULAR,turnover,offensive foul,[],1642377,,,1610612763,81,83,2024-10-31T01:48:48Z,4780000,False,,,0,,J. Wells offensive foul TURNOVER (2 TO),[1642377],1610612763.0,MEM,101283.0,Wells,J. Wells,,Left Corner 3,24+ Left,,,,,,,,,,,2.0,,,,,,,,,,,,,,
480,PT04M05.00S,2024-10-31T01:49:10.6Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,81,83,2024-10-31T01:49:20Z,4790000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M05.00S,2024-10-31T01:49:10.6Z,3,REGULAR,substitution,out,[],203471,,,1610612751,81,83,2024-10-31T01:49:20Z,4800000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M05.00S,2024-10-31T01:49:10.6Z,3,REGULAR,substitution,in,[],1627732,,,1610612751,81,83,2024-10-31T01:49:20Z,4810000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M05.00S,2024-10-31T01:49:10.6Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,81,83,2024-10-31T01:49:20Z,4820000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M52.00S,2024-10-31T01:49:32.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,24.655059132720105,83.82352941176471,1610612751,81,83,2024-10-31T01:49:38Z,4830000,False,-169.0,179.0,1,left,MISS C. Thomas 24' pullup 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M49.00S,2024-10-31T01:49:35.7Z,3,REGULAR,rebound,offensive,[],1627732,,,1610612751,81,83,2024-10-31T01:49:35Z,4840000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,Above the Break 3,24+ Left Center,,,484.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
486,PT03M42.00S,2024-10-31T01:49:42.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627732,5.075558475689881,63.725490196078425,1610612751,81,83,2024-10-31T01:49:49Z,4850000,False,-69.0,-5.0,1,left,MISS B. Simmons 6' floating Shot,[1627732],1610612751.0,BKN,,Simmons,B. Simmons,floating,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M37.00S,2024-10-31T01:49:47.9Z,3,REGULAR,rebound,offensive,[],1627732,,,1610612751,81,83,2024-10-31T01:49:49Z,4860000,False,,,0,,B. Simmons REBOUND (Off:2 Def:3),[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,In The Paint (Non-RA),0-8 Center,,,486.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
488,PT03M36.00S,2024-10-31T01:49:48.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630592,27.283180026281208,20.34313725490196,1610612751,81,83,2024-10-31T01:49:53Z,4870000,False,148.0,204.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M32.00S,2024-10-31T01:49:52.5Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,81,83,2024-10-31T01:49:53Z,4880000,False,,,0,,J. Morant REBOUND (Off:2 Def:6),[1629630],1610612763.0,MEM,,Morant,J. Morant,,Above the Break 3,24+ Right Center,,,488.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,
490,PT03M22.00S,2024-10-31T01:50:05.2Z,3,REGULAR,foul,personal,[],1641730,,,1610612763,81,83,2024-10-31T01:50:24Z,4890000,False,,,0,,N. Clowney personal FOUL (4 PF),"[1641730, 1629630]",1610612751.0,BKN,202035.0,Clowney,N. Clowney,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,4.0,0.0,Morant,1629630.0,,,,,,,,
492,PT03M22.00S,2024-10-31T01:50:17.2Z,3,REGULAR,substitution,out,[],1629634,,,1610612763,81,83,2024-10-31T01:50:24Z,4910000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M22.00S,2024-10-31T01:50:17.2Z,3,REGULAR,substitution,out,[],1630553,,,1610612763,81,83,2024-10-31T01:50:24Z,4920000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M22.00S,2024-10-31T01:50:17.2Z,3,REGULAR,substitution,in,[],1641744,,,1610612763,81,83,2024-10-31T01:50:24Z,4930000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M22.00S,2024-10-31T01:50:17.2Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,81,83,2024-10-31T01:50:24Z,4940000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M12.00S,2024-10-31T01:50:55.1Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,81,83,2024-10-31T01:51:14Z,4950000,False,,,0,,J. Morant traveling TURNOVER (5 TO),[1629630],1610612763.0,MEM,202035.0,Morant,J. Morant,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,,,,,,,,,,,,,,
497,PT02M54.00S,2024-10-31T01:51:23.1Z,3,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612751,81,83,2024-10-31T01:51:34Z,4960000,False,,,0,,Z. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630533],1610612751.0,BKN,202035.0,Williams,Z. Williams,lost ball,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,,,,,,,,,,,,,,
498,PT02M54.00S,2024-10-31T01:51:28.8Z,3,REGULAR,substitution,out,[],1631222,,,1610612763,81,83,2024-10-31T01:51:42Z,4970000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M54.00S,2024-10-31T01:51:28.8Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,81,83,2024-10-31T01:51:42Z,4980000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M54.00S,2024-10-31T01:51:28.8Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,81,83,2024-10-31T01:51:42Z,4990000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M54.00S,2024-10-31T01:51:28.8Z,3,REGULAR,substitution,in,[],1630590,,,1610612763,81,83,2024-10-31T01:51:42Z,5000000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M39.00S,2024-10-31T01:51:57.6Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641730,,,1610612763,81,83,2024-10-31T01:55:30Z,5010000,False,,,0,,N. Clowney flagrant-type-1 personal FOUL (5 PF) (Jackson Jr. 3 FT),"[1641730, 1628991]",1610612751.0,BKN,101283.0,Clowney,N. Clowney,flagrant-type-1,Above the Break 3,24+ Center,,,,,,,,,,,,,,5.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
506,PT02M39.00S,2024-10-31T01:55:28.3Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1628991,,,1610612763,81,83,2024-10-31T01:56:01Z,5050000,False,,,0,,MISS J. Jackson Jr. flagrant Free Throw 1 of 3,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,flagrant,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M39.00S,2024-10-31T01:55:28.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,81,83,2024-10-31T01:56:01Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,506.0,,,,,,,,,,,,,,,,,,,,,,
508,PT02M39.00S,2024-10-31T01:55:28.3Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1628991,,,1610612763,82,83,2024-10-31T01:56:01Z,5070000,False,,,0,,J. Jackson Jr. flagrant Free Throw 2 of 3 (23 PTS),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,flagrant,,,,Made,,,,,23.0,,,,,,,,,,,,,,,,,,
509,PT02M39.00S,2024-10-31T01:55:28.3Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1628991,,,1610612763,83,83,2024-10-31T01:56:01Z,5080000,False,,,0,,J. Jackson Jr. flagrant Free Throw 3 of 3 (24 PTS),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,flagrant,,,,Made,,,,,24.0,,,,,,,,,,,,,,,,,,
515,PT02M39.00S,2024-10-31T01:55:52.0Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,83,83,2024-10-31T01:57:01Z,5085000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M39.00S,2024-10-31T01:55:52.0Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,83,83,2024-10-31T01:57:01Z,5087500,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M39.00S,2024-10-31T01:55:52.0Z,3,REGULAR,substitution,in,[],1627827,,,1610612751,83,83,2024-10-31T01:57:01Z,5088750,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M39.00S,2024-10-31T01:55:52.0Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,83,83,2024-10-31T01:57:01Z,5089375,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M31.00S,2024-10-31T01:56:15.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,69.46452036793693,75.73529411764706,1610612763,83,83,2024-10-31T01:56:21Z,5090000,False,129.0,235.0,1,right,MISS J. Wells 26' 3PT,[1642377],1610612763.0,MEM,,Wells,J. Wells,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M28.00S,2024-10-31T01:56:18.8Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,83,83,2024-10-31T01:56:26Z,5100000,False,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Right Center,,,510.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
512,PT02M12.00S,2024-10-31T01:56:36.7Z,3,REGULAR,foul,offensive,['inpenalty'],1630592,,,1610612751,83,83,2024-10-31T01:59:16Z,5110000,False,,,0,,J. Wilson charge offensive FOUL (1 PF),"[1630592, 1630583]",1610612751.0,BKN,1626302.0,Wilson,J. Wilson,charge,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Aldama,1630583.0,,,,,,,,
514,PT02M12.00S,2024-10-31T01:56:36.7Z,3,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,83,83,2024-10-31T01:56:36Z,5130000,False,,,0,,J. Wilson offensive foul TURNOVER (2 TO),[1630592],1610612751.0,BKN,1626302.0,Wilson,J. Wilson,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,,,,,,,,,,,,,,
519,PT01M59.00S,2024-10-31T01:57:06.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,91.14651773981603,4.901960784313726,1610612763,83,83,2024-10-31T01:57:11Z,5140000,False,-225.0,31.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M55.00S,2024-10-31T01:57:10.1Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,83,83,2024-10-31T01:57:11Z,5150000,False,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Left Corner 3,24+ Left,,,519.0,7.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
521,PT01M43.00S,2024-10-31T01:57:22.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,10.33180026281209,44.36274509803921,1610612751,83,85,2024-10-31T01:57:28Z,5160000,False,28.0,45.0,1,left,B. Simmons fadeaway Jump Shot (8 PTS),[1627732],1610612751.0,BKN,,Simmons,B. Simmons,fadeaway,In The Paint (Non-RA),0-8 Center,5.28,Made,,,,,8.0,,,,,,,,,,,,,,,,,,
522,PT01M34.00S,2024-10-31T01:57:30.6Z,3,REGULAR,turnover,lost ball,[],1628991,,,1610612763,83,85,2024-10-31T01:57:34Z,5170000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 1630553]",1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Johnson,1630553.0,,,,,,,,,,,,
523,PT01M34.00S,2024-10-31T01:57:30.6Z,3,REGULAR,steal,,[],1630553,,,1610612751,83,85,2024-10-31T01:57:32Z,5180000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M31.00S,2024-10-31T01:57:33.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,6.521024967148489,53.67647058823529,1610612751,83,87,2024-10-31T02:05:32Z,5190000,False,-18.0,9.0,1,left,Z. Williams running finger roll Layup (12 PTS) (K. Johnson 1 AST),"[1630533, 1630553]",1610612751.0,BKN,,Williams,Z. Williams,running finger roll,Restricted Area,0-8 Center,2.04,Made,,,,,12.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,,,,
527,PT01M26.00S,2024-10-31T01:58:21.3Z,3,REGULAR,foul,technical,[],1630590,,,1610612763,83,87,2024-10-31T01:58:29Z,5220000,False,,,0,,S. Pippen Jr. double technical FOUL (1 Tech),[1630590],1610612763.0,MEM,101283.0,Pippen Jr.,S. Pippen Jr.,double,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
528,PT01M26.00S,2024-10-31T01:58:21.3Z,3,REGULAR,foul,technical,['inpenalty'],1630553,,,1610612763,83,87,2024-10-31T01:58:25Z,5230000,False,,,0,,K. Johnson double technical FOUL (1 Tech),[1630553],1610612751.0,BKN,101283.0,Johnson,K. Johnson,double,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
529,PT01M21.00S,2024-10-31T01:58:54.3Z,3,REGULAR,3pt,Jump Shot,[],1642377,93.24901445466492,3.6764705882352944,1610612763,83,87,2024-10-31T01:58:58Z,5240000,False,-232.0,11.0,1,right,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,Wells,J. Wells,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M16.00S,2024-10-31T01:58:58.3Z,3,REGULAR,rebound,offensive,[],1641744,,,1610612763,83,87,2024-10-31T01:58:58Z,5250000,False,,,0,,Z. Edey REBOUND (Off:2 Def:0),[1641744],1610612763.0,MEM,,Edey,Z. Edey,,Left Corner 3,24+ Left,,,529.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
531,PT01M15.00S,2024-10-31T01:59:00.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642377,93.9060446780552,46.32352941176471,1610612763,85,87,2024-10-31T01:59:03Z,5260000,False,-18.0,5.0,1,right,J. Wells DUNK (3 PTS) (Z. Edey 1 AST),"[1642377, 1641744]",1610612763.0,MEM,,Wells,J. Wells,,Restricted Area,0-8 Center,1.9,Made,,,,,3.0,Z. Edey,1641744.0,1.0,,,,,,,,,,,,,,,
534,PT00M54.30S,2024-10-31T01:59:20.3Z,3,REGULAR,foul,personal,['3freethrow'],1628991,,,1610612751,85,87,2024-10-31T02:01:28Z,5290000,False,,,0,,J. Jackson Jr. flagrant-type-1 personal FOUL (3 PF) (Williams 3 FT),"[1628991, 1630533]",1610612763.0,MEM,202035.0,Jackson Jr.,J. Jackson Jr.,flagrant-type-1,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,0.0,Williams,1630533.0,,,,,,,,
537,PT00M54.30S,2024-10-31T02:01:39.4Z,3,REGULAR,substitution,out,[],1642377,,,1610612751,85,87,2024-10-31T02:01:54Z,5320000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M54.30S,2024-10-31T02:01:39.4Z,3,REGULAR,substitution,out,[],1641744,,,1610612751,85,87,2024-10-31T02:01:54Z,5330000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M54.30S,2024-10-31T02:01:39.4Z,3,REGULAR,substitution,in,[],1630643,,,1610612751,85,87,2024-10-31T02:01:54Z,5340000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M54.30S,2024-10-31T02:01:39.4Z,3,REGULAR,substitution,in,[],1629723,,,1610612751,85,87,2024-10-31T02:01:54Z,5350000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M54.30S,2024-10-31T02:02:10.8Z,3,REGULAR,freethrow,1 of 3,[],1630533,,,1610612751,85,88,2024-10-31T02:02:52Z,5360000,False,,,0,,Z. Williams flagrant Free Throw 1 of 3 (13 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,flagrant,,,,Made,,,,,13.0,,,,,,,,,,,,,,,,,,
542,PT00M54.30S,2024-10-31T02:02:10.8Z,3,REGULAR,freethrow,2 of 3,[],1630533,,,1610612751,85,89,2024-10-31T02:02:52Z,5370000,False,,,0,,Z. Williams flagrant Free Throw 2 of 3 (14 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,flagrant,,,,Made,,,,,14.0,,,,,,,,,,,,,,,,,,
543,PT00M54.30S,2024-10-31T02:02:10.8Z,3,REGULAR,freethrow,3 of 3,[],1630533,,,1610612751,85,90,2024-10-31T02:02:52Z,5380000,False,,,0,,Z. Williams flagrant Free Throw 3 of 3 (15 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,flagrant,,,,Made,,,,,15.0,,,,,,,,,,,,,,,,,,
544,PT00M54.30S,2024-10-31T02:02:45.4Z,3,REGULAR,substitution,out,[],1630590,,,1610612763,85,90,2024-10-31T02:02:49Z,5390000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M54.30S,2024-10-31T02:02:45.4Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,85,90,2024-10-31T02:02:49Z,5400000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
