actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
375,PT00M26.40S,2024-12-14T02:10:45.1Z,2,REGULAR,block,,[],1630217,,,1610612751,67,56,2024-12-14T02:10:47Z,3650000,False,,,0,,D. Bane BLOCK (2 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
376,PT00M26.40S,2024-12-14T02:10:45.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,67,56,2024-12-14T02:10:55Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,374.0,,,,,,,,,,,,,,,,,
378,PT00M11.10S,2024-12-14T02:11:19.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,73.80091984231275,10.784313725490197,1610612751,67,56,2024-12-14T02:11:24Z,3680000,False,-196.0,194.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,,,,,,,,,,,,,,,,,
379,PT00M08.00S,2024-12-14T02:11:22.4Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,67,56,2024-12-14T02:11:22Z,3690000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,
380,PT00M00.60S,2024-12-14T02:11:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.478975032851512,61.76470588235294,1610612763,69,56,2024-12-14T02:11:37Z,3700000,False,-59.0,121.0,1,left,J. Morant 13' step back Jump Shot (18 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,13.47,Made,,,,,,,,,,18.0,,,,,,,,
382,PT00M00.00S,2024-12-14T02:11:45.6Z,2,REGULAR,period,end,[],0,,,1610612751,69,56,2024-12-14T02:11:45Z,3720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612751,69,56,2024-12-14T02:28:17Z,3730000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,69,56,2024-12-14T02:28:17Z,3740000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612751,69,56,2024-12-14T02:28:17Z,3750000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,in,['startperiod'],1642377,,,1610612751,69,56,2024-12-14T02:28:17Z,3760000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,in,['startperiod'],1629634,,,1610612751,69,56,2024-12-14T02:28:17Z,3770000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2024-12-14T02:27:17.9Z,3,REGULAR,substitution,in,['startperiod'],1630553,,,1610612751,69,56,2024-12-14T02:28:17Z,3780000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2024-12-14T02:28:38.1Z,3,REGULAR,period,start,[],0,,,1610612751,69,56,2024-12-14T02:28:38Z,3790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT11M37.00S,2024-12-14T02:29:00.9Z,3,REGULAR,3pt,Jump Shot,[],1630553,5.995400788436268,3.9215686274509802,1610612751,69,59,2024-12-14T02:29:06Z,3800000,False,230.0,4.0,1,left,K. Johnson 3PT  (9 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,,,,,,9.0,,,,,,,,
393,PT11M21.00S,2024-12-14T02:29:16.1Z,3,REGULAR,3pt,Jump Shot,[],1629630,69.59592641261499,17.647058823529413,1610612763,72,59,2024-12-14T02:29:21Z,3810000,False,-162.0,233.0,1,right,J. Morant 28' 3PT  (21 PTS) (J. Wells 2 AST),"[1629630, 1642377]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,28.39,Made,,,,,,,,,,21.0,J. Wells,1642377.0,2.0,,,,,
395,PT11M04.00S,2024-12-14T02:29:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,18.084756898817346,36.27450980392157,1610612751,72,61,2024-12-14T02:29:40Z,3830000,False,69.0,117.0,1,left,D. Schröder 13' fadeaway Jump Shot (9 PTS),[203471],1610612751.0,BKN,fadeaway,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,,,,,,9.0,,,,,,,,
396,PT10M53.00S,2024-12-14T02:29:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.19776609724047,46.07843137254902,1610612763,74,61,2024-12-14T02:29:51Z,3840000,False,-20.0,21.0,1,right,B. Clarke Layup (6 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,6.0,J. Morant,1629630.0,6.0,,,,,
398,PT10M32.00S,2024-12-14T02:30:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.5722733245729295,49.01960784313725,1610612751,74,63,2024-12-14T02:30:13Z,3860000,False,5.0,19.0,1,left,N. Claxton driving finger roll Layup (6 PTS) (D. Schröder 5 AST),"[1629651, 203471]",1610612751.0,BKN,driving finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,6.0,D. Schröder,203471.0,5.0,,,,,
400,PT10M19.00S,2024-12-14T02:30:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.80354796320631,45.83333333333333,1610612763,74,63,2024-12-14T02:30:36Z,3880000,False,-21.0,25.0,1,right,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 1629651]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
401,PT10M19.00S,2024-12-14T02:30:18.2Z,3,REGULAR,block,,[],1629651,,,1610612763,74,63,2024-12-14T02:30:19Z,3890000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT10M19.00S,2024-12-14T02:30:18.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,74,63,2024-12-14T02:30:36Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,400.0,,,,,,,,,,,,,,,,,
404,PT10M14.00S,2024-12-14T02:30:46.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,94.43166885676742,21.568627450980394,1610612763,74,63,2024-12-14T02:30:50Z,3920000,False,-142.0,0.0,1,right,MISS D. Bane 14' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,14.22,Missed,,,,,,,,,,,,,,,,,,
405,PT10M12.00S,2024-12-14T02:30:48.2Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,74,63,2024-12-14T02:30:50Z,3930000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,404.0,2.0,2.0,0.0,,,,,,,,,,,,,,
406,PT10M01.00S,2024-12-14T02:31:00.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,8.360709592641262,44.11764705882353,1610612751,74,63,2024-12-14T02:31:03Z,3940000,False,29.0,26.0,1,left,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
407,PT09M58.00S,2024-12-14T02:31:03.1Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,74,63,2024-12-14T02:31:03Z,3950000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,406.0,5.0,3.0,2.0,,,,,,,,,,,,,,
408,PT09M58.00S,2024-12-14T02:31:02.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,74,63,2024-12-14T02:31:05Z,3960000,False,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
409,PT09M58.00S,2024-12-14T02:31:02.8Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,74,63,2024-12-14T02:31:05Z,3970000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,408.0,6.0,4.0,2.0,,,,,,,,,,,,,,
410,PT09M52.00S,2024-12-14T02:31:09.1Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,74,63,2024-12-14T02:31:14Z,3980000,False,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1627827]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Finney-Smith,1627827.0,,,,,,,,,
411,PT09M52.00S,2024-12-14T02:31:09.1Z,3,REGULAR,steal,,[],1627827,,,1610612751,74,63,2024-12-14T02:31:11Z,3990000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
412,PT09M48.00S,2024-12-14T02:31:13.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,28.33442838370565,20.588235294117645,1610612751,74,66,2024-12-14T02:31:21Z,4000000,False,147.0,214.0,1,left,C. Johnson 25' 3PT running (9 PTS) (D. Schröder 6 AST),"[1629661, 203471]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,,,,9.0,D. Schröder,203471.0,6.0,,,,,
415,PT09M28.00S,2024-12-14T02:31:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.67214191852825,46.32352941176471,1610612763,74,66,2024-12-14T02:31:56Z,4030000,False,-18.0,26.0,1,right,MISS D. Bane finger roll Layup,[1630217],1610612763.0,MEM,finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
416,PT09M25.00S,2024-12-14T02:31:52.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,74,66,2024-12-14T02:31:56Z,4040000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,415.0,6.0,4.0,2.0,,,,,,,,,,,,,,
417,PT09M11.00S,2024-12-14T02:32:07.1Z,3,REGULAR,3pt,Jump Shot,[],1627827,7.178055190538765,95.83333333333334,1610612751,74,69,2024-12-14T02:32:12Z,4050000,False,-229.0,15.0,1,left,D. Finney-Smith 3PT  (13 PTS) (D. Schröder 7 AST),"[1627827, 203471]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.97,Made,,,,,,,,,,13.0,D. Schröder,203471.0,7.0,,,,,
419,PT09M09.00S,2024-12-14T02:32:12.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,74,69,2024-12-14T02:32:12Z,4070000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT09M03.00S,2024-12-14T02:35:13.6Z,3,REGULAR,turnover,lost ball,[],1642377,,,1610612763,74,69,2024-12-14T02:40:09Z,4080000,False,,,0,,J. Wells lost ball TURNOVER (1 TO),"[1642377, 203471]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Schröder,203471.0,,,,,,,,,
421,PT09M03.00S,2024-12-14T02:35:13.6Z,3,REGULAR,steal,,[],203471,,,1610612751,74,69,2024-12-14T02:37:38Z,4090000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT08M52.00S,2024-12-14T02:35:24.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,31.488173455978973,66.17647058823529,1610612751,74,72,2024-12-14T02:35:27Z,4100000,False,-81.0,243.0,1,left,D. Schröder 25' 3PT  (12 PTS) (D. Finney-Smith 1 AST),"[203471, 1627827]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,,12.0,D. Finney-Smith,1627827.0,1.0,,,,,
424,PT08M32.00S,2024-12-14T02:35:44.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1628991,84.31340341655716,48.03921568627451,1610612763,76,72,2024-12-14T02:35:56Z,4120000,False,-10.0,95.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (11 PTS) (D. Bane 3 AST),"[1628991, 1630217]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,,,,,,,,,,11.0,D. Bane,1630217.0,3.0,,,,,
425,PT08M32.00S,2024-12-14T02:35:50.5Z,3,REGULAR,violation,defensive goaltending,[],1629651,,,1610612763,76,72,2024-12-14T02:36:51Z,4130000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,
426,PT08M07.00S,2024-12-14T02:36:26.4Z,3,REGULAR,3pt,Jump Shot,[],203471,31.750985545335087,62.745098039215684,1610612751,76,72,2024-12-14T02:36:33Z,4140000,False,-64.0,246.0,1,left,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
427,PT08M06.00S,2024-12-14T02:36:30.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,76,72,2024-12-14T02:36:30Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,426.0,,,,,,,,,,,,,,,,,
428,PT08M06.00S,2024-12-14T02:36:31.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,76,72,2024-12-14T02:36:37Z,4160000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,200834.0,,,,
429,PT08M03.00S,2024-12-14T02:36:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,92.9862023653088,50.49019607843137,1610612763,78,72,2024-12-14T02:36:45Z,4170000,False,2.0,13.0,1,right,J. Jackson Jr. alley-oop Layup (13 PTS) (J. Morant 7 AST),"[1628991, 1629630]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,13.0,J. Morant,1629630.0,7.0,,,,,
431,PT07M51.00S,2024-12-14T02:36:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,8.754927726675426,53.18627450980392,1610612751,78,72,2024-12-14T02:36:55Z,4190000,False,-16.0,30.0,1,left,MISS N. Claxton driving floating Shot,[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
432,PT07M48.00S,2024-12-14T02:36:54.4Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,78,72,2024-12-14T02:36:55Z,4200000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,431.0,4.0,3.0,1.0,,,,,,,,,,,,,,
433,PT07M46.00S,2024-12-14T02:36:56.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,68.15045992115637,36.27450980392157,1610612763,81,72,2024-12-14T02:37:03Z,4210000,False,-69.0,247.0,1,right,J. Morant 25' 3PT running pullup (24 PTS),[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,,,,,,24.0,,,,,,,,
434,PT07M44.00S,2024-12-14T02:37:03.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,81,72,2024-12-14T02:37:03Z,4220000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M44.00S,2024-12-14T02:37:14.1Z,3,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612751,81,72,2024-12-14T02:40:00Z,4230000,False,,,0,,N. Claxton technical FOUL (1 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,202056.0,1.0,1.0,,
436,PT07M44.00S,2024-12-14T02:40:08.3Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612751,82,72,2024-12-14T02:40:08Z,4240000,False,,,0,,D. Bane technical Free Throw 1 of 1 (13 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
437,PT07M29.00S,2024-12-14T02:40:36.3Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612751,82,72,2024-12-14T02:40:44Z,4250000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612751.0,BKN,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,,200834.0,,,,
438,PT07M20.00S,2024-12-14T02:40:54.0Z,3,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612763,82,72,2024-12-14T02:41:22Z,4260000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1630553, 1628991]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Jackson Jr.,1628991.0
440,PT07M20.00S,2024-12-14T02:41:24.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,82,72,2024-12-14T02:41:24Z,4280000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
441,PT07M20.00S,2024-12-14T02:41:24.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,82,72,2024-12-14T02:41:24Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,
442,PT07M20.00S,2024-12-14T02:41:41.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,83,72,2024-12-14T02:41:41Z,4300000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
443,PT07M17.00S,2024-12-14T02:41:56.7Z,3,REGULAR,foul,technical,['1freethrow'],203759,,,1610612751,83,72,2024-12-14T02:42:10Z,4310000,False,,,0,,TEAM foul technical,[203759],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,202056.0,,,,
444,PT07M17.00S,2024-12-14T02:42:10.8Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612751,84,72,2024-12-14T02:42:10Z,4320000,False,,,0,,D. Bane technical Free Throw 1 of 1 (14 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
446,PT07M06.00S,2024-12-14T02:42:43.6Z,3,REGULAR,foul,personal,[],1629634,,,1610612751,84,72,2024-12-14T02:42:50Z,4330000,False,,,0,,B. Clarke personal FOUL (3 PF),"[1629634, 1629651]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Claxton,1629651.0
448,PT07M00.00S,2024-12-14T02:43:08.1Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612751,84,72,2024-12-14T02:43:13Z,4350000,False,,,0,,D. Schröder bad pass TURNOVER (3 TO),"[203471, 1642377]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,Wells,1642377.0,,,,,,,,,
449,PT07M00.00S,2024-12-14T02:43:08.1Z,3,REGULAR,steal,,[],1642377,,,1610612763,84,72,2024-12-14T02:43:09Z,4360000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT06M48.00S,2024-12-14T02:43:20.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,63.15703022339028,53.18627450980392,1610612763,87,72,2024-12-14T02:43:25Z,4370000,False,16.0,294.0,1,right,J. Wells 29' 3PT  (8 PTS) (J. Jackson Jr. 2 AST),"[1642377, 1628991]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,29.42,Made,,,,,,,,,,8.0,J. Jackson Jr.,1628991.0,2.0,,,,,
452,PT06M34.00S,2024-12-14T02:43:36.0Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612751,87,72,2024-12-14T02:43:40Z,4390000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (4 TO),[203471],1610612751.0,BKN,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,4.0,,,,,,,200834.0,,,,
453,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,87,72,2024-12-14T02:44:05Z,4400000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,out,[],1629634,,,1610612763,87,72,2024-12-14T02:44:05Z,4410000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,out,[],203471,,,1610612763,87,72,2024-12-14T02:44:05Z,4420000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,87,72,2024-12-14T02:44:05Z,4430000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,in,[],1630643,,,1610612763,87,72,2024-12-14T02:44:05Z,4440000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M34.00S,2024-12-14T02:43:39.1Z,3,REGULAR,substitution,in,[],1627732,,,1610612763,87,72,2024-12-14T02:44:05Z,4450000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT06M25.00S,2024-12-14T02:44:07.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629630,82.34231274638634,13.725490196078432,1610612763,87,72,2024-12-14T02:58:59Z,4460000,False,-181.0,113.0,1,right,MISS J. Morant 21' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left,21.4,Missed,,,,,,,,,,,,,,,,,,
460,PT06M23.00S,2024-12-14T02:44:09.7Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,87,72,2024-12-14T02:59:12Z,4470000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,,,459.0,2.0,2.0,0.0,,,,,,,,,,,,,,
461,PT06M09.00S,2024-12-14T02:44:23.8Z,3,REGULAR,3pt,Jump Shot,[],1627827,32.670827858081466,34.31372549019608,1610612751,87,75,2024-12-14T02:44:28Z,4480000,False,78.0,255.0,1,left,D. Finney-Smith 26' 3PT  (16 PTS) (K. Johnson 1 AST),"[1627827, 1630553]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.64,Made,,,,,,,,,,16.0,K. Johnson,1630553.0,1.0,,,,,
