actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
265,PT06M20.00S,2022-11-08T03:45:45.7Z,2,REGULAR,3pt,Jump Shot,[],201939,65.25952693823915,30.637254901960787,1610612744,40,48,2022-11-08T03:45:51Z,2620000,-97.0,274.0,1,right,S. Curry 29' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,15.0,29.07,,,,,,,,
266,PT06M03.00S,2022-11-08T03:46:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,9.280551905387648,60.049019607843135,1610612758,40,48,2022-11-08T03:46:10Z,2630000,-50.0,35.0,1,left,MISS D. Mitchell 6' driving Layup - blocked,"[1630558, 202691]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,6.1,,,,,,,Thompson,202691.0
267,PT06M03.00S,2022-11-08T03:46:04.1Z,2,REGULAR,block,,[],202691,,,1610612758,40,48,2022-11-08T03:46:06Z,2640000,,,0,,K. Thompson BLOCK (2 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT06M03.00S,2022-11-08T03:46:04.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,40,48,2022-11-08T03:46:10Z,2650000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,266.0,,,,,,,,,,
270,PT05M47.00S,2022-11-08T03:46:27.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203110,91.01511169513797,60.29411764705882,1610612744,40,48,2022-11-08T03:46:32Z,2670000,51.0,32.0,1,right,MISS D. Green 6' driving Hook,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,6.06,,,,,,,,
271,PT05M45.00S,2022-11-08T03:46:29.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,40,48,2022-11-08T03:46:32Z,2680000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,270.0,,,,,,7.0,5.0,2.0,,
272,PT05M38.00S,2022-11-08T03:46:37.4Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,40,48,2022-11-08T03:47:45Z,2690000,,,0,,D. Sabonis bad pass TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,,,,,
274,PT05M38.00S,2022-11-08T03:46:46.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612744,40,48,2022-11-08T03:46:57Z,2710000,,,0,,T. Davis loose ball personal FOUL (1 PF) (Curry 2 FT),"[1629056, 201939]",1610612758.0,SAC,loose ball,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,
276,PT05M38.00S,2022-11-08T03:47:12.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,41,48,2022-11-08T03:47:12Z,2730000,,,0,,S. Curry Free Throw 1 of 2 (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,Made,,16.0,,,,,,,,,
277,PT05M38.00S,2022-11-08T03:47:14.8Z,2,REGULAR,substitution,out,[],1629056,,,1610612744,41,48,2022-11-08T03:47:20Z,2740000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M38.00S,2022-11-08T03:47:14.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612744,41,48,2022-11-08T03:47:20Z,2750000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M38.00S,2022-11-08T03:47:14.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612744,41,48,2022-11-08T03:47:20Z,2760000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M38.00S,2022-11-08T03:47:14.8Z,2,REGULAR,substitution,in,[],1628370,,,1610612744,41,48,2022-11-08T03:47:20Z,2770000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M38.00S,2022-11-08T03:47:35.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,42,48,2022-11-08T03:47:35Z,2780000,,,0,,S. Curry Free Throw 2 of 2 (17 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,Made,,17.0,,,,,,,,,
282,PT05M19.00S,2022-11-08T03:48:01.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612758,42,48,2022-11-08T03:48:06Z,2790000,,,0,,K. Thompson personal FOUL (2 PF) (Monk 2 FT),"[202691, 1628370]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,2003.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,
284,PT05M19.00S,2022-11-08T03:48:23.5Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,42,49,2022-11-08T03:48:23Z,2810000,,,0,,M. Monk Free Throw 1 of 2 (12 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,12.0,,,,,,,,,
285,PT05M19.00S,2022-11-08T03:48:38.2Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,42,50,2022-11-08T03:48:38Z,2820000,,,0,,M. Monk Free Throw 2 of 2 (13 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,13.0,,,,,,,,,
286,PT05M06.00S,2022-11-08T03:48:52.8Z,2,REGULAR,3pt,Jump Shot,[],201939,73.40670170827858,12.745098039215685,1610612744,45,50,2022-11-08T03:49:26Z,2830000,-186.0,197.0,1,right,S. Curry 27' 3PT step back (20 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,20.0,27.15,,,,,,,,
288,PT04M46.00S,2022-11-08T03:49:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.835085413929041,54.90196078431373,1610612758,45,52,2022-11-08T03:49:47Z,2850000,-25.0,21.0,1,left,M. Monk driving Layup (15 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,15.0,3.23,,,,,,,,
289,PT04M46.00S,2022-11-08T03:49:42.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630541,,,1610612758,45,52,2022-11-08T03:49:53Z,2860000,,,0,,M. Moody shooting personal FOUL (1 PF) (Monk 1 FT),"[1630541, 1628370]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,1627541.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,,,
291,PT04M46.00S,2022-11-08T03:50:11.6Z,2,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,45,53,2022-11-08T03:50:11Z,2880000,,,0,,M. Monk Free Throw 1 of 1 (16 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,16.0,,,,,,,,,
292,PT04M36.00S,2022-11-08T03:50:22.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,94.1688567674113,46.568627450980394,1610612744,47,53,2022-11-08T03:50:36Z,2890000,-17.0,2.0,1,right,M. Moody cutting DUNK (2 PTS) (D. Green 4 AST),"[1630541, 203110]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,2.0,1.74,D. Green,203110.0,4.0,,,,,
294,PT04M19.00S,2022-11-08T03:50:39.4Z,2,REGULAR,3pt,Jump Shot,[],1628370,7.5722733245729295,4.411764705882353,1610612758,47,53,2022-11-08T03:50:44Z,2910000,228.0,19.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,22.87,,,,,,,,
295,PT04M16.00S,2022-11-08T03:50:42.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,47,53,2022-11-08T03:50:44Z,2920000,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,294.0,,,,,,5.0,5.0,0.0,,
296,PT04M11.00S,2022-11-08T03:50:48.4Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201939,77.87450722733246,24.754901960784316,1610612744,47,53,2022-11-08T03:51:19Z,2930000,-126.0,155.0,1,right,MISS S. Curry 20' running pullup Shot,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,,20.03,,,,,,,,
297,PT04M08.00S,2022-11-08T03:50:51.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,53,2022-11-08T03:51:04Z,2940000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,296.0,,,,,,8.0,6.0,2.0,,
298,PT03M57.00S,2022-11-08T03:51:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.5722733245729295,57.59803921568627,1610612758,47,55,2022-11-08T03:51:08Z,2950000,-38.0,19.0,1,left,D. Sabonis Layup (10 PTS) (D. Fox 4 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,10.0,4.24,D. Fox,1628368.0,4.0,,,,,
300,PT03M39.00S,2022-11-08T03:51:19.8Z,2,REGULAR,2pt,Jump Shot,[],202691,89.83245729303549,71.32352941176471,1610612744,49,55,2022-11-08T03:51:25Z,2970000,107.0,43.0,1,right,K. Thompson 11' turnaround fadeaway Jump Shot (8 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,,8.0,11.5,S. Curry,201939.0,4.0,,,,,
303,PT03M26.00S,2022-11-08T03:51:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,16.113666228646515,49.50980392156863,1610612758,49,57,2022-11-08T03:51:43Z,3000000,2.0,99.0,1,left,D. Sabonis 9' floating Jump Shot (12 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,floating,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,,12.0,9.9,M. Monk,1628370.0,2.0,,,,,
305,PT03M14.00S,2022-11-08T03:51:50.9Z,2,REGULAR,turnover,traveling,[],203110,,,1610612744,49,57,2022-11-08T03:51:57Z,3020000,,,0,,D. Green traveling TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,3.0,,,1627526.0,,,,,,,,,,,,,,,,
306,PT03M03.00S,2022-11-08T03:52:11.4Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,49,57,2022-11-08T03:52:15Z,3030000,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 203952]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,2.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,
307,PT03M03.00S,2022-11-08T03:52:11.4Z,2,REGULAR,steal,,[],203952,,,1610612744,49,57,2022-11-08T03:52:12Z,3040000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
308,PT02M59.00S,2022-11-08T03:52:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,91.27792378449409,47.549019607843135,1610612744,51,57,2022-11-08T03:52:21Z,3050000,-12.0,29.0,1,right,A. Wiggins running finger roll Layup (6 PTS),[203952],1610612744.0,GSW,running finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,6.0,3.2,,,,,,,,
309,PT02M33.00S,2022-11-08T03:52:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628370,26.231931668856767,14.215686274509803,1610612758,51,57,2022-11-08T03:52:46Z,3060000,179.0,194.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,26.4,,,,,,,,
310,PT02M30.00S,2022-11-08T03:52:44.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,51,57,2022-11-08T03:52:46Z,3070000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,309.0,,,,,,4.0,4.0,0.0,,
311,PT02M26.00S,2022-11-08T03:52:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,93.51182654402102,60.29411764705882,1610612744,53,57,2022-11-08T03:53:45Z,3080000,51.0,8.0,1,right,A. Wiggins running Layup (8 PTS) (S. Curry 5 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,8.0,5.22,S. Curry,201939.0,5.0,,,,,
313,PT02M26.00S,2022-11-08T03:52:55.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,53,57,2022-11-08T03:52:55Z,3100000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M26.00S,2022-11-08T03:53:52.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612758,53,57,2022-11-08T03:54:43Z,3110000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M26.00S,2022-11-08T03:53:52.5Z,2,REGULAR,substitution,in,[],1629673,,,1610612758,53,57,2022-11-08T03:54:43Z,3120000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M15.00S,2022-11-08T03:54:59.0Z,2,REGULAR,foul,offensive,['inpenalty'],1627734,,,1610612758,53,57,2022-11-08T03:55:04Z,3130000,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 203110]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,
318,PT02M15.00S,2022-11-08T03:54:59.0Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,53,57,2022-11-08T03:54:59Z,3150000,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,1627526.0,,,,,,,,,,,,,,,,
319,PT02M05.00S,2022-11-08T03:55:23.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,71.82982917214193,82.35294117647058,1610612744,53,57,2022-11-08T03:55:28Z,3160000,162.0,212.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,26.69,,,,,,,,
320,PT02M01.00S,2022-11-08T03:55:27.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,53,57,2022-11-08T03:55:28Z,3170000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,319.0,,,,,,1.0,1.0,0.0,,
321,PT01M55.00S,2022-11-08T03:55:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612758,53,57,2022-11-08T03:55:43Z,3180000,,,0,,A. Wiggins personal FOUL (1 PF) (Sabonis 2 FT),"[203952, 1627734]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,
323,PT01M55.00S,2022-11-08T03:56:02.6Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,53,58,2022-11-08T03:56:02Z,3200000,,,0,,D. Sabonis Free Throw 1 of 2 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,Made,,13.0,,,,,,,,,
324,PT01M55.00S,2022-11-08T03:56:25.8Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,53,59,2022-11-08T03:56:25Z,3210000,,,0,,D. Sabonis Free Throw 2 of 2 (14 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,Made,,14.0,,,,,,,,,
326,PT01M46.00S,2022-11-08T03:56:37.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,88.12417871222075,50.49019607843137,1610612744,53,59,2022-11-08T03:57:05Z,3230000,2.0,59.0,1,right,MISS D. Green driving finger roll Layup,[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,5.92,,,,,,,,
327,PT01M44.00S,2022-11-08T03:56:39.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,59,2022-11-08T03:57:05Z,3240000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,326.0,,,,,,9.0,7.0,2.0,,
328,PT01M43.00S,2022-11-08T03:56:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202691,,,1610612758,53,59,2022-11-08T03:56:52Z,3250000,,,0,,K. Thompson shooting personal FOUL (3 PF) (Fox 3 FT),"[202691, 1628368]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,1627526.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,
330,PT01M43.00S,2022-11-08T03:57:14.7Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1628368,,,1610612758,53,60,2022-11-08T03:57:14Z,3270000,,,0,,D. Fox Free Throw 1 of 3 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,15.0,,,,,,,,,
331,PT01M43.00S,2022-11-08T03:57:14.7Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1628368,,,1610612758,53,61,2022-11-08T03:57:56Z,3280000,,,0,,D. Fox Free Throw 2 of 3 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,16.0,,,,,,,,,
332,PT01M43.00S,2022-11-08T03:57:31.6Z,2,REGULAR,substitution,out,[],202691,,,1610612758,53,61,2022-11-08T03:57:35Z,3290000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M43.00S,2022-11-08T03:57:31.6Z,2,REGULAR,substitution,in,[],1630541,,,1610612758,53,61,2022-11-08T03:57:35Z,3300000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M43.00S,2022-11-08T03:57:14.7Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1628368,,,1610612758,53,61,2022-11-08T03:57:56Z,3310000,,,0,,MISS D. Fox Free Throw 3 of 3,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
335,PT01M41.00S,2022-11-08T03:57:16.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,61,2022-11-08T03:57:56Z,3320000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,334.0,,,,,,2.0,2.0,0.0,,
336,PT01M35.00S,2022-11-08T03:58:02.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,90.22667542706965,41.17647058823529,1610612744,55,61,2022-11-08T03:58:32Z,3330000,-44.0,39.0,1,right,S. Curry running Layup (22 PTS) (D. Green 5 AST),"[201939, 203110]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,22.0,5.91,D. Green,203110.0,5.0,,,,,
338,PT01M27.00S,2022-11-08T03:58:10.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612758,55,61,2022-11-08T03:59:12Z,3350000,,,0,,M. Moody shooting personal FOUL (2 PF) (Fox 2 FT),"[1630541, 1628368]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,1627526.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,
340,PT01M27.00S,2022-11-08T03:58:41.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",204005,,,1610612758,55,61,2022-11-08T03:58:54Z,3370000,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,1627526.0,,,,,,,,,,,,,,,,
341,PT01M27.00S,2022-11-08T03:58:59.2Z,2,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,55,62,2022-11-08T03:58:59Z,3380000,,,0,,M. Monk technical Free Throw 1 of 1 (17 PTS),[1628370],1610612758.0,SAC,technical,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,17.0,,,,,,,,,
342,PT01M27.00S,2022-11-08T03:59:20.9Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,55,63,2022-11-08T03:59:39Z,3390000,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,17.0,,,,,,,,,
343,PT01M27.00S,2022-11-08T03:59:20.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,55,64,2022-11-08T03:59:39Z,3400000,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,18.0,,,,,,,,,
344,PT01M17.00S,2022-11-08T03:59:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,71.82982917214193,12.009803921568627,1610612744,55,64,2022-11-08T03:59:50Z,3410000,-190.0,212.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,28.49,,,,,,,,
345,PT01M13.00S,2022-11-08T03:59:49.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,55,64,2022-11-08T03:59:50Z,3420000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,344.0,,,,,,2.0,2.0,0.0,,
346,PT00M53.60S,2022-11-08T04:00:09.4Z,2,REGULAR,3pt,Jump Shot,[],1628368,2.447437582128778,94.85294117647058,1610612758,55,64,2022-11-08T04:00:14Z,3430000,-224.0,-29.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,22.62,,,,,,,,
347,PT00M50.70S,2022-11-08T04:00:12.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,55,64,2022-11-08T04:00:14Z,3440000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,346.0,,,,,,5.0,5.0,0.0,,
348,PT00M40.30S,2022-11-08T04:00:23.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,85.49605781865965,48.529411764705884,1610612744,55,64,2022-11-08T04:00:28Z,3450000,-7.0,84.0,1,right,MISS A. Wiggins 8' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,8.41,,,,,,,,
349,PT00M37.90S,2022-11-08T04:00:25.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,55,64,2022-11-08T04:00:28Z,3460000,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,348.0,,,,,,10.0,8.0,2.0,,
350,PT00M32.90S,2022-11-08T04:00:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,26.888961892247043,80.14705882352942,1610612758,55,67,2022-11-08T04:00:54Z,3470000,-151.0,200.0,1,left,K. Huerter 25' 3PT running (6 PTS) (D. Sabonis 4 AST),"[1628989, 1627734]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,6.0,25.07,D. Sabonis,1627734.0,4.0,,,,,
352,PT00M16.60S,2022-11-08T04:00:51.9Z,2,REGULAR,3pt,Jump Shot,[],201939,68.28186596583443,18.137254901960784,1610612744,55,67,2022-11-08T04:00:56Z,3490000,-159.0,246.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,29.28,,,,,,,,
353,PT00M13.80S,2022-11-08T04:00:54.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,55,67,2022-11-08T04:00:54Z,3500000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,352.0,,,,,,2.0,2.0,0.0,,
