actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
433,PT04M58.00S,2023-03-29T03:47:39.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,68,76,2023-03-29T03:47:42Z,4250000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,
434,PT04M55.00S,2023-03-29T03:47:43.7Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,68,76,2023-03-29T03:48:10Z,4260000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,4.0,,,,,,,,,,,,,,,,,,,
435,PT04M55.00S,2023-03-29T03:47:58.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612740,68,76,2023-03-29T03:48:07Z,4270000,False,,,0,,K. Thompson loose ball personal FOUL (3 PF) (Murphy III 2 FT),"[202691, 1630530]",1610612744.0,GSW,loose ball,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Murphy III,1630530.0
437,PT04M55.00S,2023-03-29T03:48:24.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630530,,,1610612740,68,77,2023-03-29T03:48:24Z,4290000,False,,,0,,T. Murphy III Free Throw 1 of 2 (15 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
438,PT04M55.00S,2023-03-29T03:48:25.2Z,3,REGULAR,substitution,out,[],203110,,,1610612740,68,77,2023-03-29T03:48:32Z,4300000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M55.00S,2023-03-29T03:48:25.2Z,3,REGULAR,substitution,out,[],201939,,,1610612740,68,77,2023-03-29T03:48:32Z,4310000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M55.00S,2023-03-29T03:48:25.2Z,3,REGULAR,substitution,in,[],1629673,,,1610612740,68,77,2023-03-29T03:48:32Z,4320000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M55.00S,2023-03-29T03:48:25.2Z,3,REGULAR,substitution,in,[],1626172,,,1610612740,68,77,2023-03-29T03:48:32Z,4330000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M55.00S,2023-03-29T03:48:46.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630530,,,1610612740,68,78,2023-03-29T03:48:46Z,4340000,False,,,0,,T. Murphy III Free Throw 2 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
443,PT04M37.00S,2023-03-29T03:49:06.8Z,3,REGULAR,3pt,Jump Shot,[],1630237,88.91261498028909,4.411764705882353,1610612744,71,78,2023-03-29T03:49:10Z,4350000,False,-228.0,52.0,1,right,A. Lamb 3PT  (3 PTS) (K. Thompson 1 AST),"[1630237, 202691]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,,,,23.37,Made,3.0,,,,,,,K. Thompson,202691.0,1.0,,,,,
445,PT04M21.00S,2023-03-29T03:49:22.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,16.63929040735874,40.931372549019606,1610612740,71,80,2023-03-29T03:49:29Z,4370000,False,45.0,104.0,1,left,T. Murphy III 11' driving floating Jump Shot (18 PTS) (L. Nance Jr. 1 AST),"[1630530, 1626204]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,11.33,Made,18.0,,,,,,,L. Nance Jr.,1626204.0,1.0,,,,,
446,PT04M08.00S,2023-03-29T03:49:35.9Z,3,REGULAR,3pt,Jump Shot,[],1630237,91.5407358738502,5.88235294117647,1610612744,71,80,2023-03-29T03:49:44Z,4380000,False,-221.0,27.0,1,right,MISS A. Lamb 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,,,,22.22,Missed,,,,,,,,,,,,,,,
447,PT04M06.00S,2023-03-29T03:49:37.9Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,71,80,2023-03-29T03:49:44Z,4390000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,,,446.0,3.0,1.0,2.0,,,,,,,,
448,PT04M06.00S,2023-03-29T03:49:40.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612744,71,80,2023-03-29T03:49:52Z,4400000,False,,,0,,H. Jones personal FOUL (2 PF) (Looney 2 FT),"[1630529, 1626172]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Looney,1626172.0
450,PT04M06.00S,2023-03-29T03:50:17.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,72,80,2023-03-29T03:50:46Z,4420000,False,,,0,,K. Looney Free Throw 1 of 2 (3 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
451,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,72,80,2023-03-29T03:50:24Z,4430000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,out,[],203468,,,1610612744,72,80,2023-03-29T03:50:24Z,4440000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,out,[],1630530,,,1610612744,72,80,2023-03-29T03:50:24Z,4450000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,72,80,2023-03-29T03:50:24Z,4460000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,in,[],1626196,,,1610612744,72,80,2023-03-29T03:50:24Z,4470000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M06.00S,2023-03-29T03:50:18.0Z,3,REGULAR,substitution,in,[],1630700,,,1610612744,72,80,2023-03-29T03:50:24Z,4480000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M06.00S,2023-03-29T03:50:17.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,72,80,2023-03-29T03:50:46Z,4490000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
458,PT04M04.00S,2023-03-29T03:50:19.4Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,72,80,2023-03-29T03:50:46Z,4500000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,457.0,2.0,2.0,0.0,,,,,,,,
459,PT03M47.00S,2023-03-29T03:51:01.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,8.229303547963205,71.07843137254902,1610612740,72,82,2023-03-29T03:51:06Z,4510000,False,-105.0,25.0,1,left,B. Ingram 10' step back Jump Shot (23 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,10.83,Made,23.0,,,,,,,,,,,,,,
460,PT03M31.00S,2023-03-29T03:51:19.9Z,3,REGULAR,turnover,traveling,[],1630237,,,1610612744,72,82,2023-03-29T03:51:23Z,4520000,False,,,0,,A. Lamb traveling TURNOVER (1 TO),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,2530.0,,,,
461,PT03M20.00S,2023-03-29T03:51:40.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,19.530223390275953,48.529411764705884,1610612740,72,82,2023-03-29T03:51:44Z,4530000,False,7.0,131.0,1,left,MISS B. Ingram 13' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,13.13,Missed,,,,,,,,,,,,,,,
462,PT03M18.00S,2023-03-29T03:51:42.5Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,72,82,2023-03-29T03:52:40Z,4540000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,
463,PT03M06.00S,2023-03-29T03:51:55.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612744,72,82,2023-03-29T03:52:04Z,4550000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Lamb 2 FT),"[1626196, 1630237]",1610612740.0,NOP,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Lamb,1630237.0
465,PT03M06.00S,2023-03-29T03:52:19.8Z,3,REGULAR,freethrow,1 of 2,[],1630237,,,1610612744,73,82,2023-03-29T03:53:46Z,4570000,False,,,0,,A. Lamb Free Throw 1 of 2 (4 PTS),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
466,PT03M06.00S,2023-03-29T03:52:20.7Z,3,REGULAR,substitution,out,[],202691,,,1610612744,73,82,2023-03-29T03:52:23Z,4580000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M06.00S,2023-03-29T03:52:20.7Z,3,REGULAR,substitution,in,[],201939,,,1610612744,73,82,2023-03-29T03:52:23Z,4590000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M06.00S,2023-03-29T03:52:19.8Z,3,REGULAR,freethrow,2 of 2,[],1630237,,,1610612744,73,82,2023-03-29T03:53:46Z,4620000,False,,,0,,MISS A. Lamb Free Throw 2 of 2,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
471,PT03M04.00S,2023-03-29T03:52:21.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,73,82,2023-03-29T03:53:46Z,4630000,False,,,0,,H. Jones REBOUND (Off:3 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,470.0,5.0,2.0,3.0,,,,,,,,
472,PT02M45.00S,2023-03-29T03:54:04.7Z,3,REGULAR,3pt,Jump Shot,[],1630529,7.30946123521682,95.09803921568627,1610612740,73,82,2023-03-29T03:54:13Z,4640000,False,-225.0,16.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,22.61,Missed,,,,,,,,,,,,,,,
473,PT02M42.00S,2023-03-29T03:54:07.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,73,82,2023-03-29T03:54:13Z,4650000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,472.0,6.0,5.0,1.0,,,,,,,,
474,PT02M42.00S,2023-03-29T03:54:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612744,73,82,2023-03-29T03:54:21Z,4660000,False,,,0,,L. Nance Jr. personal FOUL (2 PF) (Curry 2 FT),"[1626204, 201939]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Curry,201939.0
476,PT02M42.00S,2023-03-29T03:54:29.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,73,82,2023-03-29T03:54:32Z,4680000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M42.00S,2023-03-29T03:57:14.2Z,3,REGULAR,substitution,out,[],1626204,,,1610612744,73,82,2023-03-29T03:57:30Z,4690000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M42.00S,2023-03-29T03:57:14.2Z,3,REGULAR,substitution,in,[],202685,,,1610612744,73,82,2023-03-29T03:57:30Z,4700000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M42.00S,2023-03-29T03:57:54.6Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,73,82,2023-03-29T03:57:54Z,4710000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
481,PT02M42.00S,2023-03-29T03:57:54.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,73,82,2023-03-29T03:57:54Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,
482,PT02M42.00S,2023-03-29T03:58:08.2Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,74,82,2023-03-29T03:58:08Z,4730000,False,,,0,,S. Curry Free Throw 2 of 2 (21 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
483,PT02M30.00S,2023-03-29T03:58:21.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,21.369908015768726,6.862745098039216,1610612740,74,82,2023-03-29T03:58:27Z,4740000,False,216.0,148.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
484,PT02M27.00S,2023-03-29T03:58:24.1Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,74,82,2023-03-29T03:58:27Z,4750000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,483.0,4.0,2.0,2.0,,,,,,,,
485,PT02M18.00S,2023-03-29T03:58:33.7Z,3,REGULAR,2pt,Jump Shot,[],1629673,86.94152431011827,70.09803921568627,1610612744,74,82,2023-03-29T03:58:39Z,4760000,False,100.0,70.0,1,right,MISS J. Poole 12' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,12.26,Missed,,,,,,,,,,,,,,,
486,PT02M15.00S,2023-03-29T03:58:36.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,74,82,2023-03-29T03:59:27Z,4770000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,485.0,9.0,8.0,1.0,,,,,,,,
487,PT02M10.00S,2023-03-29T03:58:41.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627742,10.85742444152431,57.59803921568627,1610612740,74,82,2023-03-29T03:58:49Z,4780000,False,-38.0,50.0,1,left,MISS B. Ingram 6' running DUNK - blocked,"[1627742, 1629673]",1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,6.25,Missed,,Poole,1629673.0,,,,,,,,,,,,
488,PT02M10.00S,2023-03-29T03:58:41.7Z,3,REGULAR,block,,[],1629673,,,1610612740,74,82,2023-03-29T03:58:43Z,4790000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT02M08.00S,2023-03-29T03:58:43.7Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,74,82,2023-03-29T03:59:24Z,4800000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,487.0,3.0,2.0,1.0,,,,,,,,
490,PT01M52.00S,2023-03-29T03:59:00.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,16.113666228646515,45.34313725490196,1610612740,74,84,2023-03-29T03:59:10Z,4810000,False,23.0,99.0,1,left,B. Ingram 10' driving floating Jump Shot (25 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,10.17,Made,25.0,,,,,,,,,,,,,,
491,PT01M52.00S,2023-03-29T03:59:04.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630237,,,1610612740,74,84,2023-03-29T03:59:10Z,4820000,False,,,0,,A. Lamb shooting personal FOUL (2 PF) (Ingram 1 FT),"[1630237, 1627742]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Ingram,1627742.0
493,PT01M52.00S,2023-03-29T03:59:35.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627742,,,1610612740,74,85,2023-03-29T03:59:35Z,4840000,False,,,0,,B. Ingram Free Throw 1 of 1 (26 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
494,PT01M44.00S,2023-03-29T03:59:44.3Z,3,REGULAR,3pt,Jump Shot,[],201939,71.43561103810775,78.67647058823529,1610612744,74,85,2023-03-29T04:00:08Z,4850000,False,143.0,216.0,1,right,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,25.93,Missed,,,,,,,,,,,,,,,
495,PT01M41.00S,2023-03-29T03:59:47.3Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,74,85,2023-03-29T04:00:35Z,4860000,False,,,0,,K. Looney REBOUND (Off:3 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,494.0,5.0,2.0,3.0,,,,,,,,
496,PT01M39.00S,2023-03-29T03:59:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,74,85,2023-03-29T03:59:48Z,4870000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
497,PT01M38.00S,2023-03-29T03:59:49.4Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,74,85,2023-03-29T03:59:49Z,4880000,False,,,0,,K. Looney REBOUND (Off:4 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,,496.0,6.0,2.0,4.0,,,,,,,,
498,PT01M37.00S,2023-03-29T03:59:50.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,64.60249671484888,44.36274509803921,1610612744,77,85,2023-03-29T03:59:55Z,4890000,False,-28.0,280.0,1,right,S. Curry 28' 3PT  (24 PTS) (K. Looney 1 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,28.16,Made,24.0,,,,,,,K. Looney,1626172.0,1.0,,,,,
500,PT01M08.00S,2023-03-29T04:00:19.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,8.623521681997373,35.53921568627451,1610612740,77,87,2023-03-29T04:00:25Z,4910000,False,72.0,29.0,1,left,J. Valanciunas 7' turnaround Hook (9 PTS) (J. Richardson 2 AST),"[202685, 1626196]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,7.78,Made,9.0,,,,,,,J. Richardson,1626196.0,2.0,,,,,
503,PT00M53.20S,2023-03-29T04:00:55.7Z,3,REGULAR,3pt,Jump Shot,[],201939,62.63140604467805,28.186274509803923,1610612744,80,87,2023-03-29T04:01:02Z,4940000,False,-109.0,299.0,1,right,S. Curry 31' 3PT pullup (27 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,31.81,Made,27.0,,,,,,,,,,,,,,
504,PT00M34.00S,2023-03-29T04:01:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,19.136005256241788,48.77450980392157,1610612740,80,89,2023-03-29T04:01:20Z,4950000,False,6.0,127.0,1,left,J. Richardson 12' pullup Jump Shot (2 PTS) (D. Daniels 1 AST),"[1626196, 1630700]",1610612740.0,NOP,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.75,Made,2.0,,,,,,,D. Daniels,1630700.0,1.0,,,,,
506,PT00M24.80S,2023-03-29T04:01:29.9Z,3,REGULAR,3pt,Jump Shot,[],201939,73.80091984231275,12.5,1610612744,80,89,2023-03-29T04:03:20Z,4970000,False,-188.0,194.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,26.97,Missed,,,,,,,,,,,,,,,
507,PT00M22.30S,2023-03-29T04:01:32.6Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,80,89,2023-03-29T04:01:32Z,4980000,False,,,0,,K. Looney REBOUND (Off:5 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,506.0,7.0,2.0,5.0,,,,,,,,
508,PT00M17.60S,2023-03-29T04:01:37.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,65.78515111695138,58.08823529411765,1610612744,80,89,2023-03-29T04:01:47Z,4990000,False,40.0,269.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,27.21,Missed,,,,,,,,,,,,,,,
509,PT00M14.70S,2023-03-29T04:01:40.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,80,89,2023-03-29T04:01:47Z,5000000,False,,,0,,K. Looney REBOUND (Off:6 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,508.0,8.0,2.0,6.0,,,,,,,,
510,PT00M12.50S,2023-03-29T04:01:42.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,71.43561103810775,82.35294117647058,1610612744,83,89,2023-03-29T04:01:49Z,5010000,False,162.0,216.0,1,right,S. Curry 26' 3PT  (30 PTS) (K. Looney 2 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.99,Made,30.0,,,,,,,K. Looney,1626172.0,2.0,,,,,
512,PT00M06.30S,2023-03-29T04:01:51.8Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,83,89,2023-03-29T04:01:56Z,5030000,False,,,0,,B. Ingram lost ball TURNOVER (4 TO),"[1627742, 1627780]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,4.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,
513,PT00M06.30S,2023-03-29T04:01:51.8Z,3,REGULAR,steal,,[],1627780,,,1610612744,83,89,2023-03-29T04:05:34Z,5040000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
514,PT00M04.70S,2023-03-29T04:01:54.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629673,91.01511169513797,51.71568627450981,1610612744,85,89,2023-03-29T04:02:00Z,5050000,False,9.0,32.0,1,right,J. Poole running DUNK (8 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.31,Made,8.0,,,,,,,,,,,,,,
515,PT00M03.90S,2023-03-29T04:02:09.9Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,85,89,2023-03-29T04:02:22Z,5060000,False,,,0,,B. Ingram bad pass TURNOVER (5 TO),"[1627742, 1630237]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,5.0,Lamb,1630237.0,,,,,,,,,,,,,,,,,
516,PT00M03.90S,2023-03-29T04:02:09.9Z,3,REGULAR,steal,,[],1630237,,,1610612744,85,89,2023-03-29T04:02:11Z,5070000,False,,,0,,A. Lamb STEAL (1 STL),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
