actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
531,PT10M19.00S,2022-10-22T04:03:44.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,90,103,2022-10-22T04:03:59Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,
532,PT10M19.00S,2022-10-22T04:03:48.8Z,4,REGULAR,foul,personal,['1freethrow'],201145,,,1610612744,90,103,2022-10-22T04:06:46Z,5290000,,,0,,J. Green loose ball personal FOUL (1 PF) (Green 1 FT),"[201145, 203210]",1610612743.0,DEN,loose ball,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,1.0,0.0,Green,203210.0,,,,
534,PT10M11.00S,2022-10-22T04:04:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,33.98488830486202,42.15686274509804,1610612744,90,103,2022-10-22T04:04:21Z,5310000,39.0,267.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
535,PT10M07.00S,2022-10-22T04:04:16.5Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,90,103,2022-10-22T04:04:21Z,5320000,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,534.0,5.0,2.0,3.0,,,,,,,,,,
536,PT10M07.00S,2022-10-22T04:04:18.7Z,4,REGULAR,foul,personal,[],203210,,,1610612743,90,103,2022-10-22T04:04:24Z,5330000,,,0,,J. Green personal FOUL (3 PF),"[203210, 201599]",1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627961.0,,3.0,0.0,Jordan,201599.0,,,,
538,PT09M55.00S,2022-10-22T04:04:51.1Z,4,REGULAR,3pt,Jump Shot,[],1631128,89.83245729303549,96.07843137254902,1610612743,90,103,2022-10-22T04:04:56Z,5350000,230.0,43.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
539,PT09M53.00S,2022-10-22T04:04:53.1Z,4,REGULAR,rebound,defensive,[],203210,,,1610612744,90,103,2022-10-22T04:04:56Z,5360000,,,0,,J. Green REBOUND (Off:0 Def:3),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,538.0,3.0,3.0,0.0,,,,,,,,,,
540,PT09M36.00S,2022-10-22T04:05:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203210,15.982260183968464,44.36274509803921,1610612744,90,103,2022-10-22T04:05:15Z,5370000,28.0,98.0,1,left,MISS J. Green 10' Jump Shot - blocked,"[203210, 201599]",1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,Jordan,201599.0
543,PT09M36.00S,2022-10-22T04:05:10.7Z,4,REGULAR,block,,[],201599,,,1610612744,90,103,2022-10-22T04:05:22Z,5375000,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
541,PT09M34.00S,2022-10-22T04:05:12.7Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,90,103,2022-10-22T04:05:22Z,5380000,,,0,,C. Braun REBOUND (Off:2 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,540.0,4.0,2.0,2.0,,,,,,,,,,
542,PT09M26.00S,2022-10-22T04:05:20.1Z,4,REGULAR,3pt,Jump Shot,[],1629008,79.31997371879106,4.411764705882353,1610612743,90,103,2022-10-22T04:05:26Z,5390000,-228.0,142.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
544,PT09M26.00S,2022-10-22T04:05:20.1Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,90,103,2022-10-22T04:05:26Z,5400000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,542.0,1.0,1.0,0.0,,,,,,,,,,
545,PT09M18.00S,2022-10-22T04:05:30.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630164,7.30946123521682,56.86274509803921,1610612744,92,103,2022-10-22T04:10:30Z,5410000,-34.0,16.0,1,left,J. Wiseman Layup (10 PTS) (A. Wiggins 3 AST),"[1630164, 203952]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.79,Made,10.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,,
547,PT09M18.00S,2022-10-22T04:05:33.0Z,4,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612744,92,103,2022-10-22T04:05:42Z,5430000,,,0,,M. Porter Jr. shooting personal FOUL (5 PF) (Wiseman 1 FT),"[1629008, 1630164]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,5.0,0.0,Wiseman,1630164.0,,,,
549,PT09M18.00S,2022-10-22T04:05:56.4Z,4,REGULAR,substitution,out,[],1629008,,,1610612744,92,103,2022-10-22T04:06:32Z,5450000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M18.00S,2022-10-22T04:05:56.4Z,4,REGULAR,substitution,in,[],203484,,,1610612744,92,103,2022-10-22T04:06:32Z,5460000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M18.00S,2022-10-22T04:06:09.3Z,4,REGULAR,freethrow,1 of 1,[],1630164,,,1610612744,93,103,2022-10-22T04:06:09Z,5470000,,,0,,J. Wiseman Free Throw 1 of 1 (11 PTS),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
552,PT09M01.00S,2022-10-22T04:06:31.3Z,4,REGULAR,turnover,lost ball,[],1630538,,,1610612743,93,103,2022-10-22T04:06:35Z,5480000,,,0,,B. Hyland lost ball TURNOVER (2 TO),"[1630538, 203952]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Wiggins,203952.0,,
553,PT09M01.00S,2022-10-22T04:06:31.3Z,4,REGULAR,steal,,[],203952,,,1610612744,93,103,2022-10-22T04:06:32Z,5490000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
554,PT08M54.00S,2022-10-22T04:06:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,34.11629434954008,40.931372549019606,1610612744,93,103,2022-10-22T04:07:21Z,5500000,45.0,268.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
555,PT08M51.00S,2022-10-22T04:06:41.4Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,93,103,2022-10-22T04:07:21Z,5510000,,,0,,A. Wiggins REBOUND (Off:3 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,554.0,7.0,4.0,3.0,,,,,,,,,,
556,PT08M51.00S,2022-10-22T04:06:43.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203952,5.590000152587891,50.0,1610612744,95,103,2022-10-22T04:08:18Z,5520000,0.0,0.0,1,left,A. Wiggins tip Layup (21 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Made,21.0,,,,,,,,,,,,,,,,,
557,PT08M51.00S,2022-10-22T04:06:49.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,95,103,2022-10-22T04:06:49Z,5530000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M51.00S,2022-10-22T04:08:28.3Z,4,REGULAR,substitution,out,[],201599,,,1610612743,95,103,2022-10-22T04:10:11Z,5540000,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M51.00S,2022-10-22T04:08:28.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,95,103,2022-10-22T04:10:11Z,5550000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M40.00S,2022-10-22T04:10:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,91.80354796320631,55.63725490196079,1610612743,95,103,2022-10-22T04:10:41Z,5560000,28.0,25.0,1,right,MISS J. Green Layup,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
561,PT08M38.00S,2022-10-22T04:10:39.5Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,95,103,2022-10-22T04:10:41Z,5570000,,,0,,A. Wiggins REBOUND (Off:3 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,560.0,8.0,5.0,3.0,,,,,,,,,,
562,PT08M17.00S,2022-10-22T04:11:00.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,12.959921156373195,39.950980392156865,1610612744,95,103,2022-10-22T04:16:01Z,5580000,50.0,69.0,1,left,MISS J. Wiseman 8' driving Hook,[1630164],1610612744.0,GSW,driving,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Right,8.56,Missed,,,,,,,,,,,,,,,,,,
563,PT08M16.00S,2022-10-22T04:11:01.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,95,103,2022-10-22T04:11:08Z,5590000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,562.0,,,,,,,,,,,,,
565,PT08M08.00S,2022-10-22T04:11:58.3Z,4,REGULAR,3pt,Jump Shot,[],203484,95.0886990801577,3.1862745098039214,1610612743,95,106,2022-10-22T04:12:05Z,5610000,-234.0,-6.0,1,right,K. Caldwell-Pope 3PT  (12 PTS) (N. Jokic 8 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.42,Made,12.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,,
567,PT07M57.00S,2022-10-22T04:12:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,106,2022-10-22T04:12:13Z,5630000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M57.00S,2022-10-22T04:14:32.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,95,106,2022-10-22T04:15:25Z,5640000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M57.00S,2022-10-22T04:14:32.0Z,4,REGULAR,substitution,out,[],1630164,,,1610612744,95,106,2022-10-22T04:15:25Z,5650000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M57.00S,2022-10-22T04:14:32.0Z,4,REGULAR,substitution,in,[],203110,,,1610612744,95,106,2022-10-22T04:15:25Z,5660000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M57.00S,2022-10-22T04:14:32.0Z,4,REGULAR,substitution,in,[],201939,,,1610612744,95,106,2022-10-22T04:15:25Z,5670000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M44.00S,2022-10-22T04:15:54.4Z,4,REGULAR,3pt,Jump Shot,[],203110,27.94021024967148,16.666666666666664,1610612744,95,106,2022-10-22T04:15:58Z,5680000,167.0,210.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
573,PT07M40.00S,2022-10-22T04:15:58.4Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,95,106,2022-10-22T04:15:58Z,5690000,,,0,,C. Braun REBOUND (Off:2 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,572.0,5.0,3.0,2.0,,,,,,,,,,
574,PT07M24.00S,2022-10-22T04:16:14.0Z,4,REGULAR,turnover,bad pass,[],203484,,,1610612743,95,106,2022-10-22T04:16:17Z,5700000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 203952]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Wiggins,203952.0,,
575,PT07M24.00S,2022-10-22T04:16:14.0Z,4,REGULAR,steal,,[],203952,,,1610612744,95,106,2022-10-22T04:16:15Z,5710000,,,0,,A. Wiggins STEAL (3 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
576,PT07M14.00S,2022-10-22T04:16:26.3Z,4,REGULAR,foul,personal,[],1630538,,,1610612744,95,106,2022-10-22T04:17:10Z,5720000,,,0,,B. Hyland personal FOUL (3 PF),"[1630538, 1630541]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627961.0,,3.0,0.0,Moody,1630541.0,,,,
578,PT07M14.00S,2022-10-22T04:16:36.3Z,4,REGULAR,substitution,out,[],1630538,,,1610612744,95,106,2022-10-22T04:16:44Z,5740000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M14.00S,2022-10-22T04:16:36.3Z,4,REGULAR,substitution,out,[],201145,,,1610612744,95,106,2022-10-22T04:16:44Z,5750000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M14.00S,2022-10-22T04:16:36.3Z,4,REGULAR,substitution,in,[],1628971,,,1610612744,95,106,2022-10-22T04:16:44Z,5760000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M14.00S,2022-10-22T04:16:36.3Z,4,REGULAR,substitution,in,[],203932,,,1610612744,95,106,2022-10-22T04:16:44Z,5770000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M07.00S,2022-10-22T04:17:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,7.178055190538765,41.911764705882355,1610612744,97,106,2022-10-22T04:17:13Z,5780000,40.0,15.0,1,left,A. Wiggins Layup (23 PTS) (D. Green 7 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.31,Made,23.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
584,PT06M51.00S,2022-10-22T04:17:23.3Z,4,REGULAR,turnover,lost ball,[],1631128,,,1610612743,97,106,2022-10-22T04:17:27Z,5800000,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1630541]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Moody,1630541.0,,
585,PT06M51.00S,2022-10-22T04:17:23.3Z,4,REGULAR,steal,,[],1630541,,,1610612744,97,106,2022-10-22T04:17:25Z,5810000,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
586,PT06M46.00S,2022-10-22T04:17:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203110,7.966491458607096,39.705882352941174,1610612744,99,106,2022-10-22T04:17:33Z,5820000,51.0,22.0,1,left,D. Green Layup (9 PTS) (M. Moody 1 AST),"[203110, 1630541]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,9.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
588,PT06M32.00S,2022-10-22T04:17:41.8Z,4,REGULAR,2pt,Jump Shot,[],203484,87.20433639947439,16.176470588235293,1610612743,99,108,2022-10-22T04:17:47Z,5840000,-169.0,68.0,1,right,K. Caldwell-Pope 18' Jump Shot (14 PTS) (B. Brown 4 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,18.22,Made,14.0,B. Brown,1628971.0,4.0,,,,,,,,,,,,,,
590,PT06M16.00S,2022-10-22T04:17:59.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612744,99,108,2022-10-22T04:18:06Z,5860000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Green 2 FT),"[203999, 203110]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,3.0,0.0,Green,203110.0,,,,
592,PT06M16.00S,2022-10-22T04:18:31.2Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,100,108,2022-10-22T04:18:31Z,5880000,,,0,,D. Green Free Throw 1 of 2 (10 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
593,PT06M16.00S,2022-10-22T04:18:39.1Z,4,REGULAR,substitution,out,[],1631128,,,1610612744,100,108,2022-10-22T04:18:41Z,5890000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M16.00S,2022-10-22T04:18:39.1Z,4,REGULAR,substitution,in,[],1629008,,,1610612744,100,108,2022-10-22T04:18:41Z,5900000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M16.00S,2022-10-22T04:18:49.3Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,101,108,2022-10-22T04:18:49Z,5910000,,,0,,D. Green Free Throw 2 of 2 (11 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
596,PT06M04.00S,2022-10-22T04:19:05.6Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,101,108,2022-10-22T04:19:12Z,5920000,,,0,,B. Brown bad pass out-of-bounds TURNOVER (2 TO),[1628971],1610612743.0,DEN,bad pass,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204058.0,2.0,,,,,,,,
597,PT05M53.00S,2022-10-22T04:19:28.1Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,101,108,2022-10-22T04:19:35Z,5930000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,3.0,,,,,,,,
598,PT05M41.00S,2022-10-22T04:19:44.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203484,86.81011826544021,97.79411764705883,1610612743,101,111,2022-10-22T04:19:50Z,5940000,239.0,71.0,1,right,K. Caldwell-Pope 24' 3PT  (17 PTS) (B. Brown 5 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,24.95,Made,17.0,B. Brown,1628971.0,5.0,,,,,,,,,,,,,,
600,PT05M29.00S,2022-10-22T04:19:56.5Z,4,REGULAR,2pt,Layup,[],201939,7.5722733245729295,33.33333333333333,1610612744,103,111,2022-10-22T04:20:02Z,5960000,83.0,19.0,1,left,S. Curry 8' Layup (25 PTS) (D. Green 8 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,8.54,Made,25.0,D. Green,203110.0,8.0,,,,,,,,,,,,,,
602,PT05M09.00S,2022-10-22T04:20:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.5407358738502,40.44117647058824,1610612743,103,111,2022-10-22T04:20:24Z,5980000,-48.0,27.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 203110]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,Green,203110.0
603,PT05M09.00S,2022-10-22T04:20:17.0Z,4,REGULAR,block,,[],203110,,,1610612743,103,111,2022-10-22T04:20:18Z,5990000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT05M06.00S,2022-10-22T04:20:20.0Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,103,111,2022-10-22T04:20:24Z,6000000,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,602.0,11.0,8.0,3.0,,,,,,,,,,
605,PT05M05.00S,2022-10-22T04:20:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203932,89.04402102496715,3.1862745098039214,1610612743,103,111,2022-10-22T04:20:28Z,6010000,-234.0,50.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
606,PT05M01.00S,2022-10-22T04:20:23.9Z,4,REGULAR,rebound,defensive,[],203210,,,1610612744,103,111,2022-10-22T04:20:23Z,6020000,,,0,,J. Green REBOUND (Off:0 Def:4),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,605.0,4.0,4.0,0.0,,,,,,,,,,
607,PT04M52.00S,2022-10-22T04:20:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.280551905387648,41.17647058823529,1610612744,103,111,2022-10-22T04:20:41Z,6030000,44.0,35.0,1,left,MISS S. Curry Layup,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
608,PT04M48.00S,2022-10-22T04:20:37.7Z,4,REGULAR,rebound,offensive,[],203210,,,1610612744,103,111,2022-10-22T04:20:41Z,6040000,,,0,,J. Green REBOUND (Off:1 Def:4),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,607.0,5.0,4.0,1.0,,,,,,,,,,
609,PT04M48.00S,2022-10-22T04:20:37.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,5.590000152587891,50.0,1610612744,105,111,2022-10-22T04:20:37Z,6050000,0.0,0.0,1,left,J. Green putback DUNK (5 PTS),[203210],1610612744.0,GSW,putback,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
610,PT04M21.00S,2022-10-22T04:21:04.7Z,4,REGULAR,2pt,Jump Shot,[],203999,90.22667542706965,19.852941176470587,1610612743,105,113,2022-10-22T04:21:17Z,6060000,-151.0,39.0,1,right,N. Jokic 15' fadeaway Jump Shot (21 PTS),[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,15.58,Made,21.0,,,,,,,,,,,,,,,,,
611,PT04M21.00S,2022-10-22T04:21:08.7Z,4,REGULAR,foul,personal,['1freethrow'],203110,,,1610612743,105,113,2022-10-22T04:21:15Z,6070000,,,0,,D. Green shooting personal FOUL (5 PF) (Jokic 1 FT),"[203110, 203999]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204058.0,,5.0,0.0,Jokic,203999.0,,,,
613,PT04M21.00S,2022-10-22T04:21:24.5Z,4,REGULAR,substitution,out,[],203210,,,1610612743,105,113,2022-10-22T04:23:58Z,6090000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M21.00S,2022-10-22T04:21:24.5Z,4,REGULAR,substitution,in,[],202691,,,1610612743,105,113,2022-10-22T04:23:58Z,6100000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M21.00S,2022-10-22T04:21:49.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,105,113,2022-10-22T04:23:58Z,6110000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M21.00S,2022-10-22T04:23:36.3Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,105,114,2022-10-22T04:23:36Z,6120000,,,0,,N. Jokic Free Throw 1 of 1 (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
