actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
255,PT07M12.00S,2023-02-27T01:30:19.9Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,34,42,2023-02-27T01:30:26Z,2520000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,254.0,5.0,3.0,2.0,,,,,,,,,,
256,PT07M12.00S,2023-02-27T01:30:20.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,36,42,2023-02-27T01:30:53Z,2530000,False,0.0,0.0,1,right,K. Looney tip DUNK (9 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,0.0,Made,9.0,,,,,,,,,,,,,,
257,PT07M06.00S,2023-02-27T01:30:26.0Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,36,42,2023-02-27T01:30:31Z,2540000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1629673]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,1.0,Poole,1629673.0,,,,,,,,,,,,,,,,,
258,PT07M06.00S,2023-02-27T01:30:26.0Z,2,REGULAR,steal,,[],1629673,,,1610612744,36,42,2023-02-27T01:30:27Z,2550000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT06M57.00S,2023-02-27T01:30:36.1Z,2,REGULAR,foul,personal,[],201144,,,1610612744,36,42,2023-02-27T01:30:45Z,2560000,False,,,0,,M. Conley personal FOUL (2 PF),"[201144, 1629673]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627541.0,2.0,0.0,Poole,1629673.0,,,,,
261,PT06M50.00S,2023-02-27T01:31:16.6Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612744,36,42,2023-02-27T01:31:19Z,2580000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1629675]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,2.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
262,PT06M50.00S,2023-02-27T01:31:16.6Z,2,REGULAR,steal,,[],1629675,,,1610612750,36,42,2023-02-27T01:31:18Z,2590000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT06M42.00S,2023-02-27T01:31:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,8.623521681997373,43.13725490196079,1610612750,36,44,2023-02-27T01:31:30Z,2600000,False,34.0,29.0,1,left,N. Reid driving Layup (20 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,4.47,Made,20.0,,,,,,,,,,M. Conley,201144.0,3.0,,
265,PT06M22.00S,2023-02-27T01:31:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,72.09264126149803,12.745098039215685,1610612744,39,44,2023-02-27T01:32:12Z,2620000,False,-186.0,210.0,1,right,J. Poole 28' 3PT pullup (7 PTS) (K. Looney 1 AST),"[1629673, 1626172]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,28.06,Made,7.0,,,,,,,,,,K. Looney,1626172.0,1.0,,
267,PT06M10.00S,2023-02-27T01:31:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,33.196452036793694,27.696078431372552,1610612750,39,44,2023-02-27T01:32:02Z,2640000,False,112.0,260.0,1,left,MISS A. Edwards 28' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,28.24,Missed,,,,,,,,,,,,,,,
268,PT06M07.00S,2023-02-27T01:32:00.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,39,44,2023-02-27T01:32:02Z,2650000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,267.0,2.0,2.0,0.0,,,,,,,,,,
269,PT05M58.00S,2023-02-27T01:32:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.49342969776609,69.85294117647058,1610612744,39,44,2023-02-27T01:32:13Z,2660000,False,99.0,253.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,27.19,Missed,,,,,,,,,,,,,,,
270,PT05M55.00S,2023-02-27T01:32:12.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,39,44,2023-02-27T01:32:13Z,2670000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,
271,PT05M50.00S,2023-02-27T01:32:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,9.149145860709593,42.40196078431372,1610612750,39,44,2023-02-27T01:32:22Z,2680000,False,38.0,34.0,1,left,MISS N. Alexander-Walker running Layup - blocked,"[1629638, 1629673]",1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,5.07,Missed,,,,,,,,,,,,,,Poole,1629673.0
272,PT05M50.00S,2023-02-27T01:32:17.0Z,2,REGULAR,block,,[],1629673,,,1610612750,39,44,2023-02-27T01:32:18Z,2690000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT05M48.00S,2023-02-27T01:32:19.0Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,39,44,2023-02-27T01:32:57Z,2700000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,
274,PT05M46.00S,2023-02-27T01:32:21.7Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,39,44,2023-02-27T01:32:26Z,2710000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1629675]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,3.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
275,PT05M46.00S,2023-02-27T01:32:21.7Z,2,REGULAR,steal,,[],1629675,,,1610612750,39,44,2023-02-27T01:32:23Z,2720000,False,,,0,,N. Reid STEAL (3 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
276,PT05M43.00S,2023-02-27T01:32:24.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,35.69316688567674,41.17647058823529,1610612750,39,44,2023-02-27T01:32:59Z,2730000,False,44.0,283.0,1,left,MISS N. Reid 28' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,28.64,Missed,,,,,,,,,,,,,,,
277,PT05M41.00S,2023-02-27T01:32:26.8Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,39,44,2023-02-27T01:32:31Z,2740000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,276.0,3.0,2.0,1.0,,,,,,,,,,
280,PT05M29.00S,2023-02-27T01:33:09.6Z,2,REGULAR,freethrow,1 of 2,[],1628978,,,1610612744,40,44,2023-02-27T01:33:38Z,2770000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (7 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
283,PT05M29.00S,2023-02-27T01:33:09.6Z,2,REGULAR,freethrow,2 of 2,[],1628978,,,1610612744,41,44,2023-02-27T01:33:38Z,2800000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (8 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
281,PT05M29.00S,2023-02-27T01:33:09.6Z,2,REGULAR,substitution,out,[],1631116,,,1610612750,41,44,2023-02-27T01:39:58Z,2805000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M29.00S,2023-02-27T01:33:09.6Z,2,REGULAR,substitution,in,[],202691,,,1610612750,41,44,2023-02-27T01:39:58Z,2807500,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M29.00S,2023-02-27T01:33:39.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612744,41,44,2023-02-27T01:34:03Z,2810000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[1629675, 1628978]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,DiVincenzo,1628978.0,,,,,
284,PT05M10.00S,2023-02-27T01:33:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.011169513797633,44.11764705882353,1610612750,41,46,2023-02-27T01:33:55Z,2830000,False,29.0,79.0,1,left,A. Edwards 8' driving floating Jump Shot (2 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,8.45,Made,2.0,,,,,,,,,,,,,,
285,PT04M57.00S,2023-02-27T01:34:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.59855453350855,42.64705882352941,1610612744,43,46,2023-02-27T01:34:07Z,2840000,False,-37.0,64.0,1,right,J. Kuminga 7' turnaround Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,7.39,Made,4.0,,,,,,,,,,,,,,
286,PT04M38.00S,2023-02-27T01:34:22.2Z,2,REGULAR,2pt,Jump Shot,[],1629638,19.267411300919843,24.754901960784316,1610612750,43,46,2023-02-27T01:34:27Z,2850000,False,126.0,129.0,1,left,MISS N. Alexander-Walker 18' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,18.02,Missed,,,,,,,,,,,,,,,
287,PT04M34.00S,2023-02-27T01:34:26.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,43,46,2023-02-27T01:34:27Z,2860000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,
288,PT04M11.00S,2023-02-27T01:34:48.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,69.07030223390277,71.07843137254902,1610612744,43,46,2023-02-27T01:34:53Z,2870000,False,105.0,238.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,26.05,Missed,,,,,,,,,,,,,,,
289,PT04M08.00S,2023-02-27T01:34:51.7Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,43,46,2023-02-27T01:34:51Z,2880000,False,,,0,,K. Looney REBOUND (Off:3 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,288.0,6.0,3.0,3.0,,,,,,,,,,
290,PT04M06.00S,2023-02-27T01:34:53.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,78.0059132720105,92.15686274509804,1610612744,43,46,2023-02-27T01:34:57Z,2890000,False,211.0,154.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,26.12,Missed,,,,,,,,,,,,,,,
291,PT04M04.00S,2023-02-27T01:34:55.2Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,43,46,2023-02-27T01:34:57Z,2900000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,290.0,1.0,1.0,0.0,,,,,,,,,,
292,PT03M57.00S,2023-02-27T01:35:02.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629675,7.966491458607096,49.754901960784316,1610612750,43,48,2023-02-27T01:37:02Z,2910000,False,1.0,22.0,1,left,N. Reid cutting DUNK (22 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,2.24,Made,22.0,,,,,,,,,,N. Alexander-Walker,1629638.0,1.0,,
294,PT03M43.00S,2023-02-27T01:35:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.51839684625493,59.55882352941176,1610612744,45,48,2023-02-27T01:35:22Z,2930000,False,48.0,55.0,1,right,J. Poole 7' floating Jump Shot (9 PTS),[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,7.32,Made,9.0,,,,,,,,,,,,,,
295,PT03M43.00S,2023-02-27T01:35:21.3Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612744,45,48,2023-02-27T01:35:30Z,2940000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Poole 1 FT),"[1629675, 1629673]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627541.0,3.0,0.0,Poole,1629673.0,,,,,
297,PT03M43.00S,2023-02-27T01:35:37.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612744,45,48,2023-02-27T01:36:32Z,2960000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M43.00S,2023-02-27T01:35:37.6Z,2,REGULAR,substitution,in,[],1630568,,,1610612744,45,48,2023-02-27T01:36:32Z,2970000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M43.00S,2023-02-27T01:35:59.0Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,46,48,2023-02-27T01:35:59Z,2980000,False,,,0,,J. Poole Free Throw 1 of 1 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
300,PT03M38.00S,2023-02-27T01:36:11.4Z,2,REGULAR,2pt,Jump Shot,[],1630162,7.178055190538765,69.36274509803921,1610612750,46,50,2023-02-27T01:36:20Z,2990000,False,-97.0,15.0,1,left,A. Edwards 9' fadeaway Jump Shot (4 PTS) (M. Conley 4 AST),"[1630162, 201144]",1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,9.8,Made,4.0,,,,,,,,,,M. Conley,201144.0,4.0,,
301,PT03M19.00S,2023-02-27T01:36:29.1Z,2,REGULAR,2pt,Jump Shot,[],1629673,77.34888304862024,47.794117647058826,1610612744,46,50,2023-02-27T01:36:34Z,3000000,False,-11.0,160.0,1,right,MISS J. Poole 16' floating Shot,[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,16.08,Missed,,,,,,,,,,,,,,,
302,PT03M19.00S,2023-02-27T01:36:29.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,46,50,2023-02-27T01:36:34Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,301.0,,,,,,,,,,,,,
303,PT03M19.00S,2023-02-27T01:36:33.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612744,46,50,2023-02-27T01:36:42Z,3020000,False,,,0,,L. Garza loose ball personal FOUL (1 PF) (Looney 2 FT),"[1630568, 1626172]",1610612750.0,MIN,loose ball,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626301.0,1.0,0.0,Looney,1626172.0,,,,,
305,PT03M19.00S,2023-02-27T01:37:03.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,47,50,2023-02-27T01:37:03Z,3040000,False,,,0,,K. Looney Free Throw 1 of 2 (10 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
307,PT03M19.00S,2023-02-27T01:37:03.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,47,50,2023-02-27T01:37:33Z,3050000,False,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
308,PT03M18.00S,2023-02-27T01:37:04.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,47,50,2023-02-27T01:37:33Z,3060000,False,,,0,,K. Looney REBOUND (Off:4 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,307.0,7.0,3.0,4.0,,,,,,,,,,
309,PT03M15.00S,2023-02-27T01:37:30.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,62.36859395532195,50.49019607843137,1610612744,47,50,2023-02-27T01:37:36Z,3070000,False,2.0,301.0,1,right,MISS J. Poole 30' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,30.12,Missed,,,,,,,,,,,,,,,
310,PT03M12.00S,2023-02-27T01:37:33.4Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,47,50,2023-02-27T01:37:33Z,3080000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,
311,PT03M06.00S,2023-02-27T01:37:39.4Z,2,REGULAR,3pt,Jump Shot,[],201144,34.37910643889619,40.44117647058824,1610612750,47,50,2023-02-27T01:37:44Z,3090000,False,48.0,271.0,1,left,MISS M. Conley 27' step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,27.49,Missed,,,,,,,,,,,,,,,
312,PT03M03.00S,2023-02-27T01:37:42.4Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,47,50,2023-02-27T01:37:44Z,3100000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,
313,PT02M54.00S,2023-02-27T01:37:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.85479632063075,41.66666666666667,1610612744,47,50,2023-02-27T01:37:55Z,3110000,False,-42.0,15.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,4.42,Missed,,,,,,,,,,,,,,,
314,PT02M52.00S,2023-02-27T01:37:53.2Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612744,47,50,2023-02-27T01:37:55Z,3120000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,,,
315,PT02M52.00S,2023-02-27T01:37:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,94.40999984741211,50.0,1610612744,49,50,2023-02-27T01:37:53Z,3130000,False,0.0,0.0,1,right,D. DiVincenzo tip Layup (10 PTS),[1628978],1610612744.0,GSW,tip,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,0.0,Made,10.0,,,,,,,,,,,,,,
316,PT02M51.00S,2023-02-27T01:38:00.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,49,50,2023-02-27T01:38:00Z,3140000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M40.00S,2023-02-27T01:41:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630183,9.149145860709593,3.431372549019608,1610612750,49,50,2023-02-27T01:41:42Z,3150000,False,233.0,34.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,23.52,Missed,,,,,,,,,,,,,,,
318,PT02M39.00S,2023-02-27T01:41:37.6Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612750,49,50,2023-02-27T01:41:42Z,3160000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Right Corner 3,24+ Right,,,,,,,317.0,1.0,0.0,1.0,,,,,,,,,,
319,PT02M39.00S,2023-02-27T01:41:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,5.590000152587891,50.0,1610612750,49,52,2023-02-27T01:41:41Z,3170000,False,0.0,0.0,1,left,L. Garza putback Layup (2 PTS),[1630568],1610612750.0,MIN,putback,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
320,PT02M39.00S,2023-02-27T01:41:41.8Z,2,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612750,49,52,2023-02-27T01:41:50Z,3180000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Garza 1 FT),"[1626172, 1630568]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,Garza,1630568.0,,,,,
322,PT02M39.00S,2023-02-27T01:41:55.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,49,52,2023-02-27T01:41:58Z,3200000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M39.00S,2023-02-27T01:41:55.1Z,2,REGULAR,substitution,in,[],203085,,,1610612750,49,52,2023-02-27T01:41:58Z,3210000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M39.00S,2023-02-27T01:42:08.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630568,,,1610612750,49,53,2023-02-27T01:42:08Z,3220000,False,,,0,,L. Garza Free Throw 1 of 1 (3 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
325,PT02M28.00S,2023-02-27T01:42:21.0Z,2,REGULAR,3pt,Jump Shot,[],202691,75.90341655716163,11.76470588235294,1610612744,49,53,2023-02-27T01:42:25Z,3230000,False,-191.0,174.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,25.85,Missed,,,,,,,,,,,,,,,
326,PT02M26.00S,2023-02-27T01:42:23.4Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,49,53,2023-02-27T01:42:23Z,3240000,False,,,0,,K. Looney REBOUND (Off:5 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,325.0,8.0,3.0,5.0,,,,,,,,,,
327,PT02M20.00S,2023-02-27T01:42:28.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612744,49,53,2023-02-27T01:42:36Z,3250000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (DiVincenzo 2 FT),"[1630183, 1628978]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1146.0,3.0,0.0,DiVincenzo,1628978.0,,,,,
329,PT02M20.00S,2023-02-27T01:42:55.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628978,,,1610612744,50,53,2023-02-27T01:43:18Z,3270000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (11 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
330,PT02M20.00S,2023-02-27T01:42:55.6Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,50,53,2023-02-27T01:43:02Z,3280000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M20.00S,2023-02-27T01:42:55.6Z,2,REGULAR,substitution,out,[],1630183,,,1610612744,50,53,2023-02-27T01:43:02Z,3290000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M20.00S,2023-02-27T01:42:55.6Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,50,53,2023-02-27T01:43:02Z,3300000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M20.00S,2023-02-27T01:42:55.6Z,2,REGULAR,substitution,in,[],203937,,,1610612744,50,53,2023-02-27T01:43:02Z,3310000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
