actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
350,PT10M08.00S,2022-10-28T03:22:55.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,21.895532194480946,5.637254901960785,1610612744,71,64,2022-10-28T03:24:49Z,3500000,222.0,153.0,1,left,K. Thompson 26' 3PT running (13 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.96,Made,,,,,13.0,S. Curry,201939.0,6.0,,,,,,,,,,
352,PT09M46.00S,2022-10-28T03:23:20.9Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612748,71,64,2022-10-28T03:23:25Z,3520000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Lowry 2 FT),"[203952, 200768]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,3.0,0.0,Lowry,200768.0,,
354,PT09M46.00S,2022-10-28T03:23:44.6Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,71,65,2022-10-28T03:23:44Z,3540000,,,0,,K. Lowry Free Throw 1 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
355,PT09M46.00S,2022-10-28T03:24:02.7Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,71,66,2022-10-28T03:24:02Z,3550000,,,0,,K. Lowry Free Throw 2 of 2 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
356,PT09M36.00S,2022-10-28T03:24:14.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,11.777266754270697,52.20588235294118,1610612744,71,66,2022-10-28T03:24:19Z,3560000,-11.0,58.0,1,left,MISS D. Green cutting DUNK,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
357,PT09M32.00S,2022-10-28T03:24:18.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,71,66,2022-10-28T03:39:15Z,3570000,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,5.0,4.0,1.0,,,,,,,,,,,,,,
358,PT09M14.00S,2022-10-28T03:24:36.1Z,3,REGULAR,3pt,Jump Shot,[],1628997,87.46714848883047,96.07843137254902,1610612748,71,69,2022-10-28T03:24:41Z,3580000,230.0,65.0,1,right,C. Martin 3PT  (8 PTS) (J. Butler 5 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,23.95,Made,,,,,8.0,J. Butler,202710.0,5.0,,,,,,,,,,
360,PT08M53.00S,2022-10-28T03:24:57.2Z,3,REGULAR,turnover,lost ball,[],203952,,,1610612744,71,69,2022-10-28T03:25:00Z,3600000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 202710]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
361,PT08M53.00S,2022-10-28T03:24:57.2Z,3,REGULAR,steal,,[],202710,,,1610612748,71,69,2022-10-28T03:24:59Z,3610000,,,0,,J. Butler STEAL (4 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
362,PT08M42.00S,2022-10-28T03:25:10.7Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612748,71,69,2022-10-28T03:25:17Z,3620000,,,0,,K. Looney shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1626172, 1628389]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Adebayo,1628389.0,,
364,PT08M42.00S,2022-10-28T03:25:44.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,71,70,2022-10-28T03:26:05Z,3640000,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
365,PT08M42.00S,2022-10-28T03:25:44.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,71,70,2022-10-28T03:26:05Z,3650000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
366,PT08M40.00S,2022-10-28T03:25:46.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,71,70,2022-10-28T03:26:05Z,3660000,,,0,,A. Wiggins REBOUND (Off:3 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,365.0,7.0,4.0,3.0,,,,,,,,,,,,,,
367,PT08M29.00S,2022-10-28T03:26:14.4Z,3,REGULAR,3pt,Jump Shot,[],201939,27.283180026281208,84.80392156862744,1610612744,74,70,2022-10-28T03:26:20Z,3670000,-174.0,204.0,1,left,S. Curry 26' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,15.0,,,,,,,,,,,,,
368,PT08M10.00S,2022-10-28T03:26:38.1Z,3,REGULAR,foul,technical,['1freethrow'],203110,,,1610612748,74,70,2022-10-28T03:26:47Z,3680000,,,0,,D. Green defensive-3-second technical FOUL (1 Tech),[203110],1610612744.0,GSW,defensive-3-second,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,0.0,1.0,,,,
369,PT08M10.00S,2022-10-28T03:26:58.2Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,74,71,2022-10-28T03:26:58Z,3690000,,,0,,J. Butler technical Free Throw 1 of 1 (21 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
370,PT07M54.00S,2022-10-28T03:27:26.1Z,3,REGULAR,2pt,Jump Shot,[],1629639,87.59855453350855,67.15686274509804,1610612748,74,71,2022-10-28T03:28:30Z,3700000,86.0,64.0,1,right,MISS T. Herro 10' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,10.71,Missed,,,,,,,,,,,,,,,,,,
371,PT07M54.00S,2022-10-28T03:27:26.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,74,71,2022-10-28T03:27:33Z,3710000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,370.0,,,,,,,,,,,,,,,,,
373,PT07M44.00S,2022-10-28T03:27:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.09789750328515,58.333333333333336,1610612744,74,71,2022-10-28T03:27:53Z,3730000,-42.0,24.0,1,left,MISS K. Looney reverse Layup,[1626172],1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
374,PT07M42.00S,2022-10-28T03:27:49.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,74,71,2022-10-28T03:27:53Z,3740000,,,0,,B. Adebayo REBOUND (Off:4 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,373.0,6.0,2.0,4.0,,,,,,,,,,,,,,
375,PT07M35.00S,2022-10-28T03:27:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,89.70105124835742,57.59803921568627,1610612748,74,71,2022-10-28T03:28:01Z,3750000,38.0,44.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
376,PT07M33.00S,2022-10-28T03:27:58.0Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,74,71,2022-10-28T03:28:01Z,3760000,,,0,,A. Wiggins REBOUND (Off:3 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,375.0,8.0,5.0,3.0,,,,,,,,,,,,,,
377,PT07M30.00S,2022-10-28T03:28:02.1Z,3,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,74,71,2022-10-28T03:28:08Z,3770000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,2534.0,,,,,,
378,PT07M22.00S,2022-10-28T03:28:17.9Z,3,REGULAR,foul,personal,[],203952,,,1610612748,74,71,2022-10-28T03:28:31Z,3780000,,,0,,A. Wiggins personal FOUL (4 PF),"[203952, 200768]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,203593.0,4.0,0.0,Lowry,200768.0,,
381,PT07M22.00S,2022-10-28T03:28:48.4Z,3,REGULAR,substitution,out,[],203952,,,1610612748,74,71,2022-10-28T03:28:52Z,3810000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M22.00S,2022-10-28T03:28:48.4Z,3,REGULAR,substitution,in,[],1630541,,,1610612748,74,71,2022-10-28T03:28:52Z,3820000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M14.00S,2022-10-28T03:29:08.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,82.07950065703022,41.42156862745098,1610612748,74,71,2022-10-28T03:29:15Z,3830000,-43.0,116.0,1,right,MISS C. Martin 12' turnaround fadeaway Shot,[1628997],1610612748.0,MIA,turnaround fadeaway,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
384,PT07M11.00S,2022-10-28T03:29:11.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,74,71,2022-10-28T03:29:15Z,3840000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,383.0,4.0,4.0,0.0,,,,,,,,,,,,,,
385,PT07M08.00S,2022-10-28T03:29:14.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,21.895532194480946,6.127450980392156,1610612744,74,71,2022-10-28T03:30:26Z,3850000,219.0,153.0,1,left,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
386,PT07M05.00S,2022-10-28T03:29:17.9Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,74,71,2022-10-28T03:29:17Z,3860000,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,385.0,7.0,6.0,1.0,,,,,,,,,,,,,,
387,PT07M04.00S,2022-10-28T03:29:19.1Z,3,REGULAR,turnover,bad pass,[],1626172,,,1610612744,74,71,2022-10-28T03:29:28Z,3870000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1628389]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,
388,PT07M04.00S,2022-10-28T03:29:19.1Z,3,REGULAR,steal,,[],1628389,,,1610612748,74,71,2022-10-28T03:29:20Z,3880000,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
389,PT07M00.00S,2022-10-28T03:29:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,91.27792378449409,46.07843137254902,1610612748,74,73,2022-10-28T03:31:17Z,3890000,-20.0,29.0,1,right,B. Adebayo running Layup (15 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,15.0,,,,,,,,,,,,,
390,PT06M37.00S,2022-10-28T03:29:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,8.229303547963205,40.931372549019606,1610612744,74,73,2022-10-28T03:29:51Z,3900000,45.0,25.0,1,left,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
391,PT06M34.00S,2022-10-28T03:29:49.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,74,73,2022-10-28T03:29:51Z,3910000,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,390.0,7.0,3.0,4.0,,,,,,,,,,,,,,
392,PT06M27.00S,2022-10-28T03:29:55.7Z,3,REGULAR,3pt,Jump Shot,[],200768,72.09264126149803,14.460784313725492,1610612748,74,73,2022-10-28T03:30:01Z,3920000,-178.0,210.0,1,right,MISS K. Lowry 27' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
393,PT06M24.00S,2022-10-28T03:29:58.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,74,73,2022-10-28T03:30:01Z,3930000,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,,,
394,PT06M18.00S,2022-10-28T03:30:07.5Z,3,REGULAR,foul,personal,[],1628389,,,1610612744,74,73,2022-10-28T03:30:10Z,3940000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1630541]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,203593.0,1.0,0.0,Moody,1630541.0,,
396,PT06M18.00S,2022-10-28T03:30:14.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,74,73,2022-10-28T03:30:14Z,3960000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,74,73,2022-10-28T03:33:05Z,3970000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612744,74,73,2022-10-28T03:33:05Z,3980000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,out,[],1628997,,,1610612744,74,73,2022-10-28T03:33:05Z,3990000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,in,[],1630164,,,1610612744,74,73,2022-10-28T03:33:05Z,4000000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,in,[],1631107,,,1610612744,74,73,2022-10-28T03:33:05Z,4010000,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M18.00S,2022-10-28T03:32:00.5Z,3,REGULAR,substitution,in,[],1629622,,,1610612744,74,73,2022-10-28T03:33:05Z,4020000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M13.00S,2022-10-28T03:33:26.4Z,3,REGULAR,turnover,lost ball,[],1630541,,,1610612744,74,73,2022-10-28T03:33:33Z,4030000,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 200768]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,,
404,PT06M13.00S,2022-10-28T03:33:26.4Z,3,REGULAR,steal,,[],200768,,,1610612748,74,73,2022-10-28T03:33:33Z,4040000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
405,PT06M02.00S,2022-10-28T03:33:37.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631107,86.15308804204993,50.49019607843137,1610612748,74,75,2022-10-28T03:33:41Z,4050000,2.0,78.0,1,right,N. Jovic 7' floating Jump Shot (4 PTS) (J. Butler 6 AST),"[1631107, 202710]",1610612748.0,MIA,floating,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,4.0,J. Butler,202710.0,6.0,,,,,,,,,,
407,PT05M50.00S,2022-10-28T03:33:49.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,74,75,2022-10-28T03:33:53Z,4070000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Butler,202710.0,,,,,,,
408,PT05M50.00S,2022-10-28T03:33:49.2Z,3,REGULAR,steal,,[],202710,,,1610612748,74,75,2022-10-28T03:33:50Z,4080000,,,0,,J. Butler STEAL (5 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
409,PT05M46.00S,2022-10-28T03:33:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,91.5407358738502,59.068627450980394,1610612748,74,77,2022-10-28T03:33:58Z,4090000,45.0,27.0,1,right,J. Butler running Layup (23 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,23.0,,,,,,,,,,,,,
410,PT05M32.00S,2022-10-28T03:34:06.5Z,3,REGULAR,2pt,Jump Shot,[],202691,5.781865965834428,9.336703431372548,1610612744,74,77,2022-10-28T03:34:16Z,4100000,203.0,2.0,1,left,MISS K. Thompson 20' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,20.33,Missed,,,,,,,,,,,,,,,,,,
411,PT05M30.00S,2022-10-28T03:34:08.5Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,74,77,2022-10-28T03:34:16Z,4110000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right,,,410.0,4.0,4.0,0.0,,,,,,,,,,,,,,
412,PT05M26.00S,2022-10-28T03:34:13.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,93.77463863337714,3.1862745098039214,1610612748,74,77,2022-10-28T03:35:03Z,4120000,-234.0,6.0,1,right,MISS T. Herro running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
413,PT05M22.00S,2022-10-28T03:34:16.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,74,77,2022-10-28T03:34:16Z,4130000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,412.0,5.0,4.0,1.0,,,,,,,,,,,,,,
414,PT05M18.00S,2022-10-28T03:34:21.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,35.955978975032856,29.411764705882355,1610612744,77,77,2022-10-28T03:35:23Z,4140000,103.0,285.0,1,left,S. Curry 30' 3PT running pullup (18 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,30.35,Made,,,,,18.0,,,,,,,,,,,,,
415,PT04M55.00S,2022-10-28T03:34:44.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,86.02168199737189,2.450980392156863,1610612748,77,77,2022-10-28T03:34:48Z,4150000,-238.0,79.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,25.05,Missed,,,,,,,,,,,,,,,,,,
416,PT04M52.00S,2022-10-28T03:34:47.0Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,77,77,2022-10-28T03:34:48Z,4160000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,415.0,2.0,2.0,0.0,,,,,,,,,,,,,,
417,PT04M42.00S,2022-10-28T03:34:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.543363994743759,41.66666666666667,1610612744,79,77,2022-10-28T03:35:01Z,4170000,42.0,37.0,1,left,S. Curry driving Layup (20 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,20.0,,,,,,,,,,,,,
418,PT04M26.00S,2022-10-28T03:35:13.1Z,3,REGULAR,3pt,Jump Shot,[],1631107,86.41590013140605,2.450980392156863,1610612748,79,77,2022-10-28T03:35:17Z,4180000,-238.0,75.0,1,right,MISS N. Jovic 24' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,24.93,Missed,,,,,,,,,,,,,,,,,,
419,PT04M23.00S,2022-10-28T03:35:16.1Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,79,77,2022-10-28T03:35:17Z,4190000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,418.0,2.0,2.0,0.0,,,,,,,,,,,,,,
420,PT04M20.00S,2022-10-28T03:35:19.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,41.21222076215506,51.71568627450981,1610612744,79,77,2022-10-28T03:36:45Z,4200000,-9.0,335.0,1,left,MISS S. Curry 33' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,33.5,Missed,,,,,,,,,,,,,,,,,,
421,PT04M17.00S,2022-10-28T03:35:22.7Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,79,77,2022-10-28T03:35:22Z,4210000,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,420.0,3.0,2.0,1.0,,,,,,,,,,,,,,
422,PT04M14.00S,2022-10-28T03:35:26.0Z,3,REGULAR,turnover,bad pass,[],1630541,,,1610612744,79,77,2022-10-28T03:35:31Z,4220000,,,0,,M. Moody bad pass TURNOVER (2 TO),"[1630541, 1631107]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Jovic,1631107.0,,,,,,,
423,PT04M14.00S,2022-10-28T03:35:26.0Z,3,REGULAR,steal,,[],1631107,,,1610612748,79,77,2022-10-28T03:35:29Z,4230000,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT04M03.00S,2022-10-28T03:35:36.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202710,90.3580814717477,4.411764705882353,1610612748,79,80,2022-10-28T03:35:41Z,4240000,-228.0,38.0,1,right,J. Butler 3PT  (26 PTS) (K. Lowry 7 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.11,Made,,,,,26.0,K. Lowry,200768.0,7.0,,,,,,,,,,
426,PT03M52.00S,2022-10-28T03:35:47.9Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,79,80,2022-10-28T03:35:51Z,4260000,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,Butler,202710.0,,,,,,,
427,PT03M52.00S,2022-10-28T03:35:47.9Z,3,REGULAR,steal,,[],202710,,,1610612748,79,80,2022-10-28T03:35:49Z,4270000,,,0,,J. Butler STEAL (6 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
428,PT03M49.00S,2022-10-28T03:35:50.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629622,73.53810775295663,14.950980392156863,1610612748,79,80,2022-10-28T03:39:26Z,4280000,-175.0,196.0,1,right,MISS M. Strus 26' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
429,PT03M45.00S,2022-10-28T03:35:53.7Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,79,80,2022-10-28T03:35:53Z,4290000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,428.0,5.0,4.0,1.0,,,,,,,,,,,,,,
430,PT03M39.00S,2022-10-28T03:36:02.3Z,3,REGULAR,foul,offensive,[],1629639,,,1610612748,79,80,2022-10-28T03:36:10Z,4300000,,,0,,T. Herro offensive FOUL (1 PF),"[1629639, 201939]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Curry,201939.0,,
