actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
424,PT06M59.00S,2023-01-03T04:30:24.1Z,3,REGULAR,foul,personal,[],1629631,,,1610612744,82,70,2023-01-03T04:30:27Z,4200000,False,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 1629673]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,1628951.0,,,,,,,,,,,,,,3.0,0.0,Poole,1629673.0,,
426,PT06M59.00S,2023-01-03T04:30:28.9Z,3,REGULAR,substitution,out,[],1630168,,,1610612744,82,70,2023-01-03T04:30:34Z,4220000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M59.00S,2023-01-03T04:30:28.9Z,3,REGULAR,substitution,in,[],203992,,,1610612744,82,70,2023-01-03T04:30:34Z,4230000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M53.00S,2023-01-03T04:30:49.1Z,3,REGULAR,turnover,out-of-bounds,[],1630237,,,1610612744,82,70,2023-01-03T04:45:21Z,4250000,False,,,0,,A. Lamb lost ball out-of-bounds TURNOVER (1 TO),[1630237],1610612744.0,GSW,lost ball,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,2534.0,1.0,,,,,,,,,,,,,,,,,,
431,PT06M39.00S,2023-01-03T04:31:09.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,70.12155059132719,72.05882352941177,1610612737,82,73,2023-01-03T04:45:10Z,4270000,False,110.0,228.0,1,right,D. Hunter 25' 3PT  (15 PTS) (T. Young 11 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,25.36,Made,,,,,15.0,T. Young,1629027.0,11.0,,,,,,,,
433,PT06M20.00S,2023-01-03T04:31:29.3Z,3,REGULAR,2pt,Jump Shot,[],202691,8.015768725361367,11.787683823529411,1610612744,84,73,2023-01-03T04:31:37Z,4290000,False,191.0,23.0,1,left,K. Thompson 19' Jump Shot (32 PTS) (A. Lamb 2 AST),"[202691, 1630237]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,19.25,Made,,,,,32.0,A. Lamb,1630237.0,2.0,,,,,,,,
435,PT06M02.00S,2023-01-03T04:31:47.0Z,3,REGULAR,3pt,Jump Shot,[],203992,94.30026281208936,96.81372549019608,1610612737,84,76,2023-01-03T04:31:49Z,4310000,False,234.0,1.0,1,right,B. Bogdanovic 3PT  (7 PTS) (T. Young 12 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,23.41,Made,,,,,7.0,T. Young,1629027.0,12.0,,,,,,,,
437,PT05M41.00S,2023-01-03T04:32:08.1Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,84,76,2023-01-03T04:32:09Z,4330000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1628381]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,4.0,,,,,,,,,,,Collins,1628381.0,,,,,,
438,PT05M41.00S,2023-01-03T04:32:08.1Z,3,REGULAR,steal,,[],1628381,,,1610612737,84,76,2023-01-03T04:32:10Z,4340000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
439,PT05M38.00S,2023-01-03T04:32:13.7Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,84,76,2023-01-03T04:47:43Z,4350000,False,,,0,,T. Young lost ball out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,Mid-Range,8-16 Right,1628951.0,3.0,,,,,,,,,,,,,,,,,,
440,PT05M38.00S,2023-01-03T04:32:24.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,84,76,2023-01-03T04:32:26Z,4360000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M38.00S,2023-01-03T04:32:24.0Z,3,REGULAR,substitution,in,[],1629660,,,1610612744,84,76,2023-01-03T04:32:26Z,4370000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M29.00S,2023-01-03T04:32:41.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202691,23.078186596583443,45.34313725490196,1610612744,84,76,2023-01-03T04:32:43Z,4380000,False,23.0,164.0,1,left,MISS K. Thompson 16' pullup Shot - blocked,"[202691, 203992]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,16.6,Missed,,,,,,,,,,,,,,,Bogdanovic,203992.0
443,PT05M29.00S,2023-01-03T04:32:41.0Z,3,REGULAR,block,,[],203992,,,1610612744,84,76,2023-01-03T04:32:57Z,4390000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
444,PT05M26.00S,2023-01-03T04:32:44.0Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,84,76,2023-01-03T04:33:39Z,4400000,False,,,0,,T. Young REBOUND (Off:0 Def:5),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,442.0,5.0,5.0,0.0,,,,,,,,,,,,
445,PT05M08.00S,2023-01-03T04:33:01.1Z,3,REGULAR,turnover,lost ball,[],1627749,,,1610612737,84,76,2023-01-03T04:33:02Z,4410000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1628978]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,DiVincenzo,1628978.0,,,,,,
446,PT05M08.00S,2023-01-03T04:33:01.1Z,3,REGULAR,steal,,[],1628978,,,1610612744,84,76,2023-01-03T04:33:03Z,4420000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
447,PT05M00.00S,2023-01-03T04:33:09.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202691,6.521024967148489,3.9215686274509802,1610612744,84,76,2023-01-03T04:33:12Z,4430000,False,230.0,9.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,23.06,Missed,,,,,,,,,,,,,,,,
448,PT04M57.00S,2023-01-03T04:33:13.1Z,3,REGULAR,rebound,offensive,[],1630237,,,1610612744,84,76,2023-01-03T04:33:13Z,4440000,False,,,0,,A. Lamb REBOUND (Off:1 Def:3),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Right Corner 3,24+ Right,,,,,447.0,4.0,3.0,1.0,,,,,,,,,,,,
449,PT04M56.00S,2023-01-03T04:33:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612744,84,76,2023-01-03T04:33:22Z,4450000,False,,,0,,J. Collins shooting personal FOUL (3 PF) (Thompson 2 FT),"[1628381, 202691]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,,,,,,,3.0,0.0,Thompson,202691.0,,
451,PT04M56.00S,2023-01-03T04:33:48.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202691,,,1610612744,85,76,2023-01-03T04:33:48Z,4470000,False,,,0,,K. Thompson Free Throw 1 of 2 (33 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,Made,,,,,33.0,,,,,,,,,,,
452,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,out,[],203110,,,1610612744,85,76,2023-01-03T04:33:58Z,4480000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,out,[],1629027,,,1610612744,85,76,2023-01-03T04:33:58Z,4490000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,out,[],1628381,,,1610612744,85,76,2023-01-03T04:33:58Z,4500000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,85,76,2023-01-03T04:33:58Z,4510000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,in,[],1628988,,,1610612744,85,76,2023-01-03T04:33:58Z,4520000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M56.00S,2023-01-03T04:33:48.8Z,3,REGULAR,substitution,in,[],1630168,,,1610612744,85,76,2023-01-03T04:33:58Z,4530000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M56.00S,2023-01-03T04:34:10.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202691,,,1610612744,86,76,2023-01-03T04:34:10Z,4540000,False,,,0,,K. Thompson Free Throw 2 of 2 (34 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,Made,,,,,34.0,,,,,,,,,,,
459,PT04M40.00S,2023-01-03T04:34:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,87.86136662286465,47.30392156862745,1610612737,86,78,2023-01-03T04:34:33Z,4550000,False,-13.0,62.0,1,right,O. Okongwu 6' turnaround Jump Shot (12 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Made,,,,,12.0,B. Bogdanovic,203992.0,2.0,,,,,,,,
461,PT04M20.00S,2023-01-03T04:34:48.6Z,3,REGULAR,turnover,lost ball,[],1629660,,,1610612744,86,78,2023-01-03T04:34:50Z,4570000,False,,,0,,T. Jerome lost ball TURNOVER (1 TO),"[1629660, 1627749]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Murray,1627749.0,,,,,,
462,PT04M20.00S,2023-01-03T04:34:48.6Z,3,REGULAR,steal,,[],1627749,,,1610612737,86,78,2023-01-03T04:34:51Z,4580000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
463,PT04M12.00S,2023-01-03T04:34:57.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,84.83902759526939,48.28431372549019,1610612737,86,80,2023-01-03T04:34:59Z,4590000,False,-9.0,90.0,1,right,D. Murray 9' pullup Jump Shot (12 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,9.04,Made,,,,,12.0,,,,,,,,,,,
464,PT04M10.00S,2023-01-03T04:35:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,80,2023-01-03T04:35:02Z,4600000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M10.00S,2023-01-03T04:37:30.9Z,3,REGULAR,substitution,out,[],1628978,,,1610612744,86,80,2023-01-03T04:37:45Z,4620000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M10.00S,2023-01-03T04:37:30.9Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,86,80,2023-01-03T04:37:45Z,4630000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M51.00S,2023-01-03T04:38:16.1Z,3,REGULAR,3pt,Jump Shot,[],1629660,5.338370565045992,93.87254901960785,1610612744,86,80,2023-01-03T04:47:58Z,4640000,False,-219.0,-2.0,1,left,MISS T. Jerome 3PT,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,21.94,Missed,,,,,,,,,,,,,,,,
469,PT03M49.00S,2023-01-03T04:38:18.1Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,86,80,2023-01-03T04:38:26Z,4650000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,468.0,7.0,4.0,3.0,,,,,,,,,,,,
470,PT03M37.00S,2023-01-03T04:38:29.4Z,3,REGULAR,2pt,Jump Shot,[],203992,91.27792378449409,29.411764705882355,1610612737,86,82,2023-01-03T04:38:32Z,4660000,False,-103.0,29.0,1,right,B. Bogdanovic 10' step back Jump Shot (9 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,10.7,Made,,,,,9.0,,,,,,,,,,,
471,PT03M22.00S,2023-01-03T04:38:45.2Z,3,REGULAR,turnover,bad pass,[],1630541,,,1610612744,86,82,2023-01-03T04:38:47Z,4670000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1630168]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,Okongwu,1630168.0,,,,,,
472,PT03M22.00S,2023-01-03T04:38:45.2Z,3,REGULAR,steal,,[],1630168,,,1610612737,86,82,2023-01-03T04:38:47Z,4680000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
473,PT03M13.00S,2023-01-03T04:38:54.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630168,90.62089356110381,58.333333333333336,1610612737,86,84,2023-01-03T04:38:58Z,4690000,False,42.0,36.0,1,right,O. Okongwu driving floating Jump Shot (14 PTS) (A. Holiday 1 AST),"[1630168, 1628988]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,5.49,Made,,,,,14.0,A. Holiday,1628988.0,1.0,,,,,,,,
475,PT02M48.00S,2023-01-03T04:39:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,9.937582128777924,62.00980392156863,1610612744,86,84,2023-01-03T04:41:35Z,4710000,False,-60.0,41.0,1,left,MISS T. Jerome 7' driving floating bank Shot,[1629660],1610612744.0,GSW,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,7.26,Missed,,,,,,,,,,,,,,,,
476,PT02M46.00S,2023-01-03T04:39:20.5Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,86,84,2023-01-03T04:40:02Z,4720000,False,,,0,,M. Moody REBOUND (Off:2 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,475.0,2.0,0.0,2.0,,,,,,,,,,,,
477,PT02M43.00S,2023-01-03T04:39:23.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630541,5.590000152587891,50.0,1610612744,88,84,2023-01-03T04:41:56Z,4730000,False,0.0,0.0,1,left,M. Moody tip DUNK (5 PTS),[1630541],1610612744.0,GSW,tip,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,5.0,,,,,,,,,,,
478,PT02M35.00S,2023-01-03T04:39:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.42247043363994,49.754901960784316,1610612737,88,84,2023-01-03T04:39:34Z,4740000,False,-1.0,122.0,1,right,MISS D. Murray 12' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,12.21,Missed,,,,,,,,,,,,,,,,
479,PT02M32.00S,2023-01-03T04:39:35.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,88,84,2023-01-03T04:39:35Z,4750000,False,,,0,,K. Looney REBOUND (Off:3 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,478.0,9.0,6.0,3.0,,,,,,,,,,,,
480,PT02M19.00S,2023-01-03T04:39:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630237,21.369908015768726,89.4607843137255,1610612744,88,84,2023-01-03T04:39:50Z,4760000,False,-197.0,148.0,1,left,MISS A. Lamb 24' 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,24.69,Missed,,,,,,,,,,,,,,,,
481,PT02M16.00S,2023-01-03T04:39:52.0Z,3,REGULAR,rebound,offensive,[],202691,,,1610612744,88,84,2023-01-03T04:39:52Z,4770000,False,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,480.0,5.0,4.0,1.0,,,,,,,,,,,,
482,PT02M16.00S,2023-01-03T04:39:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,5.590000152587891,50.0,1610612744,90,84,2023-01-03T04:39:52Z,4780000,False,0.0,0.0,1,left,K. Thompson putback Layup (36 PTS),[202691],1610612744.0,GSW,putback,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,36.0,,,,,,,,,,,
483,PT02M16.00S,2023-01-03T04:39:56.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,90,84,2023-01-03T04:39:56Z,4790000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M16.00S,2023-01-03T04:41:16.2Z,3,REGULAR,substitution,out,[],202691,,,1610612737,90,84,2023-01-03T04:41:31Z,4800000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M16.00S,2023-01-03T04:41:16.2Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,90,84,2023-01-03T04:41:31Z,4810000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M16.00S,2023-01-03T04:41:16.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612737,90,84,2023-01-03T04:41:31Z,4820000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M16.00S,2023-01-03T04:41:16.2Z,3,REGULAR,substitution,in,[],1629027,,,1610612737,90,84,2023-01-03T04:41:31Z,4830000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M07.00S,2023-01-03T04:41:37.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,87.07293035479631,50.0,1610612737,90,84,2023-01-03T04:41:40Z,4840000,False,0.0,69.0,1,right,MISS O. Okongwu 6' turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,6.9,Missed,,,,,,,,,,,,,,,,
490,PT02M03.00S,2023-01-03T04:41:40.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,90,84,2023-01-03T04:41:40Z,4850000,False,,,0,,K. Looney REBOUND (Off:3 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,489.0,10.0,7.0,3.0,,,,,,,,,,,,
491,PT01M58.00S,2023-01-03T04:41:46.3Z,3,REGULAR,3pt,Jump Shot,[],1630541,4.28712220762155,94.36274509803921,1610612744,90,84,2023-01-03T04:41:49Z,4860000,False,-222.0,-12.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,22.21,Missed,,,,,,,,,,,,,,,,
492,PT01M54.00S,2023-01-03T04:41:50.1Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,90,84,2023-01-03T04:41:50Z,4870000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,491.0,8.0,5.0,3.0,,,,,,,,,,,,
493,PT01M46.00S,2023-01-03T04:41:58.2Z,3,REGULAR,3pt,Jump Shot,[],1628988,75.24638633377135,13.480392156862745,1610612737,90,87,2023-01-03T04:42:01Z,4880000,False,-183.0,180.0,1,right,A. Holiday 25' 3PT  (3 PTS) (O. Okongwu 1 AST),"[1628988, 1630168]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,25.65,Made,,,,,3.0,O. Okongwu,1630168.0,1.0,,,,,,,,
495,PT01M29.00S,2023-01-03T04:42:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,13.485545335085414,43.13725490196079,1610612744,92,87,2023-01-03T04:42:17Z,4900000,False,34.0,74.0,1,left,D. DiVincenzo 8' driving floating Jump Shot (5 PTS) (K. Looney 4 AST),"[1628978, 1626172]",1610612744.0,GSW,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,8.18,Made,,,,,5.0,K. Looney,1626172.0,4.0,,,,,,,,
497,PT01M20.00S,2023-01-03T04:42:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.13074901445466,49.01960784313725,1610612737,92,89,2023-01-03T04:42:26Z,4920000,False,-5.0,106.0,1,right,T. Young 10' driving floating Jump Shot (14 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,10.62,Made,,,,,14.0,,,,,,,,,,,
498,PT01M06.00S,2023-01-03T04:42:37.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,14.4053876478318,95.09803921568627,1610612744,92,89,2023-01-03T04:42:39Z,4930000,False,-225.0,83.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,24.03,Missed,,,,,,,,,,,,,,,,
499,PT01M03.00S,2023-01-03T04:42:40.7Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612737,92,89,2023-01-03T04:42:40Z,4940000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,
500,PT00M49.60S,2023-01-03T04:42:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,66.5735873850197,43.627450980392155,1610612737,92,92,2023-01-03T04:42:57Z,4950000,False,-32.0,262.0,1,right,T. Young 26' 3PT pullup (17 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,26.36,Made,,,,,17.0,,,,,,,,,,,
501,PT00M35.70S,2023-01-03T04:43:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,10.068988173455978,48.77450980392157,1610612744,94,92,2023-01-03T04:43:15Z,4960000,False,6.0,42.0,1,left,K. Looney cutting Layup (10 PTS) (D. DiVincenzo 3 AST),"[1626172, 1628978]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,4.25,Made,,,,,10.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,
503,PT00M34.60S,2023-01-03T04:43:22.5Z,3,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612737,94,92,2023-01-03T04:44:01Z,4980000,False,,,0,,M. Moody transition take personal FOUL (1 PF) (Young 1 FT),"[1630541, 1629027]",1610612744.0,GSW,transition take,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,
505,PT00M34.60S,2023-01-03T04:44:09.4Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,94,93,2023-01-03T04:44:09Z,5000000,False,,,0,,T. Young transition take Free Throw 1 of 1 (18 PTS),[1629027],1610612737.0,ATL,transition take,,,Young,T. Young,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
506,PT00M34.60S,2023-01-03T04:44:13.7Z,3,REGULAR,substitution,out,[],1629631,,,1610612744,94,93,2023-01-03T04:44:17Z,5010000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M34.60S,2023-01-03T04:44:13.7Z,3,REGULAR,substitution,in,[],1631100,,,1610612744,94,93,2023-01-03T04:44:17Z,5020000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M22.10S,2023-01-03T04:44:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,91.80354796320631,57.84313725490197,1610612737,94,95,2023-01-03T04:44:44Z,5030000,False,39.0,25.0,1,right,A. Holiday driving Layup (5 PTS),[1628988],1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,4.62,Made,,,,,5.0,,,,,,,,,,,
