actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
252,PT06M39.00S,2022-12-29T03:52:21.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,11.777266754270697,2.941176470588235,1610612744,44,52,2022-12-29T03:52:24Z,2460000,False,235.0,58.0,1,left,D. DiVincenzo 24' 3PT  (11 PTS) (A. Lamb 1 AST),"[1628978, 1630237]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,24.24,Made,,,,,,,11.0,A. Lamb,1630237.0,1.0,,,,,,,,
254,PT06M22.00S,2022-12-29T03:52:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.5407358738502,58.82352941176471,1610612762,44,52,2022-12-29T03:52:42Z,2480000,False,44.0,27.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
255,PT06M20.00S,2022-12-29T03:52:40.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,44,52,2022-12-29T03:52:42Z,2490000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,254.0,4.0,4.0,0.0,,,,,,,,,,,,,,
256,PT05M58.00S,2022-12-29T03:53:02.0Z,2,REGULAR,2pt,Jump Shot,[],1629660,14.4053876478318,66.91176470588235,1610612744,44,52,2022-12-29T03:53:08Z,2500000,False,-85.0,83.0,1,left,MISS T. Jerome 11' driving floating Shot,[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,11.84,Missed,,,,,,,,,,,,,,,,,,
257,PT05M57.00S,2022-12-29T03:53:03.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,44,52,2022-12-29T03:53:08Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,256.0,,,,,,,,,,,,,,,,,
259,PT05M47.00S,2022-12-29T03:53:21.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,90.09526938239159,44.6078431372549,1610612762,44,54,2022-12-29T03:53:25Z,2530000,False,-27.0,41.0,1,right,J. Vanderbilt alley-oop DUNK (6 PTS) (M. Conley 3 AST),"[1629020, 201144]",1610612762.0,UTA,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,6.0,M. Conley,201144.0,3.0,,,,,,,,
261,PT05M36.00S,2022-12-29T03:53:33.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,34.247700394218136,44.36274509803921,1610612744,44,54,2022-12-29T03:53:36Z,2550000,False,28.0,269.0,1,left,MISS D. DiVincenzo 27' pullup 3PT,[1628978],1610612744.0,GSW,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
262,PT05M34.00S,2022-12-29T03:53:35.1Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,44,54,2022-12-29T03:53:36Z,2560000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT05M14.00S,2022-12-29T03:53:58.7Z,2,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,44,54,2022-12-29T03:54:05Z,2570000,False,,,0,,K. Olynyk step out-of-bounds TURNOVER (1 TO),[203482],1610612762.0,UTA,step,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,202041.0,1.0,,,,,,,,,,,,
264,PT05M14.00S,2022-12-29T03:54:02.0Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,44,54,2022-12-29T03:54:22Z,2580000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M14.00S,2022-12-29T03:54:02.0Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,44,54,2022-12-29T03:54:22Z,2590000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M14.00S,2022-12-29T03:54:02.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,44,54,2022-12-29T03:54:22Z,2600000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M14.00S,2022-12-29T03:54:02.0Z,2,REGULAR,substitution,in,[],203110,,,1610612744,44,54,2022-12-29T03:54:22Z,2610000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M58.00S,2022-12-29T03:54:43.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631116,33.98488830486202,45.588235294117645,1610612744,44,54,2022-12-29T03:54:49Z,2620000,False,22.0,267.0,1,left,MISS P. Baldwin Jr. 26' 3PT,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
269,PT04M55.00S,2022-12-29T03:54:46.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,44,54,2022-12-29T03:54:49Z,2630000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,268.0,4.0,3.0,1.0,,,,,,,,,,,,,,
270,PT04M49.00S,2022-12-29T03:54:51.9Z,2,REGULAR,3pt,Jump Shot,[],201144,73.53810775295663,85.04901960784314,1610612762,44,54,2022-12-29T04:10:12Z,2640000,False,175.0,196.0,1,right,MISS M. Conley 26' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
271,PT04M46.00S,2022-12-29T03:54:54.9Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,44,54,2022-12-29T03:54:55Z,2650000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,,
272,PT04M36.00S,2022-12-29T03:55:07.0Z,2,REGULAR,foul,offensive,[],1629673,,,1610612744,44,54,2022-12-29T03:55:14Z,2660000,False,,,0,,J. Poole charge offensive FOUL (1 PF),"[1629673, 203482]",1610612744.0,GSW,charge,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,1.0,0.0,Olynyk,203482.0,,,,
274,PT04M36.00S,2022-12-29T03:55:07.0Z,2,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,44,54,2022-12-29T03:55:07Z,2680000,False,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,1.0,,,,,,,,,,,,
275,PT04M27.00S,2022-12-29T03:55:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,73.53810775295663,81.61764705882352,1610612762,44,54,2022-12-29T03:55:41Z,2690000,False,158.0,196.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
276,PT04M24.00S,2022-12-29T03:55:40.6Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,44,54,2022-12-29T03:55:41Z,2700000,False,,,0,,K. Looney REBOUND (Off:0 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,,
277,PT04M14.00S,2022-12-29T03:55:50.1Z,2,REGULAR,3pt,Jump Shot,[],1631116,24.655059132720105,10.784313725490197,1610612744,47,54,2022-12-29T03:55:54Z,2710000,False,196.0,179.0,1,left,P. Baldwin Jr. 26' 3PT  (3 PTS) (D. Green 3 AST),"[1631116, 203110]",1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,26.57,Made,,,,,,,3.0,D. Green,203110.0,3.0,,,,,,,,
280,PT04M06.00S,2022-12-29T03:56:02.4Z,2,REGULAR,foul,offensive,['inpenalty'],1629012,,,1610612762,47,54,2022-12-29T04:01:15Z,2740000,False,,,0,,C. Sexton offensive FOUL (2 PF),"[1629012, 1631116]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,,,,,,2.0,0.0,Baldwin Jr.,1631116.0,,,,
302,PT04M06.00S,2022-12-29T03:56:02.4Z,2,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,47,54,2022-12-29T03:56:02Z,2755000,False,,,0,,C. Sexton offensive foul TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,1.0,,,,,,,,,,,,
282,PT04M06.00S,2022-12-29T03:56:20.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,47,54,2022-12-29T03:56:02Z,2760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,out,[],1629012,,,1610612744,47,54,2022-12-29T03:56:02Z,2780000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,out,[],1629020,,,1610612744,47,54,2022-12-29T03:56:02Z,2790000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,out,[],203482,,,1610612744,47,54,2022-12-29T03:56:02Z,2800000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,in,[],1627736,,,1610612744,47,54,2022-12-29T03:56:02Z,2810000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612744,47,54,2022-12-29T03:56:02Z,2820000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M06.00S,2022-12-29T03:59:19.2Z,2,REGULAR,substitution,in,[],1631117,,,1610612744,47,54,2022-12-29T03:56:02Z,2830000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M54.00S,2022-12-29T03:59:52.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631116,16.770696452036795,44.6078431372549,1610612744,47,54,2022-12-29T04:11:52Z,2840000,False,27.0,105.0,1,left,MISS P. Baldwin Jr. 10' driving floating Shot,[1631116],1610612744.0,GSW,driving floating,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
291,PT03M51.00S,2022-12-29T03:59:55.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,47,54,2022-12-29T03:59:56Z,2850000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,290.0,7.0,7.0,0.0,,,,,,,,,,,,,,
292,PT03M36.00S,2022-12-29T04:00:10.7Z,2,REGULAR,3pt,Jump Shot,[],203903,72.09264126149803,11.029411764705882,1610612762,47,54,2022-12-29T04:00:14Z,2860000,False,-195.0,210.0,1,right,MISS J. Clarkson 28' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,28.64,Missed,,,,,,,,,,,,,,,,,,
293,PT03M34.00S,2022-12-29T04:00:12.7Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612744,47,54,2022-12-29T04:00:14Z,2870000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,
294,PT03M28.00S,2022-12-29T04:00:18.4Z,2,REGULAR,3pt,Jump Shot,[],203110,5.338370565045992,94.85294117647058,1610612744,47,54,2022-12-29T04:00:25Z,2880000,False,-224.0,-2.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
295,PT03M24.00S,2022-12-29T04:00:22.4Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612762,47,54,2022-12-29T04:00:25Z,2890000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,294.0,3.0,3.0,0.0,,,,,,,,,,,,,,
296,PT03M20.00S,2022-12-29T04:00:26.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627736,85.49605781865965,62.00980392156863,1610612762,47,54,2022-12-29T04:12:28Z,2900000,False,60.0,84.0,1,right,MISS M. Beasley 10' running pullup Shot,[1627736],1610612762.0,UTA,running pullup,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Right,10.31,Missed,,,,,,,,,,,,,,,,,,
297,PT03M17.00S,2022-12-29T04:00:29.3Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612744,47,54,2022-12-29T04:00:32Z,2910000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:2),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT03M11.00S,2022-12-29T04:00:36.2Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,47,54,2022-12-29T04:00:42Z,2920000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1628374]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,,,,,,Markkanen,1628374.0
299,PT03M11.00S,2022-12-29T04:00:36.2Z,2,REGULAR,steal,,[],1628374,,,1610612762,47,54,2022-12-29T04:00:37Z,2930000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
300,PT03M10.00S,2022-12-29T04:00:40.3Z,2,REGULAR,foul,personal,[],203110,,,1610612762,47,54,2022-12-29T04:00:49Z,2940000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 203903]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,202053.0,,,,,,1.0,0.0,Clarkson,203903.0,,,,
303,PT02M55.00S,2022-12-29T04:01:16.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631117,90.22667542706965,60.5392156862745,1610612762,47,54,2022-12-29T04:14:44Z,2960000,False,53.0,39.0,1,right,MISS W. Kessler 6' turnaround Hook,[1631117],1610612762.0,UTA,turnaround,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
304,PT02M53.00S,2022-12-29T04:01:18.6Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612744,47,54,2022-12-29T04:01:21Z,2970000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:3),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,,
305,PT02M50.00S,2022-12-29T04:01:24.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612744,47,54,2022-12-29T04:01:36Z,2980000,False,,,0,,M. Conley personal FOUL (1 PF) (Poole 2 FT),"[201144, 1629673]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,1.0,0.0,Poole,1629673.0,,,,
307,PT02M50.00S,2022-12-29T04:01:54.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629673,,,1610612744,48,54,2022-12-29T04:01:54Z,3000000,False,,,0,,J. Poole Free Throw 1 of 2 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
308,PT02M50.00S,2022-12-29T04:02:09.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629673,,,1610612744,49,54,2022-12-29T04:02:09Z,3010000,False,,,0,,J. Poole Free Throw 2 of 2 (11 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
309,PT02M41.00S,2022-12-29T04:02:21.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,65.65374507227332,50.98039215686274,1610612762,49,54,2022-12-29T04:02:36Z,3020000,False,5.0,270.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
310,PT02M39.00S,2022-12-29T04:02:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,49,54,2022-12-29T04:02:36Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,309.0,,,,,,,,,,,,,,,,,
311,PT02M39.00S,2022-12-29T04:02:28.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612762,49,54,2022-12-29T04:02:42Z,3040000,False,,,0,,K. Looney loose ball personal FOUL (2 PF) (Kessler 2 FT),"[1626172, 1631117]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,,,,,,2.0,0.0,Kessler,1631117.0,,,,
314,PT02M39.00S,2022-12-29T04:02:51.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,49,54,2022-12-29T04:03:09Z,3070000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT02M39.00S,2022-12-29T04:02:51.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,49,54,2022-12-29T04:03:09Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
316,PT02M39.00S,2022-12-29T04:02:51.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,49,54,2022-12-29T04:03:09Z,3090000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT02M36.00S,2022-12-29T04:02:54.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,49,54,2022-12-29T04:03:09Z,3100000,False,,,0,,K. Looney REBOUND (Off:0 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,316.0,6.0,6.0,0.0,,,,,,,,,,,,,,
318,PT02M28.00S,2022-12-29T04:03:18.8Z,2,REGULAR,foul,offensive,['inpenalty'],1631116,,,1610612744,49,54,2022-12-29T04:03:24Z,3110000,False,,,0,,P. Baldwin Jr. offensive FOUL (1 PF),"[1631116, 201144]",1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,,,,,,1.0,0.0,Conley,201144.0,,,,
320,PT02M28.00S,2022-12-29T04:03:18.8Z,2,REGULAR,turnover,offensive foul,[],1631116,,,1610612744,49,54,2022-12-29T04:03:18Z,3130000,False,,,0,,P. Baldwin Jr. offensive foul TURNOVER (1 TO),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,1.0,,,,,,,,,,,,
321,PT02M19.00S,2022-12-29T04:03:39.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,70.90998685939553,20.833333333333336,1610612762,49,54,2022-12-29T04:03:45Z,3140000,False,-146.0,221.0,1,right,MISS L. Markkanen 26' 3PT - blocked,"[1628374, 203110]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,Green,203110.0,,
322,PT02M19.00S,2022-12-29T04:03:39.6Z,2,REGULAR,block,,[],203110,,,1610612762,49,54,2022-12-29T04:03:42Z,3150000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
323,PT02M16.00S,2022-12-29T04:03:42.6Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,49,54,2022-12-29T04:03:45Z,3160000,False,,,0,,K. Looney REBOUND (Off:0 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,321.0,7.0,7.0,0.0,,,,,,,,,,,,,,
324,PT02M10.00S,2022-12-29T04:03:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,14.011169513797633,60.5392156862745,1610612744,49,54,2022-12-29T04:03:56Z,3170000,False,-53.0,79.0,1,left,MISS J. Poole 9' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,9.51,Missed,,,,,,,,,,,,,,,,,,
325,PT02M07.00S,2022-12-29T04:03:52.9Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,49,54,2022-12-29T04:03:52Z,3180000,False,,,0,,K. Looney REBOUND (Off:1 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,324.0,8.0,7.0,1.0,,,,,,,,,,,,,,
326,PT02M03.00S,2022-12-29T04:03:56.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631116,24.917871222076215,8.57843137254902,1610612744,52,54,2022-12-29T04:04:03Z,3190000,False,207.0,182.0,1,left,P. Baldwin Jr. 27' 3PT  (6 PTS) (K. Looney 2 AST),"[1631116, 1626172]",1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,27.55,Made,,,,,,,6.0,K. Looney,1626172.0,2.0,,,,,,,,
328,PT01M49.00S,2022-12-29T04:04:09.7Z,2,REGULAR,3pt,Jump Shot,[],201144,75.77201051248358,12.009803921568627,1610612762,52,54,2022-12-29T04:04:14Z,3210000,False,-190.0,175.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
329,PT01M47.00S,2022-12-29T04:04:11.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,52,54,2022-12-29T04:04:14Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,328.0,,,,,,,,,,,,,,,,,
331,PT01M39.00S,2022-12-29T04:04:29.1Z,2,REGULAR,2pt,Jump Shot,[],1629673,19.530223390275953,71.32352941176471,1610612744,54,54,2022-12-29T04:04:33Z,3240000,False,-107.0,131.0,1,left,J. Poole 16' pullup Jump Shot (13 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,16.9,Made,,,,,,,13.0,,,,,,,,,,,
332,PT01M18.00S,2022-12-29T04:04:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.27792378449409,39.21568627450981,1610612762,54,56,2022-12-29T04:17:13Z,3250000,False,-54.0,29.0,1,right,L. Markkanen 6' cutting finger roll Layup (20 PTS) (M. Conley 4 AST),"[1628374, 201144]",1610612762.0,UTA,cutting finger roll,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,,,,,,,20.0,M. Conley,201144.0,4.0,,,,,,,,
334,PT01M03.00S,2022-12-29T04:05:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,31.488173455978973,70.34313725490196,1610612744,54,56,2022-12-29T04:05:09Z,3270000,False,-102.0,243.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
335,PT01M00.00S,2022-12-29T04:05:08.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,54,56,2022-12-29T04:05:09Z,3280000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,334.0,8.0,8.0,0.0,,,,,,,,,,,,,,
336,PT00M50.80S,2022-12-29T04:05:20.3Z,2,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,54,56,2022-12-29T04:05:27Z,3290000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (2 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,2.0,,,,,,,,,,,,
