actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
537,PT11M33.00S,2022-12-03T04:59:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,7.703679369250986,57.59803921568627,1610612741,99,82,2022-12-03T04:59:28Z,5320000,False,-38.0,20.0,1,left,MISS D. Jones Jr. Layup,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
538,PT11M31.00S,2022-12-03T04:59:23.7Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612744,99,82,2022-12-03T04:59:28Z,5330000,False,,,0,,A. Lamb REBOUND (Off:0 Def:4),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,537.0,4.0,4.0,0.0,,,,,,,,
539,PT11M27.00S,2022-12-03T04:59:30.6Z,4,REGULAR,foul,personal,[],201609,,,1610612744,99,82,2022-12-03T04:59:41Z,5340000,False,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 1629673]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,,,,2715.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,
541,PT11M22.00S,2022-12-03T05:00:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,68.01905387647832,12.745098039215685,1610612744,99,82,2022-12-03T05:00:20Z,5360000,False,-186.0,248.0,1,right,MISS J. Poole 31' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,31.03,Missed,,,,,,,,,,,,,,,,,,
542,PT11M19.00S,2022-12-03T05:00:18.3Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,99,82,2022-12-03T05:00:20Z,5370000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,541.0,5.0,5.0,0.0,,,,,,,,
543,PT11M11.00S,2022-12-03T05:00:25.9Z,4,REGULAR,3pt,Jump Shot,[],1627884,25.18068331143233,9.803921568627452,1610612741,99,82,2022-12-03T05:00:33Z,5380000,False,201.0,184.0,1,left,MISS D. Jones Jr. 27' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
544,PT11M10.00S,2022-12-03T05:00:26.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,99,82,2022-12-03T05:00:33Z,5390000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,543.0,,,,,,,,,,,
546,PT10M59.00S,2022-12-03T05:00:53.4Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612744,99,82,2022-12-03T05:01:02Z,5410000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Poole 2 FT),"[1630245, 1629673]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,1627541.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,
548,PT10M59.00S,2022-12-03T05:01:15.0Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,100,82,2022-12-03T05:01:36Z,5430000,False,,,0,,J. Poole Free Throw 1 of 2 (30 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
549,PT10M59.00S,2022-12-03T05:01:15.0Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,100,82,2022-12-03T05:01:36Z,5440000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT10M55.00S,2022-12-03T05:01:19.0Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,100,82,2022-12-03T05:01:36Z,5450000,False,,,0,,G. Dragic REBOUND (Off:1 Def:1),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,549.0,2.0,1.0,1.0,,,,,,,,
551,PT10M42.00S,2022-12-03T05:01:48.8Z,4,REGULAR,3pt,Jump Shot,[],1630172,5.601182654402102,95.58823529411765,1610612741,100,82,2022-12-03T05:01:54Z,5460000,False,-228.0,0.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
552,PT10M37.00S,2022-12-03T05:01:53.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,100,82,2022-12-03T05:01:54Z,5470000,False,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,551.0,7.0,7.0,0.0,,,,,,,,
553,PT10M30.00S,2022-12-03T05:02:00.9Z,4,REGULAR,3pt,Jump Shot,[],203952,75.64060446780552,87.00980392156863,1610612744,100,82,2022-12-03T05:02:06Z,5480000,False,185.0,176.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
554,PT10M26.00S,2022-12-03T05:02:04.9Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,100,82,2022-12-03T05:02:21Z,5490000,False,,,0,,G. Dragic REBOUND (Off:1 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,553.0,3.0,2.0,1.0,,,,,,,,
555,PT10M23.00S,2022-12-03T05:02:08.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201609,8.09789750328515,56.372549019607845,1610612741,100,84,2022-12-03T05:02:49Z,5500000,False,-32.0,24.0,1,left,G. Dragic cutting Layup (6 PTS) (D. DeRozan 4 AST),"[201609, 201942]",1610612741.0,CHI,cutting,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,3.97,Made,6.0,,,,,,,,,,,D. DeRozan,201942.0,4.0,,,,
557,PT09M59.00S,2022-12-03T05:02:32.8Z,4,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612744,100,84,2022-12-03T05:03:06Z,5520000,False,,,0,,P. Williams shooting personal FOUL (4 PF) (Wiggins 2 FT),"[1630172, 203952]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1627541.0,4.0,0.0,Wiggins,203952.0,,,,,,,,,,,,
559,PT09M59.00S,2022-12-03T05:03:07.3Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,100,84,2022-12-03T05:03:33Z,5540000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT09M59.00S,2022-12-03T05:03:07.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,100,84,2022-12-03T05:03:33Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,
561,PT09M59.00S,2022-12-03T05:03:10.2Z,4,REGULAR,substitution,out,[],1630245,,,1610612744,100,84,2022-12-03T05:03:14Z,5560000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M59.00S,2022-12-03T05:03:10.2Z,4,REGULAR,substitution,in,[],203897,,,1610612744,100,84,2022-12-03T05:03:14Z,5570000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M59.00S,2022-12-03T05:03:07.3Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,100,84,2022-12-03T05:03:33Z,5580000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT09M56.00S,2022-12-03T05:03:10.3Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,100,84,2022-12-03T05:03:33Z,5590000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,563.0,2.0,1.0,1.0,,,,,,,,
565,PT09M47.00S,2022-12-03T05:03:44.1Z,4,REGULAR,foul,personal,[],1628978,,,1610612741,100,84,2022-12-03T05:04:11Z,5600000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1630172]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,1627541.0,3.0,0.0,Williams,1630172.0,,,,,,,,,,,,
567,PT09M47.00S,2022-12-03T05:04:13.5Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,100,84,2022-12-03T05:04:17Z,5620000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M47.00S,2022-12-03T05:04:13.5Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,100,84,2022-12-03T05:04:17Z,5630000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M42.00S,2022-12-03T05:04:32.1Z,4,REGULAR,2pt,Jump Shot,[],201942,23.99802890932983,26.96078431372549,1610612741,100,84,2022-12-03T05:04:37Z,5640000,False,115.0,173.0,1,left,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,20.79,Missed,,,,,,,,,,,,,,,,,,
570,PT09M39.00S,2022-12-03T05:04:35.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612744,100,84,2022-12-03T05:04:37Z,5650000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,569.0,2.0,2.0,0.0,,,,,,,,
571,PT09M35.00S,2022-12-03T05:04:42.0Z,4,REGULAR,foul,personal,[],201942,,,1610612744,100,84,2022-12-03T05:08:23Z,5660000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1629673]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,1627541.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,
573,PT09M29.00S,2022-12-03T05:05:19.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612744,100,84,2022-12-03T05:05:25Z,5680000,False,,,0,,G. Dragic shooting personal FOUL (2 PF) (Green 2 FT),"[201609, 203110]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,2715.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,
575,PT09M29.00S,2022-12-03T05:05:42.8Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,101,84,2022-12-03T05:05:42Z,5700000,False,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
576,PT09M29.00S,2022-12-03T05:05:59.0Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,102,84,2022-12-03T05:05:59Z,5710000,False,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
577,PT09M14.00S,2022-12-03T05:06:15.7Z,4,REGULAR,3pt,Jump Shot,[],201609,6.701708278580814,96.59160539215686,1610612741,102,87,2022-12-03T05:06:36Z,5720000,False,-233.0,10.0,1,left,G. Dragic 3PT  (9 PTS) (D. DeRozan 5 AST),"[201609, 201942]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,23.32,Made,9.0,,,,,,,,,,,D. DeRozan,201942.0,5.0,,,,
579,PT08M59.00S,2022-12-03T05:06:30.5Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,102,87,2022-12-03T05:06:50Z,5740000,False,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 203897]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,4.0,,,,LaVine,203897.0,,
580,PT08M59.00S,2022-12-03T05:06:30.5Z,4,REGULAR,steal,,[],203897,,,1610612741,102,87,2022-12-03T05:06:31Z,5750000,False,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
582,PT08M53.00S,2022-12-03T05:06:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,7.966491458607096,40.931372549019606,1610612741,102,87,2022-12-03T05:06:58Z,5770000,False,45.0,22.0,1,left,MISS Z. LaVine Layup - blocked,"[203897, 203952]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
583,PT08M53.00S,2022-12-03T05:06:50.4Z,4,REGULAR,block,,[],203952,,,1610612741,102,87,2022-12-03T05:07:08Z,5780000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT08M53.00S,2022-12-03T05:06:50.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,102,87,2022-12-03T05:07:08Z,5790000,False,,,0,,D. Green REBOUND (Off:0 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,582.0,8.0,8.0,0.0,,,,,,,,
585,PT08M47.00S,2022-12-03T05:06:56.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,65.78515111695138,28.921568627450984,1610612744,102,87,2022-12-03T05:07:33Z,5800000,False,-105.0,269.0,1,right,MISS J. Poole 28' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.9,Missed,,,,,,,,,,,,,,,,,,
586,PT08M47.00S,2022-12-03T05:06:56.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,102,87,2022-12-03T05:07:02Z,5810000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,585.0,5.0,5.0,0.0,,,,,,,,
587,PT08M40.00S,2022-12-03T05:07:03.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201609,26.231931668856767,82.59803921568627,1610612741,102,90,2022-12-03T05:07:11Z,5820000,False,-163.0,194.0,1,left,G. Dragic 25' 3PT running (12 PTS) (D. DeRozan 6 AST),"[201609, 201942]",1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,25.35,Made,12.0,,,,,,,,,,,D. DeRozan,201942.0,6.0,,,,
589,PT08M40.00S,2022-12-03T05:07:10.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,102,90,2022-12-03T05:07:10Z,5840000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M40.00S,2022-12-03T05:10:00.1Z,4,REGULAR,substitution,out,[],1628978,,,1610612744,102,90,2022-12-03T05:10:22Z,5850000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M40.00S,2022-12-03T05:10:00.1Z,4,REGULAR,substitution,out,[],203952,,,1610612744,102,90,2022-12-03T05:10:22Z,5860000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M40.00S,2022-12-03T05:10:00.1Z,4,REGULAR,substitution,in,[],202691,,,1610612744,102,90,2022-12-03T05:10:22Z,5870000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M40.00S,2022-12-03T05:10:00.1Z,4,REGULAR,substitution,in,[],201939,,,1610612744,102,90,2022-12-03T05:10:22Z,5880000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M27.00S,2022-12-03T05:10:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.40932982917214,57.59803921568627,1610612744,104,90,2022-12-03T05:10:48Z,5890000,False,38.0,28.0,1,right,D. Green cutting Layup (10 PTS) (J. Poole 1 AST),"[203110, 1629673]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,10.0,,,,,,,,,,,J. Poole,1629673.0,1.0,,,,
596,PT08M05.00S,2022-12-03T05:11:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,11.908672798948752,44.11764705882353,1610612741,104,92,2022-12-03T05:11:15Z,5910000,False,29.0,59.0,1,left,J. Green 6' cutting finger roll Layup (8 PTS) (G. Dragic 4 AST),"[1629750, 201609]",1610612741.0,CHI,cutting finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,8.0,,,,,,,,,,,G. Dragic,201609.0,4.0,,,,
598,PT08M05.00S,2022-12-03T05:11:11.6Z,4,REGULAR,foul,personal,['1freethrow'],201939,,,1610612741,104,92,2022-12-03T05:11:20Z,5930000,False,,,0,,S. Curry shooting personal FOUL (5 PF) (Green 1 FT),"[201939, 1629750]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,1627541.0,5.0,0.0,Green,1629750.0,,,,,,,,,,,,
600,PT08M05.00S,2022-12-03T05:11:32.9Z,4,REGULAR,substitution,out,[],201942,,,1610612741,104,92,2022-12-03T05:12:24Z,5950000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M05.00S,2022-12-03T05:11:32.9Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,104,92,2022-12-03T05:12:24Z,5960000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M05.00S,2022-12-03T05:11:45.4Z,4,REGULAR,freethrow,1 of 1,[],1629750,,,1610612741,104,93,2022-12-03T05:11:45Z,5970000,False,,,0,,J. Green Free Throw 1 of 1 (9 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
603,PT07M55.00S,2022-12-03T05:11:59.2Z,4,REGULAR,turnover,traveling,[],202691,,,1610612744,104,93,2022-12-03T05:12:07Z,5980000,False,,,0,,K. Thompson traveling TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,202037.0,,,,,,,,,1.0,,,,,,,
604,PT07M46.00S,2022-12-03T05:12:20.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,18.2161629434954,57.35294117647059,1610612741,104,93,2022-12-03T05:12:56Z,5990000,False,-37.0,119.0,1,left,MISS G. Dragic 12' step back Shot,[201609],1610612741.0,CHI,step back,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,,,,,,,,,,
605,PT07M42.00S,2022-12-03T05:12:24.5Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,104,93,2022-12-03T05:12:26Z,6000000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,604.0,1.0,0.0,1.0,,,,,,,,
606,PT07M42.00S,2022-12-03T05:12:24.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627884,5.590000152587891,50.0,1610612741,104,95,2022-12-03T05:13:02Z,6010000,False,0.0,0.0,1,left,D. Jones Jr. tip DUNK (6 PTS),[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
607,PT07M29.00S,2022-12-03T05:12:39.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612744,104,95,2022-12-03T05:12:52Z,6020000,False,,,0,,G. Dragic personal FOUL (3 PF) (Lamb 2 FT),"[201609, 1630237]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,,,,1627541.0,3.0,0.0,Lamb,1630237.0,,,,,,,,,,,,
609,PT07M29.00S,2022-12-03T05:13:10.2Z,4,REGULAR,freethrow,1 of 2,[],1630237,,,1610612744,104,95,2022-12-03T05:13:10Z,6040000,False,,,0,,MISS A. Lamb Free Throw 1 of 2,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT07M29.00S,2022-12-03T05:13:10.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,104,95,2022-12-03T05:13:10Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,
611,PT07M29.00S,2022-12-03T05:13:13.6Z,4,REGULAR,substitution,out,[],203110,,,1610612744,104,95,2022-12-03T05:13:16Z,6060000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M29.00S,2022-12-03T05:13:13.6Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,104,95,2022-12-03T05:13:16Z,6070000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M29.00S,2022-12-03T05:13:24.1Z,4,REGULAR,substitution,out,[],1627884,,,1610612744,104,95,2022-12-03T05:13:27Z,6080000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M29.00S,2022-12-03T05:13:24.1Z,4,REGULAR,substitution,in,[],202696,,,1610612744,104,95,2022-12-03T05:13:27Z,6090000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M29.00S,2022-12-03T05:13:31.2Z,4,REGULAR,freethrow,2 of 2,[],1630237,,,1610612744,105,95,2022-12-03T05:13:31Z,6100000,False,,,0,,A. Lamb Free Throw 2 of 2 (4 PTS),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
616,PT07M18.00S,2022-12-03T05:13:44.8Z,4,REGULAR,2pt,Jump Shot,[],202696,27.020367936925098,53.431372549019606,1610612741,105,97,2022-12-03T05:13:49Z,6110000,False,-17.0,201.0,1,left,N. Vucevic 20' Jump Shot (21 PTS) (G. Dragic 5 AST),"[202696, 201609]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,20.22,Made,21.0,,,,,,,,,,,G. Dragic,201609.0,5.0,,,,
618,PT07M01.00S,2022-12-03T05:14:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.62089356110381,58.82352941176471,1610612744,105,97,2022-12-03T05:14:07Z,6130000,False,44.0,36.0,1,right,MISS J. Poole driving Layup - blocked,"[1629673, 1629750]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
619,PT07M01.00S,2022-12-03T05:14:00.9Z,4,REGULAR,block,,[],1629750,,,1610612744,105,97,2022-12-03T05:14:02Z,6140000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
620,PT06M59.00S,2022-12-03T05:14:02.9Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,105,97,2022-12-03T05:14:07Z,6150000,False,,,0,,G. Dragic REBOUND (Off:1 Def:3),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,618.0,4.0,3.0,1.0,,,,,,,,
621,PT06M55.00S,2022-12-03T05:14:07.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,9.017739816031538,56.372549019607845,1610612741,105,97,2022-12-03T05:14:16Z,6160000,False,-32.0,32.0,1,left,MISS G. Dragic running Layup,[201609],1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
622,PT06M53.00S,2022-12-03T05:14:09.2Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,105,97,2022-12-03T05:14:09Z,6170000,False,,,0,,S. Curry REBOUND (Off:0 Def:8),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,621.0,8.0,8.0,0.0,,,,,,,,
623,PT06M40.00S,2022-12-03T05:14:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630237,92.9862023653088,60.049019607843135,1610612744,105,97,2022-12-03T05:14:26Z,6180000,False,50.0,13.0,1,right,MISS A. Lamb driving Layup,[1630237],1610612744.0,GSW,driving,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
