actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
351,PT01M25.00S,2023-12-07T01:37:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203915,89.88173455978975,52.90670955882353,1610612751,50,49,2023-12-07T01:49:44Z,3305000,False,15.0,43.0,1,right,MISS S. Dinwiddie tip Layup,[203915],1610612751.0,BKN,tip,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,4.5,Missed,,,,,,,,,,
352,PT01M25.00S,2023-12-07T01:37:30.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,50,49,2023-12-07T01:45:34Z,3307500,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,351.0,,,,,6.0,5.0,1.0,,
338,PT01M18.00S,2023-12-07T01:37:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,50,51,2023-12-07T01:44:48Z,3310000,False,0.0,0.0,1,right,N. Claxton tip Layup (3 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,,3.0,,,,,,,,
339,PT01M10.00S,2023-12-07T01:37:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.258212877792378,51.225490196078425,1610612737,52,51,2023-12-07T01:37:49Z,3320000,False,-6.0,6.0,1,left,C. Capela reverse DUNK (5 PTS) (D. Murray 5 AST),"[203991, 1627749]",1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,0.88,Made,,5.0,D. Murray,1627749.0,5.0,,,,,
341,PT00M44.00S,2023-12-07T01:38:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,87.46714848883047,50.0,1610612751,52,51,2023-12-07T01:38:14Z,3340000,False,0.0,65.0,1,right,MISS S. Dinwiddie 6' driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.53,Missed,,,,,,,,,,
342,PT00M41.60S,2023-12-07T01:38:10.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,52,51,2023-12-07T01:38:14Z,3350000,False,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,341.0,,,,,6.0,6.0,0.0,,
343,PT00M35.10S,2023-12-07T01:38:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,15.850854139290407,44.11764705882353,1610612737,54,51,2023-12-07T01:38:22Z,3360000,False,29.0,96.0,1,left,D. Murray 10' driving floating Jump Shot (11 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.09,Made,,11.0,,,,,,,,
344,PT00M31.30S,2023-12-07T01:38:37.1Z,2,REGULAR,foul,personal,[],203991,,,1610612751,54,51,2023-12-07T01:38:46Z,3370000,False,,,0,,C. Capela personal FOUL (2 PF),"[203991, 203915]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,203591.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
346,PT00M22.60S,2023-12-07T01:39:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,92.59198423127464,49.754901960784316,1610612751,54,53,2023-12-07T01:39:17Z,3390000,False,-1.0,17.0,1,right,D. Finney-Smith cutting DUNK (8 PTS) (M. Bridges 4 AST),"[1627827, 1628969]",1610612751.0,BKN,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,1.71,Made,,8.0,M. Bridges,1628969.0,4.0,,,,,
348,PT00M00.80S,2023-12-07T01:39:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.427726675427067,49.50980392156863,1610612737,56,53,2023-12-07T01:39:40Z,3410000,False,2.0,111.0,1,left,D. Hunter 11' pullup Jump Shot (7 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.13,Made,,7.0,T. Young,1629027.0,5.0,,,,,
350,PT00M00.00S,2023-12-07T01:39:41.3Z,2,REGULAR,period,end,[],0,,,1610612751,56,53,2023-12-07T01:39:41Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-12-07T01:52:47.8Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612751,56,53,2023-12-07T01:55:01Z,3440000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-12-07T01:52:47.8Z,3,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,56,53,2023-12-07T01:55:01Z,3450000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-12-07T01:54:59.9Z,3,REGULAR,period,start,[],0,,,1610612751,56,53,2023-12-07T01:55:02Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M46.00S,2023-12-07T01:55:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.995400788436268,48.77450980392157,1610612751,56,55,2023-12-07T01:55:18Z,3470000,False,6.0,4.0,1,left,C. Johnson cutting Layup (17 PTS) (N. Claxton 2 AST),"[1629661, 1629651]",1610612751.0,BKN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.72,Made,,17.0,N. Claxton,1629651.0,2.0,,,,,
358,PT11M28.00S,2023-12-07T01:55:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,81.553876478318,45.83333333333333,1610612737,56,55,2023-12-07T01:55:35Z,3490000,False,-21.0,121.0,1,right,MISS S. Bey 12' pullup Shot,[1630180],1610612737.0,ATL,pullup,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.27,Missed,,,,,,,,,,
359,PT11M25.00S,2023-12-07T01:55:33.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,56,55,2023-12-07T01:55:35Z,3500000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,358.0,,,,,7.0,6.0,1.0,,
360,PT11M19.00S,2023-12-07T01:55:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.376478318002626,53.18627450980392,1610612751,56,57,2023-12-07T01:55:45Z,3510000,False,-16.0,101.0,1,left,C. Thomas 10' driving floating Jump Shot (2 PTS) (N. Claxton 3 AST),"[1630560, 1629651]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.26,Made,,2.0,N. Claxton,1629651.0,3.0,,,,,
361,PT11M04.00S,2023-12-07T01:55:54.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,93.9060446780552,96.07843137254902,1610612737,56,57,2023-12-07T01:56:01Z,3520000,False,230.0,5.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,23.04,Missed,,,,,,,,,,
362,PT11M02.00S,2023-12-07T01:55:56.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,56,57,2023-12-07T01:56:01Z,3530000,False,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,,,,,,,,361.0,,,,,5.0,4.0,1.0,,
365,PT10M57.00S,2023-12-07T01:56:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,92.32917214191852,45.588235294117645,1610612737,58,57,2023-12-07T01:56:29Z,3550000,False,-22.0,20.0,1,right,T. Young driving Layup (13 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,2.95,Made,,13.0,C. Capela,203991.0,1.0,,,,,
367,PT10M46.00S,2023-12-07T01:56:36.8Z,3,REGULAR,foul,personal,[],1627749,,,1610612751,58,57,2023-12-07T01:56:42Z,3570000,False,,,0,,D. Murray personal FOUL (3 PF),"[1627749, 1629651]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,202901.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
369,PT10M38.00S,2023-12-07T01:57:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.69053876478318,46.568627450980394,1610612751,58,57,2023-12-07T01:57:08Z,3590000,False,17.0,114.0,1,left,MISS M. Bridges 11' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.51,Missed,,,,,,,,,,
370,PT10M36.00S,2023-12-07T01:57:04.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,58,57,2023-12-07T01:57:08Z,3600000,False,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,369.0,,,,,7.0,7.0,0.0,,
371,PT10M31.00S,2023-12-07T01:57:10.7Z,3,REGULAR,3pt,Jump Shot,[],1627749,66.96780551905388,41.17647058823529,1610612737,58,57,2023-12-07T01:57:16Z,3610000,False,-44.0,258.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,26.17,Missed,,,,,,,,,,
372,PT10M27.00S,2023-12-07T01:57:14.7Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,58,57,2023-12-07T01:57:16Z,3620000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,371.0,,,,,5.0,5.0,0.0,,
373,PT10M21.00S,2023-12-07T01:57:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,14.4053876478318,63.970588235294116,1610612751,58,57,2023-12-07T01:57:25Z,3630000,False,-70.0,83.0,1,left,MISS M. Bridges 10' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,10.84,Missed,,,,,,,,,,
374,PT10M18.00S,2023-12-07T01:57:23.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,58,57,2023-12-07T01:57:25Z,3640000,False,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,373.0,,,,,6.0,5.0,1.0,,
375,PT10M18.00S,2023-12-07T01:57:23.7Z,3,REGULAR,turnover,lost ball,[],203991,,,1610612737,58,57,2023-12-07T01:57:28Z,3650000,False,,,0,,C. Capela lost ball TURNOVER (1 TO),"[203991, 1629661]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,,
376,PT10M18.00S,2023-12-07T01:57:23.7Z,3,REGULAR,steal,,[],1629661,,,1610612751,58,57,2023-12-07T01:57:25Z,3660000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
377,PT10M15.00S,2023-12-07T01:57:34.7Z,3,REGULAR,foul,personal,[],1629631,,,1610612751,58,57,2023-12-07T01:57:43Z,3670000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1630560]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,203592.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
379,PT09M58.00S,2023-12-07T01:58:08.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,31.225361366622867,39.21568627450981,1610612751,58,57,2023-12-07T01:58:14Z,3690000,False,54.0,241.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,24.7,Missed,,,,,,,,,,
380,PT09M54.00S,2023-12-07T01:58:12.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,58,57,2023-12-07T01:58:14Z,3700000,False,,,0,,D. Murray REBOUND (Off:0 Def:8),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,379.0,,,,,8.0,8.0,0.0,,
381,PT09M48.00S,2023-12-07T01:58:18.8Z,3,REGULAR,2pt,Jump Shot,[],1629631,90.48948751642575,75.73529411764706,1610612737,60,57,2023-12-07T01:58:24Z,3710000,False,129.0,37.0,1,right,D. Hunter 13' Jump Shot (9 PTS) (D. Murray 6 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,13.39,Made,,9.0,D. Murray,1627749.0,6.0,,,,,
383,PT09M31.00S,2023-12-07T01:58:39.1Z,3,REGULAR,foul,personal,[],1629027,,,1610612751,60,57,2023-12-07T01:58:47Z,3730000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 203915]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,203592.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
385,PT09M24.00S,2023-12-07T01:58:59.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,5.995400788436268,4.411764705882353,1610612751,60,60,2023-12-07T01:59:04Z,3750000,False,228.0,4.0,1,left,M. Bridges 3PT  (12 PTS) (C. Thomas 1 AST),"[1628969, 1630560]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,,22.79,Made,,12.0,C. Thomas,1630560.0,1.0,,,,,
387,PT09M09.00S,2023-12-07T01:59:17.2Z,3,REGULAR,foul,personal,[],1630560,,,1610612737,60,60,2023-12-07T01:59:24Z,3770000,False,,,0,,C. Thomas personal FOUL (2 PF),"[1630560, 1630180]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,203591.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
389,PT09M04.00S,2023-12-07T01:59:49.0Z,3,REGULAR,3pt,Jump Shot,[],1629631,81.553876478318,94.11764705882352,1610612737,63,60,2023-12-07T01:59:53Z,3790000,False,221.0,121.0,1,right,D. Hunter 25' 3PT  (12 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.16,Made,,12.0,T. Young,1629027.0,6.0,,,,,
391,PT08M51.00S,2023-12-07T02:00:02.7Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612751,63,60,2023-12-07T02:00:12Z,3810000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612751.0,BKN,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right,203592.0,,,,,2.0,,,,,,,,,,,,,,
392,PT08M44.00S,2023-12-07T02:00:17.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,88.25558475689881,58.333333333333336,1610612737,63,60,2023-12-07T02:00:23Z,3820000,False,42.0,58.0,1,right,MISS T. Young 7' driving floating Shot - blocked,"[1629027, 1629651]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.14,Missed,,,,,,,,,Claxton,1629651.0
393,PT08M44.00S,2023-12-07T02:00:17.6Z,3,REGULAR,block,,[],1629651,,,1610612737,63,60,2023-12-07T02:00:21Z,3830000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT08M39.00S,2023-12-07T02:00:22.6Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,63,60,2023-12-07T02:00:23Z,3840000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,392.0,,,,,4.0,4.0,0.0,,
395,PT08M36.00S,2023-12-07T02:00:25.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,7.966491458607096,95.34313725490196,1610612751,63,60,2023-12-07T02:00:33Z,3850000,False,-227.0,22.0,1,left,MISS M. Bridges running pullup 3PT,[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,22.78,Missed,,,,,,,,,,
396,PT08M33.00S,2023-12-07T02:00:28.7Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,63,60,2023-12-07T02:00:33Z,3860000,False,,,0,,D. Murray REBOUND (Off:0 Def:9),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,395.0,,,,,9.0,9.0,0.0,,
397,PT08M25.00S,2023-12-07T02:00:36.8Z,3,REGULAR,2pt,Jump Shot,[],1627749,79.97700394218134,27.941176470588236,1610612737,65,60,2023-12-07T02:00:41Z,3870000,False,-110.0,136.0,1,right,D. Murray 17' pullup Jump Shot (13 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,17.49,Made,,13.0,,,,,,,,
398,PT08M12.00S,2023-12-07T02:00:49.5Z,3,REGULAR,2pt,Jump Shot,[],1628969,22.552562417871222,47.05882352941176,1610612751,65,60,2023-12-07T02:00:57Z,3880000,False,15.0,159.0,1,left,MISS M. Bridges 16' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,16.02,Missed,,,,,,,,,,
399,PT08M09.00S,2023-12-07T02:00:52.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,65,60,2023-12-07T02:00:52Z,3890000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,398.0,,,,,8.0,6.0,2.0,,
400,PT08M05.00S,2023-12-07T02:00:56.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628969,5.995400788436268,51.225490196078425,1610612751,65,62,2023-12-07T02:01:01Z,3900000,False,-6.0,4.0,1,left,M. Bridges driving DUNK (14 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,0.72,Made,,14.0,C. Johnson,1629661.0,2.0,,,,,
402,PT07M45.00S,2023-12-07T02:01:17.7Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612737,65,62,2023-12-07T02:01:44Z,3920000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Bey 2 FT),"[1629651, 1630180]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,203592.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
404,PT07M45.00S,2023-12-07T02:01:48.0Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612737,66,62,2023-12-07T02:01:48Z,3940000,False,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,Made,,11.0,,,,,,,,
405,PT07M45.00S,2023-12-07T02:02:02.6Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612737,67,62,2023-12-07T02:02:02Z,3950000,False,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,Made,,12.0,,,,,,,,
406,PT07M31.00S,2023-12-07T02:02:21.5Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,67,62,2023-12-07T02:02:27Z,3960000,False,,,0,,C. Thomas lost ball TURNOVER (4 TO),"[1630560, 1627749]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,4.0,Murray,1627749.0,,,,,,,,,,,,
407,PT07M31.00S,2023-12-07T02:02:21.5Z,3,REGULAR,steal,,[],1627749,,,1610612737,67,62,2023-12-07T02:02:23Z,3970000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
408,PT07M28.00S,2023-12-07T02:02:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1629027,92.46057818659659,53.431372549019606,1610612737,69,62,2023-12-07T02:02:42Z,3980000,False,17.0,18.0,1,right,T. Young running Layup (15 PTS) (D. Murray 7 AST),"[1629027, 1627749]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,2.52,Made,,15.0,D. Murray,1627749.0,7.0,,,,,
410,PT07M28.00S,2023-12-07T02:02:29.7Z,3,REGULAR,violation,defensive goaltending,[],1630560,,,1610612737,69,62,2023-12-07T02:02:42Z,4000000,False,,,0,,C. Thomas defensive goaltending VIOLATION,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
411,PT07M20.00S,2023-12-07T02:02:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,69,62,2023-12-07T02:02:54Z,4010000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M07.00S,2023-12-07T02:06:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.389618922470433,46.07843137254902,1610612751,69,64,2023-12-07T02:06:19Z,4020000,False,20.0,8.0,1,left,M. Bridges driving Layup (16 PTS),[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.1,Made,,16.0,,,,,,,,
413,PT06M49.00S,2023-12-07T02:06:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,83.52496714848883,56.61764705882353,1610612737,69,64,2023-12-07T02:06:38Z,4030000,False,33.0,102.0,1,right,MISS D. Hunter 10' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.76,Missed,,,,,,,,,,
414,PT06M48.00S,2023-12-07T02:06:32.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,69,64,2023-12-07T02:06:44Z,4040000,False,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,413.0,,,,,7.0,5.0,2.0,,
415,PT06M48.00S,2023-12-07T02:06:36.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,69,64,2023-12-07T02:06:48Z,4050000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
416,PT06M47.00S,2023-12-07T02:06:37.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,69,64,2023-12-07T02:06:48Z,4060000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,415.0,,,,,,,,,
418,PT06M25.00S,2023-12-07T02:07:04.0Z,3,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612751,69,64,2023-12-07T02:07:32Z,4080000,False,,,0,,S. Bey shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630180, 1628969]",1610612737.0,ATL,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,202901.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
420,PT06M25.00S,2023-12-07T02:07:36.0Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,69,65,2023-12-07T02:07:36Z,4100000,False,,,0,,M. Bridges Free Throw 1 of 2 (17 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,,17.0,,,,,,,,
421,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,out,[],1629027,,,1610612751,69,65,2023-12-07T02:07:44Z,4110000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,out,[],203991,,,1610612751,69,65,2023-12-07T02:07:44Z,4120000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,out,[],203915,,,1610612751,69,65,2023-12-07T02:07:44Z,4130000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612751,69,65,2023-12-07T02:07:44Z,4140000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
