actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT10M49.00S,2025-11-27T01:11:05.0Z,2,REGULAR,3pt,Jump Shot,[],1641796,70.90998685939553,73.77450980392157,1610612748,34,29,2025-11-27T01:11:11Z,1730000,False,119.0,221.0,1,right,P. Larsson 25' 3PT  (5 PTS) (S. Fontecchio 2 AST),"[1641796, 1631323]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.09,Made,,,,,5.0,S. Fontecchio,1631323.0,2.0,,,,,,,,,,
179,PT10M30.00S,2025-11-27T01:11:26.0Z,2,REGULAR,2pt,Jump Shot,[],203914,8.623521681997373,69.11764705882352,1610612749,34,31,2025-11-27T01:11:33Z,1750000,False,-96.0,29.0,1,left,G. Harris 9' driving floating bank Jump Shot (2 PTS) (C. Anthony 1 AST),"[203914, 1630175]",1610612749.0,MIL,driving floating bank,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,9.98,Made,,,,,2.0,C. Anthony,1630175.0,1.0,,,,,,,,,,
181,PT10M30.00S,2025-11-27T01:11:31.0Z,2,REGULAR,foul,personal,['1freethrow'],1631170,,,1610612749,34,31,2025-11-27T01:11:42Z,1770000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Harris 1 FT),"[1631170, 203914]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202041.0,,,2.0,0.0,Harris,203914.0
183,PT10M30.00S,2025-11-27T01:11:55.5Z,2,REGULAR,freethrow,1 of 1,[],203914,,,1610612749,34,32,2025-11-27T01:11:55Z,1790000,False,,,0,,G. Harris Free Throw 1 of 1 (3 PTS),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
184,PT10M25.00S,2025-11-27T01:12:03.5Z,2,REGULAR,3pt,Jump Shot,[],1641796,66.96780551905388,60.5392156862745,1610612748,34,32,2025-11-27T01:12:59Z,1800000,False,53.0,258.0,1,right,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
185,PT10M22.00S,2025-11-27T01:12:06.5Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,34,32,2025-11-27T01:12:12Z,1810000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
186,PT10M11.00S,2025-11-27T01:12:18.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,32.933639947437584,49.754901960784316,1610612749,34,32,2025-11-27T01:12:24Z,1820000,False,1.0,257.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
187,PT10M07.00S,2025-11-27T01:12:22.1Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612749,34,32,2025-11-27T01:12:24Z,1830000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,,,
188,PT10M06.00S,2025-11-27T01:12:23.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,5.206964520367937,2.941176470588235,1610612749,34,32,2025-11-27T01:12:29Z,1840000,False,235.0,-4.0,1,left,MISS R. Rollins 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
189,PT10M01.00S,2025-11-27T01:12:28.1Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,34,32,2025-11-27T01:12:29Z,1850000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT09M56.00S,2025-11-27T01:12:32.6Z,2,REGULAR,turnover,bad pass,[],1641796,,,1610612748,34,32,2025-11-27T01:12:37Z,1860000,False,,,0,,P. Larsson bad pass TURNOVER (2 TO),"[1641796, 1630579]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Sims,1630579.0,,,,,,,
191,PT09M56.00S,2025-11-27T01:12:32.6Z,2,REGULAR,steal,,[],1630579,,,1610612749,34,32,2025-11-27T01:12:34Z,1870000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
192,PT09M52.00S,2025-11-27T01:12:37.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,30.56833114323259,67.64705882352942,1610612749,34,32,2025-11-27T01:12:49Z,1880000,False,-88.0,235.0,1,left,MISS C. Anthony 25' running pullup 3PT,[1630175],1610612749.0,MIL,running pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
193,PT09M47.00S,2025-11-27T01:12:41.8Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612749,34,32,2025-11-27T01:12:41Z,1890000,False,,,0,,C. Anthony REBOUND (Off:1 Def:0),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT09M44.00S,2025-11-27T01:12:44.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,16.245072273324574,46.81372549019608,1610612749,34,32,2025-11-27T01:12:55Z,1900000,False,16.0,100.0,1,left,MISS B. Portis 10' turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
195,PT09M40.00S,2025-11-27T01:12:48.7Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,34,32,2025-11-27T01:12:55Z,1910000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT09M17.00S,2025-11-27T01:13:11.9Z,2,REGULAR,3pt,Jump Shot,[],1641796,89.56964520367937,3.431372549019608,1610612748,34,32,2025-11-27T01:13:17Z,1920000,False,-233.0,46.0,1,right,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
197,PT09M15.00S,2025-11-27T01:13:13.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612749,34,32,2025-11-27T01:13:17Z,1930000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,,
198,PT09M09.00S,2025-11-27T01:13:19.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,33.85348226018397,56.127450980392155,1610612749,34,32,2025-11-27T01:13:26Z,1940000,False,-31.0,266.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.75,Missed,,,,,,,,,,,,,,,,,,
199,PT09M06.00S,2025-11-27T01:13:22.6Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,34,32,2025-11-27T01:13:26Z,1950000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT09M00.00S,2025-11-27T01:13:58.4Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,34,32,2025-11-27T01:14:04Z,1960000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M00.00S,2025-11-27T01:13:58.4Z,2,REGULAR,substitution,in,[],1626181,,,1610612748,34,32,2025-11-27T01:14:04Z,1970000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M56.00S,2025-11-27T01:14:33.9Z,2,REGULAR,jumpball,recovered,[],1641796,,,1610612748,34,32,2025-11-27T01:14:33Z,1980000,False,,,0,,Jump Ball J. Jaquez Jr. vs. C. Anthony: Tip to P. Larsson,"[1641796, 1631170, 1630175]",1610612748.0,MIA,heldball,P. Larsson,1641796.0,Larsson,P. Larsson,Jaquez Jr.,1631170.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,,,,,,
205,PT08M51.00S,2025-11-27T01:14:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,90.48948751642575,55.14705882352941,1610612748,34,32,2025-11-27T01:14:46Z,2010000,False,26.0,37.0,1,right,MISS D. Smith driving Layup,[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
206,PT08M49.00S,2025-11-27T01:14:42.3Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,34,32,2025-11-27T01:14:46Z,2020000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT08M45.00S,2025-11-27T01:14:45.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630175,6.389618922470433,44.11764705882353,1610612749,34,32,2025-11-27T01:14:54Z,2030000,False,29.0,8.0,1,left,MISS C. Anthony running DUNK - blocked,"[1630175, 1641796]",1610612749.0,MIL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,Larsson,1641796.0,,,,
208,PT08M45.00S,2025-11-27T01:14:45.4Z,2,REGULAR,block,,[],1641796,,,1610612749,34,32,2025-11-27T01:14:48Z,2040000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M41.00S,2025-11-27T01:14:49.4Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,34,32,2025-11-27T01:14:54Z,2050000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,207.0,4.0,3.0,1.0,,,,,,,,,,,,,,
210,PT08M36.00S,2025-11-27T01:14:55.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1631170,95.48291721419186,70.09803921568627,1610612748,34,32,2025-11-27T01:15:10Z,2060000,False,100.0,-10.0,1,right,MISS J. Jaquez Jr. 10' floating Shot,[1631170],1610612748.0,MIA,floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
211,PT08M32.00S,2025-11-27T01:14:59.0Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,34,32,2025-11-27T01:15:10Z,2070000,False,,,0,,J. Jaquez Jr. REBOUND (Off:3 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,210.0,3.0,0.0,3.0,,,,,,,,,,,,,,
212,PT08M32.00S,2025-11-27T01:14:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,94.40999984741211,50.0,1610612748,36,32,2025-11-27T01:14:58Z,2080000,False,0.0,0.0,1,right,J. Jaquez Jr. tip Layup (5 PTS),[1631170],1610612748.0,MIA,tip,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
213,PT08M19.00S,2025-11-27T01:15:11.8Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,36,32,2025-11-27T01:15:36Z,2090000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1642276]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Ware,1642276.0,,,,,,,
214,PT08M19.00S,2025-11-27T01:15:11.8Z,2,REGULAR,steal,,[],1642276,,,1610612748,36,32,2025-11-27T01:17:10Z,2100000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT08M14.00S,2025-11-27T01:15:16.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,76.82325886990802,9.068627450980392,1610612748,36,32,2025-11-27T01:15:26Z,2110000,False,-205.0,165.0,1,right,MISS N. Powell 26' running pullup 3PT,[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
216,PT08M13.00S,2025-11-27T01:15:17.6Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,36,32,2025-11-27T01:15:26Z,2120000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,,
217,PT08M13.00S,2025-11-27T01:15:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,36,32,2025-11-27T01:15:25Z,2130000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,out,[],1631170,,,1610612749,36,32,2025-11-27T01:18:07Z,2140000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,out,[],203914,,,1610612749,36,32,2025-11-27T01:18:07Z,2150000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,out,[],1630175,,,1610612749,36,32,2025-11-27T01:18:07Z,2160000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612749,36,32,2025-11-27T01:18:07Z,2170000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,36,32,2025-11-27T01:18:07Z,2180000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M13.00S,2025-11-27T01:17:48.9Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,36,32,2025-11-27T01:18:07Z,2190000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M57.00S,2025-11-27T01:18:41.4Z,2,REGULAR,3pt,Jump Shot,[],1631157,35.8245729303548,52.94117647058824,1610612749,36,32,2025-11-27T01:19:28Z,2200000,False,-15.0,284.0,1,left,MISS R. Rollins 28' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,28.47,Missed,,,,,,,,,,,,,,,,,,
225,PT07M52.00S,2025-11-27T01:18:46.4Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,36,32,2025-11-27T01:18:50Z,2210000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,224.0,5.0,4.0,1.0,,,,,,,,,,,,,,
226,PT07M39.00S,2025-11-27T01:18:59.6Z,2,REGULAR,3pt,Jump Shot,[],1641796,91.40932982917214,3.6764705882352944,1610612748,36,32,2025-11-27T01:19:06Z,2220000,False,-232.0,28.0,1,right,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
227,PT07M36.00S,2025-11-27T01:19:02.6Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,36,32,2025-11-27T01:19:06Z,2230000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT07M19.00S,2025-11-27T01:19:19.5Z,2,REGULAR,3pt,Jump Shot,[],1631157,14.14257555847569,94.85294117647058,1610612749,36,32,2025-11-27T01:19:26Z,2240000,False,-224.0,80.0,1,left,MISS R. Rollins step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
229,PT07M14.00S,2025-11-27T01:19:24.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,36,32,2025-11-27T01:19:26Z,2250000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
230,PT07M12.00S,2025-11-27T01:19:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642276,93.51182654402102,49.01960784313725,1610612748,38,32,2025-11-27T01:19:35Z,2260000,False,-5.0,8.0,1,right,K. Ware running alley-oop Layup (4 PTS) (B. Adebayo 1 AST),"[1642276, 1628389]",1610612748.0,MIA,running alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
232,PT06M54.00S,2025-11-27T01:19:44.1Z,2,REGULAR,3pt,Jump Shot,[],1631260,29.517082785808146,27.696078431372552,1610612749,38,35,2025-11-27T01:19:57Z,2280000,False,112.0,225.0,1,left,A. Green 25' 3PT step back (9 PTS) (J. Sims 1 AST),"[1631260, 1630579]",1610612749.0,MIL,step back,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,9.0,J. Sims,1630579.0,1.0,,,,,,,,,,
234,PT06M38.00S,2025-11-27T01:19:59.7Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612748,38,35,2025-11-27T01:20:06Z,2300000,False,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 1629018]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Trent Jr.,1629018.0,,,,,,,
235,PT06M38.00S,2025-11-27T01:19:59.7Z,2,REGULAR,steal,,[],1629018,,,1610612749,38,35,2025-11-27T01:20:02Z,2310000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
236,PT06M35.00S,2025-11-27T01:20:05.8Z,2,REGULAR,foul,offensive,[],1631157,,,1610612749,38,35,2025-11-27T01:20:21Z,2320000,False,,,0,,R. Rollins charge offensive FOUL (1 PF),"[1631157, 1630696]",1610612749.0,MIL,charge,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Smith,1630696.0
238,PT06M35.00S,2025-11-27T01:20:05.8Z,2,REGULAR,turnover,offensive foul,[],1631157,,,1610612749,38,35,2025-11-27T01:20:05Z,2340000,False,,,0,,R. Rollins offensive foul TURNOVER (3 TO),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,,,202041.0,,,,,,
239,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,38,35,2025-11-27T01:20:33Z,2350000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,38,35,2025-11-27T01:20:33Z,2360000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,out,[],1630579,,,1610612748,38,35,2025-11-27T01:20:33Z,2370000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,out,[],1626171,,,1610612748,38,35,2025-11-27T01:20:33Z,2380000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,38,35,2025-11-27T01:20:33Z,2390000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,in,[],203952,,,1610612748,38,35,2025-11-27T01:20:33Z,2400000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612748,38,35,2025-11-27T01:20:33Z,2410000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M35.00S,2025-11-27T01:20:20.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612748,38,35,2025-11-27T01:20:33Z,2420000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M20.00S,2025-11-27T01:20:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,91.40932982917214,44.85294117647059,1610612748,38,35,2025-11-27T01:23:36Z,2430000,False,-26.0,28.0,1,right,MISS K. Ware driving Layup,[1642276],1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
248,PT06M17.00S,2025-11-27T01:20:45.6Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,38,35,2025-11-27T01:20:45Z,2440000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT06M05.00S,2025-11-27T01:20:57.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629018,12.302890932982917,49.26470588235294,1610612749,38,35,2025-11-27T01:23:17Z,2450000,False,4.0,63.0,1,left,MISS G. Trent Jr. 6' driving Hook,[1629018],1610612749.0,MIL,driving,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
250,PT06M02.00S,2025-11-27T01:21:00.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,35,2025-11-27T01:21:05Z,2460000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,249.0,4.0,4.0,0.0,,,,,,,,,,,,,,
251,PT05M54.00S,2025-11-27T01:21:08.5Z,2,REGULAR,3pt,Jump Shot,[],1642276,87.07293035479631,93.87254901960785,1610612748,41,35,2025-11-27T01:21:14Z,2470000,False,219.0,69.0,1,right,K. Ware 3PT  (7 PTS) (D. Mitchell 4 AST),"[1642276, 1630558]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,23.0,Made,,,,,7.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,
253,PT05M38.00S,2025-11-27T01:21:24.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,29.911300919842315,69.85294117647058,1610612749,41,35,2025-11-27T01:21:32Z,2490000,False,-99.0,229.0,1,left,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
254,PT05M34.00S,2025-11-27T01:21:28.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,41,35,2025-11-27T01:21:32Z,2500000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,253.0,5.0,5.0,0.0,,,,,,,,,,,,,,
255,PT05M31.00S,2025-11-27T01:21:32.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,93.51182654402102,46.07843137254902,1610612748,43,35,2025-11-27T01:22:34Z,2510000,False,-20.0,8.0,1,right,N. Powell running finger roll Layup (5 PTS) (B. Adebayo 2 AST),"[1626181, 1628389]",1610612748.0,MIA,running finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,5.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,
