actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
251,PT07M15.00S,2026-03-04T01:22:43.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612751,49,40,2026-03-04T01:22:46Z,2410000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M15.00S,2026-03-04T01:23:02.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641730,,,1610612751,49,41,2026-03-04T01:23:02Z,2420000,False,,,0,,N. Clowney Free Throw 2 of 2 (6 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
253,PT07M04.00S,2026-03-04T01:23:17.7Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612748,49,41,2026-03-04T01:23:45Z,2430000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Larsson 2 FT),"[1629008, 1641796]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628168.0,2.0,0.0,Larsson,1641796.0,,,,,,,,,
255,PT07M04.00S,2026-03-04T01:23:45.9Z,2,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,50,41,2026-03-04T01:23:45Z,2450000,False,,,0,,P. Larsson Free Throw 1 of 2 (1 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
288,PT07M04.00S,2026-03-04T01:24:08.0Z,2,REGULAR,substitution,out,[],1642857,,,1610612748,50,41,2026-03-04T01:28:51Z,2465000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT07M04.00S,2026-03-04T01:24:08.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,50,41,2026-03-04T01:28:51Z,2472500,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M04.00S,2026-03-04T01:23:45.9Z,2,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,50,41,2026-03-04T01:24:09Z,2480000,False,,,0,,MISS P. Larsson Free Throw 2 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT07M02.00S,2026-03-04T01:23:47.9Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,50,41,2026-03-04T01:24:09Z,2490000,False,,,0,,N. Clowney REBOUND (Off:0 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,,,,
260,PT06M40.00S,2026-03-04T01:24:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,83.13074901445466,65.68627450980392,1610612751,50,41,2026-03-04T01:24:42Z,2500000,False,78.0,106.0,1,right,MISS T. Mann 13' step back Shot,[1629611],1610612751.0,BKN,step back,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,13.19,Missed,,,,,,,,,,,,,,,,,,
261,PT06M32.00S,2026-03-04T01:24:38.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,50,41,2026-03-04T01:24:42Z,2510000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,
262,PT06M30.00S,2026-03-04T01:24:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.521024967148489,48.03921568627451,1610612748,52,41,2026-03-04T01:24:53Z,2520000,False,10.0,9.0,1,left,A. Wiggins driving finger roll Layup (7 PTS),[203952],1610612748.0,MIA,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,7.0,,,,,,,,
264,PT06M16.00S,2026-03-04T01:25:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630558,,,1610612751,52,41,2026-03-04T01:25:16Z,2540000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1630558, 1629008]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,1627541.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
266,PT06M16.00S,2026-03-04T01:25:31.5Z,2,REGULAR,freethrow,1 of 3,[],1629008,,,1610612751,52,42,2026-03-04T01:25:31Z,2560000,False,,,0,,M. Porter Jr. Free Throw 1 of 3 (5 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
269,PT06M16.00S,2026-03-04T01:25:44.5Z,2,REGULAR,freethrow,2 of 3,[],1629008,,,1610612751,52,43,2026-03-04T01:25:44Z,2570000,False,,,0,,M. Porter Jr. Free Throw 2 of 3 (6 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
270,PT06M16.00S,2026-03-04T01:26:00.1Z,2,REGULAR,freethrow,3 of 3,[],1629008,,,1610612751,52,44,2026-03-04T01:26:00Z,2580000,False,,,0,,M. Porter Jr. Free Throw 3 of 3 (7 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
271,PT06M05.00S,2026-03-04T01:26:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.14257555847569,63.970588235294116,1610612748,52,44,2026-03-04T01:26:21Z,2590000,False,-70.0,80.0,1,left,MISS T. Herro 10' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Left,10.65,Missed,,,,,,,,,,,,,,,,,,
272,PT06M01.00S,2026-03-04T01:26:17.2Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,52,44,2026-03-04T01:26:21Z,2600000,False,,,0,,N. Clowney REBOUND (Off:0 Def:5),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Left,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,,
273,PT05M50.00S,2026-03-04T01:26:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,86.28449408672799,42.40196078431372,1610612751,52,46,2026-03-04T01:27:17Z,2610000,False,-38.0,76.0,1,right,N. Traore 8' driving floating Jump Shot (7 PTS) (M. Porter Jr. 2 AST),"[1642849, 1629008]",1610612751.0,BKN,driving floating,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,8.53,Made,,,,,,,,,,7.0,,,,,,M. Porter Jr.,1629008.0,2.0
274,PT05M35.00S,2026-03-04T01:26:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.783837056504599,55.14705882352941,1610612748,52,46,2026-03-04T01:26:52Z,2620000,False,-26.0,11.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1629651]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
275,PT05M35.00S,2026-03-04T01:26:43.5Z,2,REGULAR,block,,[],1629651,,,1610612748,52,46,2026-03-04T01:38:50Z,2630000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT05M35.00S,2026-03-04T01:26:43.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,52,46,2026-03-04T01:26:52Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,274.0,,,,,,,,,,,,,,,,,
278,PT05M15.00S,2026-03-04T01:27:23.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612751,52,46,2026-03-04T01:27:46Z,2660000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Clowney 2 FT),"[1641796, 1641730]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627541.0,1.0,0.0,Clowney,1641730.0,,,,,,,,,
282,PT05M15.00S,2026-03-04T01:27:59.6Z,2,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,52,46,2026-03-04T01:27:59Z,2680000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT05M15.00S,2026-03-04T01:27:59.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,52,46,2026-03-04T01:27:59Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT05M15.00S,2026-03-04T01:28:20.0Z,2,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,52,47,2026-03-04T01:28:20Z,2700000,False,,,0,,N. Clowney Free Throw 2 of 2 (7 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
285,PT04M52.00S,2026-03-04T01:28:44.3Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,52,47,2026-03-04T01:29:48Z,2710000,False,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1641730]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Clowney,1641730.0,,,,,
286,PT04M52.00S,2026-03-04T01:28:44.3Z,2,REGULAR,steal,,[],1641730,,,1610612751,52,47,2026-03-04T01:28:47Z,2720000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
291,PT04M41.00S,2026-03-04T01:28:58.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641730,92.85479632063075,51.225490196078425,1610612751,52,47,2026-03-04T01:30:38Z,2750000,False,6.0,15.0,1,right,MISS N. Clowney running Layup - blocked,"[1641730, 1641796]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,Larsson,1641796.0,,,
292,PT04M41.00S,2026-03-04T01:28:58.2Z,2,REGULAR,block,,[],1641796,,,1610612751,52,47,2026-03-04T01:29:06Z,2760000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT04M41.00S,2026-03-04T01:28:58.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,52,47,2026-03-04T01:30:31Z,2770000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,,
294,PT04M41.00S,2026-03-04T01:29:14.7Z,2,REGULAR,foul,personal,[],1629611,,,1610612748,52,47,2026-03-04T01:29:28Z,2780000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628389]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
297,PT04M30.00S,2026-03-04T01:29:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.514454664914586,50.245098039215684,1610612748,54,47,2026-03-04T01:34:48Z,2810000,False,-1.0,56.0,1,left,T. Herro driving floating Jump Shot (8 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,,,,,,8.0,,,,,,,,
298,PT04M30.00S,2026-03-04T01:30:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629651,,,1610612748,54,47,2026-03-04T01:30:20Z,2820000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Herro 1 FT),"[1629651, 1629639]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
300,PT04M30.00S,2026-03-04T01:30:38.8Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,55,47,2026-03-04T01:30:38Z,2840000,False,,,0,,T. Herro Free Throw 1 of 1 (9 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
301,PT04M17.00S,2026-03-04T01:30:55.4Z,2,REGULAR,3pt,Jump Shot,[],1641730,67.49342969776609,39.21568627450981,1610612751,55,47,2026-03-04T01:31:02Z,2850000,False,-54.0,253.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
302,PT04M12.00S,2026-03-04T01:31:00.4Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,55,47,2026-03-04T01:31:02Z,2860000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT04M06.00S,2026-03-04T01:31:06.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,6.915243101182654,40.68627450980392,1610612748,57,47,2026-03-04T01:34:19Z,2870000,False,47.0,13.0,1,left,T. Herro running Layup (11 PTS) (D. Mitchell 2 AST),"[1629639, 1630558]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,,,,,,,,,11.0,,,,,,D. Mitchell,1630558.0,2.0
305,PT03M58.00S,2026-03-04T01:31:18.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612751,57,47,2026-03-04T01:31:43Z,2890000,False,,,0,,P. Larsson personal FOUL (2 PF) (Clowney 2 FT),"[1641796, 1641730]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,
307,PT03M58.00S,2026-03-04T01:31:46.2Z,2,REGULAR,foul,technical,['inpenalty'],1641730,,,1610612751,57,47,2026-03-04T01:32:54Z,2910000,False,,,0,,N. Clowney double technical FOUL (1 Tech),[1641730],1610612751.0,BKN,double,,,Clowney,N. Clowney,,,,,,,,,,,,,202041.0,1.0,1.0,,,,,,,,,,,
308,PT03M58.00S,2026-03-04T01:31:46.2Z,2,REGULAR,foul,technical,['inpenalty'],1629639,,,1610612751,57,47,2026-03-04T01:31:53Z,2920000,False,,,0,,T. Herro double technical FOUL (1 Tech),[1629639],1610612748.0,MIA,double,,,Herro,T. Herro,,,,,,,,,,,,,202041.0,1.0,1.0,,,,,,,,,,,
309,PT03M58.00S,2026-03-04T01:32:55.6Z,2,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,57,48,2026-03-04T01:32:55Z,2930000,False,,,0,,N. Clowney Free Throw 1 of 2 (8 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
310,PT03M58.00S,2026-03-04T01:32:56.1Z,2,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,57,49,2026-03-04T01:32:56Z,2940000,False,,,0,,N. Clowney Free Throw 2 of 2 (9 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
311,PT03M38.00S,2026-03-04T01:33:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,10.463206307490145,36.76470588235294,1610612748,59,49,2026-03-04T01:33:24Z,2950000,False,66.0,46.0,1,left,T. Herro 8' driving floating bank Jump Shot (13 PTS) (D. Mitchell 3 AST),"[1629639, 1630558]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,8.06,Made,,,,,,,,,,13.0,,,,,,D. Mitchell,1630558.0,3.0
313,PT03M23.00S,2026-03-04T01:33:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,82.21090670170827,59.80392156862745,1610612751,59,49,2026-03-04T01:35:47Z,2970000,False,49.0,115.0,1,right,MISS N. Claxton 12' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
314,PT03M22.00S,2026-03-04T01:33:31.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,59,49,2026-03-04T01:33:38Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,313.0,,,,,,,,,,,,,,,,,
316,PT03M20.00S,2026-03-04T01:33:58.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,75.64060446780552,85.29411764705883,1610612751,59,49,2026-03-04T01:34:07Z,3000000,False,176.0,176.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
317,PT03M16.00S,2026-03-04T01:34:02.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,49,2026-03-04T01:34:02Z,3010000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,316.0,4.0,3.0,1.0,,,,,,,,,,,,,,
318,PT03M14.00S,2026-03-04T01:34:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,5.863994743758213,47.794117647058826,1610612748,61,49,2026-03-04T01:34:11Z,3020000,False,11.0,3.0,1,left,A. Wiggins running Layup (9 PTS) (B. Adebayo 2 AST),"[203952, 1628389]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,9.0,,,,,,B. Adebayo,1628389.0,2.0
320,PT03M05.00S,2026-03-04T01:34:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,91.27792378449409,40.931372549019606,1610612751,61,49,2026-03-04T01:34:27Z,3040000,False,-45.0,29.0,1,right,MISS N. Traore driving Layup - blocked,"[1642849, 1628389]",1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,Adebayo,1628389.0,,,
321,PT03M05.00S,2026-03-04T01:34:14.2Z,2,REGULAR,block,,[],1628389,,,1610612751,61,49,2026-03-04T01:34:16Z,3050000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT03M05.00S,2026-03-04T01:34:14.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,61,49,2026-03-04T01:34:27Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,320.0,,,,,,,,,,,,,,,,,
324,PT02M59.00S,2026-03-04T01:34:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642849,93.9060446780552,54.65686274509803,1610612751,61,49,2026-03-04T01:34:51Z,3080000,False,23.0,5.0,1,right,MISS N. Traore driving finger roll Layup,[1642849],1610612751.0,BKN,driving finger roll,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
325,PT02M56.00S,2026-03-04T01:34:45.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,49,2026-03-04T01:34:45Z,3090000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,324.0,5.0,4.0,1.0,,,,,,,,,,,,,,
326,PT02M41.00S,2026-03-04T01:35:00.5Z,2,REGULAR,3pt,Jump Shot,[],203952,16.770696452036795,4.6568627450980395,1610612748,61,49,2026-03-04T01:35:05Z,3100000,False,227.0,105.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
327,PT02M38.00S,2026-03-04T01:35:03.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,61,49,2026-03-04T01:35:05Z,3110000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
329,PT02M30.00S,2026-03-04T01:35:22.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,61,49,2026-03-04T01:35:22Z,3130000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M17.00S,2026-03-04T01:38:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,67.23061760840999,54.41176470588235,1610612751,61,49,2026-03-04T01:39:04Z,3150000,False,22.0,256.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
333,PT02M14.00S,2026-03-04T01:39:00.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,61,49,2026-03-04T01:39:04Z,3160000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,332.0,,,,,,,,,,,,,,,,,
335,PT01M54.00S,2026-03-04T01:39:39.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.469776609724048,50.245098039215684,1610612748,63,49,2026-03-04T01:39:44Z,3180000,False,-1.0,-1.0,1,left,B. Adebayo DUNK (15 PTS) (P. Larsson 3 AST),"[1628389, 1641796]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,15.0,,,,,,P. Larsson,1641796.0,3.0
337,PT01M37.00S,2026-03-04T01:39:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,89.56964520367937,41.42156862745098,1610612751,63,49,2026-03-04T01:40:04Z,3200000,False,-43.0,46.0,1,right,MISS N. Traore 6' driving Layup - blocked,"[1642849, 203952]",1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,,
338,PT01M37.00S,2026-03-04T01:39:57.2Z,2,REGULAR,block,,[],203952,,,1610612751,63,49,2026-03-04T01:40:02Z,3210000,False,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT01M37.00S,2026-03-04T01:39:57.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,63,49,2026-03-04T01:40:04Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,337.0,,,,,,,,,,,,,,,,,
341,PT01M37.00S,2026-03-04T01:40:05.8Z,2,REGULAR,substitution,out,[],1641796,,,1610612751,63,49,2026-03-04T01:40:08Z,3240000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M37.00S,2026-03-04T01:40:05.8Z,2,REGULAR,substitution,in,[],1631170,,,1610612751,63,49,2026-03-04T01:40:08Z,3250000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M25.00S,2026-03-04T01:40:28.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,63,49,2026-03-04T01:41:55Z,3270000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1628168.0,,,,,,,,,,,,,
346,PT01M16.00S,2026-03-04T01:40:50.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203952,11.383048620236531,87.5,1610612748,65,49,2026-03-04T01:43:00Z,3290000,False,-188.0,55.0,1,left,A. Wiggins 19' step back Jump Shot (11 PTS),[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,19.53,Made,,,,,,,,,,11.0,,,,,,,,
347,PT01M03.00S,2026-03-04T01:41:04.9Z,2,REGULAR,3pt,Jump Shot,[],1642849,71.04139290407359,22.058823529411764,1610612751,65,52,2026-03-04T01:43:09Z,3300000,False,-140.0,220.0,1,right,N. Traore 26' 3PT step back (10 PTS),[1642849],1610612751.0,BKN,step back,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,,,,,,10.0,,,,,,,,
348,PT00M47.30S,2026-03-04T01:41:22.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612748,65,52,2026-03-04T01:41:41Z,3310000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Herro 2 FT),"[1629651, 1629639]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,1627541.0,2.0,0.0,Herro,1629639.0,,,,,,,,,
350,PT00M47.30S,2026-03-04T01:41:55.3Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,66,52,2026-03-04T01:41:55Z,3330000,False,,,0,,T. Herro Free Throw 1 of 2 (14 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
