actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
544,PT00M19.90S,2025-11-20T02:22:51.2Z,3,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,72,74,2025-11-20T02:23:09Z,5380000,False,,,0,,MISS D. Smith Free Throw 2 of 2,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
545,PT00M17.70S,2025-11-20T02:22:53.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612744,72,74,2025-11-20T02:23:09Z,5390000,False,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,544.0,6.0,6.0,0.0,,,,,,,,,,,,,
546,PT00M00.60S,2025-11-20T02:23:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630311,69.07030223390277,72.30392156862744,1610612744,72,74,2025-11-20T02:24:00Z,5400000,False,112.0,238.0,1,right,MISS P. Spencer 26' step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
547,PT00M00.10S,2025-11-20T02:23:26.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,72,74,2025-11-20T02:24:00Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,546.0,,,,,,,,,,,,,,,,
548,PT00M00.00S,2025-11-20T02:23:37.0Z,3,REGULAR,period,end,[],0,,,1610612744,72,74,2025-11-20T02:23:37Z,5420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-11-20T02:25:45.0Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,72,74,2025-11-20T02:26:20Z,5430000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-11-20T02:25:45.0Z,4,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,72,74,2025-11-20T02:26:20Z,5440000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-11-20T02:26:19.3Z,4,REGULAR,period,start,[],0,,,1610612748,72,74,2025-11-20T02:26:20Z,5450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M44.00S,2025-11-20T02:26:35.0Z,4,REGULAR,2pt,Jump Shot,[],203952,3.4986859395532193,15.441176470588236,1610612748,72,74,2025-11-20T02:26:40Z,5460000,False,173.0,-20.0,1,left,MISS A. Wiggins 17' Jump Shot,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,17.39,Missed,,,,,,,,,,,,,,,,,,
553,PT11M44.00S,2025-11-20T02:26:35.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,72,74,2025-11-20T02:26:40Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right,,,,552.0,,,,,,,,,,,,,,,,
554,PT11M44.00S,2025-11-20T02:26:41.2Z,4,REGULAR,foul,personal,[],1630611,,,1610612748,72,74,2025-11-20T02:26:52Z,5480000,False,,,0,,G. Santos loose ball personal FOUL (2 PF),"[1630611, 1642276]",1610612744.0,GSW,loose ball,,,Santos,G. Santos,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2002.0,2.0,0.0,Ware,1642276.0,,,,,
556,PT11M34.00S,2025-11-20T02:27:06.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,5.863994743758213,47.05882352941176,1610612748,74,74,2025-11-20T02:27:10Z,5500000,False,15.0,3.0,1,left,K. Ware cutting Layup (5 PTS) (D. Smith 3 AST),"[1642276, 1630696]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.49,Made,5.0,,,,,D. Smith,1630696.0,3.0,,,,,,,,,,
558,PT11M25.00S,2025-11-20T02:27:15.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,69.85873850197109,12.009803921568627,1610612744,74,74,2025-11-20T02:27:20Z,5520000,False,-190.0,231.0,1,right,MISS B. Hield 29' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,29.89,Missed,,,,,,,,,,,,,,,,,,
559,PT11M23.00S,2025-11-20T02:27:17.3Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,74,74,2025-11-20T02:27:17Z,5530000,False,,,0,,K. Ware REBOUND (Off:2 Def:8),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,558.0,10.0,8.0,2.0,,,,,,,,,,,,,
560,PT11M17.00S,2025-11-20T02:27:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.601182654402102,53.92156862745098,1610612748,74,74,2025-11-20T02:27:31Z,5540000,False,-20.0,0.0,1,left,MISS A. Wiggins driving Layup,[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
561,PT11M15.00S,2025-11-20T02:27:25.0Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,74,74,2025-11-20T02:27:31Z,5550000,False,,,0,,G. Payton II REBOUND (Off:1 Def:6),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,560.0,7.0,6.0,1.0,,,,,,,,,,,,,
562,PT11M08.00S,2025-11-20T02:27:31.8Z,4,REGULAR,3pt,Jump Shot,[],1630311,66.5735873850197,47.05882352941176,1610612744,74,74,2025-11-20T02:47:59Z,5560000,False,-15.0,262.0,1,right,MISS P. Spencer 26' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
563,PT11M06.00S,2025-11-20T02:27:34.5Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,74,74,2025-11-20T02:27:34Z,5570000,False,,,0,,K. Ware REBOUND (Off:2 Def:9),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,562.0,11.0,9.0,2.0,,,,,,,,,,,,,
564,PT11M03.00S,2025-11-20T02:27:39.9Z,4,REGULAR,turnover,out-of-bounds,[],1630696,,,1610612748,74,74,2025-11-20T02:27:45Z,5580000,False,,,0,,D. Smith bad pass out-of-bounds TURNOVER (2 TO),[1630696],1610612748.0,MIA,bad pass,,,Smith,D. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2002.0,,,,,,,2.0,,
565,PT10M43.00S,2025-11-20T02:28:05.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,68.28186596583443,27.450980392156865,1610612744,74,74,2025-11-20T02:28:12Z,5590000,False,-113.0,246.0,1,right,MISS G. Santos 27' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
566,PT10M40.00S,2025-11-20T02:28:08.8Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,74,74,2025-11-20T02:28:12Z,5600000,False,,,0,,K. Ware REBOUND (Off:2 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,565.0,12.0,10.0,2.0,,,,,,,,,,,,,
567,PT10M32.00S,2025-11-20T02:28:17.3Z,4,REGULAR,3pt,Jump Shot,[],1631323,31.225361366622867,32.1078431372549,1610612748,74,74,2025-11-20T02:28:21Z,5610000,False,89.0,241.0,1,left,MISS S. Fontecchio 25' pullup 3PT,[1631323],1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
568,PT10M28.00S,2025-11-20T02:28:21.3Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,74,74,2025-11-20T02:28:21Z,5620000,False,,,0,,G. Santos REBOUND (Off:3 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,567.0,5.0,2.0,3.0,,,,,,,,,,,,,
569,PT10M10.00S,2025-11-20T02:28:38.3Z,4,REGULAR,turnover,bad pass,[],1630311,,,1610612744,74,74,2025-11-20T02:28:42Z,5630000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1631323]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Fontecchio,1631323.0
570,PT10M10.00S,2025-11-20T02:28:38.3Z,4,REGULAR,steal,,[],1631323,,,1610612748,74,74,2025-11-20T02:28:40Z,5640000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
571,PT10M03.00S,2025-11-20T02:28:45.5Z,4,REGULAR,foul,personal,['3freethrow'],1627741,,,1610612748,74,74,2025-11-20T02:28:59Z,5650000,False,,,0,,B. Hield shooting personal FOUL (3 PF) (Fontecchio 3 FT),"[1627741, 1631323]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627962.0,3.0,0.0,Fontecchio,1631323.0,,,,,
573,PT10M03.00S,2025-11-20T02:29:16.5Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1631323,,,1610612748,75,74,2025-11-20T02:29:16Z,5670000,False,,,0,,S. Fontecchio Free Throw 1 of 3 (8 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
574,PT10M03.00S,2025-11-20T02:29:33.2Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1631323,,,1610612748,76,74,2025-11-20T02:29:33Z,5680000,False,,,0,,S. Fontecchio Free Throw 2 of 3 (9 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
575,PT10M03.00S,2025-11-20T02:29:36.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612748,76,74,2025-11-20T02:29:42Z,5690000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M03.00S,2025-11-20T02:29:36.0Z,4,REGULAR,substitution,in,[],1641764,,,1610612748,76,74,2025-11-20T02:29:42Z,5700000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT10M03.00S,2025-11-20T02:29:56.9Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1631323,,,1610612748,77,74,2025-11-20T02:29:56Z,5710000,False,,,0,,S. Fontecchio Free Throw 3 of 3 (10 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
578,PT09M55.00S,2025-11-20T02:30:13.6Z,4,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612744,77,74,2025-11-20T02:30:21Z,5720000,False,,,0,,B. Hield lost ball out-of-bounds TURNOVER (3 TO),[1627741],1610612744.0,GSW,lost ball,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2002.0,,,,,,,3.0,,
579,PT09M45.00S,2025-11-20T02:30:25.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630696,16.245072273324574,39.21568627450981,1610612748,77,74,2025-11-20T02:31:16Z,5730000,False,54.0,100.0,1,left,MISS D. Smith 11' driving floating Shot,[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
580,PT09M42.00S,2025-11-20T02:30:28.8Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,77,74,2025-11-20T02:30:41Z,5740000,False,,,0,,K. Ware REBOUND (Off:3 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,579.0,13.0,10.0,3.0,,,,,,,,,,,,,
581,PT09M42.00S,2025-11-20T02:30:28.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642276,5.590000152587891,50.0,1610612748,77,74,2025-11-20T02:31:17Z,5750000,False,0.0,0.0,1,left,MISS K. Ware tip Layup,[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
582,PT09M42.00S,2025-11-20T02:30:28.7Z,4,REGULAR,rebound,offensive,[],1630696,,,1610612748,77,74,2025-11-20T02:31:17Z,5760000,False,,,0,,D. Smith REBOUND (Off:2 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,581.0,4.0,2.0,2.0,,,,,,,,,,,,,
583,PT09M39.00S,2025-11-20T02:30:31.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642276,5.732588699080158,47.05882352941176,1610612748,79,74,2025-11-20T02:30:50Z,5770000,False,15.0,1.0,1,left,K. Ware alley-oop Layup (7 PTS) (J. Jaquez Jr. 5 AST),"[1642276, 1631170]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.48,Made,7.0,,,,,J. Jaquez Jr.,1631170.0,5.0,,,,,,,,,,
584,PT09M20.00S,2025-11-20T02:30:50.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,85.75886990801577,95.09803921568627,1610612744,79,77,2025-11-20T02:31:02Z,5780000,False,225.0,81.0,1,right,B. Hield 3PT  (15 PTS) (P. Spencer 9 AST),"[1627741, 1630311]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.97,Made,15.0,,,,,P. Spencer,1630311.0,9.0,,,,,,,,,,
589,PT09M03.00S,2025-11-20T02:31:24.7Z,4,REGULAR,foul,personal,[],1641764,,,1610612748,79,77,2025-11-20T02:31:39Z,5820000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1631323]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627962.0,1.0,0.0,Fontecchio,1631323.0,,,,,
605,PT09M03.00S,2025-11-20T02:31:31.9Z,4,REGULAR,substitution,out,[],1630311,,,1610612748,79,77,2025-11-20T02:33:02Z,5835000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M03.00S,2025-11-20T02:31:31.9Z,4,REGULAR,substitution,in,[],1630541,,,1610612748,79,77,2025-11-20T02:33:02Z,5837500,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M51.00S,2025-11-20T02:31:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,9.674770039421814,48.03921568627451,1610612748,79,77,2025-11-20T02:31:45Z,5840000,False,10.0,38.0,1,left,MISS S. Fontecchio driving Layup,[1631323],1610612748.0,MIA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
592,PT08M49.00S,2025-11-20T02:31:41.2Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,79,77,2025-11-20T02:31:45Z,5850000,False,,,0,,K. Ware REBOUND (Off:4 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,591.0,14.0,10.0,4.0,,,,,,,,,,,,,
593,PT08M47.00S,2025-11-20T02:31:44.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,5.995400788436268,41.42156862745098,1610612748,79,77,2025-11-20T04:29:58Z,5860000,False,43.0,4.0,1,left,MISS K. Ware putback Layup,[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
594,PT08M47.00S,2025-11-20T02:31:44.1Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,79,77,2025-11-20T02:31:57Z,5870000,False,,,0,,T. Jackson-Davis REBOUND (Off:6 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,593.0,10.0,4.0,6.0,,,,,,,,,,,,,
595,PT08M32.00S,2025-11-20T02:31:58.9Z,4,REGULAR,3pt,Jump Shot,[],1627741,84.05059132720105,3.431372549019608,1610612744,79,77,2025-11-20T02:32:05Z,5880000,False,-233.0,97.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
596,PT08M30.00S,2025-11-20T02:32:00.9Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,79,77,2025-11-20T02:32:01Z,5890000,False,,,0,,T. Jackson-Davis REBOUND (Off:7 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,595.0,11.0,4.0,7.0,,,,,,,,,,,,,
597,PT08M28.00S,2025-11-20T02:32:03.1Z,4,REGULAR,turnover,lost ball,[],1631218,,,1610612744,79,77,2025-11-20T02:32:07Z,5900000,False,,,0,,T. Jackson-Davis lost ball TURNOVER (1 TO),"[1631218, 1630696]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Smith,1630696.0
598,PT08M28.00S,2025-11-20T02:32:03.1Z,4,REGULAR,steal,,[],1630696,,,1610612748,79,77,2025-11-20T02:32:04Z,5910000,False,,,0,,D. Smith STEAL (2 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
599,PT08M20.00S,2025-11-20T02:32:11.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,16.113666228646515,3.9215686274509802,1610612748,79,77,2025-11-20T02:32:16Z,5920000,False,230.0,99.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
600,PT08M17.00S,2025-11-20T02:32:14.7Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,79,77,2025-11-20T02:32:14Z,5930000,False,,,0,,J. Jaquez Jr. REBOUND (Off:4 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,599.0,5.0,1.0,4.0,,,,,,,,,,,,,
601,PT08M17.00S,2025-11-20T02:32:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1631170,8.623521681997373,51.71568627450981,1610612748,81,77,2025-11-20T02:38:34Z,5940000,False,-9.0,29.0,1,left,J. Jaquez Jr. putback Layup (11 PTS),[1631170],1610612748.0,MIA,putback,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.99,Made,11.0,,,,,,,,,,,,,,,,,
602,PT08M17.00S,2025-11-20T02:32:23.2Z,4,REGULAR,violation,defensive goaltending,[],1630611,,,1610612748,81,77,2025-11-20T02:32:27Z,5950000,False,,,0,,G. Santos defensive goaltending VIOLATION,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,
603,PT07M54.00S,2025-11-20T02:32:53.8Z,4,REGULAR,3pt,Jump Shot,[],1641764,75.50919842312747,85.7843137254902,1610612744,81,77,2025-11-20T02:33:14Z,5960000,False,179.0,178.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
604,PT07M48.00S,2025-11-20T02:32:59.8Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,81,77,2025-11-20T02:32:59Z,5970000,False,,,0,,K. Ware REBOUND (Off:4 Def:11),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,603.0,15.0,11.0,4.0,,,,,,,,,,,,,
607,PT07M38.00S,2025-11-20T02:33:10.2Z,4,REGULAR,3pt,Jump Shot,[],1642276,9.017739816031538,2.696078431372549,1610612748,81,77,2025-11-20T02:33:17Z,5980000,False,237.0,32.0,1,left,MISS K. Ware step back 3PT,[1642276],1610612748.0,MIA,step back,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,23.87,Missed,,,,,,,,,,,,,,,,,,
608,PT07M32.00S,2025-11-20T02:33:16.2Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,81,77,2025-11-20T02:33:17Z,5990000,False,,,0,,G. Santos REBOUND (Off:3 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,607.0,6.0,3.0,3.0,,,,,,,,,,,,,
609,PT07M31.00S,2025-11-20T02:33:17.8Z,4,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,81,77,2025-11-20T02:33:35Z,6000000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (2 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2002.0,,,,,,,2.0,,
610,PT07M31.00S,2025-11-20T02:33:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,81,77,2025-11-20T02:33:57Z,6010000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,out,[],1631323,,,1610612748,81,77,2025-11-20T02:36:21Z,6030000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,out,[],203952,,,1610612748,81,77,2025-11-20T02:36:21Z,6040000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,out,[],1630611,,,1610612748,81,77,2025-11-20T02:36:21Z,6050000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,in,[],1641796,,,1610612748,81,77,2025-11-20T02:36:21Z,6060000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,in,[],1626181,,,1610612748,81,77,2025-11-20T02:36:21Z,6070000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M31.00S,2025-11-20T02:36:06.3Z,4,REGULAR,substitution,in,[],1642954,,,1610612748,81,77,2025-11-20T02:36:21Z,6080000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M21.00S,2025-11-20T02:36:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,6.521024967148489,51.71568627450981,1610612748,83,77,2025-11-20T02:36:54Z,6090000,False,-9.0,9.0,1,left,N. Powell driving Layup (10 PTS),[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.23,Made,10.0,,,,,,,,,,,,,,,,,
619,PT07M00.00S,2025-11-20T02:37:09.6Z,4,REGULAR,3pt,Jump Shot,[],1641764,85.75886990801577,3.431372549019608,1610612744,83,77,2025-11-20T02:39:47Z,6100000,False,-233.0,81.0,1,right,MISS B. Podziemski 24' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,24.66,Missed,,,,,,,,,,,,,,,,,,
620,PT06M56.00S,2025-11-20T02:37:13.6Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,83,77,2025-11-20T02:37:15Z,6110000,False,,,0,,K. Ware REBOUND (Off:4 Def:12),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,619.0,16.0,12.0,4.0,,,,,,,,,,,,,
621,PT06M52.00S,2025-11-20T02:37:18.1Z,4,REGULAR,turnover,lost ball,[],1642276,,,1610612748,83,77,2025-11-20T02:37:29Z,6120000,False,,,0,,K. Ware lost ball TURNOVER (1 TO),"[1642276, 1627741]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Hield,1627741.0
622,PT06M52.00S,2025-11-20T02:37:18.1Z,4,REGULAR,steal,,[],1627741,,,1610612744,83,77,2025-11-20T02:37:29Z,6130000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
623,PT06M49.00S,2025-11-20T02:37:21.1Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612744,83,77,2025-11-20T02:37:58Z,6140000,False,,,0,,B. Hield bad pass TURNOVER (4 TO),"[1627741, 1631170]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Jaquez Jr.,1631170.0
