actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
342,PT10M47.00S,2026-03-13T00:54:17.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,64,52,2026-03-13T00:54:44Z,3320000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
343,PT10M47.00S,2026-03-13T00:54:17.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,64,52,2026-03-13T00:54:44Z,3330000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT10M44.00S,2026-03-13T00:54:20.9Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,64,52,2026-03-13T00:54:44Z,3340000,False,,,0,,K. Ware REBOUND (Off:0 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,343.0,7.0,7.0,0.0,,,,,,,,,
345,PT10M39.00S,2026-03-13T00:54:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630558,67.23061760840999,48.28431372549019,1610612748,64,52,2026-03-13T00:54:55Z,3350000,False,-9.0,256.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
346,PT10M34.00S,2026-03-13T00:54:54.0Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612748,64,52,2026-03-13T00:57:32Z,3360000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,345.0,4.0,3.0,1.0,,,,,,,,,
347,PT10M29.00S,2026-03-13T00:54:59.0Z,3,REGULAR,turnover,bad pass,[],1642276,,,1610612748,64,52,2026-03-13T00:55:03Z,3370000,False,,,0,,K. Ware bad pass TURNOVER (1 TO),"[1642276, 1628398]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Kuzma,1628398.0
348,PT10M29.00S,2026-03-13T00:54:59.0Z,3,REGULAR,steal,,[],1628398,,,1610612749,64,52,2026-03-13T00:55:03Z,3380000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
349,PT10M20.00S,2026-03-13T00:55:07.6Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612749,64,52,2026-03-13T00:55:11Z,3390000,False,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 1630558]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Mitchell,1630558.0
350,PT10M20.00S,2026-03-13T00:55:07.6Z,3,REGULAR,steal,,[],1630558,,,1610612748,64,52,2026-03-13T00:55:09Z,3400000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT10M18.00S,2026-03-13T00:55:13.3Z,3,REGULAR,foul,personal,[],1631172,,,1610612748,64,52,2026-03-13T00:55:25Z,3410000,False,,,0,,O. Dieng personal FOUL (2 PF),"[1631172, 1628389]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628954.0,,,,,,,2.0,0.0,Adebayo,1628389.0,,,
353,PT10M07.00S,2026-03-13T00:55:45.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630558,85.89027595269383,63.725490196078425,1610612748,66,52,2026-03-13T00:56:17Z,3430000,False,69.0,80.0,1,right,D. Mitchell 10' driving floating Jump Shot (13 PTS) (K. Jakučionis 2 AST),"[1630558, 1642857]",1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,10.55,Made,13.0,K. Jakučionis,1642857.0,2.0,,,,,,,,,,,,,,
355,PT10M05.00S,2026-03-13T00:55:56.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,66,52,2026-03-13T00:55:56Z,3450000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M54.00S,2026-03-13T00:58:52.9Z,3,REGULAR,2pt,Jump Shot,[],203507,23.209592641261498,60.29411764705882,1610612749,66,52,2026-03-13T00:59:01Z,3460000,False,-51.0,166.0,1,left,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,17.35,Missed,,,,,,,,,,,,,,,,,,
357,PT09M49.00S,2026-03-13T00:58:57.9Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,66,52,2026-03-13T00:59:01Z,3470000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:4),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,16-24 Center,,,,,,,,356.0,4.0,4.0,0.0,,,,,,,,,
359,PT09M33.00S,2026-03-13T00:59:30.3Z,3,REGULAR,turnover,lost ball,[],1641796,,,1610612748,66,52,2026-03-13T00:59:33Z,3490000,False,,,0,,P. Larsson lost ball TURNOVER (1 TO),"[1641796, 1628398]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Kuzma,1628398.0
360,PT09M33.00S,2026-03-13T00:59:30.3Z,3,REGULAR,steal,,[],1628398,,,1610612749,66,52,2026-03-13T01:21:43Z,3500000,False,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
361,PT09M18.00S,2026-03-13T00:59:48.0Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612749,66,52,2026-03-13T01:00:00Z,3510000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Turner 2 FT),"[1630558, 1626167]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,,,,,,,3.0,0.0,Turner,1626167.0,,,
363,PT09M18.00S,2026-03-13T01:00:13.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612749,66,53,2026-03-13T01:00:13Z,3530000,False,,,0,,M. Turner Free Throw 1 of 2 (6 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
364,PT09M18.00S,2026-03-13T01:00:30.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612749,66,54,2026-03-13T01:00:30Z,3540000,False,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
365,PT09M05.00S,2026-03-13T01:00:45.5Z,3,REGULAR,3pt,Jump Shot,[],1628389,90.62089356110381,3.6764705882352944,1610612748,66,54,2026-03-13T01:00:52Z,3550000,False,-232.0,36.0,1,right,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
366,PT09M01.00S,2026-03-13T01:00:49.5Z,3,REGULAR,rebound,offensive,[],1642857,,,1610612748,66,54,2026-03-13T01:00:52Z,3560000,False,,,0,,K. Jakučionis REBOUND (Off:1 Def:4),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Left Corner 3,24+ Left,,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,
445,PT09M00.00S,2026-03-13T01:00:48.1Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,66,54,2026-03-13T01:12:59Z,3565000,False,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 203507]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0
446,PT09M00.00S,2026-03-13T01:00:48.1Z,3,REGULAR,steal,,[],203507,,,1610612749,66,54,2026-03-13T01:17:17Z,3567500,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M56.00S,2026-03-13T01:00:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612749,66,54,2026-03-13T01:01:27Z,3600000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1630558, 203507]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,,
372,PT08M56.00S,2026-03-13T01:01:47.3Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,66,54,2026-03-13T01:12:51Z,3620000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT08M56.00S,2026-03-13T01:01:47.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,66,54,2026-03-13T01:05:21Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,,,,,
374,PT08M56.00S,2026-03-13T01:01:50.8Z,3,REGULAR,substitution,out,[],1630558,,,1610612749,66,54,2026-03-13T01:02:03Z,3640000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M56.00S,2026-03-13T01:01:50.8Z,3,REGULAR,substitution,in,[],1630696,,,1610612749,66,54,2026-03-13T01:02:03Z,3650000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M56.00S,2026-03-13T01:01:47.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,66,55,2026-03-13T01:12:51Z,3660000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
377,PT08M41.00S,2026-03-13T01:02:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,92.85479632063075,37.5,1610612748,68,55,2026-03-13T01:02:37Z,3670000,False,-62.0,15.0,1,right,B. Adebayo 6' turnaround fadeaway Jump Shot (8 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,8.0,,,,,,,,,,,,,,,,,
378,PT08M27.00S,2026-03-13T01:02:47.7Z,3,REGULAR,foul,offensive,[],203507,,,1610612749,68,55,2026-03-13T01:03:00Z,3680000,False,,,0,,G. Antetokounmpo offensive FOUL (2 PF),"[203507, 1641796]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,2.0,0.0,Larsson,1641796.0,,,
380,PT08M27.00S,2026-03-13T01:02:47.7Z,3,REGULAR,turnover,offensive foul,[],203507,,,1610612749,68,55,2026-03-13T01:02:47Z,3700000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,,,,,3.0,,
381,PT08M27.00S,2026-03-13T01:02:58.4Z,3,REGULAR,substitution,out,[],1631172,,,1610612748,68,55,2026-03-13T01:03:06Z,3710000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M27.00S,2026-03-13T01:02:58.4Z,3,REGULAR,substitution,in,[],1631157,,,1610612748,68,55,2026-03-13T01:03:06Z,3720000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M09.00S,2026-03-13T01:03:22.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,90.09526938239159,44.36274509803921,1610612748,68,55,2026-03-13T01:03:29Z,3730000,False,-28.0,41.0,1,right,MISS B. Adebayo driving Layup - blocked,"[1628389, 203507]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,Antetokounmpo,203507.0,,,,,,,
384,PT08M09.00S,2026-03-13T01:03:22.3Z,3,REGULAR,block,,[],203507,,,1610612748,68,55,2026-03-13T01:03:24Z,3740000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT08M04.00S,2026-03-13T01:03:27.3Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,68,55,2026-03-13T01:03:29Z,3750000,False,,,0,,K. Ware REBOUND (Off:1 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,383.0,8.0,7.0,1.0,,,,,,,,,
386,PT08M03.00S,2026-03-13T01:03:29.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641796,92.85479632063075,51.71568627450981,1610612748,70,55,2026-03-13T01:03:38Z,3760000,False,9.0,15.0,1,right,P. Larsson driving finger roll Layup (17 PTS),[1641796],1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.7,Made,17.0,,,,,,,,,,,,,,,,,
387,PT07M47.00S,2026-03-13T01:03:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.601182654402102,49.50980392156863,1610612749,70,57,2026-03-13T01:04:21Z,3770000,False,2.0,0.0,1,left,G. Antetokounmpo driving Layup (22 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.25,Made,22.0,,,,,,,,,,,,,,,,,
388,PT07M39.00S,2026-03-13T01:03:53.6Z,3,REGULAR,turnover,lost ball,[],1630696,,,1610612748,70,57,2026-03-13T01:04:01Z,3780000,False,,,0,,D. Smith lost ball TURNOVER (2 TO),"[1630696, 1629645]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629645.0
389,PT07M39.00S,2026-03-13T01:03:53.6Z,3,REGULAR,steal,,[],1629645,,,1610612749,70,57,2026-03-13T01:03:55Z,3790000,False,,,0,,K. Porter Jr. STEAL (3 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
390,PT07M24.00S,2026-03-13T01:04:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,7.046649145860711,50.98039215686274,1610612749,70,59,2026-03-13T01:08:39Z,3800000,False,-5.0,14.0,1,left,G. Antetokounmpo driving reverse Layup (24 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.45,Made,24.0,,,,,,,,,,,,,,,,,
391,PT07M17.00S,2026-03-13T01:04:18.5Z,3,REGULAR,foul,personal,[],1631157,,,1610612748,70,59,2026-03-13T01:04:24Z,3810000,False,,,0,,R. Rollins personal FOUL (1 PF),"[1631157, 1628389]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,,,,,,,200832.0,,,,,,,1.0,0.0,Adebayo,1628389.0,,,
393,PT07M17.00S,2026-03-13T01:04:30.8Z,3,REGULAR,substitution,out,[],203507,,,1610612748,70,59,2026-03-13T01:04:42Z,3830000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M17.00S,2026-03-13T01:04:30.8Z,3,REGULAR,substitution,in,[],1630579,,,1610612748,70,59,2026-03-13T01:04:42Z,3840000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M10.00S,2026-03-13T01:04:56.8Z,3,REGULAR,3pt,Jump Shot,[],1628389,70.77858081471747,20.833333333333336,1610612748,70,59,2026-03-13T01:05:03Z,3850000,False,-146.0,222.0,1,right,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
396,PT07M06.00S,2026-03-13T01:05:00.8Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,70,59,2026-03-13T01:05:46Z,3860000,False,,,0,,K. Ware REBOUND (Off:2 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,395.0,9.0,7.0,2.0,,,,,,,,,
397,PT07M06.00S,2026-03-13T01:05:05.3Z,3,REGULAR,foul,personal,[],1629645,,,1610612748,70,59,2026-03-13T01:05:18Z,3870000,False,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1630696]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,200832.0,,,,,,,2.0,0.0,Smith,1630696.0,,,
399,PT07M01.00S,2026-03-13T01:05:29.8Z,3,REGULAR,foul,personal,[],1628398,,,1610612748,70,59,2026-03-13T01:05:41Z,3890000,False,,,0,,K. Kuzma personal FOUL (4 PF),"[1628398, 1641796]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,,,,,,200832.0,,,,,,,4.0,0.0,Larsson,1641796.0,,,
401,PT07M01.00S,2026-03-13T01:05:44.9Z,3,REGULAR,substitution,out,[],1628398,,,1610612748,70,59,2026-03-13T01:05:49Z,3910000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M01.00S,2026-03-13T01:05:44.9Z,3,REGULAR,substitution,in,[],1631260,,,1610612748,70,59,2026-03-13T01:05:49Z,3920000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M52.00S,2026-03-13T01:06:05.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641796,84.97043363994744,50.245098039215684,1610612748,70,59,2026-03-13T01:11:55Z,3930000,False,1.0,89.0,1,right,MISS P. Larsson 8' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
404,PT06M48.00S,2026-03-13T01:06:09.4Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,70,59,2026-03-13T01:06:12Z,3940000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,403.0,2.0,2.0,0.0,,,,,,,,,
405,PT06M42.00S,2026-03-13T01:06:15.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.1268068331143235,49.01960784313725,1610612749,70,61,2026-03-13T01:06:54Z,3950000,False,5.0,5.0,1,left,J. Sims alley-oop DUNK (4 PTS) (K. Porter Jr. 5 AST),"[1630579, 1629645]",1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.71,Made,4.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
407,PT06M26.00S,2026-03-13T01:06:32.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,87.07293035479631,50.0,1610612748,70,61,2026-03-13T01:06:39Z,3970000,False,0.0,69.0,1,right,MISS K. Ware 6' driving Hook,[1642276],1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
408,PT06M21.00S,2026-03-13T01:06:37.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,70,61,2026-03-13T01:06:39Z,3980000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,,
409,PT06M14.00S,2026-03-13T01:06:42.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,13.87976346911958,50.0,1610612749,70,61,2026-03-13T01:12:46Z,3990000,False,0.0,78.0,1,left,MISS K. Porter Jr. 7' step back Shot - blocked,"[1629645, 1642276]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,Ware,1642276.0,,,,,,,
410,PT06M14.00S,2026-03-13T01:06:42.8Z,3,REGULAR,block,,[],1642276,,,1610612749,70,61,2026-03-13T01:13:50Z,4000000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT06M14.00S,2026-03-13T01:06:42.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,70,61,2026-03-13T01:06:50Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,409.0,,,,,,,,,,,,
413,PT06M14.00S,2026-03-13T01:06:51.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612749,70,61,2026-03-13T01:06:55Z,4030000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M14.00S,2026-03-13T01:06:51.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612749,70,61,2026-03-13T01:06:55Z,4040000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M08.00S,2026-03-13T01:07:12.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631157,16.376478318002626,49.50980392156863,1610612749,70,61,2026-03-13T01:07:53Z,4050000,False,2.0,101.0,1,left,MISS R. Rollins 10' turnaround fadeaway Shot,[1631157],1610612749.0,MIL,turnaround fadeaway,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
416,PT06M04.00S,2026-03-13T01:07:16.6Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,70,61,2026-03-13T01:07:21Z,4060000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,415.0,2.0,1.0,1.0,,,,,,,,,
417,PT05M51.00S,2026-03-13T01:07:29.1Z,3,REGULAR,3pt,Jump Shot,[],1631170,72.48685939553219,82.59803921568627,1610612748,70,61,2026-03-13T01:07:36Z,4070000,False,163.0,206.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
418,PT05M48.00S,2026-03-13T01:07:32.1Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,70,61,2026-03-13T01:07:36Z,4080000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,417.0,4.0,4.0,0.0,,,,,,,,,
419,PT05M39.00S,2026-03-13T01:07:44.2Z,3,REGULAR,foul,personal,[],1630696,,,1610612749,70,61,2026-03-13T01:07:56Z,4090000,False,,,0,,D. Smith personal FOUL (1 PF),"[1630696, 1629645]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,200832.0,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,,
421,PT05M29.00S,2026-03-13T01:08:18.0Z,3,REGULAR,3pt,Jump Shot,[],1631260,8.754927726675426,94.85294117647058,1610612749,70,61,2026-03-13T01:08:27Z,4110000,False,-224.0,30.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
422,PT05M25.00S,2026-03-13T01:08:22.0Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,70,61,2026-03-13T01:08:27Z,4120000,False,,,0,,K. Ware REBOUND (Off:2 Def:8),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,421.0,10.0,8.0,2.0,,,,,,,,,
423,PT05M21.00S,2026-03-13T01:08:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630696,93.64323258869908,52.450980392156865,1610612748,72,61,2026-03-13T01:14:32Z,4130000,False,12.0,7.0,1,right,D. Smith running Layup (6 PTS) (J. Jaquez Jr. 5 AST),"[1630696, 1631170]",1610612748.0,MIA,running,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,1.43,Made,6.0,J. Jaquez Jr.,1631170.0,5.0,,,,,,,,,,,,,,
