actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
507,PT00M52.00S,2026-01-18T02:54:21.2Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,92,95,2026-01-18T02:54:43Z,4910000,False,,,0,,K. Ware REBOUND (Off:3 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,,,,,,506.0,7.0,4.0,3.0,,,,,,,,,,,
508,PT00M52.00S,2026-01-18T02:54:24.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,94,95,2026-01-18T02:55:15Z,4920000,False,0.0,0.0,1,right,K. Ware tip DUNK (7 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
510,PT00M31.00S,2026-01-18T02:55:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,9.116294349540084,43.38235294117647,1610612760,94,95,2026-01-18T02:55:04Z,4940000,False,33.0,33.0,1,left,MISS A. Mitchell driving floating Shot,[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
511,PT00M29.00S,2026-01-18T02:55:02.3Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,94,95,2026-01-18T02:55:04Z,4950000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,510.0,1.0,1.0,0.0,,,,,,,,,,,
512,PT00M26.50S,2026-01-18T02:55:07.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612748,94,95,2026-01-18T02:55:14Z,4960000,False,,,0,,I. Joe personal FOUL (3 PF) (Jović 2 FT),"[1630198, 1631107]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right Center,,,,1628159.0,,,,,,3.0,0.0,Jović,1631107.0,,,,,,,
514,PT00M26.50S,2026-01-18T02:55:46.2Z,3,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,94,95,2026-01-18T02:55:46Z,4980000,False,,,0,,MISS N. Jović Free Throw 1 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT00M26.50S,2026-01-18T02:55:46.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,94,95,2026-01-18T02:55:46Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,
516,PT00M26.50S,2026-01-18T02:55:53.3Z,3,REGULAR,substitution,out,[],1627936,,,1610612748,94,95,2026-01-18T02:55:59Z,5000000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M26.50S,2026-01-18T02:55:53.3Z,3,REGULAR,substitution,in,[],1630598,,,1610612748,94,95,2026-01-18T02:55:59Z,5010000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M26.50S,2026-01-18T02:56:11.9Z,3,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,95,95,2026-01-18T02:56:11Z,5020000,False,,,0,,N. Jović Free Throw 2 of 2 (3 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
519,PT00M14.10S,2026-01-18T02:56:30.2Z,3,REGULAR,turnover,double dribble,[],1642349,,,1610612760,95,95,2026-01-18T02:56:35Z,5030000,False,,,0,,A. Mitchell double dribble TURNOVER (2 TO),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,,,,1628159.0,2.0,,,,,,,,,,,,,,,
520,PT00M14.10S,2026-01-18T02:56:37.5Z,3,REGULAR,substitution,out,[],1628983,,,1610612748,95,95,2026-01-18T02:56:48Z,5040000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M14.10S,2026-01-18T02:56:37.5Z,3,REGULAR,substitution,out,[],1630198,,,1610612748,95,95,2026-01-18T02:56:48Z,5050000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M14.10S,2026-01-18T02:56:37.5Z,3,REGULAR,substitution,in,[],1627936,,,1610612748,95,95,2026-01-18T02:56:48Z,5060000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M14.10S,2026-01-18T02:56:37.5Z,3,REGULAR,substitution,in,[],1641717,,,1610612748,95,95,2026-01-18T02:56:48Z,5070000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M00.20S,2026-01-18T02:57:13.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,67.85479632063075,48.529411764705884,1610612748,95,95,2026-01-18T02:57:54Z,5080000,False,-7.0,250.0,1,right,MISS N. Powell 24' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
525,PT00M00.10S,2026-01-18T02:57:13.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,95,95,2026-01-18T02:57:27Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,524.0,,,,,,,,,,,,,,
526,PT00M00.00S,2026-01-18T02:57:20.0Z,3,REGULAR,period,end,[],0,,,1610612748,95,95,2026-01-18T02:57:20Z,5100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2026-01-18T02:59:48.1Z,4,REGULAR,substitution,out,['startperiod'],1631119,,,1610612748,95,95,2026-01-18T03:00:04Z,5110000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-01-18T02:59:48.1Z,4,REGULAR,substitution,out,['startperiod'],1627936,,,1610612748,95,95,2026-01-18T03:00:04Z,5120000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-01-18T02:59:48.1Z,4,REGULAR,substitution,in,['startperiod'],1631096,,,1610612748,95,95,2026-01-18T03:00:04Z,5130000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-01-18T02:59:48.1Z,4,REGULAR,substitution,in,['startperiod'],1629652,,,1610612748,95,95,2026-01-18T03:00:04Z,5140000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-01-18T02:59:56.4Z,4,REGULAR,period,start,[],0,,,1610612748,95,95,2026-01-18T03:00:04Z,5150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M42.00S,2026-01-18T03:00:13.8Z,4,REGULAR,3pt,Jump Shot,[],1631107,71.27135348226018,26.960784313725497,1610612748,95,95,2026-01-18T03:00:20Z,5160000,False,-115.0,218.0,1,right,MISS N. Jović 24' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
533,PT11M38.00S,2026-01-18T03:00:17.8Z,4,REGULAR,rebound,defensive,[],1642349,,,1610612760,95,95,2026-01-18T03:00:20Z,5170000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,532.0,1.0,1.0,0.0,,,,,,,,,,,
534,PT11M32.00S,2026-01-18T03:00:23.5Z,4,REGULAR,turnover,bad pass,[],1629652,,,1610612760,95,95,2026-01-18T03:00:28Z,5180000,False,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1642276]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,1.0,,,,,,,,,,,,Ware,1642276.0,,
535,PT11M32.00S,2026-01-18T03:00:23.5Z,4,REGULAR,steal,,[],1642276,,,1610612748,95,95,2026-01-18T03:00:25Z,5190000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT11M22.00S,2026-01-18T03:00:33.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631107,95.31865965834429,79.41176470588235,1610612748,95,95,2026-01-18T03:00:38Z,5200000,False,147.0,-8.0,1,right,MISS N. Jović 14' Jump Shot,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,14.73,Missed,,,,,,,,,,,,,,,,,,
537,PT11M18.00S,2026-01-18T03:00:37.6Z,4,REGULAR,rebound,defensive,[],1642349,,,1610612760,95,95,2026-01-18T03:04:05Z,5210000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,536.0,2.0,2.0,0.0,,,,,,,,,,,
538,PT11M14.00S,2026-01-18T03:00:42.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642349,26.72470433639947,83.82352941176471,1610612760,95,95,2026-01-18T03:03:09Z,5220000,False,-169.0,199.0,1,left,MISS A. Mitchell 26' running 3PT,[1642349],1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
539,PT11M09.00S,2026-01-18T03:00:47.1Z,4,REGULAR,rebound,defensive,[],1642066,,,1610612748,95,95,2026-01-18T03:00:47Z,5230000,False,,,0,,M. Gardner REBOUND (Off:1 Def:4),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,,,,,,538.0,5.0,4.0,1.0,,,,,,,,,,,
540,PT11M00.00S,2026-01-18T03:00:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,87.43429697766098,57.35294117647059,1610612748,95,95,2026-01-18T03:03:56Z,5240000,False,37.0,66.0,1,right,MISS N. Jović 7' driving floating Shot,[1631107],1610612748.0,MIA,driving floating,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
541,PT10M58.00S,2026-01-18T03:00:57.5Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,95,95,2026-01-18T03:00:58Z,5250000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,540.0,9.0,7.0,2.0,,,,,,,,,,,
542,PT10M55.00S,2026-01-18T03:01:00.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642349,21.0742444152431,90.68627450980392,1610612760,95,98,2026-01-18T03:05:51Z,5260000,False,-203.0,146.0,1,left,A. Mitchell 25' 3PT running (11 PTS) (C. Wallace 2 AST),"[1642349, 1641717]",1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,25.01,Made,11.0,,,,,,,,,,,C. Wallace,1641717.0,2.0,,,,
544,PT10M32.00S,2026-01-18T03:01:26.5Z,4,REGULAR,foul,personal,[],1642349,,,1610612748,95,98,2026-01-18T03:26:21Z,5280000,False,,,0,,A. Mitchell personal FOUL (1 PF),"[1642349, 1630696]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,203054.0,,,,,,1.0,0.0,Smith,1630696.0,,,,,,,
552,PT10M17.00S,2026-01-18T03:02:15.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,85.98883048620237,50.73529411764706,1610612748,95,98,2026-01-18T03:02:20Z,5360000,False,4.0,79.0,1,right,MISS K. Ware 7' turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
553,PT10M15.00S,2026-01-18T03:02:17.1Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,95,98,2026-01-18T03:02:17Z,5370000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,552.0,5.0,5.0,0.0,,,,,,,,,,,
554,PT10M12.00S,2026-01-18T03:02:20.2Z,4,REGULAR,3pt,Jump Shot,[],1630598,30.27266754270697,69.8529411764706,1610612760,95,98,2026-01-18T03:02:27Z,5380000,False,-99.0,232.0,1,left,MISS A. Wiggins 25' step back 3PT,[1630598],1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
555,PT10M08.00S,2026-01-18T03:02:24.7Z,4,REGULAR,rebound,offensive,[],1642349,,,1610612760,95,98,2026-01-18T03:02:24Z,5390000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,554.0,3.0,2.0,1.0,,,,,,,,,,,
556,PT10M01.00S,2026-01-18T03:02:31.6Z,4,REGULAR,turnover,lost ball,[],1642349,,,1610612760,95,98,2026-01-18T03:02:35Z,5400000,False,,,0,,A. Mitchell lost ball TURNOVER (3 TO),"[1642349, 1626181]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,3.0,,,,,,,,,,,,Powell,1626181.0,,
557,PT10M01.00S,2026-01-18T03:02:31.6Z,4,REGULAR,steal,,[],1626181,,,1610612748,95,98,2026-01-18T03:02:33Z,5410000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
558,PT09M54.00S,2026-01-18T03:02:41.9Z,4,REGULAR,foul,personal,['3freethrow'],1629652,,,1610612748,95,98,2026-01-18T03:03:11Z,5420000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Powell 3 FT),"[1629652, 1626181]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,203054.0,,,,,,2.0,0.0,Powell,1626181.0,,,,,,,
560,PT09M54.00S,2026-01-18T03:03:13.3Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1626181,,,1610612748,95,98,2026-01-18T03:03:13Z,5440000,False,,,0,,MISS N. Powell Free Throw 1 of 3,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
561,PT09M54.00S,2026-01-18T03:03:13.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,95,98,2026-01-18T03:03:13Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,
580,PT09M54.00S,2026-01-18T03:03:38.0Z,4,REGULAR,substitution,out,[],1631107,,,1610612748,95,98,2026-01-18T03:06:00Z,5455000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT09M54.00S,2026-01-18T03:03:38.0Z,4,REGULAR,substitution,out,[],1642066,,,1610612748,95,98,2026-01-18T03:06:00Z,5457500,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT09M54.00S,2026-01-18T03:03:38.0Z,4,REGULAR,substitution,in,[],203952,,,1610612748,95,98,2026-01-18T03:06:00Z,5458750,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M54.00S,2026-01-18T03:03:38.0Z,4,REGULAR,substitution,in,[],1641796,,,1610612748,95,98,2026-01-18T03:06:00Z,5459375,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M54.00S,2026-01-18T03:03:28.8Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1626181,,,1610612748,96,98,2026-01-18T03:03:28Z,5460000,False,,,0,,N. Powell Free Throw 2 of 3 (18 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
563,PT09M54.00S,2026-01-18T03:03:45.4Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1626181,,,1610612748,97,98,2026-01-18T03:03:45Z,5470000,False,,,0,,N. Powell Free Throw 3 of 3 (19 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
564,PT09M38.00S,2026-01-18T03:04:02.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,19.23455978975032,54.65686274509804,1610612760,97,98,2026-01-18T03:04:09Z,5480000,False,-23.0,128.0,1,left,MISS C. Holmgren 13' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,13.04,Missed,,,,,,,,,,,,,,,,,,
565,PT09M38.00S,2026-01-18T03:04:02.8Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612748,97,98,2026-01-18T03:04:09Z,5490000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,564.0,3.0,3.0,0.0,,,,,,,,,,,
566,PT09M28.00S,2026-01-18T03:04:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,91.77069645203679,54.16666666666667,1610612748,97,98,2026-01-18T03:09:48Z,5500000,False,21.0,25.0,1,right,MISS A. Wiggins turnaround bank Shot,[203952],1610612748.0,MIA,turnaround bank,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
567,PT09M23.00S,2026-01-18T03:04:19.0Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,97,98,2026-01-18T03:04:19Z,5510000,False,,,0,,K. Ware REBOUND (Off:4 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,566.0,8.0,4.0,4.0,,,,,,,,,,,
568,PT09M23.00S,2026-01-18T03:04:18.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,97,98,2026-01-18T03:12:42Z,5520000,False,0.0,0.0,1,right,MISS K. Ware tip Layup - blocked,"[1642276, 1631096]",1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
620,PT09M23.00S,2026-01-18T03:04:18.1Z,4,REGULAR,block,,[],1631096,,,1610612748,97,98,2026-01-18T03:12:42Z,5525000,False,,,0,,C. Holmgren BLOCK (4 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT09M20.00S,2026-01-18T03:04:21.1Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,97,98,2026-01-18T03:12:42Z,5530000,False,,,0,,K. Ware REBOUND (Off:5 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,568.0,9.0,4.0,5.0,,,,,,,,,,,
570,PT09M20.00S,2026-01-18T03:04:20.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,97,98,2026-01-18T03:12:48Z,5540000,False,0.0,0.0,1,right,MISS K. Ware tip DUNK - blocked,"[1642276, 1631096]",1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
622,PT09M20.00S,2026-01-18T03:04:20.6Z,4,REGULAR,block,,[],1631096,,,1610612748,97,98,2026-01-18T03:12:48Z,5545000,False,,,0,,C. Holmgren BLOCK (5 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT09M20.00S,2026-01-18T03:04:20.6Z,4,REGULAR,rebound,offensive,[],1630696,,,1610612748,97,98,2026-01-18T03:12:48Z,5550000,False,,,0,,D. Smith REBOUND (Off:1 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,,,
572,PT09M18.00S,2026-01-18T03:04:23.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,76.7904073587385,84.80392156862746,1610612748,97,98,2026-01-18T03:04:28Z,5560000,False,174.0,166.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,24.03,Missed,,,,,,,,,,,,,,,,,,
573,PT09M15.00S,2026-01-18T03:04:25.6Z,4,REGULAR,rebound,defensive,[],1641717,,,1610612760,97,98,2026-01-18T03:04:25Z,5570000,False,,,0,,C. Wallace REBOUND (Off:0 Def:6),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,572.0,6.0,6.0,0.0,,,,,,,,,,,
574,PT09M07.00S,2026-01-18T03:04:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,7.802233902759525,57.84313725490196,1610612760,97,100,2026-01-18T03:04:38Z,5580000,False,-39.0,21.0,1,left,A. Wiggins driving bank Jump Shot (15 PTS) (C. Wallace 3 AST),"[1630598, 1641717]",1610612760.0,OKC,driving bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,15.0,,,,,,,,,,,C. Wallace,1641717.0,3.0,,,,
575,PT08M50.00S,2026-01-18T03:04:50.2Z,4,REGULAR,3pt,Jump Shot,[],1630696,92.82194480946123,4.901960784313729,1610612748,97,100,2026-01-18T03:04:54Z,5590000,False,-225.0,15.0,1,right,MISS D. Smith 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
576,PT08M48.00S,2026-01-18T03:04:52.2Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,97,100,2026-01-18T03:04:54Z,5600000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,575.0,4.0,4.0,0.0,,,,,,,,,,,
587,PT08M37.00S,2026-01-18T03:05:29.7Z,4,REGULAR,turnover,bad pass,[],1642349,,,1610612760,97,100,2026-01-18T03:08:59Z,5620000,False,,,0,,A. Mitchell bad pass TURNOVER (4 TO),"[1642349, 1641796]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.0,,,,,,,,,,,,Larsson,1641796.0,,
588,PT08M37.00S,2026-01-18T03:05:29.7Z,4,REGULAR,steal,,[],1641796,,,1610612748,97,100,2026-01-18T03:08:59Z,5630000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT08M22.00S,2026-01-18T03:08:51.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203952,86.51445466491458,31.862745098039213,1610612748,97,100,2026-01-18T03:09:04Z,5650000,False,-91.0,74.0,1,right,MISS A. Wiggins 11' pullup Shot,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,11.72,Missed,,,,,,,,,,,,,,,,,,
586,PT08M18.00S,2026-01-18T03:08:54.6Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,97,100,2026-01-18T03:08:54Z,5660000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,,585.0,10.0,8.0,2.0,,,,,,,,,,,
589,PT08M11.00S,2026-01-18T03:09:02.1Z,4,REGULAR,3pt,Jump Shot,[],1630598,23.570959264126145,88.23529411764706,1610612760,97,100,2026-01-18T03:09:10Z,5670000,False,-191.0,169.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
590,PT08M04.00S,2026-01-18T03:09:09.1Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612748,97,100,2026-01-18T03:09:10Z,5680000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,589.0,4.0,4.0,0.0,,,,,,,,,,,
591,PT08M01.00S,2026-01-18T03:09:13.5Z,4,REGULAR,foul,personal,[],1642349,,,1610612748,97,100,2026-01-18T03:09:23Z,5690000,False,,,0,,A. Mitchell personal FOUL (2 PF),"[1642349, 1642276]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Left,,,,1628159.0,,,,,,2.0,0.0,Ware,1642276.0,,,,,,,
