actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
562,PT11M39.00S,2026-01-14T02:31:24.9Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,92,92,2026-01-14T02:31:26Z,5450000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,561.0,,,,,,,,,,3.0,3.0,0.0,,,,,
563,PT11M32.00S,2026-01-14T02:31:32.4Z,4,REGULAR,3pt,Jump Shot,[],1642276,90.09526938239159,95.34313725490196,1610612748,95,92,2026-01-14T02:31:38Z,5460000,False,227.0,41.0,1,right,K. Ware 3PT  (8 PTS) (P. Larsson 1 AST),"[1642276, 1641796]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,23.03,Made,,8.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,,
565,PT11M15.00S,2026-01-14T02:31:48.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,22.28975032851511,87.25490196078431,1610612756,95,95,2026-01-14T02:32:34Z,5480000,False,-186.0,157.0,1,left,G. Allen 24' 3PT pullup (19 PTS) (O. Ighodaro 2 AST),"[1628960, 1642345]",1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.36,Made,,19.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,,,
567,PT11M01.00S,2026-01-14T02:32:03.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,93.64323258869908,57.59803921568627,1610612748,97,95,2026-01-14T02:32:10Z,5500000,False,38.0,7.0,1,right,D. Smith driving floating Jump Shot (2 PTS),[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,3.87,Made,,2.0,,,,,,,,,,,,,,,,
568,PT10M48.00S,2026-01-14T02:32:16.0Z,4,REGULAR,3pt,Jump Shot,[],1630692,7.178055190538765,95.09803921568627,1610612756,97,95,2026-01-14T02:32:21Z,5510000,False,-225.0,15.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
569,PT10M45.00S,2026-01-14T02:32:18.9Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,97,95,2026-01-14T02:32:18Z,5520000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Left Corner 3,24+ Left,,,568.0,,,,,,,,,,2.0,0.0,2.0,,,,,
570,PT10M43.00S,2026-01-14T02:32:25.8Z,4,REGULAR,foul,personal,[],1630696,,,1610612756,97,95,2026-01-14T02:34:23Z,5530000,False,,,0,,D. Smith personal FOUL (1 PF),"[1630696, 1628960]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,1.0,0.0,Allen,1628960.0,,,,,,,,
573,PT10M43.00S,2026-01-14T02:32:37.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,97,95,2026-01-14T02:34:23Z,5560000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M30.00S,2026-01-14T02:35:50.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,34.11629434954008,18.38235294117647,1610612756,97,95,2026-01-14T02:36:16Z,5580000,False,158.0,268.0,1,left,MISS G. Allen 31' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,31.13,Missed,,,,,,,,,,,,,,,,,,
576,PT10M30.00S,2026-01-14T02:35:50.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,97,95,2026-01-14T02:36:16Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,575.0,,,,,,,,,,,,,,,,,
577,PT10M30.00S,2026-01-14T02:35:57.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,97,95,2026-01-14T02:36:22Z,5600000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,1627519.0,,,,,,,,,,,,
578,PT10M14.00S,2026-01-14T02:36:18.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631170,91.5407358738502,55.14705882352941,1610612748,99,95,2026-01-14T02:36:25Z,5610000,False,26.0,27.0,1,right,J. Jaquez Jr. driving floating Jump Shot (16 PTS),[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.73,Made,,16.0,,,,,,,,,,,,,,,,
579,PT09M55.00S,2026-01-14T02:36:36.8Z,4,REGULAR,3pt,Jump Shot,[],1630692,19.267411300919843,4.6568627450980395,1610612756,99,95,2026-01-14T02:36:41Z,5620000,False,227.0,129.0,1,left,MISS J. Goodwin 26' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
580,PT09M52.00S,2026-01-14T02:36:39.8Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,99,95,2026-01-14T02:36:41Z,5630000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,579.0,,,,,,,,,,5.0,4.0,1.0,,,,,
581,PT09M46.00S,2026-01-14T02:36:45.7Z,4,REGULAR,3pt,Jump Shot,[],1642276,67.36202365308804,22.54901960784314,1610612748,99,95,2026-01-14T02:36:51Z,5640000,False,-137.0,254.0,1,right,MISS K. Ware 28' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,28.9,Missed,,,,,,,,,,,,,,,,,,
582,PT09M45.00S,2026-01-14T02:36:46.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,99,95,2026-01-14T02:36:51Z,5650000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,581.0,,,,,,,,,,,,,,,,,
585,PT09M45.00S,2026-01-14T02:36:52.9Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,99,95,2026-01-14T02:36:56Z,5680000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M45.00S,2026-01-14T02:36:52.9Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,99,95,2026-01-14T02:37:29Z,5690000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M28.00S,2026-01-14T02:37:40.7Z,4,REGULAR,3pt,Jump Shot,[],1642346,6.389618922470433,3.1862745098039214,1610612756,99,98,2026-01-14T02:37:46Z,5700000,False,234.0,8.0,1,left,R. Dunn 3PT  (3 PTS) (R. O'Neale 2 AST),"[1642346, 1626220]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,23.42,Made,,3.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,
589,PT09M17.00S,2026-01-14T02:37:52.5Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,99,98,2026-01-14T02:37:57Z,5720000,False,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1626220]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,O'Neale,1626220.0,,
590,PT09M17.00S,2026-01-14T02:37:52.5Z,4,REGULAR,steal,,[],1626220,,,1610612756,99,98,2026-01-14T02:37:54Z,5730000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT09M13.00S,2026-01-14T02:37:56.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631221,24.129434954007884,9.068627450980392,1610612756,99,101,2026-01-14T02:38:48Z,5740000,False,205.0,174.0,1,left,C. Gillespie 26' 3PT running (10 PTS) (R. O'Neale 3 AST),"[1631221, 1626220]",1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.89,Made,,10.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,,,
593,PT09M11.00S,2026-01-14T02:38:03.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,99,101,2026-01-14T02:38:03Z,5760000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M11.00S,2026-01-14T02:39:37.7Z,4,REGULAR,substitution,out,[],1628960,,,1610612748,99,101,2026-01-14T02:40:49Z,5770000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M11.00S,2026-01-14T02:39:37.7Z,4,REGULAR,substitution,in,[],1626164,,,1610612748,99,101,2026-01-14T02:40:49Z,5780000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M49.00S,2026-01-14T02:41:19.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,92.46057818659659,63.48039215686274,1610612748,99,101,2026-01-14T02:41:41Z,5790000,False,67.0,18.0,1,right,MISS J. Jaquez Jr. 6' driving Hook,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
597,PT08M46.00S,2026-01-14T02:41:22.4Z,4,REGULAR,rebound,defensive,[],1631221,,,1610612756,99,101,2026-01-14T02:41:26Z,5800000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:5),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,596.0,,,,,,,,,,5.0,5.0,0.0,,,,,
598,PT08M33.00S,2026-01-14T02:41:35.5Z,4,REGULAR,3pt,Jump Shot,[],1631221,33.85348226018397,44.36274509803921,1610612756,99,104,2026-01-14T02:41:42Z,5810000,False,28.0,266.0,1,left,C. Gillespie 26' 3PT  (13 PTS) (O. Ighodaro 3 AST),"[1631221, 1642345]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,26.72,Made,,13.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,,,,
600,PT08M16.00S,2026-01-14T02:41:53.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,94.43166885676742,50.245098039215684,1610612748,101,104,2026-01-14T02:41:58Z,5830000,False,1.0,0.0,1,right,K. Ware alley-oop DUNK (10 PTS) (P. Larsson 2 AST),"[1642276, 1641796]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.12,Made,,10.0,P. Larsson,1641796.0,2.0,,,,,,,,,,,,,
602,PT07M59.00S,2026-01-14T02:42:09.3Z,4,REGULAR,3pt,Jump Shot,[],1631221,30.436925098554536,66.17647058823529,1610612756,101,104,2026-01-14T02:42:15Z,5850000,False,-81.0,234.0,1,left,MISS C. Gillespie 24' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
603,PT07M54.00S,2026-01-14T02:42:14.3Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,101,104,2026-01-14T02:42:15Z,5860000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,602.0,,,,,,,,,,3.0,0.0,3.0,,,,,
604,PT07M45.00S,2026-01-14T02:42:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,5.995400788436268,53.67647058823529,1610612756,101,106,2026-01-14T02:42:29Z,5870000,False,-18.0,4.0,1,left,R. O'Neale driving finger roll Layup (5 PTS) (R. Dunn 2 AST),"[1626220, 1642346]",1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.88,Made,,5.0,R. Dunn,1642346.0,2.0,,,,,,,,,,,,,
606,PT07M37.00S,2026-01-14T02:42:36.4Z,4,REGULAR,foul,personal,[],1626164,,,1610612748,101,106,2026-01-14T02:44:03Z,5890000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1641796]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2530.0,2.0,0.0,Larsson,1641796.0,,,,,,,,
611,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,out,[],1642276,,,1610612748,101,106,2026-01-14T02:45:57Z,5905000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,out,[],1630696,,,1610612748,101,106,2026-01-14T02:45:57Z,5907500,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,101,106,2026-01-14T02:45:57Z,5908750,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,out,[],1642346,,,1610612748,101,106,2026-01-14T02:45:57Z,5909375,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,out,[],1642345,,,1610612748,101,106,2026-01-14T02:45:57Z,5909687,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,in,[],203952,,,1610612748,101,106,2026-01-14T02:45:57Z,5909843,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612748,101,106,2026-01-14T02:45:57Z,5909921,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,101,106,2026-01-14T02:45:57Z,5909960,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,in,[],1631109,,,1610612748,101,106,2026-01-14T02:45:57Z,5909980,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M37.00S,2026-01-14T02:43:20.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612748,101,106,2026-01-14T02:45:57Z,5909990,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M37.00S,2026-01-14T02:45:32.3Z,4,REGULAR,foul,technical,[],1626164,,,1610612748,101,106,2026-01-14T02:46:02Z,5920000,False,,,0,,D. Booker double technical FOUL (1 Tech),[1626164],1610612756.0,PHX,double,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,2.0,1.0,,,,,,,,,,
610,PT07M37.00S,2026-01-14T02:45:32.3Z,4,REGULAR,foul,technical,[],1631170,,,1610612748,101,106,2026-01-14T02:45:43Z,5930000,False,,,0,,J. Jaquez Jr. double technical FOUL (1 Tech),[1631170],1610612748.0,MIA,double,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,2.0,1.0,,,,,,,,,,
621,PT07M30.00S,2026-01-14T02:46:19.8Z,4,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,101,106,2026-01-14T02:46:29Z,5940000,False,,,0,,A. Wiggins step out-of-bounds TURNOVER (2 TO),[203952],1610612748.0,MIA,step,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,2.0,,,,
622,PT07M12.00S,2026-01-14T02:46:42.4Z,4,REGULAR,turnover,lost ball,[],1626164,,,1610612756,101,106,2026-01-14T02:46:49Z,5950000,False,,,0,,D. Booker lost ball TURNOVER (4 TO),"[1626164, 203952]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Wiggins,203952.0,,
623,PT07M12.00S,2026-01-14T02:46:42.4Z,4,REGULAR,steal,,[],203952,,,1610612748,101,106,2026-01-14T03:02:55Z,5960000,False,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
624,PT07M04.00S,2026-01-14T02:46:50.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,70.64717477003943,20.833333333333336,1610612748,101,106,2026-01-14T02:46:59Z,5970000,False,-146.0,223.0,1,right,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
625,PT07M03.00S,2026-01-14T02:46:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,101,106,2026-01-14T02:46:59Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,624.0,,,,,,,,,,,,,,,,,
626,PT07M03.00S,2026-01-14T02:47:00.4Z,4,REGULAR,foul,personal,[],1626164,,,1610612748,101,106,2026-01-14T02:47:29Z,5990000,False,,,0,,D. Booker loose ball personal FOUL (3 PF),"[1626164, 1641796]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,1627519.0,3.0,1.0,Larsson,1641796.0,,,,,,,,
628,PT06M48.00S,2026-01-14T02:48:11.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626181,93.64323258869908,49.26470588235294,1610612748,103,106,2026-01-14T02:48:15Z,6010000,False,-4.0,7.0,1,right,N. Powell driving finger roll Layup (22 PTS),[1626181],1610612748.0,MIA,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.82,Made,,22.0,,,,,,,,,,,,,,,,
629,PT06M34.00S,2026-01-14T02:48:34.5Z,4,REGULAR,foul,personal,[],1626181,,,1610612756,103,106,2026-01-14T02:48:39Z,6020000,False,,,0,,N. Powell personal FOUL (4 PF),"[1626181, 1631109]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2530.0,4.0,0.0,Williams,1631109.0,,,,,,,,
631,PT06M34.00S,2026-01-14T02:48:50.4Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,103,106,2026-01-14T02:48:56Z,6040000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M34.00S,2026-01-14T02:48:50.4Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,103,106,2026-01-14T02:48:56Z,6050000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M30.00S,2026-01-14T02:49:06.8Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612756,103,106,2026-01-14T02:49:11Z,6060000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1628389]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,,
634,PT06M30.00S,2026-01-14T02:49:06.8Z,4,REGULAR,steal,,[],1628389,,,1610612748,103,106,2026-01-14T02:49:09Z,6070000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
635,PT06M29.00S,2026-01-14T02:49:10.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,92.85479632063075,51.225490196078425,1610612748,105,106,2026-01-14T02:49:16Z,6080000,False,6.0,15.0,1,right,B. Adebayo running DUNK (18 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.59,Made,,18.0,,,,,,,,,,,,,,,,
636,PT06M29.00S,2026-01-14T02:49:17.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,105,106,2026-01-14T02:49:17Z,6090000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M08.00S,2026-01-14T02:51:08.4Z,4,REGULAR,3pt,Jump Shot,[],1628960,31.225361366622867,17.647058823529413,1610612756,105,106,2026-01-14T02:51:39Z,6100000,False,162.0,241.0,1,left,MISS G. Allen 29' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,29.03,Missed,,,,,,,,,,,,,,,,,,
638,PT06M03.00S,2026-01-14T02:51:13.4Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,105,106,2026-01-14T02:51:14Z,6110000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,637.0,,,,,,,,,,5.0,3.0,2.0,,,,,
639,PT05M58.00S,2026-01-14T02:51:23.6Z,4,REGULAR,foul,personal,[],1628960,,,1610612748,105,106,2026-01-14T02:51:32Z,6120000,False,,,0,,G. Allen personal FOUL (3 PF),"[1628960, 1628389]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,1627519.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,
641,PT05M41.00S,2026-01-14T02:52:00.9Z,4,REGULAR,3pt,Jump Shot,[],1626181,86.41590013140605,2.450980392156863,1610612748,105,106,2026-01-14T02:52:06Z,6140000,False,-238.0,75.0,1,right,MISS N. Powell 24' fadeaway 3PT,[1626181],1610612748.0,MIA,fadeaway,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,24.93,Missed,,,,,,,,,,,,,,,,,,
642,PT05M38.00S,2026-01-14T02:52:03.8Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,105,106,2026-01-14T02:52:03Z,6150000,False,,,0,,D. Booker REBOUND (Off:2 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,641.0,,,,,,,,,,8.0,6.0,2.0,,,,,
643,PT05M30.00S,2026-01-14T02:52:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.4053876478318,61.274509803921575,1610612756,105,108,2026-01-14T02:52:17Z,6160000,False,-56.0,83.0,1,left,D. Booker 10' step back Jump Shot (24 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,10.03,Made,,24.0,,,,,,,,,,,,,,,,
644,PT05M12.00S,2026-01-14T02:52:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.38042049934296,53.92156862745098,1610612748,105,108,2026-01-14T02:52:35Z,6170000,False,20.0,10.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
645,PT05M08.00S,2026-01-14T02:52:33.9Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,105,108,2026-01-14T02:52:33Z,6180000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,644.0,,,,,,,,,,8.0,5.0,3.0,,,,,
646,PT05M08.00S,2026-01-14T02:52:33.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,107,108,2026-01-14T02:53:22Z,6190000,False,0.0,0.0,1,right,B. Adebayo tip DUNK (20 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,20.0,,,,,,,,,,,,,,,,
647,PT05M02.00S,2026-01-14T02:52:47.3Z,4,REGULAR,foul,personal,[],1626181,,,1610612756,107,108,2026-01-14T02:52:57Z,6200000,False,,,0,,N. Powell personal FOUL (5 PF),"[1626181, 1628415]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,2530.0,5.0,0.0,Brooks,1628415.0,,,,,,,,
649,PT05M02.00S,2026-01-14T02:52:56.1Z,4,REGULAR,substitution,out,[],1626181,,,1610612756,107,108,2026-01-14T02:53:05Z,6220000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M02.00S,2026-01-14T02:52:56.1Z,4,REGULAR,substitution,in,[],1629639,,,1610612756,107,108,2026-01-14T02:53:05Z,6230000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
