actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
341,PT02M03.00S,2025-11-25T01:34:56.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,93.38042049934296,3.431372549019608,1610612742,48,43,2025-11-25T01:35:08Z,3340000,False,-233.0,10.0,1,right,N. Marshall 3PT  (7 PTS) (P. Washington 1 AST),"[1630230, 1629023]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,,,,,,,,7.0,P. Washington,1629023.0,1.0
343,PT01M45.00S,2025-11-25T01:35:13.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.783837056504599,49.754901960784316,1610612748,50,43,2025-11-25T01:58:09Z,3360000,False,1.0,11.0,1,left,K. Ware DUNK (15 PTS) (J. Jaquez Jr. 2 AST),"[1642276, 1631170]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,,,,,,,,,15.0,J. Jaquez Jr.,1631170.0,2.0
345,PT01M31.00S,2025-11-25T01:35:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630314,93.9060446780552,95.34313725490196,1610612742,50,43,2025-11-25T01:35:33Z,3380000,False,227.0,5.0,1,right,MISS B. Williams 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
346,PT01M27.00S,2025-11-25T01:35:31.9Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612742,50,43,2025-11-25T01:35:31Z,3390000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,,,
347,PT01M25.00S,2025-11-25T01:35:33.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,72.7496714848883,16.911764705882355,1610612742,50,43,2025-11-25T01:35:57Z,3400000,False,-165.0,204.0,1,right,MISS P. Washington 26' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
348,PT01M23.00S,2025-11-25T01:35:35.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,50,43,2025-11-25T01:35:37Z,3410000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,347.0,1.0,0.0,1.0,,,,,,,,,,,,,,
349,PT01M19.00S,2025-11-25T01:35:40.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629023,90.22667542706965,36.51960784313725,1610612742,50,43,2025-11-25T01:35:48Z,3420000,False,-67.0,39.0,1,right,MISS P. Washington 7' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
350,PT01M14.00S,2025-11-25T01:35:45.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,50,43,2025-11-25T01:35:48Z,3430000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,349.0,2.0,0.0,2.0,,,,,,,,,,,,,,
351,PT01M12.00S,2025-11-25T01:35:46.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,74.45795006570303,84.06862745098039,1610612742,50,43,2025-11-25T01:35:51Z,3440000,False,170.0,188.0,1,right,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
352,PT01M08.00S,2025-11-25T01:35:50.6Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,50,43,2025-11-25T01:35:51Z,3450000,False,,,0,,K. Ware REBOUND (Off:3 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,351.0,9.0,6.0,3.0,,,,,,,,,,,,,,
353,PT01M01.00S,2025-11-25T01:35:58.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,19.004599211563733,66.66666666666666,1610612748,52,43,2025-11-25T01:36:04Z,3460000,False,-83.0,126.0,1,left,T. Herro 15' driving floating Jump Shot (8 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,15.11,Made,,,,,,,,,,,,,,,8.0,,,
355,PT00M49.30S,2025-11-25T01:36:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,91.93495400788436,52.69607843137255,1610612742,52,43,2025-11-25T03:21:32Z,3480000,False,13.0,23.0,1,right,MISS B. Williams reverse Layup,[1630314],1610612742.0,DAL,reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
356,PT00M45.70S,2025-11-25T01:36:35.8Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,52,43,2025-11-25T01:36:35Z,3490000,False,,,0,,K. Ware REBOUND (Off:3 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,355.0,10.0,7.0,3.0,,,,,,,,,,,,,,
357,PT00M41.50S,2025-11-25T01:36:40.0Z,2,REGULAR,3pt,Jump Shot,[],1642276,32.14520367936925,53.67647058823529,1610612748,52,43,2025-11-25T01:37:07Z,3500000,False,-18.0,250.0,1,left,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
358,PT00M37.80S,2025-11-25T01:36:43.7Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,52,43,2025-11-25T01:37:07Z,3510000,False,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,357.0,2.0,1.0,1.0,,,,,,,,,,,,,,
359,PT00M32.20S,2025-11-25T01:36:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612742,52,43,2025-11-25T01:37:06Z,3520000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Williams 2 FT),"[1631170, 1630314]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,,,,1.0,0.0,Williams,1630314.0,,,,
361,PT00M32.20S,2025-11-25T01:37:23.1Z,2,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,52,44,2025-11-25T01:38:02Z,3540000,False,,,0,,B. Williams Free Throw 1 of 2 (10 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
362,PT00M32.20S,2025-11-25T01:37:24.0Z,2,REGULAR,substitution,out,[],1642276,,,1610612742,52,44,2025-11-25T01:37:38Z,3550000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M32.20S,2025-11-25T01:37:24.0Z,2,REGULAR,substitution,out,[],1641796,,,1610612742,52,44,2025-11-25T01:37:38Z,3560000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M32.20S,2025-11-25T01:37:24.0Z,2,REGULAR,substitution,in,[],1628389,,,1610612742,52,44,2025-11-25T01:37:38Z,3570000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M32.20S,2025-11-25T01:37:24.0Z,2,REGULAR,substitution,in,[],1631323,,,1610612742,52,44,2025-11-25T01:37:38Z,3580000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M32.20S,2025-11-25T01:37:23.1Z,2,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,52,44,2025-11-25T01:38:02Z,3590000,False,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT00M29.90S,2025-11-25T01:37:25.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,52,44,2025-11-25T01:38:02Z,3600000,False,,,0,,T. Herro REBOUND (Off:0 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,366.0,7.0,7.0,0.0,,,,,,,,,,,,,,
368,PT00M08.40S,2025-11-25T01:38:21.0Z,2,REGULAR,3pt,Jump Shot,[],1631323,11.777266754270697,96.07843137254902,1610612748,52,44,2025-11-25T01:56:24Z,3610000,False,-230.0,58.0,1,left,MISS S. Fontecchio pullup 3PT,[1631323],1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
369,PT00M04.70S,2025-11-25T01:38:24.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,52,44,2025-11-25T01:38:26Z,3620000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,368.0,4.0,3.0,1.0,,,,,,,,,,,,,,
370,PT00M00.30S,2025-11-25T01:38:29.7Z,2,REGULAR,3pt,Jump Shot,[],1630314,72.48685939553219,17.401960784313726,1610612742,52,44,2025-11-25T01:38:47Z,3630000,False,-163.0,206.0,1,right,MISS B. Williams 26' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
371,PT00M00.10S,2025-11-25T01:38:29.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,52,44,2025-11-25T01:38:47Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,370.0,,,,,,,,,,,,,,,,,
372,PT00M00.00S,2025-11-25T01:38:36.7Z,2,REGULAR,period,end,[],0,,,1610612742,52,44,2025-11-25T01:38:36Z,3650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612742,52,44,2025-11-25T01:54:24Z,3660000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612742,52,44,2025-11-25T01:54:24Z,3670000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,52,44,2025-11-25T01:54:24Z,3680000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,in,['startperiod'],1642276,,,1610612742,52,44,2025-11-25T01:54:24Z,3700000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,in,['startperiod'],1641796,,,1610612742,52,44,2025-11-25T01:54:24Z,3710000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,52,44,2025-11-25T01:54:24Z,3720000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,52,44,2025-11-25T01:54:24Z,3730000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-11-25T01:53:43.2Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,52,44,2025-11-25T02:00:46Z,3740000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-11-25T02:00:49.7Z,3,REGULAR,period,start,[],0,,,1610612742,52,44,2025-11-25T02:00:49Z,3750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M51.00S,2025-11-25T02:01:01.8Z,3,REGULAR,foul,personal,[],1630558,,,1610612742,52,44,2025-11-25T02:01:13Z,3760000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1630314]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,202026.0,,,,,,2.0,0.0,Williams,1630314.0,,,,
388,PT11M36.00S,2025-11-25T02:01:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,16.376478318002626,41.17647058823529,1610612742,52,44,2025-11-25T02:01:47Z,3780000,False,44.0,101.0,1,left,MISS B. Williams 11' driving floating Shot,[1630314],1610612742.0,DAL,driving floating,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
389,PT11M34.00S,2025-11-25T02:01:43.8Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,52,44,2025-11-25T02:01:47Z,3790000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,388.0,1.0,1.0,0.0,,,,,,,,,,,,,,
390,PT11M23.00S,2025-11-25T02:01:54.7Z,3,REGULAR,3pt,Jump Shot,[],1641796,71.17279894875165,20.588235294117645,1610612748,52,44,2025-11-25T02:02:01Z,3800000,False,-147.0,218.0,1,right,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
391,PT11M20.00S,2025-11-25T02:01:57.7Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,52,44,2025-11-25T02:02:01Z,3810000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,390.0,2.0,0.0,2.0,,,,,,,,,,,,,,
392,PT11M19.00S,2025-11-25T02:01:59.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,93.9060446780552,50.98039215686274,1610612748,54,44,2025-11-25T03:04:53Z,3820000,False,5.0,5.0,1,right,B. Adebayo putback DUNK (8 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,,,,,,,,8.0,,,
393,PT11M05.00S,2025-11-25T02:02:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,5.732588699080158,55.63725490196079,1610612742,54,46,2025-11-25T02:02:17Z,3830000,False,-28.0,1.0,1,left,C. Flagg driving Layup (4 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,,,,,,,,,4.0,,,
394,PT10M55.00S,2025-11-25T02:02:23.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,73.53810775295663,41.17647058823529,1610612748,56,46,2025-11-25T02:02:27Z,3840000,False,-44.0,196.0,1,right,T. Herro 20' step back Jump Shot (10 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,20.11,Made,,,,,,,,,,,,,,,10.0,,,
395,PT10M33.00S,2025-11-25T02:02:45.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,25.706307490144546,17.892156862745097,1610612742,56,49,2025-11-25T02:02:51Z,3850000,False,161.0,189.0,1,left,M. Christie 24' 3PT  (5 PTS) (B. Williams 3 AST),"[1631108, 1630314]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,24.8,Made,,,,,,,,,,,,,,,5.0,B. Williams,1630314.0,3.0
397,PT10M21.00S,2025-11-25T02:02:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.39356110381078,54.90196078431373,1610612748,58,49,2025-11-25T02:03:03Z,3870000,False,25.0,104.0,1,right,B. Adebayo 10' turnaround fadeaway Jump Shot (10 PTS) (P. Larsson 3 AST),"[1628389, 1641796]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.65,Made,,,,,,,,,,,,,,,10.0,P. Larsson,1641796.0,3.0
399,PT10M08.00S,2025-11-25T02:03:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629023,15.982260183968464,4.166666666666666,1610612742,58,52,2025-11-25T02:03:16Z,3890000,False,229.0,98.0,1,left,P. Washington 24' 3PT  (13 PTS) (B. Williams 4 AST),"[1629023, 1630314]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.92,Made,,,,,,,,,,,,,,,13.0,B. Williams,1630314.0,4.0
400,PT09M50.00S,2025-11-25T02:03:27.8Z,3,REGULAR,2pt,Jump Shot,[],1641796,92.72339027595268,68.13725490196079,1610612748,58,52,2025-11-25T02:03:35Z,3900000,False,91.0,16.0,1,right,MISS P. Larsson 9' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,9.21,Missed,,,,,,,,,,,,,,,,,,
401,PT09M46.00S,2025-11-25T02:03:33.2Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,58,52,2025-11-25T02:03:33Z,3910000,False,,,0,,K. Ware REBOUND (Off:4 Def:7),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,400.0,11.0,7.0,4.0,,,,,,,,,,,,,,
402,PT09M46.00S,2025-11-25T02:03:33.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,58,52,2025-11-25T02:09:50Z,3920000,False,0.0,0.0,1,right,MISS K. Ware tip DUNK - blocked,"[1642276, 1629655]",1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,Gafford,1629655.0,,,,,,,,,,
440,PT09M46.00S,2025-11-25T02:03:33.2Z,3,REGULAR,block,,[],1629655,,,1610612748,58,52,2025-11-25T02:09:50Z,3925000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT09M45.00S,2025-11-25T02:03:34.2Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612748,58,52,2025-11-25T02:09:50Z,3930000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,402.0,3.0,2.0,1.0,,,,,,,,,,,,,,
404,PT09M41.00S,2025-11-25T02:03:37.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,87.33574244415243,39.21568627450981,1610612748,60,52,2025-11-25T03:26:35Z,3940000,False,-54.0,67.0,1,right,T. Herro 8' driving floating Jump Shot (12 PTS) (P. Larsson 4 AST),"[1629639, 1641796]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Left,8.56,Made,,,,,,,,,,,,,,,12.0,P. Larsson,1641796.0,4.0
405,PT09M22.00S,2025-11-25T02:03:56.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,22.026938239159,87.74509803921569,1610612742,60,55,2025-11-25T02:04:02Z,3950000,False,-189.0,155.0,1,left,M. Christie 24' 3PT  (8 PTS) (B. Williams 5 AST),"[1631108, 1630314]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,24.39,Made,,,,,,,,,,,,,,,8.0,B. Williams,1630314.0,5.0
407,PT09M04.00S,2025-11-25T02:04:13.9Z,3,REGULAR,3pt,Jump Shot,[],1641796,67.36202365308804,45.34313725490196,1610612748,63,55,2025-11-25T02:04:19Z,3970000,False,-23.0,254.0,1,right,P. Larsson 25' 3PT  (7 PTS) (B. Adebayo 1 AST),"[1641796, 1628389]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,25.54,Made,,,,,,,,,,,,,,,7.0,B. Adebayo,1628389.0,1.0
409,PT08M46.00S,2025-11-25T02:04:33.6Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612742,63,55,2025-11-25T02:04:54Z,3990000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (Christie 2 FT),"[1629639, 1631108]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,,,,2.0,0.0,Christie,1631108.0,,,,
411,PT08M46.00S,2025-11-25T02:05:04.0Z,3,REGULAR,freethrow,1 of 2,[],1631108,,,1610612742,63,56,2025-11-25T02:05:04Z,4010000,False,,,0,,M. Christie Free Throw 1 of 2 (9 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
412,PT08M46.00S,2025-11-25T02:05:21.9Z,3,REGULAR,freethrow,2 of 2,[],1631108,,,1610612742,63,57,2025-11-25T02:05:21Z,4020000,False,,,0,,M. Christie Free Throw 2 of 2 (10 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
413,PT08M37.00S,2025-11-25T02:05:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,87.99277266754271,42.64705882352941,1610612748,65,57,2025-11-25T02:05:38Z,4030000,False,-37.0,60.0,1,right,D. Mitchell 7' driving finger roll Layup (6 PTS),[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,,,,,,,,,,,,,,,6.0,,,
416,PT08M16.00S,2025-11-25T02:06:10.3Z,3,REGULAR,2pt,Jump Shot,[],1642843,8.09789750328515,30.14705882352941,1610612742,65,57,2025-11-25T02:06:15Z,4060000,False,99.0,24.0,1,left,MISS C. Flagg 10' driving floating bank Shot,[1642843],1610612742.0,DAL,driving floating bank,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,10.21,Missed,,,,,,,,,,,,,,,,,,
417,PT08M12.00S,2025-11-25T02:06:14.3Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,65,57,2025-11-25T02:06:15Z,4070000,False,,,0,,K. Ware REBOUND (Off:4 Def:8),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,416.0,12.0,8.0,4.0,,,,,,,,,,,,,,
418,PT08M09.00S,2025-11-25T02:06:16.9Z,3,REGULAR,turnover,bad pass,[],1641796,,,1610612748,65,57,2025-11-25T02:06:22Z,4080000,False,,,0,,P. Larsson bad pass TURNOVER (1 TO),"[1641796, 1630314]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,,,Williams,1630314.0,,,,,,,,
419,PT08M09.00S,2025-11-25T02:06:16.9Z,3,REGULAR,steal,,[],1630314,,,1610612742,65,57,2025-11-25T02:06:19Z,4090000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
420,PT08M06.00S,2025-11-25T02:06:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,5.469776609724048,47.794117647058826,1610612742,65,57,2025-11-25T02:06:28Z,4100000,False,11.0,-1.0,1,left,MISS B. Williams running Layup - blocked,"[1630314, 1641796]",1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,Larsson,1641796.0,,,,,,,,,,
421,PT08M06.00S,2025-11-25T02:06:21.1Z,3,REGULAR,block,,[],1641796,,,1610612742,65,57,2025-11-25T02:06:23Z,4110000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT08M01.00S,2025-11-25T02:06:26.1Z,3,REGULAR,rebound,offensive,[],1642843,,,1610612742,65,57,2025-11-25T02:06:28Z,4120000,False,,,0,,C. Flagg REBOUND (Off:2 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,420.0,3.0,1.0,2.0,,,,,,,,,,,,,,
423,PT08M00.00S,2025-11-25T02:06:26.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642843,6.1268068331143235,51.470588235294116,1610612742,65,59,2025-11-25T03:05:59Z,4130000,False,-7.0,5.0,1,left,C. Flagg putback DUNK (6 PTS),[1642843],1610612742.0,DAL,putback,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,,,,,,6.0,,,
424,PT07M46.00S,2025-11-25T02:06:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.33574244415243,55.392156862745104,1610612748,67,59,2025-11-25T02:06:45Z,4140000,False,27.0,67.0,1,right,T. Herro 7' driving floating Jump Shot (14 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,,,,,,,,,14.0,,,
