actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
251,PT03M51.00S,2024-01-02T02:55:41.2Z,2,REGULAR,2pt,Jump Shot,[],202397,76.82325886990802,58.57843137254902,1610612766,41,42,2024-01-02T02:55:46Z,2420000,False,43.0,165.0,1,right,I. Smith 17' pullup Jump Shot (8 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Center,,,17.09,Made,8.0,,,,,,,,,,,,,,,
252,PT03M35.00S,2024-01-02T02:55:57.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,32.14520367936925,44.11764705882353,1610612743,41,42,2024-01-02T02:56:04Z,2430000,False,29.0,250.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,25.14,Missed,,,,,,,,,,,,,,,,
253,PT03M32.00S,2024-01-02T02:56:00.6Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,41,42,2024-01-02T02:56:04Z,2440000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Center,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,
254,PT03M25.00S,2024-01-02T02:56:08.3Z,2,REGULAR,3pt,Jump Shot,[],1641706,67.62483574244416,39.46078431372549,1610612766,41,42,2024-01-02T02:56:14Z,2450000,False,-53.0,252.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,25.73,Missed,,,,,,,,,,,,,,,,
255,PT03M21.00S,2024-01-02T02:56:12.3Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,41,42,2024-01-02T02:56:14Z,2460000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,
256,PT03M16.00S,2024-01-02T02:56:16.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,21.76412614980289,47.794117647058826,1610612743,43,42,2024-01-02T02:57:03Z,2470000,False,11.0,152.0,1,left,M. Porter Jr. 15' step back Jump Shot (10 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,15.25,Made,10.0,,,,,J. Murray,1627750.0,3.0,,,,,,,,
258,PT02M57.00S,2024-01-02T02:56:35.7Z,2,REGULAR,2pt,Jump Shot,[],1628998,77.7431011826544,45.83333333333333,1610612766,43,42,2024-01-02T02:56:44Z,2490000,False,-21.0,157.0,1,right,MISS C. Martin 15' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,,,15.81,Missed,,,,,,,,,,,,,,,,
259,PT02M53.00S,2024-01-02T02:56:39.7Z,2,REGULAR,rebound,offensive,[],202397,,,1610612766,43,42,2024-01-02T02:56:44Z,2500000,False,,,0,,I. Smith REBOUND (Off:1 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,,,,,,258.0,2.0,1.0,1.0,,,,,,,,,,,
260,PT02M52.00S,2024-01-02T02:56:41.1Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612766,43,42,2024-01-02T02:56:47Z,2510000,False,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 203999]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Jokic,203999.0
261,PT02M52.00S,2024-01-02T02:56:41.1Z,2,REGULAR,steal,,[],203999,,,1610612743,43,42,2024-01-02T02:56:42Z,2520000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
262,PT02M45.00S,2024-01-02T02:56:48.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,5.601182654402102,49.754901960784316,1610612743,45,42,2024-01-02T02:56:53Z,2530000,False,1.0,0.0,1,left,A. Gordon cutting DUNK (5 PTS) (M. Porter Jr. 1 AST),"[203932, 1629008]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.12,Made,5.0,,,,,M. Porter Jr.,1629008.0,1.0,,,,,,,,
264,PT02M30.00S,2024-01-02T02:57:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.9862023653088,49.754901960784316,1610612766,45,42,2024-01-02T02:57:51Z,2550000,False,-1.0,13.0,1,right,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,1.35,Missed,,,,,,,,,,,,,,,,
265,PT02M26.00S,2024-01-02T02:57:08.0Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,45,42,2024-01-02T02:57:52Z,2560000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,264.0,5.0,3.0,2.0,,,,,,,,,,,
266,PT02M25.00S,2024-01-02T02:57:08.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630208,94.40999984741211,50.0,1610612766,45,44,2024-01-02T02:57:44Z,2570000,False,0.0,0.0,1,right,N. Richards putback Layup (6 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,0.0,Made,6.0,,,,,,,,,,,,,,,
267,PT02M25.00S,2024-01-02T02:57:17.4Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612743,45,44,2024-01-02T02:57:24Z,2580000,False,,,0,,N. Jokic technical FOUL (2 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,2714.0,,,,,,,,,,,,,,1.0,2.0,,,,
268,PT02M25.00S,2024-01-02T02:57:32.4Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612743,45,45,2024-01-02T02:57:32Z,2590000,False,,,0,,M. Bridges technical Free Throw 1 of 1 (10 PTS),[1628970],1610612766.0,CHA,technical,,,Bridges,M. Bridges,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
269,PT02M14.00S,2024-01-02T02:57:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,5.206964520367937,48.03921568627451,1610612743,47,45,2024-01-02T02:58:00Z,2600000,False,10.0,-4.0,1,left,K. Caldwell-Pope cutting Layup (2 PTS) (N. Jokic 5 AST),"[203484, 203999]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,1.04,Made,2.0,,,,,N. Jokic,203999.0,5.0,,,,,,,,
271,PT01M58.00S,2024-01-02T02:58:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,92.32917214191852,45.34313725490196,1610612766,47,45,2024-01-02T02:58:16Z,2620000,False,-23.0,20.0,1,right,MISS I. Smith driving floating Shot,[202397],1610612766.0,CHA,driving floating,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,3.04,Missed,,,,,,,,,,,,,,,,
272,PT01M56.00S,2024-01-02T02:58:13.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,47,45,2024-01-02T02:58:16Z,2630000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,,
273,PT01M52.00S,2024-01-02T02:58:16.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,26.231931668856767,15.441176470588236,1610612743,47,45,2024-01-02T02:59:13Z,2640000,False,173.0,194.0,1,left,MISS K. Caldwell-Pope 25' running 3PT,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,25.99,Missed,,,,,,,,,,,,,,,,
274,PT01M51.00S,2024-01-02T02:58:17.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,47,45,2024-01-02T02:58:28Z,2650000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,273.0,6.0,4.0,2.0,,,,,,,,,,,
275,PT01M33.00S,2024-01-02T02:58:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.9862023653088,55.14705882352941,1610612766,47,47,2024-01-02T02:58:40Z,2660000,False,26.0,13.0,1,right,N. Richards Layup (8 PTS) (M. Bridges 4 AST),"[1630208, 1628970]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,2.9,Made,8.0,,,,,M. Bridges,1628970.0,4.0,,,,,,,,
277,PT01M15.00S,2024-01-02T02:58:54.9Z,2,REGULAR,2pt,Jump Shot,[],1629008,3.1044678055190538,91.42156862745098,1610612743,47,47,2024-01-02T02:59:00Z,2680000,False,-207.0,-23.0,1,left,MISS M. Porter Jr. 20' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,20.84,Missed,,,,,,,,,,,,,,,,
278,PT01M12.00S,2024-01-02T02:58:57.9Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,47,47,2024-01-02T02:59:00Z,2690000,False,,,0,,I. Smith REBOUND (Off:1 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,,,
279,PT01M00.00S,2024-01-02T02:59:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,91.27792378449409,44.6078431372549,1610612766,47,47,2024-01-02T02:59:22Z,2700000,False,-27.0,29.0,1,right,MISS N. Richards cutting Layup - blocked,"[1630208, 203999]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,4.0,Missed,,,,,,,,,Jokic,203999.0,,,,,,
283,PT01M00.00S,2024-01-02T02:59:09.7Z,2,REGULAR,block,,[],203999,,,1610612766,47,47,2024-01-02T02:59:22Z,2705000,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT00M58.50S,2024-01-02T02:59:11.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,47,47,2024-01-02T02:59:22Z,2710000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,,
281,PT00M51.90S,2024-01-02T02:59:18.4Z,2,REGULAR,3pt,Jump Shot,[],1627750,4.5499342969776615,95.34313725490196,1610612743,47,47,2024-01-02T02:59:27Z,2720000,False,-227.0,-10.0,1,left,MISS J. Murray 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,22.69,Missed,,,,,,,,,,,,,,,,
282,PT00M48.60S,2024-01-02T02:59:21.7Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,47,47,2024-01-02T02:59:21Z,2730000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,281.0,4.0,3.0,1.0,,,,,,,,,,,
284,PT00M43.20S,2024-01-02T02:59:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.1268068331143235,46.81372549019608,1610612743,49,47,2024-01-02T02:59:31Z,2740000,False,16.0,5.0,1,left,N. Jokic cutting finger roll Layup (2 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.67,Made,2.0,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
286,PT00M31.50S,2024-01-02T02:59:47.9Z,2,REGULAR,2pt,Jump Shot,[],1628970,92.85479632063075,15.931372549019606,1610612766,49,49,2024-01-02T02:59:53Z,2760000,False,-170.0,15.0,1,right,M. Bridges 17' fadeaway Jump Shot (12 PTS) (I. Smith 3 AST),"[1628970, 202397]",1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,,,17.09,Made,12.0,,,,,I. Smith,202397.0,3.0,,,,,,,,
288,PT00M14.00S,2024-01-02T03:00:11.2Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,49,49,2024-01-02T03:00:21Z,2780000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1630208]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,,,Richards,1630208.0
289,PT00M14.00S,2024-01-02T03:00:11.2Z,2,REGULAR,steal,,[],1630208,,,1610612766,49,49,2024-01-02T03:00:14Z,2790000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
290,PT00M06.80S,2024-01-02T03:00:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641706,95.3515111695138,46.81372549019608,1610612766,49,49,2024-01-02T03:01:55Z,2800000,False,-16.0,-9.0,1,right,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,1.82,Missed,,,,,,,,,,,,,,,,
291,PT00M05.00S,2024-01-02T03:00:20.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,49,2024-01-02T03:00:20Z,2810000,False,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,290.0,8.0,8.0,0.0,,,,,,,,,,,
292,PT00M00.20S,2024-01-02T03:00:26.4Z,2,REGULAR,2pt,Jump Shot,[],1627750,26.363337713534822,65.93137254901961,1610612743,49,49,2024-01-02T03:02:41Z,2820000,False,-80.0,195.0,1,left,MISS J. Murray 21' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,21.09,Missed,,,,,,,,,,,,,,,,
293,PT00M00.10S,2024-01-02T03:00:26.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,49,49,2024-01-02T03:00:41Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,292.0,,,,,,,,,,,,,,
294,PT00M00.00S,2024-01-02T03:00:45.5Z,2,REGULAR,period,end,[],0,,,1610612743,49,49,2024-01-02T03:00:45Z,2840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2024-01-02T03:15:12.4Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612743,49,49,2024-01-02T03:15:34Z,2850000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2024-01-02T03:15:12.4Z,3,REGULAR,substitution,in,['startperiod'],1631121,,,1610612743,49,49,2024-01-02T03:15:34Z,2860000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2024-01-02T03:15:40.4Z,3,REGULAR,period,start,[],0,,,1610612743,49,49,2024-01-02T03:15:40Z,2870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M49.00S,2024-01-02T03:15:50.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,91.01511169513797,95.58823529411765,1610612743,52,49,2024-01-02T03:15:58Z,2880000,False,228.0,32.0,1,right,M. Porter Jr. 3PT  (13 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,23.01,Made,13.0,,,,,K. Caldwell-Pope,203484.0,2.0,,,,,,,,
300,PT11M32.00S,2024-01-02T03:16:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,6.389618922470433,46.07843137254902,1610612766,52,51,2024-01-02T03:16:13Z,2900000,False,20.0,8.0,1,left,B. McGowens reverse Layup (4 PTS) (N. Richards 1 AST),"[1631121, 1630208]",1610612766.0,CHA,reverse,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,2.1,Made,4.0,,,,,N. Richards,1630208.0,1.0,,,,,,,,
302,PT11M09.00S,2024-01-02T03:16:29.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,85.49605781865965,50.49019607843137,1610612743,52,51,2024-01-02T03:16:35Z,2920000,False,2.0,84.0,1,right,MISS N. Jokic 8' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Missed,,,,,,,,,,,,,,,,
303,PT11M07.00S,2024-01-02T03:16:31.4Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,51,2024-01-02T03:16:35Z,2930000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,302.0,6.0,6.0,0.0,,,,,,,,,,,
304,PT10M56.00S,2024-01-02T03:16:43.5Z,3,REGULAR,2pt,Jump Shot,[],1641706,17.69053876478318,68.13725490196079,1610612766,52,51,2024-01-02T03:16:50Z,2940000,False,-91.0,114.0,1,left,MISS B. Miller 14' step back Shot,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,14.55,Missed,,,,,,,,,,,,,,,,
305,PT10M52.00S,2024-01-02T03:16:47.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,52,51,2024-01-02T03:16:50Z,2950000,False,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,304.0,9.0,9.0,0.0,,,,,,,,,,,
306,PT10M49.00S,2024-01-02T03:16:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1631121,,,1610612743,52,51,2024-01-02T03:17:05Z,2960000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1631121, 1629008]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2714.0,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,
308,PT10M49.00S,2024-01-02T03:17:24.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629008,,,1610612743,53,51,2024-01-02T03:17:24Z,2980000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (14 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
309,PT10M49.00S,2024-01-02T03:17:39.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629008,,,1610612743,54,51,2024-01-02T03:17:39Z,2990000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (15 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
310,PT10M34.00S,2024-01-02T03:17:56.9Z,3,REGULAR,3pt,Jump Shot,[],1641706,25.18068331143233,11.27450980392157,1610612766,54,51,2024-01-02T03:18:02Z,3000000,False,194.0,184.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,26.72,Missed,,,,,,,,,,,,,,,,
311,PT10M29.00S,2024-01-02T03:18:01.9Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,54,51,2024-01-02T03:18:02Z,3010000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,,
312,PT10M19.00S,2024-01-02T03:18:10.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.09526938239159,44.85294117647059,1610612743,56,51,2024-01-02T03:18:16Z,3020000,False,-26.0,41.0,1,right,N. Jokic turnaround Hook (4 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,4.81,Made,4.0,,,,,,,,,,,,,,,
313,PT10M04.00S,2024-01-02T03:18:25.5Z,3,REGULAR,turnover,bad pass,[],202397,,,1610612766,56,51,2024-01-02T03:18:29Z,3030000,False,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 203932]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Gordon,203932.0
314,PT10M04.00S,2024-01-02T03:18:25.5Z,3,REGULAR,steal,,[],203932,,,1610612743,56,51,2024-01-02T03:18:27Z,3040000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
315,PT09M54.00S,2024-01-02T03:18:36.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203999,89.83245729303549,26.96078431372549,1610612743,58,51,2024-01-02T03:18:42Z,3050000,False,-115.0,43.0,1,right,N. Jokic 12' floating Jump Shot (6 PTS) (K. Caldwell-Pope 3 AST),"[203999, 203484]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,12.3,Made,6.0,,,,,K. Caldwell-Pope,203484.0,3.0,,,,,,,,
317,PT09M54.00S,2024-01-02T03:18:47.1Z,3,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612743,58,51,2024-01-02T03:18:54Z,3070000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Jokic 1 FT),"[1630208, 203999]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,1628482.0,,,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,
319,PT09M54.00S,2024-01-02T03:19:04.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,58,51,2024-01-02T03:22:53Z,3090000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT09M54.00S,2024-01-02T03:21:47.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,59,51,2024-01-02T03:21:47Z,3100000,False,,,0,,N. Jokic Free Throw 1 of 1 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
321,PT09M30.00S,2024-01-02T03:22:14.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,59,51,2024-01-02T03:22:25Z,3110000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,1628482.0,,,,,,,,,,,,,,,,,,,
322,PT09M20.00S,2024-01-02T03:22:35.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,82.9993429697766,58.57843137254902,1610612743,61,51,2024-01-02T03:22:43Z,3120000,False,43.0,107.0,1,right,N. Jokic 11' Jump Shot (9 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,11.56,Made,9.0,,,,,J. Murray,1627750.0,4.0,,,,,,,,
324,PT09M05.00S,2024-01-02T03:22:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,7.966491458607096,55.88235294117647,1610612766,61,51,2024-01-02T03:22:56Z,3140000,False,-29.0,22.0,1,left,MISS B. Miller driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,3.7,Missed,,,,,,,,,,,,,,,,
325,PT09M02.00S,2024-01-02T03:22:53.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,51,2024-01-02T03:22:56Z,3150000,False,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,324.0,10.0,10.0,0.0,,,,,,,,,,,
326,PT08M41.00S,2024-01-02T03:23:13.9Z,3,REGULAR,3pt,Jump Shot,[],1627750,71.17279894875165,80.14705882352942,1610612743,64,51,2024-01-02T03:23:20Z,3160000,False,151.0,218.0,1,right,J. Murray 26' 3PT step back (17 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,26.54,Made,17.0,,,,,,,,,,,,,,,
327,PT08M19.00S,2024-01-02T03:23:35.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,18.74178712220762,36.029411764705884,1610612766,64,51,2024-01-02T03:23:43Z,3170000,False,70.0,124.0,1,left,MISS I. Smith 14' fadeaway Shot,[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,14.21,Missed,,,,,,,,,,,,,,,,
328,PT08M15.00S,2024-01-02T03:23:39.9Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,64,51,2024-01-02T03:23:43Z,3180000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,327.0,5.0,4.0,1.0,,,,,,,,,,,
329,PT08M12.00S,2024-01-02T03:23:45.9Z,3,REGULAR,foul,personal,[],1631121,,,1610612743,64,51,2024-01-02T03:24:15Z,3190000,False,,,0,,B. McGowens personal FOUL (2 PF),"[1631121, 1629008]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Porter Jr.,1629008.0,,
