actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
356,PT09M15.00S,2024-03-10T03:28:27.6Z,3,REGULAR,foul,personal,['1freethrow'],203932,,,1610612762,84,52,2024-03-10T03:28:47Z,3480000,False,,,0,,A. Gordon shooting personal FOUL (4 PF) (Sexton 1 FT),"[203932, 1629012]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,4.0,0.0,Sexton,1629012.0
358,PT09M15.00S,2024-03-10T03:28:47.7Z,3,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,84,53,2024-03-10T03:28:47Z,3500000,False,,,0,,C. Sexton Free Throw 1 of 1 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
359,PT09M03.00S,2024-03-10T03:29:01.1Z,3,REGULAR,2pt,Jump Shot,[],1629008,93.51182654402102,24.019607843137255,1610612743,86,53,2024-03-10T03:29:06Z,3510000,False,-130.0,8.0,1,right,M. Porter Jr. 13' pullup Jump Shot (19 PTS) (J. Murray 4 AST),"[1629008, 1627750]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,13.02,Made,19.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,
361,PT08M47.00S,2024-03-10T03:29:16.5Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,86,53,2024-03-10T03:29:20Z,3530000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 203932]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,3.0,,,,,,,,,,,,,Gordon,203932.0,,,,
362,PT08M47.00S,2024-03-10T03:29:16.5Z,3,REGULAR,steal,,[],203932,,,1610612743,86,53,2024-03-10T03:29:18Z,3540000,False,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
363,PT08M39.00S,2024-03-10T03:29:24.7Z,3,REGULAR,turnover,bad pass,[],1629008,,,1610612743,86,53,2024-03-10T03:29:32Z,3550000,False,,,0,,M. Porter Jr. bad pass TURNOVER (2 TO),"[1629008, 1629012]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,Sexton,1629012.0,,,,
364,PT08M39.00S,2024-03-10T03:29:24.7Z,3,REGULAR,steal,,[],1629012,,,1610612762,86,53,2024-03-10T03:29:27Z,3560000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
365,PT08M35.00S,2024-03-10T03:29:29.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641729,7.5722733245729295,45.09803921568628,1610612762,86,55,2024-03-10T03:33:45Z,3570000,False,25.0,19.0,1,left,B. Sensabaugh running finger roll Layup (8 PTS) (C. Sexton 3 AST),"[1641729, 1629012]",1610612762.0,UTA,running finger roll,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,3.08,Made,8.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,,
367,PT08M29.00S,2024-03-10T03:29:35.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,94.82588699080158,50.0,1610612743,88,55,2024-03-10T03:34:09Z,3590000,False,0.0,-4.0,1,right,A. Gordon running DUNK (7 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.39,Made,7.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,
369,PT08M29.00S,2024-03-10T03:29:44.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,88,55,2024-03-10T03:29:44Z,3610000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M16.00S,2024-03-10T03:32:52.5Z,3,REGULAR,3pt,Jump Shot,[],1641718,31.225361366622867,54.65686274509803,1610612762,88,58,2024-03-10T03:33:00Z,3630000,False,-23.0,241.0,1,left,K. George 24' 3PT pullup (13 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,24.21,Made,13.0,,,,,,,,,,,,,,,
372,PT07M59.00S,2024-03-10T03:33:09.1Z,3,REGULAR,3pt,Jump Shot,[],1627750,68.9388961892247,33.088235294117645,1610612743,88,58,2024-03-10T03:33:14Z,3640000,False,-85.0,239.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.4,Missed,,,,,,,,,,,,,,,,
373,PT07M56.00S,2024-03-10T03:33:12.1Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,88,58,2024-03-10T03:33:14Z,3650000,False,,,0,,W. Kessler REBOUND (Off:4 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,372.0,7.0,3.0,4.0,,,,,,
374,PT07M47.00S,2024-03-10T03:33:21.9Z,3,REGULAR,turnover,bad pass,[],1641729,,,1610612762,88,58,2024-03-10T03:33:26Z,3660000,False,,,0,,B. Sensabaugh bad pass TURNOVER (2 TO),"[1641729, 1627750]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,,2.0,,,,,,,,,,,,,Murray,1627750.0,,,,
375,PT07M47.00S,2024-03-10T03:33:21.9Z,3,REGULAR,steal,,[],1627750,,,1610612743,88,58,2024-03-10T03:33:24Z,3670000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
376,PT07M43.00S,2024-03-10T03:33:26.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,93.38042049934296,48.03921568627451,1610612743,90,58,2024-03-10T03:33:34Z,3680000,False,-10.0,10.0,1,right,J. Murray running finger roll Layup (26 PTS),[1627750],1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,1.38,Made,26.0,,,,,,,,,,,,,,,
377,PT07M28.00S,2024-03-10T03:33:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,8.360709592641262,39.950980392156865,1610612762,90,60,2024-03-10T03:33:51Z,3690000,False,50.0,26.0,1,left,K. George driving reverse Layup (15 PTS),[1641718],1610612762.0,UTA,driving reverse,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,5.66,Made,15.0,,,,,,,,,,,,,,,
378,PT07M28.00S,2024-03-10T03:33:46.6Z,3,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612762,90,60,2024-03-10T03:33:51Z,3700000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (George 1 FT),"[1629008, 1641718]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,,,,,,,,,,,,,,,,1.0,0.0,George,1641718.0
380,PT07M28.00S,2024-03-10T03:34:13.3Z,3,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,90,61,2024-03-10T03:34:13Z,3720000,False,,,0,,K. George Free Throw 1 of 1 (16 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
381,PT07M09.00S,2024-03-10T03:34:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.38699080157687,45.34313725490196,1610612743,92,61,2024-03-10T03:37:18Z,3730000,False,-23.0,57.0,1,right,N. Jokic 6' driving floating Jump Shot (20 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,6.13,Made,20.0,,,,,,,,,,,,,,,
382,PT07M00.00S,2024-03-10T03:34:51.5Z,3,REGULAR,foul,personal,[],1627750,,,1610612762,92,61,2024-03-10T03:34:57Z,3740000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1631117]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,1628159.0,,,,,,,,,,,,,,,,1.0,0.0,Kessler,1631117.0
384,PT06M52.00S,2024-03-10T03:35:14.2Z,3,REGULAR,3pt,Jump Shot,[],1641729,8.754927726675426,3.1862745098039214,1610612762,92,61,2024-03-10T03:35:21Z,3760000,False,234.0,30.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,23.6,Missed,,,,,,,,,,,,,,,,
385,PT06M51.00S,2024-03-10T03:35:15.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,92,61,2024-03-10T03:35:21Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,384.0,,,,,,,,,
387,PT06M49.00S,2024-03-10T03:35:37.9Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,92,61,2024-03-10T03:35:41Z,3790000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1641718, 203484]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,4.0,,,,,,,,,,,,,Caldwell-Pope,203484.0,,,,
388,PT06M49.00S,2024-03-10T03:35:37.9Z,3,REGULAR,steal,,[],203484,,,1610612743,92,61,2024-03-10T03:35:39Z,3800000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT06M45.00S,2024-03-10T03:35:41.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,93.77463863337714,49.26470588235294,1610612743,94,61,2024-03-10T03:35:48Z,3810000,False,-4.0,6.0,1,right,K. Caldwell-Pope running DUNK (8 PTS),[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,0.7,Made,8.0,,,,,,,,,,,,,,,
390,PT06M31.00S,2024-03-10T03:35:58.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612762,94,61,2024-03-10T03:36:06Z,3820000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF) (Sexton 2 FT),"[203484, 1629012]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,,,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0
392,PT06M31.00S,2024-03-10T03:36:26.5Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,94,62,2024-03-10T03:36:26Z,3840000,False,,,0,,C. Sexton Free Throw 1 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
393,PT06M31.00S,2024-03-10T03:36:43.8Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,94,63,2024-03-10T03:36:43Z,3850000,False,,,0,,C. Sexton Free Throw 2 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
394,PT06M14.00S,2024-03-10T03:37:01.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,72.88107752956637,15.196078431372548,1610612743,94,63,2024-03-10T03:37:08Z,3860000,False,-174.0,202.0,1,right,MISS M. Porter Jr. 26' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,26.69,Missed,,,,,,,,,,,,,,,,
395,PT06M11.00S,2024-03-10T03:37:04.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,94,63,2024-03-10T03:37:08Z,3870000,False,,,0,,W. Kessler REBOUND (Off:4 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,394.0,8.0,4.0,4.0,,,,,,
396,PT05M55.00S,2024-03-10T03:37:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,5.732588699080158,45.34313725490196,1610612762,94,63,2024-03-10T03:37:26Z,3880000,False,23.0,1.0,1,left,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,2.33,Missed,,,,,,,,,,,,,,,,
397,PT05M53.00S,2024-03-10T03:37:23.3Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,94,63,2024-03-10T03:37:26Z,3890000,False,,,0,,W. Kessler REBOUND (Off:5 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,396.0,9.0,4.0,5.0,,,,,,
398,PT05M53.00S,2024-03-10T03:37:23.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,5.590000152587891,50.0,1610612762,94,63,2024-03-10T03:37:32Z,3900000,False,0.0,0.0,1,left,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
399,PT05M53.00S,2024-03-10T03:37:23.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,94,63,2024-03-10T03:37:32Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,398.0,,,,,,,,,
402,PT05M40.00S,2024-03-10T03:38:09.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,13.748357424441524,39.21568627450981,1610612762,94,63,2024-03-10T03:38:14Z,3940000,False,54.0,77.0,1,left,MISS C. Sexton 9' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,9.37,Missed,,,,,,,,,,,,,,,,
403,PT05M37.00S,2024-03-10T03:38:12.3Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,94,63,2024-03-10T03:38:14Z,3950000,False,,,0,,W. Kessler REBOUND (Off:6 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,402.0,10.0,4.0,6.0,,,,,,
404,PT05M37.00S,2024-03-10T03:38:12.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,94,63,2024-03-10T03:38:12Z,3960000,False,0.0,0.0,1,left,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
405,PT05M37.00S,2024-03-10T03:38:13.2Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,94,63,2024-03-10T03:38:13Z,3970000,False,,,0,,W. Kessler REBOUND (Off:7 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,404.0,11.0,4.0,7.0,,,,,,
406,PT05M35.00S,2024-03-10T03:38:13.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631117,6.389618922470433,48.28431372549019,1610612762,94,65,2024-03-10T03:45:02Z,3980000,False,9.0,8.0,1,left,W. Kessler putback DUNK (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,1.15,Made,4.0,,,,,,,,,,,,,,,
407,PT05M16.00S,2024-03-10T03:38:32.8Z,3,REGULAR,3pt,Jump Shot,[],1627750,74.19513797634691,15.686274509803921,1610612743,94,65,2024-03-10T03:38:39Z,3990000,False,-172.0,190.0,1,right,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.61,Missed,,,,,,,,,,,,,,,,
408,PT05M12.00S,2024-03-10T03:38:36.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,94,65,2024-03-10T03:38:39Z,4000000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,407.0,4.0,2.0,2.0,,,,,,
409,PT05M03.00S,2024-03-10T03:38:45.7Z,3,REGULAR,2pt,Jump Shot,[],1641729,5.469776609724048,25.49019607843137,1610612762,94,67,2024-03-10T03:45:57Z,4010000,False,123.0,-1.0,1,left,B. Sensabaugh 12' driving floating Jump Shot (10 PTS) (C. Sexton 4 AST),"[1641729, 1629012]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,,,12.25,Made,10.0,C. Sexton,1629012.0,4.0,,,,,,,,,,,,
411,PT04M46.00S,2024-03-10T03:39:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612743,94,67,2024-03-10T03:39:19Z,4030000,False,,,0,,K. George shooting personal FOUL (1 PF) (Murray 2 FT),"[1641718, 1627750]",1610612762.0,UTA,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Murray,1627750.0
413,PT04M46.00S,2024-03-10T03:39:42.1Z,3,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,94,67,2024-03-10T03:39:42Z,4050000,False,,,0,,MISS J. Murray Free Throw 1 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
414,PT04M46.00S,2024-03-10T03:39:42.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,94,67,2024-03-10T03:39:42Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,
415,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,94,67,2024-03-10T03:39:59Z,4070000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,out,[],203932,,,1610612743,94,67,2024-03-10T03:39:59Z,4080000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,out,[],1631117,,,1610612743,94,67,2024-03-10T03:39:59Z,4090000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,94,67,2024-03-10T03:39:59Z,4100000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,94,67,2024-03-10T03:39:59Z,4110000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M46.00S,2024-03-10T03:39:42.8Z,3,REGULAR,substitution,in,[],1629677,,,1610612743,94,67,2024-03-10T03:39:59Z,4120000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M46.00S,2024-03-10T03:40:15.0Z,3,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,95,67,2024-03-10T03:40:15Z,4130000,False,,,0,,J. Murray Free Throw 2 of 2 (27 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
422,PT04M32.00S,2024-03-10T03:40:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629677,7.178055190538765,49.01960784313725,1610612762,95,69,2024-03-10T03:47:20Z,4140000,False,5.0,15.0,1,left,L. Samanic cutting finger roll Layup (2 PTS) (K. George 3 AST),"[1629677, 1641718]",1610612762.0,UTA,cutting finger roll,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,1.58,Made,2.0,K. George,1641718.0,3.0,,,,,,,,,,,,
424,PT04M32.00S,2024-03-10T03:40:34.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631212,,,1610612762,95,69,2024-03-10T03:40:40Z,4160000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Samanic 1 FT),"[1631212, 1629677]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Samanic,1629677.0
426,PT04M32.00S,2024-03-10T03:40:41.3Z,3,REGULAR,substitution,out,[],1627750,,,1610612762,95,69,2024-03-10T03:41:16Z,4180000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M32.00S,2024-03-10T03:40:41.3Z,3,REGULAR,substitution,in,[],202704,,,1610612762,95,69,2024-03-10T03:41:16Z,4190000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M32.00S,2024-03-10T03:41:02.0Z,3,REGULAR,freethrow,1 of 1,[],1629677,,,1610612762,95,70,2024-03-10T03:41:02Z,4200000,False,,,0,,L. Samanic Free Throw 1 of 1 (3 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
429,PT04M22.00S,2024-03-10T03:41:15.1Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612743,95,70,2024-03-10T03:41:21Z,4210000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1641729]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,Sensabaugh,1641729.0,,,,
430,PT04M22.00S,2024-03-10T03:41:15.1Z,3,REGULAR,steal,,[],1641729,,,1610612762,95,70,2024-03-10T03:41:16Z,4220000,False,,,0,,B. Sensabaugh STEAL (2 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
431,PT04M19.00S,2024-03-10T03:41:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641729,5.601182654402102,44.6078431372549,1610612762,95,72,2024-03-10T03:41:33Z,4230000,False,27.0,0.0,1,left,B. Sensabaugh running Layup (12 PTS),[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,2.7,Made,12.0,,,,,,,,,,,,,,,
432,PT04M19.00S,2024-03-10T03:41:22.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631128,,,1610612762,95,72,2024-03-10T03:41:29Z,4240000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Sensabaugh 1 FT),"[1631128, 1641729]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,,,3.0,0.0,Sensabaugh,1641729.0
434,PT04M19.00S,2024-03-10T03:41:32.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,95,72,2024-03-10T03:43:18Z,4260000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M19.00S,2024-03-10T03:43:16.1Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641729,,,1610612762,95,72,2024-03-10T03:43:24Z,4270000,False,,,0,,MISS B. Sensabaugh Free Throw 1 of 1,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
436,PT04M17.00S,2024-03-10T03:43:18.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,95,72,2024-03-10T03:43:24Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,435.0,,,,,,,,,
438,PT04M05.00S,2024-03-10T03:43:36.7Z,3,REGULAR,3pt,Jump Shot,[],203484,92.72339027595268,2.450980392156863,1610612743,95,72,2024-03-10T03:43:42Z,4300000,False,-238.0,16.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,23.82,Missed,,,,,,,,,,,,,,,,
439,PT04M02.00S,2024-03-10T03:43:39.7Z,3,REGULAR,rebound,defensive,[],1629677,,,1610612762,95,72,2024-03-10T03:43:42Z,4310000,False,,,0,,L. Samanic REBOUND (Off:0 Def:2),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,438.0,2.0,2.0,0.0,,,,,,
440,PT03M46.00S,2024-03-10T03:43:55.6Z,3,REGULAR,2pt,Jump Shot,[],1641729,7.966491458607096,75.98039215686273,1610612762,95,74,2024-03-10T03:44:04Z,4320000,False,-130.0,22.0,1,left,B. Sensabaugh 13' pullup Jump Shot (14 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,,,13.18,Made,14.0,,,,,,,,,,,,,,,
442,PT03M31.00S,2024-03-10T03:44:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.11760840998686,54.90196078431373,1610612743,95,74,2024-03-10T03:52:39Z,4340000,False,25.0,12.0,1,right,MISS R. Jackson reverse Layup,[202704],1610612743.0,DEN,reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,2.74,Missed,,,,,,,,,,,,,,,,
