actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
264,PT02M57.00S,2024-03-22T02:00:57.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.719448094612352,51.9607843137255,1610612752,49,50,2024-03-22T02:01:04Z,2610000,False,-10.0,95.0,1,left,MISS J. Brunson 9' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
265,PT02M53.00S,2024-03-22T02:01:01.9Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,49,50,2024-03-22T02:01:04Z,2620000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,264.0,1.0,0.0,1.0,,,,,
266,PT02M48.00S,2024-03-22T02:01:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.1268068331143235,51.9607843137255,1610612752,49,52,2024-03-22T02:01:12Z,2630000,False,-10.0,5.0,1,left,P. Achiuwa Layup (6 PTS) (D. DiVincenzo 2 AST),"[1630173, 1628978]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.1,Made,6.0,,,,,,,,,,,,,D. DiVincenzo,1628978.0,2.0,,
268,PT02M33.00S,2024-03-22T02:01:21.9Z,2,REGULAR,2pt,Jump Shot,[],1627750,71.17279894875165,51.9607843137255,1610612743,51,52,2024-03-22T02:01:30Z,2650000,False,10.0,218.0,1,right,J. Murray 21' Jump Shot (14 PTS) (N. Jokic 8 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,21.87,Made,14.0,,,,,,,,,,,,,N. Jokic,203999.0,8.0,,
270,PT02M03.00S,2024-03-22T02:01:52.4Z,2,REGULAR,2pt,Jump Shot,[],1630540,13.222733245729303,87.00980392156863,1610612752,51,54,2024-03-22T02:01:57Z,2670000,False,-185.0,72.0,1,left,M. McBride 19' step back Jump Shot (6 PTS),[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left,19.84,Made,6.0,,,,,,,,,,,,,,,,,
271,PT01M52.00S,2024-03-22T02:02:02.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,94.30026281208936,49.50980392156863,1610612743,53,54,2024-03-22T02:02:08Z,2680000,False,-2.0,1.0,1,right,M. Porter Jr. cutting DUNK (12 PTS) (N. Jokic 9 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.27,Made,12.0,,,,,,,,,,,,,N. Jokic,203999.0,9.0,,
273,PT01M27.00S,2024-03-22T02:02:28.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,28.86005256241787,23.284313725490197,1610612752,53,54,2024-03-22T02:02:32Z,2700000,False,134.0,219.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
274,PT01M25.00S,2024-03-22T02:02:30.1Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,53,54,2024-03-22T02:02:32Z,2710000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,273.0,3.0,2.0,1.0,,,,,
276,PT01M09.00S,2024-03-22T02:03:04.1Z,2,REGULAR,3pt,Jump Shot,[],1627750,78.13731931668858,9.313725490196079,1610612743,56,54,2024-03-22T02:03:09Z,2730000,False,-203.0,153.0,1,right,J. Murray 25' 3PT  (17 PTS) (N. Jokic 10 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.45,Made,17.0,,,,,,,,,,,,,N. Jokic,203999.0,10.0,,
278,PT00M50.60S,2024-03-22T02:03:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630540,24.917871222076215,85.04901960784314,1610612752,56,54,2024-03-22T02:03:27Z,2750000,False,-175.0,182.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
279,PT00M47.60S,2024-03-22T02:03:25.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,56,54,2024-03-22T02:03:27Z,2760000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,278.0,4.0,3.0,1.0,,,,,
280,PT00M38.10S,2024-03-22T02:03:35.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,68.9388961892247,62.5,1610612743,59,54,2024-03-22T02:03:42Z,2770000,False,62.0,239.0,1,right,M. Porter Jr. 24' 3PT step back (15 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.75,Made,15.0,,,,,,,,,,,,,A. Gordon,203932.0,2.0,,
282,PT00M33.00S,2024-03-22T02:03:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.469776609724048,48.28431372549019,1610612752,59,56,2024-03-22T02:07:36Z,2790000,False,9.0,-1.0,1,left,J. Brunson driving reverse Layup (14 PTS),[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.87,Made,14.0,,,,,,,,,,,,,,,,,
283,PT00M15.80S,2024-03-22T02:04:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.14651773981603,43.13725490196079,1610612743,59,56,2024-03-22T02:08:17Z,2800000,False,-34.0,31.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
284,PT00M14.90S,2024-03-22T02:04:20.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,59,56,2024-03-22T02:04:25Z,2810000,False,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,283.0,8.0,6.0,2.0,,,,,
285,PT00M14.90S,2024-03-22T02:04:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,61,56,2024-03-22T02:04:24Z,2820000,False,0.0,0.0,1,right,N. Jokic putback Layup (16 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
286,PT00M03.20S,2024-03-22T02:04:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.33180026281209,54.65686274509803,1610612752,61,56,2024-03-22T02:09:10Z,2830000,False,-23.0,45.0,1,left,MISS J. Brunson driving floating Shot - blocked,"[1628973, 203484]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
287,PT00M03.20S,2024-03-22T02:04:35.6Z,2,REGULAR,block,,[],203484,,,1610612752,61,56,2024-03-22T02:04:37Z,2840000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT00M03.20S,2024-03-22T02:04:35.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,61,56,2024-03-22T02:04:50Z,2850000,False,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,286.0,9.0,7.0,2.0,,,,,
289,PT00M00.20S,2024-03-22T02:04:41.6Z,2,REGULAR,3pt,Jump Shot,[],203999,30.436925098554536,54.65686274509803,1610612743,61,56,2024-03-22T03:07:55Z,2860000,False,23.0,601.0,1,right,MISS N. Jokic 60' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,60.19,Missed,,,,,,,,,,,,,,,,,,
290,PT00M00.10S,2024-03-22T02:04:41.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,61,56,2024-03-22T03:07:55Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,289.0,,,,,,,,
291,PT00M00.00S,2024-03-22T02:05:19.7Z,2,REGULAR,period,end,[],0,,,1610612743,61,56,2024-03-22T02:05:19Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2024-03-22T02:19:49.1Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612743,61,56,2024-03-22T02:20:04Z,2890000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2024-03-22T02:19:49.1Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612743,61,56,2024-03-22T02:20:04Z,2900000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2024-03-22T02:20:06.6Z,3,REGULAR,period,start,[],0,,,1610612752,61,56,2024-03-22T02:20:06Z,2910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT11M37.00S,2024-03-22T02:20:29.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,67.88764783180025,45.09803921568628,1610612752,61,56,2024-03-22T02:20:37Z,2920000,False,-25.0,249.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
296,PT11M32.00S,2024-03-22T02:20:34.2Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,61,56,2024-03-22T02:20:37Z,2930000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,295.0,2.0,2.0,0.0,,,,,
297,PT11M24.00S,2024-03-22T02:20:41.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,20.45006570302234,88.48039215686273,1610612743,61,56,2024-03-22T02:20:47Z,2940000,False,-192.0,140.0,1,left,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,16-24 Left Center,23.78,Missed,,,,,,,,,,,,,,,,,,
298,PT11M21.00S,2024-03-22T02:20:44.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,61,56,2024-03-22T02:20:47Z,2950000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,297.0,2.0,1.0,1.0,,,,,
299,PT11M06.00S,2024-03-22T02:21:00.4Z,3,REGULAR,2pt,Jump Shot,[],1628392,88.38699080157687,28.921568627450984,1610612752,61,58,2024-03-22T02:21:15Z,2960000,False,-105.0,57.0,1,right,I. Hartenstein 11' floating Jump Shot (15 PTS) (M. McBride 1 AST),"[1628392, 1630540]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,11.97,Made,15.0,,,,,,,,,,,,,M. McBride,1630540.0,1.0,,
301,PT10M42.00S,2024-03-22T02:21:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.178055190538765,45.588235294117645,1610612743,63,58,2024-03-22T02:21:31Z,2980000,False,22.0,15.0,1,left,N. Jokic cutting finger roll Layup (18 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.67,Made,18.0,,,,,,,,,,,,,A. Gordon,203932.0,3.0,,
303,PT10M32.00S,2024-03-22T02:21:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,79.45137976346912,91.17647058823529,1610612752,63,61,2024-03-22T02:21:38Z,3000000,False,206.0,141.0,1,right,J. Brunson 24' 3PT  (17 PTS) (D. DiVincenzo 3 AST),"[1628973, 1628978]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.94,Made,17.0,,,,,,,,,,,,,D. DiVincenzo,1628978.0,3.0,,
305,PT10M05.00S,2024-03-22T02:22:00.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.1268068331143235,47.05882352941176,1610612743,65,61,2024-03-22T02:22:09Z,3020000,False,15.0,5.0,1,left,M. Porter Jr. DUNK (17 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.56,Made,17.0,,,,,,,,,,,,,,,,,
306,PT09M48.00S,2024-03-22T02:22:17.5Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,65,61,2024-03-22T02:24:18Z,3030000,False,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 203484]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,
307,PT09M48.00S,2024-03-22T02:22:17.5Z,3,REGULAR,steal,,[],203484,,,1610612743,65,61,2024-03-22T02:24:18Z,3040000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
313,PT09M44.00S,2024-03-22T02:22:31.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,9.85545335085414,50.75827205882353,1610612743,65,61,2024-03-22T02:26:33Z,3075000,False,-4.0,40.0,1,left,MISS J. Murray running Layup - blocked,"[1627750, 1628392]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
314,PT09M44.00S,2024-03-22T02:22:31.2Z,3,REGULAR,block,,[],1628392,,,1610612743,65,61,2024-03-22T02:25:20Z,3077500,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
315,PT09M44.00S,2024-03-22T02:22:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,65,61,2024-03-22T02:28:12Z,3078750,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,313.0,,,,,,,,
311,PT09M44.00S,2024-03-22T02:22:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,65,61,2024-03-22T02:28:12Z,3080000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT09M40.00S,2024-03-22T02:25:40.8Z,3,REGULAR,jumpball,recovered,[],1627750,,,1610612743,65,61,2024-03-22T02:28:12Z,3100000,False,,,0,,Jump Ball N. Jokic vs. I. Hartenstein: Tip to J. Murray,"[1627750, 203999, 1628392]",1610612743.0,DEN,outofbounds,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
322,PT09M26.00S,2024-03-22T02:26:08.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203932,8.229303547963205,73.52941176470588,1610612743,65,61,2024-03-22T02:28:25Z,3160000,False,-118.0,25.0,1,left,MISS A. Gordon 12' turnaround Shot,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,12.02,Missed,,,,,,,,,,,,,,,,,,
323,PT09M23.00S,2024-03-22T02:26:11.8Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,65,61,2024-03-22T02:26:14Z,3170000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,322.0,1.0,1.0,0.0,,,,,
324,PT09M14.00S,2024-03-22T02:26:20.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,78.40013140604468,27.450980392156865,1610612752,65,63,2024-03-22T02:26:25Z,3180000,False,-113.0,151.0,1,right,J. Brunson 18' pullup Jump Shot (19 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,18.8,Made,19.0,,,,,,,,,,,,,,,,,
325,PT08M48.00S,2024-03-22T02:26:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.178055190538765,52.450980392156865,1610612743,67,63,2024-03-22T02:26:53Z,3190000,False,-12.0,15.0,1,left,M. Porter Jr. driving Layup (19 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.94,Made,19.0,,,,,,,,,,,,,K. Caldwell-Pope,203484.0,2.0,,
327,PT08M24.00S,2024-03-22T02:27:09.8Z,3,REGULAR,2pt,Jump Shot,[],1628404,94.56307490144546,71.56862745098039,1610612752,67,63,2024-03-22T02:27:15Z,3210000,False,108.0,-1.0,1,right,MISS J. Hart 10' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,10.78,Missed,,,,,,,,,,,,,,,,,,
328,PT08M21.00S,2024-03-22T02:27:12.8Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,67,63,2024-03-22T02:27:15Z,3220000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,327.0,6.0,4.0,2.0,,,,,
329,PT08M18.00S,2024-03-22T02:27:16.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,78.66294349540078,10.294117647058822,1610612752,67,63,2024-03-22T02:27:23Z,3230000,False,-199.0,148.0,1,right,MISS J. Hart 24' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
330,PT08M14.00S,2024-03-22T02:27:20.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,63,2024-03-22T02:27:23Z,3240000,False,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,329.0,10.0,8.0,2.0,,,,,
331,PT08M03.00S,2024-03-22T02:27:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.732588699080158,50.245098039215684,1610612743,69,63,2024-03-22T02:27:36Z,3250000,False,-1.0,1.0,1,left,N. Jokic Layup (20 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.18,Made,20.0,,,,,,,,,,,,,J. Murray,1627750.0,3.0,,
333,PT07M41.00S,2024-03-22T02:27:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.46057818659659,44.85294117647059,1610612752,69,65,2024-03-22T02:27:59Z,3270000,False,-26.0,18.0,1,right,J. Brunson driving finger roll Layup (21 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.16,Made,21.0,,,,,,,,,,,,,,,,,
334,PT07M19.00S,2024-03-22T02:28:16.9Z,3,REGULAR,3pt,Jump Shot,[],203484,10.726018396846255,2.941176470588235,1610612743,72,65,2024-03-22T02:28:23Z,3280000,False,235.0,48.0,1,left,K. Caldwell-Pope 24' 3PT  (6 PTS) (A. Gordon 4 AST),"[203484, 203932]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,24.02,Made,6.0,,,,,,,,,,,,,A. Gordon,203932.0,4.0,,
336,PT07M00.00S,2024-03-22T02:28:35.4Z,3,REGULAR,2pt,Jump Shot,[],1628978,77.21747700394218,49.01960784313725,1610612752,72,67,2024-03-22T02:28:39Z,3300000,False,-5.0,162.0,1,right,D. DiVincenzo 16' pullup Jump Shot (8 PTS) (I. Hartenstein 3 AST),"[1628978, 1628392]",1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,16.18,Made,8.0,,,,,,,,,,,,,I. Hartenstein,1628392.0,3.0,,
338,PT06M42.00S,2024-03-22T02:28:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.206964520367937,48.28431372549019,1610612743,74,67,2024-03-22T02:29:00Z,3320000,False,9.0,-4.0,1,left,J. Murray driving finger roll Layup (19 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.93,Made,19.0,,,,,,,,,,,,,,,,,
339,PT06M34.00S,2024-03-22T02:29:01.4Z,3,REGULAR,3pt,Jump Shot,[],1628978,74.85216819973719,84.80392156862744,1610612752,74,67,2024-03-22T02:29:07Z,3330000,False,174.0,184.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
340,PT06M30.00S,2024-03-22T02:29:05.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,74,67,2024-03-22T02:29:07Z,3340000,False,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,339.0,11.0,9.0,2.0,,,,,
341,PT06M10.00S,2024-03-22T02:29:25.3Z,3,REGULAR,3pt,Jump Shot,[],1629008,5.075558475689881,3.9215686274509802,1610612743,77,67,2024-03-22T02:29:30Z,3350000,False,230.0,-5.0,1,left,M. Porter Jr. 3PT  (22 PTS) (N. Jokic 11 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.04,Made,22.0,,,,,,,,,,,,,N. Jokic,203999.0,11.0,,
343,PT06M09.00S,2024-03-22T02:29:32.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,77,67,2024-03-22T02:29:32Z,3370000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT05M56.00S,2024-03-22T02:32:42.1Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612752,77,67,2024-03-22T02:32:51Z,3380000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Brunson 2 FT),"[203484, 1628973]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
346,PT05M56.00S,2024-03-22T02:33:17.3Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,77,67,2024-03-22T02:33:17Z,3400000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT05M56.00S,2024-03-22T02:33:17.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,77,67,2024-03-22T02:33:17Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,346.0,,,,,,,,
348,PT05M56.00S,2024-03-22T02:33:35.4Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,77,68,2024-03-22T02:33:35Z,3420000,False,,,0,,J. Brunson Free Throw 2 of 2 (22 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
349,PT05M41.00S,2024-03-22T02:33:54.9Z,3,REGULAR,turnover,traveling,[],1629008,,,1610612743,77,68,2024-03-22T02:34:01Z,3430000,False,,,0,,M. Porter Jr. traveling TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,1628484.0,,,,,1.0,,,,,,,,,,,
350,PT05M22.00S,2024-03-22T02:34:19.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,91.67214191852825,96.32352941176471,1610612752,77,68,2024-03-22T02:34:23Z,3440000,False,232.0,26.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
351,PT05M19.00S,2024-03-22T02:34:22.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,77,68,2024-03-22T02:34:23Z,3450000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,350.0,5.0,4.0,1.0,,,,,
352,PT05M07.00S,2024-03-22T02:34:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,53.431372549019606,1610612743,77,68,2024-03-22T02:34:43Z,3460000,False,-17.0,9.0,1,left,MISS N. Jokic Layup - blocked,"[203999, 1628392]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
