actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
344,PT00M03.30S,2024-03-01T04:11:05.9Z,2,REGULAR,substitution,in,[],203999,,,1610612748,56,50,2024-03-01T04:11:15Z,3360000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
345,PT00M03.30S,2024-03-01T04:11:05.9Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,56,50,2024-03-01T04:11:15Z,3370000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
346,PT00M03.30S,2024-03-01T04:11:33.8Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,56,51,2024-03-01T04:11:33Z,3380000,False,,,0,,T. Rozier Free Throw 2 of 2 (10 PTS),[1626179],1610612748.0,MIA,,,,,,,,,,Made,10.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
347,PT00M00.20S,2024-03-01T04:11:44.6Z,2,REGULAR,3pt,Jump Shot,[],203999,60.66031537450722,73.0392156862745,1610612743,56,51,2024-03-01T04:11:52Z,3390000,False,115.0,317.0,1,right,MISS N. Jokic 33' 3PT,[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,33.76,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
348,PT00M00.10S,2024-03-01T04:11:44.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,56,51,2024-03-01T04:11:52Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,347.0,,,,,,,,,,,,,,
349,PT00M00.00S,2024-03-01T04:11:56.7Z,2,REGULAR,period,end,[],0,,,1610612743,56,51,2024-03-01T04:11:56Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-03-01T04:27:27.9Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612743,56,51,2024-03-01T04:27:47Z,3420000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-03-01T04:27:27.9Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612743,56,51,2024-03-01T04:27:47Z,3430000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-03-01T04:27:56.5Z,3,REGULAR,period,start,[],0,,,1610612748,56,51,2024-03-01T04:27:56Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M43.00S,2024-03-01T04:28:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,89.96386333771353,57.59803921568627,1610612748,56,51,2024-03-01T04:28:18Z,3450000,False,38.0,42.0,1,right,MISS B. Adebayo turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
360,PT11M40.00S,2024-03-01T04:28:15.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,56,51,2024-03-01T04:28:18Z,3460000,False,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jokic,N. Jokic,,,,359.0,7.0,6.0,1.0,,,,,,,,,,,
361,PT11M28.00S,2024-03-01T04:28:27.0Z,3,REGULAR,2pt,Jump Shot,[],203999,22.026938239159,44.11764705882353,1610612743,56,51,2024-03-01T04:28:32Z,3470000,False,29.0,155.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Center,15.74,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
362,PT11M26.00S,2024-03-01T04:28:29.0Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,56,51,2024-03-01T04:28:32Z,3480000,False,,,0,,N. Jovic REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Center,,,,Jovic,N. Jovic,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,
363,PT11M13.00S,2024-03-01T04:28:42.7Z,3,REGULAR,3pt,Jump Shot,[],202710,77.7431011826544,90.44117647058823,1610612748,56,54,2024-03-01T04:30:36Z,3490000,False,202.0,157.0,1,right,J. Butler 25' 3PT  (12 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,25.58,Made,12.0,Butler,J. Butler,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,,
365,PT10M59.00S,2024-03-01T04:29:00.5Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612743,56,54,2024-03-01T04:29:08Z,3510000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,201246.0,,,,,,,,,,
366,PT10M47.00S,2024-03-01T04:29:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.075558475689881,46.568627450980394,1610612743,58,54,2024-03-01T04:30:42Z,3520000,False,17.0,-5.0,1,left,M. Porter Jr. driving Layup (20 PTS) (R. Jackson 2 AST),"[1629008, 202704]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,1.79,Made,20.0,Porter Jr.,M. Porter Jr.,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,,
369,PT10M27.00S,2024-03-01T04:30:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.14651773981603,50.49019607843137,1610612748,58,54,2024-03-01T04:30:10Z,3550000,False,2.0,31.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,3.08,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
370,PT10M26.00S,2024-03-01T04:30:06.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,54,2024-03-01T04:30:10Z,3560000,False,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokic,N. Jokic,,,,369.0,8.0,7.0,1.0,,,,,,,,,,,
371,PT10M18.00S,2024-03-01T04:30:14.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,21.76412614980289,91.17647058823529,1610612743,61,54,2024-03-01T04:30:21Z,3570000,False,-206.0,152.0,1,left,M. Porter Jr. 25' 3PT  (23 PTS) (N. Jokic 4 AST),"[1629008, 203999]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,25.6,Made,23.0,Porter Jr.,M. Porter Jr.,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,
373,PT09M49.00S,2024-03-01T04:30:43.6Z,3,REGULAR,3pt,Jump Shot,[],1631107,76.5604467805519,91.66666666666666,1610612748,61,54,2024-03-01T04:30:50Z,3590000,False,208.0,168.0,1,right,MISS N. Jovic 26' step back 3PT,[1631107],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,
374,PT09M46.00S,2024-03-01T04:30:46.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,54,2024-03-01T04:30:50Z,3600000,False,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Jokic,N. Jokic,,,,373.0,9.0,8.0,1.0,,,,,,,,,,,
375,PT09M29.00S,2024-03-01T04:31:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.601182654402102,45.09803921568628,1610612743,61,54,2024-03-01T04:31:12Z,3610000,False,25.0,0.0,1,left,MISS A. Gordon reverse Layup,[203932],1610612743.0,DEN,reverse,,,,,,Restricted Area,0-8 Center,2.45,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
377,PT09M28.00S,2024-03-01T04:31:04.6Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,61,54,2024-03-01T04:34:38Z,3630000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Gordon,A. Gordon,,,,375.0,4.0,2.0,2.0,,,,,,,,,,,
378,PT09M28.00S,2024-03-01T04:31:10.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,63,54,2024-03-01T04:34:44Z,3640000,False,0.0,0.0,1,left,A. Gordon putback Layup (10 PTS),[203932],1610612743.0,DEN,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
379,PT09M19.00S,2024-03-01T04:31:14.5Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612748,63,54,2024-03-01T04:31:25Z,3650000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Butler 2 FT),"[203932, 202710]",1610612743.0,DEN,shooting,,,,,,Mid-Range,8-16 Right,,,,Gordon,A. Gordon,,,,,,,,201246.0,2.0,0.0,Butler,202710.0,,,,,,
381,PT09M19.00S,2024-03-01T04:31:46.4Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,63,55,2024-03-01T04:31:46Z,3670000,False,,,0,,J. Butler Free Throw 1 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,,,,,,,Made,13.0,Butler,J. Butler,,,,,,,,,,,,,,,,,,
382,PT09M19.00S,2024-03-01T04:32:01.0Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,63,56,2024-03-01T04:32:01Z,3680000,False,,,0,,J. Butler Free Throw 2 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,,,,,,,Made,14.0,Butler,J. Butler,,,,,,,,,,,,,,,,,,
383,PT09M05.00S,2024-03-01T04:32:23.0Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,63,56,2024-03-01T04:32:27Z,3690000,False,,,0,,A. Gordon lost ball TURNOVER (3 TO),"[203932, 202710]",1610612743.0,DEN,,,,,,,Mid-Range,8-16 Left,,,,Gordon,A. Gordon,,,,,,,,,,,,,3.0,Butler,202710.0,,,
384,PT09M05.00S,2024-03-01T04:32:23.0Z,3,REGULAR,steal,,[],202710,,,1610612748,63,56,2024-03-01T04:32:24Z,3700000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
385,PT08M54.00S,2024-03-01T04:32:33.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631107,91.67214191852825,96.07843137254902,1610612748,63,56,2024-03-01T04:32:40Z,3710000,False,230.0,26.0,1,right,MISS N. Jovic 3PT,[1631107],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,23.18,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,
386,PT08M51.00S,2024-03-01T04:32:36.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,63,56,2024-03-01T04:32:40Z,3720000,False,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Gordon,A. Gordon,,,,385.0,5.0,3.0,2.0,,,,,,,,,,,
387,PT08M48.00S,2024-03-01T04:32:40.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,21.895532194480946,88.72549019607843,1610612743,63,56,2024-03-01T04:36:22Z,3730000,False,-194.0,153.0,1,left,MISS M. Porter Jr. 24' running 3PT,[1629008],1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
388,PT08M44.00S,2024-03-01T04:32:44.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,56,2024-03-01T04:32:49Z,3740000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Adebayo,B. Adebayo,,,,387.0,4.0,4.0,0.0,,,,,,,,,,,
389,PT08M36.00S,2024-03-01T04:32:54.5Z,3,REGULAR,foul,personal,[],203484,,,1610612748,63,56,2024-03-01T04:33:01Z,3750000,False,,,0,,K. Caldwell-Pope personal FOUL (3 PF),"[203484, 202710]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,201246.0,3.0,0.0,Butler,202710.0,,,,,,
391,PT08M30.00S,2024-03-01T04:33:27.2Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612748,63,56,2024-03-01T04:33:40Z,3770000,False,,,0,,R. Jackson shooting personal FOUL (3 PF) (Adebayo 2 FT),"[202704, 1628389]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,,,,,,2714.0,3.0,0.0,Adebayo,1628389.0,,,,,,
393,PT08M30.00S,2024-03-01T04:34:05.2Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,63,57,2024-03-01T04:34:05Z,3790000,False,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,,,,,,,Made,9.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
394,PT08M30.00S,2024-03-01T04:34:25.6Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,63,58,2024-03-01T04:34:25Z,3800000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,,,,,,,Made,10.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
395,PT08M11.00S,2024-03-01T04:34:45.8Z,3,REGULAR,3pt,Jump Shot,[],202704,30.831143232588698,30.392156862745097,1610612743,63,58,2024-03-01T04:34:52Z,3810000,False,98.0,237.0,1,left,MISS R. Jackson 25' step back 3PT,[202704],1610612743.0,DEN,step back,,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
396,PT08M06.00S,2024-03-01T04:34:50.8Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,63,58,2024-03-01T04:34:52Z,3820000,False,,,0,,N. Jovic REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Jovic,N. Jovic,,,,395.0,4.0,4.0,0.0,,,,,,,,,,,
397,PT08M00.00S,2024-03-01T04:34:57.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.96386333771353,48.03921568627451,1610612748,63,58,2024-03-01T04:35:16Z,3830000,False,-10.0,42.0,1,right,MISS B. Adebayo turnaround Hook - blocked,"[1628389, 1629008]",1610612748.0,MIA,turnaround,,,,,,Restricted Area,0-8 Center,4.29,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,Porter Jr.,1629008.0,
398,PT08M00.00S,2024-03-01T04:34:57.2Z,3,REGULAR,block,,[],1629008,,,1610612748,63,58,2024-03-01T04:35:00Z,3840000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
399,PT08M00.00S,2024-03-01T04:34:57.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,63,58,2024-03-01T04:35:16Z,3850000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,M. Porter Jr.,,,,397.0,7.0,6.0,1.0,,,,,,,,,,,
400,PT07M56.00S,2024-03-01T04:35:01.3Z,3,REGULAR,turnover,lost ball,[],1629008,,,1610612743,63,58,2024-03-01T04:35:09Z,3860000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1626179]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,
401,PT07M56.00S,2024-03-01T04:35:01.3Z,3,REGULAR,steal,,[],1626179,,,1610612748,63,58,2024-03-01T04:35:03Z,3870000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
403,PT07M54.00S,2024-03-01T04:35:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,91.27792378449409,2.696078431372549,1610612748,63,61,2024-03-01T04:37:43Z,3890000,False,-237.0,29.0,1,right,T. Rozier 3PT pullup (13 PTS),[1626179],1610612748.0,MIA,pullup,,,,,,Left Corner 3,24+ Left,23.83,Made,13.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
404,PT07M54.00S,2024-03-01T04:35:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,63,61,2024-03-01T04:35:12Z,3900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M41.00S,2024-03-01T04:38:44.8Z,3,REGULAR,2pt,Jump Shot,[],203999,22.026938239159,55.14705882352941,1610612743,63,61,2024-03-01T04:38:51Z,3910000,False,-26.0,155.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Center,15.67,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
406,PT07M39.00S,2024-03-01T04:38:46.8Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,63,61,2024-03-01T04:38:51Z,3920000,False,,,0,,N. Jovic REBOUND (Off:0 Def:5),[1631107],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Center,,,,Jovic,N. Jovic,,,,405.0,5.0,5.0,0.0,,,,,,,,,,,
407,PT07M27.00S,2024-03-01T04:38:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,94.95729303547962,5.147058823529411,1610612748,63,61,2024-03-01T04:39:04Z,3930000,False,-224.0,-5.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.44,Missed,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
408,PT07M23.00S,2024-03-01T04:39:03.5Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,63,61,2024-03-01T04:39:04Z,3940000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Porter Jr.,M. Porter Jr.,,,,407.0,8.0,7.0,1.0,,,,,,,,,,,
409,PT07M16.00S,2024-03-01T04:39:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.915243101182654,51.470588235294116,1610612743,65,61,2024-03-01T04:39:14Z,3950000,False,-7.0,13.0,1,left,R. Jackson Layup (6 PTS) (N. Jokic 5 AST),"[202704, 203999]",1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,1.45,Made,6.0,Jackson,R. Jackson,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,,
411,PT06M59.00S,2024-03-01T04:39:27.0Z,3,REGULAR,turnover,bad pass,[],1631107,,,1610612748,65,61,2024-03-01T04:39:31Z,3970000,False,,,0,,N. Jovic bad pass TURNOVER (3 TO),"[1631107, 203999]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Jovic,N. Jovic,,,,,,,,,,,,,3.0,Jokic,203999.0,,,
412,PT06M59.00S,2024-03-01T04:39:27.0Z,3,REGULAR,steal,,[],203999,,,1610612743,65,61,2024-03-01T04:39:28Z,3980000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
413,PT06M45.00S,2024-03-01T04:39:41.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.276609724047304,45.588235294117645,1610612743,65,61,2024-03-01T04:39:47Z,3990000,False,22.0,251.0,1,left,MISS N. Jokic 25' step back 3PT,[203999],1610612743.0,DEN,step back,,,,,,Above the Break 3,24+ Center,25.19,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
414,PT06M42.00S,2024-03-01T04:39:44.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,65,61,2024-03-01T04:39:47Z,4000000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,413.0,5.0,5.0,0.0,,,,,,,,,,,
415,PT06M27.00S,2024-03-01T04:39:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.83902759526939,45.09803921568628,1610612748,65,63,2024-03-01T04:41:22Z,4010000,False,-25.0,90.0,1,right,B. Adebayo 9' floating Jump Shot (12 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,floating,,,,,,In The Paint (Non-RA),8-16 Center,9.33,Made,12.0,Adebayo,B. Adebayo,J. Butler,202710.0,3.0,,,,,,,,,,,,,,,
417,PT06M03.00S,2024-03-01T04:40:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.623521681997373,42.15686274509804,1610612743,67,63,2024-03-01T04:42:49Z,4030000,False,39.0,29.0,1,left,N. Jokic driving Layup (8 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,8.0,Jokic,N. Jokic,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,,,,
419,PT05M53.00S,2024-03-01T04:40:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,90.3580814717477,3.9215686274509802,1610612748,67,63,2024-03-01T04:40:39Z,4050000,False,-230.0,38.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,23.35,Missed,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
420,PT05M49.00S,2024-03-01T04:40:36.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,67,63,2024-03-01T04:40:39Z,4060000,False,,,0,,A. Gordon REBOUND (Off:2 Def:4),[203932],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Gordon,A. Gordon,,,,419.0,6.0,4.0,2.0,,,,,,,,,,,
421,PT05M46.00S,2024-03-01T04:40:41.5Z,3,REGULAR,foul,personal,['2freethrow'],202710,,,1610612743,67,63,2024-03-01T04:40:54Z,4070000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Gordon 2 FT),"[202710, 203932]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,,,,,201246.0,1.0,0.0,Gordon,203932.0,,,,,,
423,PT05M46.00S,2024-03-01T04:41:20.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203932,,,1610612743,68,63,2024-03-01T04:41:20Z,4090000,False,,,0,,A. Gordon Free Throw 1 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,,,,,,,Made,11.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
424,PT05M46.00S,2024-03-01T04:41:21.3Z,3,REGULAR,substitution,out,[],202704,,,1610612743,68,63,2024-03-01T04:41:33Z,4100000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
425,PT05M46.00S,2024-03-01T04:41:21.3Z,3,REGULAR,substitution,out,[],202710,,,1610612743,68,63,2024-03-01T04:41:33Z,4110000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
426,PT05M46.00S,2024-03-01T04:41:21.3Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,68,63,2024-03-01T04:41:33Z,4120000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
427,PT05M46.00S,2024-03-01T04:41:21.3Z,3,REGULAR,substitution,in,[],1631170,,,1610612743,68,63,2024-03-01T04:41:33Z,4130000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
428,PT05M46.00S,2024-03-01T04:41:44.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203932,,,1610612743,69,63,2024-03-01T04:41:44Z,4140000,False,,,0,,A. Gordon Free Throw 2 of 2 (12 PTS),[203932],1610612743.0,DEN,,,,,,,,,,Made,12.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
429,PT05M29.00S,2024-03-01T04:42:05.7Z,3,REGULAR,turnover,offensive goaltending,[],1628389,,,1610612748,69,63,2024-03-01T04:42:18Z,4150000,False,,,0,,B. Adebayo offensive goaltending TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,201246.0,,,,,1.0,,,,,
430,PT05M29.00S,2024-03-01T04:42:10.5Z,3,REGULAR,substitution,out,[],203932,,,1610612743,69,63,2024-03-01T04:42:16Z,4160000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
431,PT05M29.00S,2024-03-01T04:42:10.5Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,69,63,2024-03-01T04:42:16Z,4170000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,
432,PT05M19.00S,2024-03-01T04:42:32.6Z,3,REGULAR,turnover,bad pass,[],1629008,,,1610612743,69,63,2024-03-01T04:42:36Z,4180000,False,,,0,,M. Porter Jr. bad pass TURNOVER (2 TO),"[1629008, 1628389]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,2.0,Adebayo,1628389.0,,,
