actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
167,PT09M15.00S,2023-11-09T03:46:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,13.87976346911958,53.18627450980392,1610612743,32,30,2023-11-09T03:46:45Z,1660000,False,-16.0,78.0,1,left,MISS M. Porter Jr. 7' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
168,PT09M12.00S,2023-11-09T03:46:42.8Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,32,30,2023-11-09T03:46:45Z,1670000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,
169,PT09M07.00S,2023-11-09T03:46:47.3Z,2,REGULAR,2pt,Jump Shot,[],202691,91.98423127463863,18.895526960784316,1610612744,32,30,2023-11-09T03:48:10Z,1680000,False,-156.0,23.0,1,right,MISS K. Thompson 15' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.72,Missed,,,,,,,,,,,,,,,,,,
170,PT09M04.00S,2023-11-09T03:46:50.3Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,32,30,2023-11-09T03:46:55Z,1690000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,,
171,PT08M54.00S,2023-11-09T03:47:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.835085413929041,46.07843137254902,1610612743,34,30,2023-11-09T03:47:07Z,1700000,False,20.0,21.0,1,left,R. Jackson driving finger roll Layup (8 PTS) (M. Porter Jr. 2 AST),"[202704, 1629008]",1610612743.0,DEN,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.88,Made,8.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,,,
174,PT08M42.00S,2023-11-09T03:47:26.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,68.54467805519053,63.970588235294116,1610612744,34,30,2023-11-09T03:47:58Z,1730000,False,70.0,243.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.3,Missed,,,,,,,,,,,,,,,,,,
175,PT08M41.00S,2023-11-09T03:47:27.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,34,30,2023-11-09T03:47:58Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,174.0,,,,,,,,,
176,PT08M41.00S,2023-11-09T03:47:56.6Z,2,REGULAR,foul,personal,[],1631218,,,1610612743,34,30,2023-11-09T03:48:06Z,1750000,False,,,0,,T. Jackson-Davis loose ball personal FOUL (2 PF),"[1631218, 1629008]",1610612744.0,GSW,loose ball,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,2.0,0.0,Porter Jr.,1629008.0,,
178,PT08M17.00S,2023-11-09T03:48:29.5Z,2,REGULAR,3pt,Jump Shot,[],202704,27.283180026281208,85.29411764705883,1610612743,34,30,2023-11-09T03:48:34Z,1770000,False,-176.0,204.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
179,PT08M14.00S,2023-11-09T03:48:32.5Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,34,30,2023-11-09T03:48:34Z,1780000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,178.0,4.0,2.0,2.0,,,,,,
180,PT08M11.00S,2023-11-09T03:48:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,6.783837056504599,45.09803921568628,1610612743,34,30,2023-11-09T03:48:41Z,1790000,False,25.0,11.0,1,left,MISS M. Porter Jr. reverse Layup,[1629008],1610612743.0,DEN,reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
181,PT08M08.00S,2023-11-09T03:48:38.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,34,30,2023-11-09T03:48:41Z,1800000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,
182,PT08M02.00S,2023-11-09T03:48:43.6Z,2,REGULAR,3pt,Jump Shot,[],1630228,92.46057818659659,95.34313725490196,1610612744,34,30,2023-11-09T03:48:52Z,1810000,False,227.0,18.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
183,PT07M59.00S,2023-11-09T03:48:46.6Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,34,30,2023-11-09T03:48:52Z,1820000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,
184,PT07M45.00S,2023-11-09T03:49:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.469776609724048,50.73529411764706,1610612743,36,30,2023-11-09T03:50:38Z,1830000,False,-4.0,-1.0,1,left,M. Porter Jr. cutting Layup (12 PTS) (R. Jackson 2 AST),"[1629008, 202704]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.39,Made,12.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
186,PT07M45.00S,2023-11-09T03:49:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,30,2023-11-09T03:49:06Z,1850000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,out,[],1631128,,,1610612744,36,30,2023-11-09T03:52:03Z,1860000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,out,[],1631212,,,1610612744,36,30,2023-11-09T03:52:03Z,1870000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612744,36,30,2023-11-09T03:52:03Z,1880000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,36,30,2023-11-09T03:52:03Z,1890000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,in,[],203932,,,1610612744,36,30,2023-11-09T03:52:03Z,1900000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,in,[],203999,,,1610612744,36,30,2023-11-09T03:52:03Z,1910000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,in,[],203484,,,1610612744,36,30,2023-11-09T03:52:03Z,1920000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M45.00S,2023-11-09T03:51:23.5Z,2,REGULAR,substitution,in,[],201939,,,1610612744,36,30,2023-11-09T03:52:03Z,1930000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M36.00S,2023-11-09T03:52:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,93.11760840998686,45.588235294117645,1610612744,36,32,2023-11-09T03:52:53Z,1940000,False,-22.0,12.0,1,right,T. Jackson-Davis alley-oop Layup (2 PTS) (S. Curry 2 AST),"[1631218, 201939]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
197,PT07M36.00S,2023-11-09T03:52:45.5Z,2,REGULAR,foul,personal,['1freethrow'],202704,,,1610612744,36,32,2023-11-09T03:52:53Z,1960000,False,,,0,,R. Jackson shooting personal FOUL (2 PF) (Jackson-Davis 1 FT),"[202704, 1631218]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,202035.0,,,,,2.0,0.0,Jackson-Davis,1631218.0,,
199,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,36,32,2023-11-09T03:53:50Z,1980000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,out,[],101108,,,1610612744,36,32,2023-11-09T03:53:50Z,1990000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,out,[],202691,,,1610612744,36,32,2023-11-09T03:53:50Z,2000000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,in,[],203967,,,1610612744,36,32,2023-11-09T03:53:50Z,2010000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,36,32,2023-11-09T03:53:50Z,2020000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M36.00S,2023-11-09T03:52:56.9Z,2,REGULAR,substitution,in,[],203952,,,1610612744,36,32,2023-11-09T03:53:50Z,2030000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M36.00S,2023-11-09T03:53:22.7Z,2,REGULAR,freethrow,1 of 1,[],1631218,,,1610612744,36,33,2023-11-09T03:53:22Z,2040000,False,,,0,,T. Jackson-Davis Free Throw 1 of 1 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
206,PT07M24.00S,2023-11-09T03:53:39.9Z,2,REGULAR,foul,personal,[],201939,,,1610612743,36,33,2023-11-09T03:53:50Z,2050000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 203999]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,1626302.0,,,,,2.0,0.0,Jokic,203999.0,,
208,PT07M24.00S,2023-11-09T03:53:47.6Z,2,REGULAR,substitution,out,[],1631218,,,1610612743,36,33,2023-11-09T03:53:50Z,2070000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M24.00S,2023-11-09T03:53:47.6Z,2,REGULAR,substitution,in,[],1626172,,,1610612743,36,33,2023-11-09T03:53:50Z,2080000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M13.00S,2023-11-09T03:54:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.12023653088042,51.225490196078425,1610612743,36,33,2023-11-09T03:54:22Z,2090000,False,-6.0,52.0,1,left,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
211,PT07M09.00S,2023-11-09T03:54:20.2Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,36,33,2023-11-09T03:54:22Z,2100000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,
212,PT07M06.00S,2023-11-09T03:54:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,91.67214191852825,47.794117647058826,1610612744,36,33,2023-11-09T03:54:39Z,2110000,False,-11.0,26.0,1,right,MISS B. Podziemski driving floating Shot - blocked,"[1641764, 203999]",1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Jokic,203999.0
213,PT07M06.00S,2023-11-09T03:54:23.4Z,2,REGULAR,block,,[],203999,,,1610612744,36,33,2023-11-09T03:54:26Z,2120000,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT07M06.00S,2023-11-09T03:54:23.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,36,33,2023-11-09T03:54:39Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,212.0,,,,,,,,,
216,PT06M52.00S,2023-11-09T03:54:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.863994743758213,42.64705882352941,1610612743,36,33,2023-11-09T03:54:53Z,2150000,False,37.0,3.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612743.0,DEN,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
217,PT06M50.00S,2023-11-09T03:54:47.2Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,36,33,2023-11-09T03:54:53Z,2160000,False,,,0,,D. Saric REBOUND (Off:1 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,216.0,4.0,3.0,1.0,,,,,,
218,PT06M40.00S,2023-11-09T03:54:57.9Z,2,REGULAR,3pt,Jump Shot,[],201939,80.3712220762155,6.372549019607843,1610612744,36,33,2023-11-09T03:55:08Z,2170000,False,-218.0,132.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
219,PT06M36.00S,2023-11-09T03:55:01.9Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,36,33,2023-11-09T03:55:08Z,2180000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,,
220,PT06M25.00S,2023-11-09T03:55:16.5Z,2,REGULAR,foul,personal,[],1629008,,,1610612744,36,33,2023-11-09T03:55:24Z,2190000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 203952]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202035.0,,,,,1.0,0.0,Wiggins,203952.0,,
222,PT06M25.00S,2023-11-09T03:55:21.1Z,2,REGULAR,substitution,out,[],202704,,,1610612744,36,33,2023-11-09T03:55:24Z,2210000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M25.00S,2023-11-09T03:55:21.1Z,2,REGULAR,substitution,in,[],1631221,,,1610612744,36,33,2023-11-09T03:55:24Z,2220000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M20.00S,2023-11-09T03:55:40.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,66.70499342969777,34.55882352941176,1610612744,36,36,2023-11-09T03:55:47Z,2230000,False,-77.0,260.0,1,right,S. Curry 27' 3PT step back (3 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.17,Made,3.0,,,,,,,,,,,,,,,,,
225,PT05M59.00S,2023-11-09T03:56:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.732588699080158,45.34313725490196,1610612743,38,36,2023-11-09T03:56:10Z,2240000,False,23.0,1.0,1,left,N. Jokic driving Layup (10 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.33,Made,10.0,,,,,,,,,,,,,,,,,
226,PT05M47.00S,2023-11-09T03:56:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.67871222076215,48.77450980392157,1610612744,38,36,2023-11-09T03:56:19Z,2250000,False,-6.0,73.0,1,right,MISS A. Wiggins 7' turnaround Shot,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
227,PT05M45.00S,2023-11-09T03:56:15.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,38,36,2023-11-09T03:56:19Z,2260000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,226.0,4.0,4.0,0.0,,,,,,
228,PT05M40.00S,2023-11-09T03:56:22.9Z,2,REGULAR,foul,personal,[],1641764,,,1610612743,38,36,2023-11-09T03:56:29Z,2270000,False,,,0,,B. Podziemski personal FOUL (2 PF),"[1641764, 203932]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202035.0,,,,,2.0,0.0,Gordon,203932.0,,
230,PT05M40.00S,2023-11-09T03:56:28.1Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,38,36,2023-11-09T03:56:30Z,2290000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M40.00S,2023-11-09T03:56:28.1Z,2,REGULAR,substitution,in,[],1631124,,,1610612743,38,36,2023-11-09T03:56:30Z,2300000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M34.00S,2023-11-09T03:56:50.1Z,2,REGULAR,3pt,Jump Shot,[],203999,22.946780551905388,87.25490196078431,1610612743,38,36,2023-11-09T03:56:56Z,2310000,False,-186.0,163.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
233,PT05M31.00S,2023-11-09T03:56:53.1Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,38,36,2023-11-09T03:56:56Z,2320000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,
234,PT05M16.00S,2023-11-09T03:57:08.6Z,2,REGULAR,3pt,Jump Shot,[],203952,81.42247043363994,91.42156862745098,1610612744,38,36,2023-11-09T03:57:14Z,2330000,False,207.0,122.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.04,Missed,,,,,,,,,,,,,,,,,,
235,PT05M13.00S,2023-11-09T03:57:11.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,38,36,2023-11-09T03:57:14Z,2340000,False,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,234.0,5.0,3.0,2.0,,,,,,
236,PT05M03.00S,2023-11-09T03:57:24.0Z,2,REGULAR,foul,personal,[],1626172,,,1610612743,38,36,2023-11-09T03:57:30Z,2350000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 203999]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,,202035.0,,,,,1.0,0.0,Jokic,203999.0,,
238,PT05M00.00S,2023-11-09T03:57:48.0Z,2,REGULAR,3pt,Jump Shot,[],1631221,32.013797634691194,59.55882352941176,1610612743,41,36,2023-11-09T03:57:56Z,2370000,False,-48.0,248.0,1,left,C. Gillespie 25' 3PT pullup (3 PTS),[1631221],1610612743.0,DEN,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.3,Made,3.0,,,,,,,,,,,,,,,,,
239,PT04M42.00S,2023-11-09T03:58:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,93.9060446780552,48.28431372549019,1610612744,41,38,2023-11-09T03:58:38Z,2380000,False,-9.0,5.0,1,right,B. Podziemski reverse Layup (5 PTS) (S. Curry 3 AST),"[1641764, 201939]",1610612744.0,GSW,reverse,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.98,Made,5.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
242,PT04M30.00S,2023-11-09T03:58:21.1Z,2,REGULAR,substitution,out,[],1641764,,,1610612743,41,38,2023-11-09T03:58:38Z,2410000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M30.00S,2023-11-09T03:58:21.1Z,2,REGULAR,substitution,in,[],101108,,,1610612743,41,38,2023-11-09T03:58:38Z,2420000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M23.00S,2023-11-09T03:58:44.9Z,2,REGULAR,3pt,Jump Shot,[],203484,30.042706964520367,30.392156862745097,1610612743,41,38,2023-11-09T03:58:48Z,2430000,False,98.0,230.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
246,PT04M22.00S,2023-11-09T03:58:45.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,41,38,2023-11-09T03:58:48Z,2440000,False,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,245.0,5.0,4.0,1.0,,,,,,
247,PT04M14.00S,2023-11-09T03:58:54.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203999,31.61957950065703,56.372549019607845,1610612743,41,38,2023-11-09T03:58:59Z,2450000,False,-32.0,245.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
248,PT04M11.00S,2023-11-09T03:58:57.4Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,41,38,2023-11-09T03:58:59Z,2460000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,
249,PT04M07.00S,2023-11-09T03:59:03.4Z,2,REGULAR,foul,personal,[],1631221,,,1610612744,41,38,2023-11-09T03:59:11Z,2470000,False,,,0,,C. Gillespie personal FOUL (1 PF),"[1631221, 201939]",1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202035.0,,,,,1.0,0.0,Curry,201939.0,,
251,PT04M01.00S,2023-11-09T03:59:26.9Z,2,REGULAR,3pt,Jump Shot,[],201939,73.14388961892247,81.12745098039215,1610612744,41,41,2023-11-09T03:59:33Z,2490000,False,156.0,200.0,1,right,S. Curry 25' 3PT  (6 PTS) (D. Saric 2 AST),"[201939, 203967]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.33,Made,6.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,,
253,PT03M49.00S,2023-11-09T03:59:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.995400788436268,49.754901960784316,1610612743,43,41,2023-11-09T03:59:44Z,2510000,False,1.0,4.0,1,left,A. Gordon reverse Layup (6 PTS),[203932],1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.41,Made,6.0,,,,,,,,,,,,,,,,,
