actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
354,PT02M12.00S,2023-11-27T02:08:55.5Z,2,REGULAR,rebound,defensive,[],203200,,,1610612743,68,50,2023-11-27T02:09:01Z,3510000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,353.0,,,,,,,1.0,1.0,0.0,,,,
355,PT02M10.00S,2023-11-27T02:09:01.0Z,2,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,68,50,2023-11-27T02:09:08Z,3520000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,,,,,2.0,,,,,,,
356,PT01M57.00S,2023-11-27T02:09:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612759,68,50,2023-11-27T02:09:44Z,3530000,False,,,0,,N. Jokic shooting personal FOUL (2 PF) (Jones 2 FT),"[203999, 1630200]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,2.0,0.0,Jones,1630200.0,,,,,,,,
358,PT01M57.00S,2023-11-27T02:09:54.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630200,,,1610612759,68,51,2023-11-27T02:09:54Z,3550000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
359,PT01M57.00S,2023-11-27T02:09:56.3Z,2,REGULAR,substitution,out,[],1631128,,,1610612759,68,51,2023-11-27T02:10:18Z,3560000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M57.00S,2023-11-27T02:09:56.3Z,2,REGULAR,substitution,out,[],1631212,,,1610612759,68,51,2023-11-27T02:10:18Z,3570000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M57.00S,2023-11-27T02:09:56.3Z,2,REGULAR,substitution,in,[],202704,,,1610612759,68,51,2023-11-27T02:10:18Z,3580000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT01M57.00S,2023-11-27T02:09:56.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612759,68,51,2023-11-27T02:10:18Z,3590000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT01M57.00S,2023-11-27T02:10:19.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630200,,,1610612759,68,52,2023-11-27T02:10:19Z,3600000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
364,PT01M44.00S,2023-11-27T02:10:37.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612743,68,52,2023-11-27T02:10:45Z,3610000,False,,,0,,V. Wembanyama shooting personal FOUL (3 PF) (Jokic 2 FT),"[1641705, 203999]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628954.0,3.0,0.0,Jokic,203999.0,,,,,,,,
366,PT01M44.00S,2023-11-27T02:11:02.9Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,69,52,2023-11-27T02:11:02Z,3630000,False,,,0,,N. Jokic Free Throw 1 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
367,PT01M44.00S,2023-11-27T02:11:19.6Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,70,52,2023-11-27T02:11:19Z,3640000,False,,,0,,N. Jokic Free Throw 2 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
368,PT01M22.00S,2023-11-27T02:11:42.1Z,2,REGULAR,3pt,Jump Shot,[],1630170,28.597240473061763,19.362745098039216,1610612759,70,55,2023-11-27T02:15:01Z,3650000,False,153.0,216.0,1,left,D. Vassell 26' 3PT pullup (14 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.51,Made,14.0,,,,,,,,,,,,,,,,,
369,PT01M10.00S,2023-11-27T02:11:53.8Z,2,REGULAR,3pt,Jump Shot,[],203200,70.25295663600527,71.32352941176471,1610612743,70,55,2023-11-27T02:11:58Z,3660000,False,107.0,227.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
370,PT01M08.00S,2023-11-27T02:11:55.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,70,55,2023-11-27T02:11:58Z,3670000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,369.0,,,,,,,8.0,5.0,3.0,,,,
371,PT00M58.60S,2023-11-27T02:12:06.2Z,2,REGULAR,3pt,Jump Shot,[],1630200,8.229303547963205,1.715686274509804,1610612759,70,55,2023-11-27T02:12:12Z,3680000,False,241.0,25.0,1,left,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,,,
372,PT00M56.40S,2023-11-27T02:12:08.4Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,70,55,2023-11-27T02:12:12Z,3690000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,371.0,,,,,,,9.0,5.0,4.0,,,,
373,PT00M51.50S,2023-11-27T02:12:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,6.258212877792378,47.549019607843135,1610612759,70,57,2023-11-27T02:12:20Z,3700000,False,12.0,6.0,1,left,J. Sochan alley-oop Layup (4 PTS) (T. Jones 3 AST),"[1631110, 1630200]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.38,Made,4.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
375,PT00M32.60S,2023-11-27T02:12:36.4Z,2,REGULAR,3pt,Jump Shot,[],203484,71.69842312746385,24.264705882352942,1610612743,70,57,2023-11-27T02:12:48Z,3720000,False,-129.0,214.0,1,right,MISS K. Caldwell-Pope 24' step back 3PT,[203484],1610612743.0,DEN,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
376,PT00M29.30S,2023-11-27T02:12:39.7Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,70,57,2023-11-27T02:12:48Z,3730000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,375.0,,,,,,,2.0,2.0,0.0,,,,
377,PT00M25.60S,2023-11-27T02:12:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641705,5.732588699080158,49.754901960784316,1610612759,70,59,2023-11-27T02:12:56Z,3740000,False,1.0,1.0,1,left,V. Wembanyama running alley-oop Layup (16 PTS) (T. Jones 4 AST),"[1641705, 1630200]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.18,Made,16.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
379,PT00M25.60S,2023-11-27T02:12:50.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202704,,,1610612759,70,59,2023-11-27T02:12:57Z,3760000,False,,,0,,R. Jackson shooting personal FOUL (3 PF) (Wembanyama 1 FT),"[202704, 1641705]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,
381,PT00M25.60S,2023-11-27T02:13:05.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,70,59,2023-11-27T02:13:16Z,3780000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M25.60S,2023-11-27T02:13:05.8Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,70,59,2023-11-27T02:13:16Z,3790000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M25.60S,2023-11-27T02:13:29.8Z,2,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,70,60,2023-11-27T02:13:29Z,3800000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
384,PT00M05.20S,2023-11-27T02:13:53.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,86.5473061760841,51.9607843137255,1610612743,72,60,2023-11-27T02:13:58Z,3810000,False,10.0,74.0,1,right,N. Jokic 7' turnaround Hook (21 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.46,Made,21.0,,,,,,,,,,,,,,,,,
385,PT00M00.00S,2023-11-27T02:14:24.6Z,2,REGULAR,period,end,[],0,,,1610612759,72,60,2023-11-27T02:14:24Z,3820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2023-11-27T02:28:55.7Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612759,72,60,2023-11-27T02:29:38Z,3830000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2023-11-27T02:28:55.7Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,72,60,2023-11-27T02:29:38Z,3840000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2023-11-27T02:28:55.7Z,3,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,72,60,2023-11-27T02:29:38Z,3850000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2023-11-27T02:28:55.7Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,72,60,2023-11-27T02:29:38Z,3860000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2023-11-27T02:29:29.4Z,3,REGULAR,period,start,[],0,,,1610612759,72,60,2023-11-27T02:29:39Z,3870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M40.00S,2023-11-27T02:29:48.6Z,3,REGULAR,3pt,Jump Shot,[],1630577,68.28186596583443,29.65686274509804,1610612759,72,60,2023-11-27T02:29:57Z,3880000,False,-102.0,246.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
392,PT11M36.00S,2023-11-27T02:29:52.6Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,72,60,2023-11-27T02:30:04Z,3890000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,391.0,,,,,,,1.0,0.0,1.0,,,,
393,PT11M31.00S,2023-11-27T02:29:57.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,89.56964520367937,18.627450980392158,1610612759,72,60,2023-11-27T02:31:05Z,3900000,False,-157.0,46.0,1,right,MISS V. Wembanyama 16' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,16.34,Missed,,,,,,,,,,,,,,,,,,
394,PT11M29.00S,2023-11-27T02:29:59.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,72,60,2023-11-27T02:30:01Z,3910000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,,,,,393.0,,,,,,,3.0,2.0,1.0,,,,
395,PT11M17.00S,2023-11-27T02:30:11.6Z,3,REGULAR,2pt,Jump Shot,[],203484,21.632720105124836,29.65686274509804,1610612743,74,60,2023-11-27T02:30:15Z,3920000,False,102.0,151.0,1,left,K. Caldwell-Pope 18' pullup Jump Shot (10 PTS) (N. Jokic 6 AST),"[203484, 203999]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,18.19,Made,10.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,
397,PT10M57.00S,2023-11-27T02:30:30.7Z,3,REGULAR,3pt,Jump Shot,[],1628380,72.22404730617609,21.568627450980394,1610612759,74,63,2023-11-27T02:30:37Z,3940000,False,-142.0,209.0,1,right,Z. Collins 25' 3PT  (7 PTS) (J. Champagnie 1 AST),"[1628380, 1630577]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.25,Made,7.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
399,PT10M39.00S,2023-11-27T02:30:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.427726675427067,55.14705882352941,1610612743,74,63,2023-11-27T02:30:55Z,3960000,False,-26.0,111.0,1,left,MISS N. Jokic 11' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
400,PT10M36.00S,2023-11-27T02:30:52.4Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,74,63,2023-11-27T02:30:55Z,3970000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,399.0,,,,,,,2.0,2.0,0.0,,,,
401,PT10M34.00S,2023-11-27T02:30:57.4Z,3,REGULAR,foul,personal,['2freethrow'],203200,,,1610612759,74,63,2023-11-27T02:32:56Z,3980000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Johnson 2 FT),"[203200, 1629640]",1610612743.0,DEN,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,2.0,0.0,Johnson,1629640.0,,,,,,,,
403,PT10M34.00S,2023-11-27T02:31:27.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,74,63,2023-11-27T02:32:52Z,4000000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT10M34.00S,2023-11-27T02:31:27.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,74,63,2023-11-27T02:32:52Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,
405,PT10M34.00S,2023-11-27T02:31:27.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,74,64,2023-11-27T02:32:52Z,4020000,False,,,0,,K. Johnson Free Throw 2 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
406,PT10M19.00S,2023-11-27T02:32:03.2Z,3,REGULAR,3pt,Jump Shot,[],203200,3.4986859395532193,95.34313725490196,1610612743,74,64,2023-11-27T02:32:08Z,4030000,False,-227.0,-20.0,1,left,MISS J. Holiday 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.75,Missed,,,,,,,,,,,,,,,,,,
407,PT10M13.00S,2023-11-27T02:32:09.2Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,74,64,2023-11-27T02:32:08Z,4040000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,406.0,,,,,,,1.0,1.0,0.0,,,,
408,PT10M10.00S,2023-11-27T02:32:11.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,70.38436268068331,23.03921568627451,1610612759,74,67,2023-11-27T02:33:59Z,4050000,False,-135.0,226.0,1,right,J. Champagnie 26' 3PT running (6 PTS) (T. Jones 5 AST),"[1630577, 1630200]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.31,Made,6.0,T. Jones,1630200.0,5.0,,,,,,,,,,,,,,
410,PT10M09.00S,2023-11-27T02:32:18.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,74,67,2023-11-27T02:32:18Z,4070000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT09M56.00S,2023-11-27T02:35:15.1Z,3,REGULAR,3pt,Jump Shot,[],203484,29.6484888304862,28.676470588235293,1610612743,74,67,2023-11-27T02:35:22Z,4080000,False,107.0,226.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
412,PT09M53.00S,2023-11-27T02:35:18.1Z,3,REGULAR,rebound,offensive,[],202704,,,1610612743,74,67,2023-11-27T02:35:22Z,4090000,False,,,0,,R. Jackson REBOUND (Off:2 Def:3),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,411.0,,,,,,,5.0,3.0,2.0,,,,
413,PT09M51.00S,2023-11-27T02:35:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202704,5.863994743758213,45.83333333333333,1610612743,76,67,2023-11-27T02:36:26Z,4100000,False,21.0,3.0,1,left,R. Jackson putback Layup (9 PTS),[202704],1610612743.0,DEN,putback,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.1,Made,9.0,,,,,,,,,,,,,,,,,
414,PT09M37.00S,2023-11-27T02:35:35.3Z,3,REGULAR,turnover,traveling,[],1628380,,,1610612759,76,67,2023-11-27T02:35:42Z,4110000,False,,,0,,Z. Collins traveling TURNOVER (4 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,1162.0,,,,,4.0,,,,,,,
415,PT09M21.00S,2023-11-27T02:35:58.2Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612743,76,67,2023-11-27T02:36:01Z,4120000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (3 TO),"[203484, 1641705]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,Wembanyama,1641705.0
416,PT09M21.00S,2023-11-27T02:35:58.2Z,3,REGULAR,steal,,[],1641705,,,1610612759,76,67,2023-11-27T02:35:59Z,4130000,False,,,0,,V. Wembanyama STEAL (5 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT09M14.00S,2023-11-27T02:36:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,66.17936925098554,44.85294117647059,1610612759,76,67,2023-11-27T02:36:12Z,4140000,False,-26.0,265.0,1,right,MISS V. Wembanyama 26' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
418,PT09M10.00S,2023-11-27T02:36:10.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,76,67,2023-11-27T02:36:12Z,4150000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,417.0,,,,,,,4.0,3.0,1.0,,,,
419,PT09M03.00S,2023-11-27T02:36:17.3Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612743,76,67,2023-11-27T02:36:21Z,4160000,False,,,0,,R. Jackson bad pass TURNOVER (4 TO),"[202704, 1641705]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,4.0,,,,,,Wembanyama,1641705.0
420,PT09M03.00S,2023-11-27T02:36:17.3Z,3,REGULAR,steal,,[],1641705,,,1610612759,76,67,2023-11-27T02:36:18Z,4170000,False,,,0,,V. Wembanyama STEAL (6 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
421,PT08M55.00S,2023-11-27T02:36:25.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628380,93.64323258869908,51.225490196078425,1610612759,76,69,2023-11-27T02:36:29Z,4180000,False,6.0,7.0,1,right,Z. Collins DUNK (9 PTS) (V. Wembanyama 2 AST),"[1628380, 1641705]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.95,Made,9.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,,,,,
423,PT08M43.00S,2023-11-27T02:36:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.258212877792378,46.07843137254902,1610612743,78,69,2023-11-27T02:36:58Z,4200000,False,20.0,6.0,1,left,M. Porter Jr. cutting Layup (17 PTS) (N. Jokic 7 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.06,Made,17.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,
425,PT08M43.00S,2023-11-27T02:36:52.3Z,3,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612743,78,69,2023-11-27T02:37:01Z,4220000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1629640, 1629008]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,
427,PT08M43.00S,2023-11-27T02:37:21.4Z,3,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,78,69,2023-11-27T02:37:26Z,4240000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 1,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT08M41.00S,2023-11-27T02:37:23.4Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,78,69,2023-11-27T02:37:26Z,4250000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,427.0,,,,,,,2.0,1.0,1.0,,,,
429,PT08M34.00S,2023-11-27T02:37:29.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,79.84559789750328,8.823529411764707,1610612759,78,69,2023-11-27T02:37:35Z,4260000,False,-206.0,137.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
430,PT08M31.00S,2023-11-27T02:37:32.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,78,69,2023-11-27T02:37:35Z,4270000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,429.0,,,,,,,4.0,3.0,1.0,,,,
431,PT08M28.00S,2023-11-27T02:37:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,5.995400788436268,48.529411764705884,1610612743,80,69,2023-11-27T02:37:43Z,4280000,False,7.0,4.0,1,left,R. Jackson running Layup (11 PTS) (N. Jokic 8 AST),"[202704, 203999]",1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,0.84,Made,11.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,,
433,PT08M28.00S,2023-11-27T02:37:40.1Z,3,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612743,80,69,2023-11-27T02:37:48Z,4300000,False,,,0,,Z. Collins shooting personal FOUL (4 PF) (Jackson 1 FT),"[1628380, 202704]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,4.0,0.0,Jackson,202704.0,,,,,,,,
435,PT08M28.00S,2023-11-27T02:38:01.8Z,3,REGULAR,substitution,out,[],1628380,,,1610612743,80,69,2023-11-27T02:38:32Z,4320000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT08M28.00S,2023-11-27T02:38:01.8Z,3,REGULAR,substitution,in,[],1629646,,,1610612743,80,69,2023-11-27T02:38:32Z,4330000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
