actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
431,PT03M55.00S,2024-01-30T03:40:45.9Z,3,REGULAR,substitution,out,[],1627736,,,1610612749,72,68,2024-01-30T03:41:28Z,4080000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M55.00S,2024-01-30T03:40:45.9Z,3,REGULAR,substitution,out,[],203114,,,1610612749,72,68,2024-01-30T03:41:28Z,4090000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M55.00S,2024-01-30T03:40:45.9Z,3,REGULAR,substitution,in,[],203109,,,1610612749,72,68,2024-01-30T03:41:28Z,4100000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M55.00S,2024-01-30T03:40:45.9Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,72,68,2024-01-30T03:41:28Z,4110000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M45.00S,2024-01-30T03:41:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.783837056504599,43.627450980392155,1610612749,72,68,2024-01-30T03:41:55Z,4120000,False,32.0,11.0,1,left,MISS B. Lopez Layup,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
439,PT03M42.00S,2024-01-30T03:41:51.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,68,2024-01-30T03:41:55Z,4130000,False,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,438.0,10.0,10.0,0.0,,,,,,,,,,,,,,
440,PT03M31.00S,2024-01-30T03:42:03.9Z,3,REGULAR,2pt,Jump Shot,[],203999,76.2976346911958,44.85294117647059,1610612743,72,68,2024-01-30T03:42:07Z,4140000,False,-26.0,170.0,1,right,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,17.22,Missed,,,,,,,,,,,,,,,,,,
441,PT03M28.00S,2024-01-30T03:42:06.9Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,72,68,2024-01-30T03:42:07Z,4150000,False,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,440.0,10.0,8.0,2.0,,,,,,,,,,,,,,
442,PT03M23.00S,2024-01-30T03:42:11.7Z,3,REGULAR,2pt,Jump Shot,[],203081,21.369908015768726,23.52941176470588,1610612749,72,70,2024-01-30T03:42:18Z,4160000,False,132.0,148.0,1,left,D. Lillard 19' pullup Jump Shot (14 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,19.89,Made,,,,,14.0,,,,,,,,,,,,,
443,PT03M05.00S,2024-01-30T03:42:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.05059132720105,44.85294117647059,1610612743,74,70,2024-01-30T03:42:34Z,4170000,False,-26.0,97.0,1,right,N. Jokic 10' floating Jump Shot (16 PTS) (R. Jackson 3 AST),"[203999, 202704]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,10.07,Made,,,,,16.0,,,R. Jackson,202704.0,3.0,,,,,,,,
445,PT02M53.00S,2024-01-30T03:42:40.8Z,3,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,68.87254901960785,1610612749,74,70,2024-01-30T03:42:45Z,4190000,False,-94.0,245.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
446,PT02M51.00S,2024-01-30T03:42:42.8Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,74,70,2024-01-30T03:42:45Z,4200000,False,,,0,,C. Braun REBOUND (Off:2 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,445.0,4.0,2.0,2.0,,,,,,,,,,,,,,
447,PT02M43.00S,2024-01-30T03:42:51.3Z,3,REGULAR,3pt,Jump Shot,[],203484,83.78777923784494,4.166666666666666,1610612743,74,70,2024-01-30T03:42:59Z,4210000,False,-229.0,100.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
448,PT02M35.00S,2024-01-30T03:42:59.3Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,74,70,2024-01-30T03:42:59Z,4220000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,447.0,1.0,1.0,0.0,,,,,,,,,,,,,,
449,PT02M26.00S,2024-01-30T03:43:07.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,10.463206307490145,50.73529411764706,1610612749,74,70,2024-01-30T03:43:14Z,4230000,False,-4.0,46.0,1,left,MISS B. Portis Hook,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
450,PT02M23.00S,2024-01-30T03:43:10.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,74,70,2024-01-30T03:43:14Z,4240000,False,,,0,,N. Jokic REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,449.0,11.0,11.0,0.0,,,,,,,,,,,,,,
451,PT02M16.00S,2024-01-30T03:43:17.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,93.38042049934296,53.67647058823529,1610612743,76,70,2024-01-30T04:10:34Z,4250000,False,18.0,10.0,1,right,R. Jackson running Layup (9 PTS) (N. Jokic 9 AST),"[202704, 203999]",1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,9.0,,,N. Jokic,203999.0,9.0,,,,,,,,
453,PT01M56.00S,2024-01-30T03:43:41.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612749,76,70,2024-01-30T03:44:46Z,4270000,False,,,0,,R. Jackson personal FOUL (2 PF) (Connaughton 2 FT),"[202704, 1626192]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,2.0,0.0,Connaughton,1626192.0,,,
455,PT01M56.00S,2024-01-30T03:44:14.5Z,3,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,76,71,2024-01-30T03:44:14Z,4290000,False,,,0,,P. Connaughton Free Throw 1 of 2 (4 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
456,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,out,[],203484,,,1610612749,76,71,2024-01-30T03:44:37Z,4300000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,out,[],203081,,,1610612749,76,71,2024-01-30T03:44:37Z,4310000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,76,71,2024-01-30T03:44:37Z,4320000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,in,[],1627750,,,1610612749,76,71,2024-01-30T03:44:37Z,4330000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612749,76,71,2024-01-30T03:44:37Z,4340000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M56.00S,2024-01-30T03:44:16.9Z,3,REGULAR,substitution,in,[],203507,,,1610612749,76,71,2024-01-30T03:44:37Z,4350000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M56.00S,2024-01-30T03:44:39.3Z,3,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,76,72,2024-01-30T03:44:39Z,4360000,False,,,0,,P. Connaughton Free Throw 2 of 2 (5 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
463,PT01M40.00S,2024-01-30T03:44:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,90.09526938239159,46.07843137254902,1610612743,78,72,2024-01-30T03:44:58Z,4370000,False,-20.0,41.0,1,right,N. Jokic turnaround Jump Shot (18 PTS) (R. Jackson 4 AST),"[203999, 202704]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,18.0,,,R. Jackson,202704.0,4.0,,,,,,,,
465,PT01M31.00S,2024-01-30T03:45:01.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,33.722076215505915,32.1078431372549,1610612749,78,72,2024-01-30T04:12:00Z,4390000,False,89.0,264.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,27.92,Missed,,,,,,,,,,,,,,,,,,
466,PT01M28.00S,2024-01-30T03:45:04.9Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,78,72,2024-01-30T03:45:06Z,4400000,False,,,0,,C. Braun REBOUND (Off:2 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,465.0,5.0,3.0,2.0,,,,,,,,,,,,,,
467,PT01M24.00S,2024-01-30T03:45:08.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,93.77463863337714,52.450980392156865,1610612743,80,72,2024-01-30T03:45:14Z,4410000,False,12.0,6.0,1,right,P. Watson running Layup (4 PTS) (N. Jokic 10 AST),"[1631212, 203999]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,4.0,,,N. Jokic,203999.0,10.0,,,,,,,,
469,PT01M10.00S,2024-01-30T03:45:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612749,80,72,2024-01-30T03:45:34Z,4430000,False,,,0,,R. Jackson personal FOUL (3 PF) (Connaughton 2 FT),"[202704, 1626192]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1146.0,3.0,0.0,Connaughton,1626192.0,,,
471,PT01M10.00S,2024-01-30T03:45:56.4Z,3,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,80,73,2024-01-30T03:45:56Z,4450000,False,,,0,,P. Connaughton Free Throw 1 of 2 (6 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
472,PT01M10.00S,2024-01-30T03:46:14.2Z,3,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,80,74,2024-01-30T03:46:14Z,4460000,False,,,0,,P. Connaughton Free Throw 2 of 2 (7 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
473,PT00M49.80S,2024-01-30T03:46:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612743,80,74,2024-01-30T03:46:47Z,4470000,False,,,0,,G. Antetokounmpo personal FOUL (3 PF) (Jokic 2 FT),"[203507, 203999]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,3.0,0.0,Jokic,203999.0,,,
475,PT00M49.80S,2024-01-30T03:47:05.7Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,81,74,2024-01-30T03:47:05Z,4490000,False,,,0,,N. Jokic Free Throw 1 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
476,PT00M49.80S,2024-01-30T03:47:21.9Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,82,74,2024-01-30T03:47:21Z,4500000,False,,,0,,N. Jokic Free Throw 2 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
477,PT00M31.40S,2024-01-30T03:47:46.5Z,3,REGULAR,3pt,Jump Shot,[],203109,22.026938239159,5.392156862745098,1610612749,82,74,2024-01-30T03:47:50Z,4510000,False,223.0,155.0,1,left,MISS J. Crowder 27' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
478,PT00M29.00S,2024-01-30T03:47:48.9Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,82,74,2024-01-30T03:47:50Z,4520000,False,,,0,,C. Braun REBOUND (Off:2 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,477.0,6.0,4.0,2.0,,,,,,,,,,,,,,
479,PT00M09.60S,2024-01-30T03:48:08.3Z,3,REGULAR,3pt,Jump Shot,[],202704,95.48291721419186,2.941176470588235,1610612743,82,74,2024-01-30T04:14:13Z,4530000,False,-235.0,-10.0,1,right,MISS R. Jackson step back 3PT,[202704],1610612743.0,DEN,step back,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
480,PT00M08.00S,2024-01-30T03:48:12.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,82,74,2024-01-30T03:48:12Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,479.0,,,,,,,,,,,,,,,,,
481,PT00M08.00S,2024-01-30T03:48:20.5Z,3,REGULAR,substitution,out,[],203999,,,1610612749,82,74,2024-01-30T03:48:27Z,4550000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M08.00S,2024-01-30T03:48:20.5Z,3,REGULAR,substitution,in,[],203932,,,1610612749,82,74,2024-01-30T03:48:27Z,4560000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M08.00S,2024-01-30T03:48:29.8Z,3,REGULAR,substitution,out,[],1626166,,,1610612749,82,74,2024-01-30T03:48:38Z,4570000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M08.00S,2024-01-30T03:48:29.8Z,3,REGULAR,substitution,in,[],203081,,,1610612749,82,74,2024-01-30T03:48:38Z,4580000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M08.00S,2024-01-30T03:48:40.7Z,3,REGULAR,substitution,out,[],202704,,,1610612749,82,74,2024-01-30T03:48:49Z,4590000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M08.00S,2024-01-30T03:48:40.7Z,3,REGULAR,substitution,in,[],203484,,,1610612749,82,74,2024-01-30T03:48:49Z,4600000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M03.70S,2024-01-30T03:49:02.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612749,82,74,2024-01-30T03:49:24Z,4610000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631128, 203507]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,2.0,0.0,Antetokounmpo,203507.0,,,
489,PT00M03.70S,2024-01-30T03:49:48.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,82,74,2024-01-30T03:49:48Z,4630000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
490,PT00M03.70S,2024-01-30T03:49:48.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,82,74,2024-01-30T03:49:48Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
491,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,out,[],1631128,,,1610612749,82,74,2024-01-30T03:50:11Z,4650000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,out,[],203081,,,1610612749,82,74,2024-01-30T03:50:11Z,4660000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,82,74,2024-01-30T03:50:11Z,4670000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,in,[],203999,,,1610612749,82,74,2024-01-30T03:50:11Z,4680000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,in,[],201572,,,1610612749,82,74,2024-01-30T03:50:11Z,4690000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M03.70S,2024-01-30T03:49:49.9Z,3,REGULAR,substitution,in,[],1627736,,,1610612749,82,74,2024-01-30T03:50:11Z,4700000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M03.70S,2024-01-30T03:50:23.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,82,75,2024-01-30T03:50:23Z,4710000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
498,PT00M00.20S,2024-01-30T03:50:31.1Z,3,REGULAR,3pt,Jump Shot,[],203999,60.397503285151124,72.05882352941177,1610612743,82,75,2024-01-30T03:50:50Z,4720000,False,110.0,320.0,1,right,MISS N. Jokic 33' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,33.83,Missed,,,,,,,,,,,,,,,,,,
499,PT00M00.10S,2024-01-30T03:50:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,82,75,2024-01-30T03:50:50Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,498.0,,,,,,,,,,,,,,,,,
500,PT00M00.00S,2024-01-30T03:50:36.2Z,3,REGULAR,period,end,[],0,,,1610612743,82,75,2024-01-30T03:50:36Z,4740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612743,82,75,2024-01-30T03:53:12Z,4750000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,out,['startperiod'],203932,,,1610612743,82,75,2024-01-30T03:53:12Z,4760000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,82,75,2024-01-30T03:53:12Z,4770000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612743,82,75,2024-01-30T03:53:12Z,4780000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612743,82,75,2024-01-30T03:53:12Z,4790000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,in,['startperiod'],1631128,,,1610612743,82,75,2024-01-30T03:53:12Z,4800000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612743,82,75,2024-01-30T03:53:12Z,4810000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,82,75,2024-01-30T03:53:12Z,4820000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,in,['startperiod'],1626171,,,1610612743,82,75,2024-01-30T03:53:12Z,4830000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-01-30T03:52:55.8Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612743,82,75,2024-01-30T03:53:12Z,4840000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-01-30T03:53:19.4Z,4,REGULAR,period,start,[],0,,,1610612743,82,75,2024-01-30T03:53:19Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M44.00S,2024-01-30T03:53:34.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.85479632063075,48.529411764705884,1610612743,84,75,2024-01-30T03:54:04Z,4860000,False,-7.0,15.0,1,right,D. Jordan alley-oop DUNK (5 PTS) (R. Jackson 5 AST),"[201599, 202704]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,5.0,,,R. Jackson,202704.0,5.0,,,,,,,,
514,PT11M26.00S,2024-01-30T03:53:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.440867279894875,44.36274509803921,1610612749,84,75,2024-01-30T03:53:57Z,4880000,False,28.0,17.0,1,left,MISS B. Portis Layup,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
515,PT11M24.00S,2024-01-30T03:53:54.9Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,84,75,2024-01-30T03:53:57Z,4890000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,514.0,2.0,2.0,0.0,,,,,,,,,,,,,,
516,PT11M16.00S,2024-01-30T03:54:09.1Z,4,REGULAR,foul,offensive,[],1627750,,,1610612743,84,75,2024-01-30T04:18:01Z,4900000,False,,,0,,J. Murray charge offensive FOUL (1 PF),"[1627750, 1626166]",1610612743.0,DEN,charge,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1146.0,1.0,0.0,Payne,1626166.0,,,
518,PT11M16.00S,2024-01-30T03:54:09.1Z,4,REGULAR,turnover,offensive foul,[],1627750,,,1610612743,84,75,2024-01-30T03:54:09Z,4920000,False,,,0,,J. Murray offensive foul TURNOVER (1 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1146.0,,,,,1.0,,
