actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M38.00S,2022-12-21T03:53:31.7Z,2,REGULAR,3pt,Jump Shot,[],1628971,31.750985545335087,37.745098039215684,1610612743,43,26,2022-12-21T03:53:38Z,2530000,False,61.0,246.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
255,PT06M35.00S,2022-12-21T03:53:34.7Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,43,26,2022-12-21T03:53:38Z,2540000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,,
256,PT06M33.00S,2022-12-21T03:53:40.8Z,2,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,43,26,2022-12-21T03:53:59Z,2550000,False,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,bad pass,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,202053.0,,,,
257,PT06M10.00S,2022-12-21T03:54:19.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,7.966491458607096,57.35294117647059,1610612743,43,26,2022-12-21T03:55:12Z,2560000,False,-37.0,22.0,1,left,MISS N. Jokic driving Hook,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
258,PT06M06.00S,2022-12-21T03:54:23.6Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,43,26,2022-12-21T04:08:45Z,2570000,False,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,257.0,6.0,4.0,2.0,,,,,,,,,,,,,,
261,PT06M03.00S,2022-12-21T03:54:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,93.77463863337714,45.588235294117645,1610612763,43,28,2022-12-21T03:54:32Z,2600000,False,-22.0,6.0,1,right,D. Roddy running Layup (2 PTS) (J. Morant 6 AST),"[1631223, 1629630]",1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,2.0,,,J. Morant,1629630.0,6.0,,,,,,,,
263,PT05M43.00S,2022-12-21T03:54:46.7Z,2,REGULAR,3pt,Jump Shot,[],203932,33.065045992115635,36.76470588235294,1610612743,43,28,2022-12-21T03:54:53Z,2620000,False,66.0,258.0,1,left,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
264,PT05M40.00S,2022-12-21T03:54:49.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,43,28,2022-12-21T03:54:53Z,2630000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT05M19.00S,2022-12-21T03:55:10.8Z,2,REGULAR,3pt,Jump Shot,[],1631223,92.85479632063075,96.81372549019608,1610612763,43,28,2022-12-21T03:55:15Z,2640000,False,234.0,15.0,1,right,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
266,PT05M16.00S,2022-12-21T03:55:13.8Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,43,28,2022-12-21T03:55:15Z,2650000,False,,,0,,V. Cancar REBOUND (Off:0 Def:4),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Right Corner 3,24+ Right,,,265.0,4.0,4.0,0.0,,,,,,,,,,,,,,
267,PT05M12.00S,2022-12-21T03:55:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.703679369250986,46.32352941176471,1610612743,45,28,2022-12-21T03:55:24Z,2660000,False,18.0,20.0,1,left,B. Brown running Layup (7 PTS),[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,7.0,,,,,,,,,,,,,
268,PT05M12.00S,2022-12-21T03:55:21.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612743,45,28,2022-12-21T03:55:52Z,2670000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Brown 1 FT),"[1630533, 1628971]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Brown,1628971.0
270,PT05M12.00S,2022-12-21T03:55:34.5Z,2,REGULAR,substitution,out,[],1628427,,,1610612743,45,28,2022-12-21T03:56:11Z,2690000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M12.00S,2022-12-21T03:55:34.5Z,2,REGULAR,substitution,in,[],203484,,,1610612743,45,28,2022-12-21T03:56:11Z,2700000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M12.00S,2022-12-21T03:55:55.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628971,,,1610612743,46,28,2022-12-21T03:55:55Z,2710000,False,,,0,,B. Brown Free Throw 1 of 1 (8 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
273,PT04M55.00S,2022-12-21T03:56:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.9862023653088,58.333333333333336,1610612763,46,30,2022-12-21T03:57:29Z,2720000,False,42.0,13.0,1,right,J. Morant driving Layup (8 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,,,,,8.0,,,,,,,,,,,,,
274,PT04M38.00S,2022-12-21T03:56:31.0Z,2,REGULAR,3pt,Jump Shot,[],1631128,31.09395532194481,30.14705882352941,1610612743,46,30,2022-12-21T03:56:41Z,2730000,False,99.0,240.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
275,PT04M38.00S,2022-12-21T03:56:31.0Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,46,30,2022-12-21T03:56:41Z,2740000,False,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,
276,PT04M33.00S,2022-12-21T03:56:36.8Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,46,30,2022-12-21T03:56:45Z,2750000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1631223]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Roddy,1631223.0,,,,,
277,PT04M33.00S,2022-12-21T03:56:36.8Z,2,REGULAR,steal,,[],1631223,,,1610612763,46,30,2022-12-21T03:56:38Z,2760000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT04M27.00S,2022-12-21T03:56:44.8Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612763,46,30,2022-12-21T03:56:53Z,2770000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Roddy 2 FT),"[203999, 1631223]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Roddy,1631223.0
280,PT04M27.00S,2022-12-21T03:57:10.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631223,,,1610612763,46,30,2022-12-21T03:57:47Z,2790000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT04M27.00S,2022-12-21T03:57:10.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,46,30,2022-12-21T03:57:47Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
282,PT04M27.00S,2022-12-21T03:57:11.2Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,46,30,2022-12-21T03:57:15Z,2810000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M27.00S,2022-12-21T03:57:11.2Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,46,30,2022-12-21T03:57:15Z,2820000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M27.00S,2022-12-21T03:57:10.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631223,,,1610612763,46,30,2022-12-21T03:57:47Z,2830000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
285,PT04M24.00S,2022-12-21T03:57:13.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,46,30,2022-12-21T03:57:47Z,2840000,False,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,284.0,4.0,3.0,1.0,,,,,,,,,,,,,,
286,PT04M11.00S,2022-12-21T03:57:46.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,6.783837056504599,48.03921568627451,1610612743,48,30,2022-12-21T03:57:50Z,2850000,False,10.0,11.0,1,left,C. Braun cutting DUNK (5 PTS) (B. Brown 2 AST),"[1631128, 1628971]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,5.0,,,B. Brown,1628971.0,2.0,,,,,,,,
288,PT04M01.00S,2022-12-21T03:57:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.60512483574244,36.51960784313725,1610612763,48,30,2022-12-21T03:58:01Z,2870000,False,-67.0,111.0,1,right,MISS J. Morant 12' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,12.99,Missed,,,,,,,,,,,,,,,,,,
289,PT04M01.00S,2022-12-21T03:57:55.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,48,30,2022-12-21T03:58:01Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,288.0,,,,,,,,,,,,,,,,,
290,PT03M53.00S,2022-12-21T03:58:17.0Z,2,REGULAR,foul,offensive,[],1628971,,,1610612743,48,30,2022-12-21T03:59:43Z,2890000,False,,,0,,B. Brown offensive FOUL (1 PF),"[1628971, 203500]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Adams,203500.0
292,PT03M53.00S,2022-12-21T03:58:17.0Z,2,REGULAR,turnover,offensive foul,[],1628971,,,1610612743,48,30,2022-12-21T03:59:43Z,2910000,False,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,202053.0,,,,
293,PT03M34.00S,2022-12-21T03:58:46.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631223,92.32917214191852,63.725490196078425,1610612763,48,32,2022-12-21T03:58:53Z,2920000,False,69.0,20.0,1,right,D. Roddy 7' driving floating bank Jump Shot (4 PTS) (J. Morant 7 AST),"[1631223, 1629630]",1610612763.0,MEM,driving floating bank,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,,,,,4.0,,,J. Morant,1629630.0,7.0,,,,,,,,
295,PT03M15.00S,2022-12-21T03:59:05.7Z,2,REGULAR,2pt,Jump Shot,[],203484,23.209592641261498,52.69607843137255,1610612743,48,32,2022-12-21T03:59:10Z,2940000,False,-13.0,166.0,1,left,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,16.62,Missed,,,,,,,,,,,,,,,,,,
296,PT03M12.00S,2022-12-21T03:59:08.7Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,48,32,2022-12-21T03:59:10Z,2950000,False,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,295.0,7.0,5.0,2.0,,,,,,,,,,,,,,
297,PT03M04.00S,2022-12-21T03:59:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,56.61764705882353,1610612763,48,34,2022-12-21T03:59:22Z,2960000,False,33.0,18.0,1,right,J. Morant driving finger roll Layup (10 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,10.0,,,,,,,,,,,,,
298,PT02M55.00S,2022-12-21T03:59:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.835085413929041,52.94117647058824,1610612743,48,34,2022-12-21T04:00:56Z,2970000,False,-15.0,21.0,1,left,MISS B. Brown running finger roll Layup,[1628971],1610612743.0,DEN,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
299,PT02M54.00S,2022-12-21T03:59:27.1Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,48,34,2022-12-21T03:59:34Z,2980000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,298.0,1.0,1.0,0.0,,,,,,,,,,,,,,
300,PT02M42.00S,2022-12-21T03:59:55.3Z,2,REGULAR,2pt,Jump Shot,[],1631223,91.67214191852825,21.07843137254902,1610612763,48,34,2022-12-21T04:00:01Z,2990000,False,-145.0,26.0,1,right,MISS D. Roddy 14' fadeaway Shot,[1631223],1610612763.0,MEM,fadeaway,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,14.69,Missed,,,,,,,,,,,,,,,,,,
301,PT02M38.00S,2022-12-21T03:59:59.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,34,2022-12-21T04:00:01Z,3000000,False,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,300.0,5.0,3.0,2.0,,,,,,,,,,,,,,
302,PT02M30.00S,2022-12-21T04:00:06.7Z,2,REGULAR,3pt,Jump Shot,[],1631128,29.911300919842315,71.81372549019608,1610612743,51,34,2022-12-21T04:00:10Z,3010000,False,-109.0,229.0,1,left,C. Braun 25' 3PT pullup (8 PTS),[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,8.0,,,,,,,,,,,,,
303,PT02M12.00S,2022-12-21T04:00:24.7Z,2,REGULAR,3pt,Jump Shot,[],1631223,91.93495400788436,4.166666666666666,1610612763,51,37,2022-12-21T04:00:29Z,3020000,False,-229.0,23.0,1,right,D. Roddy 3PT  (7 PTS) (J. Morant 8 AST),"[1631223, 1629630]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,7.0,,,J. Morant,1629630.0,8.0,,,,,,,,
305,PT02M01.00S,2022-12-21T04:00:36.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,5.995400788436268,52.94117647058824,1610612743,53,37,2022-12-21T04:01:24Z,3040000,False,-15.0,4.0,1,left,B. Brown cutting DUNK (10 PTS) (N. Jokic 3 AST),"[1628971, 203999]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,10.0,,,N. Jokic,203999.0,3.0,,,,,,,,
307,PT01M46.00S,2022-12-21T04:00:51.6Z,2,REGULAR,turnover,out-of-bounds,[],1631223,,,1610612763,53,37,2022-12-21T04:00:58Z,3060000,False,,,0,,D. Roddy lost ball out-of-bounds TURNOVER (1 TO),[1631223],1610612763.0,MEM,lost ball,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1.0,,,2882.0,,,,
308,PT01M46.00S,2022-12-21T04:00:54.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612743,53,37,2022-12-21T04:01:01Z,3070000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M46.00S,2022-12-21T04:00:54.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612743,53,37,2022-12-21T04:01:01Z,3080000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M33.00S,2022-12-21T04:01:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,7.440867279894875,44.36274509803921,1610612743,53,37,2022-12-21T04:01:27Z,3090000,False,28.0,17.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
311,PT01M33.00S,2022-12-21T04:01:20.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,53,37,2022-12-21T04:01:27Z,3100000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,,,
312,PT01M18.00S,2022-12-21T04:01:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.57621550591328,50.0,1610612763,53,37,2022-12-21T04:01:45Z,3110000,False,0.0,92.0,1,right,MISS J. Morant 9' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
313,PT01M16.00S,2022-12-21T04:01:36.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,53,37,2022-12-21T04:01:45Z,3120000,False,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,312.0,8.0,5.0,3.0,,,,,,,,,,,,,,
314,PT01M15.00S,2022-12-21T04:01:41.5Z,2,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,53,37,2022-12-21T04:01:51Z,3130000,False,,,0,,S. Adams lost ball out-of-bounds TURNOVER (1 TO),[203500],1610612763.0,MEM,lost ball,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,1627534.0,,,,
316,PT01M02.00S,2022-12-21T04:02:01.0Z,2,REGULAR,turnover,lost ball,[],203932,,,1610612743,53,37,2022-12-21T04:02:05Z,3140000,False,,,0,,A. Gordon lost ball TURNOVER (1 TO),"[203932, 1631223]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Roddy,1631223.0,,,,,
317,PT01M02.00S,2022-12-21T04:02:01.0Z,2,REGULAR,steal,,[],1631223,,,1610612763,53,37,2022-12-21T04:02:02Z,3150000,False,,,0,,D. Roddy STEAL (2 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M51.80S,2022-12-21T04:02:11.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,84.83902759526939,58.57843137254902,1610612763,53,37,2022-12-21T04:02:16Z,3160000,False,43.0,90.0,1,right,MISS D. Brooks 9' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.97,Missed,,,,,,,,,,,,,,,,,,
319,PT00M49.50S,2022-12-21T04:02:14.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,53,37,2022-12-21T04:02:16Z,3170000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,318.0,3.0,3.0,0.0,,,,,,,,,,,,,,
320,PT00M44.40S,2022-12-21T04:02:23.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612743,53,37,2022-12-21T04:02:33Z,3180000,False,,,0,,D. Brooks personal FOUL (3 PF) (Brown 2 FT),"[1628415, 1628971]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Brown,1628971.0
322,PT00M44.40S,2022-12-21T04:02:49.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612743,54,37,2022-12-21T04:02:49Z,3200000,False,,,0,,B. Brown Free Throw 1 of 2 (11 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
323,PT00M44.40S,2022-12-21T04:02:49.7Z,2,REGULAR,substitution,out,[],1628415,,,1610612743,54,37,2022-12-21T04:02:54Z,3210000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M44.40S,2022-12-21T04:02:49.7Z,2,REGULAR,substitution,in,[],1630533,,,1610612743,54,37,2022-12-21T04:02:54Z,3220000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M44.40S,2022-12-21T04:03:10.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612743,55,37,2022-12-21T04:03:10Z,3230000,False,,,0,,B. Brown Free Throw 2 of 2 (12 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
326,PT00M32.20S,2022-12-21T04:03:31.2Z,2,REGULAR,3pt,Jump Shot,[],1629630,68.54467805519053,72.30392156862744,1610612763,55,40,2022-12-21T04:03:35Z,3240000,False,112.0,243.0,1,right,J. Morant 26' 3PT pullup (13 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.75,Made,,,,,13.0,,,,,,,,,,,,,
327,PT00M14.10S,2022-12-21T04:03:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,43.872549019607845,1610612743,55,40,2022-12-21T04:04:02Z,3250000,False,31.0,8.0,1,left,MISS B. Brown driving Layup - blocked,"[1628971, 1631223]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,Roddy,1631223.0,,,,,,,,,,,
328,PT00M14.10S,2022-12-21T04:03:56.3Z,2,REGULAR,block,,[],1631223,,,1610612743,55,40,2022-12-21T04:03:58Z,3260000,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT00M12.00S,2022-12-21T04:03:58.4Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,55,40,2022-12-21T04:03:58Z,3270000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,327.0,3.0,3.0,0.0,,,,,,,,,,,,,,
330,PT00M02.10S,2022-12-21T04:04:11.8Z,2,REGULAR,foul,personal,[],203484,,,1610612763,55,40,2022-12-21T04:04:56Z,3280000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1629630]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Morant,1629630.0
332,PT00M02.10S,2022-12-21T04:04:22.9Z,2,REGULAR,substitution,out,[],203999,,,1610612763,55,40,2022-12-21T04:04:31Z,3300000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M02.10S,2022-12-21T04:04:22.9Z,2,REGULAR,substitution,in,[],1630192,,,1610612763,55,40,2022-12-21T04:04:31Z,3310000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M00.60S,2022-12-21T04:04:41.5Z,2,REGULAR,3pt,Jump Shot,[],1629630,57.11235216819974,49.754901960784316,1610612763,55,40,2022-12-21T04:04:47Z,3320000,False,-1.0,351.0,1,right,MISS J. Morant 35' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,35.06,Missed,,,,,,,,,,,,,,,,,,
335,PT00M00.60S,2022-12-21T04:04:41.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,55,40,2022-12-21T04:04:47Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,334.0,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2022-12-21T04:04:47.5Z,2,REGULAR,period,end,[],0,,,1610612763,55,40,2022-12-21T04:04:47Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
